Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.915395742877234,0.22311035672607885,0.4571941459956914,0.915395742877234,0.22311035672607885,0.4571941459956914,0.061571453070042685,0.008173999999999999,0.3227790398071916,0.5028712499999999,0.020000000000000004,0.026161645995691443,0.4310325,0.0,0.0,0.21727702339274552,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002726430921052631,0.0,0.05884502214899005,0.0,0.033076341950197416,0.0,0.25463794737446493,0.19097846053084863,8814.256969651691,20.000000000000057,0.36000000000000004,1794.4681763483088,12.632317369999999,0.5028712499999999,0.45,10105.853895999999,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,578.4152775045624,70.76281838812851,3.194238484619897e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.21149223073038212,578.4152775045624,578.4152775045624,3.194238484619897e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.719113901271037,-0.059322094534805817,8.047419220775533,0.5563563181708387,0.85,9.236100170605994,6700.299086939115,-2210.5213726822867,109.43015764231426,-2520.7424276510715,0.0,0.0,432.45945116902175,356.6773842617609,0.9990000000000001,0.10174175938076718,0.0,0.0,0.7420097961841926,65.933614608,-25.674906230525103,0.20657732175821997,9.270219054972253,0.0028795317053025974,195.82971704365374,1.2230986590954782,0.4320891664513379,-4104.599917334495,99.6103683038998,0.16139051674985427,37.08007553308728,72.35008210922699
2025-01-01 11:00:00,0.7863575848921265,0.22775936870963506,0.34292395840640105,0.7863575848921265,0.22775936870963506,0.34292395840640105,0.06722367230277462,0.008173999999999999,0.3370875514782408,0.35387236111111103,0.020000000000000004,0.039604791739734406,0.30331916666666664,0.0,0.0,0.22192603537630173,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002726430921052631,0.0,0.064497241381722,0.0,0.04118617097650508,0.0,0.26083663001920654,0.19562747251440485,6202.625274940078,20.000000000000057,0.25333333333333335,1262.7739018747357,8.88940851962963,0.35387236111111103,0.31666666666666665,7111.5268157037035,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,875.6336129776234,107.12424920205818,3.1973923193125604e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.32016738373526266,875.6336129776234,875.6336129776234,3.1973923193125604e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.685534939307413,-0.056567402099835816,8.71991371487005,3.025590089851643,1.95,9.236100170605994,4407.8952283941635,-2198.825402964432,-23.643181302819574,-2256.7343555178054,0.0,0.0,464.1137034010044,360.6556738781452,1.18275,0.09749068770366413,0.0,0.0,0.7110064319029975,78.06104372133333,-2.1093944291144946,0.20904016937332623,9.284960298089034,0.002909418782845735,170.3350534683861,1.2226425269976071,0.40221735662746655,-3553.453594161395,91.85428932222709,0.1659791646285129,-242.17928939141882,218.53610808859924
2025-01-01 12:00:00,0.9034570693691176,0.23866749618387764,0.3968964196586195,0.9034570693691176,0.23866749618387764,0.3968964196586195,0.08181624614623227,0.008173999999999999,0.3650950176673298,0.42837180555555554,0.020000000000000004,0.02972058632528615,0.3671758333333333,0.0,0.0,0.2328341628505443,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0028400322094298243,0.0,0.07897621393680244,0.0,0.05464946719993728,0.0,0.2736275624607369,0.2052206718455526,7508.441122295884,20.000000000000057,0.3066666666666667,1528.6210391115224,10.760862944814814,0.42837180555555554,0.38333333333333336,8608.690355851852,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,657.1009022050771,80.3891487894638,3.194693395585091e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24026290630126423,657.1009022050771,657.1009022050771,3.194693395585091e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.716533346753057,-0.05312960323125608,8.9723122807569,5.299102656377545,3.05,9.236100170605994,5997.190302984419,-1782.4489247487543,-355.96344216583,-2054.238198208891,0.0,0.0,531.1622300239771,370.12869141018655,1.56675,0.09470891007696781,0.0,0.0,0.6907187323155568,103.40489558266668,11.825148873447963,0.21043378875587443,9.325015551153443,0.0029359890972114823,138.4518517726283,1.2218801586138992,0.44888239303393235,-3404.7255157186305,93.65555185835392,0.2143399269079232,-622.8787367423357,266.9152945765058
2025-01-01 13:00:00,0.7554377771847491,0.22442528486917368,0.30820928643222195,0.7554377771847491,0.22442528486917365,0.30820928643222195,0.05877389647321253,0.008173999999999999,0.3332423807115366,0.3352475,0.020000000000000004,0.020854286432221945,0.28735499999999997,0.0,0.0,0.21859195153584035,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0031808360745614033,0.0,0.055593060398651126,0.0,0.04178644533041606,0.0,0.25463794737446493,0.19097846053084863,5876.1713131011265,20.000000000000057,0.24000000000000002,1196.3121175655392,8.421544913333332,0.3352475,0.3,6737.235930666667,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,461.07335432334213,56.40731029157599,3.191379392654249e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.16858723486157287,461.07335432334213,461.07335432334213,3.191379392654249e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.752993986977074,-0.04871355880230321,9.312625365725104,7.150404804865489,4.45,9.236100170605994,4570.542046923173,-1490.2070004902291,-521.1875624872533,-1779.0020270276875,0.0,0.0,440.1252354765366,407.4246088298825,0.9990000000000001,0.08982490725585662,0.0,0.0,0.6550993567522442,65.933614608,33.24752537319721,0.21102160847915588,9.356128802968591,0.002952266133705497,86.69153534841304,1.2211424449618429,0.43768272045518297,-2778.3399736107763,91.82085555500841,0.22233906956765093,-781.629354524309,260.4417920370556
2025-01-01 14:00:00,0.7422016576522945,0.22508942943825314,0.32827202945341855,0.7422016576522944,0.22508942943825314,0.32827202945341855,0.06070450758585874,0.008173999999999999,0.33670051117754685,0.31662263888888886,0.020000000000000004,0.056881196120085235,0.2713908333333333,0.0,0.0,0.2192560961049198,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.003408038651315789,0.0,0.05729646893454295,0.0,0.044359049704320315,0.0,0.2555234734665709,0.19164260509992811,5549.717351262176,20.000000000000057,0.22666666666666668,1129.8503332563425,7.953681307037036,0.31662263888888886,0.2833333333333333,6362.94504562963,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,1257.6025546714068,153.85399494389608,3.195662665120835e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4598308170682529,1257.6025546714068,1257.6025546714068,3.195662665120835e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.710136927199002,-0.05621463776846921,9.792569569216985,8.28268425080665,4.7,9.236100170605994,4347.308331247662,-1498.3968291061917,-900.7161448822166,-1709.997407001542,0.0,0.0,445.4519902287457,437.2595428199958,0.9990000000000001,0.08821660176656755,0.0,0.0,0.643369871872362,65.933614608,62.136396758283205,0.212380815769171,9.34685227033399,0.002964964212010399,47.99158708553417,1.2206981220172488,0.41189483171392693,-2717.2471812671147,89.00001890458034,0.22902618679389977,-1067.4963365014858,166.78019161926917
2025-01-01 15:00:00,0.685047482097222,0.22863821430420897,0.24144480029759655,0.685047482097222,0.22863821430420897,0.24144480029759652,0.06762158220697784,0.008173999999999999,0.3471287054457997,0.2421231944444444,0.020000000000000004,0.033910633630929866,0.20753416666666666,0.0,0.0,0.22280488097087564,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003976045093201754,0.0,0.06364553711377609,0.0,0.05005553081796541,0.0,0.2611318053832419,0.19584885403743135,4243.90150390637,20.000000000000057,0.17333333333333334,864.0031960195561,6.0822268818518515,0.2421231944444444,0.21666666666666667,4865.781505481482,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,749.7398506661294,91.72251659727543,3.1923346255366724e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.27413548647769354,749.7398506661294,749.7398506661294,3.1923346255366724e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.743460864480074,-0.05306571272068623,9.683546058593379,8.034338648038817,4.15,9.236100170605994,2947.0294775200264,-1824.2296830657235,-1109.3459671592366,-1815.9117754450278,0.0,0.0,462.4046758839506,368.27764013007805,0.9990000000000001,0.09001800167921507,0.0,0.0,0.6565076079422425,65.933614608,56.63507317473412,0.21221776730335254,9.366330705601902,0.0029687764625614447,28.96643785971437,1.2205565706506105,0.3913667022382247,-2783.9294262165113,95.69654713123155,0.2275700673220667,-1141.569158924239,32.2231917650024
2025-01-01 16:00:00,0.8142117188151909,0.23629273227653105,0.30993100254633726,0.8142117188151909,0.23629273227653105,0.30993100254633726,0.08250354507167419,0.008173999999999999,0.3682866737435167,0.3352475,0.020000000000000004,0.022576002546337275,0.28735499999999997,0.0,0.0,0.23045939894319772,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00499845668859649,0.0,0.0775050883830777,0.0,0.06100747515258634,0.0,0.26870797306014826,0.20153097979511117,5876.1713131011265,20.000000000000057,0.24000000000000002,1196.3121175655392,8.421544913333332,0.3352475,0.3,6737.235930666667,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,499.1392659289844,61.06426057364625,3.19220500387808e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.18250568562413824,499.1392659289844,499.1392659289844,3.19220500387808e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.744702021124528,-0.05257759189301711,9.536987495038716,6.940063261412804,3.05,9.236100170605994,4323.023263057283,-2370.6533127914113,-1342.458446070144,-2053.992882253432,0.0,0.0,497.91427530898056,142.37173861816598,0.9990000000000001,0.09442267425826803,0.0,0.0,0.6886311943882915,65.933614608,2.9305569006077707,0.21240758275798063,9.3701785294235,0.0029716920623887116,-58.40896570920933,1.220549218657059,0.4274601387208175,-3667.5411218787954,100.57569152184467,0.23581994233654158,-1211.1881636749433,-131.2702823952005
2025-01-01 17:00:00,1.002094323278014,0.27205602317568484,0.30983056910634715,1.0020943232780137,0.27205602317568484,0.3098305691063472,0.16144927657600056,0.008173999999999999,0.4772235467020133,0.3352475,0.020000000000000004,0.022475569106347213,0.28735499999999997,0.0,0.0,0.2662226898423515,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006361672149122807,0.0,0.15508760442687775,0.0,0.12225996024554452,0.0,0.31288588587743377,0.23466441440807526,5876.1713131011265,20.000000000000057,0.24000000000000002,1196.3121175655392,8.421544913333332,0.3352475,0.3,6737.235930666667,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,496.91875441865517,60.792605140525474,3.196077120482717e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.18169377599632192,496.91875441865517,496.91875441865517,3.196077120482717e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.705988535485925,-0.0591568995974713,8.68561672529851,4.659318412453303,1.95,9.236100170605994,4279.201802130014,-2675.8535325295697,-1099.3687274199433,-2281.092482027592,0.0,0.0,727.89766171326,11.47520121375802,1.68375,0.09849247639936555,0.0,0.0,0.7183125472133796,111.12685044666667,-43.774690656781374,0.2114881518800639,9.327707781823266,0.0029530526816471713,-89.86103456121329,1.2201502952634107,0.4557658916816253,-3985.6736020758008,113.50795198069171,0.22217038066888653,-797.0446981476093,-302.32402927233386
2025-01-01 18:00:00,0.9995450835227526,0.2886462764076072,0.19270935080755483,0.9995450835227526,0.28864627640760726,0.1927093508075548,0.2157057451207209,0.008173999999999999,0.5694167272909206,0.18624861111111107,0.020000000000000004,0.03306768414088815,0.15964166666666665,0.0,0.0,0.28281294307427385,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.00727048245614035,0.0,0.20843526266458057,0.0,0.19233280319188864,0.0,0.33325298599587044,0.24993973949690276,3264.539618389515,18.33333333333337,0.13333333333333333,664.6178430919662,4.678636062962963,0.18624861111111107,0.16666666666666666,3742.90885037037,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,731.10284046864,89.44248109476878,3.3490843390243046e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.26732103496836107,731.10284046864,731.10284046864,3.3490843390243046e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.17484797402414,-0.052391025187836844,8.406638309497373,2.882480679688924,1.15,9.236100170605994,2048.7510124752175,-2589.8842626753258,-689.7426021350034,-2103.4007470766137,0.0,0.0,893.8599914505972,0.0,2.0010000000000003,0.09445938316493716,0.0,0.0,0.6888989150225864,132.0652280586667,-6.247850288281055,0.2319567634523048,8.60634989764677,0.002944355421105493,-59.550790976810575,1.2259541701349903,0.3583478377960364,-3364.9596163341257,110.45751056683325,0.16360670695430318,-368.5523186066578,-321.1902835283455
2025-01-01 19:00:00,1.1772824463492062,0.28947136965376846,0.2793030729089482,1.1772824463492064,0.28947136965376846,0.27930307290894824,0.22204465248912872,0.008173999999999999,0.6663157383045222,0.2607480555555555,0.020000000000000004,0.055804739575614895,0.22349833333333333,0.0,0.0,0.2836380363204351,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.007724887609649123,0.0,0.21431976487947957,0.0,0.2881316898772752,0.0,0.33610634784821186,0.25207976088615885,4570.3554657453205,18.33333333333337,0.18666666666666668,930.4649803287526,6.550090488148148,0.2607480555555555,0.23333333333333334,5240.072390518518,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,1233.8028705462582,150.9423624353142,3.364492721118495e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4511286812809311,1233.8028705462582,1233.8028705462582,3.364492721118495e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.017439262449184,-0.060392793282031045,8.55266176284389,1.5427792690203654,-0.25000000000000006,9.236100170605994,3158.461075773855,-2578.2407129839007,-659.6428161211575,-2359.7309594266035,0.0,0.0,1008.9761039056094,0.0,2.184,0.098151537255862,0.0,0.0,0.7158260540966691,144.14315746133335,-61.13953445047155,0.2332066086353778,8.518435455001471,0.0029316508828597515,-74.83954442767005,1.226624835125125,0.31214660119366666,-3605.9056563696017,97.19996305694798,0.13933180427285516,-336.5473594204087,-323.0954567007487
2025-01-01 20:00:00,1.4089314160964668,0.30822168576754294,0.25384961643823,1.4089314160964665,0.308221685767543,0.25384961643823,0.2439516000681426,0.008173999999999999,0.8574328993616575,0.27937291666666664,0.020000000000000004,0.014387116438230008,0.2394625,0.0,0.0,0.3023883524342096,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.007952090186403507,0.0,0.23599950988173907,0.0,0.4542484294493778,0.0,0.3619833880953078,0.27148754107148076,4896.809427584272,18.33333333333337,0.2,996.9267646379493,7.017954094444444,0.27937291666666664,0.25,5614.363275555555,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,318.08885222587924,38.91471155197936,3.355590154920189e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11630626566081226,318.08885222587924,318.08885222587924,3.355590154920189e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.1069558332208,-0.0435926395482575,8.416393181468974,0.25804367253842214,-0.55,9.236100170605994,3629.7224396406523,-2431.832640036609,-312.99540254517103,-2441.7681178117796,0.0,0.0,1274.044504929795,0.0,3.0,0.09939807083368819,0.0,0.0,0.7249171110200904,197.99884266666666,-99.36337506163581,0.2313790526036167,8.552530418850578,0.002924963798023613,-1.9000510064573979,1.2262529790901218,0.2981674306222793,-3522.529353442099,93.76994876754013,0.0907045515051128,26.16134579059424,-339.15674833576526
2025-01-01 21:00:00,1.3464540930895934,0.28476192482426743,0.31164079455155747,1.3464540930895934,0.28476192482426743,0.3116407945515574,0.18933908644205258,0.008173999999999999,0.7750686455364296,0.35387236111111103,0.020000000000000004,0.008321627884890768,0.30331916666666664,0.0,0.0,0.2789285914909341,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.007384083744517544,0.0,0.18195500269753503,0.0,0.40316385688185075,0.0,0.3315803255996704,0.24868524419975271,6202.625274940078,18.33333333333337,0.25333333333333335,1262.7739018747357,8.88940851962963,0.35387236111111103,0.31666666666666665,7111.5268157037035,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,183.98523942727107,22.50859303000625,3.361153122788273e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0672725120190659,183.98523942727107,183.98523942727107,3.361153122788273e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.05521013635513,-0.05858009080335395,8.37061575065893,-0.0983679344562538,-0.3,9.236100170605994,4837.950297566523,-2723.562751640881,-109.81422829107606,-2388.28416755279,0.0,0.0,1139.1959518531721,0.0,3.0,0.09899101078867462,0.0,0.0,0.7219483935251936,197.99884266666666,-115.5867616739366,0.2323826996120295,8.53199036336961,0.002928106890905051,30.687284867736103,1.2264685755870808,0.3575152014945017,-4078.480574653861,92.1439211382442,0.10060564667590331,195.46481780479016,-305.2790460958662
2025-01-01 22:00:00,0.9371754094659016,0.22086981950568588,0.41814347736192536,0.9371754094659016,0.22086981950568588,0.41814347736192536,0.06811797434127342,0.008173999999999999,0.37526190734685044,0.4656215277777777,0.020000000000000004,0.0190393106952587,0.39910416666666665,0.0,0.0,0.21503648617235255,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.006361672149122807,0.0,0.06175630219215062,0.0,0.08854659245038034,0.0,0.24814408936568805,0.186108067024266,8161.349045973787,18.33333333333337,0.3333333333333333,1661.5446077299155,11.696590157407407,0.4656215277777777,0.4166666666666667,9357.272125925925,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,420.9455391723942,51.49810853589359,3.360369617979586e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15391486801603524,420.9455391723942,420.9455391723942,3.360369617979586e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.0630714153577,-0.05199736836572253,7.4845979362664385,-0.7569293585643557,-1.95,9.236100170605994,5867.67178868362,-3591.6718448843576,-552.488596954338,-2792.2884370280826,0.0,0.0,624.0086380991924,0.0,3.0,0.10518938483519065,0.0,0.0,0.7671535707397541,197.99884266666666,-125.39745836127729,0.23264498160227048,8.54126292701452,0.0029329422256871556,16.59725890518878,1.226431768955686,0.42829165611277503,-5359.556794772284,106.34034215801104,0.16709398799545946,-255.1474771820067,-297.34111977233135
2025-01-01 23:00:00,0.7048215033803891,0.19867791485462455,0.33524750000000003,0.7048215033803891,0.19867791485462455,0.3352475,0.020607995248176542,0.008173999999999999,0.2649174247988793,0.3911220833333333,0.020000000000000004,0.0,0.33524750000000003,0.0,0.0,0.19284458152129122,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00533926055372807,0.0,0.015268734694448472,0.0,0.007791316103824279,0.0,0.22118473945046263,0.16588855458784693,6855.533198617981,18.33333333333337,0.28,1395.6974704931292,9.82513573222222,0.3911220833333333,0.35,7860.108585777778,22457.45310222222,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2866.821608888889,0.0,0.0,3.3626408744898605e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3626408744898605e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.04038411285362,-0.0562373569601549,6.867805452474745,-2.0194421773978504,-3.05,9.236100170605994,4158.653594857391,-3597.233130572095,-549.657070634099,-3032.8917436711645,0.0,0.0,468.04133095219015,0.0,3.0,0.10831255747385717,0.0,0.0,0.7899310881246466,197.99884266666666,-132.02919104161518,0.23303019987282894,8.531452190046254,0.0029336396451144853,3.7085364862770276,1.226526751467117,0.38694886204014584,-5101.908366889025,108.97776582380105,0.14018193421333167,-219.28917133160692,-330.36789930249216
