Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 09:01:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,85.4517440942926,51.666666666666686,46.10666666666668,0.0,50.430827483965736,0.0,0.0,0.0,133.51835014733217,50.449421645984984,50.45871872699461,50.430827483965736,12.43753247303448,18.60138024615008,-0.898619753849978,-1.7,9.236100170605994,5330.87280882888,-622.7323662110351,-0.0,-0.0,370.8027976816783,275.1173101274878,2.0,0.023176085459412868,0.0,0,0.5809228395245372,131.99922844444444,-10.047768197318945,0.24795608268105568,9.150359450019003,0.0032262670755012868,85.98918588492074,1.227526073053901
2025-01-01 09:02:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,84.96626144727244,51.666666666666686,46.10666666666668,0.0,50.41201356968603,0.0,0.0,0.0,132.7597835113632,50.431669684242145,50.4414977415202,50.41201356968603,12.43753247303448,18.76453336078261,-0.7354666392174458,-1.7,9.236100170605994,5318.969636479599,-630.5965267360225,-0.0,-0.0,370.8027976816783,274.2771503939405,2.0,0.02328165980167349,0.0,0,0.5835691253606151,131.99922844444444,-14.086780021611986,0.24549751073310747,9.226390522400454,0.0032270620888336563,85.8397012135608,1.2268394120572585
2025-01-01 09:03:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,84.49379965374827,51.666666666666686,46.10666666666668,0.0,50.39330727837529,0.0,0.0,0.0,132.02156195898166,50.41401857789398,50.42437422765333,50.39330727837529,12.43753247303448,18.922934722172066,-0.577065277827991,-1.7,9.236100170605994,5307.465499257151,-638.2693813922696,-0.0,-0.0,370.8027976816783,273.4362624869254,2.0,0.023383943599549265,0.0,0,0.5861329316774069,131.99922844444444,-17.9180625878125,0.24313852223228427,9.299691965360324,0.0032278561642997117,85.69255885429223,1.226173467255952
2025-01-01 09:04:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,84.03378860286224,51.666666666666686,46.10666666666668,0.0,50.37470573719416,0.0,0.0,0.0,131.30279469197225,50.396465621955414,50.40734556433605,50.37470573719416,12.43753247303448,19.07679409799327,-0.4232059020067851,-1.7,9.236100170605994,5296.345101308938,-645.7577296066518,-0.0,-0.0,370.8027976816783,272.5946877055664,2.0,0.023483092465112626,0.0,0,0.5886181589872376,131.99922844444444,-21.55011232164432,0.24087328721451046,9.371017448297433,0.0032286493091287245,85.54765104727952,1.2255272927565406
2025-01-01 09:05:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,83.5856955472436,51.666666666666686,46.10666666666668,0.0,50.3562061990082,0.0,0.0,0.0,130.60264929256812,50.37900822987764,50.39040924531236,50.3562061990082,12.43753247303448,19.226307449375728,-0.27369255062432885,-1.7,9.236100170605994,5285.592977476682,-653.067995555221,-0.0,-0.0,370.8027976816783,271.7524548146866,2.0,0.023579251250646843,0.0,0,0.5910284381016979,131.99922844444444,-24.991970205330567,0.23869644011974503,9.43985511650935,0.0032294415302224827,85.40487765168862,1.2249000062551878
2025-01-01 09:06:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,83.14902023047684,51.666666666666686,46.10666666666668,0.0,50.33780603415183,0.0,0.0,0.0,129.92034411012006,50.361643925786126,50.373562871603276,50.33780603415183,12.43753247303448,19.371658739121795,-0.12834126087826192,-1.7,9.236100170605994,5275.193844938137,-660.2062862568783,-0.0,-0.0,370.8027976816783,270.9095818186198,2.0,0.023672555409181,0.0,0,0.5933671642342897,131.99922844444444,-28.252812042218814,0.23660302447649134,9.506952375047334,0.003230232834180571,85.26414511334664,1.2242907808860353
2025-01-01 09:07:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,82.72329118575082,51.666666666666686,46.10666666666668,0.0,50.31950272326617,0.0,0.0,0.0,129.25514247773566,50.344370337730886,50.356804144963256,50.31950272326617,12.43753247303448,19.513021304351643,0.0,-1.7,9.236100170605994,5265.13282001436,-667.1784326010342,-0.0,-0.0,370.8027976816783,270.06607752408974,2.0,0.02376313204716963,0.0,0,0.5956375233864893,131.99922844444444,-31.341690621839696,0.2345884481087527,9.572421110136258,0.003231023227321743,85.12536567760446,1.2236988389749541
2025-01-01 09:08:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,82.30806284425344,51.666666666666686,46.10666666666668,0.0,50.301293850952355,0.0,0.0,0.0,128.606348194146,50.32718519170565,50.34013086208231,50.301293850952355,12.43753247303448,19.650558928292178,0.0,-1.7,9.236100170605994,5255.39554080679,-673.9900189752019,-0.0,-0.0,370.8027976816783,269.2219429375255,2.0,0.023851100761796574,0.0,0,0.5978425133352838,131.99922844444444,-34.26738345524164,0.23264844603033388,9.63571658025383,0.0032318127157023747,84.98845677267596,1.2231234471165282
2025-01-01 09:09:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.90291321119996,51.666666666666686,46.10666666666668,0.0,50.28317710006235,0.0,0.0,0.0,127.97330189249993,50.310086306267735,50.323540909370436,50.28317710006235,12.43753247303448,19.784426700911844,0.0,-1.7,9.236100170605994,5245.968229942835,-680.6464052386103,-0.0,-0.0,370.8027976816783,268.3771725095205,2.0,0.023936574324707707,0.0,0,0.599984960771352,131.99922844444444,-37.03830805578889,0.23077904909885,9.696926881927428,0.003232601305132675,84.85334051353271,1.2225639121861944
2025-01-01 09:10:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.5074419485701,51.666666666666686,46.10666666666668,0.0,50.2651502465018,0.0,0.0,0.0,127.35537804464079,50.29307158764072,50.307032258210185,50.2651502465018,12.43753247303448,19.91477172870509,0.0,-1.7,9.236100170605994,5236.837719303782,-687.1527435314397,-0.0,-0.0,370.8027976816783,267.5317546682224,2.0,0.02401965925395105,0.0,0,0.6020675356350953,131.99922844444444,-39.66248040201201,0.22897655709452344,9.756793913262193,0.003233389001191136,84.71994329265132,1.222019578026127
2025-01-01 09:11:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.12126875347306,51.666666666666686,46.10666666666668,0.0,50.247211154455506,0.0,0.0,0.0,126.75198242730166,50.276139025215414,50.29060296059537,50.247211154455506,12.43753247303448,20.04173373441805,0.0,-1.7,9.236100170605994,5227.991451927566,-693.5139915737827,-0.0,-0.0,370.8027976816783,266.6856750820638,2.0,0.024100456302612535,0.0,0,0.6040927633645938,131.99922844444444,-42.14749973588503,0.22723751528377636,9.81474624011798,0.0032341758092375556,84.58819543469065,1.2214898226275086
2025-01-01 09:12:00,0.5346757471973448,0.16787108280772167,0.22723750000000004,0.00891126245328908,0.0027978513801286947,0.003787291666666667,0.018655187416060596,0.23091014311461752,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,80.74403195859311,51.666666666666686,46.10666666666668,0.0,50.22935777197038,0.0,0.0,0.0,126.16254993530174,50.25928668738772,50.2742511450964,50.22935777197038,12.43753247303448,20.165445574592535,0.0,-1.7,9.236100170605994,5219.417468440033,-699.7349235563628,-0.0,-0.0,370.8027976816783,265.8389141378228,2.0,0.024179060883826594,0.0,0,0.6060630355487586,131.99922844444444,-44.50055124083816,0.22555869379156945,9.8708589909994,0.0032349617344248943,84.45803089932741,1.2209740556874613
2025-01-01 09:13:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,80.37538730216835,51.666666666666686,46.10666666666668,0.0,50.21158812684677,0.0,0.0,0.0,125.58654265963804,50.242512717687234,50.25797501310747,50.21158812684677,12.43753247303448,20.286033694074128,0.0,-1.7,9.236100170605994,-381.7457589228886,-705.8201393524517,-0.0,-0.0,370.8027976816783,264.9914499845451,2.0,0.02425556344587504,0.0,0,0.6079806193294154,131.99922844444444,-46.728417252115264,0.22393706928716853,9.925873063769245,0.0032357467817101374,84.32938702132998,1.2204717164565235
2025-01-01 09:14:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,80.74357750154948,51.666666666666686,46.10666666666668,0.0,50.19390032280107,0.0,0.0,0.0,126.16183984617106,50.225815331161336,50.24177283534148,50.19390032280107,12.43753247303448,20.13208353262633,0.0,-1.7,9.236100170605994,-368.6147797235393,-698.0551037349533,-0.0,-0.0,370.8027976816783,264.1432586745345,2.0,0.024157875184981314,0.0,0,0.6055320029741652,131.99922844444444,-41.36247367026433,0.22613384870874303,9.857963492667896,0.0032365309558643122,84.3542383677158,1.2211117914936724
2025-01-01 09:15:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.09587243064962,51.666666666666686,46.10666666666668,0.0,50.17613202673902,0.0,0.0,0.0,126.71230067289002,50.20904145587091,50.225496170436855,50.17613202673902,12.43753247303448,19.98398085682403,0.0,-1.7,9.236100170605994,-356.58758389990317,-690.6174606588934,-0.0,-0.0,370.8027976816783,263.29431478019086,2.0,0.02406371912421602,0.0,0,0.6031719233880759,131.99922844444444,-36.77292092268816,0.2282720269841704,9.792313087857575,0.0032373149499449125,84.37647039811083,1.2217281672726374
2025-01-01 09:16:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.4333939218826,51.666666666666686,46.10666666666668,0.0,50.15828674301544,0.0,0.0,0.0,127.23967800294155,50.192194393939644,50.20914821940175,50.15828674301544,12.43753247303448,19.84131087299852,0.0,-1.7,9.236100170605994,-344.99880755046263,-683.4828066660909,-0.0,-0.0,370.8027976816783,262.4445919607429,2.0,0.023972850474684868,0.0,0,0.600894244786923,131.99922844444444,-32.31879856605,0.23035518489867204,9.728725231055488,0.0032380987550133383,84.39627421129862,1.2223225014205974
2025-01-01 09:17:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,81.75702120495693,51.666666666666686,46.10666666666668,0.0,50.14036772871057,0.0,0.0,0.0,127.7453456327452,50.175277214438935,50.19273195730313,50.14036772871057,12.43753247303448,19.703748970974527,0.0,-1.7,9.236100170605994,-333.9003342454906,-676.6316860116293,-0.0,-0.0,370.8027976816783,261.5940634532801,2.0,0.023885079625135846,0.0,0,0.5986942144480294,131.99922844444444,-28.071445915539627,0.23238588130796473,9.667700535516051,0.003238882362845172,84.4137941884645,1.2228960841560639
2025-01-01 09:18:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,82.0675289692827,51.666666666666686,46.10666666666668,0.0,50.12237804708608,0.0,0.0,0.0,128.23051401450422,50.15829280378681,50.17625018213717,50.12237804708608,12.43753247303448,19.57100931928369,0.0,-1.7,9.236100170605994,-323.2760395481647,-670.0469294570628,-0.0,-0.0,370.8027976816783,260.7427025183079,2.0,0.02380023987435709,0.0,0,0.5965676539029685,131.99922844444444,-24.031907772780272,0.23436632846869848,9.608447766350352,0.003239665765730723,84.42915613068988,1.2234500508547672
2025-01-01 09:19:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,82.36560657229971,51.666666666666686,46.10666666666668,0.0,50.10432059062301,0.0,0.0,0.0,128.6962602692183,50.14124388746527,50.15970553588641,50.10432059062301,12.43753247303448,19.442837728047614,-0.05716227195244272,-1.7,9.236100170605994,-313.11016941595676,-663.7132447309776,-0.0,-0.0,370.8027976816783,259.8904828373303,2.0,0.023718183154810824,0.0,0,0.5945108517478174,131.99922844444444,-20.19972236665746,0.23629846284735553,9.550851073227857,0.0032404489564008742,84.44247080544903,1.2239854107705281
2025-01-01 09:20:00,0.26956533053067816,0.16787108280772167,0.0,0.004492755508844636,0.0027978513801286947,0.0,0.018655187416060596,0.23091014311461752,0.0,0.020000000000000004,0.0,0.0,0.0,0.16203774947438834,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0026850842927631582,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,82.65187747499316,51.666666666666686,46.10666666666668,0.0,50.086198099827214,0.0,0.0,0.0,129.14355855467682,50.12413304774755,50.14310052170772,50.086198099827214,12.43753247303448,19.319004423219138,-0.18099557678091927,-1.7,9.236100170605994,-303.3840153021663,-657.6168150965052,-0.0,-0.0,370.8027976816783,259.03737885946265,2.0,0.02363877563452048,0.0,0,0.5925204534017526,131.99922844444444,-16.569997887339376,0.23818402480526035,9.495445569319358,0.003241231927967631,84.45383766616277,1.2245030763728655
