Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,11.25295629885491,0.30066581139234383,0.0024209741106113263,11.252956298854908,0.30066581139234383,0.0024209741106113263,0.08713653222272327,0.0,0.7475554165858875,10.368264350046298,0.05,0.0024209741106113263,0.0,0.0,0.2860824780590105,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.21309870831548552,0.0,0.004089646381578947,0.0,0.0026634074102358037,0.0,0.08038347843090853,0.0,0.04570643302998745,0.0,0.31526339406875636,0.2364475455515672,0.0024209741106113263,0.05591229404508072,0.0,0.05139467711665305,0.0,0.0,0.0,6613.644554554398,20.0555555555556,0.5166666666666667,3754.6197954918985,9.99523908962963,0.37302526041666667,0.5166666666666667,9995.239089629631,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,0.0,0.0,35.65295915352496,51.66666666666668,46.10666666666668,0.0,51.56887546458246,0.26657770825912847,725.5102147827753,0.0,35.65295915352496,50.4357778875145,51.569565343340095,49.86853922022289,12.43753247303448,19.805394731027082,-0.04602343593746016,5.542751882203572,0.85,9.236100170605994,5813.266721737384,421.55156002786777,-1599.2778614250244,0.0,0.0,843.6477444003948,420.92899840103087,3.0,0.0642526089365424,0.0,0.0,0.4685987892432587,197.99884266666666,-44.7477157923843,0.2370648301322816,9.808439693827514,0.003324741692000348,173.86753264689324,1.222409933504472,0.5436834545663999,-3344.5001919782803,11.431956514249356
2025-01-01 11:00:00,10.103115475900575,0.3172074092292847,0.0024209741106113263,10.103115475900575,0.3172074092292847,0.0024209741106113263,0.11184849272191334,1.0083453494074075,0.5714181256694011,8.361503508101853,0.05,0.0024209741106113263,0.0,0.0,0.30262407589595136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.004089646381578947,0.0,0.0034559478896090687,0.0,0.10430289845072532,0.0,0.0677661847238475,0.0,0.33731885785134424,0.2529891433885081,0.0024209741106113263,0.05218480777540867,0.0,0.04796836530887618,0.0,0.0,0.0,5333.584318189031,20.0555555555556,0.4166666666666667,3027.9191899128214,8.060676685185186,0.3008268229166667,0.4166666666666667,8060.676685185185,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,1008.3453494074075,0.18333333333333332,35.615817677758926,51.66666666666668,46.10666666666668,0.0,51.460271176504854,0.08975805559289586,241.83673826092507,1008.3453494074075,35.615817677758926,50.24204446603765,51.460271176504854,49.632931110804044,12.43753247303448,19.707336916725488,-0.06611512694890287,6.45530742239011,1.95,9.236100170605994,4662.875116148783,-150.83524092412924,-1419.0587049265912,0.0,0.0,757.4999679241021,398.7165278131737,3.0,0.061226740458195546,0.0,0.0,0.4465309179329583,197.99884266666666,-9.150465037759542,0.24018580375595586,9.788202188340174,0.0033497971117747148,140.43798099383704,1.2222269649572328,0.5436834545663999,-3196.0438891350045,17.289458298053596
2025-01-01 12:00:00,10.684951513349771,0.31968915585465685,0.0023476112587746192,10.684951513349771,0.31968915585465685,0.0023476112587746192,0.10926291392966239,0.9166775903703706,0.5785872202997366,9.030423788750001,0.05,0.0023476112587746192,0.0,0.0,0.3051058225213235,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.0,0.0,0.004260048314144736,0.0,0.0033675604755525703,0.0,0.10163530513996508,0.0,0.07162628385368693,0.0,0.33731885785134424,0.2529891433885081,0.0023476112587746192,0.05218480777540867,0.0,0.04796836530887618,0.0,0.0,0.0,5760.2710636441525,20.0555555555556,0.45,3270.1527251058474,8.705530820000002,0.32489296875,0.45,8705.53082,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,916.6775903703705,0.16666666666666666,35.60252955099504,51.66666666666668,46.10666666666668,0.0,51.473636274577856,0.3112132683880423,844.7215010549255,916.6775903703705,35.60252955099504,50.34105598727161,51.474696008683985,49.77370610951236,12.43753247303448,19.78630673368289,-0.04699075496447591,7.350436102431609,3.05,9.236100170605994,5215.958363208086,246.80682713113063,-1316.334626788713,0.0,0.0,762.0834837621867,398.4832325270029,3.0,0.06050085296311488,0.0,0.0,0.44123696945442153,197.99884266666666,9.938442590458292,0.2403364031777963,9.842184638379345,0.003370161961696755,110.76892532922345,1.2212692709545518,0.5436834545663999,-3038.6705642162738,15.324666241557342
2025-01-01 13:00:00,8.017522465207344,0.31968915585465685,0.0023476112587746192,8.017522465207344,0.31968915585465685,0.0023476112587746192,0.10922292358239642,0.9166775903703706,0.5868792850971694,6.354742666157408,0.05,0.0023476112587746192,0.0,0.0,0.3051058225213235,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.0,0.0,0.004771254111842105,0.0,0.003349882992741271,0.0,0.10110178647781304,0.0,0.07991834865111974,0.0,0.33731885785134424,0.2529891433885081,0.0023476112587746192,0.05218480777540867,0.0,0.04796836530887618,0.0,0.0,0.0,4053.5240818236634,20.0555555555556,0.31666666666666665,2301.2185843337443,6.126114280740741,0.22862838541666666,0.31666666666666665,6126.114280740741,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,916.6775903703705,0.16666666666666666,35.43769401102798,51.66666666666668,46.10666666666668,0.0,51.540978870361805,0.354077543133851,965.3553563756692,916.6775903703705,35.43769401102798,50.15338995781283,51.54184315808105,49.45873121381911,12.43753247303448,19.744792044670653,-0.05112182283689523,8.25871885930508,4.45,9.236100170605994,3724.6683966672276,-365.5837429531884,-1136.9244945283829,0.0,0.0,770.3355582123536,432.62368021803024,3.0,0.057400866064893835,0.0,0.0,0.41862854730286314,197.99884266666666,37.73325115959355,0.24200882280763572,9.838002759826145,0.003386635864447575,101.41613100176332,1.2208563639835164,0.5436834545663999,-2676.359372091426,9.55704480449283
2025-01-01 14:00:00,8.090099995266959,0.31862766294533446,0.0023476112587746192,8.090099995266959,0.31862766294533446,0.0023476112587746192,0.10910439732672521,0.9166775903703706,0.6595753414124551,6.354742666157408,0.05,0.0023476112587746192,0.0,0.0,0.3040443296120011,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948890551042061,0.052116679132815445,0.0,0.0,0.005112057976973683,0.0,0.003335151757065188,0.0,0.10065718759268634,0.0,0.08249174807101269,0.0,0.3359035339722477,0.2519276504791857,0.0023476112587746192,0.08945967047212915,0.0,0.08223148338664488,0.0,0.0,0.0,4053.5240818236634,20.0555555555556,0.31666666666666665,2301.2185843337443,6.126114280740741,0.22862838541666666,0.31666666666666665,6126.114280740741,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,916.6775903703705,0.16666666666666666,35.83944907777096,51.66666666666668,46.10666666666668,0.0,51.54239359123109,0.40237943119188463,1096.8007364657249,916.6775903703705,35.83944907777096,50.4686775787324,51.54239359123109,49.93181957248306,12.43753247303448,19.69785296380138,-0.07354160186469076,8.591108881441652,4.7,9.236100170605994,3798.507361967095,-431.4213311467905,-1084.1002321998535,0.0,0.0,765.9467124779044,454.7363083227057,2.91625,0.05596496945076275,0.0,0.0,0.4081564524572693,192.47137497555556,63.13679986538122,0.24372835119420788,9.830217007102407,0.003402465820860056,73.7510823392647,1.2204272514559733,0.5436834545663999,-2730.47950658576,-2.1604088947750055
2025-01-01 15:00:00,10.474746116822233,0.2993414101741674,0.0024209741106113263,10.474746116822232,0.2993414101741674,0.0024209741106113263,0.0795487529924095,1.4666841445925927,0.8514698514594502,8.027043367777779,0.05,0.0024209741106113263,0.0,0.0,0.28475807684083404,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.005964067639802631,0.0,0.002359943955308495,0.0,0.07122474139729838,0.0,0.05687212717963405,0.0,0.3118430280276064,0.23388227102070472,0.0024209741106113263,0.21619420364097877,0.0,0.19872608485105847,0.0,0.0,0.0,5120.24094546147,20.0555555555556,0.4,2906.802422316309,7.738249617777778,0.28879375,0.4,7738.249617777778,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,1466.6841445925927,0.26666666666666666,34.80854524402615,51.66666666666668,46.10666666666668,0.0,51.39381762580459,0.7079233858019325,1919.0456465528703,1466.6841445925927,34.80854524402615,49.60811855908842,51.39381762580459,48.715269025730336,12.43753247303448,19.738337431682663,-0.05481455011033993,8.257563767127106,4.15,9.236100170605994,4660.0654723052385,0.8409322580255699,-1144.7447540354128,0.0,0.0,626.2685324423345,375.4057582504723,2.0,0.0567783558900937,0.0,0.0,0.41408853688101316,131.99922844444444,58.30074843684739,0.24347862576996973,9.854120297558953,0.0034076234118192066,12.826107849168512,1.2202546347409227,0.5436834545663999,-2888.2770665848425,-17.68442347344082
2025-01-01 16:00:00,9.323674040302908,0.33561647933144634,0.003301328332651808,9.323674040302908,0.3356164793314463,0.003301328332651808,0.14033595596906145,1.0083453494074075,1.4357899284449558,6.6892028064814815,0.05,0.003301328332651808,0.0,0.0,0.321033145998113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279790101091684,0.05459842575818761,0.0,0.0,0.007497685032894736,0.0,0.0042602733575232,0.0,0.12857799757864352,0.0,0.10636717602224167,0.0,0.35524629365323385,0.26643472023992537,0.003301328332651808,0.469663269978678,0.0,0.4317152877798856,0.0,0.0,0.0,4266.867454551224,20.0555555555556,0.3333333333333333,2422.3353519302573,6.448541348148149,0.24066145833333333,0.3333333333333333,6448.541348148148,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,1008.3453494074075,0.18333333333333332,34.6392485415503,51.66666666666668,46.10666666666668,0.0,51.34176571562667,0.312573800058641,847.8511529618315,1008.3453494074075,34.6392485415503,49.47657170307296,51.34176571562667,48.54397469679611,12.43753247303448,19.780327399363493,-0.05391381881640959,7.483791498466018,3.05,9.236100170605994,3860.9546447138127,-738.5388761782419,-1307.3205371030874,0.0,0.0,891.8511717419498,143.9056996027755,3.66625,0.059929837049767384,0.0,0.0,0.43707251029763405,241.9710856422222,9.556555523725514,0.2433216212448596,9.880247092424181,0.003414215510519772,37.08871910975405,1.2200751219064256,0.5436834545663999,-3132.5597321004448,-28.31449600805456
2025-01-01 17:00:00,8.681034411933819,0.36322515464773536,0.00418168255469229,8.68103441193382,0.36322515464773536,0.00418168255469229,0.20576833583063583,0.9166775903703706,1.48830595989948,6.020282525833334,0.05,0.00418168255469229,0.0,0.0,0.348641821314402,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941589201190927,0.05956191900893193,0.0,0.0,0.00954250822368421,0.0,0.006293183880822653,0.0,0.189932643726129,0.0,0.15068683269817568,0.0,0.38543986974062694,0.2890799023054701,0.00418168255469229,0.4547533248999898,0.0,0.41801004054877816,0.0,0.0,0.0,3840.180709096102,20.0555555555556,0.3,2180.1018167372317,5.803687213333333,0.2165953125,0.3,5803.687213333334,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,916.6775903703705,0.16666666666666666,35.64672704857898,51.66666666666668,46.10666666666668,0.0,51.43382063884276,0.205756743789757,557.9315808584402,916.6775903703705,35.64672704857898,50.352744121016,51.43487574614717,49.811150754798206,12.43753247303448,19.76980636124919,-0.048549344235537896,6.272951615494956,1.95,9.236100170605994,3411.1564352777687,-912.882530444315,-1457.3639540242425,0.0,0.0,1058.3285962883929,11.307679227725766,4.0,0.06271635368739627,0.0,0.0,0.45739477182461247,263.9984568888889,-29.98891608248402,0.24338603306574413,9.872143582850983,0.0034146452631567555,4.289951813447401,1.219544687051982,0.5436834545663999,-3064.924966805112,-28.059380376434806
2025-01-01 18:00:00,7.628517420873285,0.3970209420981187,0.004841948221222653,7.628517420873285,0.39702094209811867,0.004841948221222653,0.30423393882887184,0.0,1.2540009562110785,6.020282525833334,0.05,0.004841948221222653,0.0,0.0,0.3824376087647854,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272488751240549,0.0620436656343041,0.0,0.0,0.010905723684210524,0.0,0.009407367102746596,0.0,0.28392084804191475,0.0,0.2576258752581714,0.0,0.42719192417397517,0.32039394313048125,0.004841948221222653,0.2534690663376992,0.0,0.23298920292882716,0.0,0.0,0.0,3840.180709096102,20.0555555555556,0.3,2180.1018167372317,5.803687213333333,0.2165953125,0.3,5803.687213333334,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,0.0,0.0,34.499296895261544,51.66666666666668,46.10666666666668,0.0,51.22942256307018,0.09688195734784141,262.3327724904738,0.0,34.499296895261544,49.29810979192501,51.22942256307018,48.332453406352435,12.43753247303448,19.70757697824091,-0.061048686178411235,5.3948217388304105,1.15,9.236100170605994,3591.0580142403455,-857.1632228629512,-1507.5099932934236,0.0,0.0,1305.8716479701345,0.0,4.0,0.06211963519338891,0.0,0.0,0.4530428619420571,263.9984568888889,-47.4843495324679,0.2444113274775391,9.843275059876776,0.003417543530500004,9.011609829955074,1.2191883612289516,0.5436834545663999,-3017.1986434355044,-20.066396164678398
2025-01-01 19:00:00,12.103204814521215,0.3885240689865862,0.005575576739589721,12.103204814521215,0.38852406898658615,0.005575576739589721,0.29820932679541434,1.1000131084444444,1.290098450207281,9.364883929074075,0.05,0.005575576739589721,0.0,0.0,0.37394073565325286,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941589201190927,0.05956191900893193,0.0,0.0,0.011587331414473684,0.0,0.009192291061875784,0.0,0.2774297043190649,0.0,0.3551291199452262,0.0,0.41917175552576136,0.3143788166443209,0.005575576739589721,0.2273766624499949,0.0,0.20900502027438908,0.0,0.0,0.0,5973.614436371715,20.0555555555556,0.4666666666666667,3391.2694927023604,9.027957887407409,0.3369260416666667,0.4666666666666667,9027.957887407409,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,1100.0131084444445,0.2,34.781665626441026,51.66666666666668,46.10666666666668,0.0,51.25132573264839,0.3965909388404699,1073.7352177429605,1100.0131084444445,34.781665626441026,49.5844429550511,51.25132573264839,48.75100156625247,12.43753247303448,19.752990175196498,-0.053941087472584984,4.577972431652572,-0.25000000000000006,9.236100170605994,5602.223141845959,-74.73420056361097,-1689.695326330676,0.0,0.0,1386.582528280397,0.0,4.0,0.06418496516726269,0.0,0.0,0.4681054584834816,263.9984568888889,-68.27849647547714,0.2436492672024842,9.862409260909525,0.003416460387931699,-12.775115282824768,1.219000196126714,0.5436834545663999,-3450.58568828047,-15.418004985501277
2025-01-01 20:00:00,9.224068199734896,0.38197573112728805,0.005942390998773255,9.224068199734898,0.38197573112728805,0.005942390998773255,0.2591396062956665,0.9166775903703706,1.3090481965873775,6.6892028064814815,0.05,0.005942390998773255,0.0,0.0,0.3673923977939547,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776139426166116,0.058321045696245855,0.0,0.0,0.011928135279605262,0.0,0.007928351040867863,0.0,0.2392831199751934,0.0,0.454347964245543,0.0,0.4120951361302786,0.30907135209770886,0.005942390998773255,0.1901017997532744,0.0,0.17474190219662036,0.0,0.0,0.0,4266.867454551224,20.0555555555556,0.3333333333333333,2422.3353519302573,6.448541348148149,0.24066145833333333,0.3333333333333333,6448.541348148148,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,916.6775903703705,0.16666666666666666,34.70222446427925,51.66666666666668,46.10666666666668,0.0,51.3972884670737,0.09949200600617084,269.8181848128405,916.6775903703705,34.70222446427925,49.51496676115958,51.3972884670737,48.57380590820252,12.43753247303448,19.785085281082978,-0.04535854010810603,3.8582373418262566,-0.55,9.236100170605994,3924.7167554819835,-743.2653065519357,-1732.3653246434835,0.0,0.0,1477.0231730951411,0.0,4.583749999999999,0.06472004880033978,0.0,0.0,0.4720078609968402,302.5257316911111,-86.80854752089867,0.24316312881184193,9.876822462533605,0.003416459070778768,35.21837765009289,1.218866615028361,0.5436834545663999,-3153.1169154895733,-12.483742992620115
2025-01-01 21:00:00,10.087128085757707,0.3521630070053404,0.006309205257956789,10.087128085757707,0.3521630070053404,0.006309205257956789,0.18957181056074027,0.0,1.1515926267710386,8.695963648425927,0.05,0.006309205257956789,0.0,0.0,0.3375796736720071,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07610689651141304,0.057080172383559766,0.0,0.0,0.011076125616776315,0.0,0.005724558183725848,0.0,0.17277112676023815,0.0,0.3938730778780588,0.0,0.3739993350512632,0.2804995012884473,0.006309205257956789,0.16028190959589803,0.0,0.1473314077344054,0.0,0.0,0.0,5546.927690916592,20.0555555555556,0.43333333333333335,3149.0359575093344,8.383103752592593,0.31285989583333335,0.43333333333333335,8383.103752592593,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,0.0,0.0,36.545417623975794,51.66666666666668,46.10666666666668,0.0,51.80861198893789,0.0786496630327365,215.9423321107568,0.0,36.545417623975794,51.07958438631638,51.80861198893789,50.71507058500563,12.43753247303448,19.68804890089988,-0.0708824320055643,4.001904188719646,-0.3,9.236100170605994,5082.696710329402,67.43379810087487,-1705.1610705784874,0.0,0.0,1337.369237658998,0.0,5.0,0.06489698689478413,0.0,0.0,0.47329828294545734,329.99807111111113,-96.4391476677013,0.24538885669333446,9.84503316367803,0.003427065538890614,75.05332448446892,1.2192627321662413,0.5436834545663999,-3073.1128157770627,-8.489343631396961
2025-01-01 22:00:00,11.344330462992307,0.3269476205719799,0.005502213887753013,11.344330462992307,0.3269476205719799,0.005502213887753013,0.1589166635087513,1.2833486265185186,0.821641384215035,9.030423788750001,0.05,0.005502213887753013,0.0,0.0,0.31236428723864657,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279790101091684,0.05459842575818761,0.0,0.0,0.00954250822368421,0.0,0.004790597841862187,0.0,0.14458355744320492,0.0,0.2334645140380654,0.0,0.34368781530727865,0.25776586148045894,0.005502213887753013,0.08945967047212915,0.0,0.08223148338664488,0.0,0.0,0.0,5760.2710636441525,20.0555555555556,0.45,3270.1527251058474,8.705530820000002,0.32489296875,0.45,8705.53082,19345.624044444445,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,1283.3486265185188,0.23333333333333334,35.82687453333447,51.66666666666668,46.10666666666668,0.0,51.60349696369685,0.36822888486386746,996.834524528542,1283.3486265185188,35.82687453333447,50.54144044170844,51.60486496252896,50.009044181882125,12.43753247303448,19.799939349329772,-0.044172300595606256,3.7082565634784572,-1.95,9.236100170605994,4764.575774809823,-808.6688181276057,-1997.8793100366959,0.0,0.0,1114.8068179046138,0.0,5.0,0.06927934977132329,0.0,0.0,0.5052591631643294,329.99807111111113,-112.62279670224845,0.2444976744938109,9.90782180279171,0.003438495327856344,56.6882632074882,1.2187886170500524,0.5436834545663999,-4069.8510004926115,-8.970542740841585
2025-01-01 23:00:00,6.38629926426487,0.2873996149442902,0.004768585369385945,6.38629926426487,0.2873996149442903,0.004768585369385945,0.055871089418242766,0.0,0.5946057893373667,5.68582238550926,0.05,0.004768585369385945,0.0,0.0,0.2728162816109569,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.008008890830592105,0.0,0.0015349947574478473,0.0,0.046327203830202814,0.0,0.059159593330650004,0.0,0.2959206343877702,0.22194047579082757,0.004768585369385945,0.08945967047212915,0.0,0.08223148338664488,0.0,0.0,0.0,3626.837336368541,18.66666666666671,0.2833333333333333,2058.9850491407187,5.481260145925926,0.20456223958333333,0.2833333333333333,5481.260145925927,19345.624044444445,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12543.150484444444,0.0,0.0,38.58831284251311,51.66666666666668,46.10666666666668,0.0,51.833873603991556,0.0,0.0,0.0,38.58831284251311,51.637512769752625,51.833873603991556,51.53933235263316,12.43753247303448,18.479346139756704,-0.048661974991536815,1.0079353545738183,-3.05,9.236100170605994,2395.2416621880407,-873.6852676510159,-1948.7149466413591,0.0,-0.29950588841440734,788.0693516008027,0.0,5.0,0.06815269516035062,0.0,9.92233839048966e-06,0.49711475627561136,329.99807111111113,-70.65057325152914,0.2661481599682654,9.31911531208148,0.00344634485500953,51.89236361643159,1.224303341681042,0.5436834545663999,-2928.2128095342955,-4.457507257438809
