Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.7318788158544005,1.1007423965424226,0.0022405753697538606,1.7318788158544005,1.1007423965424226,0.0022405753697538606,0.011139370555954882,0.0,0.07895992071532269,1.5917795245831232,0.05,0.0022405753697538606,0.0,0.0,0.05797106358004142,1.0281879996290477,0.01458333333333334,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0027929769736842105,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.0022405753697538606,1831.201231325499,22.000000000000032,1.2866701582164721,817.7694239413223,1.4005735523609006,0.19120597222222227,0.7333333333333333,2457.7646830445988,3388.938481318634,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,30.856548170840334,51.66666666666668,46.10666666666668,0.0,48.34710421094555,0.0,0.0,0.0,30.856548170840334,48.37700416088078,48.391954135848394,48.34710421094555,12.43753247303448,21.8550508877556,-0.04519967790125256,9.278652740450763,0.85,9.236100170605994,1332.9052082258263,-1082.6419699727535,-706.2156925447044,0.0,0.0,153.02007879978413,130.5793820910915,1.0,0.02559327291167014,0.0,0.0,0.47625065156262286,65.99961422222222,54.89959064524746,0.1871525310937483,10.338321702159623,0.00297561842924645,79.33695777303986,1.2141727994590719,0.17381419632411124,-1935.2990831482098,34.88768923413408
2025-01-01 11:00:00,1.726134215149262,1.0970317510563707,0.0023424197047426723,1.726134215149262,1.0970317510563707,0.0023424197047426723,0.011139370555954882,0.0,0.07895992071532269,1.5860349238779845,0.05,0.0023424197047426723,0.0,0.0,0.05797106358004142,1.024477354142996,0.01458333333333334,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0027929769736842105,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.0023424197047426723,1878.030186990274,22.000000000000032,1.295789745032688,838.6820835893486,1.39917454193354,0.18686038194444446,0.7166666666666667,2529.8518886351785,3547.7184649642936,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,30.676831373683854,51.66666666666668,46.10666666666668,0.0,48.10135922155311,0.0,0.0,0.0,30.676831373683854,48.11747899333256,48.12553887922229,48.10135922155311,12.43753247303448,21.75039852940748,-0.03943059191438074,9.990680868440966,1.95,9.236100170605994,1478.7587738550017,-836.2881949161273,-635.2494606715143,0.0,0.0,153.02007879978413,251.84578679505103,1.0,0.024579081701730954,0.0,0.0,0.45737814447024644,65.99961422222222,82.95796873645753,0.19023867529059524,10.322919319251408,0.0030074000356920443,70.80113503371582,1.2140094675357933,0.1626101659618886,-1706.740147236102,31.769868730626207
2025-01-01 12:00:00,1.6951915120980872,1.0771428953195874,0.002138731034765049,1.695191512098087,1.0771428953195876,0.002138731034765049,0.011255744596525057,0.0,0.08062549636324282,1.553310271138319,0.05,0.002138731034765049,0.0,0.0,0.059220245315981516,1.0033393166702727,0.01458333333333334,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002909351014254386,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.002138731034765049,1887.0135189270584,22.000000000000032,1.2675048976038898,842.6938186501098,1.3751410697494302,0.17816920138888895,0.6833333333333333,2551.5381361882796,3689.2000929321557,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,30.372295761536765,51.66666666666668,46.10666666666668,0.0,47.82921940784108,0.0,0.0,0.0,30.372295761536765,47.860220853229016,47.87572157592298,47.82921940784108,12.43753247303448,21.75444790649085,-0.0372662763575392,10.224122147899708,3.05,9.236100170605994,1570.6003127423346,-783.5644875041977,-582.2711213587354,0.0,0.0,154.80202848827443,360.9313601940886,1.0,0.023919937334397002,0.0,0.0,0.44511250202974845,65.99961422222222,111.05588668573719,0.19177819143310668,10.349791366976264,0.0030342032363809223,57.96384014351644,1.2133641710465788,0.1804301357755597,-1660.3101836423796,34.051877488071845
2025-01-01 13:00:00,0.8649205017714878,0.5406152925680016,0.001935042364787425,0.8649205017714878,0.5406152925680016,0.0019350423647874252,0.011604866718235584,0.0,0.08062549636324282,0.7226901386900094,0.05,0.001935042364787425,0.0,0.0,0.059220245315981516,0.46681171391868664,0.01458333333333334,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0032584731359649125,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.001935042364787425,951.8544746603524,22.000000000000032,0.6029407583418785,425.0747935853724,0.6444695136900094,0.07822062500000002,0.3,1298.7086432457247,4322.407408800594,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,30.13276960041371,51.66666666666668,46.10666666666668,0.0,47.5598483932251,0.0,0.0,0.0,30.13276960041371,47.605390779244445,47.62816197225413,47.5598483932251,12.43753247303448,21.705060070208805,-0.046280063571354904,10.397512167792952,4.45,9.236100170605994,730.2712016058553,-897.8921338699623,-507.7037213599335,0.0,0.0,155.15115060998494,418.6607970282626,1.0,0.022747349402637406,0.0,0.0,0.42329248047790025,65.99961422222222,130.96929769545142,0.19367890409790064,10.348285866004305,0.0030565156390946935,52.3284507191912,1.2129813967946284,0.17555550371258744,-1358.2286964306934,35.261768975358635
2025-01-01 14:00:00,1.3525831108590092,0.8554638793274455,0.0024951862072258905,1.3525831108590092,0.8554638793274455,0.0024951862072258905,0.011837614799375933,0.0,0.08062549636324282,1.2101199996963907,0.05,0.0024951862072258905,0.0,0.0,0.059220245315981516,0.7816603006781305,0.01458333333333334,1.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0034912212171052627,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.0024951862072258905,1593.7862545373953,22.000000000000032,1.005479808163479,711.745735511124,1.0797522913630573,0.13036770833333336,0.5,2175.164281715186,4535.9198474812265,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,29.864881649900877,51.66666666666668,46.10666666666668,0.0,47.29267877919698,0.0,0.0,0.0,29.864881649900877,47.35245714397126,47.3823463263584,47.29267877919698,12.43753247303448,21.681954515424454,-0.062436401963438,10.884101970954772,4.7,9.236100170605994,1390.7687296498452,-579.0814675621813,-491.21251637536045,0.0,0.0,155.38389869112532,410.6841310650268,1.0,0.022402687516283614,0.0,0.0,0.4168788635672647,65.99961422222222,132.8110927966851,0.19517460144258206,10.356588534524905,0.0030773973272506003,42.07210421280751,1.2124517845776857,0.16564418019369617,-1325.5712283794744,34.74402530616885
2025-01-01 15:00:00,1.7957353898618582,0.4897744456499621,0.0030044078821699492,1.7957353898618582,0.4897744456499621,0.0030044078821699492,0.08351619869136613,0.9166287451851853,0.12556334166019764,0.6200271043251091,0.05,0.0030044078821699492,0.0,0.0,0.07469316755334048,0.40049794476328826,0.01458333333333334,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00407309141995614,0.0,0.07944310727140999,0.0,0.02597245158907696,0.0,0.06544658928875789,0.0490849419665684,0.0030044078821699492,771.5555812602378,22.000000000000032,0.5069748525474325,344.5577429899311,0.5504976598806646,0.06952944444444446,0.26666666666666666,1046.5838798057243,3954.383136422091,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,916.6287451851853,0.36666666666666664,31.80043245025229,51.66666666666668,46.10666666666668,0.0,49.06494219116726,0.15119521226311974,372.3063426213099,916.6287451851853,31.80043245025229,48.988276513016125,49.0656736242403,48.949212240867524,12.43753247303448,21.695158839997628,-0.0441941059517557,10.698545653869736,4.15,9.236100170605994,640.1345907145322,-941.8409887703635,-517.4186150885864,0.0,0.0,270.49789332357295,318.97560335002214,1.0,0.022796379597336547,0.0,0.0,0.4242048554700436,65.99961422222222,115.49973121930793,0.19594236926546896,10.378702319289918,0.0030922283344915055,36.75200294702623,1.2123863003762367,0.15761458111635251,-1325.150219121967,38.751487361672375
2025-01-01 16:00:00,1.3166999764445455,0.7203538591758439,0.005601438424384652,1.3166999764445455,0.7203538591758439,0.005601438424384652,0.11452931889142487,0.04166494296296297,0.1443612976435263,0.9661444169466314,0.05,0.005601438424384652,0.0,0.0,0.08170288326287065,0.6240676425796399,0.01458333333333334,1.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00512045778508772,0.0,0.10940886110633714,0.0,0.03542411995969872,0.0,0.07229451342958457,0.05422088507218841,0.005601438424384652,1194.0149023363545,22.000000000000032,0.7865105363951497,533.2176836481128,0.8575046600021868,0.10863975694444446,0.4166666666666667,1618.5928290400227,3889.7798866141593,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,41.66494296296297,0.016666666666666666,33.08233885632402,51.66666666666668,46.10666666666668,0.0,51.28136812144138,0.16544331802724077,446.76761114557183,41.66494296296297,33.08233885632402,50.021482722427784,51.28136812144138,49.391540022920985,12.43753247303448,21.596839229139423,-0.07855556476220507,10.484727276520234,3.05,9.236100170605994,1011.0206953535784,-1102.3133297683482,-572.5961522070653,0.0,0.0,319.8296148171024,118.09603665983123,1.0,0.023713078467445758,0.0,0.0,0.44126318308929696,65.99961422222222,69.77233040718698,0.19801824820079758,10.350544550840954,0.0031062406830636713,13.85073195756873,1.2127806765515032,0.17120645369100035,-1676.9932534049408,41.46223998847968
2025-01-01 17:00:00,2.291522744159008,0.9459226096380831,0.008198468966599353,2.291522744159008,0.945922609638083,0.008198468966599353,0.14915054856529777,0.6249741444444445,0.16065730434637487,1.3067407468028904,0.05,0.008198468966599353,0.0,0.0,0.08726813847496394,0.8440711378297857,0.01458333333333334,1.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006516946271929825,0.0,0.14263360229336797,0.0,0.04429978637975627,0.0,0.07638370241653537,0.05728777681240151,0.008198468966599353,1571.7563038169328,22.000000000000032,1.0394134626412805,701.9077014371255,1.158990677358446,0.1477500694444445,0.5666666666666667,2125.9139358096136,3777.7366481927534,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,624.9741444444445,0.25,33.28779124970112,51.66666666666668,46.10666666666668,0.0,51.330113795995,0.13757402256203177,372.3063426213099,624.9741444444445,33.28779124970112,50.340480357944,51.330113795995,49.845663638918516,12.43753247303448,21.776086931830303,-0.036665231642210055,9.814386840218614,1.95,9.236100170605994,1337.32327489665,-1121.575754188386,-641.3658980006021,0.0,0.0,370.4606079647374,9.423588855389402,1.0,0.024803909937301118,0.0,0.0,0.46156184516571863,65.99961422222222,36.47226111558194,0.1956502276030334,10.423581980190624,0.0031043653802208947,-5.129785403899891,1.2114750190761674,0.18258700180263226,-1866.27841006084,42.794954435328435
2025-01-01 18:00:00,1.354254959602561,0.7181500483788376,0.005856049261856682,1.3542549596025613,0.7181500483788374,0.005856049261856682,0.17416418768657324,0.0,0.17918005577681154,0.9509107161391765,0.05,0.005856049261856682,0.0,0.0,0.08933907110780326,0.6142276439377008,0.01458333333333334,1.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.007447938596491227,0.0,0.166716249090082,0.0,0.060061294299740484,0.0,0.07747937027906765,0.05810952770930071,0.005856049261856682,1130.0455799634203,22.000000000000032,0.754953504821927,504.65055786643927,0.842270959194732,0.10863975694444446,0.4166666666666667,1526.0563808854151,3655.5202865181586,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,31.872757861972833,51.66666666666668,46.10666666666668,0.0,51.03987040438419,0.02755774671529303,74.46126852426197,0.0,31.872757861972833,49.02222177483411,51.03987040438419,48.01339746005908,12.43753247303448,21.68222087325863,-0.048924763341922826,9.893433791737062,1.15,9.236100170605994,904.3576156069508,-1122.808307137147,-672.4969060869395,0.0,0.0,413.9203017660722,0.0,1.0,0.025037073388050675,0.0,0.0,0.46590065113724527,65.99961422222222,32.888639964397974,0.19665614850835658,10.377636821012935,0.003104080884775214,-4.778983012457602,1.2112514805423553,0.14706692820192627,-1666.2783470717861,38.81948206819968
2025-01-01 19:00:00,1.9917169914379216,1.1187497342196273,0.003564551724608415,1.9917169914379214,1.1187497342196273,0.003564551724608415,0.16878890132170712,0.0,0.1978315492284669,1.5750965408877478,0.05,0.003564551724608415,0.0,0.0,0.08675454416440194,1.017411856721892,0.01458333333333334,1.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007913434758771931,0.0,0.1608754665629352,0.0,0.08215882367593096,0.0,0.0756989100024527,0.05677418250183951,0.003564551724608415,1839.1850405918221,22.000000000000032,1.245378719052529,821.3347967648499,1.3925817492210808,0.1825147916666667,0.7,2478.0050456900053,3558.484783056126,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,31.431636874679114,51.66666666666668,46.10666666666668,0.0,50.70662514808287,0.028017780676196813,74.46126852426197,0.0,31.431636874679114,48.59917067859198,50.70662514808287,47.54544344384654,12.43753247303448,21.640963773284124,-0.06685724937316741,10.023690974922863,-0.25000000000000006,9.236100170605994,1547.6688018562577,-889.870136093223,-747.2875757914998,0.0,0.0,427.3211410722246,0.0,1.0,0.0259509833392254,0.0,0.0,0.4829070813511028,65.99961422222222,28.450195983711076,0.1968739313570026,10.354545382131347,0.003099581460179203,-12.40170149920393,1.2114244728041288,0.12965096931349587,-1748.8024997072048,37.59756684913187
2025-01-01 20:00:00,1.9937652987438903,1.1471223211941668,0.0022405753697538606,1.9937652987438903,1.1471223211941666,0.0022405753697538606,0.12424231669472187,0.0,0.19144726724797553,1.6280757148011928,0.05,0.0022405753697538606,0.0,0.0,0.0809059654518584,1.0516330224089747,0.01458333333333334,1.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.00814618283991228,0.0,0.11609613385480959,0.0,0.08357264664549764,0.0,0.0687335928763547,0.051550194657266006,0.0022405753697538606,1860.2598241951603,22.000000000000032,1.2758401932290249,830.7462767006269,1.4368697425789707,0.19120597222222227,0.7333333333333333,2499.800128673565,3425.5335145973577,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,30.365667091186427,51.66666666666668,46.10666666666668,0.0,50.317137730778626,0.0,0.0,0.0,30.365667091186427,47.785702857354394,50.317137730778626,46.51998542064228,12.43753247303448,21.761308585649168,-0.035709628858581685,10.042826221329216,-0.55,9.236100170605994,1489.1382986672766,-880.6486954449432,-770.9813772229793,0.0,0.0,376.87784666357476,0.0,1.0,0.026250542250341548,0.0,0.0,0.4884814026617391,65.99961422222222,22.98200503152107,0.19515472135070647,10.402878030158194,0.0030952465666484828,-4.757839327431706,1.2109331430679213,0.1252748265786911,-1748.5118894188138,37.11691727324383
2025-01-01 21:00:00,2.377102725088342,1.514953869514931,0.0009675211823937125,2.377102725088342,1.514953869514931,0.0009675211823937126,0.015910706219332077,0.0,0.08395664765908309,2.2272353712099275,0.05,0.0009675211823937125,0.0,0.0,0.06171860878786172,1.438651927393736,0.01458333333333334,1.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.007564312637061404,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.0009675211823937125,2551.782414829143,22.000000000000032,1.7444682731448053,1139.563254819316,1.9664999545432604,0.2607354166666667,1.0,3430.6102529817927,3430.6102529817927,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,29.840576694210476,51.66666666666668,46.10666666666668,0.0,50.014069236012446,0.0,0.0,0.0,29.840576694210476,47.53127965664206,50.014069236012446,46.289884866956875,12.43753247303448,21.956761583269827,0.0,10.29365322323829,-0.3,9.236100170605994,1960.1364589238417,-899.0115413205785,-770.565168417716,0.0,0.0,162.7881414069217,0.0,1.0,0.026340792862236676,0.0,0.0,0.4901608249406842,65.99961422222222,16.131071105492783,0.19283721984371852,10.489436619447538,0.003095584498403585,3.440291355756691,1.2101300959239731,0.1486437165473264,-2074.2527549618317,35.67795882193731
2025-01-01 22:00:00,2.3368000043707053,1.1395564613118523,0.0006619881774272769,2.336800004370705,1.1395564613118523,0.0006619881774272769,0.014863339854200497,0.5416442585185186,0.08229107201116295,1.6480013339868231,0.05,0.0006619881774272769,0.0,0.0,0.060469427051921626,1.0645037009265972,0.01458333333333334,1.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.006516946271929825,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.0006619881774272769,1829.5721628444246,22.000000000000032,1.2947552021108164,817.041922031352,1.4481041812090454,0.19989715277777784,0.7666666666666667,2446.7169320979983,3235.571806877122,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,541.6442585185185,0.21666666666666667,32.96081221538507,51.66666666666668,46.10666666666668,0.0,50.79403640902964,0.0,0.0,541.6442585185185,32.96081221538507,49.85786685903772,50.79720205315804,49.38661643991337,12.43753247303448,21.592726525498257,-0.056205831558387175,9.077487312553862,-1.95,9.236100170605994,1158.1884757586936,-1676.3980095540207,-855.5715219059442,0.0,0.0,160.07519939387,0.0,1.0,0.02743026127292609,0.0,0.0,0.5104341226247462,65.99961422222222,24.112635426343484,0.19729429107302407,10.330483664883191,0.003097056451515805,0.5534489083908937,1.2116245188705779,0.17370761610549218,-2539.274350928979,45.83441934360633
2025-01-01 23:00:00,2.271899863375593,1.4479192822644396,0.00035645517246084155,2.2718998633755927,1.4479192822644396,0.0003564551724608415,0.013815973489068916,0.0,0.07979270853928275,2.1282911813472416,0.05,0.00035645517246084155,0.0,0.0,0.05859565444801147,1.3747402944830946,0.01458333333333334,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0054695799067982455,0.0,0.008346393582270671,0.0,0.0016651692752674343,0.0,0.04398323848165254,0.03298742886123939,0.00035645517246084155,2331.0042761494406,22.000000000000032,1.665911803457283,1040.9691690364818,1.8675557646805745,0.2607354166666667,1.0,3111.2380285192557,3111.2380285192557,0.0,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5239.818395555556,0.0,0.0,34.917892467215374,51.66666666666668,46.10666666666668,0.0,51.52614956135708,0.0,0.0,0.0,34.917892467215374,51.54276716860011,51.55107597222163,51.52614956135708,12.43753247303448,21.530498267575688,0.0,8.540214008719783,-3.05,9.236100170605994,1591.4241827781138,-1358.3107973455933,-916.8849866883027,0.0,0.0,156.5294695568582,0.0,1.0,0.02810029474312711,0.0,0.0,0.5229023941839689,65.99961422222222,20.775423760117402,0.19794034445004163,10.302113671246614,0.0030959755875486616,-2.731191995537146,1.2118798992235444,0.15851293713347883,-2441.3858331663155,42.105866784240355
