Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,2.215063179950619,1.3496483575081062,0.0,2.215063179950619,1.3496483575081062,0.0,0.07898612951736476,0.0,0.5259157887894514,1.602661261643803,0.007499999999999999,0.0,0.0,0.31224395011380757,1.0352169073942987,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002092286184210526,0.0,0.07689384333315424,0.0,0.10959052197104123,0.0,0.37950727881175456,0.28463045910881585,0.0,0.0,0.0,0.0,33.88003851589883,51.66666666666668,46.10666666666668,0.0,51.058028363577414,0.0,0.0,0.0,33.88003851589883,49.05990163322143,51.058028363577414,48.06083826804344,12.43753247303448,3953.1939152222317,20.000000000000057,2.5008212103777225,0.0,1.577068351161701,0.02559291048210188,2.5098409892773508,3927.6010047401296,5328.428257541821,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8850.720498108672,20.014763272339476,0.0,6.9317824295712995,0.85,9.236100170605994,3019.8425052875255,-1818.7417975553924,-1718.0988150293722,0.0,0.0,710.335637234438,527.8200965886034,2.0,0.06829572211364222,0.0,0.0,0.8991949455062164,131.99922844444444,74.41176786022851,0.21572027496157498,9.613127525069707,0.0030642992767530566,163.6262356902379,1.221727317529947,0.23340458129261893,-1876.1459998380076,57.40420228261483
2025-01-01 11:00:00,1.9291642577140442,1.1517495306382173,0.0,1.929164257714044,1.1517495306382173,0.0,0.07617889396710677,0.0,0.5533127412944869,1.2996726224524504,0.0,0.0,0.0,0.31224395011380757,0.8395055805244096,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.01645399289559235,0.0,0.002092286184210526,0.0,0.07408660778289625,0.0,0.1205334815804844,0.0,0.37950727881175456,0.28463045910881585,0.0,0.0,0.0,0.0,33.6795832129243,51.66666666666668,46.10666666666668,0.0,50.856100105755466,0.0,0.0,0.0,33.6795832129243,48.8892274749963,50.856100105755466,47.90579115961671,12.43753247303448,3479.346947966798,20.000000000000057,2.709490595488667,0.0,1.278923816453355,0.02074880599909538,1.980948852150913,3458.5981419677023,5601.963253395003,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8884.297878329986,20.015221826757365,0.0,7.672107500176671,1.95,9.236100170605994,2778.860259205013,-1565.3702197541486,-1545.5978597196058,0.0,0.0,728.9715220082289,666.2409884548465,2.0,0.06556306537334572,0.0,0.0,0.8632162479738965,131.99922844444444,116.13964894959207,0.21879170384792854,9.66021356293905,0.00310970719647335,141.4263463228477,1.2211186736004331,0.21682811056145063,-1619.0624234216305,53.6922036674819
2025-01-01 12:00:00,3.125465140593077,0.9627742048784124,0.0,3.125465140593077,0.9627742048784124,0.0,0.07431321304489256,1.4666841445925927,0.5794930015442755,1.0049747814113157,0.0,0.0,0.0,0.31362462466405716,0.6491495802143553,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0329079857911847,0.0,0.002179464775219298,0.0,0.07213374826967327,0.0,0.12841884953434787,0.0,0.37950727881175456,0.28463045910881585,0.0,0.0,1466.6841445925927,0.26666666666666666,34.326281302966244,51.66666666666668,46.10666666666668,0.0,50.87255039694965,0.3034231228477541,802.4856312586803,1466.6841445925927,34.326281302966244,49.43843761909989,50.872931547702116,48.721000079422545,12.43753247303448,3020.7947261577997,20.000000000000057,3.0621599321092767,0.0,0.988910639393404,0.016064142017911894,1.5092770869276964,3004.7305841398875,5921.01856579119,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8910.514592033647,20.015723772898752,0.0,8.020454711287465,3.05,9.236100170605994,2506.6004103063738,-1491.9768758883179,-1404.8094295743153,0.0,0.0,747.3322691548169,733.3048376503008,2.0,0.06365205778677789,0.0,0.0,0.8380555452316881,131.99922844444444,143.28284456807307,0.22127950380165673,9.69780576835268,0.0031469253339758284,108.42908519619878,1.2204763690765752,0.2437196126961187,-1547.510633269291,55.53375738097303
2025-01-01 13:00:00,1.368449467623129,0.7864796629775557,0.0,1.3684494676231287,0.7864796629775557,0.0,0.07420858765918957,0.0,0.5621948257842083,0.7320460541797309,0.0,0.0,0.0,0.31362462466405716,0.47285503831349845,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.002441000548245614,0.0,0.07176758711094396,0.0,0.14402865956546534,0.0,0.37950727881175456,0.28463045910881585,0.0,0.0,0.0,0.0,37.089211807811104,51.66666666666668,46.10666666666668,0.0,51.883356953336694,0.0,0.0,0.0,37.089211807811104,51.892893356480904,51.897661558053,51.883356953336694,12.43753247303448,2528.677065237226,20.000000000000057,3.5111956196997003,0.0,0.720361418137219,0.011684636042511938,1.0534616562989134,2516.992429194714,6885.516279695296,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8938.614296796028,20.015565470326734,0.0,8.45287825264344,4.45,9.236100170605994,2230.6141049875237,-1191.078576857096,-1215.1560134878225,0.0,0.0,741.8371323710196,817.710121231364,2.0,0.060336868179288294,0.0,0.0,0.7944071050923616,131.99922844444444,175.25592086710114,0.2230800313872036,9.724173192269582,0.0031741327655543127,88.5117601661966,1.2198837484642298,0.2378728670459907,-1246.1226963835916,55.04411952649539
2025-01-01 14:00:00,1.3474858461167096,0.7654375855106273,0.0,1.3474858461167099,0.7654375855106275,0.0,0.0765392272203908,0.0,0.5741701050238794,0.6967765138724396,0.0,0.0,0.0,0.3153644196463849,0.45007316586424256,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0026153577302631572,0.0,0.07392386949012765,0.0,0.15368421216203285,0.0,0.3818270054548582,0.2863702540911436,0.0,0.0,0.0,0.0,34.141861320161176,51.66666666666668,46.10666666666668,0.0,51.321227761201044,0.23515921200743803,640.362188338149,0.0,34.141861320161176,49.311786568478354,51.32164016052294,48.30665357279512,12.43753247303448,2138.7954189629286,20.000000000000057,3.112433534211376,0.0,0.6857078501975472,0.011068663674892395,0.8452384276605259,2127.726755288036,7003.286638124654,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944.114157517824,20.015920613768586,0.0,9.008543141821576,4.7,9.236100170605994,1930.5520138555994,-1196.3723446454858,-1174.1811937823452,0.0,0.0,755.9806703068747,893.8073099813241,2.0,0.05937932265690034,0.0,0.0,0.7817998719132373,131.99922844444444,209.9571183681414,0.22465752339508385,9.747152877549182,0.003198376175714642,61.03991813195644,1.2192516513696894,0.22377290694604185,-1250.82752094132,54.45517629583422
2025-01-01 15:00:00,1.7574530055560806,0.7923445110607087,0.0,1.7574530055560806,0.7923445110607087,0.0,0.07725991218777968,0.36667103614814817,0.5765798767709278,0.736942180449225,0.0,0.0,0.0,0.3163268876044714,0.47601762345623727,0.0,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003051250685307017,0.0,0.07420866150247267,0.0,0.15481069329829905,0.0,0.38403074576580665,0.2880230593243549,0.0,0.0,366.6710361481482,0.06666666666666667,32.987971779716524,51.66666666666668,46.10666666666668,0.0,50.97674550596235,0.05989501739764094,160.42936305720295,366.6710361481482,32.987971779716524,48.259584197973986,50.97674550596235,46.901003543979805,12.43753247303448,2012.0650388561853,20.000000000000057,2.7588127695010014,0.0,0.7252016160766404,0.011740564372584635,0.8071646053992256,2000.3244744836006,6293.838287239559,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8935.942166182529,20.015980238194437,0.0,8.964824470569734,4.15,9.236100170605994,1710.3775005970158,-1253.5899365600067,-1241.315712489676,0.0,0.0,742.4569616439899,767.2593107039362,1.75,0.06049262700054296,0.0,0.0,0.7964578564491911,115.49932488888888,197.1712125865165,0.22534605719631007,9.758165116737958,0.0032082412395228396,33.44807836529206,1.219244152812132,0.21255184781043612,-1312.6830865006207,59.09314994061403
2025-01-01 16:00:00,2.065985229140588,0.817825977629211,0.0,2.065985229140588,0.8178259776292112,0.0,0.10843589568139102,0.5500065542222222,0.6855334204616469,0.7220093587753277,0.0,0.0,0.0,0.3514540040940726,0.46637197353513854,0.0,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003835858004385964,0.0,0.10460003767700506,0.0,0.21692808166955005,0.0,0.4281055519847757,0.3210791639885817,0.0,0.0,550.0065542222222,0.1,36.99379706571498,51.66666666666668,46.10666666666668,0.0,51.83853588275762,0.0,0.0,550.0065542222222,36.99379706571498,51.79035566859077,51.84677031423847,51.7580311300265,12.43753247303448,2135.5594955361858,20.000000000000057,3.0028680775225784,0.0,0.7104437240500121,0.011565634725315686,0.8920004455955748,2123.99386081087,6130.616019194726,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8914.472657194961,20.019464643027785,0.0,8.822009498140112,3.05,9.236100170605994,1724.3479821513065,-1719.4581871606997,-1401.369610582726,0.0,0.0,896.0011559485481,298.1563024017443,2.0,0.0634101230383228,0.0,0.0,0.8348701846231401,131.99922844444444,94.1569412492988,0.22601125807129344,9.77106421241094,0.003218458432739976,-15.407690670716992,1.219222152624832,0.23280690329297565,-1782.1874083988455,62.72922123814593
2025-01-01 17:00:00,1.6807643193125121,0.8711325685247816,0.0,1.680764319312512,0.8711325685247815,0.0,0.14150079787571446,0.0,0.7675535644667701,0.7717099569700274,0.0,0.0,0.0,0.37265718000724557,0.49847538851753603,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004882001096491228,0.0,0.13661879677922326,0.0,0.2706773244571092,0.0,0.4526946544016742,0.33952099080125553,0.0,0.0,0.0,0.0,36.93247903162584,51.66666666666668,46.10666666666668,0.0,51.74623055982418,0.0,0.0,0.0,36.93247903162584,51.765323624288094,51.774870156520066,51.74623055982418,12.43753247303448,2505.6856404753985,20.000000000000057,3.2905196011279174,0.0,0.7594201153710289,0.012289841598998433,1.1492054225456312,2493.3957988764,5956.545061505192,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.049750892094,20.02235019341365,0.0,7.974460025486877,1.95,9.236100170605994,1975.9063163041146,-1877.36921879874,-1559.9338127727003,0.0,0.0,1009.3649649788119,24.652014528379144,2.0,0.06619136302743309,0.0,0.0,0.8714885387901307,131.99922844444444,20.78952362260496,0.22456654117805774,9.747803986132691,0.0031998638784048973,-62.805057564858984,1.2186505769390366,0.24883838593375057,-1946.252249947606,68.88303114886604
2025-01-01 18:00:00,1.9727078586165345,0.982721318518079,0.0,1.9727078586165347,0.982721318518079,0.0,0.16583596362842096,0.0,0.8723553453445596,0.934516549643554,0.0,0.0,0.0,0.3790832600062456,0.6036380585118334,0.0,1.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.005579429824561402,0.0,0.16025653380385957,0.0,0.36691099866956534,0.0,0.45942186166667476,0.34456639625000596,0.0,0.0,0.0,0.0,35.34874126087179,51.66666666666668,46.10666666666668,0.0,51.36749020724622,0.18231651269270693,494.7545634885462,0.0,35.34874126087179,50.39090787545647,51.378553813815735,49.8915531029921,12.43753247303448,2779.4788711607193,20.000000000000057,3.0183456105966218,0.0,0.9196395608563919,0.014876988787162194,1.444935673549564,2764.6018823735576,5755.189180408883,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866.33326826619,20.02563159536151,0.0,7.997511389513809,1.15,9.236100170605994,2262.2083122181116,-1671.1869394470132,-1655.6096936023885,0.0,0.0,1138.031007100758,0.0,2.0,0.06706679670743945,0.0,0.0,0.8830146712597132,131.99922844444444,0.30812755902236405,0.2233897619635816,9.728937624416751,0.0031852723795590173,-59.56384804226777,1.2180348840588628,0.19582559908020633,-1734.6597478530177,63.47280840600459
2025-01-01 19:00:00,3.4226204572339514,1.179064924388161,0.0,3.4226204572339514,1.1790649243881608,0.0,0.16105842177024574,1.0083453494074075,0.996495879870627,1.2492208061856709,0.007499999999999999,0.0,0.0,0.3699604977846376,0.8069169266035233,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.005928144188596491,0.0,0.15513027758164927,0.0,0.5032152161577766,0.0,0.44909907810486355,0.3368243085786476,0.0,0.0,1008.3453494074075,0.18333333333333332,35.172509136234744,51.66666666666668,46.10666666666668,0.0,51.34382869110518,0.15371179471321633,411.728551798511,1008.3453494074075,35.172509136234744,50.1917788454048,51.3458453557046,49.613737257955194,12.43753247303448,3114.4396239994403,20.000000000000057,2.568207302104605,0.0,1.1555388539305425,0.018681952255128434,1.8678373407113424,3095.7576717443126,5454.300908010201,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8821.488971943163,20.028712285822525,0.0,7.962173041852827,-0.25000000000000006,9.236100170605994,2497.8178437876177,-1754.273867437363,-1862.6152091657677,0.0,0.0,1258.1165946179767,0.0,2.0,0.06980800917428885,0.0,0.0,0.9191060151750481,131.99922844444444,-12.123165664032323,0.2218227608576661,9.706009130776973,0.003163421841654042,-77.78724088678896,1.2180381299189442,0.16857446206378254,-1816.263490116648,61.98962267928482
2025-01-01 20:00:00,2.595467290103478,1.248825202788033,0.0,2.595467290103478,1.248825202788033,0.0,0.13173646338795808,0.0,1.069992116578574,1.3787387101369457,0.014999999999999998,0.0,0.0,0.3538729749159125,0.8905772278721205,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.006102501370614034,0.0,0.12563396201734406,0.0,0.5981614833573572,0.0,0.42856949731339644,0.3214271229850472,0.0,0.0,0.0,0.0,34.84083230333821,51.66666666666668,46.10666666666668,0.0,51.45386804738409,0.23540026064896372,641.0398202834805,0.0,34.84083230333821,49.94501665624408,51.45402298955582,49.190436018502346,12.43753247303448,3314.1895926778675,20.000000000000057,2.440273457000444,0.0,1.282940808277442,0.020797901859503542,2.0756353295291348,3293.391690818364,5343.820929219698,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8810.928823251123,20.02992676854444,0.0,7.754451606137361,-0.55,9.236100170605994,2686.819729302949,-1689.1357282656527,-1907.1329362728675,0.0,0.0,1303.7279435990388,0.0,2.0,0.07041723808950046,0.0,0.0,0.9271272432148213,131.99922844444444,-23.964870701090117,0.22036055638768895,9.683495987599676,0.003142701684969201,-53.28124964009971,1.2180483000019224,0.160069465701661,-1751.3372147948924,62.201486529239425
2025-01-01 21:00:00,2.522502739088224,1.3219782519746106,0.0,2.522502739088224,1.3219782519746106,0.0,0.08557111016494315,0.0,0.8595167146950832,1.5624149142281978,0.014999999999999998,0.0,0.0,0.3083829168458488,1.0092203351287619,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.005666608415570175,0.0,0.07990450174937297,0.0,0.44833949223395136,0.0,0.36883653625347784,0.2766274021901083,0.0,0.0,0.0,0.0,33.05284215616016,51.66666666666668,46.10666666666668,0.0,51.0327008965328,0.0,0.0,0.0,33.05284215616016,48.331977678159554,51.0327008965328,46.98161606897293,12.43753247303448,3678.647404196554,20.000000000000057,2.4010931288037116,0.0,1.4637295241344277,0.0236853900937702,2.385714036646194,3654.9620141027835,5361.797934987148,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8818.977929322655,20.023687797944966,0.0,7.692825602937826,-0.3,9.236100170605994,2819.6118418672827,-1974.6619124119052,-1876.0674533425688,0.0,0.0,1051.2684957667273,0.0,2.0,0.07024140205025323,0.0,0.0,0.9248121512466032,131.99922844444444,-34.23660475342992,0.21969667092086992,9.668725484113198,0.003131969755871066,-27.893926218173622,1.2180821028790723,0.19351373323847784,-2036.6482608114252,61.98634839952029
2025-01-01 22:00:00,2.7461276856989283,1.667252665286093,0.0,2.7461276856989283,1.667252665286093,0.0,0.048455178985278624,0.0,0.5142305337723566,2.1684419729412934,0.014999999999999998,0.0,0.0,0.2622025215006603,1.4006751437854328,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.004882001096491228,0.0,0.0435731778887874,0.0,0.16462717177147604,0.0,0.3091035751935593,0.23182768139516943,0.0,0.0,0.0,0.0,32.86887893448232,51.66666666666668,46.10666666666668,0.0,50.82862269234423,0.0,0.0,0.0,32.86887893448232,48.16543595740267,50.82862269234423,46.83384258993189,12.43753247303448,4472.724258764925,20.000000000000057,2.091116002041759,0.0,1.9727942235260787,0.034691684610530626,3.1571820672915143,4438.032574154394,4998.867526701548,0.010956064804683719,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8755.035362148203,20.013872790942155,0.0,6.753630048973429,-1.95,9.236100170605994,2948.0534006526764,-2624.1181595847634,-2159.953163683799,0.0,0.0,673.0476909385305,0.0,2.0,0.07417935963682873,0.0,0.0,0.9766600774106232,131.99922844444444,-37.765385366980134,0.21925484323880104,9.655122344820912,0.003123730105228956,-36.9904048247834,1.2181289350111868,0.23334979741602196,-2694.575125798828,70.45696621406508
2025-01-01 23:00:00,2.9947957033208024,1.9268356184490583,0.0,2.9947957033208024,1.9268356184490583,0.0,0.018068476211594905,0.0,0.34767176411663236,2.614055462992575,0.014999999999999998,0.0,0.0,0.23394759519125366,1.6885130232578047,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.00409739377741228,0.0,0.013971082434182627,0.0,0.03574163719496073,0.0,0.2741916892148496,0.20564376691113712,0.0,0.0,0.0,0.0,32.68037111686991,51.66666666666668,46.10666666666668,0.0,50.62591402029346,0.0,0.0,0.0,32.68037111686991,47.999842348551304,50.62591402029346,46.68680651268023,12.43753247303448,4990.5330963995475,20.000000000000057,1.9264748470302249,0.0,2.2386523294848426,0.047805625000000004,3.5196556914441985,4942.7274713995475,4765.129962891815,0.17759750850773245,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8711.785083870773,20.008927363764055,0.0,6.0403615608187815,-3.05,9.236100170605994,3095.4858985186747,-2460.519807177841,-2333.6334916720425,0.0,0.0,478.54605052763225,0.0,2.0,0.07623797462727135,0.0,0.0,1.0037642083409493,131.99922844444444,-39.95975673646293,0.21839741778392366,9.638119638090805,0.00311049568612081,-44.2824564446837,1.2181592046456926,0.2093428258395716,-2531.732096305076,71.21228912723515
