Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 11:51:00,1.8657186283759848,1.0778756689250288,0.0,0.03109531047293308,0.017964594482083814,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1853055023155072,0.0,0.0,0.0,0.31224395011380757,0.7656317188112212,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.60717900664276,51.666666666666686,46.10666666666668,0.0,50.784020847115265,0.0,0.0,0.0,33.60717900664276,48.82827330219081,50.784020847115265,47.85039952972859,12.43753247303448,HP On,3295.4650320323094,20.000000000000057,2.8091361923531233,0.0,1.166390644682279,0.01891485763322857,1.8016070735932443,3276.550174399081,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.221009057328,20.016086617313817,0,7.834742406170326,2.2,9.236100170605994,2679.310749618413,-1534.2844615539086,-1508.836072227903,-0.0,-0.0,762.0315162641534,710.7236843820286,2.0,0.06499184541140271,0.0,0,0.8556954533083575,131.99922844444444,130.65027354985347,0.21967119906019983,9.672524800675205,0.003124008599513284,131.7747618663508,1.220491721751907,0.21632464702647344,-1588.3673265731527,54.08286501924404
2025-01-01 11:52:00,1.862995745377904,1.076116860258512,0.0,0.031049929089631733,0.017935281004308534,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1825826193174265,0.0,0.0,0.0,0.31224395011380757,0.7638729101447045,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.60386428287261,51.666666666666686,46.10666666666668,0.0,50.78067537067418,0.0,0.0,0.0,33.60386428287261,48.82544341058123,50.78067537067418,47.847827430534764,12.43753247303448,HP On,3290.5806319709905,20.000000000000057,2.811444935148137,0.0,1.1637107878640405,0.0188718314533863,1.7974674674250763,3271.7088005176042,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.28265215887,20.01608661731382,0,7.840489469237004,2.2,9.236100170605994,2674.781605352819,-1536.1105955705375,-1508.836072227904,-0.0,-0.0,762.0315162641534,710.917728140569,2.0,0.06499184541140272,0.0,0,0.8556954533083577,131.99922844444444,131.00552934557908,0.21971623146675598,9.672997993284923,0.003124652236050775,131.64179390496008,1.220491248113831,0.2163579208272268,-1590.2319183873215,54.12132281678407
2025-01-01 11:53:00,1.8603652601548688,1.0744177346586683,0.0,0.03100608766924781,0.01790696224431114,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1799521340943913,0.0,0.0,0.0,0.31224395011380757,0.7621737845448607,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.600549888166135,51.666666666666686,46.10666666666668,0.0,50.77733027484657,0.0,0.0,0.0,33.600549888166135,48.822613798087886,50.77733027484657,47.84525555970854,12.43753247303448,HP On,3285.857847707744,20.000000000000057,2.8136804817352563,0.0,1.1611227748332533,0.018829359261138042,1.7934655768063443,3267.028488446606,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.307949400107,20.01608661731382,0,7.846061902789653,2.2,9.236100170605994,2670.2655054413794,-1537.861097786438,-1508.836072227904,-0.0,-0.0,762.0315162641534,711.1033207802002,2.0,0.06499184541140272,0.0,0,0.8556954533083577,131.99922844444444,131.21221369738595,0.21976121835800275,9.674144121113237,0.0031252952233732276,131.5089600639855,1.220490774954472,0.21639017868898594,-1592.0402928935575,54.17919510711938
2025-01-01 11:54:00,1.857664438532173,1.072673176232889,0.0,0.030961073975536216,0.01787788627054815,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1772513124716955,0.0,0.0,0.0,0.31224395011380757,0.7604292261190814,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.597235822523345,51.666666666666686,46.10666666666668,0.0,50.77398555958675,0.0,0.0,0.0,33.597235822523345,48.819784464683046,50.77398555958675,47.8426839172312,12.43753247303448,HP On,3281.0030372958386,20.000000000000057,2.815982704484137,0.0,1.15846462613847,0.0187866863332255,1.7893509691560188,3262.216350962613,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.333180948552,20.01608661731382,0,7.851468879059497,2.2,9.236100170605994,2665.760781134336,-1539.5871816525164,-1508.836072227904,-0.0,-0.0,762.0315162641534,711.2804536250515,2.0,0.06499184541140272,0.0,0,0.8556954533083577,131.99922844444444,131.56229980224794,0.2198061597800017,9.67461479234575,0.0031259375621349793,131.3762602082482,1.220490302273346,0.21642147415087581,-1593.7953869183968,54.20820526588037
2025-01-01 11:55:00,1.8550549319713947,1.0709876015101911,0.0,0.030917582199523244,0.017849793358503185,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1746418059109172,0.0,0.0,0.0,0.31224395011380757,0.7587436513963834,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.59392208597236,51.666666666666686,46.10666666666668,0.0,50.77064122484904,0.0,0.0,0.0,33.59392208597236,48.81695541033902,50.77064122484904,47.840112503084015,12.43753247303448,HP On,3276.3082850012156,20.000000000000057,2.818212196495198,0.0,1.1558972506847605,0.018744555226156697,1.785372755566724,3257.563729775059,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.39461093444,20.01608661731382,0,7.856716485354678,2.2,9.236100170605994,2661.2681560414894,-1541.2472917676043,-1508.836072227904,-0.0,-0.0,762.0315162641534,711.4491182954823,2.0,0.06499184541140272,0.0,0,0.8556954533083577,131.99922844444444,131.76442700402433,0.21985105577876762,9.67508424274381,0.00312657925298971,131.24369420270546,1.2204898300699683,0.21645184285605978,-1595.4991395572188,54.251847789614644
2025-01-01 11:56:00,1.8523751014810865,1.0692566020164662,0.0,0.030872918358018107,0.017820943366941105,0.0,0.07532451793007171,0.0,0.6050886081304059,1.171961975420609,0.0,0.0,0.0,0.31224395011380757,0.7570126519026587,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.590608678428794,51.666666666666686,46.10666666666668,0.0,50.76729727058776,0.0,0.0,0.0,33.590608678428794,48.81412663502809,50.76729727058776,47.83754131724826,12.43753247303448,HP On,3271.4813186626457,20.000000000000057,2.820508629764825,0.0,1.1532597587923847,0.01870221662822425,1.781281670062398,3252.7791020344216,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.419707363471,20.016086617313817,0,7.861812627560487,2.2,9.236100170605994,2656.7862392303855,-1542.853104336153,-1508.836072227903,-0.0,-0.0,762.0315162641534,711.6093067235189,2.0,0.06499184541140271,0.0,0,0.8556954533083575,131.99922844444444,132.10947653148963,0.21989590640026876,9.676226409752019,0.0031272202965904414,131.1112619124504,1.2204893583438559,0.2164813309377016,-1597.1540834284556,54.30097909230275
2025-01-01 11:57:00,1.8497858113105103,1.067584085791808,0.0,0.03082976352184184,0.017793068096530133,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1693726852500328,0.0,0.0,0.0,0.31224395011380757,0.7553401356780005,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.587295599836395,51.666666666666686,46.10666666666668,0.0,50.763953696757255,0.0,0.0,0.0,33.587295599836395,48.811298138722556,50.763953696757255,47.83497035970521,12.43753247303448,HP On,3266.8133959222914,20.000000000000057,2.8227325463875577,0.0,1.1507122725323253,0.01866041271770739,1.7773261172562114,3248.152983204584,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.48099442021,20.016086617313817,0,7.866764420172009,2.2,9.236100170605994,2652.315943027093,-1544.411597747025,-1508.836072227903,-0.0,-0.0,762.0315162641534,711.7610111646482,2.0,0.06499184541140271,0.0,0,0.8556954533083575,131.99922844444444,132.30710306855133,0.21994071169042648,9.676693349018096,0.0031278606935895388,130.97896320271184,1.2204888870945259,0.2165099799143556,-1598.7624973211794,54.35089957415437
2025-01-01 11:58:00,1.8471263792000492,1.0658662623498207,0.0,0.030785439653334152,0.017764437705830347,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1667132531395716,0.0,0.0,0.0,0.31224395011380757,0.7536223122360132,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.58398285019517,51.666666666666686,46.10666666666668,0.0,50.76061050331185,0.0,0.0,0.0,33.58398285019517,48.80846992139472,50.76061050331185,47.83239963043615,12.43753247303448,HP On,3262.013374731608,20.000000000000057,2.825023526854657,0.0,1.1480948550856154,0.018618398053956226,1.7732577941625474,3243.394976677652,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.505956099227,20.01608661731382,0,7.871578362085127,2.2,9.236100170605994,2647.8560343796926,-1545.9254593969124,-1508.836072227904,-0.0,-0.0,762.0315162641534,711.9042242119879,2.0,0.06499184541140272,0.0,0,0.8556954533083577,131.99922844444444,132.6472156118352,0.21998547169511573,9.677159072425582,0.00312850044463871,130.8467979388543,1.2204884163214953,0.2165378277116165,-1600.3264628824345,54.40100348552206
2025-01-01 11:59:00,1.8445568941464328,1.0642065389669317,0.0,0.030742614902440544,0.017736775649448863,0.0,0.07532451793007171,0.0,0.6050886081304059,1.1641437680859552,0.0,0.0,0.0,0.31224395011380757,0.7519625888531242,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0658159715823694,0,On,0.002092286184210526,0.0,On,0.07323223174586119,0,On,0.12294736972962628,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.58067042944886,51.666666666666686,46.10666666666668,0.0,50.7572676902059,0.0,0.0,0.0,33.58067042944886,48.80564198301687,50.7572676902059,47.82982912942236,12.43753247303448,HP On,3257.3717025449896,20.000000000000057,2.8272420562386507,0.0,1.145566854326849,0.01857691375910628,1.7693244135483468,3238.794788785883,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.530852532847,20.016086617313817,0,7.876260553825244,2.2,9.236100170605994,2643.4075402775147,-1547.396077119138,-1508.836072227903,-0.0,-0.0,762.0315162641534,712.0389388957943,2.0,0.06499184541140271,0.0,0,0.8556954533083575,131.99922844444444,132.84039369627467,0.22003018646016498,9.67829729461044,0.003129139550389008,130.7147659863778,1.2204879460242826,0.21656490992232663,-1601.8479348704093,54.45185775127152
2025-01-01 12:00:00,1.8460877158883424,1.0638823656965521,0.0,0.03076812859813904,0.0177313727616092,0.0,0.074435266764469,0.0,0.6101480250629279,1.1615044240609456,0.0,0.0,0.0,0.31362462466405716,0.7502577410324951,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.57735833762558,51.666666666666686,46.10666666666668,0.0,50.753925257393746,0.0,0.0,0.0,33.57735833762558,48.80281432356132,50.753925257393746,47.827258856645116,12.43753247303448,HP On,3252.598230363627,20.000000000000057,2.82952768485749,0.0,1.1429692065389905,0.01853521752195515,1.7652785188571747,3234.063012841672,5686.785496144416,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.59192791183,20.016086617313817,0,7.880816786261402,2.2,9.236100170605994,2643.139494021601,-1548.8249737209478,-1508.836072227903,-0.0,-0.0,766.2016820310728,712.1651483391362,2.0,0.06499184541140271,0.0,0,0.8556954533083575,131.99922844444444,133.1756538548047,0.22007485603135601,9.678760517078793,0.00312977801149083,130.58286721091764,1.2204874762024058,0.21659126032240075,-1603.328769740717,54.503796019769155
2025-01-01 12:01:00,1.8413139759023205,1.0607988342833292,0.0,0.030688566265038675,0.01767998057138882,0.0,0.074435266764469,0.0,0.6101480250629279,1.1567306840749236,0.0,0.0,0.0,0.31362462466405716,0.7471742096192722,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.573922687636944,51.666666666666686,46.10666666666668,0.0,50.750583204829745,0.0,0.0,0.0,33.573922687636944,48.799986943000384,50.750583204829745,47.824688812085704,12.43753247303448,HP On,3243.9388272334904,20.000000000000057,2.833683662726822,0.0,1.1382596603684276,0.01847102370649609,1.757932783237838,3225.4678035269944,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.6166901424,20.016193094175602,0,7.885252556408764,2.2,9.236100170605994,2634.650657866273,-1550.2139293328817,-1508.8507835754444,-0.0,-0.0,766.2016820310728,712.2828463118718,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,133.3609321771547,0.22011802881435208,9.679952706511042,0.0031304158285939184,130.45113684370045,1.2204865635790811,0.216616910964506,-1604.7707305775425,54.556801244660825
2025-01-01 12:02:00,1.8386899369849774,1.0591038725856166,0.0,0.030644832283082957,0.017651731209760275,0.0,0.074435266764469,0.0,0.6101480250629279,1.1541066451575805,0.0,0.0,0.0,0.31362462466405716,0.7454792479215594,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.57061126555769,51.666666666666686,46.10666666666668,0.0,50.747241543669276,0.0,0.0,0.0,33.57061126555769,48.79715985173826,50.747241543669276,47.82211900577275,12.43753247303448,HP On,3239.18955617911,20.000000000000057,2.8359620298592407,0.0,1.1356895606285429,0.01841708452903747,1.7539180447563734,3220.7724716500725,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.644422011977,20.0161930941756,0,7.889573071186394,2.2,9.236100170605994,2630.23072022655,-1551.5647567506787,-1508.8507835754442,-0.0,-0.0,766.2016820310728,712.3920268723753,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,133.69026559181174,0.22016260786927208,9.680413432335566,0.00313105300275152,130.31950343948733,1.2204860947063072,0.21664189220189625,-1606.1754881267188,54.61073137604003
2025-01-01 12:03:00,1.8361602717623622,1.0574698702726057,0.0,0.03060267119603937,0.017624497837876764,0.0,0.074435266764469,0.0,0.6101480250629279,1.1515769799349653,0.0,0.0,0.0,0.31362462466405716,0.7438452456085487,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.56730017234521,51.666666666666686,46.10666666666668,0.0,50.74390026266447,0.0,0.0,0.0,33.56730017234521,48.79433303931434,50.74390026266447,47.819549427639274,12.43753247303448,HP On,3234.5971909756568,20.000000000000057,2.8381741345098153,0.0,1.1332006973301085,0.01837628260485672,1.7500262354600098,3216.2209083708,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.705286605857,20.0161930941756,0,7.893783258439219,2.2,9.236100170605994,2625.8230765159897,-1552.8791677344068,-1508.8507835754442,-0.0,-0.0,766.2016820310728,712.492684471306,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,133.8749870847048,0.2202071418674835,9.680872950561632,0.003131689534204845,130.1880028111422,1.22048562630743,0.21666623275409685,-1607.54462420416,54.66545646975308
2025-01-01 12:04:00,1.8336013297942826,1.0558169570502074,0.0,0.030560022163238044,0.017596949284170122,0.0,0.074435266764469,0.0,0.6101480250629279,1.1490180379668857,0.0,0.0,0.0,0.31362462466405716,0.7421923323861502,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.56398940783076,51.666666666666686,46.10666666666668,0.0,50.74055936176969,0.0,0.0,0.0,33.56398940783076,48.79150650570093,50.74055936176969,47.81698007766656,12.43753247303448,HP On,3229.9464891496905,20.000000000000057,2.8404181894723783,0.0,1.1306823976671176,0.01833564029976816,1.746084409015051,3211.610848849922,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.729850061833,20.016193094175602,0,7.897887783019631,2.2,9.236100170605994,2621.4286597526966,-1554.1587547802394,-1508.8507835754444,-0.0,-0.0,766.2016820310728,712.5848139602665,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,134.13127214737816,0.22025163085458277,9.682004609499092,0.0031323254236016824,130.05663482483868,1.2204851583819696,0.21668995980167313,-1608.879636764575,54.72088198433579
2025-01-01 12:05:00,1.8310100592945635,1.05414316165929,0.0,0.030516834321576057,0.0175690526943215,0.0,0.074435266764469,0.0,0.6101480250629279,1.1464267674671667,0.0,0.0,0.0,0.31362462466405716,0.7405185369952328,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.56067897207058,51.666666666666686,46.10666666666668,0.0,50.73721884093933,0.0,0.0,0.0,33.56067897207058,48.788680250870364,50.73721884093933,47.81441095583589,12.43753247303448,HP On,3225.2322278722904,20.000000000000057,2.842696563684892,0.0,1.128132271679108,0.018294495788058578,1.7420886655405998,3206.937732084232,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.754348802042,20.016193094175602,0,7.901891063203506,2.2,9.236100170605994,2617.0422754025694,-1555.4050126600935,-1508.8507835754444,-0.0,-0.0,766.2016820310728,712.6684105998826,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,134.45914907465027,0.2202960748761201,9.682461643706137,0.003132960671589169,129.9253993468853,1.2204846909294471,0.21671309908276326,-1610.1819450941193,54.7769324340258
2025-01-01 12:06:00,1.8285140234805772,1.052530881798323,0.0,0.030475233724676285,0.017542181363305383,0.0,0.074435266764469,0.0,0.6101480250629279,1.1439307316531804,0.0,0.0,0.0,0.31362462466405716,0.7389062571342658,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.55736886489592,51.666666666666686,46.10666666666668,0.0,50.73387870012776,0.0,0.0,0.0,33.55736886489592,48.78585427479496,50.73387870012776,47.811842062128555,12.43753247303448,HP On,3220.6872399492963,20.000000000000057,2.8448962637187547,0.0,1.12567657550024,0.018254156152940404,1.738236970857272,3202.4330837963557,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.815003421025,20.016193094175602,0,7.905797285577965,2.2,9.236100170605994,2612.6682433294877,-1556.6193561334749,-1508.8507835754444,-0.0,-0.0,766.2016820310728,712.7434700679354,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,134.63010492456328,0.2203404739775996,9.682917475222707,0.0031335952788137905,129.79429624372494,1.2204842239493845,0.21673567498062066,-1611.4528945198801,54.83353838640524
2025-01-01 12:07:00,1.8259859122555897,1.0508978832686173,0.0,0.03043309853759316,0.01751496472114362,0.0,0.074435266764469,0.0,0.6101480250629279,1.1414026204281928,0.0,0.0,0.0,0.31362462466405716,0.7372732586045603,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.55405908641928,51.666666666666686,46.10666666666668,0.0,50.73053893928939,0.0,0.0,0.0,33.55405908641928,48.78302857744703,50.73053893928939,47.80927339652585,12.43753247303448,HP On,3216.078651889743,20.000000000000057,2.8471306005760693,0.0,1.1231885990165047,0.01821402141168817,1.734330719751167,3197.864630478055,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.839369043153,20.016193094175602,0,7.909610418699953,2.2,9.236100170605994,2608.30805679707,-1557.8031276728116,-1508.8507835754444,-0.0,-0.0,766.2016820310728,712.8099884652628,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,134.8785064516985,0.22038482820447902,9.684045231671288,0.0031342292459213823,129.66332538193484,1.2204837574413028,0.2167577106039128,-1612.6937607319637,54.890633059152236
2025-01-01 12:08:00,1.8234244183128758,1.0492433216334496,0.0,0.030390406971881265,0.017487388693890826,0.0,0.074435266764469,0.0,0.6101480250629279,1.138841126485479,0.0,0.0,0.0,0.31362462466405716,0.7356186969693924,0.0,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0658159715823694,0,On,0.002179464775219298,0.0,On,0.0722558019892497,0,On,0.12616588726181546,0,On,0.37950727881175456,0.28463045910881585,On,0,0,Off,Off,0.0,0.0,33.5507496365844,51.666666666666686,46.10666666666668,0.0,50.727199558378594,0.0,0.0,0.0,33.5507496365844,48.78020315879891,50.727199558378594,47.806704959009075,12.43753247303448,HP On,3211.4044813249784,20.000000000000057,2.849400341421208,0.0,1.1206677691249898,0.01817335736048928,1.7303688449802777,3193.231123964489,5686.778115636586,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8891.899882835382,20.0161930941756,0,7.9133342255804,2.2,9.236100170605994,2603.9562507566943,-1558.9576009629598,-1508.8507835754442,-0.0,-0.0,766.2016820310728,712.86796232259,2.0,0.06499209066867566,0.0,0,0.8556986824139788,131.99922844444444,135.200870976087,0.22042913760217017,9.684498589223558,0.0031348625735571293,129.5324866282267,1.220483291404725,0.2167792278601073,-1613.9057537346396,54.948152771679844
