Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:24:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.366290919382564,51.666666666666686,46.10666666666668,0.0,50.502098475102756,0.0,0.0,0.0,38.366290919382564,48.3535492950881,50.502098475102756,47.27927470508077,12.43753247303448,15.458167351776524,0.0,5.986226754414206,3.9060434802527793,0.45302517230675465,1.1,9.236100170605994,628.2474564703028,-522.4499794167982,-518.4520877300718,-56.03968030129746,-310.5322941880944,-0.0,-0.0,946.3325878313696,0.0,8.001,0.01649674365744186,0.0,0,0.15439319900681717,528.0629133919999,-7.552837172972268,0.4119189590700782,9.03361309746326,0.0043996506277065054,316.1970882971627,1.2400189544064824,0.08514688149149606,-545.4461728088027,22.996193392004393,0.14498225455103997,-533.3579589290526,14.905871198980927,0.06778585595426509,57.49578434936607,-113.53546465066353
2025-01-01 03:25:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.36703186896418,51.666666666666686,46.10666666666668,0.0,50.49829245309091,0.0,0.0,0.0,38.36703186896418,48.35031866258717,50.49829245309091,47.2763317673353,12.43753247303448,15.454278686418983,0.0,5.9852111063336055,3.9036444698900286,0.4455423208087295,1.1,9.236100170605994,628.3333093919766,-522.3117295172086,-517.9595783113527,-55.34249721201841,-310.394265255038,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016493878083093418,0.0,0,0.15436638006607137,528.0629133919999,-7.605013184354952,0.41212224546493187,9.033305779409734,0.0044007311716036,316.1576139252759,1.2400348572588307,0.0851436538167005,-545.3121246966975,23.000395179488912,0.14498225455103997,-532.9019676803315,14.942389368978723,0.06786453234917746,58.22828025581442,-113.57077746783283
2025-01-01 03:26:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.367762099997556,51.666666666666686,46.10666666666668,0.0,50.494486454392586,0.0,0.0,0.0,38.367762099997556,48.3470879676946,50.494486454392586,47.27338872434561,12.43753247303448,15.450399174012057,0.0,5.984226243397161,3.9012954947342102,0.4381517663706503,1.1,9.236100170605994,628.4186450021339,-522.1777854528793,-517.4774565556451,-54.648136314990715,-310.25658535477834,-0.0,-0.0,946.3325878313696,0.0,8.001,0.01649101898953194,0.0,0,0.15433962177907953,528.0629133919999,-7.657357474457278,0.4123253544257991,9.032203005794253,0.004401811566748748,316.11812752945116,1.2400507213252019,0.08514052385857794,-545.182147155582,23.004361702702667,0.14498225455103997,-532.455486860095,14.978030304449984,0.06794214888410481,58.95317882729748,-113.6013151422882
2025-01-01 03:27:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.36848178709825,51.666666666666686,46.10666666666668,0.0,50.49068047996343,0.0,0.0,0.0,38.36848178709825,48.343857211312944,50.49068047996343,47.270445576987704,12.43753247303448,15.446528665473256,0.0,5.983270889269755,3.8989950396610005,0.4308538362568765,1.1,9.236100170605994,628.5034770065549,-522.047969698011,-517.0054087279239,-53.95693848856532,-310.1192490294711,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016488166268646343,0.0,0,0.15431292313402895,528.0629133919999,-7.709861795343521,0.4125282895386749,9.03190419811978,0.0044028918131384645,316.0786297008183,1.2400665472431134,0.0851374875714109,-545.0560710663009,23.00810136828983,0.14498225455103997,-532.0182284814955,15.0128197535717,0.06801870575614183,59.67039207019893,-113.62733055876426
2025-01-01 03:28:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.36919110024076,51.666666666666686,46.10666666666668,0.0,50.48687453074329,0.0,0.0,0.0,38.36919110024076,48.34062639433006,50.48687453074329,47.26750232612344,12.43753247303448,15.442667015591375,0.0,5.98234381493875,3.8967416407176536,0.4236487545946739,1.1,9.236100170605994,628.587818682573,-521.9221111346749,-516.543131630292,-53.26922264089615,-309.9822509626632,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016485319815135752,0.0,0,0.15428628314540754,528.0629133919999,-7.762518186133363,0.4127310542956123,9.031609310934897,0.0044039719107707145,316.0391210147199,1.2400823356335224,0.08513454105899373,-544.9337336114869,23.011622476811986,0.14498225455103997,-531.589914284109,15.046782653816983,0.06809420419214295,60.37984275870827,-113.64906539960442
2025-01-01 03:29:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.36989020498359,51.666666666666686,46.10666666666668,0.0,50.483068607656655,0.0,0.0,0.0,38.36989020498359,48.33739551761947,50.483068607656655,47.26455897260089,12.43753247303448,15.438814082908609,0.0,5.9814438373301675,3.8945338832173917,0.4165366483313048,1.1,9.236100170605994,628.6716828973692,-521.8000448804775,-516.0903322130753,-52.58528654111372,-309.8455859749701,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016482479526423996,0.0,0,0.1542597008532039,528.0629133919999,-7.815318959030314,0.4129336520975236,9.030520079224186,0.004405051859644875,315.99960203118894,1.2400980871013279,0.08513168057030286,-544.8149780885699,23.01493320809244,0.14498225455103997,-531.1702753717269,15.079943158651641,0.06816864638081188,61.08146394422248,-113.6667504853362
2025-01-01 03:30:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.3705792626661,51.666666666666686,46.10666666666668,0.0,50.479262711613,0.0,0.0,0.0,38.3705792626661,48.3341645820408,50.479262711613,47.2616155172547,12.43753247303448,15.434969729607559,0.0,5.980569817935025,3.8923703999120214,0.40951755297578657,2.2,9.236100170605994,656.8022642523274,-668.4920015991538,-305.4427077193673,187.25776467712384,-279.9688766134018,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016191775468871104,0.0,0,0.15153899849267435,528.0629133919999,-9.561446965640371,0.4131360862569332,9.030233262506258,0.004406131659761697,301.6624863840185,1.2401138022358533,0.14000672592106778,-691.5100432077394,23.018041608585577,0.14498225455103997,-320.55503238275327,15.112324663385957,0.1286515930290318,300.938370802127,-113.68060612500315
2025-01-01 03:31:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37045543104514,51.666666666666686,46.10666666666668,0.0,50.475456843507246,0.0,0.0,0.0,38.37045543104514,48.33093358844003,50.475456843507246,47.25867196090643,12.43753247303448,15.431823973520146,0.0,5.963662836479587,3.9015503577202373,0.4211603509422471,2.2,9.236100170605994,655.2421199753065,-665.0547130164576,-307.28146416664356,184.51209562291717,-279.86249077200716,-0.0,-0.0,946.3325878313696,0.0,8.001,0.01618947072621784,0.0,0,0.15151742838171706,528.0629133919999,-11.227977084055837,0.4133155009485378,9.030226415820211,0.004407162455554223,301.62573065770874,1.2401265522130847,0.1399740464590423,-688.2568743550834,23.202161338625743,0.14498225455103997,-322.2938253045852,15.012361137941637,0.12858703956747708,298.8314679792071,-114.31937235628993
2025-01-01 03:32:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37037370219218,51.666666666666686,46.10666666666668,0.0,50.47165107682174,0.0,0.0,0.0,38.37037370219218,48.32770260526651,50.47165107682174,47.2557283694889,12.43753247303448,15.428642045218913,0.0,5.9477065116005505,3.910455179599769,0.4322991622747844,2.2,9.236100170605994,654.570246408742,-661.7246866994864,-309.1265042893919,181.8944921683934,-279.75489802111497,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016187139315363665,0.0,0,0.15149560868278436,528.0629133919999,-12.007443401512518,0.4134959203513362,9.02940361133237,0.0044081931151540785,301.5891873568212,1.2401394580189649,0.1399431975190188,-685.1879166660108,23.46322996652446,0.14498225455103997,-323.9805042172537,14.853999927861825,0.1285252501105077,296.8175355849818,-114.92304341658837
2025-01-01 03:33:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37031369888325,51.666666666666686,46.10666666666668,0.0,50.46784540773557,0.0,0.0,0.0,38.37031369888325,48.32447162897496,50.46784540773557,47.25278473959467,12.43753247303448,15.425441454827851,0.0,5.93265162510196,3.91909036021894,0.44300130359495876,2.2,9.236100170605994,654.5041768614115,-658.5782516273467,-310.9192269817082,179.6320656938332,-279.6466908694363,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016184794061675407,0.0,0,0.15147365942862054,528.0629133919999,-12.181720100521758,0.4136768809098543,9.029368106216978,0.004409223639160428,301.55276516886295,1.2401524444133227,0.13991408512622822,-682.2934858237047,23.715234196358026,0.14498225455103997,-325.61610987612914,14.696882894420938,0.12846585496426338,294.8841842404335,-115.25211854660031
2025-01-01 03:34:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37026176307712,51.666666666666686,46.10666666666668,0.0,50.46403983427022,0.0,0.0,0.0,38.37026176307712,48.321240657736,50.46403983427022,47.249841069468886,12.43753247303448,15.422233939009342,0.0,5.918445060879668,3.927464603884199,0.4533430566654492,2.2,9.236100170605994,654.6227653855167,-655.6251712652172,-312.6482762797641,177.60640042839168,-279.5382663170496,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016182443563194072,0.0,0,0.15145166108838262,528.0629133919999,-12.171556128803317,0.41385807156449295,9.02932852692982,0.004410254027922972,301.51640281220614,1.2401654609617199,0.13988660762075672,-679.5631754248456,23.938004159628363,0.14498225455103997,-327.2022909801225,14.554014700358394,0.12840843381327047,293.01745574196866,-115.411055313577
2025-01-01 03:35:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37021365699952,51.666666666666686,46.10666666666668,0.0,50.46023435568206,0.0,0.0,0.0,38.37021365699952,48.31800969087028,50.46023435568206,47.24689735846439,12.43753247303448,15.419023139415785,0.0,5.905036256086201,3.9355871822371506,0.4633837842569512,2.2,9.236100170605994,654.7165990888341,-652.8472345178528,-314.3207032573559,175.7175787734551,-279.42974754507696,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016180090487699497,0.0,0,0.15142963862985043,528.0629133919999,-12.186241197458493,0.41403939581141724,9.028490948373761,0.0044112842816239305,301.4800812672265,1.2401784920152914,0.13986066814277823,-676.9870953459151,24.139860828062332,0.14498225455103997,-328.74080368815453,14.42010043079862,0.12835265948675328,291.2064923462198,-115.48891357276472
2025-01-01 03:36:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.37016968026464,51.666666666666686,46.10666666666668,0.0,50.45642897161064,0.0,0.0,0.0,38.37016968026464,48.31477872805533,50.45642897161064,47.24395360627768,12.43753247303448,15.41580879815557,0.0,5.892379280250305,3.9434668929235968,0.4731686463088143,2.2,9.236100170605994,654.760604517145,-650.2265941501105,-315.94304140255076,173.94335652034013,-279.3211258921956,-0.0,-0.0,946.3325878313696,0.0,8.001,0.01617773464560272,0.0,0,0.15140759027865885,528.0629133919999,-12.250857422029007,0.4142208606522895,9.028447199549168,0.004412314400393539,301.44380190461743,1.240191538683228,0.13983617867143278,-674.5562680617508,24.32967391164025,0.14498225455103997,-330.2333143787171,14.290272976166346,0.12829828311700056,289.44303248907335,-115.49967596873321
2025-01-01 03:37:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.370130600978364,51.666666666666686,46.10666666666668,0.0,50.45262368166841,0.0,0.0,0.0,38.370130600978364,48.31154776894344,50.45262368166841,47.24100981258096,12.43753247303448,15.412590254675933,0.0,5.880432024511837,3.95111206019842,0.48273562910166207,2.2,9.236100170605994,654.7853189947225,-647.7517990456497,-317.5182198667843,172.27772382567565,-279.21237909866153,-0.0,-0.0,946.3325878313696,0.0,8.001,0.016175375552109957,0.0,0,0.15138551149761778,528.0629133919999,-12.334889737985506,0.4144024838137652,9.02840076688096,0.004413344384365796,301.4075682082723,1.2402046038054013,0.13981305847334616,-672.2624697404592,24.510670694809498,0.14498225455103997,-331.6813997644459,14.163179897661628,0.12824509525299266,287.72013367590375,-115.44240985022809
2025-01-01 03:38:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.008203951072703913,0.005371229188774507,2.6221099127649406e-05,0.019791717847055437,0.0,0.4224453465151794,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06786260604515583,0.050896954533866855,On,0.0,0,Off,0.005277607593201754,0.0,On,0.0005604446297132668,0.0,On,0.013953665624140415,0,On,0.012191455857663121,0,On,0.34239128461236046,0.2567934634592703,On,0.0015732659476589644,On,0,0,Off,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,4837.455719258826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7506.72344,Off,0.0,0.0,38.370096487659325,51.666666666666686,46.10666666666668,0.0,50.448818485398384,0.0,0.0,0.0,38.370096487659325,48.308316813122225,50.448818485398384,47.23806597698415,12.43753247303448,15.409367449813665,0.0,5.869155039583435,3.9585307096468303,0.4921175246974515,2.2,9.236100170605994,654.8110593664094,-645.4149455004729,-319.04758373774956,170.70554585042913,-279.1035052334359,-0.0,-0.0,946.3325878313696,0.0,8.001,0.01617301316313358,0.0,0,0.15136340187411054,528.0629133919999,-12.418023231524316,0.41458426705028906,9.027557023128663,0.004414374233684245,301.3713805151702,1.240217687637173,0.13979123186787426,-670.0980045436933,24.68305904322039,0.14498225455103997,-333.0865799863967,14.03899624864714,0.12819291495394636,286.03181025777627,-115.32626440734713
