Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 15:37:00,1.8694448468344207,0.1856076868206204,0.5654036955949172,0.03115741411390701,0.00309346144701034,0.009423394926581953,0.5766482079048132,0.006998,0.7001673889296075,0.53563125,0.05,0.027397469169441496,0.008579199398448678,0.529427027027027,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.048437201869092e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.048437201869092e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.18260919291279,0.0,9.368158082371979,9.288399677278985,3.9,9.236100170605994,11356.31368653255,-775.9276034468946,1219.6841546439432,-706.0610393892695,-0.0,-0.0,1012.5305327353103,867.6816792112088,0.9990000000000001,0.031564421572471954,0.0,0.0,0.08978148606403892,65.933614608,140.88147306542177,0.17813322651000119,9.74355417161205,0.0027231076061161965,102.62004741546019,1.2147669252503477,0.10873669091327998,-769.577349320915,-6.35025412597958,0.37947980241230356,-2646.5711274621344,-112.69170110616949
2025-01-01 15:38:00,1.8694448468344207,0.1856076868206204,0.5654036955949172,0.03115741411390701,0.00309346144701034,0.009423394926581953,0.5766482079048132,0.006998,0.7001673889296075,0.53563125,0.05,0.027397469169441496,0.008579199398448678,0.529427027027027,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.0452668511316006e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.0452668511316006e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.21408309033645,0.0,9.367706305747088,9.312757674818736,3.9,9.236100170605994,11351.434465079983,-775.726182790785,1196.283041368696,-708.1626429254703,-0.0,-0.0,1012.5305327353103,868.6964590015724,0.9990000000000001,0.03160082440313529,0.0,0.0,0.08988502986655682,65.933614608,138.1038551490559,0.17779653213912355,9.758501623113538,0.002723216401667891,102.63482747340338,1.2146369605906948,0.10873669091327998,-769.5137672056522,-6.212415585132696,0.3801472045204541,-2663.2104650832584,-119.45347676029249
2025-01-01 15:39:00,1.8694448468344207,0.1856076868206204,0.5654036955949172,0.03115741411390701,0.00309346144701034,0.009423394926581953,0.5766482079048132,0.006998,0.7001673889296075,0.53563125,0.05,0.027397469169441496,0.008579199398448678,0.529427027027027,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.0421955784731836e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.0421955784731836e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.245047827961173,0.0,9.36726227577026,9.336211593405658,3.9,9.236100170605994,11346.728224650586,-775.5200397311309,1173.3448502971205,-710.2326593035391,-0.0,-0.0,1012.5305327353103,869.6991679770139,0.9990000000000001,0.031636616806838436,0.0,0.0,0.0899868373774879,65.933614608,135.4676310977257,0.17746610230508122,9.772406579346384,0.0027233252245317495,102.6491503519446,1.2145091242047523,0.10873669091327998,-769.4512753377438,-6.068764393387056,0.3807887297021592,-2679.2642019517566,-126.33793096337023
2025-01-01 15:40:00,1.8694448468344207,0.1856076868206204,0.5654036955949172,0.03115741411390701,0.00309346144701034,0.009423394926581953,0.5766482079048132,0.006998,0.7001673889296075,0.53563125,0.05,0.027397469169441496,0.008579199398448678,0.529427027027027,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.0391243058147666e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.0391243058147666e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.27551980205786,0.0,9.366822307192338,9.358768436681268,3.9,9.236100170605994,11342.189040334826,-775.3088066091285,1150.8365736091205,-712.2720671022113,-0.0,-0.0,1012.5305327353103,870.6886276423481,0.9990000000000001,0.03167181882013734,0.0,0.0,0.09008696558858674,65.933614608,132.9678545806393,0.17714172224467578,9.78603792625697,0.0027234340740380767,102.66303082706231,1.2143833471304726,0.10873669091327998,-769.3893550627843,-5.919451546344087,0.38140469963020224,-2694.7334595046123,-133.37695009851473
2025-01-01 15:41:00,1.8694448468344207,0.1856076868206204,0.5654036955949172,0.03115741411390701,0.00309346144701034,0.009423394926581953,0.5766482079048132,0.006998,0.7001673889296075,0.53563125,0.05,0.027397469169441496,0.008579199398448678,0.529427027027027,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.036102566511545e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.036102566511545e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.305514608405574,0.0,9.366382958714887,9.380436015098653,3.9,9.236100170605994,11337.81072508022,-775.0921579582165,1128.8968012627524,-714.2817982151922,-0.0,-0.0,1012.5305327353103,871.6634844236296,0.9990000000000001,0.03170644948994828,0.0,0.0,0.09018546867668804,65.933614608,130.59927043901416,0.17682318806951158,9.799404266563856,0.0027235429495386784,102.67648295009742,1.2142595637845235,0.10873669091327998,-769.327522059493,-5.764635898723407,0.3819954507105016,-2709.620101734099,-140.43008021539538
2025-01-01 15:42:00,1.3338135968344207,0.1856076868206204,0.035976668567890176,0.02223022661390701,0.00309346144701034,0.0005996111427981696,0.5766482079048132,0.006998,0.7001673889296075,0.0,0.05,0.027397469169441496,0.008579199398448678,0.0,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.0331799052873976e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.0331799052873976e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.33504713120592,0.0,9.36594104102652,9.40122549230725,3.9,9.236100170605994,424.624222041008,-774.869827892118,-2870.9426747270977,-716.2627433129225,-0.0,-0.0,1012.5305327353103,872.6221857731529,0.9990000000000001,0.03174052698094422,0.0,0.0,0.09028239830918343,65.933614608,128.35643261862015,0.17651030564225859,9.813278234377059,0.002723651850405812,102.68952012496317,1.2141377115900878,0.10873669091327998,-769.2653274707287,-5.604500421389249,0.3825614034557397,-2723.92848889923,-147.0141858278676
2025-01-01 15:43:00,1.3338135968344207,0.1856076868206204,0.035976668567890176,0.02223022661390701,0.00309346144701034,0.0005996111427981696,0.5766482079048132,0.006998,0.7001673889296075,0.0,0.05,0.027397469169441496,0.008579199398448678,0.0,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.03630071130101e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.03630071130101e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.303750509840842,0.0,9.365493618442827,9.359159689829465,3.9,9.236100170605994,432.07985400654593,-774.641610168344,-2840.6543947278897,-714.1635369580306,-0.0,-0.0,1012.5305327353103,873.5629528739,0.9990000000000001,0.03170441329150223,0.0,0.0,0.09017967693670675,65.933614608,133.71285822926623,0.176856400215045,9.798884027834662,0.0027237607760312497,102.65324756203884,1.2142666788790961,0.10873669091327998,-769.2023581342908,-5.439252034053222,0.3814153749801421,-2695.0020323228246,-145.6523624050652
2025-01-01 15:44:00,1.3338135968344207,0.1856076868206204,0.035976668567890176,0.02223022661390701,0.00309346144701034,0.0005996111427981696,0.5766482079048132,0.006998,0.7001673889296075,0.0,0.05,0.027397469169441496,0.008579199398448678,0.0,0.0,0,0.17102435348728706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.009906030791545894,0.0,On,0.5234309723435304,0,On,0.0297726358361391,0,On,0.19388817053402002,0.14541612790051497,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,605.7384437957403,86.55879448352962,3.0393719953281106e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.22148269539180843,605.7384437957403,605.7384437957403,3.0393719953281106e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.27326350835177,0.0,9.365038003462352,9.317759991999607,3.9,9.236100170605994,442.83205227668935,-774.407368778914,-2812.9849468800285,-712.120980087267,-0.0,-0.0,1012.5305327353103,874.4837499837826,0.9990000000000001,0.03166921299757519,0.0,0.0,0.0900795536161699,65.933614608,142.42249962864597,0.1771944518180722,9.78568376859065,0.002723869651616466,102.61764585669536,1.2143923342166203,0.10873669091327998,-769.1382358167383,-5.269132962175666,0.3802841215961198,-2666.6318198668846,-146.3531270131439
2025-01-01 15:45:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.0423441899074533e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0423441899074533e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.243563383855122,0.0,9.364571742537501,9.276964075016833,3.9,9.236100170605994,562.2830089642229,-774.167040637089,-2785.799655409582,-710.1333685320931,-0.0,-0.0,1125.808885003752,875.3822461416421,0.9990000000000001,0.03163490141188168,0.0,0.0,0.08998195812734702,65.933614608,146.60749249256384,0.17752465336537704,9.772139454397703,0.0027239784781803323,102.69374167478648,1.214514769361569,0.10873669091327998,-769.072615210817,-5.094425426272014,0.3791660649827056,-2638.770980516295,-147.0286748932872
2025-01-01 15:46:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.0451677801579535e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0451677801579535e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.215216234143718,0.0,9.364092600567187,9.23674535718215,3.9,9.236100170605994,571.3474574898253,-773.920614966453,-2759.307885221515,-708.2383523117402,-0.0,-0.0,1125.808885003752,876.2557776851029,0.9990000000000001,0.03160213458984792,0.0,0.0,0.08988875654692101,65.933614608,153.77692479781342,0.17784078224200092,9.759320921703292,0.0027240873744652887,102.6598921148601,1.2146316463910198,0.10873669091327998,-769.0051817529855,-4.915433213467441,0.37806059051485597,-2611.397550104866,-147.91033511664898
2025-01-01 15:47:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.0479418337373925e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0479418337373925e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.18756819082285,0.0,9.363598547724088,9.197075718379075,3.9,9.236100170605994,578.2103249043548,-773.6681135771464,-2733.463006974071,-706.3920020555848,-0.0,-0.0,1125.808885003752,877.1012983417418,0.9990000000000001,0.03157015863484094,0.0,0.0,0.08979780449977984,65.933614608,158.7934419561876,0.1781498936401611,9.747634738733026,0.0027241962243812136,102.62662391776496,1.2147456607135965,0.10873669091327998,-768.9356497695117,-4.7324638076347725,0.3769670325854658,-2584.4888026621566,-148.97420431191435
2025-01-01 15:48:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.0506168139747086e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0506168139747086e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.16057980238368,0.0,9.363087747979252,9.157929419263338,3.9,9.236100170605994,585.2095543588259,-773.4095816301611,-2708.2211988523127,-704.5915435899237,-0.0,-0.0,1125.808885003752,877.915325142026,0.9990000000000001,0.03153892914190662,0.0,0.0,0.08970897568097091,65.933614608,163.99221294499756,0.17845237643789055,9.735539232171924,0.0027243050288097985,102.59390506421764,1.214856973557533,0.10873669091327998,-768.8637608614474,-4.545820768713771,0.37588478257919555,-2558.023906909676,-150.19729194263667
2025-01-01 15:49:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.053242257540963e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.053242257540963e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.134227085881154,0.0,9.362558548429975,9.119282921265617,3.9,9.236100170605994,591.9252293407264,-773.1450832749,-2683.54431630999,-702.8352470185198,-0.0,-0.0,1125.808885003752,878.6938751336559,0.9990000000000001,0.03150841949863115,0.0,0.0,0.08962219439444342,65.933614608,168.95159135549414,0.17874845386595756,9.723782325600526,0.0027244137885837883,102.56171605794509,1.214965682445091,0.10873669091327998,-768.7892824026576,-4.355800872242362,0.37481328489522286,-2531.983772481861,-151.5605438281289
2025-01-01 15:50:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.055818164436156e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.055818164436156e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.108485612292874,0.0,9.362009469070665,9.081114671767667,3.9,9.236100170605994,598.3762692391375,-772.8746981129747,-2659.3972814440813,-701.1213620410608,-0.0,-0.0,1125.808885003752,879.4323920427192,0.9990000000000001,0.031478602495807036,0.0,0.0,0.08953738324663327,65.933614608,173.68874627644624,0.17903835679530983,9.712350983633794,0.0027245225045060073,102.53003702554673,1.2150718868455135,0.10873669091327998,-768.7120061001917,-4.162692012782941,0.3737520318975854,-2506.3508762435736,-153.0464052005079
2025-01-01 15:51:00,1.4474620992466094,0.18957358121790718,0.008579199398448678,0.024124368320776822,0.0031595596869651195,0.00014298665664081128,0.6790058145671005,0.006998,0.7114582846795088,0.0,0.05,0.0,0.008579199398448678,0.0,0.0,0,0.17499024788457385,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03414430078236278,0.025608225586772077,On,0.0,0,Off,0.04331120476973685,0.0,On,0.011807188216186013,0.0,On,0.6238874215811776,0,On,0.03577567238965798,0,On,0.1991760297304024,0.14938202229780176,On,0.008579199398448678,On,0.2304928534036692,0,On,0.21186942837341638,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.058344534660288e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.058344534660288e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.08333261351255,0.0,9.361439192869884,9.043404940017012,3.9,9.236100170605994,604.583310886512,-772.5985179722536,-2635.747978333439,-699.4482578203205,-0.0,-0.0,1125.808885003752,880.1256610450163,0.9990000000000001,0.03144945277139826,0.0,0.0,0.0894544700980502,65.933614608,178.22268370308032,0.17932230047607867,9.700476447822044,0.0027246311773488235,102.49884942678386,1.2151756794706716,0.10873669091327998,-768.6317465977475,-3.966771374506166,0.37270056016629355,-2481.109126258889,-154.63885207454987
