Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,3.7395935812747814,2.3191326535165713,0.0,3.7395935812747814,2.3191326535165717,0.0,0.12575375000112576,0.6583574267949424,2.9479824044787133,0.007499999999999999,0.0,0.0,0.41273663431450486,1.904208519202067,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.002726430921052631,0.0,0.003458048776271996,0.0,0.11956927030380116,0.0,0.10804191437560232,0.0,0.4913206719077678,0.3684905039308257,0.0,0.0,0.0,0.0,73.99366414216155,51.66666666666668,46.10666666666668,0.0,49.789699935130976,0.0,0.0,0.0,115.61510022212741,47.639300490954305,49.789699935130976,46.56410076886598,12.43753247303448,7051.870979909709,20.000000000000057,2.4217899649234123,0.0,2.900914646283722,0.0470677581949915,2.8780950583240714,7004.8032217147165,8496.122794834211,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,14080.120953949807,20.01060868815737,0.0,6.973612215224263,1.6197037239308243,0.85,9.236100170605994,5877.746730173537,-3296.7895814394356,-541.0151133289518,-2026.0359164490558,0.0,0.0,815.7183439847466,741.7707047869409,1.0,0.08054096921925767,0.0,0.0,0.5873909446680544,65.99961422222222,36.19332272813848,0.19289951682454698,9.243936571905955,0.0027379958319060736,208.27897964953306,1.2219851605428964,0.4217764500739157,-3413.171472516894,116.38189107745853,0.5436834545663999,-562.2762044140541,21.261091085102205
2025-01-01 11:00:00,3.2679864452661884,2.0123412783939583,0.04091004513422114,3.2679864452661884,2.0123412783939583,0.04091004513422114,0.12137601180256745,0.6701976365895289,2.4764127968740923,0.0,0.04091004513422114,0.0,0.41273663431450486,1.5996046440794536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.002726430921052631,0.0,0.0033349994215956507,0.0,0.11531458145991917,0.0,0.11988212417018886,0.0,0.4913206719077678,0.3684905039308257,0.0,0.0,928.0585185185186,0.0,82.91399650684247,51.66666666666668,46.10666666666668,0.0,51.48022279293048,0.0,0.0,928.0585185185186,129.55311954194136,50.991347023450565,51.50001736234112,50.72711456929998,12.43753247303448,6342.180412299798,20.000000000000057,2.5889279415924995,0.0,2.4368934975732257,0.03951929930086629,2.406715626147709,6302.6611129989315,8932.294534733739,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14132.397907969998,20.010714324393,0.0,7.727228618040215,3.0692020705652396,1.95,9.236100170605994,5465.162633607393,-2847.913179148824,-770.0815078258471,-1816.4176703623177,0.0,0.0,823.180815580775,1007.7596110092832,1.0,0.07707059709179151,0.0,0.0,0.5620812770285615,65.99961422222222,116.21907608913757,0.19504523164725354,9.27631254296827,0.002769914695638546,178.19438505995052,1.221387771072013,0.39201474927936036,-2955.3778980850807,107.4647189362567,0.5436834545663999,-793.9303155464673,23.848807720620187
2025-01-01 12:00:00,2.8114009269585916,1.7150276046005641,0.0,2.8114009269585916,1.7150276046005641,0.0,0.11782003842450604,0.6808764044532404,2.012704484080845,0.0,0.0,0.0,0.41494894083368883,1.3000786637668753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0028400322094298243,0.0,0.0032318551095875383,0.0,0.11174815110548868,0.0,0.12761115000832174,0.0,0.4913206719077678,0.3684905039308257,0.0,0.0,0.0,0.0,84.57570407137426,51.66666666666668,46.10666666666668,0.0,51.642035901812726,0.0,0.0,0.0,132.14953761152228,51.67619012160531,51.69326723150161,51.642035901812726,12.43753247303448,5609.689474378731,20.000000000000057,2.8322147078443445,0.0,1.9805434709917527,0.032161013089092576,1.920499764852983,5577.5284612896385,9441.052942136299,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14173.105950280227,20.010815344878367,0.0,8.075948025210359,4.083704445089589,3.05,9.236100170605994,4947.824956033072,-2719.8755151603455,-728.9222526342736,-1672.1879398155982,0.0,0.0,830.3036100664249,1175.7518805581094,1.0,0.07584298141716016,0.0,0.0,0.5531281897016882,65.99961422222222,180.0198114035144,0.1967374491872483,9.3011843262865,0.0027954777045631823,137.0500145213299,1.2207555576901354,0.44050909563283747,-2828.8691162356495,108.99360107530387,0.5436834545663999,-749.0999343458936,20.17768171161995
2025-01-01 13:00:00,2.2727975479204767,1.3581942469062531,0.0,2.2727975479204767,1.3581942469062531,0.0,0.11668013672247818,0.6958411140547317,1.460276297143267,0.0,0.0,0.0,0.41494894083368883,0.9432453060725642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0031808360745614033,0.0,0.003190235474917598,0.0,0.11030906517299918,0.0,0.1425758596098131,0.0,0.4913206719077678,0.3684905039308257,0.0,0.0,0.0,0.0,81.20664099717489,51.66666666666668,46.10666666666668,0.0,50.77210373093453,0.049644643903239076,133.09246988883737,0.0,126.88537655808575,50.40782859492082,50.784362871641996,50.21343188620651,12.43753247303448,4859.486457498568,20.000000000000057,3.4158706582508427,0.0,1.4369074067617924,0.023368890381474793,1.4293999893535614,4836.117567117092,10978.873278003628,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14217.25216941741,20.011008613788807,0.0,8.502550121111097,5.409795244418916,4.45,9.236100170605994,4459.153180977343,-2172.7342141232702,-662.0372357626701,-1452.1006700485125,0.0,0.0,844.1284179658885,1187.985597188243,1.0,0.07209241289500036,0.0,0.0,0.5257750300783378,65.99961422222222,207.63897556139995,0.19803447399553742,9.319907975014917,0.0028153552694145548,116.84965618061436,1.2201667161147551,0.42991172423521096,-2279.807787988446,107.07357386517567,0.5436834545663999,-674.7183843020917,12.681148539421507
2025-01-01 14:00:00,2.047988079998796,1.2053342657111445,0.0,2.047988079998796,1.2053342657111445,0.0,0.11832366636347204,0.7060368502667368,1.2236275633685874,0.0,0.0,0.0,0.41494894083368883,0.7903853248774556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.003408038651315789,0.0,0.0032300455602540623,0.0,0.11168558215190219,0.0,0.15277159582181815,0.0,0.4913206719077678,0.3684905039308257,0.0,0.0,0.0,0.0,78.18040358698156,51.66666666666668,46.10666666666668,0.0,49.90150074221153,0.051425403018586176,133.09246988883737,0.0,122.15688060465868,49.26570011853714,49.90150074221153,48.94779980669996,12.43753247303448,4387.388705542767,20.000000000000057,3.640051342613818,0.0,1.204147910028955,0.01947965333963216,1.1766317701694073,4367.909052203135,11166.675756065188,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14225.410376388038,20.011177484196683,0.0,9.041140502748014,6.035675246139763,4.7,9.236100170605994,4051.7574704126578,-2172.7554307099663,-935.8503939202539,-1393.6820619039174,0.0,0.0,855.9676838188873,1065.1007204906932,1.0,0.0704938499820214,0.0,0.0,0.5141165984916776,65.99961422222222,202.08314295492048,0.1991662613100214,9.335790976200228,0.0028329755739125236,83.7917599782283,1.21954010488751,0.40431620438911364,-2276.591800047571,103.83636933760438,0.5436834545663999,-937.4282020116298,1.5778080913759882
2025-01-01 15:00:00,2.117875089599627,1.2346183232525547,0.0572740631879096,2.117875089599627,1.2346183232525547,0.057274063187909605,0.12919223327255405,0.7396264471447264,1.2490564091823466,0.0,0.0572740631879096,0.0,0.4278075866228201,0.8068107366297345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.003976045093201754,0.0,0.0035195734536101688,0.0,0.12169661472574214,0.0,0.16921633164763283,0.0,0.5099404039727321,0.382455302979549,0.0,0.0,1299.2819259259259,0.0,78.8143795646091,51.66666666666668,46.10666666666668,0.0,51.26471587985169,0.3993490161854293,1064.454764528496,1299.2819259259259,123.14746806970172,49.44561481227854,51.2647158798517,48.53606427849197,12.43753247303448,4241.58092484739,20.000000000000057,3.4360496007854975,0.0,1.2291469232690002,0.01990948591334616,1.1371385251724149,4221.671438934043,10035.413035291263,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14212.459854889394,20.011778605160213,0.0,8.958670397146182,5.62099404724726,4.15,9.236100170605994,3830.1099908280125,-2255.85757044276,-1045.4645709993454,-1465.292904294725,0.0,0.0,899.1224663614115,791.5124943623949,1.0,0.07143892946933615,0.0,0.0,0.5210091295627772,65.99961422222222,154.69950391393638,0.19988815578977837,9.347845396548115,0.0028433972347142703,68.09821437862068,1.2195299354938482,0.383642808767443,-2366.7155509327276,110.85798048996776,0.5436834545663999,-1034.3703453439277,-11.094225655417638
2025-01-01 16:00:00,2.405598757297807,1.3818514193426112,0.016364018053688457,2.4055987572978066,1.3818514193426112,0.016364018053688457,0.15744675160309843,0.8141295889796394,1.434022416715069,0.0,0.016364018053688457,0.0,0.45556444473686164,0.9262869746057496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.00499845668859649,0.0,0.004285012821670375,0.0,0.14816328209283156,0.0,0.20671032933049024,0.0,0.5425249350864196,0.4068937013148146,0.0,0.0,371.2234074074074,0.0,76.1609369921444,51.66666666666668,46.10666666666668,0.0,50.78559890431563,0.05024366701790997,133.09246988883737,371.2234074074074,119.00146405022564,48.434985722428436,50.78559890431563,47.259679131484845,12.43753247303448,4521.727408340102,20.000000000000057,3.2100521637193986,0.0,1.4112040294722494,0.02281838724281936,1.3569056660160497,4498.909021097282,9775.416090164219,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14178.1013462199,20.01318664338486,0.0,8.793015351383538,4.78999976111082,3.05,9.236100170605994,3901.4706554295267,-3082.461004137563,-1249.6109714237427,-1662.5753828522613,0.0,0.0,999.5992093489107,296.6661732349204,1.0,0.07520071382974315,0.0,0.0,0.5484440870821193,65.99961422222222,42.71942059277577,0.20054144895512907,9.359251336972287,0.002852982843271121,-1.87375499987011,1.2195170249039802,0.42000394502500155,-3198.844822968102,116.38381883053911,0.5436834545663999,-1230.060461651802,-19.550509771940757
2025-01-01 17:00:00,3.215122570663782,1.4712610954431362,0.016364018053688457,3.215122570663782,1.4712610954431362,0.016364018053688457,0.20638568072148666,1.483769336254688,1.5249675536876077,0.0,0.016364018053688457,0.0,0.4862293656651692,0.9850317297779672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.5808990047841844,0.0,0.006361672149122807,0.0,0.005622269779108891,0.0,0.19440173879325495,0.0,0.25456451058361096,0.0,0.5775120122730059,0.43313400920475426,0.0,0.0,371.2234074074074,0.0,83.73714420219744,51.66666666666668,46.10666666666668,0.0,51.34054544896559,0.0,0.0,371.2234074074074,130.83928781593352,51.353645684013806,51.37735840539233,51.323382845111176,12.43753247303448,4603.516236816709,20.000000000000057,3.0585931925560508,0.0,1.5006426372907862,0.024324916396821494,1.4735947137000172,4579.191320419888,9497.33297057419,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14138.776550089498,20.02081538765807,0.0,7.9380465539038845,3.519134162451881,1.95,9.236100170605994,4268.811723492176,-3360.3218932572827,-1131.5605883744026,-1853.754914916613,0.0,0.0,1553.0770689997146,24.037368335625057,1.0,0.07867806679974047,0.0,0.0,0.5738046664964357,65.99961422222222,-34.02666740763485,0.19983285149301552,9.35053758170407,0.0028455484810843566,-9.53475334724833,1.2189174083441388,0.4488970468802625,-3489.3947633937505,129.072870136468,0.5436834545663999,-1112.5018979096947,-19.058690464707905
2025-01-01 18:00:00,3.234436649325222,1.77756463483178,0.0,3.2344366493252217,1.77756463483178,0.0,0.25248820007832695,1.005383493667624,1.9765649555792708,0.0,0.0,0.0,0.5008298003727367,1.2767348344590432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.00727048245614035,0.0,0.006892573411208808,0.0,0.2383251442109778,0.0,0.33761042650397494,0.0,0.5940295165241839,0.4455221373931378,0.0,0.0,0.0,0.0,79.9852517846219,51.66666666666668,46.10666666666668,0.0,50.45573640880859,0.04975149016457391,133.0924698888374,0.0,124.97695591347173,49.95214528355782,50.45719029140664,49.698895838334394,12.43753247303448,5335.991386831357,20.000000000000057,2.7338446904515896,0.0,1.9451279011046696,0.031437054474601295,1.941126398148491,5304.554332356756,9177.058195773716,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14103.63381618351,20.01737549729575,0.0,7.978705235409405,2.732479836813727,1.15,9.236100170605994,4628.975429192073,-2999.952349022715,-1137.1095157798284,-1930.7658600573454,0.0,0.0,1282.2892418114802,0.0,1.0,0.07826394740237558,0.0,0.0,0.5707844646490835,65.99961422222222,-58.53933939341964,0.19971439780568292,9.34393583717831,0.00284468349400885,-51.476868598174796,1.2183194172766898,0.3533087860470381,-3120.7901456231643,120.83779660044904,0.5436834545663999,-1125.093011098,-12.016504681828193
2025-01-01 19:00:00,3.674178287935623,2.0786285580174253,0.0,3.6741782879356224,2.078628558017425,0.0,0.20008785433453588,0.9438708947460294,2.5227195388550574,0.007499999999999999,0.0,0.0,0.44692521350384334,1.6295158445135816,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.007724887609649123,0.0,0.005406933408425287,0.0,0.18695603331646146,0.0,0.3479706100742382,0.0,0.5251064760579047,0.3938298570434284,0.0,0.0,0.0,0.0,77.75854904985688,51.66666666666668,46.10666666666668,0.0,49.636750471947764,0.0,0.0,0.0,121.4977328904014,49.10950305754182,49.636750471947764,48.845879350338855,12.43753247303448,6049.614507614881,20.000000000000057,2.428707763239972,0.0,2.408747720583224,0.03897181827183336,2.485788671657124,6010.642689343048,8697.867176189078,0.0,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,14032.80687158744,20.015639792567367,0.0,7.951278040351048,1.661409075683926,-0.25000000000000006,9.236100170605994,4975.860980605811,-3154.6845146430232,-1373.6198063023376,-2154.112845127396,0.0,0.0,1156.7010064231788,0.0,0.75,0.08078918637265128,0.0,0.0,0.5892012097993042,49.499710666666665,-76.34168830485262,0.1988599949576679,9.329003188016165,0.0028321516658630108,-84.29510526816901,1.2183358430602078,0.30418165493184357,-3272.970960120703,118.28644547767978,0.5436834545663999,-1366.5871983223935,-7.032607979944297
2025-01-01 20:00:00,4.0403314831798856,2.1442473778265496,0.0,4.040331483179885,2.1442473778265496,0.0,0.22265439742452175,1.227293474856308,2.575383610899055,0.014999999999999998,0.0,0.0,0.4763389033265416,1.6635334745000079,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.007952090186403507,0.0,0.006034847027141343,0.0,0.2086674602109769,0.0,0.5921749370875858,0.0,0.565799600167625,0.42434970012571865,0.0,0.0,0.0,0.0,75.8234966295398,51.66666666666668,46.10666666666668,0.0,48.85512946866037,0.0,0.0,0.0,118.47421348365596,48.39153157522944,48.85512946866037,48.159732628513986,12.43753247303448,6093.210731639507,20.000000000000057,2.3934809119862286,0.0,2.4604949740602486,0.03988863683880662,2.5449045123517338,6053.322094800699,8521.347620159508,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,14017.02338219888,20.019948582956264,0.0,7.743933402818559,0.7742449911651433,-0.55,9.236100170605994,5271.305561598096,-3036.7309866236396,-951.6460331563495,-2203.3997833031085,0.0,0.0,1476.3415144913185,0.0,1.0,0.08139592482374405,0.0,0.0,0.5936261959325552,65.99961422222222,-94.8469012296208,0.19805453896075645,9.318815565492379,0.002821385280201031,-43.38464260145124,1.218325851391731,0.28882562862326755,-3156.049586066153,119.31859944251345,0.5436834545663999,-947.6545490760212,-3.9914840803282154
2025-01-01 21:00:00,3.966377711040441,2.259041693632758,0.04091004513422114,3.9663777110404403,2.259041693632758,0.04091004513422114,0.12978693134626693,0.9565873894745622,2.8650033902196115,0.014999999999999998,0.04091004513422114,0.0,0.4040573226573281,1.8506093709754299,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.007384083744517544,0.0,0.0034404961477372824,0.0,0.1189623514540121,0.0,0.41784429259812467,0.0,0.47089903028812957,0.3531742727160971,0.0,0.0,928.0585185185186,0.0,72.77954962909551,51.66666666666668,46.10666666666668,0.0,48.10697076153313,0.053202052167642844,133.09246988883737,928.0585185185186,113.71804629546175,47.19344055363264,48.10697076153313,46.7366754496824,12.43753247303448,6656.712534233618,20.000000000000057,2.3589471926734924,0.0,2.7455725190128755,0.04443087120673572,2.801034839007142,6612.281663026882,8549.84260273775,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,14030.53413645646,20.015146160364274,0.0,7.687541854122021,0.9749651287746383,-0.3,9.236100170605994,5481.228903341331,-3554.651762960168,-911.1867594996525,-2183.4732626088885,0.0,0.0,1119.4110029228823,0.0,1.0,0.08177637774584794,0.0,0.0,0.5964008658115326,65.99961422222222,-111.42137120628007,0.19781806187840414,9.311871169641494,0.002817159486568507,-17.10121308758526,1.2183489162123886,0.3492903016674404,-3673.5759849770284,118.92422201686036,0.5436834545663999,-910.8767026892389,-0.3100568104134569
2025-01-01 22:00:00,4.370223890063405,2.840386985226267,0.0,4.370223890063406,2.840386985226267,0.0,0.019057112924941975,0.4129108997902037,3.9232558773482604,0.014999999999999998,0.0,0.0,0.30183903585373906,2.5341729493725276,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.006361672149122807,0.0,0.00035684312856140113,0.0,0.012338597647257763,0.0,0.010458851985218122,0.0,0.33755772324225614,0.25316829243169203,0.0,0.0,0.0,0.0,84.70052695662167,51.66666666666668,46.10666666666668,0.0,51.69107300504403,0.0,0.0,0.0,132.3445733697214,51.7176264944998,51.730903239227686,51.69107300504403,12.43753247303448,7867.660402445827,20.000000000000057,2.0425476289574687,0.0,3.409877702242689,0.06435454032369158,3.4061416381239122,7803.305862122134,7971.1208951819735,0.2990236347818798,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,13929.10260172242,20.005779963356606,0.0,6.741022750324067,0.1563657129068026,-1.95,9.236100170605994,5696.004846776513,-4720.693299656259,-1516.1374123742708,-2527.9842033941372,0.0,0.0,474.3385863104099,0.0,1.0,0.08685662420577059,0.0,0.0,0.6334514600143026,65.99961422222222,-118.00993858558647,0.19773500395211224,9.304347483187797,0.002814330687152228,-25.902191505126112,1.2183899212401612,0.4211447561621337,-4856.092428404257,135.39912874799683,0.5436834545663999,-1516.832519846617,0.6951074723463719
2025-01-01 23:00:00,4.928309745335544,3.2010748061963215,0.0,4.928309745335544,3.2010748061963215,0.0,0.018034701329547233,0.40848628675183574,4.486788757254161,0.014999999999999998,0.0,0.0,0.29852057607496313,2.8981792301213583,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.00533926055372807,0.0,0.00035684312856140113,0.0,0.012338597647257763,0.0,0.010458851985218122,0.0,0.33755772324225614,0.25316829243169203,0.0,0.0,0.0,0.0,82.61125207471218,51.66666666666668,46.10666666666668,0.0,50.905646629261454,0.0,0.0,0.0,129.08008136673777,50.93546020169075,50.95036698790541,50.905646629261454,12.43753247303448,8328.525702243827,20.000000000000057,1.8715955264050312,0.0,3.6061667007347817,0.07622154166666668,3.636181730299693,8252.304160577161,7597.903645724448,0.6544005148527128,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,13861.065981894179,20.00570322210456,0.0,6.032921053347416,-1.2083139583240685,-3.05,9.236100170605994,5957.780456881588,-4425.7284508969105,-1327.8568066745088,-2716.6198463221017,0.0,0.0,468.89156167664726,0.0,1.0,0.08875722030756864,0.0,0.0,0.6473126408579104,65.99961422222222,-123.01696071678501,0.19735651550640332,9.298215054164663,0.0028089059813255894,-32.56257758354092,1.2183942284813256,0.37785365999556325,-4565.534730644092,139.80627974718084,0.5436834545663999,-1329.179824032284,1.3230173577753874
