Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:54:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.02777573740639,51.666666666666686,46.10666666666668,0.0,51.110621128043526,0.3172465791507516,855.3471658967267,0.0,34.02777573740639,49.38115845921958,51.110621128043526,48.5164271248076,12.43753247303448,20.164256522067767,0.0,3.115396914099899,9.007761018607576,2.2,9.236100170605994,-2103.474854129401,-529.3800677608613,-962.6850027999446,-2902.4480076997543,-0.0,-0.0,294.63826619626093,2235.1172477537366,1.0,0.12398933385540653,0.0,0,1.1604174917287273,65.99961422222222,504.3348873740922,0.19451034237981535,9.365234131541687,0.0027901856118683743,205.5306091731526,1.2201208415754339,0.4530695454719999,-540.4371422761155,11.057074515254314,0.10816380829981798,-959.5268804666924,-3.158122333252198
2025-01-01 11:55:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.03870601116057,51.666666666666686,46.10666666666668,0.0,51.09646466156336,0.31736275128250613,855.3471658967267,0.0,34.03870601116057,49.30626866604166,51.09646466156336,48.41117066828082,12.43753247303448,20.082211341298073,0.0,3.1225024705534454,8.921219133755761,2.2,9.236100170605994,-2076.2706963155238,-533.6120017056437,-940.5767405972326,-2880.9645204548374,-0.0,-0.0,294.63826619626093,2233.840374262273,1.0,0.12363624670201441,0.0,0,1.1571129453120272,65.99961422222222,510.05555794305275,0.19555025038133453,9.32859432080388,0.0027908994282916703,204.81730630193792,1.2204617007024265,0.4530695454719999,-544.6321603768836,11.020158671239905,0.10772772779942684,-943.5098294353489,2.9330888381162774
2025-01-01 11:56:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.04650857707054,51.666666666666686,46.10666666666668,0.0,51.08229767499059,0.31747909495318494,855.3471658967264,0.0,34.04650857707054,49.231377952480344,51.08229767499059,48.30591809122522,12.43753247303448,20.002853049748563,0.0,3.1293013670861844,8.839879793210143,2.2,9.236100170605994,-2050.390665483817,-537.694116978548,-920.9572746772907,-2860.244869855569,-0.0,-0.0,294.63826619626093,2232.6051662300392,1.0,0.12329422472705028,0.0,0,1.1539119580176942,65.99961422222222,515.2159381754914,0.19656343245516694,9.293360248211382,0.0027916105687164025,204.12016667413178,1.2207915633433388,0.4530695454719999,-548.6461308810309,10.952013902482932,0.10731624725879922,-928.5313441165961,7.574069439305315
2025-01-01 11:57:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.05136130455924,51.666666666666686,46.10666666666668,0.0,51.06812045261767,0.31759560810929544,855.3471658967266,0.0,34.05136130455924,49.15648658190417,51.06812045261767,48.200669646547425,12.43753247303448,19.92602903873204,0.0,3.1358162075437255,8.76332631716727,2.2,9.236100170605994,-2025.1032405866815,-541.5878245772207,-902.4025126838004,-2840.2434442803883,-0.0,-0.0,294.63826619626093,2231.4092663706574,1.0,0.12296265603825776,0.0,0,1.150808803139605,65.99961422222222,520.5019374974459,0.19755122976733627,9.258739288817527,0.002792319097123303,203.43833568039324,1.221111047294647,0.4530695454719999,-552.4923987731619,10.90457419594123,0.10692753106767251,-914.5014754327937,12.098962748993294
2025-01-01 11:58:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.05340700509771,51.666666666666686,46.10666666666668,0.0,51.05393326265202,0.3177122888235093,855.3471658967267,0.0,34.05340700509771,49.08159480270421,51.05393326265202,48.095425572730306,12.43753247303448,19.85161681549915,0.0,3.1420729908813554,8.691294965244193,2.2,9.236100170605994,-2000.790664892381,-545.3170204426394,-885.0163632090988,-2820.9230556186853,-0.0,-0.0,294.63826619626093,2230.2502264087398,1.0,0.12264105422784362,0.0,0,1.1477989283820604,65.99961422222222,525.494124530043,0.19851466505731413,9.225383976328473,0.0027930250740478254,202.77111904345597,1.2214206466869062,0.4530695454719999,-556.1863134616929,10.869293019053442,0.10656048210209336,-901.3602355429977,16.343872333898794
2025-01-01 11:59:00,0.3468069935093176,0.12605313514591965,0.0,0.005780116558488627,0.0021008855857653276,0.0,0.06655088715292466,0.0,0.23025610635639293,0.0,0.05,0.0,0.0,0.0,0.11146980181258631,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0024126206140350874,0.0,On,0.0021723896638653523,0.0,On,0.06196587687502422,0,On,0.02122899136262141,0,On,0.11096612797555888,0.08322459598166913,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.05278237970924,51.666666666666686,46.10666666666668,0.0,51.03973636038594,0.3178291352690212,855.3471658967266,0.0,34.05278237970924,49.00670285124609,51.03973636038594,47.99018609667617,12.43753247303448,19.77949912692025,0.0,3.14809441752173,8.623521166618906,2.2,9.236100170605994,-1977.369580826202,-548.9373199841976,-868.7069068857877,-2802.248370697008,-0.0,-0.0,294.63826619626093,2229.125505759199,1.0,0.12232895171996819,0.0,0,1.1448779576978125,65.99961422222222,530.2405236745445,0.19945473856861617,9.193232490870695,0.002793728557219592,202.1178515575946,1.2217208353249231,0.4530695454719999,-559.7412769489242,10.80395696472661,0.10621397010076314,-889.0489554409826,20.34204855519485
2025-01-01 12:00:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.09019965513631,51.666666666666686,46.10666666666668,0.0,51.02552998874916,0.0,0.0,0.0,34.09019965513631,48.93181095238454,51.02552998874916,47.88495143420222,12.43753247303448,19.70956974322927,0.0,3.15389649056432,8.559758506250331,2.2,9.236100170605994,-2055.831066140316,-552.3959428537321,-853.4041113418567,-2784.187360846892,-0.0,-0.0,193.6122729777332,2228.0324739694415,0.334,0.12202592515806462,0.0,0,1.1420419288882588,22.043871150222223,534.7440217288425,0.20037235280955845,9.162228884774017,0.0027944296016846693,167.06908482801785,1.2220120424235983,0.4530695454719999,-563.1667372340921,10.770794380360016,0.10588693087232881,-877.5136070071713,24.109495665314594
2025-01-01 12:01:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.16790498442668,51.666666666666686,46.10666666666668,0.0,51.02211918683404,0.0,0.0,0.0,34.16790498442668,48.928940388034164,51.02211918683404,47.88235098863423,12.43753247303448,19.639894050074144,0.0,3.1595003315875894,8.499775912928406,2.2,9.236100170605994,-2033.4906528260176,-555.766628659798,-839.0447477959827,-2766.2379797808326,-0.0,-0.0,193.6122729777332,2226.968405661704,0.334,0.1217236098680349,0.0,0,1.1392125568797224,22.043871150222223,539.135053977082,0.20128275107514657,9.130390163092002,0.0027950089416379133,166.47846197465623,1.2223024193193948,0.4530695454719999,-566.4751641926464,10.708535532848371,0.10557835491234523,-866.7041307407732,27.659382944790384
2025-01-01 12:02:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.24321501338413,51.666666666666686,46.10666666666668,0.0,51.01870144412627,0.0,0.0,0.0,34.24321501338413,48.92606328050862,51.01870144412627,47.8797441986998,12.43753247303448,19.572270482156704,0.0,3.164918514999177,8.443356420065475,2.2,9.236100170605994,-2011.9628856651289,-558.9978293777378,-825.568824010397,-2748.8613228188833,-0.0,-0.0,193.6122729777332,2225.9304830838873,0.334,0.1214298263435531,0.0,0,1.136463033755516,22.043871150222223,543.2861641760211,0.20217180479234115,9.100333525457332,0.002795586096363139,165.90010675388353,1.2225843650939503,0.4530695454719999,-569.6739815735916,10.676152195853785,0.10528728367191857,-856.5740714308597,31.00524742046273
2025-01-01 12:03:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.31623277719333,51.666666666666686,46.10666666666668,0.0,51.015276977254835,0.0,0.0,0.0,34.31623277719333,48.9231798315041,51.015276977254835,47.87713125862874,12.43753247303448,19.506610686268942,0.0,3.1701687058404246,8.390296323290087,2.2,9.236100170605994,-1991.2000731025196,-562.158383263905,-812.9210182356683,-2732.030873275989,-0.0,-0.0,193.6122729777332,2224.915794864359,0.334,0.12114422175708499,0.0,0,1.1337900573990012,22.043871150222223,547.2185271957361,0.2030402738286516,9.070608405493523,0.0027961611133836013,165.3335220338258,1.2228582371181758,0.4530695454719999,-572.7736185626871,10.61523529878214,0.10501280758684958,-847.0803018466431,34.15928361097487
2025-01-01 12:04:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.387054887026245,51.666666666666686,46.10666666666668,0.0,51.01184599353061,0.0,0.0,0.0,34.387054887026245,48.920290234040735,51.01184599353061,47.874512354295796,12.43753247303448,19.442831821864527,-0.05716817813553021,3.175260648484315,8.340404234614516,2.2,9.236100170605994,-1971.1684714127541,-565.1962628500391,-801.0497662766577,-2715.7218468212523,-0.0,-0.0,193.6122729777332,2223.92133557101,0.334,0.12086646475493387,0.0,0,1.1311905266674127,22.043871150222223,550.941102430765,0.2038888761901734,9.04187410008548,0.0027967340382553394,164.778240404513,1.2231243707064832,0.4530695454719999,-575.7798280972735,10.583565247234347,0.10475406332951057,-838.1827420567317,37.13297578007393
2025-01-01 12:05:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.45577251295784,51.666666666666686,46.10666666666668,0.0,51.00840869152734,0.0,0.0,0.0,34.45577251295784,48.9173946730035,51.00840869152734,47.87188766374158,12.43753247303448,19.380855716539752,-0.11914428346030448,3.1802093175617903,8.293500263734822,2.2,9.236100170605994,-1951.8349569847783,-568.1774793649115,-790.2181719913759,-2699.9109451802087,-0.0,-0.0,193.6122729777332,2222.944005299032,0.334,0.12059624201048837,0.0,0,1.1286615091336694,22.043871150222223,554.463715217697,0.20471829619772658,9.014089326857357,0.002797304914686509,164.23381974642746,1.2233830825534866,0.4530695454719999,-578.7014509835935,10.523971618682083,0.10451023149212663,-829.8441143751068,39.62594238373078
2025-01-01 12:06:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.52247191222869,51.666666666666686,46.10666666666668,0.0,51.00496526157362,0.0,0.0,0.0,34.52247191222869,48.91449332560042,51.00496526157362,47.86925735761381,12.43753247303448,19.320608412683193,-0.17939158731686433,3.1850221545691757,8.249385071101308,2.2,9.236100170605994,-1933.1681844001405,-571.0499175944188,-779.3136172964057,-2684.57621411623,-0.0,-0.0,193.6122729777332,2221.980609279349,0.334,0.12033325644832317,0.0,0,1.1262002244657117,22.043871150222223,557.7957567383561,0.20552918806920029,8.986522094708086,0.0027978737846392006,163.69984085463665,1.223634672548855,0.4530695454719999,-581.5428805738053,10.49296297938644,0.10428037691614672,-822.0243769003375,42.71075960393178
2025-01-01 12:07:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.58723486938424,51.666666666666686,46.10666666666668,0.0,51.001515886197225,0.0,0.0,0.0,34.58723486938424,48.911586361776195,51.001515886197225,47.86662159956568,12.43753247303448,19.26201978962538,-0.2379802103746762,3.1897119147252684,8.20797398050472,2.2,9.236100170605994,-1915.1384567257805,-573.8770590155541,-769.9754586364921,-2669.6969236867917,-0.0,-0.0,193.6122729777332,2221.027857535257,0.334,0.12007722577480624,0.0,0,1.1238040306744406,22.043871150222223,560.9461939832781,0.20632217878729023,8.960523103452612,0.002798440688421707,163.17590545716044,1.2238794252857206,0.4530695454719999,-584.3116473652155,10.434588349661304,0.10406414962545331,-814.7043909096052,44.72893227311296
2025-01-01 12:08:00,0.28876860410132194,0.11709247477888066,0.0,0.0048128100683553655,0.0019515412463146776,0.0,0.03249648245658046,0.0,0.20627212164474146,0.0,0.05,0.0,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.65013905456287,51.666666666666686,46.10666666666668,0.0,50.99806074052955,0.0,0.0,0.0,34.65013905456287,48.9086739445889,50.99806074052955,47.86398054661858,12.43753247303448,19.205023255874774,-0.2949767441252824,3.1942841619983104,8.169026022396098,2.2,9.236100170605994,-1897.6248232972816,-576.6068446681376,-760.2842893537148,-2655.253468879221,-0.0,-0.0,193.6122729777332,2220.0823645514292,0.334,0.11982788129557309,0.0,0,1.1214704130464475,22.043871150222223,564.0163726042061,0.20709787027821072,8.934673076598672,0.002799005664772794,162.6616345991337,1.2241176112837198,0.4530695454719999,-587.0110362444673,10.404191576329746,0.10386037274207957,-807.83789793151,47.55360857779519
2025-01-01 12:09:00,0.892332666601322,0.11709247477888066,0.596572972972973,0.014872211110022035,0.0019515412463146776,0.009942882882882883,0.03249648245658046,0.0,0.20627212164474146,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.711256345999736,51.666666666666686,46.10666666666668,0.0,50.994599992677706,0.0,0.0,0.0,34.711256345999736,48.90575623055638,50.994599992677706,47.86133434949571,12.43753247303448,19.14955719116629,-0.35044280883376544,3.1987498294290186,8.132494587130742,2.2,9.236100170605994,11673.402401282447,-579.3005394936283,2469.7469196676143,-2641.2277144775494,-0.0,-0.0,193.6122729777332,2219.1406489834703,0.334,0.11958497438343321,0.0,0,1.1191970446772161,22.043871150222223,566.7239171372016,0.20785681909229242,8.9096322907059,0.002799568750939428,162.1566761939869,1.2243494808894304,0.4530695454719999,-589.6475019211956,10.34696242756726,0.10366887513245653,-801.4134207443653,49.34707911259525
2025-01-01 12:10:00,0.892332666601322,0.11709247477888066,0.596572972972973,0.014872211110022035,0.0019515412463146776,0.009942882882882883,0.03249648245658046,0.0,0.20627212164474146,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.10250914144554732,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0025131464729532165,0.0,On,0.0010155480135955915,0.0,On,0.02896778797003165,0,On,0.009192553807021914,0,On,0.09713556709744575,0.07285167532308429,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,34.483976146184105,51.666666666666686,46.10666666666668,0.0,50.99113380424822,0.0,0.0,0.0,34.483976146184105,48.90283337014396,50.99113380424822,47.85868315309183,12.43753247303448,19.34195427276245,-0.15804572723760657,3.203112955664736,8.412676262886846,2.2,9.236100170605994,11611.034145763479,-581.9062860935371,2411.004158808878,-2690.00540616722,-0.0,-0.0,193.6122729777332,2218.199132766837,0.334,0.12042646725901339,0.0,0,1.127072585432416,22.043871150222223,553.1333533079041,0.20542097521558722,8.999011493976248,0.002800129982783078,162.94814213616004,1.2235437066914707,0.4530695454719999,-592.2234287545733,10.317142661036163,0.1051286647987967,-851.0807081797439,40.271605689237
