Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.3332015061724787,0.17150853740091582,0.37773333333333337,1.3332015061724787,0.1715085374009158,0.37773333333333337,0.11071435132438535,0.9166775903703706,0.3058095644777229,0.0,0.37773333333333337,0.0,0.0,0.17150853740091582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.014475723684210524,0.0,0.09623862764017482,0.0,0.012416465420203242,0.0,0.18903565571923206,0.14177674178942404,0.033719774402903725,0.0,0.030995274786728113,0.0,0.0,0.0,6642.163662222222,21.111111111111143,0.3,0.0,11.070272770370371,0.0,0.5,6642.163662222222,13284.327324444444,916.6775903703705,0.16666666666666666,32.44299775891883,51.66666666666668,46.10666666666668,0.0,50.17090583947473,0.0,0.0,916.6775903703705,32.44299775891883,48.62831055953924,50.171647568945126,47.85627119010109,12.43753247303448,20.838642073604266,-0.0524976729390571,0.85,9.236100170605994,4254.592756059841,-3021.1960635832584,0.0,0.0,355.07627426768573,1571.4292715721338,0.25,0.11510563003961867,0.0,0.0,1.0772748134141608,16.499903555555555,278.5488831531913,0.1896439045672724,9.726686982375195,0.002832765605816224,191.61976644328968,1.2184751773050453
2025-01-01 11:00:00,0.5016429325735693,0.17914634167239993,0.2770044444444445,0.5016429325735692,0.17914634167239993,0.27700444444444444,0.15404366388869528,0.0,0.347599268684874,0.0,0.2770044444444445,0.0,0.0,0.17914634167239993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.02607473028463692,0.0,0.014475723684210524,0.0,0.1395679402044848,0.0,0.022262036926714093,0.0,0.1992193947478776,0.14941454606090815,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,4870.920018962963,21.111111111111143,0.22,0.0,8.118200031604939,0.0,0.36666666666666664,4870.920018962963,13284.327324444444,0.0,0.0,35.957924621862134,51.66666666666668,46.10666666666668,0.0,51.723852701835,0.0,0.0,0.0,35.957924621862134,51.73333179991435,51.73807134895404,51.723852701835,12.43753247303448,20.82831072360149,-0.049078996968973596,1.95,9.236100170605994,2983.485800911411,-2715.69664934655,0.0,0.0,450.8615998685693,1814.8658599004343,0.5,0.11022617997879662,0.0,0.0,1.0316079884984155,32.99980711111111,377.4008314264287,0.19205760351496023,9.758079775288888,0.0028685896991655,166.17112815598657,1.2179198914561988
2025-01-01 12:00:00,0.618390651134318,0.19590853999594274,0.2518222222222223,0.618390651134318,0.19590853999594274,0.2518222222222222,0.24384472194497106,0.0,0.3745459291893471,0.0,0.2518222222222223,0.0,0.0,0.19590853999594274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.01303736514231846,0.0,0.015078878837719297,0.0,0.22876584310725176,0.0,0.03989646480878188,0.0,0.21958687280516856,0.16469015460387634,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,4428.109108148148,21.111111111111143,0.2,0.0,7.380181846913581,0.0,0.3333333333333333,4428.109108148148,13284.327324444444,0.0,0.0,35.7455675670579,51.66666666666668,46.10666666666668,0.0,51.52947904651128,0.0,0.0,0.0,35.7455675670579,51.552164412443844,51.56350709541013,51.52947904651128,12.43753247303448,20.829170521009026,-0.05265773898979127,3.05,9.236100170605994,2958.510630864058,-2515.2936436135956,0.0,0.0,603.9009368798039,1926.0321319183022,1.0,0.1088497163929683,0.0,0.0,1.0187256511871634,65.99961422222222,441.7942294497015,0.19412567522095892,9.790506080530504,0.002901152107111198,129.70694713522556,1.2172812776562727
2025-01-01 13:00:00,0.6083513917067397,0.19590853999594274,0.15109333333333333,0.6083513917067398,0.19590853999594274,0.15109333333333336,0.24265322276332355,0.0,0.3656981689434163,0.0,0.15109333333333333,0.0,0.0,0.19590853999594274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.016888344298245615,0.0,0.22576487846507792,0.0,0.04408606970516948,0.0,0.21958687280516856,0.16469015460387634,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,2656.865464888889,21.111111111111143,0.11999999999999998,0.0,4.428109108148148,0.0,0.2,2656.865464888889,13284.327324444444,0.0,0.0,35.58386801305054,51.66666666666668,46.10666666666668,0.0,51.336354579289726,0.0,0.0,0.0,35.58386801305054,51.37204550406732,51.389890966456136,51.336354579289726,12.43753247303448,20.787547714997757,-0.052385542469559766,4.45,9.236100170605994,1536.9700750114791,-2191.404146760566,0.0,0.0,598.5792122556105,1928.7920555808448,1.0,0.10360386838192405,0.0,0.0,0.9696297039658881,65.99961422222222,472.9295446275463,0.19602084450866133,9.792887942270243,0.002923567844560329,99.97546909087791,1.21686502323339
2025-01-01 14:00:00,0.6586537998684435,0.19590853999594274,0.15109333333333333,0.6586537998684436,0.19590853999594274,0.15109333333333336,0.24686049771251492,0.0,0.41179330215592874,0.0,0.15109333333333333,0.0,0.0,0.19590853999594274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.018094654605263154,0.0,0.22876584310725173,0.0,0.047037836791260744,0.0,0.21958687280516856,0.16469015460387634,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,2656.865464888889,21.111111111111143,0.11999999999999998,0.0,4.428109108148148,0.0,0.2,2656.865464888889,13284.327324444444,0.0,0.0,34.01058216420413,51.66666666666668,46.10666666666668,0.0,50.964232710780216,0.15883655619843517,426.9957266683699,0.0,34.01058216420413,49.99954338138419,50.96558722400304,49.51584420346335,12.43753247303448,20.786696560085836,-0.06692982898017814,4.7,9.236100170605994,1619.5292032015197,-2103.87818298917,0.0,0.0,605.7382542908931,1767.8633413574876,1.0,0.1012645828344668,0.0,0.0,0.9477363056951689,65.99961422222222,460.8036670109076,0.19717959741317265,9.808917732301301,0.0029421077087990956,53.018955701604185,1.216243993284021
2025-01-01 15:00:00,1.972679002955473,0.1985664548203007,0.18886666666666668,1.9726790029554728,0.19856645482030072,0.18886666666666668,0.2669586875970483,1.1000131084444444,0.6057072069139802,0.0,0.18886666666666668,0.0,0.0,0.1985664548203007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.03911209542695538,0.0,0.021110430372807017,0.0,0.24584825722424128,0.0,0.051608314860047216,0.0,0.22412181909136225,0.16809136431852165,0.13038312769122776,0.0,0.1198483958420154,0.0,0.0,0.0,3321.081831111111,21.111111111111143,0.15,0.0,5.535136385185186,0.0,0.25,3321.081831111111,13284.327324444444,1100.0131084444445,0.2,34.66369108315711,51.66666666666668,46.10666666666668,0.0,51.2808320608642,0.2397719681635944,639.563991178168,1100.0131084444445,34.66369108315711,50.550603709149804,51.281142005638735,50.185179588518075,12.43753247303448,20.803725280659272,-0.05939013948940648,4.15,9.236100170605994,2136.207145681251,-2207.9933620248953,0.0,0.0,658.5928534534572,1295.1291054421977,1.0,0.10250728396342332,0.0,0.0,0.9593667587526379,65.99961422222222,364.5258231415786,0.19735062890822797,9.822884548644083,0.0029477737423802552,37.31349100002987,1.216169360511781
2025-01-01 16:00:00,1.277368033911817,0.2159526073423889,0.18886666666666668,1.277368033911817,0.2159526073423889,0.18886666666666668,0.37164976060437727,0.0,0.9057182733074398,0.0,0.18886666666666668,0.0,0.0,0.2159526073423889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.02653882675438596,0.0,0.34511093384999125,0.0,0.0741750503246804,0.0,0.2443301762263307,0.18324763216974796,0.2832461049843913,0.0,0.2603603082085162,0.0,0.0,0.0,3321.081831111111,21.111111111111143,0.15,0.0,5.535136385185186,0.0,0.25,3321.081831111111,13284.327324444444,0.0,0.0,34.175949592202784,51.66666666666668,46.10666666666668,0.0,51.33526763535483,0.15794108268704785,427.6154592179612,0.0,34.175949592202784,50.22474350020387,51.33526763535483,49.66948143262839,12.43753247303448,20.87511940213119,-0.040363714381545415,3.05,9.236100170605994,1814.2672352007169,-2510.0045856563693,0.0,0.0,848.6577368275108,446.85627122303504,2.0,0.10802304995246627,0.0,0.0,1.0109888711952457,131.99922844444444,154.53225291846442,0.1971261236476058,9.86569923973279,0.0029575044000904045,-20.950462653255315,1.2158667534036225
2025-01-01 17:00:00,2.6808735123761123,0.25389260958392634,0.2518222222222223,2.6808735123761123,0.25389260958392634,0.2518222222222222,0.6764448088897191,1.0083453494074075,0.9960833540789857,0.0,0.2518222222222223,0.0,0.0,0.25389260958392634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.03377668859649123,0.0,0.642668120293228,0.0,0.13121080789141157,0.0,0.29095260646684834,0.21821445485013624,0.27425416514361695,0.0,0.25209490159872205,0.0,0.0,0.0,4428.109108148148,21.111111111111143,0.2,0.0,7.380181846913581,0.0,0.3333333333333333,4428.109108148148,13284.327324444444,1008.3453494074075,0.18333333333333332,34.45424556862911,51.66666666666668,46.10666666666668,0.0,51.485694834010886,0.2751273461364038,746.1579897078627,1008.3453494074075,34.45424556862911,50.368098041728494,51.485694834010886,49.809299645587316,12.43753247303448,20.80744637066488,-0.05515578640530621,1.95,9.236100170605994,2941.9952757805354,-2768.6656105058323,0.0,0.0,1257.811642218131,30.488053260561912,2.0,0.11258953448054174,0.0,0.0,1.0537266483678127,131.99922844444444,24.74013592008815,0.19647192947449485,9.808237599295413,0.0029366696311101574,-94.97870465215577,1.2155903116699738
2025-01-01 18:00:00,1.760203761606884,0.272981951396437,0.2014577777777778,1.760203761606884,0.272981951396437,0.2014577777777778,0.9100358932250411,0.0,0.850167868381843,0.0,0.2014577777777778,0.0,0.0,0.272981951396437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.03860192982456139,0.0,0.8714339634004795,0.0,0.19281704352692916,0.0,0.3144229425094298,0.23581720688207228,0.15286297729316356,0.0,0.14051191236650082,0.0,0.0,0.0,3542.4872865185184,21.111111111111143,0.16,0.0,5.904145477530864,0.0,0.26666666666666666,3542.4872865185184,13284.327324444444,0.0,0.0,33.844454658756355,51.66666666666668,46.10666666666668,0.0,51.46041983572996,0.0,0.0,0.0,33.844454658756355,49.836253942256455,51.46041983572996,49.02417099551972,12.43753247303448,20.807913337072,-0.0629635233818257,1.15,9.236100170605994,2228.5634895325097,-2868.237601560157,0.0,0.0,1576.8184944160041,0.0,2.0,0.11158783875533804,0.0,0.0,1.0443517674423954,131.99922844444444,-22.504689841855726,0.19539858942255348,9.788145534719256,0.0029221022052797058,-82.55648699844406,1.2149878863919965
2025-01-01 19:00:00,1.8352537069572155,0.2691085477810236,0.2895955555555556,1.8352537069572157,0.2691085477810236,0.28959555555555555,0.945228281468975,0.0,0.8900254254882409,0.0,0.2895955555555556,0.0,0.0,0.2691085477810236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.04101455043859649,0.0,0.9042137310303784,0.0,0.26803949507570646,0.0,0.31124052406297803,0.2334303930472335,0.13712708257180847,0.0,0.12604745079936103,0.0,0.0,0.0,5092.32547437037,21.111111111111143,0.22999999999999998,0.0,8.487209123950617,0.0,0.38333333333333336,5092.32547437037,13284.327324444444,0.0,0.0,33.64372209468389,51.66666666666668,46.10666666666668,0.0,51.26217708382544,0.0,0.0,0.0,33.64372209468389,49.66574772181884,51.26217708382544,48.86753304081554,12.43753247303448,20.808907795260648,-0.05821578330592126,-0.25000000000000006,9.236100170605994,3539.107436418821,-3181.80662287321,0.0,0.0,1682.2915653460825,0.0,2.0,0.11485250942117237,0.0,0.0,1.0749058548591868,131.99922844444444,-53.70298042442194,0.19393432271827235,9.764447413920346,0.002900331797930547,-106.26152161856434,1.2149996228101556
2025-01-01 20:00:00,1.726894231251586,0.26019041550641353,0.0,1.7268942312515858,0.2601904155064135,0.0,0.8203940768046913,0.0,0.9065001544468944,0.0,0.0,0.0,0.0,0.26019041550641353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.042220860745614035,0.0,0.7781732160590773,0.0,0.33954843319359473,0.0,0.30034074088388096,0.22525555566291067,0.11464723296987266,0.0,0.1053839342748756,0.0,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,13284.327324444444,0.0,0.0,35.79743531185882,51.66666666666668,46.10666666666668,0.0,51.060587460558416,0.0,0.0,0.0,35.79743531185882,49.49188189641165,51.060587460558416,48.707529114338264,12.43753247303448,18.78297322216736,0.0,-0.55,9.236100170605994,-1161.2754951135414,-2765.885306339952,0.0,0.0,1617.8384405894105,0.0,2.0,0.10835949847727121,0.0,0.0,1.0141376965103757,131.99922844444444,-13.228629362999637,0.21887349517364296,8.815223346332067,0.002881875024381412,-54.81526579270059,1.2234561643622561
2025-01-01 21:00:00,1.4927862314134743,0.24333612723096432,0.15109333333333333,1.4927862314134743,0.24333612723096434,0.15109333333333336,0.6403213871488911,0.0,0.8524648442645831,0.0,0.15109333333333333,0.0,0.0,0.24333612723096432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.039205084978070175,0.0,0.6011163021708209,0.0,0.34250020027968603,0.0,0.27885941637033185,0.20914456227774883,0.09666335328832401,0.0,0.08885312105528727,0.0,0.0,0.0,2656.865464888889,17.77777777777783,0.11999999999999998,0.0,4.428109108148148,0.0,0.2,2656.865464888889,13284.327324444444,0.0,0.0,37.12409924036067,51.66666666666668,46.10666666666668,0.0,50.846357632817366,0.0,0.0,0.0,37.12409924036067,49.30599771118104,50.846357632817366,48.53581775036288,12.43753247303448,17.455819444052416,-0.059250558999732125,-0.3,9.236100170605994,1585.6214453653213,-2437.2008695122904,0.0,0.0,1419.7488263683842,0.0,2.0,0.10439747123361556,0.0,0.0,0.9770570414791503,131.99922844444444,-53.791976379661804,0.2370914252146968,8.189858893870904,0.002876527862082728,-11.350357515735846,1.2290362762301397
2025-01-01 22:00:00,1.1737742503394208,0.2232920598845182,0.2518222222222223,1.1737742503394206,0.2232920598845182,0.2518222222222222,0.5349377838395221,0.0,0.6388364664998986,0.0,0.2518222222222223,0.0,0.0,0.2232920598845182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.03377668859649123,0.0,0.5011610952430308,0.0,0.2375696412837967,0.0,0.2541161129491697,0.19058708471187724,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,4428.109108148148,17.77777777777783,0.2,0.0,7.380181846913581,0.0,0.3333333333333333,4428.109108148148,13284.327324444444,0.0,0.0,36.89783280654535,51.66666666666668,46.10666666666668,0.0,50.63119913197159,0.0,0.0,0.0,36.89783280654535,49.119000416352975,50.63119913197159,48.36290105854368,12.43753247303448,17.46225270704156,-0.061956340691812946,-1.95,9.236100170605994,2626.253168127648,-2887.2769182034194,0.0,0.0,1184.4412721740123,0.0,2.0,0.1120502021481436,0.0,0.0,1.0486790313437588,131.99922844444444,-99.02029399109227,0.23680802459943145,8.190238118311894,0.002874236805240296,-22.58884093122871,1.2290107830223083
2025-01-01 23:00:00,0.5305488631984373,0.17577238269759032,0.30218666666666666,0.5305488631984373,0.1757723826975903,0.3021866666666667,0.1515263486044476,0.0,0.37902251459398967,0.0,0.30218666666666666,0.0,0.0,0.17577238269759032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.028348292214912276,0.0,0.12317805638953533,0.0,0.041115258960458284,0.0,0.1937297229277484,0.14529729219581125,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,5313.730929777778,17.77777777777783,0.23999999999999996,0.0,8.856218216296297,0.0,0.4,5313.730929777778,13284.327324444444,0.0,0.0,36.66468027506471,51.66666666666668,46.10666666666668,0.0,50.4175907323652,0.0,0.0,0.0,36.66468027506471,48.93320132254383,50.4175907323652,48.19100661763316,12.43753247303448,17.475815521162996,-0.05711110235887009,-3.05,9.236100170605994,2613.998065203105,-3123.5241642183073,0.0,0.0,545.4429323345283,0.0,2.0,0.11461724475501203,0.0,0.0,1.0727040103512024,131.99922844444444,-121.65163269089413,0.23603618845250554,8.188576362983031,0.002867310664553382,-32.51406967812141,1.2289585197089365
