Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 08:30:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,33.35608444288698,51.666666666666686,46.10666666666668,0.0,50.29112619784295,0.32407062175009294,855.2309184359224,0.0,33.35608444288698,49.754935556428904,50.29112619784295,49.48684023572189,12.43753247303448,21.071347372110516,0.0,-1.7,9.236100170605994,10112.812754667255,-3782.7411962461842,-0.0,-0.0,598.5506710957469,697.3696727558997,1.0,0.12551109296445442,0.0,0,1.1746596513841379,65.99961422222222,12.675955373248968,0.18182466368080405,9.740404068456368,0.002758083756562902,138.88900322080633,1.2163827470551254
2025-01-01 08:31:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,33.1701590008156,51.666666666666686,46.10666666666668,0.0,50.27721920927726,0.32418972544306396,855.2309184359224,0.0,33.1701590008156,49.680112111612814,50.27721920927726,49.381558562780604,12.43753247303448,21.158566402607228,0.0,-1.7,9.236100170605994,10084.960198662926,-3805.9024789716786,-0.0,-0.0,598.5506710957469,699.5962787246614,1.0,0.12579775099580062,0.0,0,1.1773424869424496,65.99961422222222,7.984682094413785,0.18106070543720723,9.78845144809665,0.0027585676062689556,138.88216562528018,1.2172036652326135
2025-01-01 08:32:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.98662494232212,51.666666666666686,46.10666666666668,0.0,50.26331947021572,0.324308854559675,855.2309184359224,0.0,32.98662494232212,49.605304322643605,50.26331947021572,49.27629674885756,12.43753247303448,21.24374546230735,0.0,-1.7,9.236100170605994,10058.952103830925,-3828.576407357805,-0.0,-0.0,598.5506710957469,701.7824108261575,1.0,0.12607739112421804,0.0,0,1.1799596418727538,65.99961422222222,4.650515648538374,0.18014807330557675,9.827806058538332,0.002759051105848278,138.86995322615377,1.2168511278692902
2025-01-01 08:33:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,32.80540563916702,51.666666666666686,46.10666666666668,0.0,50.24942676576523,0.32442801090323703,855.2309184359225,0.0,32.80540563916702,49.530511988154885,50.24942676576523,49.17105459934972,12.43753247303448,21.326950208946162,0.0,-1.7,9.236100170605994,-3247.0999328796324,-3850.7765957573533,-0.0,-0.0,598.5506710957469,717.9164806942612,1.0,0.126350251991836,0.0,0,1.1825133496292728,65.99961422222222,5.125991781973909,0.17926235482681863,9.86528695642395,0.0027595347029754813,138.85237400433888,1.2165069503647912
2025-01-01 08:34:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,32.907463773354834,51.666666666666686,46.10666666666668,0.0,50.235540887963026,0.3245471962228856,855.2309184359223,0.0,32.907463773354834,49.45573491323274,50.235540887963026,49.065831925867606,12.43753247303448,21.16670212129777,0.0,-1.7,9.236100170605994,-3194.005282381693,-3808.065817372389,-0.0,-0.0,598.5506710957469,718.5738759948113,1.0,0.12582447365033972,0.0,0,1.1775925845499482,65.99961422222222,15.50986389494932,0.18106504930781006,9.79418457382734,0.002760018375688572,138.31045234868125,1.2171689527002325
2025-01-01 08:35:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.00378266357461,51.666666666666686,46.10666666666668,0.0,50.221636226137505,0.32466663055006695,855.2309184359225,0.0,33.00378266357461,49.38094924450814,50.221636226137505,48.96060575369346,12.43753247303448,21.011377758533648,0.0,-1.7,9.236100170605994,-3143.838418908138,-3766.8487963916327,-0.0,-0.0,598.5506710957469,719.1726983128507,1.0,0.12531380512558876,0.0,0,1.1728132324059373,65.99961422222222,24.459706387748184,0.1828326046761715,9.724051237756683,0.002760499898657218,137.78092251089024,1.217811293615544
2025-01-01 08:36:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.09469799483236,51.666666666666686,46.10666666666668,0.0,50.20771330079089,0.32478630986217555,855.2309184359224,0.0,33.09469799483236,49.30615546525396,50.20771330079089,48.85537654748549,12.43753247303448,20.860689094933043,0.0,-1.7,9.236100170605994,-3095.3529201257415,-3727.0329922583865,-0.0,-0.0,598.5506710957469,719.7190379365642,1.0,0.12481738720750646,0.0,0,1.168167251841012,65.99961422222222,33.12940103689789,0.1845667212174562,9.657000921292326,0.002760979325076968,137.26312145559095,1.2184351032703096
2025-01-01 08:37:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.18048135014021,51.666666666666686,46.10666666666668,0.0,50.19377260206925,0.32490623038602084,855.2309184359225,0.0,33.18048135014021,49.23135403047674,50.19377260206925,48.75014474468048,12.43753247303448,20.714403169880086,0.0,-1.7,9.236100170605994,-3048.6039697286706,-3688.5420423742853,-0.0,-0.0,598.5506710957469,720.2182115966393,1.0,0.12433453351878332,0.0,0,1.1636482190426465,65.99961422222222,41.387401549868,0.18626861985126042,9.59142164662024,0.0027614567052090134,136.7565060605119,1.2190412899909295
2025-01-01 08:38:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.2613779552953,51.666666666666686,46.10666666666668,0.0,50.17981459555846,0.325026388548805,855.2309184359224,0.0,33.2613779552953,49.156545372314376,50.17981459555846,48.64491076069234,12.43753247303448,20.572309653237543,-0.03880145787359979,-1.7,9.236100170605994,-3003.5154090653605,-3651.3069030481656,-0.0,-0.0,598.5506710957469,720.6748702363919,1.0,0.12386462521546732,0.0,0,1.1592503422437248,65.99961422222222,49.2408228870581,0.18793938214502146,9.527220025088994,0.0027619320869018936,136.26058311131413,1.219630673510715
2025-01-01 08:39:00,0.6514662166732974,0.19516524510565544,0.0,0.01085777027788829,0.0032527540850942572,0.0,0.2606217286047859,0.0,0.3908444880685114,0.0,0.0,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.33761029925358,51.666666666666686,46.10666666666668,0.0,50.16583972466753,0.325146780958298,855.2309184359225,0.0,33.33761029925358,49.081729902255546,50.16583972466753,48.53967499104956,12.43753247303448,20.434217735526502,-0.17689337558464047,-1.7,9.236100170605994,-2960.01702593137,-3615.2648574231903,-0.0,-0.0,598.5506710957469,721.0930872137956,1.0,0.1234071016285431,0.0,0,1.1549683741369803,65.99961422222222,56.69716039607337,0.18957997086260153,9.46504320954132,0.0027624055158143304,135.7749025508593,1.2202039971965546
2025-01-01 08:40:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,33.40938273452571,51.666666666666686,46.10666666666668,0.0,50.15184841268452,0.32526740438575025,855.2309184359224,0.0,33.40938273452571,49.00690801305423,50.15184841268452,48.434437813239086,12.43753247303448,20.299952176348985,-0.31115893476215817,-1.7,9.236100170605994,10366.28932220751,-3580.358335791062,-0.0,-0.0,598.5506710957469,721.476435144265,1.0,0.12296144794668029,0.0,0,1.1507974965977075,65.99961422222222,63.76966245838213,0.19119126317176713,9.404075069776418,0.00276287703560799,135.29904892561214,1.2207619438954298
2025-01-01 08:41:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,33.19578227610441,51.666666666666686,46.10666666666668,0.0,50.137841064416584,0.3253882557523219,855.2309184359225,0.0,33.19578227610441,48.93208008025692,50.137841064416584,48.32919958817709,12.43753247303448,20.410948964946805,-0.20016214616433814,-1.7,9.236100170605994,10330.84576947317,-3609.205741612196,-0.0,-0.0,598.5506710957469,721.8280512677999,1.0,0.12332992520488457,0.0,0,1.1542460791687141,65.99961422222222,57.173515545174524,0.1899169287343241,9.455725303849796,0.0027633466881028398,135.35015571585714,1.2203000221312
2025-01-01 08:42:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.98597564236127,51.666666666666686,46.10666666666668,0.0,50.12384348288387,0.3255091125970921,855.2309184359224,0.0,32.98597564236127,48.857270133680494,50.12384348288387,48.223983459078816,12.43753247303448,20.51870276733609,-0.0924083437750518,-1.7,9.236100170605994,10297.446078344987,-3637.298555015742,-0.0,-0.0,598.5506710957469,722.1506935101302,1.0,0.12368711553112828,0.0,0,1.1575890272236886,65.99961422222222,51.86663782053728,0.18868996318609693,9.504798925890338,0.002763816695845826,135.39274369204122,1.2198519199708744
2025-01-01 08:43:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.77973140232439,51.666666666666686,46.10666666666668,0.0,50.109855326364894,0.32562997778592284,855.2309184359224,0.0,32.77973140232439,48.782477853866055,50.109855326364894,48.11878911761665,12.43753247303448,20.62341217063786,0.0,-1.7,9.236100170605994,10264.86351098335,-3664.680801930898,-0.0,-0.0,598.5506710957469,722.4467886873939,1.0,0.12403372474164659,0.0,0,1.160832946504268,65.99961422222222,46.66631737405683,0.18750716377188384,9.5528712176474,0.0027642870241845674,135.42732977644783,1.2194167830823468
2025-01-01 08:44:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.57687216763509,51.666666666666686,46.10666666666668,0.0,50.095876274066065,0.3257508540122802,855.2309184359224,0.0,32.57687216763509,48.70770294084234,50.095876274066065,48.013616274230486,12.43753247303448,20.725229333751265,0.0,-1.7,9.236100170605994,10233.196013681183,-3691.3851764753217,-0.0,-0.0,598.5506710957469,722.718474068179,1.0,0.12437029988146149,0.0,0,1.1639829568106197,65.99961422222222,41.70319461631311,0.18636596295570557,9.600037465449768,0.0027647576405436265,135.45432435957392,1.2189939529521916
2025-01-01 08:45:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.37723844650907,51.666666666666686,46.10666666666668,0.0,50.08190602123529,0.32587174383887185,855.2309184359226,0.0,32.37723844650907,48.63294510957506,50.08190602123529,47.90846465374494,12.43753247303448,20.824291048786925,0.0,-1.7,9.236100170605994,10202.414312077293,-3717.4410031547095,-0.0,-0.0,598.5506710957469,722.967633301207,1.0,0.1246973330383163,0.0,0,1.167043663597158,65.99961422222222,36.977319691812,0.18526404939494415,9.644898501159439,0.002765228513984482,135.47409895224482,1.2185828373047844
2025-01-01 08:46:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,32.18068640453521,51.666666666666686,46.10666666666668,0.0,50.0679442775437,0.3259926497111606,855.2309184359224,0.0,32.18068640453521,48.55820408845992,50.0679442775437,47.80333399391803,12.43753247303448,20.920720664575985,0.0,-1.7,9.236100170605994,10172.48850762171,-3742.8746545207077,-0.0,-0.0,598.5506710957469,723.1760043660589,1.0,0.12501526825195947,0.0,0,1.1700192226366015,65.99961422222222,32.48516660222617,0.18419933522336612,9.689006445438775,0.00276569961504949,135.48699104495398,1.2181829017961154
2025-01-01 08:47:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,31.98708445871432,51.666666666666686,46.10666666666668,0.0,50.053990765669916,0.32611357396918417,855.2309184359225,0.0,31.98708445871432,48.483479618004225,50.053990765669916,47.698224044171376,12.43753247303448,21.01463101231671,0.0,-1.7,9.236100170605994,10143.253743986483,-3767.7102488128467,-0.0,-0.0,598.5506710957469,722.7612749546457,1.0,0.12532451162863495,0.0,0,1.1729134346815986,65.99961422222222,28.08599725913942,0.18316991383372783,9.732433701384323,0.0027661709156253304,135.4933109366716,1.2177936576135306
2025-01-01 08:48:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,31.79631389874112,51.666666666666686,46.10666666666668,0.0,50.04004522019216,0.32623451885675797,855.2309184359223,0.0,31.79631389874112,48.40877144979519,50.04004522019216,47.59313456459671,12.43753247303448,21.10612387051271,0.0,-1.7,9.236100170605994,10114.824953118732,-3791.969446182177,-0.0,-0.0,598.5506710957469,722.3312825956424,1.0,0.1256254299731147,0.0,0,1.1757297326619038,65.99961422222222,23.9164037607174,0.18217405838621795,9.773743869219647,0.002766642388834475,135.49334118218323,1.2174146634585294
2025-01-01 08:49:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,31.608261194496095,51.666666666666686,46.10666666666668,0.0,50.026107386424314,0.32635548653120794,855.2309184359225,0.0,31.608261194496095,48.334079345416065,50.026107386424314,47.48806532491194,12.43753247303448,21.19529657571193,0.0,-1.7,9.236100170605994,10087.170620257508,-3815.673148838033,-0.0,-0.0,598.5506710957469,721.8878079004896,1.0,0.12591837286456858,0.0,0,1.1784713882926785,65.99961422222222,19.96577355534899,0.18121014124074808,9.814491384125748,0.0027671140089235305,135.48735088437328,1.2170454979908065
2025-01-01 08:50:00,0.6514662166732974,0.19516524510565544,0.7554666666666667,0.01085777027788829,0.0032527540850942572,0.012591111111111112,0.2606217286047859,0.0,0.3908444880685114,0.0,0.7554666666666667,0.0,0.0,0.19516524510565544,0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.01869780975877193,0.0,On,0.24192391884601397,0,On,0.027080082557559827,0,On,0.21958687280516856,0.16469015460387637,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,31.422819827456692,51.666666666666686,46.10666666666668,0.0,50.012177019947394,0.32647647906710425,855.2309184359225,0.0,31.422819827456692,48.259403076009875,50.012177019947394,47.38301610404111,12.43753247303448,21.2822404476755,0.0,-1.7,9.236100170605994,10060.261110467945,-3838.841046873984,-0.0,-0.0,598.5506710957469,721.4324046765627,1.0,0.1262036677132311,0.0,0,1.181141465809783,65.99961422222222,16.224161801738887,0.18027664704265334,9.853979366559894,0.0027675857512116154,135.4755927130287,1.2166857662092354
