Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,6.726945523901233,0.10483617596041964,0.0,6.726945523901232,0.10483617596041964,0.0,0.017848427082270326,0.0,0.2085488894115544,6.490548207407408,0.010000000000000002,0.0,0.0,0.10191950929375297,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002726430921052631,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.03610537355095878,0.0,0.03318812163799838,0.0,0.0,0.0,6490.548207407408,18.33333333333337,0.5333333333333333,0.0,6.490548207407408,0.0,0.5333333333333333,6490.548207407408,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.736068697708898,51.66666666666668,46.10666666666668,0.0,51.70532156296469,0.0,0.0,0.0,23.736068697708898,51.72650565929574,51.73709770746127,51.70532156296469,12.43753247303448,18.021398801464635,-0.053995742456928515,0.85,9.236100170605994,5207.3394686598185,-1366.2574502262803,0.0,0.0,150.22755298166956,356.6773842617609,0.0,0.060576231581805515,0.0,0.0,0.44178671101414785,0.0,-67.1788415029778,0.2187479961814067,8.322698390947581,0.0027417859104062097,111.66132875331407,1.2303320063760548
2025-01-01 11:00:00,5.09968890570345,0.10483617596041964,0.0,5.09968890570345,0.10483617596041964,0.0,0.017848427082270326,0.0,0.20392932306562392,4.867911155555556,0.010000000000000002,0.0,0.0,0.10191950929375297,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002726430921052631,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.03369834864756153,0.0,0.030975580195465157,0.0,0.0,0.0,4867.911155555556,18.33333333333337,0.4,0.0,4.867911155555556,0.0,0.4,4867.911155555556,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.60646902831648,51.66666666666668,46.10666666666668,0.0,51.577060038736484,0.0,0.0,0.0,23.60646902831648,51.60688500934802,51.62179749465379,51.577060038736484,12.43753247303448,18.085486276564914,-0.048827690096166346,1.95,9.236100170605994,3754.262853713938,-1217.1601676178857,0.0,0.0,150.22755298166956,360.6556738781452,0.0,0.057788351889069105,0.0,0.0,0.42145450863054695,0.0,-46.71568720540175,0.21910172047342857,8.368684843168804,0.0027585783223146357,91.62409458751237,1.2294717953667353
2025-01-01 12:00:00,4.290366994787962,0.10624843625196549,0.0,4.290366994787963,0.10624843625196549,0.0,0.017962028370647518,0.0,0.20581233678768507,4.0565926296296295,0.010000000000000002,0.0,0.0,0.10333176958529883,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0028400322094298243,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.03369834864756153,0.0,0.030975580195465157,0.0,0.0,0.0,4056.5926296296298,18.33333333333337,0.3333333333333333,0.0,4.0565926296296295,0.0,0.3333333333333333,4056.5926296296298,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.55867908714037,51.66666666666668,46.10666666666668,0.0,51.449278331127076,0.0,0.0,0.0,23.55867908714037,51.48765503909,51.50684339307146,51.449278331127076,12.43753247303448,18.03380097633347,-0.04809470619626151,3.05,9.236100170605994,3084.227344300739,-1106.670215460318,0.0,0.0,152.22416799210788,370.12869141018655,0.0,0.056807877299085055,0.0,0.0,0.41430383858998765,0.0,-17.91923786068062,0.22067935387759577,8.354976461843853,0.0027710141395928295,62.984084764710204,1.2290634242035214
2025-01-01 13:00:00,3.885048535690131,0.10624843625196549,0.0,3.885048535690131,0.10624843625196549,0.0,0.018302832235779096,0.0,0.20581233678768507,3.6509333666666666,0.010000000000000002,0.0,0.0,0.10333176958529883,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0031808360745614033,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.03369834864756153,0.0,0.030975580195465157,0.0,0.0,0.0,3650.9333666666666,18.33333333333337,0.3,0.0,3.6509333666666666,0.0,0.3,3650.9333666666666,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.510812257560932,51.66666666666668,46.10666666666668,0.0,51.321970667707454,0.0,0.0,0.0,23.510812257560932,51.36881095777171,51.392231102803834,51.321970667707454,12.43753247303448,17.982613993433965,-0.06070607989184402,4.45,9.236100170605994,2877.712904821664,-939.3501803743868,0.0,0.0,152.56497185723947,407.4246088298825,0.0,0.05358128991001785,0.0,0.0,0.39077211016791324,0.0,13.564746672144217,0.22196627590064705,8.337078996793384,0.002779551416240858,49.171791893580696,1.2286957989637617
2025-01-01 14:00:00,3.9314714017261903,0.10624843625196549,0.0,3.9314714017261903,0.10624843625196549,0.0,0.018530034812533482,0.0,0.2520080002469898,3.6509333666666666,0.010000000000000002,0.0,0.0,0.10333176958529883,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.003408038651315789,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.05776859768153405,0.0,0.05310099462079741,0.0,0.0,0.0,3650.9333666666666,18.33333333333337,0.3,0.0,3.6509333666666666,0.0,0.3,3650.9333666666666,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.406063623218476,51.66666666666668,46.10666666666668,0.0,51.195094174161554,0.0,0.0,0.0,23.406063623218476,51.25031339556416,51.277923006265475,51.195094174161554,12.43753247303448,18.01254667628803,-0.05783804809480279,4.7,9.236100170605994,2946.4839421103543,-898.4380938180013,0.0,0.0,152.79217443399386,437.2595428199958,0.0,0.05224007999084645,0.0,0.0,0.3809905720382246,0.0,41.196494827694764,0.22199757132540485,8.355439420944732,0.0027865633699638574,26.087932915623295,1.2279472032684502
2025-01-01 15:00:00,4.088163157068681,0.10554230610619257,0.0,4.088163157068681,0.10554230610619257,0.0,0.019098041254419447,0.0,0.4081317491475955,3.6509333666666666,0.010000000000000002,0.0,0.0,0.1026256394395259,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.003976045093201754,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.13960744439704062,0.0,0.12832740366692708,0.0,0.0,0.0,3650.9333666666666,18.33333333333337,0.3,0.0,3.6509333666666666,0.0,0.3,3650.9333666666666,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.285897350432602,51.66666666666668,46.10666666666668,0.0,51.07661554398704,0.0,0.0,0.0,23.285897350432602,51.13233614158877,51.16019644038965,51.07661554398704,12.43753247303448,18.065182533000122,-0.04499839643124932,4.15,9.236100170605994,2892.744771435527,-955.5403808274929,0.0,0.0,152.41867401484924,368.27764013007805,0.0,0.05309146888413419,0.0,0.0,0.3871998110274743,0.0,44.933111581503645,0.2214223989473016,8.382519138804549,0.002788548806008422,15.782905037921502,1.2277238365226748
2025-01-01 16:00:00,4.40614060077044,0.10766069654351136,0.0,4.40614060077044,0.10766069654351136,0.0,0.020120452849814185,0.0,0.7250867812539598,3.6509333666666666,0.010000000000000002,0.0,0.0,0.1047440298768447,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.00499845668859649,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.3032851378280538,0.0,0.27878022175918643,0.0,0.0,0.0,3650.9333666666666,18.33333333333337,0.3,0.0,3.6509333666666666,0.0,0.3,3650.9333666666666,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.223667845615868,51.66666666666668,46.10666666666668,0.0,51.00951182151404,0.0,0.0,0.0,23.223667845615868,51.0147754438658,51.01740725504169,51.00951182151404,12.43753247303448,18.037845440501204,-0.05594987774841022,3.05,9.236100170605994,2711.741115509121,-1099.35264993738,0.0,0.0,156.2656061933357,142.37173861816598,0.0,0.056209465017642804,0.0,0.0,0.40993957579671986,0.0,3.8947925864986503,0.2219263395495247,8.37136073671143,0.0027900707996885475,-35.50278246656316,1.2278380170108074
2025-01-01 17:00:00,4.546475331831254,0.13159120085883894,0.0,4.546475331831253,0.13159120085883894,0.0,0.11456216192335286,0.0,0.7709798032412339,3.6509333666666666,0.010000000000000002,0.0,0.0,0.12867453419217226,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.006361672149122807,0.0,0.10820048977423005,0.0,0.03582666344815258,0.0,0.12637371626009558,0.09478028719507164,0.29365703821446476,0.0,0.2699300559890535,0.0,0.0,0.0,3650.9333666666666,18.33333333333337,0.3,0.0,3.6509333666666666,0.0,0.3,3650.9333666666666,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.021998008264312,51.66666666666668,46.10666666666668,0.0,50.85388660773928,0.06085565484012248,162.72703669618872,0.0,23.021998008264312,50.69902624355988,50.863011860790365,50.612470808419104,12.43753247303448,18.007726048880333,-0.05867208988468716,1.95,9.236100170605994,2742.3142511155506,-1236.7988021550657,0.0,0.0,364.80950862383963,11.47520121375802,0.78335,0.05906542148088698,0.0,0.0,0.43076826684846253,51.700797800977774,-36.629822019890796,0.2214650938460855,8.34221744625506,0.002780308245735961,-34.645409006620966,1.2273948130375352
2025-01-01 18:00:00,4.586566041996347,0.14004971348335177,0.0,4.586566041996347,0.14004971348335177,0.0,0.16608211556913147,0.0,0.5567209282790677,3.8537629981481483,0.010000000000000002,0.0,0.0,0.1371330468166851,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.00727048245614035,0.0,0.1588116331129911,0.0,0.05974635433354844,0.0,0.1357687193707182,0.10182653952803862,0.16367769343101315,0.0,0.15045281809225935,0.0,0.0,0.0,3853.7629981481487,18.33333333333337,0.31666666666666665,0.0,3.8537629981481483,0.0,0.31666666666666665,3853.7629981481487,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,22.31208256821435,51.66666666666668,46.10666666666668,0.0,50.58836740692155,0.06123011838069212,162.72703669618872,0.0,22.31208256821435,49.65957586008613,50.58836740692155,49.19518008666843,12.43753247303448,18.00485912302931,-0.05936376855378024,1.15,9.236100170605994,2965.156396272226,-1289.83240449243,0.0,0.0,465.16833619119865,0.0,1.0,0.058511874240990316,0.0,0.0,0.4267312079539247,65.99961422222222,-63.942533574691176,0.2212273947166644,8.334395142543675,0.0027782017696020077,-19.626509185040213,1.2267913143438431
2025-01-01 19:00:00,6.30751499379127,0.13811308092516647,0.0,6.30751499379127,0.13811308092516647,0.0,0.16799350818239248,0.9166775903703706,0.5477623711644333,4.665081524074074,0.010000000000000002,0.0,0.0,0.1351964142584998,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.007724887609649123,0.0,0.16026862057274333,0.0,0.08570693838467434,0.0,0.1350695563485323,0.1013021672613992,0.14682851910723238,0.0,0.13496502799452675,0.0,0.0,0.0,4665.081524074075,18.33333333333337,0.38333333333333336,0.0,4.665081524074074,0.0,0.38333333333333336,4665.081524074075,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,916.6775903703705,0.16666666666666666,22.41825679331971,51.66666666666668,46.10666666666668,0.0,50.92121934206305,0.12335090928522775,325.6336838081569,916.6775903703705,22.41825679331971,49.75027564043163,50.92281136650197,49.16321176517701,12.43753247303448,17.984250270073293,-0.07304459330221498,-0.25000000000000006,9.236100170605994,3621.4057890716986,-1451.3126189520974,0.0,0.0,492.718064599336,0.0,1.0334999999999999,0.0604747819342503,0.0,0.0,0.4410468316100216,68.21060129866666,-85.08118064961474,0.2211064411829346,8.318629259895127,0.0027730228107767626,-32.876420708602026,1.226882101903024
2025-01-01 20:00:00,6.377384508354095,0.1582179751116448,0.0,6.377384508354094,0.1582179751116448,0.0,0.25073221111143,0.0,0.6402522472426646,5.47640005,0.010000000000000002,0.0,0.0,0.1553013084449781,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.007952090186403507,0.0,0.2427801209250265,0.0,0.1975859523402394,0.0,0.16281758879153393,0.12211319159365043,0.12275827007325985,0.0,0.1128396135691945,0.0,0.0,0.0,5476.40005,18.33333333333337,0.45,0.0,5.47640005,0.0,0.45,5476.40005,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.73040851537011,51.66666666666668,46.10666666666668,0.0,51.86624005943252,0.055446183579885434,152.13002216520073,0.0,23.73040851537011,51.75107973892695,51.870482711953144,51.689256926153554,12.43753247303448,18.052831916973666,-0.04450215972368691,-0.55,9.236100170605994,4644.51850987421,-1496.1173593118533,0.0,0.0,775.9885719406773,0.0,2.0,0.0611000230988922,0.0,0.0,0.4456067593325769,131.99922844444444,-111.75275275461404,0.22012420187345708,8.35066759477819,0.0027727211356058166,35.481169999295474,1.2265931688879637
2025-01-01 21:00:00,5.128704558521055,0.13673359390028555,0.0,5.128704558521056,0.13673359390028558,0.0,0.14403417075917238,0.0,0.5124184951692906,4.462251892592593,0.010000000000000002,0.0,0.0,0.13381692723361888,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.007384083744517544,0.0,0.13665008701465484,0.0,0.13535457264945489,0.0,0.13511325403741895,0.10133494052806416,0.10350207084608183,0.0,0.09513928202892868,0.0,0.0,0.0,4462.251892592593,18.33333333333337,0.36666666666666664,0.0,4.462251892592593,0.0,0.36666666666666664,4462.251892592593,12169.77788888889,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.21472954691173,51.66666666666668,46.10666666666668,0.0,51.64246141177547,0.0,0.0,0.0,23.21472954691173,51.00854784454757,51.64246141177547,50.69159106093363,12.43753247303448,18.067872518286094,-0.04551659639908691,-0.3,9.236100170605994,3426.445882439401,-1486.0463198104214,0.0,0.0,580.3526137152777,0.0,2.0,0.06154019942803757,0.0,0.0,0.4488169962133045,131.99922844444444,-130.11230405804855,0.22052449841806904,8.366632280614322,0.0027804039930442222,53.68490095047237,1.2265242034839323
2025-01-01 22:00:00,6.167433995242354,0.10766069654351136,0.0,6.167433995242354,0.10766069654351136,0.0,0.0214836683103405,0.0,0.253891013969051,5.882059312962963,0.010000000000000002,0.0,0.0,0.1047440298768447,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.006361672149122807,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.05776859768153405,0.0,0.05310099462079741,0.0,0.0,0.0,5882.059312962964,18.33333333333337,0.48333333333333334,0.0,5.882059312962963,0.0,0.48333333333333334,5882.059312962964,12169.77788888889,0.0,23.33333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.198092668321138,51.66666666666668,46.10666666666668,0.0,51.512204034973635,0.0,0.0,0.0,23.198092668321138,50.891335584057266,51.512204034973635,50.580901358599085,12.43753247303448,17.973803105280034,-0.06182457054321446,-1.95,9.236100170605994,4301.11224332056,-1734.9929283131246,0.0,0.0,289.62805009830646,0.0,2.0,0.06564504844282777,0.0,0.0,0.47875394834947077,131.99922844444444,-135.58219142758483,0.22251281340884757,8.332369247684307,0.002789010207923353,46.17526618167753,1.226914026601628
2025-01-01 23:00:00,6.772075957508312,0.10554230610619257,0.0,6.772075957508312,0.10554230610619257,0.0,0.020461256714945763,0.0,0.25106649338595927,6.490548207407408,0.010000000000000002,0.0,0.0,0.1026256394395259,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.00533926055372807,0.0,0.015121996161217694,0.0,0.003362715164259895,0.0,0.09823240461711442,0.0736743034628358,0.05776859768153405,0.0,0.05310099462079741,0.0,0.0,0.0,6490.548207407408,18.33333333333337,0.5333333333333333,0.0,6.490548207407408,0.0,0.5333333333333333,6490.548207407408,12169.77788888889,0.0,23.33333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1276.031617777778,0.0,0.0,23.03328601800944,51.66666666666668,46.10666666666668,0.0,51.38249752723671,0.0,0.0,0.0,23.03328601800944,50.77455150151696,51.38249752723671,50.47057848865709,12.43753247303448,18.090561903075557,-0.044516805727737106,-3.05,9.236100170605994,4731.486862623066,-1891.387683866088,0.0,0.0,285.78111791982,0.0,2.0,0.06738171670681568,0.0,0.0,0.49141959195976614,131.99922844444444,-153.4547788380735,0.22139079015740365,8.394655422795788,0.0027953442871872774,38.4931467697838,1.226417654189492
