Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,2.7090795418225846,1.271227019397995,0.0,2.7090795418225846,1.2712270193979953,0.0,0.045163444178781834,0.6999710417777778,0.3641008700400661,1.592344185825959,0.007499999999999999,0.0,0.0,0.24048678463774786,1.0285527347602474,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.002105986842105263,0.0,0.0018237024592246786,0.0,0.04123375487745189,0.0,0.04345182385640211,0.0,0.2767036669888493,0.20752775024163692,699.9710417777777,0.2,34.69494285885391,51.66666666666668,46.10666666666668,0.0,51.28623333197335,0.23973454682962742,648.3144234878201,699.9710417777777,34.69494285885391,49.782171400991885,51.28623333197335,49.03014043550116,12.43753247303448,3895.484601195783,20.000000000000057,2.4768939282850737,0.0,1.566916959778313,0.025427226047646148,2.620084632169376,3870.0573751481365,5087.98835606353,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8505.616182706031,20.009756146081425,0.0,6.97244026074337,1.817038932769857,0.85,9.236100170605994,3972.5638770186633,-1857.499248230721,-176.65342604122569,-465.9326075311029,0.0,0.0,521.8942859740729,456.38705863028696,2.0,0.018526015940608005,0.0,0.0,0.23974595714886038,131.99922844444444,21.11759737991069,0.2842418769609047,10.684031363707286,0.004042712784515677,64.73285076990791,1.2210284640929536,0.23768885410680876,-1923.2119546435852,65.71270641286411,0.14498225455103997,-184.18914489487858,7.535718853652913
2025-01-01 11:00:00,3.1259196992333034,1.06880360409541,0.0,3.125919699233304,1.06880360409541,0.0,0.04727928974815169,1.2832802432592594,0.5180466289056294,1.2773135373202633,0.0,0.0,0.0,0.24374056580788445,0.8250630382875257,0.0,1.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.14178636727218638,0.0,0.002105986842105263,0.0,0.001913319287687808,0.0,0.043259983618358616,0.0,0.05127284055626366,0.0,0.2810420418823647,0.21078153141177347,1283.2802432592594,0.36666666666666664,34.635838405131004,51.66666666666668,46.10666666666668,0.0,51.16197100683624,0.4524196015387719,1215.4799603921315,1283.2802432592594,34.635838405131004,49.73550346979668,51.16197100683624,49.022269701276905,12.43753247303448,3395.881260733992,20.000000000000057,2.699901790833172,0.0,1.2569084857587327,0.020405051561530458,2.0473493273103576,3375.476209172461,5349.016631743233,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.1598487525,20.01251955077094,0.0,7.696381842906932,2.85289130486852,1.95,9.236100170605994,3665.5666139147625,-1595.1700970437216,-171.62482210367116,-419.22723987721236,0.0,0.0,637.9520213302478,529.6723578357709,2.0,0.017785995591219125,0.0,0.0,0.23016932245618568,131.99922844444444,50.96057172773538,0.2853893696125572,10.701692285837767,0.004061760613520896,73.49089802112168,1.2204300098530243,0.22074304122161323,-1655.3081088445037,60.138011800782216,0.14498225455103997,-170.81151055213806,-0.8133115515330634
2025-01-01 12:00:00,2.5253634803581586,0.8932400989307766,0.0,2.5253634803581586,0.8932400989307766,0.0,0.05540725236351153,0.9332947223703704,0.5474566668441677,0.9892048387801091,0.0,0.0,0.0,0.2542768953583069,0.6389632035724697,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.14178636727218638,0.0,0.0021937362938596492,0.0,0.0022538632358476986,0.0,0.05095965283380419,0.0,0.06663443909423875,0.0,0.29289321232318727,0.21966990924239038,933.2947223703704,0.26666666666666666,35.26594087251512,51.66666666666668,46.10666666666668,0.0,51.511858419946485,0.45510705651186834,1237.611130559108,933.2947223703704,35.26594087251512,50.31030162222454,51.511858419946485,49.70952322336358,12.43753247303448,2947.5352908161744,20.000000000000057,3.0243233671209278,0.0,0.973410054902074,0.015794783878035096,1.5618477554117678,2931.74050693814,5653.61268570482,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8560.43112844386,20.013756561586952,0.0,8.008704293814747,3.5662036791586873,3.05,9.236100170605994,3348.289227480998,-1509.570448693224,-104.46176459645322,-381.06412972925835,0.0,0.0,710.9602277755107,563.7854410223462,2.55,0.017267959374994757,0.0,0.0,0.22346539383523206,168.29901626666665,70.8578386185705,0.2869546924662774,10.724613081181426,0.004086559944904523,94.71202916299096,1.21979418463311,0.2479019061487695,-1570.0619778898244,60.49152919660023,0.14498225455103997,-98.16779497286224,-6.293969623590996
2025-01-01 13:00:00,2.4145346734505577,0.7471877079151665,0.0,2.4145346734505577,0.7471877079151665,0.0,0.06259989495846097,1.1666184029629632,0.4335243975887734,0.7517919779403601,0.0,0.0,0.0,0.26157806286202795,0.4856096450531386,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.0024569846491228073,0.0,0.0025473583490644466,0.0,0.05759555196027371,0.0,0.08475364710606939,0.0,0.3026281023281487,0.22697107674611144,1166.618402962963,0.3333333333333333,34.20740014923466,51.66666666666668,46.10666666666668,0.0,51.230607218682806,0.26326402840501373,713.2190847054816,1166.618402962963,34.20740014923466,49.32611896691626,51.230607218682806,48.373874841032986,12.43753247303448,2636.816063298654,20.000000000000057,3.592009702633338,0.0,0.7397623602808404,0.012029617659519775,1.2014326741088601,2624.786445639134,6574.66988695073,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587.247577045413,20.011909670822785,0.0,8.41578171110912,4.531882141125847,4.45,9.236100170605994,3068.461167965621,-1196.8287913002391,-29.87454087749098,-329.55458310413275,0.0,0.0,672.9391680509306,588.686076116759,3.0,0.016367406165830687,0.0,0.0,0.21181129660317322,197.99884266666666,88.26051972016873,0.2888749652930755,10.750918983804954,0.004115565107456486,105.52634706760176,1.2192076486333236,0.2418017380825435,-1255.5613141971146,58.73252289687556,0.14498225455103997,-16.285805104759255,-13.588735772731724
2025-01-01 14:00:00,2.1391274383724537,0.6757005337587254,0.0,2.1391274383724537,0.6757005337587254,0.0,0.040717703801288994,1.0499565626666667,0.37354654737431653,0.6749066245301815,0.0,0.0,0.0,0.23975392086720954,0.43594661289151593,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.0026324835526315787,0.0,0.0016131029123363253,0.0,0.03647211733632109,0.0,0.05387465288470366,0.0,0.27352924633505743,0.20514693475129303,1049.9565626666667,0.3,34.621710745266846,51.66666666666668,46.10666666666668,0.0,51.298052862745706,0.5392772320005801,1460.2153697241924,1049.9565626666667,34.621710745266846,49.74983979032799,51.298052862745706,48.97573325411914,12.43753247303448,2484.86156308153,20.000000000000057,3.7419737236344095,0.0,0.664166222207718,0.010740402322463392,1.059210307272281,2474.1211607590667,6687.289166350739,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.465826705951,20.009962320218566,0.0,8.920880867462566,5.201257087714209,4.7,9.236100170605994,2802.3969848244587,-1187.3808148014693,-111.97492451683785,-318.3612898790343,0.0,0.0,540.3163552210403,564.7142068148853,2.2,0.016106095515536035,0.0,0.0,0.2084296644071887,145.19915128888888,95.58035640092271,0.29054252534892167,10.77312578059266,0.004141068082082942,57.238495820895686,1.2185845926130439,0.22717034867427494,-1243.7572425865494,56.376427785079926,0.14498225455103997,-93.87536496049309,-18.09955955634475
2025-01-01 15:00:00,1.8482978118518831,0.688043900710457,0.0,1.8482978118518831,0.6880439007104568,0.0,0.03295754947875273,0.758301961925926,0.3498292391490648,0.7072090612981398,0.0,0.0,0.0,0.23123197492186173,0.45681192578859514,0.0,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.003071230811403509,0.0,0.0012658377020416994,0.0,0.028620480965307518,0.0,0.04151993925324906,0.0,0.26326528622113077,0.19744896466584802,758.301961925926,0.21666666666666667,35.11562830924576,51.66666666666668,46.10666666666668,0.0,51.36527773853096,0.27104932670388043,732.5734170023918,758.301961925926,35.11562830924576,50.153548862657104,51.36527773853096,49.54768442472018,12.43753247303448,2446.259678073741,20.000000000000057,3.5003568910291856,0.0,0.6959373813157296,0.011271679982410123,1.0583328887944548,2434.9879980913306,6009.925908073586,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584.755426112659,20.009130341532984,0.0,8.823202392521615,5.191992413003214,4.15,9.236100170605994,2681.389557973372,-1230.8344735149178,-212.38047867279803,-336.53984375905304,0.0,0.0,499.65742774789396,427.26177225140793,2.05,0.016407584419844294,0.0,0.0,0.21233124509052978,135.29920915555556,72.01229591079051,0.2914204978372529,10.786026677555773,0.004153450168568424,44.18945892497209,1.218578977566382,0.2153738300626101,-1291.0154861663407,60.1810126514229,0.14498225455103997,-195.40848685971724,-16.9719918130808
2025-01-01 16:00:00,1.8707854368265484,0.76259639269591,0.0,1.8707854368265484,0.7625963926959098,0.0,0.043480184163643534,0.6416401216296297,0.38001137774754856,0.8056537532857266,0.0,0.0,0.0,0.24219547775046305,0.5204009149454468,0.0,1.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.0038609758771929823,0.0,0.0016780751129720937,0.0,0.03794113317347846,0.0,0.05708407408026438,0.0,0.2745873865529881,0.205940539914741,641.6401216296297,0.18333333333333332,35.26512478965662,51.66666666666668,46.10666666666668,0.0,51.497101930905934,0.1527884971359468,415.4408671173226,641.6401216296297,35.26512478965662,50.2687922070733,51.497101930905934,49.65463734515699,12.43753247303448,2598.041268460785,20.000000000000057,3.278406779302778,0.0,0.7928311813406397,0.012822571945087001,1.260850769991023,2585.2186965156975,5854.256317119884,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8564.402209168871,20.010122489376048,0.0,8.63874765251655,4.823952415870959,3.05,9.236100170605994,2781.3165652198795,-1685.6939727491488,-347.87124263031325,-379.8610824047292,0.0,0.0,556.0695575635941,152.50957127445267,2.3,0.017197667932110066,0.0,0.0,0.22255574929493854,151.79911271111112,7.066821600229853,0.2924154913313652,10.802029073627052,0.0041679840331308345,37.42622751199622,1.2185642038667723,0.23581262087447388,-1749.0830575797518,63.389084830603004,0.14498225455103997,-334.52709437147337,-13.344148258839839
2025-01-01 17:00:00,2.278560678114212,0.8728177667722595,0.0,2.278560678114212,0.8728177667722595,0.0,0.07198627384727005,0.8166328820740741,0.4493445600129381,0.9405969621799297,0.0,0.0,0.0,0.26525214975992795,0.6075656170123317,0.0,1.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.004913969298245615,0.0,0.002840853462281195,0.0,0.06423145108674325,0.0,0.09567502699970075,0.0,0.3009350779794598,0.22570130848459477,816.6328820740741,0.23333333333333334,34.57173593696604,51.66666666666668,46.10666666666668,0.0,51.195976549861506,0.19937841468879938,534.0171184512653,816.6328820740741,34.57173593696604,49.6624372628036,51.196479921098096,48.89516424803807,12.43753247303448,2806.784701162157,20.000000000000057,3.0319044616841575,0.0,0.9256227979700857,0.01497416420984395,1.5203894051438431,2791.810536952313,5688.0837013345445,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8542.091281847506,20.012552313193826,0.0,7.812224832504588,3.939933586311878,1.95,9.236100170605994,3090.157440519337,-1848.7246722001294,-382.3299062202622,-422.8477656119886,0.0,0.0,744.4639510238682,11.076700781723137,3.7,0.017952089425557267,0.0,0.0,0.23231874980298176,244.19857262222223,-38.243446054700044,0.29344934194680244,10.817712260965669,0.004185437258799387,92.18377067309045,1.2179683966584909,0.25233115294482733,-1919.700332294355,70.97566009422546,0.14498225455103997,-376.2264203963221,-6.103485823940095
2025-01-01 18:00:00,1.7080478639533498,0.9854405376974404,0.0,1.7080478639533498,0.9854405376974403,0.0,0.09791972787604067,0.0,0.5128384890175098,1.0972896470597993,0.0,0.0,0.0,0.27666144499014317,0.7087790927072972,0.0,1.0,0.0,0.0,0.0,0.0,0.05493172399351829,0.041198792995138706,0.0,0.0,0.005615964912280701,0.0,0.003909534141704011,0.0,0.08839422882205597,0.0,0.1439565623639855,0.0,0.31395020266000606,0.23546265199500443,0.0,0.0,35.69534968542665,51.66666666666668,46.10666666666668,0.0,51.33805670600116,0.09765666171583592,264.20475367641365,0.0,35.69534968542665,50.69368301103093,51.34043031321217,50.369122556334815,12.43753247303448,3040.1331412312384,20.000000000000057,2.8005428437997693,0.0,1.0797986492636567,0.017490997796142722,1.796731076476854,3022.6421434350964,5495.903105347911,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.612496635613,20.014640799096576,0.0,7.86664733364716,3.260837414843424,1.15,9.236100170605994,3396.581546008347,-1656.5142345208524,-401.12869085535476,-448.74999196744557,0.0,0.0,859.3801210184612,0.0,4.1,0.018188865323667217,0.0,0.0,0.23538287673152028,270.5984183111111,-54.18172427390729,0.29507773852619806,10.842151759429168,0.004211498540265474,110.54028411723556,1.2173282172487654,0.19836918199140918,-1722.9960566193827,66.4818220985302,0.14498225455103997,-400.18419841217,-0.944492443184734
2025-01-01 19:00:00,2.8509302259942833,1.1038958392112113,0.0,2.8509302259942833,1.1038958392112113,0.0,0.14619462782928547,0.758301961925926,0.7052896547950346,1.2336439814440372,0.007499999999999999,0.0,0.0,0.3048530474159802,0.7968552917952311,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.005966962719298246,0.0,0.005939355306393886,0.0,0.13428830980359333,0.0,0.2988189249070608,0.0,0.3537362748541962,0.2653022061406471,758.301961925926,0.21666666666666667,34.49283086764737,51.66666666666668,46.10666666666668,0.0,51.26694639428858,0.3091312016384631,835.1026989674069,758.301961925926,34.49283086764737,49.62404471738025,51.26694639428858,48.80259387892609,12.43753247303448,3038.087874307072,20.000000000000057,2.5115391561330043,0.0,1.1401943325476191,0.018449648896418095,1.925459373023993,3019.6382254106543,5208.404603134733,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,8483.226304573023,20.020638439126074,0.0,7.836297965353633,2.3981887289811947,-0.25000000000000006,9.236100170605994,3625.18399522146,-1744.1333790120368,-499.36027830264527,-505.0098266821187,0.0,0.0,1156.7208144956376,0.0,5.0,0.018934454898387746,0.0,0.0,0.24503158300515407,329.99807111111113,-64.61486689913065,0.2976964379216133,10.88661758888468,0.004250719016075691,146.09999120331113,1.2172746101762235,0.17055279497001236,-1809.3328903466952,65.19951133465855,0.14498225455103997,-504.84905902090725,5.488780718261965
2025-01-01 20:00:00,3.2358784445860915,1.1730903382236555,0.0,3.2358784445860915,1.1730903382236555,0.0,0.12410085211517649,0.9916256425185186,0.7519984610194083,1.353153488932988,0.014999999999999998,0.0,0.0,0.29466453062739173,0.8740508075962639,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.05163582055390719,0.038726865415430384,0.0,0.0,0.006142461622807018,0.0,0.004996138186819451,0.0,0.11296225230555003,0.0,0.35911242018288586,0.0,0.3412502202826152,0.2559376652119614,991.6256425185186,0.2833333333333333,36.3986726686176,51.66666666666668,46.10666666666668,0.0,51.585436904028434,0.19680190847933154,526.2527338534279,991.6256425185186,36.3986726686176,51.26493961233118,51.59236166342738,51.09776620708361,12.43753247303448,3228.94009940179,20.000000000000057,2.4160621758439276,0.0,1.257770329617825,0.020383159315162647,2.1363884910487716,3208.5569400866275,5102.938682024209,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8476.603309509483,20.021431505865603,0.0,7.632697943211681,1.5926041254005454,-0.55,9.236100170605994,3818.7194758128235,-1679.2725471296346,-397.65944799526574,-517.0655457432816,0.0,0.0,1182.209868825913,0.0,5.0,0.019099518533649506,0.0,0.0,0.24716767850205792,329.99807111111113,-75.36494667159829,0.30059634326943185,10.931593845588418,0.004292621880491104,148.17599803028784,1.2172406549279262,0.16188245962993017,-1745.2341543650807,65.96160723544625,0.14498225455103997,-408.80248770454443,11.143039709278678
2025-01-01 21:00:00,2.218015247756581,1.237105001700568,0.0,2.218015247756581,1.2371050017005683,0.0,0.07727219074797048,0.0,0.6262601409920333,1.499482916016577,0.014999999999999998,0.0,0.0,0.2641597216545359,0.9685702800460323,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.05053718607403682,0.037902889555527605,0.0,0.0,0.005703714364035088,0.0,0.0030312892227653447,0.0,0.06853718716117004,0.0,0.2740471787859854,0.0,0.3016757761320112,0.2262568320990083,0.0,0.0,36.76373131569358,51.66666666666668,46.10666666666668,0.0,51.594160694229735,0.0,0.0,0.0,36.76373131569358,51.61619332539512,51.627209640977824,51.594160694229735,12.43753247303448,3524.3384842454325,20.000000000000057,2.3898453343291326,0.0,1.4017929491160979,0.022689966900479128,2.395994794875293,3501.6485173449532,5119.960417864147,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8487.338540389397,20.017273956197183,0.0,7.5855325937372236,1.6238129406964712,-0.3,9.236100170605994,3944.710501223338,-1971.0992367310757,-356.7762202265334,-508.7260314997223,0.0,0.0,1012.4130985218742,0.0,5.0,0.019053063995835434,0.0,0.0,0.24656650836014246,329.99807111111113,-83.31505004424652,0.30371906313031194,10.976356915037725,0.004336400107100115,151.45905779717316,1.2172258867017127,0.19614309278101177,-2036.8238775744512,65.72464084337551,0.14498225455103997,-366.5033211203883,9.727100893854928
2025-01-01 22:00:00,2.3133709601690056,1.4859362764407236,0.0,2.3133709601690056,1.4859362764407233,0.0,0.02003697550531666,0.0,0.3227631785051023,1.9555708061585866,0.014999999999999998,0.0,0.0,0.2183873228470248,1.2631739535936988,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.004913969298245615,0.0,0.0006405362814402158,0.0,0.01448246992563083,0.0,0.03158008137573578,0.0,0.2428431800150704,0.18213238501130272,0.0,0.0,36.4151329527159,51.66666666666668,46.10666666666668,0.0,51.26824387044834,0.0,0.0,0.0,36.4151329527159,51.308064526435054,51.32797485442841,51.26824387044834,12.43753247303448,4069.992888454556,20.000000000000057,2.103843877093319,0.0,1.7768317854173774,0.02873902074120945,3.036355094907968,4041.2538677133466,4773.369927874575,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8429.100105925068,20.00823858002442,0.0,6.666697868228677,1.0530526674973697,-1.95,9.236100170605994,4054.503906902581,-2633.4028873760267,-563.1456520100414,-585.7628604947723,0.0,0.0,655.7992025204751,0.0,5.0,0.020122043796744923,0.0,0.0,0.26040022125143303,329.99807111111113,-85.5253235776775,0.30685619500205424,11.01770606531572,0.004379039616176778,140.15339566283896,1.2172322083867675,0.23693352350765878,-2708.8531764398654,75.45028906383881,0.14498225455103997,-576.5093562933126,13.363704283271236
2025-01-01 23:00:00,2.487240479938952,1.6149234862168254,0.0,2.487240479938952,1.6149234862168254,0.0,0.01455534288944953,0.0,0.29282263311391177,2.16486250393559,0.014999999999999998,0.0,0.0,0.21218545099911115,1.398363035217714,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.00412422423245614,0.0,0.0004418109643232268,0.0,0.009989307692670164,0.0,0.00990869844843017,0.0,0.23786992099079665,0.1784024407430974,0.0,0.0,36.0605816941533,51.66666666666668,46.10666666666668,0.0,50.94570036188036,0.0,0.0,0.0,36.0605816941533,51.002898276450665,51.03149723373581,50.94570036188036,12.43753247303448,4342.0020551638745,20.000000000000057,2.020800441207433,0.0,1.9827325031258656,0.032130000809724835,3.2969142726907106,4309.872054354149,4549.926626128411,0.0,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,8390.746504761968,20.007294372860006,0.0,5.983813311488437,-0.0657606493445903,-3.05,9.236100170605994,4240.481204087211,-2476.750533008045,-553.0069999325207,-633.0553389796363,0.0,0.0,620.7251526451166,0.0,5.0,0.02068290550482831,0.0,0.0,0.26765835637685187,329.99807111111113,-89.19066474214259,0.309563854010275,11.058267721396568,0.004417694750203131,132.2399348750892,1.2172078532087869,0.21264333546783068,-2555.297333484674,78.54680047662893,0.14498225455103997,-574.3241313549479,21.317131422427227
