Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 12:16:00,3.508072707101216,2.257956919907662,0.0,0.05846787845168693,0.03763261533179437,0.0,0.016634038326844226,0.0,0.24784611590193348,3.1935925528724387,0.05,0.0,0.0,0.18051658417125138,2.0628570024030775,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4689.412654966597,18.33333333333337,1.9880861889036998,1268.5618553267677,2.7977133862057726,0.3958791666666667,1,5562.095343626698,5562.095343626698,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.53079242029725,51.666666666666686,46.10666666666668,0.0,51.73207499095062,0.0,0.0,0.0,38.53079242029725,51.42931052741633,51.73207499095062,51.27792829564918,12.43753247303448,18.324503222437993,0.0,2.3185058485782015,2.2,9.236100170605994,2251.879245627385,-952.1049907184038,-2081.301764992243,-0.0,-0.0,250.20919886659345,1845.4446113733209,0.0,0.09905532676416216,0.0,0,1.3905897820221214,0.0,331.44168777975705,0.24264984396737235,8.877487319782132,0.0031053148915487646,26.468228018983105,1.227588728557513,0,0,38.08634855380954
2025-01-01 12:17:00,3.508845988542305,2.258456410374642,0.0,0.05848076647570508,0.0376409401729107,0.0,0.016634038326844226,0.0,0.24784611590193348,3.1943658343135275,0.05,0.0,0.0,0.18051658417125138,2.0633564928700574,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4689.115595591862,18.33333333333337,1.9874019730708024,1268.4814959685107,2.798486667646861,0.3958791666666667,1,5561.717924893706,5561.717924893706,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.51073589879688,51.666666666666686,46.10666666666668,0.0,51.728543784368554,0.0,0.0,0.0,38.51073589879688,51.42606604307091,51.728543784368554,51.27482717242209,12.43753247303448,18.33848609926392,0.0,2.3184984108064253,2.2,9.236100170605994,2249.371514894059,-952.2702595056021,-2084.2288809559614,-0.0,-0.0,250.20919886659345,1845.8237723329526,0.0,0.0991086916380409,0.0,0,1.391338945653789,0.0,332.0987205099373,0.24244767707872536,8.884010372977754,0.003105451940623009,26.43700567485267,1.2275297389547897,0,0,38.0831457319597
2025-01-01 12:18:00,3.5096238118427703,2.258958834592958,0.0,0.0584937301973795,0.03764931390988263,0.0,0.016634038326844226,0.0,0.24784611590193348,3.195143657613993,0.05,0.0,0.0,0.18051658417125138,2.0638589170883734,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4688.8168451447,18.33333333333337,1.9867141442371596,1268.4006791478519,2.7992644909473263,0.3958791666666667,1,5561.338357625886,5561.338357625886,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.49059239003468,51.666666666666686,46.10666666666668,0.0,51.72501443615895,0.0,0.0,0.0,38.49059239003468,51.42282324758435,51.72501443615895,51.271727653297056,12.43753247303448,18.352545433916593,0.0,2.3184909474911284,2.2,9.236100170605994,2246.8325802188283,-952.4269126224754,-2087.17364767567,-0.0,-0.0,250.20919886659345,1846.1860173084297,0.0,0.0991623333298713,0.0,0,1.392091995398679,0.0,332.74355291214437,0.2422445271595769,8.890572671857779,0.0031055888346101772,26.405847481748815,1.2274704331744342,0,0,38.07959344374524
2025-01-01 12:19:00,3.5104059686949842,2.259464058009175,0.0,0.0585067661449164,0.03765773430015292,0.0,0.016634038326844226,0.0,0.24784611590193348,3.195925814466207,0.05,0.0,0.0,0.18051658417125138,2.0643641405045905,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4688.5164844329765,18.33333333333337,1.9860228931761184,1268.319426724624,2.8000466477995403,0.3958791666666667,1,5560.956744490934,5560.956744490934,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.470366385551216,51.666666666666686,46.10666666666668,0.0,51.72148695416,0.0,0.0,0.0,38.470366385551216,51.41958214828141,51.72148695416,51.26862974534212,12.43753247303448,18.366677373441064,0.0,2.3184834597909116,2.2,9.236100170605994,2244.2665864073088,-952.5761033272565,-2090.1352838801076,-0.0,-0.0,250.20919886659345,1846.532980970421,0.0,0.09921623691626852,0.0,0,1.392848721754615,0.0,333.37948387444084,0.24204045587247294,8.897172128393905,0.0031057255738627817,26.374749723324697,1.2274108275311952,0,0,38.07571223760432
2025-01-01 12:20:00,3.511192263460302,2.259971954253212,0.0,0.058519871057671695,0.03766619923755354,0.0,0.016634038326844226,0.0,0.24784611590193348,3.1967121092315245,0.05,0.0,0.0,0.18051658417125138,2.0648720367486275,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4688.214589344303,18.33333333333337,1.985328399063031,1268.2377592276516,2.800832942564858,0.3958791666666667,1,5560.573181905288,5560.573181905288,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.450062103375245,51.666666666666686,46.10666666666668,0.0,51.71796134580371,0.0,0.0,0.0,38.450062103375245,51.41634275210863,51.71796134580371,51.2655334552611,12.43753247303448,18.38087829950975,0.0,2.3184759486606534,2.2,9.236100170605994,2241.6741192233576,-952.7188381525457,-2093.113055815191,-0.0,-0.0,250.20919886659345,1846.8662575557018,0.0,0.09927038838416277,0.0,0,1.3936089279988946,0.0,334.00630469651253,0.24183552110741138,8.903806781778783,0.0031058621587122066,26.34370891870662,1.2273509373462017,0,0,38.07152097918847
2025-01-01 12:21:00,3.5119825072855955,2.2604824013379994,0.0,0.05853304178809326,0.03767470668896666,0.0,0.016634038326844226,0.0,0.24784611590193348,3.197502353056818,0.05,0.0,0.0,0.18051658417125138,2.0653824838334147,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4687.9112331082815,18.33333333333337,1.9846308346957093,1268.1556964667245,2.801623186390151,0.3958791666666667,1,5560.187762908339,5560.187762908339,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.429683612122204,51.666666666666686,46.10666666666668,0.0,51.71443761814064,0.0,0.0,0.0,38.429683612122204,51.41310506565739,51.71443761814064,51.262438789415775,12.43753247303448,18.39514472182084,0.0,2.318468415020679,2.2,9.236100170605994,2239.0565232568256,-952.8559960084158,-2096.1062549899148,-0.0,-0.0,250.20919886659345,1847.1874011477564,0.0,0.09932477422337552,0.0,0,1.3943724244686604,0.0,334.62459289352176,0.24162977861214033,8.910474740971901,0.0031059985894700405,26.31272172967001,1.227290777396119,0,0,38.06703733108506
2025-01-01 12:22:00,3.51277651895043,2.2609952822067,0.0,0.058546275315840494,0.037683254703445,0.0,0.016634038326844226,0.0,0.24784611590193348,3.1982963647216525,0.05,0.0,0.0,0.18051658417125138,2.0658953647021154,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4687.606485973342,18.33333333333337,1.9839303657608964,1268.0732574451781,2.8024171980549863,0.3958791666666667,1,5559.800576751854,5559.800576751854,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.40923481375206,51.666666666666686,46.10666666666668,0.0,51.710915777853444,0.0,0.0,0.0,38.40923481375206,51.40986909517647,51.710915777853444,51.259345753837984,12.43753247303448,18.409473293184295,0.0,2.318460859788715,2.2,9.236100170605994,2236.4150704205094,-952.9883436836726,-2099.1142014015286,-0.0,-0.0,250.20919886659345,1847.4979249083663,0.0,0.0993793814835584,0.0,0,1.3951390293602413,0.0,335.2348841767701,0.24142328177106573,8.91780155467353,0.0031061348664288813,26.28178497184677,1.2272303618498448,0,0,38.06227833930187
2025-01-01 12:23:00,3.5135741244487213,2.261510484462488,0.0,0.05855956874081202,0.03769184140770813,0.0,0.016634038326844226,0.0,0.24784611590193348,3.199093970219944,0.05,0.0,0.0,0.18051658417125138,2.066410566957903,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4687.300415369557,18.33333333333337,1.983227151219332,1267.990460403935,2.8032148035532773,0.3958791666666667,1,5559.411709106826,5559.411709106826,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.388719452091955,51.666666666666686,46.10666666666668,0.0,51.707395831271896,0.0,0.0,0.0,38.388719452091955,51.40663484658606,51.707395831271896,51.25625435424315,12.43753247303448,18.42386080174044,0.0,2.318453283839527,2.2,9.236100170605994,2233.750965592297,-953.1165488550673,-2102.1362419689754,-0.0,-0.0,250.20919886659345,1847.799302460272,0.0,0.09943419774390468,0.0,0,1.3959085683039436,0.0,335.8376763990329,0.24121608173159237,8.924531182695711,0.0031062709898632026,26.250895606496417,1.2271697043014957,0,0,38.05726061671898
2025-01-01 12:24:00,3.5143751566109276,2.262027900124505,0.0,0.058572919276848795,0.03770046500207508,0.0,0.016634038326844226,0.0,0.24784611590193348,3.19989500238215,0.05,0.0,0.0,0.18051658417125138,2.0669279826199203,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4686.993086055783,18.33333333333337,1.9825213436542406,1267.9073228613124,2.8040158357154836,0.3958791666666667,1,5559.021242250429,5559.021242250429,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.36814112149945,51.666666666666686,46.10666666666668,0.0,51.703877784387224,0.0,0.0,0.0,38.36814112149945,51.40340232549113,51.703877784387224,51.25316459604309,12.43753247303448,18.438304163922062,0.0,2.3184456879990814,2.2,9.236100170605994,2231.0653757131854,-953.2411923602954,-2105.1717491189756,-0.0,-0.0,250.20919886659345,1848.0929671289082,0.0,0.09948921108572625,0.0,0,1.3966808739790753,0.0,336.4334571209407,0.24100822751881198,8.931288895705439,0.003106406960030178,26.220050733004484,1.2271088178002476,0,0,38.05200028025747
2025-01-01 12:25:00,3.5151794547972646,2.2625474254297018,0.0,0.05858632424662107,0.0377091237571617,0.0,0.016634038326844226,0.0,0.24784611590193348,3.200699300568487,0.05,0.0,0.0,0.18051658417125138,2.067447507925117,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4686.684560239472,18.33333333333337,1.9818130895564978,1267.8238616454305,2.804820133901821,0.3958791666666667,1,5558.629255218237,5558.629255218237,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.34750327336003,51.666666666666686,46.10666666666668,0.0,51.70036164286562,0.0,0.0,0.0,38.34750327336003,51.400171537193984,51.70036164286562,51.25007648435817,12.43753247303448,18.452800418707618,0.0,2.3184380730517637,2.2,9.236100170605994,2228.359422796857,-953.3627792365137,-2108.220119640372,-0.0,-0.0,250.20919886659345,1848.3803122818344,0.0,0.09954441006997776,0.0,0,1.3974557857984153,0.0,337.02269537905744,0.24079976613024695,8.938073090494047,0.003106542777170459,26.189247582558863,1.227047714874738,0,0,38.04651284437761
2025-01-01 12:26:00,3.5159868646027856,2.2630689606423355,0.0,0.05859978107671309,0.03771781601070559,0.0,0.016634038326844226,0.0,0.24784611590193348,3.2015067103740082,0.05,0.0,0.0,0.18051658417125138,2.067969043137751,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4686.3748976918205,18.33333333333337,1.9811025295987412,1267.7400929253631,2.8056275437073417,0.3958791666666667,1,5558.235823950517,5558.235823950517,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.3268092223595,51.666666666666686,46.10666666666668,0.0,51.69684741206118,0.0,0.0,0.0,38.3268092223595,51.39694248670629,51.69684741206118,51.24699002402884,12.43753247303448,18.467346722097158,0.0,2.3184304397492776,2.2,9.236100170605994,2225.6341862963263,-953.4817484282403,-2111.2807735827737,-0.0,-0.0,250.20919886659345,1848.6626914607345,0.0,0.0995997837156524,0.0,0,1.3982331496049252,0.0,337.6058428590499,0.2405907426269599,8.944882227510401,0.0031066784415089187,26.158483512089465,1.2269864075565153,0,0,38.0408131526356
2025-01-01 12:27:00,3.5167972375860637,2.2635924098787163,0.0,0.05861328729310106,0.03772654016464527,0.0,0.016634038326844226,0.0,0.24784611590193348,3.2023170833572863,0.05,0.0,0.0,0.18051658417125138,2.0684924923741317,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4686.0641558537955,18.33333333333337,1.9803897988881265,1267.6560322398198,2.8064379166906197,0.3958791666666667,1,5557.841021426949,5557.841021426949,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.306062153093926,51.666666666666686,46.10666666666668,0.0,51.69333509702823,0.0,0.0,0.0,38.306062153093926,51.393715178760594,51.69333509702823,51.24390521962678,12.43753247303448,18.48194034202203,0.0,2.318422788817348,2.2,9.236100170605994,2222.8907053653975,-953.5984812536394,-2114.353153243997,-0.0,-0.0,250.20919886659345,1848.941418528271,0.0,0.09965532147985275,0.0,0,1.3990128173919714,0.0,338.18333505976466,0.2403812002177599,8.951714828087702,0.0031068139532553626,26.12775599864503,1.2269249074016602,0,0,38.03491534836311
2025-01-01 12:28:00,3.5176104310187806,2.264117680945459,0.0,0.058626840516979674,0.037735294682424314,0.0,0.016634038326844226,0.0,0.24784611590193348,3.203130276790003,0.05,0.0,0.0,0.18051658417125138,2.069017763440874,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4685.752389934067,18.33333333333337,1.9796750272001393,1267.5716945236368,2.8072511101233366,0.3958791666666667,1,5557.444917791037,5557.444917791037,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.28526512448573,51.666666666666686,46.10666666666668,0.0,51.68982470253314,0.0,0.0,0.0,38.28526512448573,51.390489617821316,51.68982470253314,51.24082207546542,12.43753247303448,18.49657865363909,0.0,2.3184151209600476,2.2,9.236100170605994,2220.129980612217,-953.7133087656498,-2117.4367222361375,-0.0,-0.0,250.20919886659345,1849.217767821367,0.0,0.09971101323934693,0.0,0,1.3997946470444023,0.0,338.7555920345072,0.240171180337371,8.958569471879578,0.0031069493126052055,26.097062634159283,1.2268632255107792,0,0,38.02883286612687
2025-01-01 12:29:00,3.5184263076532627,2.2646446851893236,0.0,0.05864043846088771,0.037744078086488726,0.0,0.016634038326844226,0.0,0.24784611590193348,3.2039461534244853,0.05,0.0,0.0,0.18051658417125138,2.069544767684739,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0021284950657894735,0.0,On,0.008700512326305367,0,On,0.005805030934749385,0.0,On,0.00715733700693155,0,On,0.20387079088834628,0.15290309316625966,On,HP On,4685.4396529999785,18.33333333333337,1.9789583391961179,1267.4870941323882,2.8080669867578187,0.3958791666666667,1,5557.0475804657,5557.0475804657,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.264421076168546,51.666666666666686,46.10666666666668,0.0,51.68631623306563,0.0,0.0,0.0,38.264421076168546,51.38726580809528,51.68631623306563,51.23774059561011,12.43753247303448,18.511259134955463,0.0,2.318407436862783,2.2,9.236100170605994,2217.3529757174065,-953.826518152383,-2120.5309646190904,-0.0,-0.0,250.20919886659345,1849.4929743213013,0.0,0.09976684927340278,0.0,0,1.4005785020975643,0.0,339.3230190699207,0.23996072271930255,8.965444794474886,0.0031070845197401207,26.06640112055564,1.2268013725475981,0,0,38.022578432472706
2025-01-01 12:30:00,4.119144102911732,2.34777592751725,0.0,0.06865240171519553,0.03912959879195417,0.0,0.03714187535109405,0.0,0.7183113140286463,3.313690913531992,0.05,0.0,0.0,0.1927597144069839,2.1404328797769328,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.4397363210688928,0,On,0.0021284950657894735,0.0,On,0.02100123664970261,0,On,0.014012143635601963,0.0,On,0.021562040417108252,0,On,0.22019496453598963,0.16514622340199217,On,HP On,5016.290499230324,18.33333333333337,2.0485896426091337,1356.987591147912,2.9178117468653255,0.3958791666666667,1,5977.398923711569,5977.398923711569,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.22282239078402,51.666666666666686,46.10666666666668,0.0,51.682809692849645,0.15951671579268695,436.4456959159571,0.0,38.22282239078402,51.384043753541775,51.682809692849645,51.23466078388785,12.43753247303448,18.525979362745367,0.0,2.318399737194594,3.9,9.236100170605994,3188.7013151287483,2398.261855066438,-1824.1908154283,-0.0,-0.0,652.157165957598,1896.972890886773,0.534,0.09628407431863174,0.0,0,1.3516855104392966,35.24379399466667,347.7025652151905,0.2397498654641061,8.972339485171613,0.0031072195748286604,47.27405823625327,1.2267393587563256,0,0,38.01616407246157
2025-01-01 12:31:00,0.8054531893797405,0.20734304774031723,0.0,0.013424219822995674,0.0034557174623386206,0.0,0.03714187535109405,0.0,0.7183113140286463,0.0,0.05,0.0,0.0,0.1927597144069839,0.0,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.4397363210688928,0,On,0.0021284950657894735,0.0,On,0.02100123664970261,0,On,0.014012143635601963,0.0,On,0.021562040417108252,0,On,0.22019496453598963,0.16514622340199217,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,5977.398923711569,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.12901196052076,51.666666666666686,46.10666666666668,0.0,51.67379187220517,0.15955337813397127,436.44569591595706,0.0,38.12901196052076,51.344074303650665,51.67379187220517,51.179215519373415,12.43753247303448,18.56777791754423,0.0,2.501586596985049,3.9,9.236100170605994,-836.8564975581533,36.002203456207894,-1832.4314963724244,-0.0,-0.0,652.157165957598,1897.2388568132412,0.534,0.09644341346115969,0.0,0,1.3539223955288089,35.24379399466667,343.4178328566733,0.23914166492985064,8.992091706058762,0.0031074645232910063,47.16650320087227,1.2265634052049532,0,0,36.002203456207894
2025-01-01 12:32:00,0.8054531893797405,0.20734304774031723,0.0,0.013424219822995674,0.0034557174623386206,0.0,0.03714187535109405,0.0,0.7183113140286463,0.0,0.05,0.0,0.0,0.1927597144069839,0.0,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.4397363210688928,0,On,0.0021284950657894735,0.0,On,0.02100123664970261,0,On,0.014012143635601963,0.0,On,0.021562040417108252,0,On,0.22019496453598963,0.16514622340199217,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,5977.398923711569,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.16359556989681,51.666666666666686,46.10666666666668,0.0,51.664777675519474,0.15959004258810114,436.44569591595706,0.0,38.16359556989681,51.30411275306432,51.664777675519474,51.12378029183675,12.43753247303448,18.499233695214723,0.0,2.5522221046640894,3.9,9.236100170605994,-820.9719824151482,35.62870009689302,-1818.9256364178968,-0.0,-0.0,652.157165957598,1897.507586076185,0.534,0.09618205114984439,0.0,0,1.3502532565597756,35.24379399466667,345.7964880451507,0.24018964118321381,8.960711193709365,0.003107708949520164,47.14639714082963,1.2268514947695375,0,0,35.62870009689302
2025-01-01 12:33:00,0.8054531893797405,0.20734304774031723,0.0,0.013424219822995674,0.0034557174623386206,0.0,0.03714187535109405,0.0,0.7183113140286463,0.0,0.05,0.0,0.0,0.1927597144069839,0.0,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.4397363210688928,0,On,0.0021284950657894735,0.0,On,0.02100123664970261,0,On,0.014012143635601963,0.0,On,0.021562040417108252,0,On,0.22019496453598963,0.16514622340199217,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,5977.398923711569,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.19550808858713,51.666666666666686,46.10666666666668,0.0,51.65575549495866,0.1596267563927815,436.4456959159571,0.0,38.19550808858713,51.26414829036608,51.65575549495866,51.06834468806979,12.43753247303448,18.43298208978489,0.0,2.6020104135934634,3.9,9.236100170605994,-802.7724172100507,35.12814473194368,-1805.9094879916033,-0.0,-0.0,652.157165957598,1897.7802097531592,0.534,0.09592910494060497,0.0,0,1.3467022671737423,35.24379399466667,350.97990482395477,0.2412080711688366,8.930530168923477,0.0031079532141839485,47.12498612627347,1.2271300713224886,0,0,35.12814473194368
2025-01-01 12:34:00,0.8054531893797405,0.20734304774031723,0.0,0.013424219822995674,0.0034557174623386206,0.0,0.03714187535109405,0.0,0.7183113140286463,0.0,0.05,0.0,0.0,0.1927597144069839,0.0,0.01458333333333334,1,0.03681798800665564,0.02761349100499172,On,0.4397363210688928,0,On,0.0021284950657894735,0.0,On,0.02100123664970261,0,On,0.014012143635601963,0.0,On,0.021562040417108252,0,On,0.22019496453598963,0.16514622340199217,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,5977.398923711569,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,38.22476883256485,51.666666666666686,46.10666666666668,0.0,51.64672557282035,0.1596635186178482,436.44569591595706,0.0,38.22476883256485,51.224181140475054,51.64672557282035,51.01290892430241,12.43753247303448,18.36900672528853,0.0,2.6509673253109036,3.9,9.236100170605994,-786.8581838651196,34.679216950700756,-1793.3760244649131,-0.0,-0.0,652.157165957598,1898.0578195529056,0.534,0.09568454407382714,0.0,0,1.343268995551375,35.24379399466667,354.3606746421956,0.24219673587213073,8.900915600501296,0.0031081973124911545,47.10225817841288,1.2273991907576425,0,0,34.679216950700756
