Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:00:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.48017581771836,51.666666666666686,46.10666666666668,-0.0,51.67762192280832,0.10157969243510696,277.8903696254482,0.0,22.48017581771836,51.67762192280832,51.67762192280832,51.67762192280832,12.43753247303448,19.74528333678866,0.0,5.6656258400280395,1.7,9.236100170605994,-674.9112095819136,-1636.9124821716332,-1194.2923130476638,-0.0,-0.0,354.6368928071129,942.5817905515927,1.0,0.05065946813815073,0.0,0,0.3006198674809554,65.99961422222222,164.74421065863734,0.197755411065406,9.148177146902063,0.0027612238219892784,143.12787905997902,1.2230749754305268,0.2908623180384742,-1506.9037106214512,-130.00877155018208
2025-01-01 11:01:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.509458793748422,51.666666666666686,46.10666666666668,-0.0,51.672078291527804,0.10157969243510696,277.8511107509856,0.0,22.509458793748422,51.65232922906135,51.672078291527804,51.642454697828136,12.43753247303448,19.67913954759728,0.0,5.655280032406764,1.7,9.236100170605994,-661.6860637673127,-1626.5382845893314,-1187.2666190780822,-0.0,-0.0,354.6368928071129,945.0138594007744,1.0,0.05054672806695316,0.0,0,0.299950853247115,65.99961422222222,170.94366250365667,0.198591644477061,9.118425446203016,0.002761538242696752,142.87875883931437,1.2233510095616433,0.29061236257243567,-1501.6807982287594,-124.85748636057207
2025-01-01 11:02:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.53752179165008,51.666666666666686,46.10666666666668,-0.0,51.66653019895689,0.10157969243510696,277.8118202825675,0.0,22.53752179165008,51.62703737533465,51.66653019895689,51.60729096352354,12.43753247303448,19.61472872748335,0.0,5.646045104731065,1.7,9.236100170605994,-648.9239165076722,-1616.9098727842245,-1180.4408617865324,-0.0,-0.0,354.6368928071129,947.4517507330665,1.0,0.050436819507986876,0.0,0,0.2992986415748297,65.99961422222222,176.88005247174738,0.19941031463200848,9.088878094255563,0.0027618520453197926,142.6349429220963,1.2236199258331184,0.29038906430764405,-1497.023466081552,-119.8864067026725
2025-01-01 11:03:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.564412779509496,51.666666666666686,46.10666666666668,-0.0,51.660977756416955,0.10157969243510696,277.7724990085495,0.0,22.564412779509496,51.6017464670168,51.660977756416955,51.57213082231674,12.43753247303448,19.551982869041325,0.0,5.637868940776031,1.7,9.236100170605994,-636.6080023366327,-1607.9938705663635,-1173.8066134804976,-0.0,-0.0,354.6368928071129,949.8949034536228,1.0,0.05032963549324553,0.0,0,0.2986625977020486,65.99961422222222,182.5617183367521,0.20021199097429082,9.060209427278176,0.0027621652436062823,142.39623196946476,1.2238819991203553,0.2901912232822813,-1492.9038457566442,-115.09002480971924
2025-01-01 11:04:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.590176714971903,51.666666666666686,46.10666666666668,-0.0,51.655421070881765,0.10157969243510696,277.73314768649806,0.0,22.590176714971903,51.576456605390874,51.655421070881765,51.53697437264543,12.43753247303448,19.490838235661965,-0.009161764338092127,5.630701683303073,1.7,9.236100170605994,-624.7207931451466,-1599.7583359064288,-1167.3559905015422,-0.0,-0.0,354.6368928071129,952.3427598641814,1.0,0.05022507568530001,0.0,0,0.29804212621342785,65.99961422222222,187.9983045492828,0.20099720939385626,9.032385766733277,0.0027624778507766732,142.16243885118294,1.2241374871534974,0.2900176840535296,-1489.2954767223107,-110.46285918411805
2025-01-01 11:05:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.614855960778755,51.666666666666686,46.10666666666668,-0.0,51.649860245250096,0.10157969243510696,277.69376704512143,0.0,22.614855960778755,51.551167887890465,51.649860245250096,51.50182170921065,12.43753247303448,19.43123477126598,-0.06876522873407609,5.624495637354455,1.7,9.236100170605994,-613.2446008610102,-1592.1727023753388,-1161.081582490332,-0.0,-0.0,354.6368928071129,954.794759459604,1.0,0.05012304542748727,0.0,0,0.2974366654040275,65.99961422222222,193.200088822209,0.20176647786389137,9.005375387404877,0.0027627898795565906,141.93338693605608,1.2243866329209716,0.2898673344986858,-1486.1732264303182,-105.99947594502044
2025-01-01 11:06:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.63849059500984,51.666666666666686,46.10666666666668,-0.0,51.64429537858071,0.10157969243510696,277.6543577859338,0.0,22.63849059500984,51.525880408320674,51.64429537858071,51.466672923190664,12.43753247303448,19.373115660478295,-0.12688433952176226,5.619205177086374,1.7,9.236100170605994,-601.9571546204694,-1585.2077220538529,-1154.976398706151,-0.0,-0.0,354.6368928071129,957.2503409125734,1.0,0.05002345504292217,0.0,0,0.29684568311955717,65.99961422222222,198.38235127856882,0.20252028044765347,8.979148281239773,0.002763101342204945,141.70890882566766,1.224629666452941,0.28973910459849794,-1483.5132152039753,-101.69450684987765
2025-01-01 11:07:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.661116946425068,51.666666666666686,46.10666666666668,-0.0,51.6387265662993,0.10157969243510696,277.61492058472055,0.0,22.661116946425068,51.50059425705276,51.6387265662993,51.431528102429496,12.43753247303448,19.316429408580348,-0.18357059141970922,5.614786656120865,1.7,9.236100170605994,-591.4820491151456,-1578.8354099451967,-1149.03407919925,-0.0,-0.0,354.6368928071129,959.7089423761792,1.0,0.0499262234507255,0.0,0,0.29626869821554247,65.99961422222222,202.91513727699163,0.20325904961463953,8.952980383682577,0.0027634122505386972,141.48885266323012,1.2248667960592925,0.2896319652100088,-1481.292745652942,-97.54266429225476
2025-01-01 11:08:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.682774787470407,51.666666666666686,46.10666666666668,-0.0,51.63315390053784,0.10157969243510696,277.5754560939418,0.0,22.682774787470407,51.475309521342,51.63315390053784,51.39638733174409,12.43753247303448,19.261119627487165,-0.23888037251289163,5.611198321364562,1.7,9.236100170605994,-580.9253128103796,-1573.0289900235275,-1143.2478188672476,-0.0,-0.0,354.6368928071129,962.1700018283182,1.0,0.04983126068266683,0.0,0,0.2957051768088121,65.99961422222222,207.68561324975508,0.20398329421720462,8.928237379597658,0.002763722615973585,141.27305144229766,1.225098251058012,0.28954492683499633,-1479.4902363488177,-93.53875367470994
2025-01-01 11:09:00,0.366798684474794,0.14260420579125974,0.0,0.006113311407913233,0.0023767367631876623,0.0,0.08716785224929893,0.0,0.2796308322254951,0.0,0.0,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.70349495132183,51.666666666666686,46.10666666666668,-0.0,51.62757746982355,0.10157969243510696,277.53596494052914,0.0,22.70349495132183,51.450026285039705,51.62757746982355,51.36125069264779,12.43753247303448,19.207142619128245,-0.292857380871812,5.608400230280574,1.7,9.236100170605994,-571.1340936507988,-1567.76284369657,-1137.6122039927984,-0.0,-0.0,354.6368928071129,964.6329573904754,1.0,0.049738498091580534,0.0,0,0.29515471153816414,65.99961422222222,211.84121753488674,0.20469337595818515,8.903504107075612,0.002764032449486602,141.06137596329972,1.2253242080979916,0.2894770383906066,-1478.085159533102,-89.67768416346799
2025-01-01 11:10:00,1.268646601141461,0.14260420579125974,0.7730125000000001,0.02114411001902435,0.0023767367631876623,0.012883541666666668,0.08716785224929893,0.0,0.2796308322254951,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.723313785890753,51.666666666666686,46.10666666666668,-0.0,51.621997359887416,0.10157969243510696,277.4964477316123,0.0,22.723313785890753,51.42474462934809,51.621997359887416,51.32611826407843,12.43753247303448,19.15444685222902,-0.3455531477710352,5.6063541715083645,1.7,9.236100170605994,12528.921522512428,4372.457346753974,-1132.1210602861293,-0.0,-0.0,354.6368928071129,967.097247641913,1.0,0.049647853149309105,0.0,0,0.29461681267078665,65.99961422222222,216.21699702741006,0.20538976867630376,8.879450058042593,0.002764341761713236,140.8536730889079,1.2255448770899646,0.2894273859861478,-1477.0579826005562,-85.95447657032365
2025-01-01 11:11:00,1.268646601141461,0.14260420579125974,0.7730125000000001,0.02114411001902435,0.0023767367631876623,0.012883541666666668,0.08716785224929893,0.0,0.2796308322254951,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.636072475398862,51.666666666666686,46.10666666666668,-0.0,51.61641365316592,0.10157969243510696,277.4569050509897,0.0,22.636072475398862,51.39946463235756,51.61641365316592,51.29099012195338,12.43753247303448,19.25377393573308,-0.24622606426697757,5.719088929947973,1.7,9.236100170605994,12510.240168385715,4313.699944779241,-1142.4802205512015,-0.0,-0.0,354.6368928071129,969.5623119538302,1.0,0.049818641811504145,0.0,0,0.295630294787423,65.99961422222222,207.89480316576808,0.20414488477630158,8.925322312615648,0.0027646505628874545,141.1036117255082,1.2251283415666268,0.29215058224251755,-1533.983462658773,-87.78639848683937
2025-01-01 11:12:00,1.268646601141461,0.14260420579125974,0.7730125000000001,0.02114411001902435,0.0023767367631876623,0.012883541666666668,0.08716785224929893,0.0,0.2796308322254951,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.550798114478255,51.666666666666686,46.10666666666668,-0.0,51.61083603024989,0.10157969243510696,277.4174054546457,0.0,22.550798114478255,51.374195311209604,51.61083603024989,51.255874951689464,12.43753247303448,19.3503185295687,-0.14968147043135716,5.829728489446939,1.7,9.236100170605994,12493.09831414301,4255.503212856678,-1152.5851491598069,-0.0,-0.0,354.6368928071129,972.0275907739257,1.0,0.04998436353833218,0.0,0,0.29661370905110807,65.99961422222222,200.85787753166892,0.20294370905156137,8.970296578566572,0.0027649600171924054,141.34425047997314,1.2247237388621859,0.29479870981683926,-1590.4989394209356,-89.46765364724055
2025-01-01 11:13:00,1.268646601141461,0.14260420579125974,0.7730125000000001,0.02114411001902435,0.0023767367631876623,0.012883541666666668,0.08716785224929893,0.0,0.2796308322254951,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.46736196638153,51.666666666666686,46.10666666666668,-0.0,51.60526431329375,0.10157969243510696,277.3779476831141,0.0,22.46736196638153,51.34893649664939,51.60526431329375,51.22077258832721,12.43753247303448,19.444263265566732,-0.055736734433324386,5.938320500728936,1.7,9.236100170605994,12476.310193535945,4197.806751884869,-1162.4519318889404,-0.0,-0.0,354.6368928071129,974.4925259515192,1.0,0.050145356783140686,0.0,0,0.2975690638879903,65.99961422222222,193.93653965373642,0.20178318378055812,9.01448424575307,0.002765270101648586,141.57619844164924,1.2243302814341603,0.2973748997371177,-1646.585964155292,-91.07708988469281
2025-01-01 11:14:00,1.268646601141461,0.14260420579125974,0.7730125000000001,0.02114411001902435,0.0023767367631876623,0.012883541666666668,0.08716785224929893,0.0,0.2796308322254951,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08411586760017613,0,On,0.020384833602398334,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.385664742908432,51.666666666666686,46.10666666666668,-0.0,51.59969833610835,0.10157969243510696,277.3385305594768,0.0,22.385664742908432,51.32368803036838,51.59969833610835,51.18568287749841,12.43753247303448,19.535748970583345,0.0,6.044909524633143,1.7,9.236100170605994,12460.02549605859,4140.588223039471,-1172.0925939145357,-0.0,-0.0,354.6368928071129,976.9565626902822,1.0,0.050301885572516636,0.0,0,0.2984979260661488,65.99961422222222,187.29250420197727,0.20066086125522528,9.057269850531359,0.002765580794771802,141.79993323846244,1.2239473591741996,0.29988204975998006,-1702.2271524189498,-92.65443046643315
2025-01-01 11:15:00,1.2682879928540274,0.14260420579125974,0.7730125000000001,0.02113813321423379,0.0023767367631876623,0.012883541666666668,0.08585865586641682,0.0,0.28058142032094374,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08280667121729401,0,On,0.02133542169784696,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.287214170071593,51.666666666666686,46.10666666666668,0.0,51.59413794149727,0.3363282037040126,918.1316045704027,0.0,22.287214170071593,51.29844976251774,51.59413794149727,51.15060567302798,12.43753247303448,19.624898369654385,0.0,6.14953792146539,1.7,9.236100170605994,12443.899661307803,4083.8667381246446,-1181.5175199256819,-0.0,-0.0,354.27828451967935,979.4191432338654,1.0,0.05045418070102353,0.0,0,0.2994016651505167,65.99961422222222,180.95020374977017,0.1995745881323688,9.098722717017083,0.002765892076244173,142.01587335316682,1.223574439676024,0.3023228617404668,-1757.40641725219,-94.19665054801942
2025-01-01 11:16:00,1.2682879928540274,0.14260420579125974,0.7730125000000001,0.02113813321423379,0.0023767367631876623,0.012883541666666668,0.08585865586641682,0.0,0.28058142032094374,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08280667121729401,0,On,0.02133542169784696,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.171942842186013,51.666666666666686,46.10666666666668,0.0,51.580487770061296,0.33636975204128566,917.9249216389126,0.0,22.171942842186013,51.21926182103304,51.580487770061296,51.03864884651891,12.43753247303448,19.71181579740144,0.0,6.2522467855852435,1.7,9.236100170605994,12428.656577963493,4027.655770009334,-1190.7353795233269,-0.0,-0.0,354.27828451967935,981.8797170951938,1.0,0.050602439608021944,0.0,0,0.30028145277191826,65.99961422222222,174.92498000310508,0.19852249796141636,9.138901989842248,0.002766203926768181,142.22437808636582,1.2232110691142635,0.3046998772475303,-1812.1092730789064,-95.70476283661358
2025-01-01 11:17:00,1.2682879928540274,0.14260420579125974,0.7730125000000001,0.02113813321423379,0.0023767367631876623,0.012883541666666668,0.08585865586641682,0.0,0.28058142032094374,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08280667121729401,0,On,0.02133542169784696,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,22.05819004079035,51.666666666666686,46.10666666666668,0.0,51.56684296712309,0.3364113130089346,917.7183199940832,0.0,22.05819004079035,51.14010098969813,51.56684296712309,50.92673000098566,12.43753247303448,19.79660327986237,0.0,6.353075951170199,1.7,9.236100170605994,12413.931749844822,3971.967473453126,-1199.7547993080145,-0.0,-0.0,354.27828451967935,984.3377347148252,1.0,0.05074685409114758,0.0,0,0.30113842708244926,65.99961422222222,169.21957166912262,0.19750280393973085,9.177865418515427,0.002766516327919817,142.425796057403,1.2228568048065322,0.3070154894604908,-1866.3226811902118,-97.17965128151616
2025-01-01 11:18:00,1.2682879928540274,0.14260420579125974,0.7730125000000001,0.02113813321423379,0.0023767367631876623,0.012883541666666668,0.08585865586641682,0.0,0.28058142032094374,0.9018479166666669,0.7730125000000001,0.0,0.0,0.14260420579125974,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0030519846491228074,0.0,On,0.08280667121729401,0,On,0.02133542169784696,0,On,0.1293478331688528,0.09701087487663956,On,0.03600823023429924,0,On,0.03309882733378449,0,On,0,0,Off,On,13090.188692964035,20.000000000000057,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,21.945892657686613,51.666666666666686,46.10666666666668,0.0,51.553203396903484,0.33645288701707,917.5117975800259,0.0,21.945892657686613,51.0609671338008,51.553203396903484,50.81484900224947,12.43753247303448,19.879350293875742,0.0,6.452064071679617,1.7,9.236100170605994,12399.714003048904,3916.812765068984,-1208.583255440996,-0.0,-0.0,354.27828451967935,986.7926494014064,1.0,0.05088759302345531,0.0,0,0.3019735901967635,65.99961422222222,163.83028100618648,0.19651391992353104,9.21637743853732,0.002766829262125011,142.62043511179309,1.2225112578407393,0.30927195552611797,-1920.0349474164464,-98.62209343942372
