occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.6,0.558,0.127,0.537,0.163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.893,0.541,0.247,0.707,0.305,0.0,0.0,0.0,0.0,0.191,1.0,0,0,0,0,0
1.0,0.543,0.229,0.684,0.285,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.204,0.653,0.257,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.534,0.123,0.653,0.163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.0939,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.0939,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.0939,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.541,0.0514,0.568,0.0814,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.545,0.036,0.537,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.545,0.036,0.537,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.545,0.036,0.537,0.0641,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.545,0.0285,0.537,0.0569,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.545,0.0257,0.537,0.0543,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0211,0.452,0.0507,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.555,0.0247,0.506,0.0872,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.551,0.0267,0.537,0.101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.551,0.0267,0.537,0.101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.551,0.0267,0.537,0.101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.551,0.045,0.452,0.163,0.0,0.0,0.0,0.0,0.287,1.0,0,0,0,0,0
1.0,0.551,0.0516,0.421,0.185,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.853,0.556,0.0398,0.421,0.135,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.558,0.0355,0.421,0.117,0.0,0.0,0.0,0.0,0.664,1.0,0,0,0,0,0
0.8,0.557,0.0664,0.421,0.166,0.0,0.0,0.0,0.0,0.334,1.0,0,0,0,0,0
0.8,0.556,0.0777,0.421,0.184,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.8,0.556,0.0777,0.421,0.184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.556,0.0777,0.421,0.184,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
0.653,0.556,0.0934,0.421,0.179,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.556,0.0991,0.421,0.177,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.556,0.0991,0.421,0.177,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.747,0.553,0.128,0.421,0.224,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.653,0.551,0.157,0.421,0.236,0.274,0.733,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.551,0.164,0.421,0.234,0.0732,1.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.551,0.164,0.421,0.234,0.229,0.267,0.733,0.0,0.329,1.0,0,0,0,0,0
0.6,0.551,0.164,0.421,0.234,0.22,0.0,1.0,0.0,0.329,1.0,0,0,0,0,0
0.6,0.551,0.175,0.421,0.227,0.669,0.0,1.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.551,0.179,0.421,0.225,0.0287,0.0,0.867,0.0,0.0,1.0,0,0,0,0,0
0.307,0.558,0.101,0.421,0.139,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.2,0.561,0.0727,0.421,0.108,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.2,0.561,0.0758,0.421,0.106,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.2,0.561,0.0769,0.421,0.105,0.0,0.0,0.0,0.0,0.0822,0,0.0667,0,0,0,0
0.2,0.561,0.0769,0.421,0.105,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.2,0.561,0.0769,0.421,0.105,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.493,0.554,0.186,0.421,0.186,0.0,0.0,0.0,0.733,0.164,0,0.267,0,0,0,0
0.6,0.551,0.225,0.421,0.216,0.0,0.0,0.0,1.0,0.0822,1.0,0,0,0,0,0
0.6,0.551,0.225,0.421,0.216,0.0,0.0,0.0,0.133,0.164,1.0,0,0,0,0,0
0.6,0.551,0.225,0.421,0.216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.551,0.248,0.421,0.216,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.551,0.256,0.421,0.216,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.551,0.256,0.421,0.216,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.453,0.555,0.198,0.421,0.175,0.0,0.0,0.0,0.0,0.0822,0,0.733,0,0,0,0
0.4,0.564,0.19,0.421,0.16,0.0,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.693,0.567,0.322,0.421,0.242,0.0,0.0,0.0,0.0,0.255,0,0.267,0,0,0,0
0.8,0.567,0.369,0.421,0.271,0.0,0.0,0.0,0.0,0.0928,1.0,0,0,0,0,0
0.653,0.567,0.305,0.421,0.231,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.578,0.224,0.421,0.176,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.582,0.203,0.421,0.161,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.582,0.203,0.421,0.161,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.582,0.203,0.421,0.161,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.747,0.605,0.278,0.421,0.208,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.613,0.305,0.421,0.225,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.613,0.305,0.421,0.225,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.8,0.613,0.305,0.421,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.653,0.619,0.344,0.637,0.242,0.0,0.0,0.0,0.733,0.329,1.0,0,0,0,0,0
0.6,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.2,0.0,1.0,0,0,0,0,0
0.6,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.615,0.439,0.754,0.286,0.0,0.0,0.0,0.0,0.161,1.0,0,0,0,0,0
0.6,0.613,0.468,0.768,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.613,0.468,0.768,0.3,0.0,0.0,0.0,0.0,0.254,1.0,0,0,0,0,0
0.6,0.613,0.468,0.768,0.3,0.0,0.0,0.0,0.0,0.0892,1.0,0,0,0,0,0
0.6,0.602,0.528,0.768,0.361,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.575,0.519,0.768,0.446,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.567,0.507,0.768,0.469,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.566,0.388,0.684,0.366,0.0,0.0,0.0,0.0,0.095,1.0,0,0,0,0,0
0.893,0.567,0.583,0.822,0.534,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.544,0.416,0.799,0.427,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.543,0.249,0.684,0.285,0.0,0.0,0.0,0.0,0.236,1.0,0,0,0,0,0
1.0,0.546,0.222,0.653,0.257,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.222,0.653,0.257,0.0,0.0,0.0,0.0,0.137,1.0,0,0,0,0,0
1.0,0.534,0.138,0.653,0.163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.107,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.107,0.653,0.129,0.0,0.0,0.0,0.0,0.242,1.0,0,0,0,0,0
1.0,0.53,0.107,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.556,0.0429,0.483,0.0706,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.551,0.0203,0.506,0.0496,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.853,0.545,0.0206,0.537,0.0497,0.0,0.0,0.0,0.0,0.329,0,0.733,0,0,0,0
0.8,0.545,0.0206,0.537,0.0497,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.8,0.545,0.0206,0.537,0.0497,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,0,0
0.653,0.56,0.0197,0.452,0.0494,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.6,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.893,0.536,0.0232,0.591,0.0733,0.0,0.0,0.0,0.0,0.214,0,0.267,0,0,0,0
1.0,0.525,0.0247,0.653,0.082,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.533,0.0315,0.653,0.134,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
1.0,0.535,0.034,0.653,0.153,0.0,0.0,0.0,0.0,0.429,1.0,0,0,0,0,0
0.853,0.546,0.0286,0.568,0.115,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.8,0.551,0.0267,0.537,0.101,0.0,0.0,0.0,0.0,0.0837,0,1.0,0,0,0,0
0.8,0.556,0.0332,0.452,0.113,0.0,0.0,0.0,0.0,0.166,0,1.0,0,0,0,0
0.8,0.558,0.0355,0.421,0.117,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.8,0.558,0.0355,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.8,0.558,0.0355,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.8,0.56,0.0451,0.421,0.117,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.8,0.561,0.0485,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.8,0.561,0.0485,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.8,0.561,0.0485,0.421,0.117,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.8,0.561,0.0564,0.421,0.114,0.0,0.0,0.0,0.0,0.251,0,1.0,0,0,0,0
0.8,0.561,0.0592,0.421,0.113,0.0,0.0,0.0,0.0,0.0684,0,0.667,0,0,0,0
0.8,0.557,0.0885,0.421,0.16,0.0,0.0,0.0,0.0,0.0822,0,0,0,0,0,0
0.8,0.556,0.0991,0.421,0.177,0.0,0.0,0.0,0.0,0.32,0,0,0,0,0,0
0.8,0.556,0.111,0.421,0.174,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.8,0.556,0.116,0.421,0.173,0.0,0.0,0.0,0.0,0.0822,0,0,0,0,0,0
0.653,0.556,0.116,0.421,0.173,0.0,0.0,0.0,0.0,0.368,0,0,0,0,0,0
0.6,0.556,0.116,0.421,0.173,0.0,0.0,0.0,0.0,0.329,0,0.133,0,0,0,0
0.6,0.556,0.123,0.421,0.168,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.556,0.126,0.421,0.166,0.0,0.0,0.0,0.0,0.202,0,1.0,0,0,0,0
0.6,0.556,0.126,0.421,0.166,0.0,0.0,0.0,0.0,0.248,0,1.0,0,0,0,0
0.6,0.556,0.126,0.421,0.166,0.0,0.0,0.0,0.0,0.18,0,1.0,0,0,0,0
0.6,0.553,0.174,0.421,0.204,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.453,0.555,0.15,0.421,0.177,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.4,0.556,0.134,0.421,0.162,0.0,0.0,0.0,0.0,0.244,0,1.0,0,0,0,0
0.4,0.556,0.134,0.421,0.162,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.4,0.556,0.151,0.421,0.161,0.0,0.0,0.0,0.0,0.165,0,1.0,0,0,0,0
0.4,0.556,0.157,0.421,0.16,0.0,0.0,0.0,0.0,0.0413,0,1.0,0,0,0,0
0.4,0.556,0.157,0.421,0.16,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.4,0.556,0.157,0.421,0.16,0.0,0.0,0.0,0.0,0.0934,0,0.267,0,0,0,0
0.4,0.556,0.172,0.421,0.16,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.4,0.556,0.177,0.421,0.16,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.547,0.553,0.235,0.421,0.201,0.0,0.0,0.0,0.0,0.268,1.0,0,0,0,0,0
0.6,0.551,0.256,0.421,0.216,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.563,0.275,0.421,0.216,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.567,0.281,0.421,0.216,0.0,0.0,0.0,0.0,0.144,1.0,0,0,0,0,0
0.6,0.567,0.281,0.421,0.216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.567,0.281,0.421,0.216,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.747,0.59,0.359,0.421,0.258,0.0,0.0,0.0,0.733,0.76,1.0,0,0,0,0,0
0.8,0.598,0.387,0.421,0.274,0.0,0.0,0.0,0.2,0.187,1.0,0,0,0,0,0
0.653,0.592,0.32,0.421,0.233,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.59,0.295,0.421,0.218,0.0,0.0,0.0,0.0,0.255,1.0,0,0,0,0,0
0.747,0.619,0.372,0.421,0.266,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.629,0.4,0.421,0.283,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.629,0.4,0.421,0.283,0.0,0.0,0.0,0.0,0.233,1.0,0,0,0,0,0
0.8,0.617,0.33,0.421,0.24,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.619,0.344,0.637,0.242,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.0,0.117,1.0,0,0,0,0,0
0.8,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.621,0.358,0.716,0.248,0.0,0.0,0.0,0.0,0.112,1.0,0,0,0,0,0
0.8,0.615,0.439,0.754,0.286,0.0,0.0,0.0,0.0,0.0895,1.0,0,0,0,0,0
0.8,0.625,0.578,0.853,0.361,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.629,0.618,0.884,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.629,0.618,0.884,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.653,0.606,0.568,0.799,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.598,0.549,0.768,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.575,0.519,0.768,0.446,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.567,0.507,0.768,0.469,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.566,0.388,0.684,0.366,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.747,0.567,0.464,0.738,0.432,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.537,0.447,0.853,0.466,0.0,0.0,0.0,0.0,0.234,1.0,0,0,0,0,0
1.0,0.526,0.424,0.884,0.465,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.533,0.35,0.799,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.536,0.323,0.768,0.361,0.0,0.0,0.0,0.0,0.177,1.0,0,0,0,0,0
1.0,0.532,0.165,0.684,0.191,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.53,0.107,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.543,0.0752,0.568,0.0998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.548,0.0634,0.537,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0293,0.452,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.707,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.551,0.0206,0.506,0.0613,0.0,0.0,0.0,0.0,0.12,1.0,0,0,0,0,0
0.6,0.545,0.0219,0.537,0.0657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.545,0.0219,0.537,0.0657,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.545,0.0219,0.537,0.0657,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.549,0.0257,0.537,0.0915,0.0,0.0,0.0,0.0,0.136,1.0,0,0,0,0,0
0.6,0.551,0.0271,0.537,0.101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.551,0.0271,0.537,0.101,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.453,0.562,0.0197,0.452,0.0631,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.56,0.0281,0.421,0.0992,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.558,0.0322,0.421,0.117,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.558,0.0322,0.421,0.117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.558,0.0322,0.421,0.117,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.253,0.56,0.0352,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.2,0.561,0.0364,0.421,0.117,0.0,0.0,0.0,0.0,0.247,0,0.6,0,0,0,0
0.347,0.557,0.0506,0.421,0.166,0.0,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.4,0.556,0.0558,0.421,0.184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.556,0.0619,0.421,0.179,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.556,0.0641,0.421,0.177,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.556,0.0641,0.421,0.177,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.556,0.0641,0.421,0.177,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.253,0.56,0.0492,0.421,0.129,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.2,0.561,0.0438,0.421,0.111,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.2,0.561,0.0438,0.421,0.111,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.2,0.561,0.0438,0.421,0.111,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.347,0.557,0.0683,0.421,0.152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.556,0.0772,0.421,0.166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.556,0.0772,0.421,0.166,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.56,0.0551,0.421,0.123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.561,0.0484,0.421,0.106,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.4,0.561,0.0489,0.421,0.105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.561,0.0489,0.421,0.105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.561,0.0489,0.421,0.105,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
