Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.8015610472989798,0.14390040755019834,0.37039584570651857,0.8015610472989797,0.14390040755019834,0.37039584570651857,0.1421692556008687,0.29382345836477775,0.33556833333333336,0.029999999999999995,0.03871440426507711,0.33168144144144146,0.0,0.13515040755019833,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003618930921052631,0.0,0.13855032467981604,0.0,0.036236707117289164,0.0,0.14688903044186177,0.1101667728313963,0.04032208123427772,0.0,0.03706412661294635,0.0,0.0,0.0,6711.414663260881,18.66666666666671,0.4316666666666667,2615.731663553934,9.720624857817818,0.33556833333333336,0.4666666666666667,8991.577993481482,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,86.07645926487706,51.66666666666668,46.10666666666668,0.0,51.67260145524806,0.17197992642778964,471.9270085082895,879.2133333333333,134.49446760137042,50.412560434388006,51.67260145524806,49.78253992395799,12.43753247303448,18.39717293894387,-0.04830727332798978,6.077919683180552,0.85,4653.381859513562,1134.871586783123,-2598.951309719071,0.0,0.0,546.3231166541586,436.7051413764585,3.0,0.11274695232326117,0.0,0.0,1.0551999236288514,197.99884266666666,-5.404610682407698,0.2327951172052488,8.78458685007825,0.002988671749536138,271.920047978525,1.228563296717044,0.19183631484028038,-1321.3242187815865,-159.53585798922484
2025-01-01 11:00:00,0.7705448177366504,0.13965804404874482,0.37039584570651857,0.7705448177366503,0.13965804404874482,0.37039584570651857,0.12262544996957846,0.28235103443373855,0.33556833333333336,0.029999999999999995,0.03871440426507711,0.33168144144144146,0.0,0.13090804404874481,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003618930921052631,0.0,0.11900651904852583,0.0,0.03557984837800295,0.0,0.14123254577325708,0.10592440932994278,0.03763394248532587,0.0,0.03459318483874993,0.0,0.0,0.0,6711.414663260881,18.66666666666671,0.4316666666666667,2615.731663553934,9.720624857817818,0.33556833333333336,0.4666666666666667,8991.577993481482,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,84.44127643161136,51.66666666666668,46.10666666666668,0.0,51.3657453150511,0.3238281838411175,878.325795641099,879.2133333333333,131.93949442439273,49.75497365172165,51.3657453150511,48.94958782005692,12.43753247303448,18.341318440448738,-0.07000976711745176,8.179734098857924,1.95,4931.2288775256775,977.61200633181,-2287.0033247641404,0.0,0.0,496.6565630257799,441.5644776196969,2.63325,0.1068876212762444,0.0,0.0,1.0003623821616425,173.79348415066667,10.160976003157275,0.2375434010895103,8.814446653642499,0.003040553227668482,207.61695109256215,1.2281838290239664,0.19764020750148975,-1609.7303159564979,-28.389341265626555
2025-01-01 12:00:00,0.6806434096730144,0.13356726353613832,0.3230127826434555,0.6806434096730144,0.13356726353613832,0.3230127826434555,0.09480462103287478,0.26820878864013964,0.28763,0.029999999999999995,0.03871440426507711,0.2842983783783784,0.0,0.12481726353613833,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0037697197094298243,0.0,0.09103490132344495,0.0,0.029558643267879377,0.0,0.13144592944186165,0.0985844470813962,0.03763394248532587,0.0,0.03459318483874993,0.0,0.0,0.0,5752.6411399378985,18.66666666666671,0.37000000000000005,2242.055711617658,8.331964163843844,0.28763,0.4,7707.066851555556,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,86.17279293182102,51.66666666666668,46.10666666666668,0.0,51.633409542220015,0.21454957324126245,584.2084007409578,879.2133333333333,134.64498895597035,50.474446985586965,51.633409542220015,49.894965707270444,12.43753247303448,18.414258582625923,-0.0425826517797138,9.945833147682182,3.05,4054.206269014921,332.1482024636886,-2134.2452334335476,0.0,0.0,413.65029534667497,453.1594036120015,2.0010000000000003,0.1069238597008894,0.0,0.0,1.0007015379625745,132.0652280586667,22.160067163895675,0.238840461652436,8.881495830320375,0.0030730069821849615,117.29060676051303,1.227236133051996,0.21704079423297504,-1941.9430198818575,32.035510727887846
2025-01-01 13:00:00,0.6477186917890065,0.13356726353613832,0.28747548534615824,0.6477186917890065,0.13356726353613832,0.2874754853461582,0.09438514476761423,0.2716572970213923,0.25167625,0.029999999999999995,0.03871440426507711,0.24876108108108108,0.0,0.12481726353613833,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.004222086074561404,0.0,0.09016305869305283,0.0,0.03300715164913197,0.0,0.13144592944186165,0.0985844470813962,0.03763394248532587,0.0,0.03459318483874993,0.0,0.0,0.0,5033.560997445661,18.66666666666671,0.32375000000000004,1961.798747665451,7.290468643363364,0.25167625,0.35,6743.683495111111,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,84.19333302181613,51.66666666666668,46.10666666666668,0.0,51.30368431083717,0.16896627076158108,456.74481292313885,879.2133333333333,131.5520828465877,49.686571961257,51.30368431083717,48.87801578646693,12.43753247303448,18.38594325447084,-0.051981226256266014,11.243179982087005,4.45,3662.355221769619,115.86023656193511,-1830.6692388510155,0.0,0.0,416.679327462667,498.8316808909052,2.0010000000000003,0.1013804581246819,0.0,0.0,0.9488207837663353,132.0652280586667,42.78413571230701,0.24073975122141633,8.887894814253256,0.0030934129263476334,94.11332559942564,1.226763974130665,0.21561245848536897,-1899.0092134269394,53.070702323423816
2025-01-01 14:00:00,0.739713988541507,0.14360078991259193,0.22506954954954955,0.7397139885415072,0.14360078991259193,0.22506954954954955,0.1293424669024558,0.352664438305718,0.22770708333333334,0.029999999999999995,0.0,0.22506954954954955,0.0,0.13485078991259192,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0045236636513157884,0.0,0.12481880325114,0.0,0.04904545253337022,0.0,0.1448239646104664,0.10861797345784978,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,4554.1742357841695,18.66666666666671,0.29291666666666666,1774.9607716973126,6.596138296376377,0.22770708333333334,0.31666666666666665,6101.427924148148,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,0.0,0.0,84.9529634895533,51.66666666666668,46.10666666666668,0.0,51.268679456912984,0.13209321419390943,355.89203719003297,0.0,132.73900545242702,49.96898336789432,51.268679456912984,49.31913532338499,12.43753247303448,18.336928762355956,-0.06546575239709641,11.857810606916413,4.7,3428.7786544293162,-193.89986181881721,-1726.976535426224,0.0,0.0,537.2391892978826,535.375648595803,2.8665000000000003,0.0980313577592842,0.0,0.0,0.9174765178950893,189.187894168,64.34176477348839,0.2430305698292924,8.885885761744527,0.0031149724224148615,93.4537324462736,1.2263378167133605,0.2133692896342615,-1974.8485315095043,5.9878979933742995
2025-01-01 15:00:00,0.8719803633617926,0.1342221156289241,0.2756297195803924,0.8719803633617926,0.1342221156289241,0.27562971958039245,0.09914599746542115,0.5031426992297048,0.2396916666666667,0.029999999999999995,0.03871440426507711,0.23691531531531532,0.0,0.12547211562892413,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.005277607593201754,0.0,0.09386838987221939,0.0,0.03661987471520611,0.0,0.13315185338953608,0.09986389004215204,0.1559120474392072,0.0,0.14331462290339259,0.0,0.0,0.0,4793.867616614914,18.66666666666671,0.30833333333333335,1868.3797596813818,6.94330346986987,0.2396916666666667,0.3333333333333333,6422.55570962963,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,83.32678289833339,51.66666666666668,46.10666666666668,0.0,51.019674319200334,0.14963886591256514,407.12562769531337,879.2133333333333,130.19809827864592,49.33369810648238,51.019674319200334,48.49071000012341,12.43753247303448,18.36076880418574,-0.0548735869167747,11.274746723798781,4.15,3452.822924905645,-134.45235542791312,-1818.3267819151042,0.0,0.0,418.0351700992586,450.924906695925,1.88325,0.09894103307972887,0.0,0.0,0.9259901788755488,124.293773484,59.246920106575224,0.24338123978343082,8.907460762515502,0.0031241936271487704,19.77002556982517,1.2262306712205608,0.20835011549972265,-1920.965488020942,-81.86662708835262
2025-01-01 16:00:00,1.285927698327526,0.1428634681042006,0.28747548534615824,1.2859276983275258,0.1428634681042006,0.2874754853461582,0.1276028716555046,0.8766485766720215,0.25167625,0.029999999999999995,0.03871440426507711,0.24876108108108108,0.0,0.1341134681042006,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00663470668859649,0.0,0.1209681649669081,0.0,0.04778647328307165,0.0,0.14217529321802452,0.10663146991351838,0.33870548236793285,0.0,0.3113386635487494,0.0,0.0,0.0,5033.560997445661,18.66666666666671,0.32375000000000004,1961.798747665451,7.290468643363364,0.25167625,0.35,6743.683495111111,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,84.45332632562203,51.66666666666668,46.10666666666668,0.0,51.51126783034617,0.26037574556989035,710.5950553442007,879.2133333333333,131.9583223837844,49.7871675905067,51.51126783034617,48.92511747058696,12.43753247303448,18.38102619552313,-0.053184949880417186,10.104587477640417,3.05,3413.8536376869947,-209.7286377089571,-2105.6011212451917,0.0,0.0,476.32025994424873,174.3249402902465,2.0010000000000003,0.10524816596344368,0.0,0.0,0.9850187024859364,132.0652280586667,9.573501542276606,0.24318528194254668,8.918482577937462,0.0031256500892174054,-77.73469672021453,1.2261444603156266,0.21341048333676968,-1967.2206221946878,-204.30676317971992
2025-01-01 17:00:00,1.395490956305978,0.1573818614968658,0.2724526126126126,1.395490956305978,0.1573818614968658,0.2724526126126126,0.19356542400238516,0.8962801156369262,0.27564541666666664,0.029999999999999995,0.0,0.2724526126126126,0.0,0.1486318614968658,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.008444172149122808,0.0,0.18512125185326236,0.0,0.06869647648368261,0.0,0.15820199977907118,0.11865149983430336,0.32795292737212545,0.0,0.3014548964519637,0.0,0.0,0.0,5512.947759107152,18.66666666666671,0.35458333333333336,2148.636723633589,7.984798990350351,0.27564541666666664,0.38333333333333336,7385.939066074075,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,0.0,0.0,82.65193254596247,51.66666666666668,46.10666666666668,0.0,51.268067368485966,0.062417647079539625,170.6927643907962,0.0,129.14364460306635,49.159962488997344,51.268067368485966,48.10591004925303,12.43753247303448,18.42210880111918,-0.0486335859073962,7.967489950223547,1.95,3705.5445096928875,171.7782049759938,-2382.6968967781963,0.0,0.0,605.5846626946873,14.050920991223741,2.367,0.11093565677650938,0.0,0.0,1.0382479893794727,156.221086864,-30.291015330756004,0.2399914733222648,8.897277298601296,0.003093774024114487,-131.96468438042226,1.225418934070421,0.20728985095462535,-1634.0668655115821,-342.79165314601295
2025-01-01 18:00:00,1.2560134129588405,0.1733446372814979,0.28747548534615824,1.2560134129588407,0.1733446372814979,0.2874754853461582,0.28965727391707957,0.6846798890417609,0.25167625,0.029999999999999995,0.03871440426507711,0.24876108108108108,0.0,0.1645946372814979,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.009650482456140348,0.0,0.28000679146093926,0.0,0.11440289709234795,0.0,0.17782012517732718,0.13336509388299536,0.18279343492872566,0.0,0.1680240406453568,0.0,0.0,0.0,5033.560997445661,18.66666666666671,0.32375000000000004,1961.798747665451,7.290468643363364,0.25167625,0.35,6743.683495111111,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,85.06314851192742,51.66666666666668,46.10666666666668,0.0,51.236157336533864,0.13679391681577246,367.81862964240446,879.2133333333333,132.91116954988658,50.02457741644919,51.237666750261056,49.417278042679655,12.43753247303448,18.39019848587043,-0.054591104741926105,6.488894967119432,1.15,3363.6920094946113,354.2791409401919,-2432.826697460271,0.0,0.0,809.0711212890118,0.0,3.0,0.10792340315701508,0.0,0.0,1.010056275778844,197.99884266666666,-46.113411779790454,0.23904191771961056,8.859141260441392,0.003076868246843189,-81.06857469847645,1.2249492509875413,0.17699617362246442,-1234.3796523185297,-373.1399544067292
2025-01-01 19:00:00,1.30597202185147,0.1679877702504996,0.30798990990990993,1.30597202185147,0.16798777025049963,0.30798990990990993,0.2840848771053108,0.6802879780794927,0.31159916666666665,0.029999999999999995,0.0,0.30798990990990993,0.0,0.1592377702504996,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.010253637609649122,0.0,0.2738312394956616,0.0,0.15326703916678194,0.0,0.17234321145058296,0.12925740858793716,0.16397646368606272,0.0,0.15072744822598186,0.0,0.0,0.0,6232.027901599389,18.66666666666671,0.4008333333333333,2428.893687585796,9.026294510830832,0.31159916666666665,0.43333333333333335,8349.322422518519,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,0.0,0.0,81.20716813193378,51.66666666666668,46.10666666666668,0.0,50.865713760200514,0.14114664620719355,382.73967705436377,0.0,126.88620020614654,48.53589185218319,50.865713760200514,47.37098089817452,12.43753247303448,18.333793158185255,-0.06269058020525899,5.522770936618818,-0.25000000000000006,4302.024081938965,747.8324272034678,-2700.179433796908,0.0,0.0,827.8818062738848,0.0,2.883,0.11040572854724177,0.0,0.0,1.033288385456444,190.27688780266666,-57.706192137401224,0.23824078677922203,8.808759101506281,0.0030556706220086684,-110.55241848797168,1.2252018671058122,0.1690562924206861,-1288.507486400239,-392.5537739820894
2025-01-01 20:00:00,1.1821771205092975,0.15379435008819806,0.37039584570651857,1.1821771205092972,0.15379435008819806,0.37039584570651857,0.20119813703214937,0.6154106501438146,0.33556833333333336,0.029999999999999995,0.03871440426507711,0.33168144144144146,0.0,0.14504435008819805,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.010555215186403509,0.0,0.19064292184574586,0.0,0.15890507667898854,0.0,0.15425143905814093,0.11568857929360567,0.13709507619654424,0.0,0.1260180304840176,0.0,0.0,0.0,6711.414663260881,18.66666666666671,0.4316666666666667,2615.731663553934,9.720624857817818,0.33556833333333336,0.4666666666666667,8991.577993481482,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,88.37717072081227,51.66666666666668,46.10666666666668,0.0,51.74038462922228,0.03411209089644789,90.86607221542181,879.2133333333333,138.0893292512692,51.27480322242827,51.74038462922228,51.04201251903126,12.43753247303448,18.393223980882205,-0.05612711796317651,4.776166480249756,-0.55,4560.6613967494695,1057.7151048241801,-2776.3770607213464,0.0,0.0,698.9191666253322,0.0,2.367,0.11133518064112602,0.0,0.0,1.0419871374694596,156.221086864,-73.29537241539653,0.2354514621583576,8.808117046649818,0.003031033613108627,-96.1393541839194,1.2249703772431473,0.15963897502600968,-1128.4656619205632,-429.55089680919093
2025-01-01 21:00:00,1.1065738722628553,0.1445503540109256,0.4059331430038159,1.106573872262855,0.14455035401092559,0.40593314300381583,0.15314673039149032,0.5519050585380314,0.37152208333333336,0.029999999999999995,0.03871440426507711,0.3672187387387388,0.0,0.1358003540109256,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.009801271244517544,0.0,0.14334545914697278,0.0,0.1489974573614216,0.0,0.14275889877907105,0.10706917408430326,0.11558996620492946,0.0,0.10625049629044621,0.0,0.0,0.0,7430.494805753118,18.66666666666671,0.47791666666666666,2895.9886275061417,10.762120378298299,0.37152208333333336,0.5166666666666667,9954.961349925927,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,879.2133333333333,0.0,83.74979677792417,51.66666666666668,46.10666666666668,0.0,51.04915144800532,0.2552422599495872,688.0347145222803,879.2133333333333,130.8590574655065,49.49053971299589,51.04915144800532,48.711233845491186,12.43753247303448,18.342001633219702,-0.061010001429633635,4.623163907488722,-0.3,5256.3650816030695,1389.1735742958704,-2762.2919817961197,0.0,0.0,671.2170461862777,0.0,3.0,0.11269204194851236,0.0,0.0,1.0546860168486907,197.99884266666666,-83.05478854020693,0.23543517839297443,8.77293805515809,0.0030210727572840537,-24.636029709706232,1.22519291645637,0.1678041248589993,-1093.8264685392116,-412.98858467105964
2025-01-01 22:00:00,0.8028928112504368,0.12208935476771786,0.3790645045045045,0.8028928112504368,0.12208935476771786,0.3790645045045045,0.06961846338163728,0.3197676812021328,0.38350666666666666,0.029999999999999995,0.0,0.3790645045045045,0.0,0.11333935476771786,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.008444172149122808,0.0,0.061174291232514486,0.0,0.04483060895628372,0.0,0.11447647543604754,0.08585735657703562,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,7670.188186583864,18.66666666666671,0.49333333333333335,2989.407615490211,11.109285551791793,0.38350666666666666,0.5333333333333333,10276.089135407408,19267.66712888889,0.0,19.66666666666671,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,0.0,0.0,87.98077505494565,51.66666666666668,46.10666666666668,0.0,51.67092634317025,0.033734893406349505,93.14056713946243,0.0,137.46996102335257,51.2109614579169,51.67092634317025,50.98097901529023,12.43753247303448,18.434467983518125,-0.04140766317610319,4.41960609357733,-1.95,4750.675344271841,863.8068836401148,-3283.786783063498,0.0,0.0,455.55370141435486,0.0,3.0,0.12145790628805098,0.0,0.0,1.1367258342541469,197.99884266666666,-91.27976066288085,0.2336512181339648,8.809523262593121,0.0030155909081043893,-40.524728274114594,1.2248084432173096,0.19882861662480275,-1698.0870194494971,-427.5137124005987
2025-01-01 23:00:00,0.8445889362248578,0.1174210093811042,0.47383063063063063,0.8445889362248578,0.1174210093811042,0.47383063063063063,0.04428569195045897,0.2909199109410654,0.4793833333333334,0.029999999999999995,0.0,0.47383063063063063,0.0,0.1086710093811042,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.007087073053728069,0.0,0.0371986188967309,0.0,0.022207299210701227,0.0,0.11075037839244285,0.08306278379433212,0.06451532997484435,0.0,0.05930260258071417,0.0,0.0,0.0,9587.735233229829,19.222222222222253,0.6166666666666667,3736.7595193627635,13.88660693973974,0.4793833333333334,0.6666666666666666,12845.11141925926,19267.66712888889,0.0,20.222222222222253,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,4122.045177777778,0.0,0.0,83.52400643496547,51.66666666666668,46.10666666666668,0.0,50.73186946035012,0.06025471237704036,160.35189214486203,0.0,130.50626005463354,49.9806582286885,50.73186946035012,49.60505261285768,12.43753247303448,18.871796580366784,-0.07953791962636772,3.816484571824165,-3.05,6245.271978700685,1470.9370789269376,-3638.6417931486676,0.0,0.0,401.63398651516144,0.0,3.0,0.12500507486226564,0.0,0.0,1.1699238225942519,197.99884266666666,-105.4554478956377,0.2265253344388532,8.999139888304587,0.0030045424785987715,-51.199679443294045,1.2229826738845848,0.1950827191762747,-1786.2494744192932,-479.5729660165326
