Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,0.2162443688363826,0.12802565573161975,0.0,0.0036040728139397097,0.002133760928860329,0.0,0.031011165586388795,0.0,0.18523320324999382,0.0,0.0,0.0,0.12802565573161975,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0242994742486695,0,On,0.014532328941167417,0,On,0.1310584801601707,0.09829386012012799,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.492927383882396,51.666666666666686,46.10666666666668,0.0,50.46455924731915,0.0,0.0,0.0,36.492927383882396,47.68217433120137,50.46455924731915,46.290981873142485,12.43753247303448,16.420252928273896,0.0,6.493067878654311,2.8,9.236100170605994,-1264.3796810139347,-3058.5414697101605,-1560.7638355054803,-0.0,-0.0,339.06950366961513,0.0,2.0,0.08792945250659202,0.0,0,0.660680704313459,131.99922844444444,-42.68534917806954,0.24412163740335152,7.586424847056822,0.002765606141325741,-9.424330829789843,1.23711583084977,0.6555827224596049,-3155.2403083575396,96.698838647379
2025-01-01 00:11:00,0.2162443688363826,0.12802565573161975,0.0,0.0036040728139397097,0.002133760928860329,0.0,0.031011165586388795,0.0,0.18523320324999382,0.0,0.0,0.0,0.12802565573161975,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0242994742486695,0,On,0.014532328941167417,0,On,0.1310584801601707,0.09829386012012799,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.563789442310245,51.666666666666686,46.10666666666668,0.0,50.460823123955855,0.0,0.0,0.0,36.563789442310245,47.679101445226856,50.460823123955855,46.288240605862356,12.43753247303448,16.35625194900804,0.0,6.509000665100686,2.8,9.236100170605994,-1249.7364801356948,-3073.089437648748,-1549.6409622948183,-0.0,-0.0,339.06950366961513,0.0,2.0,0.08771498713755721,0.0,0,0.6590692632430833,131.99922844444444,-39.1650215104917,0.2451167372935451,7.5555919429337886,0.0027655802245873484,-9.137504044967775,1.2373893386828645,0.6556761845164225,-3169.304539025947,96.21510137719969
2025-01-01 00:12:00,0.2162443688363826,0.12802565573161975,0.0,0.0036040728139397097,0.002133760928860329,0.0,0.031011165586388795,0.0,0.18523320324999382,0.0,0.0,0.0,0.12802565573161975,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0242994742486695,0,On,0.014532328941167417,0,On,0.1310584801601707,0.09829386012012799,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.63289444676291,51.666666666666686,46.10666666666668,0.0,50.45708069782567,0.0,0.0,0.0,36.63289444676291,47.6760225923146,50.45708069782567,46.28549353955907,12.43753247303448,16.293755121407234,0.0,6.523947119789842,2.8,9.236100170605994,-1235.6718068422194,-3086.739821315115,-1538.8102732536452,-0.0,-0.0,339.06950366961513,0.0,2.0,0.08750534886989028,0.0,0,0.6574940918484604,131.99922844444444,-35.93103725818946,0.246092865194708,7.524963162532313,0.002765555102171589,-8.857225895064195,1.2376565351176765,0.6557638486214545,-3182.5015818989204,95.76176058380572
2025-01-01 00:13:00,0.2162443688363826,0.12802565573161975,0.0,0.0036040728139397097,0.002133760928860329,0.0,0.031011165586388795,0.0,0.18523320324999382,0.0,0.0,0.0,0.12802565573161975,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0242994742486695,0,On,0.014532328941167417,0,On,0.1310584801601707,0.09829386012012799,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.70033013927574,51.666666666666686,46.10666666666668,0.0,50.45333212784203,0.0,0.0,0.0,36.70033013927574,47.6729379204173,50.45333212784203,46.28274081670493,12.43753247303448,16.2326871823653,0.0,6.537969393720175,2.8,9.236100170605994,-1222.151818160618,-3099.549241585148,-1528.2566238299455,-0.0,-0.0,339.06950366961513,0.0,2.0,0.08730029952748004,0.0,0,0.6559534005317206,131.99922844444444,-32.964698000287314,0.24705091250680927,7.495708250736825,0.0027655307556025705,-8.583178053064023,1.237917733871886,0.6558460815583931,-3194.885668013613,95.33642642846507
2025-01-01 00:14:00,0.2162443688363826,0.12802565573161975,0.0,0.0036040728139397097,0.002133760928860329,0.0,0.031011165586388795,0.0,0.18523320324999382,0.0,0.0,0.0,0.12802565573161975,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0242994742486695,0,On,0.014532328941167417,0,On,0.1310584801601707,0.09829386012012799,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.766177384315334,51.666666666666686,46.10666666666668,0.0,50.44957756498361,0.0,0.0,0.0,36.766177384315334,47.66984757009931,50.44957756498361,46.279982572657154,12.43753247303448,16.172978772453032,0.0,6.551125175639,2.8,9.236100170605994,-1209.144176977589,-3111.5703047619754,-1517.9660729834225,-0.0,-0.0,339.06950366961513,0.0,2.0,0.0870996195256726,0.0,0,0.654445539386721,131.99922844444444,-30.247607663781622,0.2479917021712495,7.466582530829655,0.0027655071673090355,-8.315066865961219,1.2381732241181604,0.6559232236218696,-3206.507179051722,94.93687428974658
2025-01-01 00:15:00,0.19745384587659895,0.1254703560751173,0.0,0.003290897431276649,0.002091172601251955,0.0,0.023998330305387495,0.0,0.17345551557121144,0.0,0.0,0.0,0.1254703560751173,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0172866389676682,0,On,0.006161707471054986,0,On,0.12765141395150076,0.09573856046362554,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.83051106756588,51.666666666666686,46.10666666666668,0.0,50.44581715291625,0.0,0.0,0.0,36.83051106756588,47.666751675115805,50.44581715291625,46.27721893621559,12.43753247303448,16.11456566406741,-0.05210100259927586,6.563468075443759,2.8,9.236100170605994,-1215.1701234219643,-3122.8519335407154,-1507.9257297770375,-0.0,-0.0,320.51747534443837,0.0,2.0,0.08690310541319712,0.0,0,0.6529689797296697,131.99922844444444,-27.761868989364842,0.24891599818408083,7.438155397480819,0.0027654843205540533,-8.12416850405226,1.2384232737081184,0.6559955909092019,-3217.412973594664,94.56104005394849
2025-01-01 00:16:00,0.19745384587659895,0.1254703560751173,0.0,0.003290897431276649,0.002091172601251955,0.0,0.023998330305387495,0.0,0.17345551557121144,0.0,0.0,0.0,0.1254703560751173,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0172866389676682,0,On,0.006161707471054986,0,On,0.12765141395150076,0.09573856046362554,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.89371556659686,51.666666666666686,46.10666666666668,0.0,50.44205102853357,0.0,0.0,0.0,36.89371556659686,47.66365036291623,50.44205102853357,46.274450030107566,12.43753247303448,16.057117624767002,-0.10954904189968317,6.5750479612281705,2.8,9.236100170605994,-1203.032280493183,-3133.4396622898635,-1498.0773146646918,-0.0,-0.0,320.51747534443837,0.0,2.0,0.08670965655156886,0.0,0,0.6515154516283818,131.99922844444444,-25.472441172929877,0.24982881203346957,7.4102429692966325,0.00276546200282485,-7.865890903233489,1.2386692905226595,0.6560634773342573,-3227.646674157105,94.2070118672415
2025-01-01 00:17:00,0.19745384587659895,0.1254703560751173,0.0,0.003290897431276649,0.002091172601251955,0.0,0.023998330305387495,0.0,0.17345551557121144,0.0,0.0,0.0,0.1254703560751173,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0172866389676682,0,On,0.006161707471054986,0,On,0.12765141395150076,0.09573856046362554,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,36.95553218135539,51.666666666666686,46.10666666666668,0.0,50.43827929397495,0.0,0.0,0.0,36.95553218135539,47.660543728583505,50.43827929397495,46.271675945887786,12.43753247303448,16.000857094330172,-0.1658095723365136,6.585911258777709,2.8,9.236100170605994,-1191.3236665865822,-3143.375901672294,-1488.4575426772171,-0.0,-0.0,320.51747534443837,0.0,2.0,0.08652003164760333,0.0,0,0.6500906558229271,131.99922844444444,-23.383599253803425,0.2507264246368039,7.3829704066893385,0.0027654403988962,-7.612820378631594,1.2389103164792319,0.6561271564159795,-3237.2489225146064,93.873020842312
2025-01-01 00:18:00,0.19745384587659895,0.1254703560751173,0.0,0.003290897431276649,0.002091172601251955,0.0,0.023998330305387495,0.0,0.17345551557121144,0.0,0.0,0.0,0.1254703560751173,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0172866389676682,0,On,0.006161707471054986,0,On,0.12765141395150076,0.09573856046362554,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,37.01602202531489,51.666666666666686,46.10666666666668,0.0,50.43450207476854,0.0,0.0,0.0,37.01602202531489,47.65743188898439,50.43450207476854,46.268896796092314,12.43753247303448,15.945731664887237,-0.22093500177944847,6.596101219993494,2.8,9.236100170605994,-1180.0175140260174,-3152.7001771994796,-1479.0559462781896,-0.0,-0.0,320.51747534443837,0.0,2.0,0.08633406437299011,0.0,0,0.6486933425624869,131.99922844444444,-21.479043092266153,0.25160946502911513,7.356309168892567,0.0027654194941018387,-7.364734081546129,1.2391465703398505,0.6561868828803323,-3246.2576088335895,93.55743163410969
2025-01-01 00:19:00,0.19745384587659895,0.1254703560751173,0.0,0.003290897431276649,0.002091172601251955,0.0,0.023998330305387495,0.0,0.17345551557121144,0.0,0.0,0.0,0.1254703560751173,0.0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.006711691337719297,0.0,On,0.0172866389676682,0,On,0.006161707471054986,0,On,0.12765141395150076,0.09573856046362554,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11673.608497777777,Off,0.0,0.0,37.07524217486425,51.666666666666686,46.10666666666668,0.0,50.43071949091566,0.0,0.0,0.0,37.07524217486425,47.654314955839574,50.43071949091566,46.26611268830153,12.43753247303448,15.891692393082016,-0.27497427358466986,6.605658165294168,2.8,9.236100170605994,-1169.0904576221476,-3161.4493455127513,-1469.8627649850737,-0.0,-0.0,320.51747534443837,0.0,2.0,0.08615159930107863,0.0,0,0.6473223440086855,131.99922844444444,-19.74516798151234,0.25247852231503226,7.329640467186264,0.0027653992744079026,-7.121423670644686,1.2393782564648195,0.6562428941058951,-3254.7080788853773,93.25873337262593
