Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,6.297807459217794,0.16908080354609265,0.0,6.297807459217794,0.16908080354609265,0.0,0.17084483404944997,0.0,0.2901583762794558,5.83680424888889,0.0,0.0,0.16908080354609265,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004027014802631578,0.0,0.16681781924681838,0.0,0.06471730488466558,0.0,0.18579867724613452,0.13934900793460087,5836.804248888889,20.000000000000057,0.5,0.0,5.83680424888889,0.0,0.5,5836.804248888889,11673.608497777777,0.0,0.0,34.338687741942316,51.66666666666668,46.10666666666668,0.0,51.1172578467186,0.13614124556171622,368.52675244530644,0.0,34.338687741942316,49.096941786889616,51.1172578467186,48.08678375697513,12.43753247303448,19.643397286961655,-0.0675952518780156,6.535487873573939,0.85,9.236100170605994,4528.094484311202,-2935.381565128753,-2430.6424595806434,0.0,0.0,579.9965313661208,2014.2812525544928,2.0,0.09850529825104522,0.0,0.0,0.7401450591567011,131.99922844444444,541.9361636368349,0.2043623489798091,9.185376955059123,0.0028352242827577013,255.22019994029168,1.2234473233004706,0.4052374743420778,-3046.370027156399,110.98846202764551
2025-01-01 11:00:00,6.917784151945814,0.16908080354609265,0.0,6.917784151945814,0.16908080354609265,0.0,0.1646209427375613,1.0083453494074075,0.2971338941712161,5.44768396562963,0.0,0.0,0.16908080354609265,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004027014802631578,0.0,0.16059392793492974,0.0,0.07169282277642593,0.0,0.18579867724613452,0.13934900793460087,5447.68396562963,20.000000000000057,0.4666666666666667,0.0,5.44768396562963,0.0,0.4666666666666667,5447.68396562963,11673.608497777777,1008.3453494074075,0.18333333333333332,35.48614861676541,51.66666666666668,46.10666666666668,0.0,51.31842119447485,0.3864260002551646,1044.3761677071934,1008.3453494074075,35.48614861676541,50.17039910473738,51.31842119447485,49.596388059868644,12.43753247303448,19.71181926231063,-0.049179084742064796,7.346296697277461,1.95,9.236100170605994,4504.7133435744845,-2545.8893181581984,-2195.762439550208,0.0,0.0,580.7481579459926,2404.3496313735304,2.0,0.09471568476705235,0.0,0.0,0.7116708172012826,131.99922844444444,672.0436595490706,0.20628043413698133,9.258619451948304,0.002875510169879026,217.90086130037253,1.2225577850669107,0.3766310788978581,-2652.170393148225,106.28107499002569
2025-01-01 12:00:00,5.327835356312241,0.1498268777813889,0.0,5.327835356312242,0.1498268777813889,0.0,0.09422208000592873,1.1000131084444444,0.24239733526927634,3.8912028325925925,0.0,0.0,0.1498268777813889,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.004194807086074561,0.0,0.09002727291985417,0.0,0.04262816489409109,0.0,0.15814465651909676,0.11860849238932253,3891.2028325925926,20.000000000000057,0.3333333333333333,0.0,3.8912028325925925,0.0,0.3333333333333333,3891.2028325925926,11673.608497777777,1100.0131084444445,0.2,34.48738524397561,51.66666666666668,46.10666666666668,0.0,51.17361163673272,0.1457485037918515,391.0550662873693,1100.0131084444445,34.48738524397561,49.25155990824662,51.174222713824456,48.28992296691183,12.43753247303448,19.710280299044847,-0.05407938913602024,7.740819974640861,3.05,9.236100170605994,3004.1034219831026,-2431.3086240397565,-1992.5894682455094,0.0,0.0,394.8488842522017,2434.451893120314,1.05,0.09190632611068497,0.0,0.0,0.6905619736585713,69.29959493333332,710.6411733838175,0.20820857216227892,9.285685974855648,0.0029036851589587906,117.39674703557895,1.2219300044119268,0.42449602759832733,-2541.1868276402583,109.87820360050168
2025-01-01 13:00:00,3.836599820855019,0.14876216959117952,0.0,3.836599820855019,0.14876216959117952,0.0,0.09034243480563187,0.0,0.24417483671605403,3.502082549333333,0.0,0.0,0.14876216959117952,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.004698183936403508,0.0,0.08564425086922835,0.0,0.04582527726114792,0.0,0.1567250455988176,0.11754378419911317,3502.082549333333,20.000000000000057,0.3,0.0,3.502082549333333,0.0,0.3,3502.082549333333,11673.608497777777,0.0,0.0,37.11415582631954,51.66666666666668,46.10666666666668,0.0,51.565287363510805,0.0,0.0,0.0,37.11415582631954,51.57552172209947,51.580638901393804,51.565287363510805,12.43753247303448,19.676729530967993,-0.05640955379961744,8.193858855690022,4.45,9.236100170605994,2822.6728006162402,-1923.6747656488076,-1713.0353079805298,0.0,0.0,389.5461325519909,2093.2429485805983,1.0,0.08691702684352359,0.0,0.0,0.6530735820003647,65.99961422222222,644.0794267114463,0.20970944963159355,9.28502173083669,0.0029200501256681157,92.53218361870826,1.221483747212728,0.4143687085759126,-2032.6147353540773,108.93996970526965
2025-01-01 14:00:00,3.2573518054877106,0.14876216959117952,0.0,3.2573518054877106,0.14876216959117952,0.0,0.09225590731074312,0.0,0.24669377373252305,2.918402124444445,0.0,0.0,0.14876216959117952,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.005033768503289473,0.0,0.08722213880745365,0.0,0.04834421427761695,0.0,0.1567250455988176,0.11754378419911317,2918.4021244444443,20.000000000000057,0.25,0.0,2.918402124444445,0.0,0.25,2918.4021244444443,11673.608497777777,0.0,0.0,36.33629440388909,51.66666666666668,46.10666666666668,0.0,51.28914604972697,0.1301252506466857,351.5979616969354,0.0,36.33629440388909,50.885855050593214,51.30510063611083,50.668254964642486,12.43753247303448,19.656513921263105,-0.06110614016629654,8.725792492762277,4.7,9.236100170605994,2187.999772698679,-1927.8912573399916,-1650.2558780537627,0.0,0.0,393.9785420735712,1584.9949909145353,1.0,0.08543401866043826,0.0,0.0,0.6419306161001734,65.99961422222222,525.8749842344264,0.21087121390261243,9.287547011394398,0.0029340800623279964,54.454528876221936,1.2209441303426596,0.38931849669082313,-2033.9396463728494,106.04838903285771
2025-01-01 15:00:00,3.858098911252377,0.1510852342886952,0.0,3.858098911252377,0.1510852342886952,0.0,0.10089664797807198,0.0,0.255119713940972,3.502082549333333,0.0,0.0,0.1510852342886952,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0058727299205043855,0.0,0.0950239180575676,0.0,0.053672734889378335,0.0,0.16081352504922156,0.12061014378691613,3502.082549333333,20.000000000000057,0.3,0.0,3.502082549333333,0.0,0.3,3502.082549333333,11673.608497777777,0.0,0.0,34.681786633575115,51.66666666666668,46.10666666666668,0.0,50.896476703218106,0.0,0.0,0.0,34.681786633575115,49.43433309818147,50.896476703218106,48.70326129566316,12.43753247303448,19.680360108856203,-0.057486616803602016,8.6417696176801,4.15,9.236100170605994,2551.1387778782537,-2013.2434132428652,-1751.0284445912089,0.0,0.0,410.75902938782076,1063.91115673811,1.0,0.08715429409023238,0.0,0.0,0.6548563508815234,65.99961422222222,389.3256437483089,0.2109281571687976,9.304271183823202,0.0029392185263545935,35.98622550500841,1.2208409749509879,0.36902063881429836,-2125.273030211025,112.02961696815966
2025-01-01 16:00:00,5.894418230854573,0.1581701883069118,0.0,5.894418230854574,0.15817018830691176,0.0,0.12309464260801264,0.8250098313333335,0.2768703578021158,4.6694433991111115,0.0,0.0,0.1581701883069118,0.0,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.007382860471491227,0.0,0.11571178213652143,0.0,0.06597677339290008,0.0,0.16728695084569448,0.1254652131342708,4669.443399111111,20.000000000000057,0.4,0.0,4.6694433991111115,0.0,0.4,4669.443399111111,11673.608497777777,825.0098313333333,0.15,35.616467814988646,51.66666666666668,46.10666666666668,0.0,51.181603187867594,0.17493775849612153,468.79728226258055,825.0098313333333,35.616467814988646,50.28045798527384,51.18172472970755,49.82976384213701,12.43753247303448,19.71681221846241,-0.05165177224791909,8.471228464858388,3.05,9.236100170605994,3343.587605976848,-2796.9019258918806,-1988.2757043976155,0.0,0.0,454.25452807315213,409.4641642625882,1.0,0.09155381273559668,0.0,0.0,0.6879132731572714,65.99961422222222,208.16538319020037,0.21075248910473685,9.325675850075624,0.002943425342151182,-48.82925366450663,1.2206859855553287,0.4044685725647444,-2913.297920162602,116.39599427072126
2025-01-01 17:00:00,4.72627005411139,0.19069966722827275,0.0,4.72627005411139,0.19069966722827275,0.0,0.25370601697468975,0.0,0.38680106291447724,4.085762974222222,0.0,0.0,0.19069966722827275,0.0,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.009396367872807017,0.0,0.24430964910188274,0.0,0.13253483994344686,0.0,0.20669534999264355,0.15502151249448262,4085.762974222222,20.000000000000057,0.35,0.0,4.085762974222222,0.0,0.35,4085.762974222222,11673.608497777777,0.0,0.0,34.52692929762019,51.66666666666668,46.10666666666668,0.0,51.12690892611259,0.1297378092661744,351.59796169693544,0.0,34.52692929762019,49.338939669876446,51.12690892611259,48.44495504175838,12.43753247303448,19.715733009779036,-0.04381475472003764,7.639099326284207,1.95,9.236100170605994,2697.9558672171543,-3069.835144368824,-2215.8617708042,0.0,0.0,738.2377495674598,36.16419506753441,1.7,0.09563183188218397,0.0,0.0,0.7185545257201604,112.19934417777777,89.81691423167287,0.20943619877312017,9.302008033707784,0.002926237009878339,-77.87607390164628,1.220128931368216,0.4330270233991161,-3197.128862767012,127.29371839818775
2025-01-01 18:00:00,7.199666588574039,0.2061552284643941,0.0,7.199666588574039,0.2061552284643941,0.0,0.3534910304992893,0.9166775903703706,0.48181400207474956,5.44768396562963,0.0,0.0,0.2061552284643941,0.0,1.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.010738706140350874,0.0,0.3427523243589385,0.0,0.20694036412222402,0.0,0.22532064526670592,0.16899048395002939,5447.68396562963,20.000000000000057,0.4666666666666667,0.0,5.44768396562963,0.0,0.4666666666666667,5447.68396562963,11673.608497777777,916.6775903703705,0.16666666666666666,34.63668649663943,51.66666666666668,46.10666666666668,0.0,50.981616421793575,0.1316794340821374,351.59796169693544,916.6775903703705,34.63668649663943,49.31979442519754,50.981826722218685,48.488673126474424,12.43753247303448,19.634777069286045,-0.07066836294750646,7.671176903466362,1.15,9.236100170605994,4121.283780802865,-2742.202115711471,-2336.534032503485,0.0,0.0,951.5318158498139,0.0,2.0,0.09662904581463687,0.0,0.0,0.7260473507573093,131.99922844444444,58.602031826907115,0.20983272860501592,9.252015952118871,0.002918445536412629,-57.967039677006476,1.2198585546513494,0.3394059054534794,-2861.0417766613305,118.8396609498596
2025-01-01 19:00:00,7.332933904713583,0.20160227909601655,0.0,7.332933904713583,0.20160227909601658,0.0,0.3541621996330612,0.0,0.5582870313027438,6.420484673777778,0.0,0.0,0.20160227909601655,0.0,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.011409875274122806,0.0,0.3427523243589385,0.0,0.28948399250805495,0.0,0.221232165816302,0.16592412436222642,6420.484673777778,20.000000000000057,0.55,0.0,6.420484673777778,0.0,0.55,6420.484673777778,11673.608497777777,0.0,0.0,34.73831358190576,51.66666666666668,46.10666666666668,0.0,51.285421812431125,0.25917703668426023,703.1959233938708,0.0,34.73831358190576,49.56250990279137,51.286948448846864,48.69952731155575,12.43753247303448,19.740887537627934,-0.04607770022005854,7.6376086900855755,-0.25000000000000006,9.236100170605994,4826.3652040140205,-2896.40788057072,-2657.058034688999,0.0,0.0,1028.9622077731083,0.0,2.0,0.10099305379618131,0.0,0.0,0.7588374544675557,131.99922844444444,33.97635715213398,0.20751035335820725,9.285563698261303,0.0029051562589961616,-83.70682001158347,1.219426410891604,0.2911314503661208,-3012.400323997775,115.99244342705488
