Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.2201110841136982,0.09467148461437182,0.0,1.2201110841136984,0.09467148461437182,0.0,0.025014250341207644,0.0,0.1371101226613795,1.0579867111111112,0.0,0.0,0.09467148461437182,0.0,1.0,0.0,0.0,0.0,0.0,0.003070904605263158,0.0,0.021943345735944485,0.0,0.010881476508883716,0.0,0.1262286461524958,0.09467148461437182,0.0,0.0,1057.9867111111112,21.111111111111143,0.5,0.0,1.0579867111111112,0.0,0.5,1057.9867111111112,2115.9734222222223,0.0,0.0,33.62550398761259,51.66666666666668,46.10666666666668,0.0,50.99156325227594,0.0,0.0,0.0,33.62550398761259,49.608088584646495,50.99156325227594,48.91635125083178,12.43753247303448,20.75905632596573,-0.05812141666078586,0.85,438.7961799601938,-903.5601084163012,0.0,0.0,240.16035999191246,406.0369608476542,1.3162500000000001,0.03455890551951109,0.0,0.0,0.48259780650828293,86.87199222000001,44.20921727347143,0.22688605180276694,10.29031499677968,0.003375579800969699,62.57710531639104,1.218405963690551
2025-01-01 11:00:00,2.2668611593503596,0.10403813256135638,0.0,2.266861159350359,0.10403813256135638,0.0,0.04645676599931476,0.9166775903703706,0.8805321185362297,0.4231946844444445,0.0,0.0,0.10403813256135638,0.0,1.0,0.0,0.0,0.7174742390400397,0.0,0.003070904605263158,0.0,0.04338586139405159,0.0,0.024340369414381457,0.0,0.13871751008180855,0.10403813256135638,0.0,0.0,423.1946844444445,21.111111111111143,0.2,0.0,0.4231946844444445,0.0,0.2,423.1946844444445,2115.9734222222223,916.6775903703705,0.16666666666666666,32.21593927228767,51.66666666666668,46.10666666666668,0.0,50.62546774862778,0.2453979055920176,651.7935401705206,916.6775903703705,32.21593927228767,48.62890055467009,50.62546774862778,47.63061695769126,12.43753247303448,21.02453369460317,0.0,1.95,447.6981074936628,-831.4374271122839,0.0,0.0,794.44691561994,515.2410852262569,1.18275,0.033397880344859146,0.0,0.0,0.46638467145192003,78.06104372133333,61.49393454156221,0.22485859343065664,10.433377871044712,0.003402636056411951,104.22562243507691,1.216714232075392
2025-01-01 12:00:00,1.4415869308144396,0.10403813256135638,0.0,1.4415869308144398,0.10403813256135638,0.0,0.04553647135774265,0.2750032771111111,1.1210471823455859,0.0,0.0,0.0,0.10403813256135638,0.0,1.0,0.0,0.0,0.9566323187200528,0.0,0.0031988589638157895,0.0,0.04233761239392686,0.0,0.025697353543724603,0.0,0.13871751008180855,0.10403813256135638,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2115.9734222222223,275.0032771111111,0.05,35.85101429219193,51.66666666666668,46.10666666666668,0.0,51.82498086551365,0.029234519783528902,80.2005896904772,275.0032771111111,35.85101429219193,51.59991242096947,51.82498086551365,51.487378198697385,12.43753247303448,20.803304284995384,0.0,3.05,279.61568792575605,-754.3908373904688,0.0,0.0,954.9499933639873,559.1315906925746,0.9990000000000001,0.03269211120964023,0.0,0.0,0.45652895896803936,65.933614608,79.05653195223746,0.22997057066563392,10.36688132139952,0.0034350938201497946,96.8841550965856,1.216995010447545
2025-01-01 13:00:00,0.4515224715454541,0.10403813256135638,0.0,0.4515224715454541,0.10403813256135638,0.0,0.045337973877775696,0.0,0.40618449766767845,0.0,0.0,0.0,0.10403813256135638,0.0,1.0,0.0,0.0,0.2391580796800132,0.0,0.0035827220394736847,0.0,0.041755251838302004,0.0,0.028308907905856696,0.0,0.13871751008180855,0.10403813256135638,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2115.9734222222223,0.0,0.0,34.95382074338682,51.66666666666668,46.10666666666668,0.0,51.56184193010952,0.13532042881579112,368.5442705921747,0.0,34.95382074338682,50.72981772064306,51.56184193010952,50.31380561590984,12.43753247303448,20.703781297565794,-0.01698667366868225,4.45,-132.97248110779825,-653.2262464639988,0.0,0.0,440.78159813732384,524.7523241557841,0.9990000000000001,0.031035738128553227,0.0,0.0,0.43339853849680504,65.933614608,79.47216721887662,0.2327553316346595,10.342818777311681,0.003457066669596615,34.23147593251018,1.2168192390936479
2025-01-01 14:00:00,0.2854093742400579,0.10403813256135638,0.0,0.28540937424005786,0.10403813256135638,0.0,0.04611800709494332,0.0,0.16875891973770712,0.07053244740740741,0.0,0.0,0.10403813256135638,0.0,1.0,0.0,0.0,0.0,0.0,0.003838630756578947,0.0,0.04227937633836438,0.0,0.030041409655898573,0.0,0.13871751008180855,0.10403813256135638,0.0,0.0,70.53244740740742,21.111111111111143,0.03333333333333333,0.0,0.07053244740740741,0.0,0.03333333333333333,70.53244740740742,2115.9734222222223,0.0,0.0,33.78151975888586,51.66666666666668,46.10666666666668,0.0,51.185594047508154,0.0,0.0,0.0,33.78151975888586,49.37775541543866,51.185594047508154,48.473836099403925,12.43753247303448,20.410276095081663,-0.20083501602948067,4.7,-200.04913222877684,-609.1730463705064,0.0,0.0,271.1003157349238,420.62904402539203,0.9990000000000001,0.030033410219050156,0.0,0.0,0.41940153126360086,65.933614608,67.49115099939836,0.23723590344406664,10.214381644113237,0.0034622656583267906,4.098017817830029,1.2174201995493854
2025-01-01 15:00:00,1.0682810795579585,0.11863080725987737,0.0,1.0682810795579583,0.11863080725987736,0.0,0.07826348494701106,0.0,0.21416067312946568,0.7758569214814816,0.0,0.0,0.11863080725987737,0.0,1.0,0.0,0.0,0.0,0.0,0.004478402549342105,0.0,0.07378508239766896,0.0,0.05598626344962916,0.0,0.15817440967983654,0.11863080725987737,0.0,0.0,775.8569214814815,21.111111111111143,0.36666666666666664,0.0,0.7758569214814816,0.0,0.36666666666666664,775.8569214814815,2115.9734222222223,0.0,0.0,32.68819625865828,51.66666666666668,46.10666666666668,0.0,50.953305606767714,0.04579017966370526,122.84809019739154,0.0,32.68819625865828,48.98168304246611,50.953305606767714,47.99587176031532,12.43753247303448,20.954907248472807,-0.008016274290811627,4.15,534.4823038499933,-674.0255736624191,0.0,0.0,401.28974834422155,265.01965156682996,1.8172500000000003,0.031014311725907455,0.0,0.0,0.4330993295154217,119.93779894533334,31.361207686709342,0.22967104548842726,10.458908086870137,0.003465974485832418,38.17015990525025,1.215163604932993
2025-01-01 16:00:00,1.353121469349441,0.12703265026811675,0.0,1.353121469349441,0.12703265026811672,0.0,0.10166124739885414,1.0083453494074075,0.24311487254317946,0.0,0.0,0.0,0.12703265026811675,0.0,1.0,0.0,0.0,0.0,0.0,0.005629991776315789,0.0,0.09603125562253836,0.0,0.07373800551902376,0.0,0.1693768670241557,0.12703265026811675,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2115.9734222222223,1008.3453494074075,0.18333333333333332,34.120881458234784,51.66666666666668,46.10666666666668,0.0,51.165195677583284,0.13762370624025141,368.8353798106519,1008.3453494074075,34.120881458234784,49.80636156149251,51.165195677583284,49.12694450344712,12.43753247303448,20.55650702573571,-0.08362947772247355,3.05,-257.2551284451102,-733.103348247974,0.0,0.0,464.9849673090094,76.33376400096775,2.0010000000000003,0.03215146144121316,0.0,0.0,0.4489790557402069,132.0652280586667,10.86325249385445,0.23624938128700113,10.297525345220556,0.003479114572278142,14.82256863561228,1.2168018978036923
2025-01-01 17:00:00,2.433844797617563,0.15127337435408966,0.0,2.433844797617563,0.15127337435408963,0.0,0.18082536176627872,1.0083453494074075,0.32775227014758035,0.9169218162962964,0.0,0.0,0.15127337435408966,0.0,1.0,0.0,0.0,0.0,0.0,0.0071654440789473695,0.0,0.17365991768733136,0.0,0.12605443767546076,0.0,0.2016978324721196,0.15127337435408966,0.0,0.0,916.9218162962964,21.111111111111143,0.43333333333333335,0.0,0.9169218162962964,0.0,0.43333333333333335,916.9218162962964,2115.9734222222223,1008.3453494074075,0.18333333333333332,33.91242333115181,51.66666666666668,46.10666666666668,0.0,51.50355103508487,0.34467635798960256,937.9539019336389,1008.3453494074075,33.91242333115181,49.99284579888418,51.50355103508487,49.237493180783844,12.43753247303448,20.904541869897464,-0.027863720131537307,1.95,742.407716128233,-839.2391094682587,0.0,0.0,680.3796969048107,3.7193739012495732,2.817,0.03395531863889675,0.0,0.0,0.4741690180312521,185.92091326399998,-15.654687604615356,0.23125653673790242,10.44860811743232,0.00348063499355382,28.457086942694747,1.2147900607883169
2025-01-01 18:00:00,0.7951130279354067,0.15911241448139432,0.0,0.7951130279354066,0.1591124144813943,0.0,0.2306508111960625,0.0,0.3881310982208256,0.17633111851851851,0.0,0.0,0.15911241448139432,0.0,1.0,0.0,0.0,0.0,0.0,0.00818907894736842,0.0,0.2224617322486941,0.0,0.17598121224563312,0.0,0.2121498859751925,0.15911241448139432,0.0,0.0,176.3311185185185,21.111111111111143,0.08333333333333333,0.0,0.17633111851851851,0.0,0.08333333333333333,176.3311185185185,2115.9734222222223,0.0,0.0,36.0014808746911,51.66666666666668,46.10666666666668,0.0,51.86062427984315,0.04473603337363551,122.84809019739156,0.0,36.0014808746911,51.43076518696252,51.86062427984315,51.21583564052221,12.43753247303448,20.49949413869803,-0.12472273209570031,1.15,126.20174281869703,-842.3773564978161,0.0,0.0,801.9302600652913,0.0,3.0,0.033300124553136835,0.0,0.0,0.46501956078219603,197.99884266666666,-9.682279267296819,0.23787641577552168,10.280673511712935,0.003494257969441029,40.19767212879022,1.2158431347961625
2025-01-01 19:00:00,1.5024304084094886,0.1570622039865608,0.0,1.5024304084094886,0.1570622039865608,0.0,0.23669505390870915,0.0,0.4546122093155942,0.8111231451851852,0.0,0.0,0.1570622039865608,0.0,1.0,0.0,0.0,0.0,0.0,0.008700896381578949,0.0,0.2279941575271302,0.0,0.24519593733351303,0.0,0.2094162719820811,0.1570622039865608,0.0,0.0,811.1231451851852,21.111111111111143,0.38333333333333336,0.0,0.8111231451851852,0.0,0.38333333333333336,811.1231451851852,2115.9734222222223,0.0,0.0,34.102725904013546,51.66666666666668,46.10666666666668,0.0,51.501996078773914,0.14262512915457642,387.73405968028055,0.0,34.102725904013546,50.18398190454314,51.501996078773914,49.52497481742776,12.43753247303448,20.906566473691267,-0.004913323344258498,-0.25000000000000006,695.3515955386055,-967.1486652151993,0.0,0.0,874.6469668522243,0.0,3.0,0.03475599724176968,0.0,0.0,0.4853500936948444,197.99884266666666,-23.269851283604655,0.2326316316471043,10.470375693070881,0.0035037761592474495,25.688884006687793,1.2141535931428602
2025-01-01 20:00:00,2.7331356248428857,0.14504234245802697,0.0,2.7331356248428857,0.14504234245802697,0.0,0.1841308602306402,0.9166775903703706,0.4685417920196525,1.1637853822222224,0.0,0.0,0.14504234245802697,0.0,1.0,0.0,0.0,0.0,0.0,0.00895680509868421,0.0,0.175174055131956,0.0,0.27515200207561646,0.0,0.19338978994403602,0.14504234245802697,0.0,0.0,1163.785382222222,21.111111111111143,0.55,0.0,1.1637853822222224,0.0,0.55,1163.785382222222,2115.9734222222223,916.6775903703705,0.16666666666666666,35.09246913947404,51.66666666666668,46.10666666666668,0.0,51.6771451707587,0.09588225341361414,258.3996270784006,916.6775903703705,35.09246913947404,50.8777374869425,51.681097688660685,50.47408112713243,12.43753247303448,20.772999295066164,-0.08250602653220973,-0.55,999.4595076283033,-977.7280486527806,0.0,0.0,837.1342096208768,0.0,3.0,0.034857252995610856,0.0,0.0,0.4867640795825777,197.99884266666666,-23.732035562015312,0.23516147047239827,10.420850820776193,0.0035124981601975885,34.941878010629814,1.2146999151461402
2025-01-01 21:00:00,1.4227110820710531,0.12236942639751498,0.0,1.422711082071053,0.12236942639751497,0.0,0.1084248128178334,0.0,0.36209822925321955,0.95218804,0.0,0.0,0.12236942639751498,0.0,1.0,0.0,0.0,0.0,0.0,0.008317033305921054,0.0,0.10010777951191234,0.0,0.19893899405653284,0.0,0.1631592351966867,0.12236942639751498,0.0,0.0,952.1880400000001,21.111111111111143,0.45,0.0,0.95218804,0.0,0.45,952.1880400000001,2115.9734222222223,0.0,0.0,35.60326225692791,51.66666666666668,46.10666666666668,0.0,51.76569269691127,0.07755487345829742,212.80083870685604,0.0,35.60326225692791,51.264233456441175,51.769758561840014,51.009437971277386,12.43753247303448,20.6741892051855,-0.06391184670991965,-0.3,624.1180099571824,-963.1614273977126,0.0,0.0,657.1007382739516,0.0,3.0,0.034937176482494704,0.0,0.0,0.4878801710466682,197.99884266666666,-22.009340919056644,0.23743640587325185,10.391732780504492,0.0035255378417682354,44.36462786191272,1.2150977964462093
