Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:47:00,11.04011287513069,0.2567451337139566,0.0,0.18400188125217817,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,10.447398968888889,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.743944387594766,51.666666666666686,46.10666666666668,0.0,51.64719390155804,0.0,0.0,0.0,41.743944387594766,51.20735689104081,51.64719390155804,50.9874383857822,12.43753247303448,15.346002475820761,0.0,4.3983236372144185,8.674444109223172,4.4,9.236100170605994,10580.505022497682,-1900.0307674064393,-975.1336514387892,-699.417750132302,-0.0,-0.0,658.7500547599761,557.0588112010752,2.0010000000000003,0.04944530369371816,0.0,0,0.4627591221430511,132.0652280586667,173.77374898111802,0.2982094750924933,7.525787980542051,0.0031621736732075274,51.23540508172937,1.2390148594728296,0,0,92.2001920692979,0.18700154656723472,-1032.953806149815,57.820154711025694
2025-01-01 14:48:00,11.04011287513069,0.2567451337139566,0.0,0.18400188125217817,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,10.447398968888889,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.57881078834793,51.666666666666686,46.10666666666668,0.0,51.64335067091464,0.0,0.0,0.0,41.57881078834793,51.20384184331991,51.64335067091464,50.984087429522546,12.43753247303448,15.484402310597982,0.0,4.400000001076136,8.668942484416371,4.4,9.236100170605994,10560.268020904166,-2084.1353724192845,-975.1802413146808,-713.0432431307426,-0.0,-0.0,658.7500547599761,558.4093106657249,2.0010000000000003,0.04977915606674901,0.0,0,0.46588365004616833,132.0652280586667,167.16224038604247,0.29558810488708503,7.592855494109246,0.0031623489024289694,50.82304241436395,1.2384206225692025,0,0,92.22915079558616,0.18693538949004082,-1031.2593280330454,56.07908671836465
2025-01-01 14:49:00,11.04011287513069,0.2567451337139566,0.0,0.18400188125217817,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,10.447398968888889,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.417789826444256,51.666666666666686,46.10666666666668,0.0,51.639522422021116,0.0,0.0,0.0,41.417789826444256,51.200340700669315,51.639522422021116,50.98074983999342,12.43753247303448,15.61928141149685,0.0,4.39832203338521,8.66314044524686,4.4,9.236100170605994,10540.59379903031,-1903.4632272646302,-975.0808226648537,-726.4232966233383,-0.0,-0.0,658.7500547599761,559.7376525214343,2.0010000000000003,0.05010356902920514,0.0,0,0.46891983440551527,132.0652280586667,160.86807200478316,0.2930585937852412,7.658388924067006,0.0031625228047411037,50.4214126924649,1.2378420480927428,0,0,92.28921206968818,0.1868655945527105,-1029.4732028723222,54.392380207468484
2025-01-01 14:50:00,11.04011287513069,0.2567451337139566,0.0,0.18400188125217817,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,10.447398968888889,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.26070407934988,51.666666666666686,46.10666666666668,0.0,51.635708782872115,0.0,0.0,0.0,41.26070407934988,51.19685311678452,51.635708782872115,50.97742528374072,12.43753247303448,15.750791920249052,0.0,4.400000001076137,8.657055302142613,4.4,9.236100170605994,10521.473219586005,-2087.8227725375386,-974.8393403431729,-739.5649929337252,-0.0,-0.0,658.7500547599761,561.0429940308544,2.0010000000000003,0.05041898799339346,0.0,0,0.47187184383960035,132.0652280586667,154.88918887086385,0.2906159329389731,7.7219488563493925,0.0031626954134286625,50.030016016196804,1.23727844134966,0,0,92.31988143842194,0.1867923660317616,-1027.6008960899123,52.76155574673939
2025-01-01 14:51:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.10739018355789,51.666666666666686,46.10666666666668,0.0,51.63190939750768,0.0,0.0,0.0,41.10739018355789,51.193378760300845,51.63190939750768,50.97411344169744,12.43753247303448,15.879073910220818,0.0,4.39832038268057,8.650704543529441,4.4,9.236100170605994,55.49268851543229,-1907.0583771540316,-974.4604191266511,-752.4748835436868,-0.0,-0.0,658.7500547599761,562.3244628549296,2.0010000000000003,0.050725822435227184,0.0,0,0.474743510637842,132.0652280586667,149.21751729914297,0.2882555313579922,7.783616723763325,0.0031628667602563083,49.6483929073529,1.2367291628171677,0,0,92.38247291355297,0.18671591047033442,-1025.647923379093,51.18750425244199
2025-01-01 14:52:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.17840310588267,51.666666666666686,46.10666666666668,0.0,51.62812392474189,0.0,0.0,0.0,41.17840310588267,51.189917313609676,51.62812392474189,50.970814008043575,12.43753247303448,15.814567212051934,0.0,4.400000000051648,8.644105669273177,4.4,9.236100170605994,67.02624110780664,-2091.698282751185,-973.9492125736153,-745.971944122395,-0.0,-0.0,658.7500547599761,563.5811549037545,2.0010000000000003,0.050571633890665005,0.0,0,0.4733004584125368,132.0652280586667,154.2481304702255,0.2894630913607181,7.75249397627318,0.0031630368755915586,49.799359011966445,1.2370051158727167,0,0,92.4163377218436,0.18663643471305894,-1023.6197980970079,49.6705855233925
2025-01-01 14:53:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.246683627577596,51.666666666666686,46.10666666666668,0.0,51.6243320823313,0.0,0.0,0.0,41.246683627577596,51.18644988727728,51.6243320823313,50.967508789750276,12.43753247303448,15.752402929688321,0.0,4.398318626782207,8.637276051720049,4.4,9.236100170605994,77.52410419804994,-1910.8410207411562,-973.3112692102436,-739.726564363136,-0.0,-0.0,658.7500547599761,564.812132006701,2.0010000000000003,0.05042284646168984,0.0,0,0.4719079552853447,132.0652280586667,158.50061380120982,0.29063276843295627,7.723163687754322,0.003163207470132327,49.94417030893733,1.237271159947554,0,0,92.48266485244795,0.18655414426660308,-1021.5219873761121,48.21071816586844
2025-01-01 14:54:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.312464663368125,51.666666666666686,46.10666666666668,0.0,51.62053411738195,0.0,0.0,0.0,41.312464663368125,51.18297671138538,51.62053411738195,50.9641980083871,12.43753247303448,15.69238111115147,0.0,4.400000000051649,8.630232820115538,4.4,9.236100170605994,87.71501560884508,-2095.7732608270417,-972.552418433376,-733.716411864366,-0.0,-0.0,658.7500547599761,566.0164194367896,2.0010000000000003,0.05027900186544059,0.0,0,0.4705617121821037,132.0652280586667,162.68137271323496,0.2917677347815971,7.694436178953545,0.0031633785239553363,50.083351966504786,1.2375281388680315,0,0,92.52039408173508,0.18646924193539655,-1019.3598756459534,46.80745721257746
2025-01-01 14:55:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.37591414801509,51.666666666666686,46.10666666666668,0.0,51.61673025593868,0.0,0.0,0.0,41.37591414801509,51.17949799640312,51.61673025593868,50.96088186663535,12.43753247303448,15.634357633074112,0.0,4.398316733636619,8.622992765702001,4.4,9.236100170605994,97.62268511907791,-1914.7951052713124,-971.6786784809926,-727.9250522954707,-0.0,-0.0,658.7500547599761,567.1930032401826,2.0010000000000003,0.05013977285654444,0.0,0,0.46925866640989594,132.0652280586667,166.79768265457244,0.2928701944220278,7.666775935206664,0.00316355001884253,50.217278161994905,1.2377766590117079,0,0,92.59040872188181,0.1863819267004107,-1017.1387347214229,45.46005624043026
2025-01-01 14:56:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.4371676195538,51.666666666666686,46.10666666666668,0.0,51.61292070886038,0.0,0.0,0.0,41.4371676195538,51.1760139386587,51.61292070886038,50.95756055355787,12.43753247303448,15.578216201770502,0.0,4.400000000051648,8.615572264832064,4.4,9.236100170605994,107.18038227094962,-2100.0136629463714,-970.6961783008664,-722.3390612616765,-0.0,-0.0,658.7500547599761,568.3408273706956,2.0010000000000003,0.05000489689238379,0.0,0,0.46799636082957624,132.0652280586667,170.76938877265,0.29394188494457907,7.640120607152976,0.0031637219377936665,50.34624861121243,1.238017208778665,0,0,92.63132802258873,0.18629239280938406,-1014.863699622492,44.16752132162566
2025-01-01 14:57:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.4963410328913,51.666666666666686,46.10666666666668,0.0,51.609105674749244,0.0,0.0,0.0,41.4963410328913,51.17252472306735,51.609105674749244,50.95423424722641,12.43753247303448,15.523857343120586,0.0,4.398314715364013,8.60798721758921,4.4,9.236100170605994,116.38733901269666,-1918.877266989924,-969.6110919822997,-716.9468782886698,-0.0,-0.0,658.7500547599761,569.4587906084257,2.0010000000000003,0.049874150137665885,0.0,0,0.4667727005642638,132.0652280586667,174.5841625413903,0.2949842724890453,7.613883986633404,0.003163894264785328,50.47051854868466,1.238250205514206,0,0,92.70399479822129,0.18620082904877733,-1012.5397493367452,42.92865735444548
2025-01-01 14:58:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.55353593464845,51.666666666666686,46.10666666666668,0.0,51.60528534172148,0.0,0.0,0.0,41.55353593464845,51.16903052478031,51.60528534172148,50.95090311630973,12.43753247303448,15.471193956799834,0.0,4.400000000051648,8.600252999696153,4.4,9.236100170605994,125.24800745590414,-2104.368602304993,-968.4295839862609,-711.738332767405,-0.0,-0.0,658.7500547599761,570.5457432576054,2.0010000000000003,0.04974733706761901,0.0,0,0.46558585569554445,132.0652280586667,178.23628546333305,0.2959986278495876,7.588555734762227,0.003164066984626564,50.5903107000861,1.238476014393112,0,0,92.74692710362898,0.18610741817123452,-1010.1716918244637,41.74210783820275
2025-01-01 14:59:00,0.5927139062418024,0.2567451337139566,0.0,0.00987856510403004,0.004279085561899276,0.0,0.11512971437548085,0.0,0.4675841918663215,0.0,0.010000000000000002,0.0,0.0,0.2538284670472899,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.0045236636513157884,0.0,On,0.11060605072416506,0,On,0.09220764110552399,0,On,0.27272121203926764,0.20454090902945066,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.608843493128155,51.666666666666686,46.10666666666668,0.0,51.60145988871012,0.0,0.0,0.0,41.608843493128155,51.1655315103981,51.60145988871012,50.9475673212421,12.43753247303448,15.420147853514607,0.0,4.398312612216348,8.592384425779832,4.4,9.236100170605994,133.7708022177502,-1923.039952057726,-967.1577637194616,-706.7042769128697,-0.0,-0.0,658.7500547599761,571.6004842691849,2.0010000000000003,0.04962428234928429,0.0,0,0.464434185280395,132.0652280586667,181.72502437064384,0.29698608631405665,7.564093953445229,0.0031642400828532165,50.70582464014234,1.2386949631402284,0,0,92.8210574480627,0.18601233645579854,-1007.764152654748,40.606388935286375
2025-01-01 15:00:00,0.6052724654823592,0.25830612455922736,0.0,0.010087874424705988,0.004305102075987123,0.0,0.12018868424375646,0.0,0.47508378123860273,0.0,0.010000000000000002,0.0,0.0,0.2553894578925607,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.064152059642267,0.04811404473170024,On,0.0,0,Off,0.005277607593201754,0.0,On,0.11491107665055471,0,On,0.09647157826647308,0,On,0.276367217547814,0.20727541316086046,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.6426798408703,51.666666666666686,46.10666666666668,0.0,51.59762948640342,0.15181088370551019,414.4606288203287,0.0,41.6426798408703,51.1620278388444,51.59762948640342,50.944227015064904,12.43753247303448,15.370647575733967,0.0,4.400000000051649,8.584395722312365,4.4,9.236100170605994,153.11635138895815,-2108.7870832245326,-965.8016481753194,-701.8363523690919,-0.0,-0.0,669.8990625306303,572.6217546092143,2.0010000000000003,0.049504825752573464,0.0,0,0.4633161897237185,132.0652280586667,185.0536412274197,0.29794768479412964,7.540460374940349,0.003164413545652469,50.89380877293303,1.238907351281295,0,0,92.86485527293277,0.18591575338112898,-1005.3215667386271,39.51991856330765
2025-01-01 15:01:00,0.6052724654823592,0.25830612455922736,0.0,0.010087874424705988,0.004305102075987123,0.0,0.12018868424375646,0.0,0.47508378123860273,0.0,0.010000000000000002,0.0,0.0,0.2553894578925607,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.064152059642267,0.04811404473170024,On,0.0,0,Off,0.005277607593201754,0.0,On,0.11491107665055471,0,On,0.09647157826647308,0,On,0.276367217547814,0.20727541316086046,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.654888999078025,51.666666666666686,46.10666666666668,0.0,51.588558801265606,0.1518460559310105,414.4606288203286,0.0,41.654888999078025,51.123621671935055,51.588558801265606,50.89115310726978,12.43753247303448,15.322829434455665,0.0,4.398310466695595,8.576300508766572,4.4,9.236100170605994,160.96833920941208,-1927.239021137926,-964.3671315270306,-697.1466648418044,-0.0,-0.0,669.8990625306303,573.6082373746128,2.0010000000000003,0.049389308193283576,0.0,0,0.4622350596600784,132.0652280586667,188.21594152058617,0.2988805229461862,7.517730942708312,0.0031645876216913785,51.00069105878378,1.23911258632536,0,0,92.9393674969598,0.18581783139459268,-1002.8481726932972,38.48104116626662
2025-01-01 15:02:00,0.6052724654823592,0.25830612455922736,0.0,0.010087874424705988,0.004305102075987123,0.0,0.12018868424375646,0.0,0.47508378123860273,0.0,0.010000000000000002,0.0,0.0,0.2553894578925607,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.064152059642267,0.04811404473170024,On,0.0,0,Off,0.005277607593201754,0.0,On,0.11491107665055471,0,On,0.09647157826647308,0,On,0.276367217547814,0.20727541316086046,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.66545350605128,51.666666666666686,46.10666666666668,0.0,51.57948240817336,0.1518812666063964,414.4606288203287,0.0,41.66545350605128,51.08521447695385,51.57948240817336,50.83808051134411,12.43753247303448,15.276423616905946,0.0,4.400000000052742,8.568111785716752,4.4,9.236100170605994,168.52188608708514,-2113.2234414370487,-962.8599607061617,-692.6075443406588,-0.0,-0.0,669.8990625306303,574.5585504927532,2.0010000000000003,0.049277089019050785,0.0,0,0.4611847992172007,132.0652280586667,191.2303678971136,0.29978944718625145,7.495232942081345,0.003164762034415173,51.10381853119,1.2393118206619949,0,0,92.98302322393306,0.18571872576238252,-1000.3480094316475,37.48804872548575
2025-01-01 15:03:00,0.6052724654823592,0.25830612455922736,0.0,0.010087874424705988,0.004305102075987123,0.0,0.12018868424375646,0.0,0.47508378123860273,0.0,0.010000000000000002,0.0,0.0,0.2553894578925607,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.064152059642267,0.04811404473170024,On,0.0,0,Off,0.005277607593201754,0.0,On,0.11491107665055471,0,On,0.09647157826647308,0,On,0.276367217547814,0.20727541316086046,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.67444056697781,51.666666666666686,46.10666666666668,0.0,51.57040045655919,0.15191651519372198,414.4606288203287,0.0,41.67444056697781,51.04680639238864,51.57040045655919,50.78500936030336,12.43753247303448,15.231372501601594,0.0,4.398308316811288,8.559841928783085,4.4,9.236100170605994,175.78925766430132,-1931.4360676043082,-961.2857161138861,-688.2123068986343,-0.0,-0.0,669.8990625306303,575.4712426520613,2.0010000000000003,0.04916803856671995,0.0,0,0.4601641948762402,132.0652280586667,194.10250203230518,0.30067530486316674,7.473987560864887,0.0031649367717197837,51.2033385883934,1.2395052961416844,0,0,93.05698910901144,0.18561858448780713,-997.8249146238653,36.539198509979165
