Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.3308201948641737,0.1381915678632002,0.0,0.005513669914402895,0.0023031927977200032,0.0,0.1020125701255241,0.0,0.22880762473864963,0.0,0.0,0.0,0.1381915678632002,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08339272363429603,0,On,0.04455220092104934,0,On,0.1491906733350711,0.1118930050013033,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.60115437729553,51.666666666666686,46.10666666666668,0.0,51.7485178550326,0.07460447157175068,204.4633173979882,0.0,20.60115437729553,51.52117694401268,51.7485178550326,51.407506488502726,12.43753247303448,22.260460510156523,0.0,2.8,-644.8998116035605,-1226.032091213712,-0.0,-0.0,584.3753046196076,0.0,4.0,0.048342718947619094,0.0,0,0.8995821470967124,263.9984568888889,-3.2430250094561837,0.22228521225319184,11.216361827349239,0.0036276818182429016,12.537381371764983,1.212028261209778
2025-01-01 00:11:00,0.3308201948641737,0.1381915678632002,0.0,0.005513669914402895,0.0023031927977200032,0.0,0.1020125701255241,0.0,0.22880762473864963,0.0,0.0,0.0,0.1381915678632002,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08339272363429603,0,On,0.04455220092104934,0,On,0.1491906733350711,0.1118930050013033,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.60805349648888,51.666666666666686,46.10666666666668,0.0,51.741114003467366,0.07461852526385994,204.46331739798816,0.0,20.60805349648888,51.48959103096687,51.741114003467366,51.36382954471663,12.43753247303448,22.219792152338304,0.0,2.8,-640.2648266095512,-1222.2751769242293,-0.0,-0.0,584.3753046196076,0.0,4.0,0.04829551065766281,0.0,0,0.8987036748931596,263.9984568888889,-2.364954304929465,0.22284161582156103,11.199195911391744,0.0036277689721331947,12.714923404477364,1.2121950772154217
2025-01-01 00:12:00,0.3308201948641737,0.1381915678632002,0.0,0.005513669914402895,0.0023031927977200032,0.0,0.1020125701255241,0.0,0.22880762473864963,0.0,0.0,0.0,0.1381915678632002,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08339272363429603,0,On,0.04455220092104934,0,On,0.1491906733350711,0.1118930050013033,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.614063669352674,51.666666666666686,46.10666666666668,0.0,51.733705324891716,0.07463259341934046,204.4633173979882,0.0,20.614063669352674,51.45800414968748,51.733705324891716,51.32015356208537,12.43753247303448,22.18038500765935,0.0,2.8,-635.8035195999287,-1218.6391488048223,-0.0,-0.0,584.3753046196076,0.0,4.0,0.048249750659938924,0.0,0,0.8978521531355979,263.9984568888889,-1.5396754147139209,0.2233824975421577,11.182663077091478,0.0036278573480474363,12.886446068327505,1.2123567608607688
2025-01-01 00:13:00,0.3308201948641737,0.1381915678632002,0.0,0.005513669914402895,0.0023031927977200032,0.0,0.1020125701255241,0.0,0.22880762473864963,0.0,0.0,0.0,0.1381915678632002,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08339272363429603,0,On,0.04455220092104934,0,On,0.1491906733350711,0.1118930050013033,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.619225838991753,51.666666666666686,46.10666666666668,0.0,51.72629195203802,0.07464667579937467,204.4633173979882,0.0,20.619225838991753,51.42641642493069,51.72629195203802,51.27647866137703,12.43753247303448,22.142181062293453,0.0,2.8,-631.5048376302861,-1215.1182519504944,-0.0,-0.0,584.3753046196076,0.0,4.0,0.04820537303775978,0.0,0,0.8970263552178966,263.9984568888889,-0.7618902993994361,0.22390851110766766,11.166050027759173,0.003627946904196195,13.052221720360084,1.2125135462632237
2025-01-01 00:14:00,0.3308201948641737,0.1381915678632002,0.0,0.005513669914402895,0.0023031927977200032,0.0,0.1020125701255241,0.0,0.22880762473864963,0.0,0.0,0.0,0.1381915678632002,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08339272363429603,0,On,0.04455220092104934,0,On,0.1491906733350711,0.1118930050013033,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.623578666385754,51.666666666666686,46.10666666666668,0.0,51.71887401155193,0.07466077217635357,204.4633173979882,0.0,20.623578666385754,51.394827975706626,51.71887401155193,51.23280495778398,12.43753247303448,22.105125537283495,0.0,2.8,-627.3614869823136,-1211.7070657290265,-0.0,-0.0,584.3753046196076,0.0,4.0,0.04816231550152532,0.0,0,0.8962251220283347,263.9984568888889,-0.02972587289476536,0.22442027779640397,11.15001574791425,0.00362803760069677,13.212507772147124,1.212665654620699
2025-01-01 00:15:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.537984576844792,51.666666666666686,46.10666666666668,0.0,51.71145162433167,0.7506998753078283,2055.451338921574,0.0,20.537984576844792,51.363238915599716,51.71145162433167,51.18913256123374,12.43753247303448,22.069166561567958,0.0,2.8,-629.5291093046409,-1208.4004702834545,-0.0,-0.0,578.2120932472454,0.0,4.0,0.048120519021073095,0.0,0,0.8954473551082112,263.9984568888889,0.6592677315682298,0.22491838987908772,11.134534105943368,0.003628129399467466,13.35288514765941,1.2128132955202946
2025-01-01 00:16:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.362646136150033,51.666666666666686,46.10666666666668,0.0,51.66505520429301,0.7515877668776417,2055.451338921574,0.0,20.362646136150033,51.071891206479634,51.66505520429301,50.77530920757295,12.43753247303448,22.034032632139624,0.0,2.8,-625.648278546364,-1205.1732126779596,-0.0,-0.0,578.2120932472454,0.0,4.0,0.04807966905247526,0.0,0,0.8946872012885656,263.9984568888889,1.3128408843500532,0.22540646228932906,11.119466596901002,0.003628222162267968,13.50397304419224,1.2129575814324511
2025-01-01 00:17:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.186614585027655,51.666666666666686,46.10666666666668,0.0,51.61864633715381,0.7524780002930939,2055.451338921574,0.0,20.186614585027655,50.78056810464074,51.61864633715381,50.36152898838421,12.43753247303448,21.99990642576383,0.0,2.8,-621.9030096406673,-1202.0418064156993,-0.0,-0.0,578.2120932472454,0.0,4.0,0.048039978952799885,0.0,0,0.893948630809666,263.9984568888889,1.926703527786564,0.22588190340664407,11.104906973912533,0.003628315963520223,13.650233284933254,1.2130977590731535
2025-01-01 00:18:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,20.009921320707235,51.666666666666686,46.10666666666668,0.0,51.57222513175755,0.753370582639719,2055.4513389215745,0.0,20.009921320707235,50.48926970735527,51.57222513175755,49.947791995154134,12.43753247303448,21.966743456315367,0.0,2.8,-618.2862480360179,-1199.0018902352044,-0.0,-0.0,578.2120932472454,0.0,4.0,0.0480013979886527,0.0,0,0.8932306996026483,263.9984568888889,2.5035489519410885,0.22634523028070072,11.090832816476993,0.003628410769768415,13.791875627689596,1.2132340084894733
2025-01-01 00:19:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,19.83259611297126,51.666666666666686,46.10666666666668,0.0,51.52579169227926,0.7542655211213104,2055.451338921574,0.0,19.83259611297126,50.197996107489125,51.52579169227926,49.53409831509406,12.43753247303448,21.93450154416256,0.0,2.8,-614.7918852765348,-1196.0493381482197,-0.0,-0.0,578.2120932472454,0.0,4.0,0.04796387802391918,0.0,0,0.8925325119299493,263.9984568888889,3.04535962443949,0.2267969359829167,11.077222863780737,0.0036285065490210093,13.929099119007137,1.2133665004857253
2025-01-01 00:20:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,19.654667217538645,51.666666666666686,46.10666666666668,0.0,51.479346118467475,0.7551628230564377,2055.451338921574,0.0,19.654667217538645,49.90674739373028,51.479346118467475,49.12044803136168,12.43753247303448,21.90314065547641,0.0,2.8,-611.4142426889564,-1193.1802426079673,-0.0,-0.0,578.2120932472454,0.0,4.0,0.04792737334041619,0.0,0,0.8918532170479158,263.9984568888889,3.5539066717654437,0.22723749115477995,11.06338010446577,0.003628603270675233,14.062092831138077,1.2134953972629325
2025-01-01 00:21:00,0.3246081066721542,0.13766788765258564,0.0,0.00541013511120257,0.002294464794209761,0.0,0.09865447387179405,0.0,0.22595363280036013,0.0,0.0,0.0,0.13766788765258564,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.01861984649122807,0.0,On,0.08003462738056598,0,On,0.04239644926357921,0,On,0.14849243305425172,0.11136932479068876,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,1759.598951111111,Off,0.0,0.0,19.476161469028284,51.666666666666686,46.10666666666668,0.0,51.432888505869265,0.7560624958752366,2055.451338921574,0.0,19.476161469028284,49.61552365080123,51.432888505869265,48.70684122326722,12.43753247303448,21.87262277046728,0.0,2.8,-608.1479040577664,-1190.3909005332655,-0.0,-0.0,578.2120932472454,0.0,4.0,0.04789184049145889,0.0,0,0.8911920064819131,263.9984568888889,4.030903228253678,0.2276673452201843,11.050639969089046,0.003628700905446791,14.191036464982492,1.2136208529414338
