Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:26:00,0.4637899634156892,0.10043998857705107,0.4373074633699812,0.007729832723594819,0.0016739998096175178,0.00728845772283302,0.078353992478194,0.22678212478364904,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.07624800563608873,0,On,0.025047195684214672,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,101.3747094574771,51.666666666666686,46.10666666666668,0.0,51.52040954913981,0.0,0.0,0.0,158.39798352730796,51.56422683070804,51.58613547149215,51.52040954913981,12.43753247303448,17.522788578254172,-0.3105447550791993,4.955222736472834,1.7,9.236100170605994,10036.19331126526,-457.45043180707927,-1043.829371438497,-0.0,-0.0,296.2781941272625,774.7804516332496,1.0,0.05049637265144191,0.0,0,0.6534756977796361,65.99961422222222,102.3723979782056,0.23467355480235272,8.215700368527125,0.002851503350465822,127.70901533970658,1.2323595133725607,0.11014840786255221,-468.430581087507,10.980149280427742
2025-01-01 11:27:00,0.4637899634156892,0.10043998857705107,0.4373074633699812,0.007729832723594819,0.0016739998096175178,0.00728845772283302,0.078353992478194,0.22678212478364904,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.07624800563608873,0,On,0.025047195684214672,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,100.74367209837075,51.666666666666686,46.10666666666668,0.0,51.498106358453484,0.0,0.0,0.0,157.4119876537043,51.543166991812356,51.56569730849179,51.498106358453484,12.43753247303448,17.713584061033718,-0.1197492722996536,4.992190654052336,1.7,9.236100170605994,10008.623343214847,-463.8557693402406,-1063.7486587676547,-0.0,-0.0,296.2781941272625,774.4687859286936,1.0,0.050846864376060855,0.0,0,0.6580114260366402,65.99961422222222,94.72171725694919,0.2319144162864285,8.30645060435913,0.0028521105568450143,128.12680139957092,1.2315506810597627,0.11048358869297088,-475.19192904788844,11.336159707647795
2025-01-01 11:28:00,0.4637899634156892,0.10043998857705107,0.4373074633699812,0.007729832723594819,0.0016739998096175178,0.00728845772283302,0.078353992478194,0.22678212478364904,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.07624800563608873,0,On,0.025047195684214672,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,100.13024712083192,51.666666666666686,46.10666666666668,0.0,51.475943049603885,0.0,0.0,0.0,156.45351112629987,51.52223824621589,51.545385844521896,51.475943049603885,12.43753247303448,17.898596928216143,0.0,5.028695151847048,1.7,9.236100170605994,9982.542343247796,-470.2211464219762,-1083.20770724002,-0.0,-0.0,296.2781941272625,774.1652958845525,1.0,0.05118562810114543,0.0,0,0.662395381754809,65.99961422222222,88.09976576226491,0.22927544833945557,8.394400725122967,0.0028527201497263927,128.52561494931254,1.2307673600692934,0.11081357294532235,-481.8959618650149,11.674815443038682
2025-01-01 11:29:00,0.4637899634156892,0.10043998857705107,0.4373074633699812,0.007729832723594819,0.0016739998096175178,0.00728845772283302,0.078353992478194,0.22678212478364904,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.07624800563608873,0,On,0.025047195684214672,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,99.53332135155202,51.666666666666686,46.10666666666668,0.0,51.45391573638881,0.0,0.0,0.0,155.52081461180003,51.50143693507789,51.52519753442243,51.45391573638881,12.43753247303448,18.078197301049215,0.0,5.064737020322334,1.7,9.236100170605994,9957.050168803213,-476.5452937163945,-1102.2321084000187,-0.0,-0.0,296.2781941272625,773.8699477913266,1.0,0.051513452026299034,0.0,0,0.6666377650586025,65.99961422222222,81.63199247767885,0.22674762577693994,8.479782154382534,0.002853332029238017,128.90668921638044,1.230007891977323,0.11113841402150498,-488.54168622746494,11.996392511070466
2025-01-01 11:30:00,0.46356395007179574,0.10043998857705107,0.4373074633699812,0.0077260658345299285,0.0016739998096175178,0.00728845772283302,0.07593085670586067,0.22897924721208893,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,98.95200847440752,51.666666666666686,46.10666666666668,0.0,51.43202077800264,0.0,0.0,0.0,154.61251324126175,51.480759630811036,51.50512905721524,51.43202077800264,12.43753247303448,18.25267935721808,0.0,5.100317496300608,2.2,9.236100170605994,10007.939030292646,-391.624069992042,-1065.1097029228001,-0.0,-0.0,296.05218078336895,864.3642991913026,1.0,0.0509185392201396,0.0,0,0.6589389732303943,65.99961422222222,95.62446183378594,0.22432344618528127,8.56212992496915,0.002853946101877531,105.43165411565195,1.2292709494519247,0.10687707787123418,-403.9252364629653,12.301166470923311
2025-01-01 11:31:00,0.46356395007179574,0.10043998857705107,0.4373074633699812,0.0077260658345299285,0.0016739998096175178,0.00728845772283302,0.07593085670586067,0.22897924721208893,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,98.37962498746327,51.666666666666686,46.10666666666668,0.0,51.410254729048454,0.0,0.0,0.0,153.71816404291135,51.46020308995358,51.485177270406155,51.410254729048454,12.43753247303448,18.424284067261027,0.0,5.1410713287858885,2.2,9.236100170605994,9983.247492701266,-398.4717094461614,-1083.1350609858605,-0.0,-0.0,296.05218078336895,864.0764669293704,1.0,0.05123257662838631,0.0,0,0.6630029446348248,65.99961422222222,88.95828230546776,0.22174438459162701,8.635262455149965,0.0028544486476141818,105.67107604753359,1.2273543309776307,0.10725779615505143,-411.0600784388828,12.588368992721351
2025-01-01 11:32:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,97.8214322506808,51.666666666666686,46.10666666666668,0.0,51.38861561668787,0.0,0.0,0.0,152.84598789168874,51.43976545749139,51.465340377893156,51.38861561668787,12.43753247303448,18.59124288652696,0.0,5.181280391199452,2.2,9.236100170605994,-721.5676441675107,-405.1162230684434,-1100.7882605462817,-0.0,-0.0,296.05218078336895,863.7972957159626,1.0,0.05153722488201203,0.0,0,0.6669454105915301,65.99961422222222,83.16843559540193,0.21947512173594025,8.713478993981951,0.0028549531211186857,105.89960368480872,1.226651562475668,0.10763210545692842,-418.13404868355246,13.017825615109082
2025-01-01 11:33:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,98.07496188891041,51.666666666666686,46.10666666666668,0.0,51.3671003090523,0.0,0.0,0.0,153.2421279514225,51.41944378540208,51.445615523576976,51.3671003090523,12.43753247303448,18.48575365413535,0.0,5.221021386677157,2.2,9.236100170605994,-704.7019372850957,-411.60871347462927,-1089.621208908615,-0.0,-0.0,296.05218078336895,863.5266975294542,1.0,0.05134484092123782,0.0,0,0.6644557616047341,65.99961422222222,88.86709084015045,0.2209693610934519,8.665455412274955,0.002855458975259739,105.62084929719035,1.2270948870882472,0.10800078277710108,-425.1591960403229,13.550482565693668
2025-01-01 11:34:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,98.31695830656086,51.666666666666686,46.10666666666668,0.0,51.3455299730126,0.0,0.0,0.0,153.62024735400135,51.3990694444236,51.42583918012911,51.3455299730126,12.43753247303448,18.384084364721087,0.0,5.2603535678835325,2.2,9.236100170605994,-689.525464142341,-417.9820311063484,-1078.9016433863553,-0.0,-0.0,296.05218078336895,863.2645702983551,1.0,0.051159094240512216,0.0,0,0.6620520059402378,65.99961422222222,93.3239984606454,0.22242155334877486,8.61811679002798,0.0028559633155916518,105.34970716735506,1.2275224493346633,0.1083644325080269,-432.14474805931826,14.16271695296986
2025-01-01 11:35:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,98.54830552847085,51.666666666666686,46.10666666666668,0.0,51.32390715104451,0.0,0.0,0.0,153.9817273882357,51.37864483049642,51.40601367022238,51.32390715104451,12.43753247303448,18.28594057629833,0.0,5.299324230765949,2.2,9.236100170605994,-674.5564619808883,-424.2599695060652,-1068.5940115206947,-0.0,-0.0,296.05218078336895,863.0107977194916,1.0,0.05097948006850413,0.0,0,0.659727611330861,65.99961422222222,97.98536875643748,0.22383475304296332,8.572632909347236,0.00285646618600048,105.08562323941234,1.2279354564733105,0.10872354020236817,-439.09801216377116,14.838042657705971
2025-01-01 11:36:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,98.76963410637303,51.666666666666686,46.10666666666668,0.0,51.30223419076592,0.0,0.0,0.0,154.32755329120786,51.35817215591142,51.38614113848417,51.30223419076592,12.43753247303448,18.19111277541113,0.0,5.337971206908785,2.2,9.236100170605994,-660.1379846882578,-430.4625032791709,-1058.672249332339,-0.0,-0.0,296.05218078336895,862.7652489135169,1.0,0.05080564495874771,0.0,0,0.6574780038109151,65.99961422222222,102.48208386071245,0.22521095226633606,8.528892798203929,0.00285696762713302,104.82820083982187,1.2283347621085785,0.1090784976236491,-446.0247680966957,15.562264817524802
2025-01-01 11:37:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,98.98150140467617,51.666666666666686,46.10666666666668,0.0,51.2805133007865,0.0,0.0,0.0,154.6585959448065,51.33765350196708,51.366223602557376,51.2805133007865,12.43753247303448,18.09941589255746,0.0,5.376324229412544,2.2,9.236100170605994,-646.2397212378244,-436.606429936838,-1049.1132895552885,-0.0,-0.0,296.05218078336895,862.5277789020932,1.0,0.050637277120360466,0.0,0,0.6552991484813806,65.99961422222222,106.82138753409517,0.22655189555478678,8.486798577944924,0.002857467677304552,104.57708832364106,1.2287211199596233,0.10942961692690603,-452.9294714860056,16.323041549167634
2025-01-01 11:38:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,99.1843910442209,51.666666666666686,46.10666666666668,0.0,51.25874656683684,0.0,0.0,0.0,154.97561100659516,51.3170908341736,51.34626296784198,51.25874656683684,12.43753247303448,18.01068950421865,0.0,5.414406083694562,2.2,9.236100170605994,-632.857675672291,-442.70566992870414,-1039.8970127422012,-0.0,-0.0,296.05218078336895,862.2982274412573,1.0,0.050474107291556235,0.0,0,0.6531875608140755,65.99961422222222,110.9871562865414,0.22785906155385116,8.44562030806721,0.002857966372763674,104.33197955520052,1.229095182508285,0.1097771425457416,-459.81542664473307,17.109756716028933
2025-01-01 11:39:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,99.37873365709848,51.666666666666686,46.10666666666668,0.0,51.23693596801953,0.0,0.0,0.0,155.27927133921636,51.29648601757253,51.32626104234904,51.23693596801953,12.43753247303448,17.924790879083805,0.0,5.45223365856834,2.2,9.236100170605994,-619.9791292796222,-448.77157898163296,-1031.005463950429,-0.0,-0.0,296.05218078336895,862.076419511173,1.0,0.05031589639249379,0.0,0,0.6511401468666458,65.99961422222222,114.97415388743792,0.22913374874391434,8.405933507819075,0.0028584637479585275,104.09260105014499,1.229457529909089,0.11012126190198178,-466.684947943048,17.91336896141503
2025-01-01 11:40:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,99.56491895697394,51.666666666666686,46.10666666666668,0.0,51.21508338848723,0.0,0.0,0.0,155.57018587027179,51.27584082774486,51.30621954737367,51.21508338848723,12.43753247303448,17.841590935977298,0.0,5.489818882724834,2.2,9.236100170605994,-607.5878610437762,-454.81328277847484,-1022.4223886823758,-0.0,-0.0,296.05218078336895,861.8621649765466,1.0,0.050162428408427766,0.0,0,0.6491541111831198,65.99961422222222,118.78234685523047,0.23037712346115216,8.367030041720097,0.0028589598357287266,103.8587045180229,1.2298086867309679,0.11046211484202956,-473.5395061363429,18.726223357868047
2025-01-01 11:41:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,99.74330423041404,51.666666666666686,46.10666666666668,0.0,51.19319062646102,0.0,0.0,0.0,155.84891286002193,51.25515695931143,51.28614012573664,51.19319062646102,12.43753247303448,17.76097140116228,-0.07236193217109133,5.527169540079181,2.2,9.236100170605994,-595.6654806267532,-460.8379902063075,-1014.1329035720044,-0.0,-0.0,296.05218078336895,861.6552584148174,1.0,0.05001350540405038,0.0,0,0.6472268922742945,65.99961422222222,122.4152421618822,0.23159025310320236,8.329492631142157,0.002859454667454025,103.63006162517678,1.2301491337098396,0.11079980177837728,-480.3798575580075,19.54186735169997
2025-01-01 11:42:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,99.9142202730768,51.666666666666686,46.10666666666668,0.0,51.17125940137776,0.0,0.0,0.0,156.11596917668248,51.2344360326695,51.26602434831537,51.17125940137776,12.43753247303448,17.682822821784793,-0.1505105115485783,5.564289973468403,2.2,9.236100170605994,-584.1926536014889,-466.85126907496226,-1006.1232628632013,-0.0,-0.0,296.05218078336895,861.4554789507994,1.0,0.04986894406239744,0.0,0,0.6453561178275696,65.99961422222222,125.87842847834327,0.23277412865036254,8.293263398159091,0.002859948273172539,103.40646034255613,1.2304793159371195,0.11113439065687393,-487.20615706651313,20.354887991550875
2025-01-01 11:43:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,100.07797564121836,51.666666666666686,46.10666666666668,0.0,51.149291359729375,0.0,0.0,0.0,156.3718369394037,51.21367959949598,51.24587371937929,51.149291359729375,12.43753247303448,17.60704314380132,-0.22629018953205104,5.601181690671917,2.2,9.236100170605994,-573.1498754335964,-472.8572855575723,-998.3806882823555,-0.0,-0.0,296.05218078336895,861.2625900899387,1.0,0.049728573227583006,0.0,0,0.6435395729073742,65.99961422222222,129.17863206539016,0.2339296801784716,8.258288404469242,0.0028604406816776667,103.18770233768764,1.230799648700069,0.11146592290568944,-494.01805657783433,21.160771020262032
2025-01-01 11:44:00,0.3049101039179496,0.10043998857705107,0.0,0.00508183506529916,0.0016739998096175178,0.0,0.07593085670586067,0.22897924721208893,0.0,0.0,0.0,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,10522.718244444444,Off,0.0,0,100.23485976479726,51.666666666666686,46.10666666666668,0.0,51.127288079965226,0.0,0.0,0.0,156.6169683824957,51.19288914736754,51.22568968106871,51.127288079965226,12.43753247303448,17.53353667129647,-0.2997966620369006,5.637843885755729,2.2,9.236100170605994,-562.517949756834,-478.8590123152061,-990.8932419542798,-0.0,-0.0,296.05218078336895,861.0763395563232,1.0,0.04959223212450971,0.0,0,0.6417751769163619,65.99961422222222,132.3231114140769,0.23505778767052946,8.223886717965406,0.002860931920599742,102.97360107130754,1.2311105217371905,0.111794418508005,-500.81479095870964,21.95577864350353
2025-01-01 11:45:00,0.46356395007179574,0.10043998857705107,0.4373074633699812,0.0077260658345299285,0.0016739998096175178,0.00728845772283302,0.07593085670586067,0.22897924721208893,0.15865384615384615,0.0,0.4373074633699812,0.0,0.10043998857705107,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002105986842105263,0.0,On,0.0738248698637554,0,On,0.027244318112654552,0,On,0.10060847181099875,0.07545635385824903,On,0.02341613848565392,0,On,0.023133996428618027,0,On,0.02126480941576096,0,On,On,10681.37209059829,18.33333333333337,0.8210470437277401,0.0,12.81621841870219,0.15865384615384615,1,10522.718244444444,10522.718244444444,Off,0.0,0,100.33393650680745,51.666666666666686,46.10666666666668,0.0,51.172066103733926,0.10985209552451496,296.6492751163918,0.0,156.77177579188663,51.17206610373393,51.17206610373394,51.172066103733926,12.43753247303448,17.462213285619562,-0.37112004771380924,5.674273886861006,2.2,9.236100170605994,10129.093822600444,-484.85840969831247,-983.6497288712343,-0.0,-0.0,296.05218078336895,860.8964591334912,1.0,0.04945976903831999,0.0,0,0.6400609665061335,65.99961422222222,135.3192800900179,0.236159288666168,8.190645585370827,0.002861422016476485,102.76398037323476,1.2314123024155736,0.11211988031921047,-507.5952528138646,22.736843115552162
