Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.37422303629834575,0.10043998857705107,0.20839675606141916,0.37422303629834575,0.10043998857705107,0.20839675606141914,0.07984825953779955,0.22826900752977694,0.06610576923076923,0.026185312990593644,0.1822114430708255,0.0,0.10043998857705107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.07774227269569428,0.0,0.023362735155744094,0.0,0.10060847181099875,0.07545635385824903,0.02341613848565392,0.0,0.024786424744947886,0.0,0.0227837243740296,0.0,4450.571704415954,18.33333333333337,0.34210293488655835,0.0,5.340091007792579,0.06610576923076923,0.4166666666666667,4384.465935185185,10522.718244444444,703.3706666666666,0.0,89.77406859657859,51.66666666666668,46.10666666666668,0.0,49.17027125900329,0.029140035049067557,74.16231877909793,703.3706666666666,140.271982182154,48.13813594484046,49.17141258812414,47.620926958638194,12.43753247303448,18.065100695163757,-0.0534793630608305,2.464549639424471,0.85,9.236100170605994,3560.321047520096,-264.0809008265257,-1216.2108440560555,0.0,0.0,296.08800065839745,710.1976728150299,1.0,0.0537711815802251,0.0,0.0,0.6958551388654993,65.99961422222222,29.872186501799245,0.22400752293110215,8.429297010697683,0.00281568135018103,137.96453976879002,1.2300927376423656,0.09976207015067803,-215.5639949289275,-48.516905897598186
2025-01-01 11:00:00,0.3552747958724756,0.10043998857705107,0.1384806967338274,0.3552747958724756,0.10043998857705107,0.13848069673382737,0.07726358138064399,0.227770829876447,0.05024038461538461,0.0,0.1384806967338274,0.0,0.10043998857705107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.07515759453853874,0.0,0.026035900777012618,0.0,0.10060847181099875,0.07545635385824903,0.02341613848565392,0.0,0.023133996428618027,0.0,0.02126480941576096,0.0,3382.434495356125,18.33333333333337,0.25999823051378435,0.0,4.05846916592236,0.05024038461538461,0.31666666666666665,3332.1941107407406,10522.718244444444,0.0,0.0,99.44927481216446,51.66666666666668,46.10666666666668,0.0,51.45211486422591,0.02760083227695941,74.16231877909793,0.0,155.38949189400694,51.424854503949476,51.495716910280215,51.36762227775695,12.43753247303448,18.027293885144367,-0.056297883529053884,5.063855422945012,1.95,9.236100170605994,2703.9694173563425,-431.4233129975218,-1069.3710527532198,0.0,0.0,296.1764881225104,820.2228890972012,1.0,0.05096145457761826,0.0,0.0,0.6594943426896506,65.99961422222222,94.72948663092701,0.2273741172288081,8.450902358800704,0.0028527732102355085,117.01671853139031,1.2296476582207239,0.10876778883965714,-444.57129958109806,13.147986583576252
2025-01-01 12:00:00,0.35318443217680073,0.10168917031299116,0.13119223901099436,0.35318443217680073,0.10168917031299116,0.13119223901099436,0.07484742386765394,0.23074085446299294,0.04759615384615385,0.0,0.13119223901099436,0.0,0.10168917031299116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021937362938596492,0.0,0.07265368757379428,0.0,0.028049929669749177,0.0,0.10060847181099875,0.07545635385824903,0.022706558531543197,0.0,0.023133996428618027,0.0,0.02126480941576096,0.0,3204.411627179487,18.33333333333337,0.24631411311832202,0.0,3.844865525610657,0.04759615384615385,0.3,3156.8154733333336,10522.718244444444,0.0,0.0,94.23824949247327,51.66666666666668,46.10666666666668,0.0,50.13303416689958,0.0,0.0,0.0,147.2472648319895,49.69543690070923,50.13303416689958,49.476638267614064,12.43753247303448,18.064872918582303,-0.05691904282003725,7.0318432468957734,3.05,9.236100170605994,2648.578169686539,-615.3697214219367,-993.2821639458756,0.0,0.0,297.439935150177,870.4671263035713,1.0,0.05092353844211115,0.0,0.0,0.659003668373722,65.99961422222222,140.00877130275057,0.22906642886236367,8.498796626703127,0.002882300266932819,89.8164822012262,1.22885019676519,0.12693820093419983,-653.685081946372,38.315360524435285
2025-01-01 13:00:00,0.34696905218134366,0.10168917031299116,0.13551217883308897,0.34696905218134366,0.10168917031299116,0.13551217883308894,0.07381833314433933,0.23348725749854282,0.039663461538461536,0.026185312990593644,0.1093268658424953,0.0,0.10168917031299116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0024569846491228073,0.0,0.07136134849521651,0.0,0.030796332705299034,0.0,0.10060847181099875,0.07545635385824903,0.022706558531543197,0.0,0.023133996428618027,0.0,0.02126480941576096,0.0,2670.3430226495725,18.33333333333337,0.20526176093193502,0.0,3.2040546046755476,0.039663461538461536,0.25,2630.679561111111,10522.718244444444,703.3706666666666,0.0,91.79011065710368,51.66666666666668,46.10666666666668,0.0,49.23307612347852,0.14321181921815038,370.62336466000977,703.3706666666666,143.4220479017245,48.750384475594316,49.23307612347852,48.509038651652226,12.43753247303448,17.964574272746937,-0.06549550923898266,8.595825935738521,4.45,9.236100170605994,2300.112571554173,-643.5594954425626,-842.4944904547203,0.0,0.0,299.1572474624123,871.7070452447946,1.0,0.04810229762572398,0.0,0.0,0.6224938714459548,65.99961422222222,173.10679189690882,0.23222299547061784,8.474850107680677,0.0029052817242251824,76.57986855853066,1.2286787155918562,0.12788921338036546,-688.5786411026901,45.019145660127606
2025-01-01 14:00:00,0.368787088982289,0.10168917031299116,0.07288457722833021,0.368787088982289,0.10168917031299116,0.0728845772283302,0.07439768800990366,0.26794709328007765,0.026442307692307692,0.0,0.07288457722833021,0.0,0.10168917031299116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0026324835526315787,0.0,0.07176520445727208,0.0,0.033542735740848886,0.0,0.10060847181099875,0.07545635385824903,0.022706558531543197,0.0,0.03965827959191662,0.0,0.03645395899844736,0.0,1780.2286817663817,18.33333333333337,0.13684117395462334,0.0,2.1360364031170316,0.026442307692307692,0.16666666666666666,1753.7863740740743,10522.718244444444,0.0,0.0,94.39777716211553,51.66666666666668,46.10666666666668,0.0,50.727020703719134,0.056102416912138915,148.32463755819586,0.0,147.49652681580554,49.741603715948095,50.727020703719134,49.24889522206258,12.43753247303448,18.064430585697586,-0.05069010404049088,9.591041459667373,4.7,9.236100170605994,1452.7652742560433,-794.2905875248931,-807.1826043433392,0.0,0.0,302.4830053635265,798.9645777806054,1.0,0.046749994793630775,0.0,0.0,0.6049936632050319,65.99961422222222,177.2361914694744,0.23226922152720103,8.54115909602613,0.002925597964948529,54.287073491802886,1.2276255970850796,0.1285896554011436,-815.2712467189691,20.980659194075997
2025-01-01 15:00:00,0.4875007677479169,0.10302478423657098,0.07288457722833021,0.4875007677479169,0.10302478423657098,0.0728845772283302,0.07968270681334225,0.38137575324226697,0.026442307692307692,0.0,0.07288457722833021,0.0,0.10302478423657098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003071230811403509,0.0,0.07661147600193872,0.0,0.03665532584780539,0.0,0.1032220781997319,0.07741655864979892,0.02341613848565392,0.0,0.09584084234713183,0.0,0.08809706757958113,0.0,1780.2286817663817,18.33333333333337,0.13684117395462334,0.0,2.1360364031170316,0.026442307692307692,0.16666666666666666,1753.7863740740743,10522.718244444444,0.0,0.0,88.53266315056037,51.66666666666668,46.10666666666668,0.0,49.32813718781728,0.0,0.0,0.0,138.33228617275057,47.7064740788661,49.32813718781728,46.89564252439052,12.43753247303448,18.027566014704245,-0.05372106115849521,9.177315831186215,4.15,9.236100170605994,1393.7006023965453,-857.1682509563566,-844.8154984726635,0.0,0.0,312.47848039148334,585.3131014273926,1.0,0.04707708949319852,0.0,0.0,0.6092266095696247,65.99961422222222,145.80893871134376,0.2337284367127025,8.537462970247832,0.0029373059672520552,43.362868284849796,1.2277722053352405,0.12577314162396933,-817.2180951392378,-39.950155817118784
2025-01-01 16:00:00,0.7422494799169962,0.10946468094315026,0.09906989021892385,0.7422494799169962,0.10946468094315025,0.09906989021892385,0.09464779614728168,0.6211593760774069,0.026442307692307692,0.026185312990593644,0.07288457722833021,0.0,0.10946468094315026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0038609758771929823,0.0,0.0907868202700887,0.0,0.04368611761881302,0.0,0.1093102436699574,0.08198268275246803,0.03193109793498262,0.0,0.20820596785756224,0.0,0.19138328474184865,0.0,1780.2286817663817,18.33333333333337,0.13684117395462334,0.0,2.1360364031170316,0.026442307692307692,0.16666666666666666,1753.7863740740743,10522.718244444444,703.3706666666666,0.0,96.91164351197745,51.66666666666668,46.10666666666668,0.0,50.87560689868917,0.0,0.0,703.3706666666666,151.42444298746474,50.45466020998486,50.90026379966375,50.219529964658136,12.43753247303448,17.971255931900092,-0.0641713275973105,7.865822330425787,3.05,9.236100170605994,1208.2133739115163,-931.2234335513781,-973.8401904852218,0.0,0.0,342.6347188556203,201.94573162407625,1.0,0.049991042508413915,0.0,0.0,0.6469361989902143,65.99961422222222,59.190163774736355,0.2353905062401552,8.52323564876075,0.002947807747605352,-5.550940596374756,1.2280018340954062,0.12877585756527807,-814.0564183318136,-117.16701521956439
2025-01-01 17:00:00,0.8023199122390245,0.11733631166716127,0.11661532356532832,0.8023199122390244,0.11733631166716127,0.11661532356532832,0.1222745118715898,0.6377377080597424,0.0423076923076923,0.0,0.11661532356532832,0.0,0.11733631166716127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.004913969298245615,0.0,0.11736054257334419,0.0,0.053939355618199146,0.0,0.11647460000613181,0.08735595000459884,0.04044605738431132,0.0,0.20159625459224279,0.0,0.1853076249087741,0.0,2848.3658908262105,18.33333333333337,0.21894587832739734,0.0,3.417658244987251,0.0423076923076923,0.26666666666666666,2806.0581985185186,10522.718244444444,0.0,0.0,97.30655435888977,51.66666666666668,46.10666666666668,0.0,50.88147130209275,0.02778415944584346,74.16231877909793,0.0,152.04149118576524,50.733071403887216,50.90601724390794,50.634325512969255,12.43753247303448,18.058667475544095,-0.04674116557084792,5.540382711929344,1.95,9.236100170605994,2119.5714451105673,-767.504552485169,-1109.9181929445406,0.0,0.0,390.508675267797,13.778313360458334,1.0,0.05284758427734135,0.0,0.0,0.6839028270403426,65.99961422222222,-9.38492803889993,0.23301194139533096,8.546061863700489,0.002935371994143588,-41.8746271385243,1.2270653211966418,0.12337982613273293,-582.3257326006369,-185.17881988453215
2025-01-01 18:00:00,0.6954522552094708,0.12199855586368231,0.13119223901099436,0.6954522552094708,0.12199855586368231,0.13119223901099436,0.1526195351005026,0.49523656626281454,0.04759615384615385,0.0,0.13119223901099436,0.0,0.12199855586368231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.005615964912280701,0.0,0.14700357018822188,0.0,0.07008820546723228,0.0,0.12102534995357309,0.0907690124651798,0.04683227697130784,0.0,0.11236512551043042,0.0,0.10328621716226753,0.0,3204.411627179487,18.33333333333337,0.24631411311832202,0.0,3.844865525610657,0.04759615384615385,0.3,3156.8154733333336,10522.718244444444,0.0,0.0,92.12473614838264,51.66666666666668,46.10666666666668,0.0,49.540250061377506,0.028799696548733596,74.16231877909793,0.0,143.94490023184787,48.96020914512882,49.540250061377506,48.67018868700448,12.43753247303448,18.03883486799972,-0.06496300205794293,4.053841263846364,1.15,9.236100170605994,2471.3668733126374,-566.7833240300564,-1134.9779513709611,0.0,0.0,442.9003214447835,0.0,1.0,0.05138943913643124,0.0,0.0,0.6650329089969719,65.99961422222222,-40.96712394067231,0.2325296443628541,8.522885683956096,0.0029269283404158688,-35.26474154754031,1.226538428620091,0.0974815251916372,-368.099894125563,-198.6834299044933
2025-01-01 19:00:00,0.7169160156246224,0.1205648842650081,0.13119223901099436,0.7169160156246224,0.12056488426500811,0.13119223901099436,0.16444004222989791,0.5048798195485706,0.04759615384615385,0.0,0.13119223901099436,0.0,0.1205648842650081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005966962719298246,0.0,0.15847307951059966,0.0,0.09674662426563621,0.0,0.12077936346992761,0.09058452260244568,0.05392807651241509,0.0,0.10079812729612139,0.0,0.09265381245438704,0.0,3204.411627179487,18.33333333333337,0.24631411311832202,0.0,3.844865525610657,0.04759615384615385,0.3,3156.8154733333336,10522.718244444444,0.0,0.0,87.7878033087335,51.66666666666668,46.10666666666668,0.0,48.26629233741172,0.0,0.0,0.0,137.16844266989608,47.4665077317367,48.26629233741172,47.0666154288992,12.43753247303448,18.01285949921492,-0.055842424990128654,2.930811431370763,-0.25000000000000006,9.236100170605994,2352.6435612833784,-574.727656496417,-1265.5949658219945,0.0,0.0,479.48490429487225,0.0,1.0,0.052638916916393025,0.0,0.0,0.6812024538820413,65.99961422222222,-65.65800436898657,0.23186624650807514,8.495792005156641,0.002913911675576455,-47.15863903093705,1.2266571235115273,0.08774500109849193,-369.8513377891858,-204.87631870723115
2025-01-01 20:00:00,0.7096349178423371,0.1171498842231847,0.1938198406157531,0.7096349178423371,0.11714988422318472,0.1938198406157531,0.14805744668912893,0.5007601634609005,0.060817307692307684,0.026185312990593644,0.16763452762515949,0.0,0.1171498842231847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.006142461622807018,0.0,0.1419149850663219,0.0,0.12534583454249534,0.0,0.11705881790478981,0.08779411342859232,0.057475976282968716,0.0,0.0842738441328228,0.0,0.07746466287170065,0.0,4094.5259680626777,18.33333333333337,0.3147347000956337,0.0,4.912883727169173,0.060817307692307684,0.38333333333333336,4033.7086603703706,10522.718244444444,703.3706666666666,0.0,93.41475128891828,51.66666666666668,46.10666666666668,0.0,49.62894446756873,0.0,0.0,703.3706666666666,145.9605488889348,49.309907747770836,49.64260583188915,49.13672802355147,12.43753247303448,17.99762596726791,-0.06714960874324914,1.7663981748342759,-0.55,9.236100170605994,3200.9204562651043,-449.26063891517623,-1293.0179841526094,0.0,0.0,487.4086238314242,0.0,1.0,0.05295282537528949,0.0,0.0,0.6852647565474672,65.99961422222222,-87.99615147638829,0.23114674424867554,8.474776153068856,0.002901977794815879,-29.327475982093993,1.2267302876037605,0.07321695245417179,-233.39020269653682,-215.87043621863944
2025-01-01 21:00:00,0.6565503725021848,0.11099059747319151,0.16763452762515949,0.6565503725021848,0.1109905974731915,0.16763452762515946,0.11720834548757374,0.47852471932230345,0.060817307692307684,0.0,0.16763452762515949,0.0,0.11099059747319151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.005703714364035088,0.0,0.11150463112353864,0.0,0.13314561916345694,0.0,0.1096792233954256,0.08225941754656918,0.06102387605352233,0.0,0.07105441760218394,0.0,0.06531334320555152,0.0,4094.5259680626777,18.33333333333337,0.3147347000956337,0.0,4.912883727169173,0.060817307692307684,0.38333333333333336,4033.7086603703706,10522.718244444444,0.0,0.0,97.29664743734543,51.66666666666668,46.10666666666668,0.0,50.72693583135084,0.0,0.0,0.0,152.02601162085222,50.76059177296681,50.77741974377481,50.72693583135084,12.43753247303448,18.08881310600162,-0.04803881191945537,1.3654394858947858,-0.3,9.236100170605994,3138.0704164982512,-380.6860288801243,-1302.7210040907514,0.0,0.0,456.6634965331619,0.0,1.0,0.053876738224836705,0.0,0.0,0.697221151875364,65.99961422222222,-110.398044006837,0.22942971505788629,8.511654396506119,0.0028969256698055386,-11.718518354683441,1.2263500145873285,0.0789945585638834,-177.86917332551036,-202.81685555461397
2025-01-01 22:00:00,0.5289479710141894,0.10256937232346307,0.1822114430708255,0.5289479710141896,0.10256937232346305,0.18221144307082549,0.09513539122145653,0.36770681056196375,0.06610576923076923,0.0,0.1822114430708255,0.0,0.10256937232346307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.004913969298245615,0.0,0.09022142192321092,0.0,0.1016169123153446,0.0,0.10011649884370781,0.07508737413278084,0.05321849655830436,0.0,0.03965827959191662,0.0,0.03645395899844736,0.0,4450.571704415954,18.33333333333337,0.34210293488655835,0.0,5.340091007792579,0.06610576923076923,0.4166666666666667,4384.465935185185,10522.718244444444,0.0,0.0,94.01009966207839,51.66666666666668,46.10666666666668,0.0,49.534767501835255,0.0,0.0,0.0,146.8907807219975,49.56832970443988,49.58511080574221,49.534767501835255,12.43753247303448,18.000127525448853,-0.06147015392588458,0.7689231596629031,-1.95,9.236100170605994,3196.5548175509343,-596.1946630220277,-1530.0277955702504,0.0,0.0,392.5029259379146,0.0,1.0,0.05781255979296702,0.0,0.0,0.748154785531061,65.99961422222222,-116.4920172326842,0.23044104797229473,8.466242457643519,0.002893578374279919,-17.519683197154226,1.226725867551817,0.10464617245217508,-392.1691630450583,-204.0254999769694
2025-01-01 23:00:00,0.3946560703195241,0.08644375782334328,0.20407681623932458,0.39465607031952415,0.08644375782334328,0.20407681623932455,0.046512946009807155,0.2741046627712554,0.07403846153846153,0.0,0.20407681623932458,0.0,0.08644375782334328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00412422423245614,0.0,0.04238872177735102,0.0,0.03661138339923659,0.0,0.08111404298209496,0.06083553223657121,0.046122697017197116,0.0,0.03965827959191662,0.0,0.03645395899844736,0.0,4984.640308945868,18.33333333333337,0.3831552870729454,0.0,5.980901928727689,0.07403846153846153,0.4666666666666667,4910.601847407407,10522.718244444444,0.0,0.0,90.29434656448323,51.66666666666668,46.10666666666668,0.0,48.38622440511224,0.0,0.0,0.0,141.08491650700503,48.41938214068913,48.435961008477584,48.38622440511224,12.43753247303448,18.09888658225629,-0.048637504034961115,-0.45484369729393953,-3.05,9.236100170605994,3458.4370504316603,-553.7375230710292,-1655.4344773764717,0.0,0.0,258.70430438697707,0.0,1.0,0.058946079115149035,0.0,0.0,0.7628237071013798,65.99961422222222,-129.47308552471407,0.22850232921516014,8.504857728136429,0.0028869778368908546,-22.341006919466054,1.2263150049880638,0.09334323618494036,-330.8786104871278,-222.85891258390131
