Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:39:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,80.93947902559201,51.666666666666686,46.10666666666668,0.0,51.04873344757373,0.699616251004826,1883.2579670415023,0.0,126.46793597748751,49.18146392805223,51.04873344757373,48.24782916829149,12.43753247303448,18.95016472672554,0.0,-1.1,-1038.232916805235,-1457.6818213664421,-0.0,-0.0,470.9650390519164,7.855647138873059,3.0,0.05507652504143048,0.0,0.0,0.7691160867373702,197.99884266666666,-51.516134490709206,0.2636978919025737,9.623254432223437,0.003511758811082252,3.5709975770190248,1.2246592973195836
2025-01-01 07:40:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,80.46032322544241,51.666666666666686,46.10666666666668,0.0,50.99210243127659,0.700643884806871,1883.2579670415023,0.0,125.71925503975376,48.91426037659566,50.99210243127659,47.87533934925519,12.43753247303448,18.86790813128289,0.0,-1.1,-1025.9186414492697,-1448.3273327140378,-0.0,-0.0,470.9650390519164,7.875219107944345,3.0,0.05494850683773305,0.0,0.0,0.7673283766415563,197.99884266666666,-48.55634778714827,0.2650577791908158,9.585478164005538,0.00351177724775587,3.9262903553866373,1.2250042499032057
2025-01-01 07:41:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,79.97485230812876,51.666666666666686,46.10666666666668,0.0,50.93544455913822,0.7016750314194753,1883.2579670415025,0.0,124.96070673145118,48.647156366178564,50.93544455913822,47.50301226969874,12.43753247303448,18.788100870260195,0.0,-1.1,-1013.845145888786,-1439.2744414926565,-0.0,-0.0,470.9650390519164,7.894676519590882,3.0,0.05482416652323006,0.0,0.0,0.7655920264262459,197.99884266666666,-45.53574344804562,0.266384889713406,9.54954075329223,0.0035117975130594366,4.270974008554358,1.225339114955502
2025-01-01 07:42:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,79.48336031794271,51.666666666666686,46.10666666666668,0.0,50.878761301906216,0.7027096816507746,1883.2579670415025,0.0,124.1927504967855,48.38015320871939,50.878761301906216,47.13084916212599,12.43753247303448,18.71063467139989,0.0,-1.1,-1002.2554316530809,-1430.5088488075946,-0.0,-0.0,470.9650390519164,7.914017255613068,3.0,0.054703346844187706,0.0,0.0,0.7639048401218083,197.99884266666666,-42.71162189740265,0.26768039568418517,9.514196559108097,0.0035118195514018866,4.605500273834647,1.225664330499267
2025-01-01 07:43:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,78.98614366984548,51.666666666666686,46.10666666666668,0.0,50.822054065448334,0.7037478272997356,1883.2579670415023,0.0,123.41584948413356,48.11325215505107,50.822054065448334,46.75885119985245,12.43753247303448,18.635400317693232,0.0,-1.1,-991.0967014983394,-1422.016324645117,-0.0,-0.0,470.9650390519164,7.933239203286334,3.0,0.05458588810021165,0.0,0.0,0.7622645875922234,197.99884266666666,-40.04541590513867,0.26894553678363736,9.480576019483326,0.0035118433096033644,4.9303271524485375,1.2259803399519358
2025-01-01 07:44:00,0.28677775619196094,0.17771279354054015,0.0,0.0047796292698660155,0.0029618798923423356,0.0,0.027730104610980088,0.25904765158098086,0.0,0.0,0.0,0.17771279354054015,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.02423268547720816,0,On,0.022097260193593916,0,On,0.19730799723873121,0.14798099792904837,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,78.48348003536987,51.666666666666686,46.10666666666668,0.0,50.76532419023257,0.7047894611804626,1883.2579670415025,0.0,122.63043755526542,47.84645439442854,50.76532419023257,46.38701949652653,12.43753247303448,18.562295516065177,0.0,-1.1,-980.3489128775191,-1413.7835860630883,-0.0,-0.0,470.9650390519164,7.952340268684508,3.0,0.05447164048045364,0.0,0.0,0.7606691768040292,197.99884266666666,-37.530365866347196,0.2701814855818199,9.446858628669023,0.003511868736919813,5.245884369892618,1.2262875589899231
2025-01-01 07:45:00,0.29524667484498335,0.1796825905179651,0.4645728511809253,0.004920777914083056,0.002994709841966085,0.007742880853015421,0.03090073635566153,0.26434593848932186,0.0,0.4645728511809253,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,80.12809920344385,51.666666666666686,46.10666666666668,0.0,50.708572955458884,0.0,0.0,10550.56,125.20015500538102,47.579761058422534,50.708572955458884,46.015355109904355,12.43753247303448,18.491223592536183,0.0,-1.1,-961.7059098069126,-1405.7981340636923,-0.0,-0.0,479.2501099870459,7.971318377028675,3.0,0.05436046211256798,0.0,0.0,0.7591166265809761,197.99884266666666,-35.157885730266145,0.2713893649716014,9.414763574602816,0.003511895784890509,5.607733197740992,1.2265863809005968
2025-01-01 07:46:00,0.29524667484498335,0.1796825905179651,0.4645728511809253,0.004920777914083056,0.002994709841966085,0.007742880853015421,0.03090073635566153,0.26434593848932186,0.0,0.4645728511809253,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,83.91809908786439,51.666666666666686,46.10666666666668,0.0,50.68939375062834,0.0,0.0,10550.56,131.12202982478811,48.9658670799505,50.68939375062834,48.10410374461158,12.43753247303448,18.422317682706357,0.0,-1.1,-951.7521022484875,-1398.073344940689,-0.0,-0.0,479.2501099870459,7.9901714726627135,3.0,0.054252570336752085,0.0,0.0,0.7576099719700644,197.99884266666666,-32.928867294844295,0.2725664343619693,9.383190617643557,0.0035119246915229566,5.904915520822493,1.2268762329098697
2025-01-01 07:47:00,0.29524667484498335,0.1796825905179651,0.4645728511809253,0.004920777914083056,0.002994709841966085,0.007742880853015421,0.03090073635566153,0.26434593848932186,0.0,0.4645728511809253,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,87.70109441060923,51.666666666666686,46.10666666666668,0.0,50.67026328716574,0.0,0.0,10550.56,137.0329600165769,50.3511857573035,50.67026328716574,50.19164699237238,12.43753247303448,18.355260280587096,-0.03362860830181802,-1.1,-942.1481602664408,-1390.572152359522,-0.0,-0.0,479.2501099870459,8.008897519391379,3.0,0.05414747646814039,0.0,0.0,0.7561423887319078,197.99884266666666,-30.826117893964607,0.2737176140359096,9.352560696682733,0.003511955122873812,6.194013922026522,1.227158439055526
2025-01-01 07:48:00,0.29524667484498335,0.1796825905179651,0.0,0.004920777914083056,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,0.0,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,89.74015015889613,51.666666666666686,46.10666666666668,0.0,51.73571854562691,0.0,0.0,0.0,140.2189846232752,51.73571854562691,51.73571854562691,51.73571854562691,12.43753247303448,18.28996986368276,-0.09891902520615403,-1.1,-932.8776184176318,-1383.2841478900527,-0.0,-0.0,479.2501099870459,8.027494500629446,3.0,0.054045060159145605,0.0,0.0,0.7547121962727267,197.99884266666666,-28.843580514624776,0.27484388722246483,9.322832106881986,0.003511987036770494,6.475373625190167,1.227433332062595
2025-01-01 07:49:00,0.29524667484498335,0.1796825905179651,0.0,0.004920777914083056,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,0.0,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,89.86068755604256,51.666666666666686,46.10666666666668,0.0,51.71594817317163,0.0,0.0,0.0,140.4073243063165,51.7170756995469,51.717639462734546,51.71594817317163,12.43753247303448,18.226369177450497,-0.16251971143841715,-1.1,-923.92418021466,-1376.1995066050406,-0.0,-0.0,479.2501099870459,8.045960419562073,3.0,0.05394520715291696,0.0,0.0,0.7533177990528264,197.99884266666666,-26.97478359666532,0.2759461964982421,9.293965318407912,0.0035120203928664974,6.749322388057572,1.2277012275521988
2025-01-01 07:50:00,0.29524667484498335,0.1796825905179651,0.0,0.004920777914083056,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,0.0,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,89.97682039612422,51.666666666666686,46.10666666666668,0.0,51.6961519545361,0.0,0.0,0.0,140.5887818689441,51.698407812722735,51.69953574181606,51.6961519545361,12.43753247303448,18.164384984634133,-0.22450390425478162,-1.1,-915.2725554275919,-1369.3089497762078,-0.0,-0.0,479.2501099870459,8.064293299459571,3.0,0.05384780894153746,0.0,0.0,0.7519576818134931,197.99884266666666,-25.21371563842986,0.2770254453877555,9.265922849184301,0.003512055152547241,7.016171484929111,1.2279624250211953
2025-01-01 07:51:00,0.29524667484498335,0.1796825905179651,0.0,0.004920777914083056,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,0.0,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,90.08873754911245,51.666666666666686,46.10666666666668,0.0,51.676330860581025,0.0,0.0,0.0,140.7636524204882,51.67971580016823,51.68140826996184,51.676330860581025,12.43753247303448,18.103947810956896,-0.28494107793201806,-1.1,-906.9083216513752,-1362.6037080413485,-0.0,-0.0,479.2501099870459,8.08249119581151,3.0,0.053752762413792336,0.0,0.0,0.7506304046582565,197.99884266666666,-23.554723597072382,0.27808250026809544,9.238095906003204,0.0035120912788413534,7.276216716722808,1.2282172088443133
2025-01-01 07:52:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,90.19661830670057,51.666666666666686,46.10666666666668,0.0,51.65648582052265,0.0,0.0,0.0,140.93221610421963,51.66100053766092,51.66325789623006,51.65648582052265,12.43753247303448,18.04499171262434,-0.34389717626457283,-1.1,5554.87162917516,-1356.075487802027,-0.0,-0.0,479.2501099870459,8.100552147926846,3.0,0.05365996953285262,0.0,0.0,0.7493345985519025,197.99884266666666,-21.99249044575643,0.279118192119432,9.211027560452514,0.0035121287363375003,7.529739335498584,1.228465849190957
2025-01-01 07:53:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,89.83138787373504,51.666666666666686,46.10666666666668,0.0,51.63661772404441,0.0,0.0,0.0,140.361543552711,51.64226286373179,51.64508543357548,51.63661772404441,12.43753247303448,18.162339587434907,-0.22654930145400698,-1.1,5537.410874778051,-1369.0818064537825,-0.0,-0.0,479.2501099870459,13.208378113005168,3.0,0.05384459352728399,0.0,0.0,0.7519127801639064,197.99884266666666,-26.44692619110947,0.27706986237894604,9.265024794117588,0.003512167491106282,7.005703155011099,1.227970963848096
2025-01-01 07:54:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,89.4763195453485,51.666666666666686,46.10666666666668,0.0,51.61683080120202,0.0,0.0,0.0,139.80674928960704,51.62360106369783,51.62698619494574,51.61683080120202,12.43753247303448,18.27597612589929,-0.11291276298962316,-1.1,5520.265364096678,-1381.7241006140805,-0.0,-0.0,479.2501099870459,13.209024310553641,3.0,0.05402309740433281,0.0,0.0,0.7544054974019666,197.99884266666666,-30.950142712184103,0.27510229088552596,9.316960323469988,0.00351220356324809,6.499237661844881,1.2274921110571424
2025-01-01 07:55:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,89.13097029879212,51.666666666666686,46.10666666666668,0.0,51.597122809881206,0.0,0.0,0.0,139.2671410918627,51.6050130264577,51.60895813474594,51.597122809881206,12.43753247303448,18.38606432557493,-0.002824563313982509,-1.1,5503.6919668136,-1394.015956564165,-0.0,-0.0,479.2501099870459,13.211424829300418,3.0,0.05419576509379525,0.0,0.0,0.7568167152034789,197.99884266666666,-35.23168404517911,0.2732110098990296,9.366924924681857,0.003512237040669919,6.009538602755492,1.2270285676865635
2025-01-01 07:56:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,88.79490512868205,51.666666666666686,46.10666666666668,0.0,51.57749160565106,0.0,0.0,0.0,138.7420392635657,51.58649673294471,51.590999296591534,51.57749160565106,12.43753247303448,18.49276428811738,0.0,-1.1,5487.7012276632695,-1405.9710504961479,-0.0,-0.0,479.2501099870459,13.215501773090786,3.0,0.05436287336331047,0.0,0.0,0.7591502984899031,197.99884266666666,-39.267329263525795,0.2713917614097242,9.415592641455945,0.0035122680073573893,5.535821863817227,1.2265796260684527
2025-01-01 07:57:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,88.4677103390554,51.666666666666686,46.10666666666668,0.0,51.55793513999419,0.0,0.0,0.0,138.23079740477405,51.56805025446131,51.57310781169488,51.55793513999419,12.43753247303448,18.596228263852566,0.0,-1.1,5472.259241191245,-1417.6025622951456,-0.0,-0.0,479.2501099870459,13.221178590813794,3.0,0.05452468426700423,0.0,0.0,0.7614099067158535,197.99884266666666,-43.07780393655271,0.2696405681169093,9.463057494562488,0.0035122965434598603,5.0773446714268795,1.2261446146065673
2025-01-01 07:58:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,88.14899532762925,51.666666666666686,46.10666666666668,0.0,51.538451455608616,0.0,0.0,0.0,137.7328051994207,51.549671748252216,51.555281894574016,51.538451455608616,12.43753247303448,18.696599982226576,0.0,-1.1,5457.340309799116,-1428.9230645430732,-0.0,-0.0,479.2501099870459,13.228378466056082,3.0,0.05468144433223326,0.0,0.0,0.763598982512392,197.99884266666666,-46.676233080754045,0.2679537300212745,9.508816903885531,0.003512322725485693,4.633407889725214,1.2257229003110701
2025-01-01 07:59:00,6.748936172280881,0.1796825905179651,0.0,0.11248226953801467,0.002994709841966085,0.0,0.03090073635566153,0.26434593848932186,6.453689497435898,0.0,0.0,0.1796825905179651,0.0,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,87.83839054343403,51.666666666666686,46.10666666666668,0.0,51.519038681316744,0.0,0.0,0.0,137.24748522411568,51.531359452706795,51.53751983840183,51.519038681316744,12.43753247303448,18.794015408312433,0.0,-1.1,5442.920724574166,-1439.944574189893,-0.0,-0.0,479.2501099870459,13.237023558707007,3.0,0.05483338595938456,0.0,0.0,0.765720771234524,197.99884266666666,-50.074308658883936,0.26632779805019813,9.552945817540124,0.0035123466265108818,4.203352108926304,1.225313885355546
2025-01-01 08:00:00,6.74907420307758,0.18042588540825238,0.0,0.11248457005129299,0.0030070980901375395,0.0,0.030047707298643984,0.26533699834303826,6.453689497435898,0.0,0.0,0.18042588540825238,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,87.19844325035461,51.666666666666686,46.10666666666668,0.0,51.499695027424515,0.7122264554247077,1939.594743833342,0.0,136.24756757867908,51.51311168298592,51.51982001076663,51.499695027424515,12.43753247303448,18.888603278043153,0.0,-1.1,5429.116243379462,-1450.6785830065733,-0.0,-0.0,479.3881407837447,13.24703494331359,3.0,0.0549807284511912,0.0,0.0,0.7677783353350769,197.99884266666666,-53.28281183360757,0.26475955300736753,9.595515183757355,0.003512368316369076,3.7865547703389035,1.2249170045928202
2025-01-01 08:01:00,6.74907420307758,0.18042588540825238,0.0,0.11248457005129299,0.0030070980901375395,0.0,0.030047707298643984,0.26533699834303826,6.453689497435898,0.0,0.0,0.18042588540825238,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,86.22905532189048,51.666666666666686,46.10666666666668,0.0,51.44174223311503,0.713284687690581,1939.5947438333421,0.0,134.73289894045388,51.237117609843956,51.44174223311503,51.13480529820843,12.43753247303448,18.980489317384595,0.0,-1.1,5415.629106699262,-1461.1365110781376,-0.0,-0.0,479.3881407837447,13.258333013999456,3.0,0.05512368474899854,0.0,0.0,0.769774648433286,197.99884266666666,-56.31202044224328,0.2632459253268233,9.637194126526804,0.003512387861828144,3.3824112938170794,1.2245317076533029
2025-01-01 08:02:00,6.74907420307758,0.18042588540825238,0.0,0.11248457005129299,0.0030070980901375395,0.0,0.030047707298643984,0.26533699834303826,6.453689497435898,0.0,0.0,0.18042588540825238,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.0274033172218896,0,On,0.024769151132035008,0,On,0.19993439320863113,0.1499507949064733,On,0,0,Off,On,6453.6894974358975,18.888888888888914,1.0,0.0,6.347920266666667,0.10576923076923077,1,6347.920266666667,6347.920266666667,Off,0.0,0,85.2671470014767,51.666666666666686,46.10666666666668,0.0,51.3838658878042,0.7143446670845347,1939.5947438333421,0.0,133.22991718980734,50.961324919805435,51.3838658878042,50.75005443580606,12.43753247303448,19.069785345649542,0.0,-1.1,5402.577896659062,-1471.328442534052,-0.0,-0.0,479.3881407837447,13.270838151678054,3.0,0.05526244463417586,0.0,0.0,0.7717123607309195,197.99884266666666,-59.1712990265283,0.2617841651959352,9.678052510859084,0.0035124053266707665,2.9903821821713388,1.2241575044454533
