Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.127962225643413,0.17968259051796512,0.08517168938316963,2.127962225643413,0.1796825905179651,0.08517168938316963,0.029167494838670864,0.27024937319790454,1.8285453576068378,0.08517168938316963,0.0,0.17968259051796512,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002047269736842105,0.0,0.02712022510182876,0.0,0.0306725858406177,0.0,0.19993439320863113,0.1499507949064733,0.0,0.0,1828.5453576068378,18.888888888888914,0.2833333333333333,0.0,1.7985774088888888,0.02996794871794872,0.2833333333333333,1798.577408888889,6347.920266666667,1934.2693333333332,0.0,84.9714307297145,51.66666666666668,46.10666666666668,0.0,51.43055940911139,0.6618128353784932,1793.1191241745587,1934.2693333333332,132.7678605151789,50.22219301709967,51.43055940911139,49.618009821093814,12.43753247303448,18.598825338474345,-0.04420192270948628,0.85,1279.4002882011146,-1182.1385247656208,0.0,0.0,417.28868972797125,1381.6907560529985,1.9980000000000002,0.05070496730610009,0.0,0.0,0.7080694724890204,131.867229216,215.70476563192662,0.2726778286628598,9.512355641798006,0.0035484833368751765,67.52002682731509,1.227299833589978
2025-01-01 11:00:00,1.1839615006578645,0.1844839706504384,0.030971523412061684,1.1839615006578645,0.18448397065043837,0.030971523412061684,0.03528228463198508,0.28818728303442653,0.860491932991453,0.030971523412061684,0.0,0.1844839706504384,0.0,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002047269736842105,0.0,0.03323501489514297,0.0,0.042208655500508646,0.0,0.2063362333852622,0.15475217503894662,0.0,0.0,860.491932991453,18.888888888888914,0.13333333333333333,0.0,0.8463893688888889,0.014102564102564103,0.13333333333333333,846.389368888889,6347.920266666667,703.3706666666666,0.0,84.80446010732204,51.66666666666668,46.10666666666668,0.0,51.603495856011335,0.2649580482685726,721.1107429355495,703.3706666666666,132.5069689176907,50.041512103198656,51.603495856011335,49.260520226792316,12.43753247303448,18.481146249113113,-0.08449107318513918,1.95,550.1744751249174,-1035.7246252702796,0.0,0.0,457.5251633294432,1562.1870289625674,2.25,0.04799268162857214,0.0,0.0,0.670193761469763,148.499132,267.88200407430077,0.2763031044014804,9.480182270564278,0.0035709770028200982,69.93140407200664,1.2272021074308475
2025-01-01 12:00:00,6.7733146278704845,0.1843701003868552,0.05420016597110795,6.7733146278704845,0.1843701003868552,0.054200165971107946,0.032763140033127074,0.2868619904014597,6.453689497435898,0.05420016597110795,0.0,0.1843701003868552,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0021325726425438594,0.0,0.030630567390583216,0.0,0.04103518988565276,0.0,0.2042022866597185,0.15315171499478886,0.0,0.0,6453.6894974358975,25.5555555555556,1.0,0.0,6.347920266666667,0.10576923076923077,1.0,6347.920266666667,6347.920266666667,1230.8986666666667,0.0,76.38002920147856,51.66666666666668,46.10666666666668,0.0,51.59042057062581,0.28239345372723823,769.8018143056396,1230.8986666666667,119.34379562731027,49.72428081455879,51.59042057062581,48.79121093652529,12.43753247303448,21.343717466440854,-3.600726978003636,3.05,5818.17624665872,-1249.4387520000253,0.0,-4.67356947118938,391.16346866440654,1643.4246521729249,1.3005,0.052455426031452375,0.0,0.00018521161528286357,0.7351001393018414,85.832498296,227.43560202962988,0.2331907724042195,10.755314490097415,0.003582329374119769,-8.570970462954058,1.21468899813727
2025-01-01 13:00:00,5.633350744472197,0.17113552694478137,0.007742880853015421,5.633350744472198,0.17113552694478137,0.007742880853015421,0.01438592540782765,0.24089023786778874,5.378074581196581,0.007742880853015421,0.0,0.17113552694478137,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002388481359649123,0.0,0.011997444048178525,0.0,0.012709535274746829,0.0,0.18655618873695343,0.139917141552715,0.0,0.0,5378.074581196581,25.5555555555556,0.8333333333333334,0.0,5.289933555555555,0.08814102564102563,0.8333333333333334,5289.933555555556,6347.920266666667,175.84266666666664,0.0,74.34199854777475,51.66666666666668,46.10666666666668,0.0,52.52049888876437,0.0,0.0,175.84266666666664,116.15937273089806,52.547167525627586,52.560501844059196,52.52049888876437,12.43753247303448,24.850771066641517,-0.3334260876230456,4.45,4309.527542819428,-1471.2124210887985,0.0,-84.2230643283382,245.51391079442965,1680.8700250072802,0.04995000000000001,0.055783307098660896,0.0,0.00318929104402049,0.8235227962206343,3.2966807304000003,241.3745362455539,0.18670614271591737,12.230397671861159,0.0035642852958152364,-87.49912533578646,1.199813288581009
2025-01-01 14:00:00,0.3090099703307915,0.18147696107626235,0.0,0.3090099703307915,0.18147696107626232,0.0,0.02905650960874754,0.2799534607220439,0.0,0.0,0.0,0.18147696107626235,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002559087171052631,0.0,0.026497422437694908,0.0,0.03798417928702745,0.0,0.200344767578928,0.15025857568419596,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,6347.920266666667,0.0,0.0,73.09353165154114,51.66666666666668,46.10666666666668,0.0,51.500675530542935,0.058993414753911164,161.36462495376972,0.0,114.20864320553304,50.863912574037826,51.5232561604537,50.52295046587451,12.43753247303448,23.631086916076825,0.0,4.7,-633.440481051049,-1286.5139309346594,0.0,-32.95074727763532,357.75146972559986,1564.8079327930561,0.9510000000000001,0.05264495381031641,0.0,0.0013204743828073393,0.7536001757514635,62.76563312533333,328.2727274356459,0.199719336385872,11.693683312362845,0.003543987750547405,-49.972817681895314,1.204156662084187
2025-01-01 15:00:00,0.37326432124319,0.19273711651715825,0.030971523412061684,0.37326432124319,0.19273711651715822,0.030971523412061684,0.047317827701089415,0.32594649354210053,0.0,0.030971523412061684,0.0,0.19273711651715825,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002985601699561403,0.0,0.04433222600152801,0.0,0.06896367151922284,0.0,0.21634936802050564,0.16226202601537917,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,6347.920266666667,703.3706666666666,0.0,72.45837258516629,51.66666666666668,46.10666666666668,0.0,51.249818256237965,0.3028483513730547,825.7361855489664,703.3706666666666,113.21620716432231,49.12250768711319,51.249818256237965,48.05885240255081,12.43753247303448,22.17379140247642,0.0,4.15,-431.52941180484135,-1180.6875737499263,0.0,0.0,467.1182283697546,1153.0744892522498,1.6515,0.05065464028976089,0.0,0.0,0.7073666809124847,108.99836288799999,282.03993357533056,0.21695062797210068,11.05651057460392,0.0035279255993192313,-16.047105085339574,1.2101032232006
2025-01-01 16:00:00,0.7413937618369782,0.20801690616346033,0.030971523412061684,0.7413937618369782,0.2080169061634603,0.030971523412061684,0.07141234454541867,0.6699814172915595,0.0,0.030971523412061684,0.0,0.20801690616346033,0.0,1.0,0.04360663356352128,0.03270497517264095,0.2866525707268834,0.0,0.003753327850877193,0.0,0.06765901669454147,0.0,0.10597297168006233,0.0,0.23374924132109254,0.17531193099081935,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,6347.920266666667,703.3706666666666,0.0,79.17244371221516,51.66666666666668,46.10666666666668,0.0,52.11317565603759,0.09691884298706606,268.8069064067785,703.3706666666666,123.70694330033616,50.98198841130376,52.11317565603759,50.41639478893684,12.43753247303448,21.536920114493473,0.0,3.05,-322.23052501152216,-1257.4874941449511,0.0,0.0,796.5347080449743,402.2942588977374,2.2995,0.05222872797522764,0.0,0.0,0.7293480270471032,151.76611290399998,138.72226108845447,0.22597844616959584,10.787638240741195,0.0035345923425441554,-12.097141275263672,1.2127135927521917
2025-01-01 17:00:00,0.3750113702789312,0.19264635137233974,0.03871440426507711,0.3750113702789313,0.19264635137233976,0.03871440426507711,0.04942059005289319,0.3255907802260381,0.0,0.03871440426507711,0.0,0.19264635137233974,0.0,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004776962719298246,0.0,0.04464362733359494,0.0,0.06872897839625167,0.0,0.20929092885139958,0.15696819663854963,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,6347.920266666667,879.2133333333333,0.0,77.72985092354648,51.66666666666668,46.10666666666668,0.0,51.07483876210431,0.4193658439140612,1129.1499691278752,879.2133333333333,121.45289206804136,49.1867403981345,51.07483876210431,48.2426912161496,12.43753247303448,20.257817704484545,0.0,1.95,-763.8674415545573,-1253.8692183984358,0.0,0.0,426.32431969373334,28.160667689507044,0.99945,0.05250666415275009,0.0,0.0,0.7332292665599085,65.9633144344,63.677457150145216,0.24215886816169796,10.185643828004055,0.003501971865828747,-134.15933210058495,1.2174526017721476
2025-01-01 18:00:00,0.7249462915923063,0.23580645845656065,0.05420016597110795,0.7249462915923063,0.23580645845656067,0.054200165971107946,0.1372104586412286,0.5877358329510777,0.0,0.05420016597110795,0.0,0.23580645845656065,0.0,1.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.00545938596491228,0.0,0.13175107267631633,0.0,0.27332722167566337,0.0,0.2648556185895947,0.19864171394219596,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,6347.920266666667,1230.8986666666667,0.0,84.17840091843956,51.66666666666668,46.10666666666668,0.0,51.33579595449353,0.2984707280547356,807.2255303173619,1230.8986666666667,131.5287514350618,50.533326118222924,51.343323069470635,50.124564085110514,12.43753247303448,19.21175516032991,0.0,1.15,-206.31415807482637,-1171.01411062993,0.0,0.0,930.8380864537013,0.0,3.4005,0.04960256850244235,0.0,0.0,0.6926750253401597,224.4316881626667,33.86186610140232,0.25690885200264135,9.693863242776567,0.0034838447772846948,5.882861724727549,1.221206668509649
2025-01-01 19:00:00,1.5886954399653712,0.22490177687767313,0.030971523412061684,1.5886954399653712,0.22490177687767313,0.030971523412061684,0.11547048489928988,0.6127330220746284,0.860491932991453,0.030971523412061684,0.0,0.22490177687767313,0.0,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005800597587719299,0.0,0.10966988731157058,0.0,0.3128639862377309,0.0,0.2522981628585107,0.18922362214388297,0.0,0.0,860.491932991453,18.888888888888914,0.13333333333333333,0.0,0.8463893688888889,0.014102564102564103,0.13333333333333333,846.389368888889,6347.920266666667,703.3706666666666,0.0,83.79903569819686,51.66666666666668,46.10666666666668,0.0,50.765456969329506,0.18323562664546278,484.89868595833553,703.3706666666666,130.9359932784326,49.77015467999365,50.765456969329506,49.27250353532574,12.43753247303448,18.582669975458806,-0.04196980976092076,-0.25000000000000006,549.3349732825874,-1233.066772347626,0.0,0.0,911.8084591444892,0.0,3.0495,0.04975063873842164,0.0,0.0,0.694742752023588,201.26582357066667,10.10135349427114,0.26712371656398737,9.407311887072897,0.0034825455288843674,-24.57252743881046,1.2238413874017084
2025-01-01 20:00:00,2.4222970290513133,0.22422003814293037,0.030971523412061684,2.4222970290513133,0.22422003814293034,0.030971523412061684,0.1062424323246734,0.7026322223676653,1.6134223743589744,0.030971523412061684,0.0,0.22422003814293037,0.0,1.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.005971203399122806,0.0,0.10027122892555058,0.0,0.4036721715104248,0.0,0.2523802377325701,0.18928517829942754,0.0,0.0,1613.4223743589744,18.888888888888914,0.25,0.0,1.5869800666666667,0.026442307692307692,0.25,1586.9800666666667,6347.920266666667,703.3706666666666,0.0,83.11528354347138,51.66666666666668,46.10666666666668,0.0,51.07490670148959,0.3358748900336123,905.4124841545685,703.3706666666666,129.86763053667403,49.423301255511795,51.07490670148959,48.5974985325229,12.43753247303448,18.48325596327164,-0.07158071725021979,-0.55,1382.22813819866,-1250.190990897689,0.0,0.0,1032.073630155059,0.0,3.6495,0.04989694959824205,0.0,0.0,0.6967859099001534,240.865592104,-13.076875417684391,0.2683947860642696,9.356195521496877,0.0034773605876944505,21.935211257164386,1.2242623944326203
