occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.714,0.59,0.202,0.421,0.25,0.0,0.0,0.422,0.0,0.0,0.0,0,0,0,0
0.781,0.59,0.202,0.421,0.25,0.0,0.0,0.479,0.0,0.0,0.0777,0,0,0,0
0.857,0.59,0.202,0.421,0.25,0.0,0.0,0.305,0.0,0.0,0.0777,0,0,0,0
0.857,0.603,0.223,0.421,0.254,0.0,0.0,0.261,0.0,0.467,0.155,0,0,0,0
0.857,0.618,0.247,0.421,0.258,0.0,0.0,0.241,0.0,0.467,0.0777,0,0,0,0
0.857,0.618,0.247,0.421,0.258,0.0,0.0,0.404,0.0,0.0,0.0,0,0,0,0
0.857,0.618,0.247,0.421,0.258,0.0,0.0,0.213,0.0,0.0,0.0777,0,0,0,0
0.79,0.622,0.286,0.585,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.627,0.331,0.772,0.286,0.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.714,0.627,0.331,0.772,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.627,0.331,0.772,0.286,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.714,0.623,0.392,0.801,0.315,0.0,0.0,0.0,0.0,0.0,0.392,0,0,0,0
0.714,0.618,0.462,0.835,0.348,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.618,0.462,0.835,0.348,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.781,0.623,0.503,0.873,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.619,0.611,0.917,0.463,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.857,0.607,0.679,0.917,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.607,0.679,0.917,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.607,0.679,0.917,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.924,0.587,0.712,0.956,0.63,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.563,0.749,1.0,0.749,0.0,0.0,0.0,0.0,0.0,0.311,0,0,0,0
1.0,0.563,0.749,1.0,0.749,0.0,0.0,0.0,0.0,0.0,0.166,0,0,0,0
1.0,0.563,0.7,0.961,0.702,0.449,0.467,0.0,0.0,0.0,0.214,0,0,0,0
1.0,0.543,0.526,0.917,0.577,0.239,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.519,0.39,0.917,0.494,0.769,0.333,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.523,0.361,0.879,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.53,0.299,0.796,0.385,0.406,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.529,0.185,0.713,0.247,0.235,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.524,0.093,0.669,0.135,0.684,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.536,0.069,0.592,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.549,0.0416,0.504,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.555,0.0306,0.465,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.555,0.0185,0.46,0.0494,0.0,0.0,0.0,0.0,0.0,0.209,0,0,0,0
1.0,0.547,0.019,0.504,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.554,0.0186,0.465,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.557,0.0204,0.46,0.0665,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.857,0.551,0.023,0.504,0.0862,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.79,0.551,0.0308,0.465,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.551,0.0397,0.421,0.146,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.781,0.544,0.0548,0.421,0.214,0.0,0.0,0.0,0.0,0.467,0.233,0,0,0,0
0.857,0.535,0.072,0.421,0.292,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.857,0.538,0.101,0.421,0.313,0.0,0.0,0.0,0.0,0.0,0.131,0,0,0,0
0.857,0.541,0.135,0.421,0.337,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.79,0.543,0.126,0.421,0.315,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.714,0.545,0.116,0.421,0.289,0.0,0.0,0.0,0.0,0.0,0.301,0,0,0,0
0.648,0.546,0.12,0.421,0.263,0.0,0.0,0.0,0.0,0.0,0.255,0,0,0,0
0.571,0.548,0.125,0.421,0.232,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.505,0.55,0.112,0.421,0.211,0.0,0.0,0.0,0.0,0.0,0.275,0,0,0,0
0.429,0.551,0.098,0.421,0.186,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.429,0.551,0.106,0.421,0.184,0.0,0.0,0.0,0.0,0.0,0.388,0,0,0,0
0.429,0.551,0.115,0.421,0.181,0.0,0.0,0.415,0.467,0.0,0.511,0,0,0,0
0.429,0.551,0.115,0.421,0.181,0.0,0.0,0.452,1.0,0.0,0.544,0,0,0,0
0.429,0.551,0.115,0.421,0.181,0.0,0.0,0.335,1.0,0.0,0.294,0,0,0,0
0.362,0.553,0.103,0.421,0.159,0.0,0.0,0.499,0.533,0.0,0.233,0,0,0,0
0.152,0.558,0.0562,0.421,0.0939,0.0,0.0,0.362,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0667,0.56,0.0361,0.421,0.0681,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.143,0.558,0.0566,0.421,0.0894,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0566,0.421,0.0894,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0601,0.421,0.0892,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.388,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.311,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.143,0.558,0.0672,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.21,0.56,0.101,0.421,0.107,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.286,0.562,0.135,0.421,0.129,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.286,0.562,0.135,0.421,0.129,0.0,0.0,0.0,0.0,0.467,0.0777,0,0,0,0
0.286,0.562,0.135,0.421,0.129,0.0,0.0,0.0,0.0,1.0,0.155,0,0,0,0
0.286,0.567,0.138,0.421,0.129,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.352,0.576,0.17,0.421,0.148,0.0,0.0,0.0,0.0,0.4,0.0777,0,0,0,0
0.495,0.582,0.231,0.421,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.638,0.587,0.293,0.421,0.228,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.714,0.603,0.33,0.421,0.254,0.0,0.0,0.0,0.0,0.467,0.0777,0,0,0,0
0.714,0.618,0.336,0.421,0.258,0.0,0.0,0.0,0.0,0.467,0.159,0,0,0,0
0.714,0.618,0.336,0.421,0.258,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0
0.781,0.623,0.366,0.421,0.278,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.857,0.634,0.433,0.618,0.315,0.0,0.0,0.0,0.0,0.0,0.188,0,0,0,0
0.857,0.64,0.471,0.842,0.333,0.308,0.467,0.0,0.0,0.0,0.233,0,0,0,0
0.79,0.634,0.436,0.809,0.311,0.261,1.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.781,0.633,0.431,0.805,0.308,0.509,0.333,0.0,0.0,0.0,0.387,0,0,0,0
0.857,0.635,0.54,0.877,0.368,0.726,0.0,0.0,0.0,0.0,0.122,0,0,0,0
0.924,0.634,0.665,0.956,0.436,0.265,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.64,0.718,1.0,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.718,1.0,0.467,0.303,0.467,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.625,0.722,0.961,0.495,0.274,1.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.607,0.726,0.917,0.527,0.573,0.333,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.607,0.726,0.917,0.527,0.338,0.0,0.0,0.0,0.0,0.167,0,0,0,0
1.0,0.607,0.726,0.917,0.527,0.0,0.0,0.0,0.0,0.0,0.221,0,0,0,0
1.0,0.587,0.7,0.917,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.67,0.917,0.649,0.0,0.0,0.0,0.0,0.0,0.159,0,0,0,0
1.0,0.563,0.569,0.84,0.555,0.0,0.0,0.0,0.0,0.0,0.0683,0,0,0,0
1.0,0.563,0.453,0.752,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.549,0.376,0.752,0.401,0.0,0.0,0.0,0.0,0.0,0.102,0,0,0,0
1.0,0.54,0.226,0.675,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.153,0.586,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.153,0.586,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.548,0.104,0.548,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.549,0.0476,0.504,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.549,0.0476,0.504,0.0778,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.549,0.0476,0.504,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.548,0.039,0.504,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0292,0.504,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0292,0.504,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0292,0.504,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.026,0.504,0.0566,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.547,0.0224,0.504,0.0529,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.547,0.0224,0.504,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0224,0.504,0.0529,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.554,0.0204,0.465,0.0512,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.557,0.0204,0.46,0.0665,0.0,0.0,0.387,0.467,0.0,0.0,0,0,0,0
1.0,0.551,0.023,0.504,0.0862,0.0,0.0,0.126,1.0,0.0,0.0777,0,0,0,0
1.0,0.551,0.023,0.504,0.0862,0.0,0.0,0.214,1.0,0.0,0.0777,0,0,0,0
1.0,0.551,0.023,0.504,0.0862,0.0,0.0,0.539,0.533,0.0,0.233,0,0,0,0
1.0,0.546,0.0408,0.465,0.16,0.0,0.0,0.298,0.0,0.467,0.314,0,0,0,0
1.0,0.541,0.0612,0.421,0.243,0.0,0.0,0.338,0.0,0.467,0.311,0,0,0,0
1.0,0.541,0.0612,0.421,0.243,0.0,0.0,0.154,0.0,0.0,0.0,0,0,0,0
1.0,0.541,0.0612,0.421,0.243,0.0,0.0,0.201,0.0,0.0,0.0,0,0,0,0
1.0,0.544,0.0775,0.421,0.242,0.0,0.0,0.281,0.0,0.0,0.241,0,0,0,0
1.0,0.548,0.0961,0.421,0.241,0.0,0.0,0.194,0.0,0.0,0.148,0,0,0,0
0.933,0.55,0.087,0.421,0.219,0.0,0.0,0.221,0.0,0.0,0.233,0,0,0,0
0.857,0.551,0.0766,0.421,0.193,0.0,0.0,0.452,0.0,0.0,0.549,0,0,0,0
0.857,0.55,0.099,0.421,0.211,0.0,0.0,0.369,0.0,0.0,0.55,0,0,0,0
0.857,0.548,0.125,0.421,0.232,0.0,0.0,0.0469,0.0,0.0,0.233,0,0,0,0
0.857,0.548,0.125,0.421,0.232,0.0,0.0,0.459,0.0,0.0,0.0686,0,0,0,0
0.857,0.548,0.125,0.421,0.232,0.0,0.0,0.171,0.0,0.0,0.393,0,0,0,0
0.857,0.548,0.135,0.421,0.229,0.0,0.0,0.241,0.0,0.0,0.0,0,0,0,0
0.857,0.548,0.147,0.421,0.225,0.0,0.0,0.164,0.0,0.0,0.185,0,0,0,0
0.79,0.55,0.132,0.421,0.205,0.0,0.0,0.134,0.0,0.0,0.0777,0,0,0,0
0.714,0.55,0.13,0.421,0.202,0.0,0.0,0.221,0.0,0.467,0.0777,0,0,0,0
0.714,0.548,0.153,0.421,0.221,0.0,0.0,0.0972,0.0,1.0,0.163,0,0,0,0
0.648,0.55,0.144,0.421,0.197,0.0,0.0,0.271,0.0,1.0,0.256,0,0,0,0
0.571,0.551,0.125,0.421,0.175,0.0,0.0,0.231,0.0,1.0,0.155,0,0,0,0
0.571,0.551,0.125,0.421,0.175,0.0,0.0,0.414,0.0,0.333,0.203,0,0,0,0
0.571,0.55,0.147,0.421,0.191,0.0,0.0,0.126,0.0,0.0,0.155,0,0,0,0
0.505,0.55,0.154,0.421,0.191,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.429,0.551,0.133,0.421,0.17,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.429,0.551,0.133,0.421,0.17,0.0,0.0,0.0,0.0,0.0,0.0234,0,0,0,0
0.295,0.555,0.101,0.421,0.132,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.143,0.558,0.064,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.143,0.558,0.0672,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.143,0.558,0.0709,0.421,0.0889,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.143,0.56,0.0735,0.421,0.089,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.21,0.562,0.104,0.421,0.107,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.286,0.562,0.135,0.421,0.129,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.286,0.562,0.135,0.421,0.129,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.352,0.57,0.166,0.421,0.148,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.429,0.579,0.202,0.421,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.579,0.202,0.421,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.362,0.576,0.174,0.421,0.151,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.352,0.583,0.173,0.421,0.151,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.362,0.59,0.179,0.421,0.155,0.0,0.0,0.0,0.0,1.0,0.0777,0,0,0,0
0.286,0.584,0.145,0.421,0.133,0.556,0.467,0.0,0.0,1.0,0.0,0,0,0,0
0.219,0.579,0.116,0.421,0.113,0.278,1.0,0.0,0.0,0.4,0.233,0,0,0,0
0.21,0.58,0.122,0.487,0.116,0.274,1.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.286,0.588,0.169,0.561,0.144,0.406,0.267,0.0,0.0,0.0,0.155,0,0,0,0
0.419,0.6,0.239,0.627,0.188,0.44,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.571,0.614,0.32,0.702,0.238,0.346,0.0,0.0,0.0,1.0,0.155,0,0,0,0
0.571,0.61,0.366,0.725,0.262,0.547,0.0,0.0,0.0,1.0,0.233,0,0,0,0
0.571,0.607,0.418,0.752,0.288,0.658,0.0,0.0,0.0,0.4,0.155,0,0,0,0
0.571,0.607,0.418,0.752,0.288,0.303,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.571,0.607,0.418,0.752,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.6,0.452,0.752,0.325,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.571,0.592,0.49,0.752,0.368,0.0,0.0,0.0,0.0,0.0,0.233,0,0,0,0
0.705,0.599,0.6,0.829,0.442,0.517,0.467,0.0,0.0,0.0,0.155,0,0,0,0
0.857,0.607,0.726,0.917,0.527,0.38,1.0,0.0,0.0,0.0,0.0221,0,0,0,0
0.79,0.587,0.649,0.879,0.537,0.415,0.333,0.0,0.0,0.0,0.0,0,0,0,0
0.848,0.563,0.663,0.912,0.642,0.167,0.0,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.563,0.728,0.961,0.702,0.0,0.0,0.0,0.0,0.0,0.0223,0,0,0,0
1.0,0.563,0.569,0.84,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.552,0.345,0.713,0.366,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
1.0,0.54,0.221,0.669,0.272,0.0,0.0,0.0,0.0,0.0,0.19,0,0,0,0
1.0,0.544,0.19,0.631,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.153,0.586,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0903,0.509,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.555,0.0158,0.46,0.0493,0.0,0.0,0.0,0.0,0.0,0.321,0,0,0,0
1.0,0.547,0.0158,0.504,0.0493,0.0,0.0,0.0,0.0,0.0,0.0709,0,0,0,0
1.0,0.547,0.0158,0.504,0.0493,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.547,0.0158,0.504,0.0493,0.0,0.0,0.0,0.0,0.0,0.222,0,0,0,0
1.0,0.554,0.0158,0.465,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.933,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.555,0.0174,0.46,0.0548,0.0,0.0,0.0,0.0,0.0,0.389,0,0,0,0
0.857,0.547,0.0192,0.504,0.061,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.79,0.549,0.0208,0.504,0.0728,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.781,0.551,0.0226,0.504,0.0862,0.0,0.0,0.472,0.467,0.0,0.0,0,0,0,0
0.857,0.551,0.0226,0.504,0.0862,0.0,0.0,0.442,1.0,0.0,0.0777,0,0,0,0
0.924,0.546,0.0258,0.542,0.103,0.0,0.0,0.288,1.0,0.0,0.393,0,0,0,0
1.0,0.533,0.0563,0.509,0.247,0.0,0.0,0.482,0.533,0.467,0.293,0,0,0,0
1.0,0.525,0.087,0.421,0.389,0.0,0.0,0.626,0.0,1.0,0.0777,0,0,0,0
1.0,0.525,0.087,0.421,0.389,0.0,0.0,0.271,0.0,1.0,0.619,0,0,0,0
1.0,0.525,0.087,0.421,0.389,0.0,0.0,0.539,0.0,1.0,0.45,0,0,0,0
0.933,0.533,0.0901,0.421,0.365,0.0,0.0,0.241,0.0,0.333,0.0777,0,0,0,0
0.857,0.541,0.0937,0.421,0.337,0.0,0.0,0.0771,0.0,0.0,0.0211,0,0,0,0
0.857,0.541,0.0937,0.421,0.337,0.0,0.0,0.0469,0.0,0.0,0.183,0,0,0,0
0.857,0.541,0.0937,0.421,0.337,0.0,0.0,0.241,0.0,0.0,0.0,0,0,0,0
0.724,0.544,0.0868,0.421,0.288,0.0,0.0,0.261,0.0,0.0,0.143,0,0,0,0
0.638,0.546,0.0863,0.421,0.253,0.0,0.0,0.144,0.0,0.0,0.0777,0,0,0,0
