occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.671,0.716,0.826,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.617,0.457,0.605,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.617,0.457,0.605,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.615,0.437,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0399,1.0,0,0,0,0,0
1.0,0.594,0.287,0.388,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0799,1.0,0,0,0,0,0
1.0,0.568,0.137,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.567,0.129,0.173,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,1.0,0,0,0,0,0
1.0,0.565,0.0765,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
1.0,0.564,0.0713,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0377,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0377,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0377,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0358,0.0718,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0238,0.0576,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0238,0.0576,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0238,0.0576,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0229,0.0565,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0172,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0172,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0172,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.56,0.017,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.56,0.0157,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0157,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
0.956,0.56,0.0157,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.711,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0169,0.0534,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,1.0,0,0,0,0,0
1.0,0.56,0.0238,0.0796,0.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.181,1.0,0,0,0,0,0
1.0,0.561,0.0248,0.088,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.57,0.0318,0.142,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.107,1.0,0,0,0,0,0
1.0,0.572,0.0361,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.374,1.0,0,0,0,0,0
1.0,0.586,0.0637,0.329,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.819,1.0,0,0,0,0,0
1.0,0.592,0.0669,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
0.956,0.629,0.0847,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.114,1.0,0,0,0,0,0
0.667,0.609,0.0639,0.294,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,1.0,0,0,0,0,0
0.667,0.609,0.0639,0.294,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.61,0.0656,0.295,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0439,1.0,0,0,0,0,0
0.667,0.619,0.077,0.301,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.154,1.0,0,0,0,0,0
0.667,0.619,0.077,0.301,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.619,0.077,0.301,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0454,1.0,0,0,0,0,0
0.622,0.615,0.0738,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0,0.133,0,0,0,0
0.333,0.59,0.053,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0,0.133,0,0,0,0
0.333,0.59,0.053,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0422,0,0,0,0,0,0
0.333,0.59,0.053,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0,0,0,0,0,0
0.289,0.587,0.0481,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0444,0.565,0.0222,0.0646,0.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.333,0.59,0.0633,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.333,0.59,0.0633,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0,0,0,0,0,0
0.333,0.59,0.0633,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.333,0.59,0.0637,0.163,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0,0,0,0,0,0
0.289,0.587,0.0595,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0444,0.567,0.0251,0.0639,0.0639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,0,0
0.333,0.603,0.0877,0.159,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
0.378,0.623,0.115,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0399,1.0,0,0,0,0,0
0.667,0.671,0.191,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,1.0,0,0,0,0,0
0.667,0.671,0.191,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.622,0.665,0.182,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0,0.0667,0,0,0,0
0.289,0.622,0.11,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0,0,0,0,0,0
0.0444,0.571,0.0304,0.0649,0.0649,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0,0,0
0.333,0.631,0.125,0.166,0.166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.333,0.632,0.13,0.168,0.168,0.0,0.0,0.0,0.0,0.0,1.0,0.0743,0,0,0,0,0,0
0.333,0.637,0.164,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0,0,0,0,0,0
0.333,0.637,0.164,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.333,0.637,0.164,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0,0,0,0,0,0
0.378,0.645,0.201,0.212,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.667,0.701,0.436,0.395,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.701,0.436,0.395,0.395,0.0,0.0,0.404,0.133,0.0,0.0,0.0743,1.0,0,0,0,0,0
0.667,0.701,0.436,0.395,0.395,0.0,0.0,0.362,1.0,0.0,0.0,0.149,1.0,0,0,0,0,0
0.667,0.699,0.449,0.41,0.41,0.0,0.0,0.226,1.0,0.0,0.0,0.297,1.0,0,0,0,0,0
0.711,0.689,0.572,0.534,0.534,0.0,0.0,0.249,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.733,0.763,0.7,0.7,0.0,0.0,0.509,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.681,0.537,0.503,0.503,0.0,0.0,0.404,0.0,0.933,0.0,0.0,1.0,0,0,0,0,0
0.956,0.67,0.5,0.479,0.479,0.0,0.0,0.332,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
0.667,0.601,0.262,0.319,0.319,0.0,0.0,0.362,0.0,0.0,0.0,0.372,1.0,0,0,0,0,0
0.667,0.601,0.262,0.319,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.601,0.262,0.319,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,1.0,0,0,0,0,0
0.667,0.595,0.23,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.187,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.711,0.564,0.0355,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.119,1.0,0,0,0,0,0
1.0,0.578,0.151,0.219,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0669,1.0,0,0,0,0,0
1.0,0.565,0.0765,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.565,0.0765,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0428,1.0,0,0,0,0,0
1.0,0.564,0.0684,0.107,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,1.0,0,0,0,0,0
1.0,0.562,0.0162,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.0916,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0,0,0,0,0
1.0,0.619,0.11,0.301,0.301,0.0,0.0,0.0,0.0,0.0,1.0,0.0743,1.0,0,0,0,0,0
1.0,0.642,0.147,0.401,0.401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.156,0.426,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.648,0.196,0.423,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.206,0.422,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
0.733,0.625,0.156,0.323,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.667,0.619,0.144,0.298,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0,0,0,0,0,0
0.933,0.642,0.226,0.388,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.8,0,0,0,0,0
1.0,0.625,0.185,0.314,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.619,0.17,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.619,0.17,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.642,0.25,0.372,0.372,0.423,0.8,0.37,0.8,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.27,0.393,0.393,0.846,0.133,0.536,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.27,0.393,0.393,0.374,0.0,0.238,1.0,0.0,0.0,0.297,1.0,0,0,0,0,0
1.0,0.648,0.27,0.393,0.393,0.396,0.0,0.249,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.286,0.383,0.383,0.238,0.0,0.226,0.333,0.667,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.648,0.29,0.381,0.381,0.264,0.0,0.468,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.29,0.381,0.381,0.401,0.0,0.0,0.0,1.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.648,0.29,0.381,0.381,0.414,0.0,0.283,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.332,0.378,0.378,0.273,0.0,0.121,0.0,1.0,0.0,0.149,1.0,0,0,0,0,0
1.0,0.648,0.343,0.377,0.377,0.282,0.0,0.596,0.0,0.267,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.343,0.377,0.377,0.3,0.0,0.502,0.0,0.0,0.8,0.0,1.0,0,0,0,0,0
1.0,0.648,0.343,0.377,0.377,0.0,0.0,0.498,0.0,0.0,1.0,0.0743,1.0,0,0,0,0,0
1.0,0.648,0.381,0.377,0.377,0.0,0.0,0.596,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.391,0.377,0.377,0.0,0.0,0.487,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.391,0.377,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
1.0,0.648,0.391,0.377,0.377,0.0,0.0,0.294,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.673,0.423,0.377,0.377,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.431,0.377,0.377,0.0,0.0,0.249,0.0,0.0,0.0,0.223,1.0,0,0,0,0,0
1.0,0.679,0.431,0.377,0.377,0.0,0.0,0.479,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.431,0.377,0.377,0.0,0.0,0.26,0.0,0.0,0.0,0.223,1.0,0,0,0,0,0
1.0,0.716,0.448,0.381,0.381,0.0,0.0,0.226,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.725,0.452,0.382,0.382,0.0,0.0,0.162,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.681,0.337,0.293,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.671,0.308,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.695,0.316,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.701,0.318,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.701,0.318,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
1.0,0.701,0.318,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.71,0.362,0.311,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.712,0.374,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,1.0,0,0,0,0,0
1.0,0.712,0.374,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.712,0.374,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.703,0.466,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
0.733,0.645,0.301,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0
0.667,0.687,0.442,0.361,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.667,0.701,0.489,0.395,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0,0,0,0,0,0
0.933,0.733,0.78,0.663,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.8,0,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,1.0,0,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.691,0.8,0.834,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.786,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.581,0.644,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.64,0.53,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.149,1.0,0,0,0,0,0
1.0,0.592,0.248,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.58,0.178,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.58,0.178,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.58,0.178,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.568,0.106,0.139,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.565,0.0875,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.565,0.0875,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.565,0.0875,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0355,0.0659,0.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0443,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0443,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0234,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
