Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.4386061997375033,0.23422487820411053,0.09527899000669468,0.4386061997375033,0.23422487820411053,0.09527899000669468,0.03028370933573675,0.35601479809407427,0.0423076923076923,0.010000000000000002,0.030441204886400744,0.06483778512029394,0.0,0.23130821153744385,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.028572431923456047,0.0,0.04760384937748234,0.0,0.27159296070993627,0.20369472053245213,1563.4639874188035,18.33333333333337,0.3202083470538187,0.0,1.900208172718801,0.0423076923076923,0.4,1521.1562951111111,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,703.3706666666666,0.0,48.76202664404511,51.66666666666668,46.10666666666668,0.0,51.173346800249725,0.062260403728742655,167.5814999932783,703.3706666666666,76.19066663132048,50.16827681389497,51.173346800249725,49.66574182071759,12.43753247303448,18.008750662444417,-0.06337072131649078,0.85,1658.6334113650641,-390.1765658440635,0.0,0.0,433.2866144023377,465.25030274926206,1.0,0.01731180329673309,0.0,0.0,0.4415927025641147,65.99961422222222,52.05937538798659,0.2991716512301368,9.472873562779853,0.0037527881621648366,32.296401261040806,1.229636084314704
2025-01-01 11:00:00,0.4196781117878129,0.23422487820411053,0.06776882428813565,0.4196781117878129,0.23422487820411053,0.06776882428813565,0.029362891624459493,0.36092419452232777,0.01939102564102564,0.010000000000000002,0.038051506108000926,0.02971731818013472,0.0,0.23130821153744385,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.02765161421217879,0.0,0.05251324580573583,0.0,0.27159296070993627,0.20369472053245213,716.5876609002848,18.33333333333337,0.14676215906633355,0.0,0.8709287458294505,0.01939102564102564,0.18333333333333332,697.1966352592592,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,879.2133333333333,0.0,49.0410809115011,51.66666666666668,46.10666666666668,0.0,51.756403021702084,0.3689689108410271,1006.6106967467734,879.2133333333333,76.62668892422046,50.39217131465329,51.756403021702084,49.7100554611289,12.43753247303448,18.016085540905483,-0.06336906588789273,1.95,899.7189621589838,-345.6062237713021,0.0,0.0,437.275193119314,649.4830106369318,1.0,0.016479624582431792,0.0,0.0,0.4203653329385606,65.99961422222222,91.46233191068701,0.3003262202965157,9.492588039820959,0.0037708215176224416,29.380047929921123,1.2290147935786717
2025-01-01 12:00:00,0.5049932294644112,0.26394568778496214,0.04665065116647423,0.5049932294644113,0.26394568778496214,0.046650651166474225,0.04470893570762921,0.43970737067985893,0.010576923076923076,0.010000000000000002,0.030441204886400744,0.016209446280073484,0.0,0.26102902111829546,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0017825806377923979,0.0,0.0429263550698368,0.0,0.09166867585546488,0.0,0.3093798074174057,0.23203485556305417,390.8659968547009,18.33333333333337,0.08005208676345467,0.0,0.47505204317970023,0.010576923076923076,0.1,380.2890737777778,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,703.3706666666666,0.0,46.93839724801551,51.66666666666668,46.10666666666668,0.0,51.12679991626598,0.28145158175076723,760.5824580299102,703.3706666666666,73.34124570002425,48.90488520047708,51.12679991626598,47.79392784258264,12.43753247303448,17.948898056109826,-0.04539241079239839,3.05,776.8373215867246,-313.8144801320742,0.0,0.0,578.2590447571587,761.5126451667027,1.75,0.0161916190307464,0.0,0.0,0.4130188336893331,115.49932488888888,121.52676010693918,0.30322110589790036,9.483361695707936,0.0037934177787588893,61.080235540834465,1.2286642264390046
2025-01-01 13:00:00,0.5350906194984312,0.27339239946182947,0.038051506108000926,0.5350906194984312,0.27339239946182947,0.038051506108000926,0.049770679805300436,0.47531993969313074,0.0,0.010000000000000002,0.038051506108000926,0.0,0.0,0.2704757327951628,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.001996490314327486,0.0,0.04777418949097296,0.0,0.11468562929958016,0.0,0.3219754229865621,0.2414815672399215,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,879.2133333333333,0.0,47.194101054673254,51.66666666666668,46.10666666666668,0.0,51.10174508490209,0.24587745670291053,670.7746786879545,879.2133333333333,73.74078289792695,48.84521589424022,51.10174508490209,47.71695129890929,12.43753247303448,17.738447267590466,-0.09830251634837749,4.45,504.45333522826724,-260.9730394262102,0.0,0.0,634.5515683338162,761.0171228950917,2.0,0.015167051800439136,0.0,0.0,0.38688398196794177,131.99922844444444,130.87480632066115,0.31024282114729546,9.428217357564495,0.0038329135181230972,72.2116518787015,1.2289456105932142
2025-01-01 14:00:00,0.544422871714928,0.27339239946182947,0.022830903664800558,0.5444228717149279,0.27339239946182947,0.022830903664800558,0.05045494373354575,0.4839679279813821,0.0,0.010000000000000002,0.022830903664800558,0.0,0.0,0.2704757327951628,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021390967653508773,0.0,0.04831584696819487,0.0,0.12333361758783155,0.0,0.3219754229865621,0.2414815672399215,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,527.528,0.0,46.428482947999136,51.66666666666668,46.10666666666668,0.0,51.630799318985346,0.06090615307742546,167.5814999932783,527.528,72.54450460624865,48.64003981644295,51.63095981883768,47.14449956531943,12.43753247303448,18.071355959112058,0.0,4.7,504.104117974075,-258.6442252169213,0.0,0.0,643.883820550313,668.1159901646035,2.0,0.014973313099356202,0.0,0.0,0.3819420590997089,131.99922844444444,118.86452264068333,0.3068250314096671,9.62009549748977,0.003873140577704666,64.84749530645347,1.226894369790333
2025-01-01 15:00:00,0.42839017475652486,0.2391219542728403,0.0,0.4283901747565248,0.2391219542728403,0.0,0.03133887355497636,0.38705130120154846,0.0,0.010000000000000002,0.0,0.0,0.0,0.23620528760617363,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002495612892909357,0.0,0.028843260662067004,0.0,0.07211091772665017,0.0,0.2772019457680762,0.20790145932605714,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,49.86425557749413,51.66666666666668,46.10666666666668,0.0,51.547684394134535,0.06162539413984476,167.5814999932783,0.0,77.91289933983458,51.154575750000454,51.55756359566669,50.94814222640126,12.43753247303448,18.202786254010448,0.0,4.15,283.1008182525921,-277.428324116473,0.0,0.0,464.9856527749817,490.9423315743501,1.0,0.015268017641818905,0.0,0.0,0.3894594374532733,65.99961422222222,95.54348959408341,0.3057824091398971,9.70064350347264,0.0038921328175087625,7.839032564459497,1.2263267415175307
2025-01-01 16:00:00,0.4628372640694136,0.24901602420562044,0.030441204886400744,0.46283726406941356,0.2490160242056204,0.030441204886400744,0.037559674599967355,0.4152775894694462,0.0,0.010000000000000002,0.030441204886400744,0.0,0.0,0.24609935753895376,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0031373419225146203,0.0,0.03442233267745274,0.0,0.08714511275084108,0.0,0.28763268991128393,0.21572451743346288,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,703.3706666666666,0.0,49.266449053687374,51.66666666666668,46.10666666666668,0.0,51.672150687528784,0.18539203457004275,502.74449997983487,703.3706666666666,76.97882664638654,50.60103570566231,51.67215068752879,50.065478214729076,12.43753247303448,18.088449999264487,0.0,3.05,228.80863469628576,-315.81231046371767,0.0,0.0,498.7025899978459,184.36996130161694,1.0,0.016104941068588768,0.0,0.0,0.41080783608810917,65.99961422222222,45.91835516215749,0.30824110025029106,9.652556085751673,0.0038953091074634782,-9.862554980057515,1.226805940689099
2025-01-01 17:00:00,0.6204225464308324,0.2907450589731974,0.0,0.6204225464308324,0.2907450589731974,0.0,0.06899187789528484,0.5414306685355474,0.0,0.010000000000000002,0.0,0.0,0.0,0.28782839230653073,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.003992980628654972,0.0,0.06499889726662986,0.0,0.15765947879350636,0.0,0.3395896041340543,0.2546922031005407,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,49.93948811290504,51.66666666666668,46.10666666666668,0.0,51.83174708626123,0.0,0.0,0.0,78.03045017641413,50.6753784055059,51.83174708626123,50.09719406512825,12.43753247303448,17.707810034541897,-0.1286622062009342,1.95,354.6001316097754,-343.2272811522659,0.0,0.0,685.650695474782,15.296287198021439,1.5,0.016706565346938866,0.0,0.0,0.42615418022401674,98.99942133333333,12.176717287259404,0.31478331953490063,9.46532746054044,0.0038855643710243586,3.3240312135492918,1.2278409455913946
2025-01-01 18:00:00,0.8317083907137811,0.3291007534461856,0.016209446280073484,0.8317083907137812,0.3291007534461856,0.016209446280073484,0.10680125525838509,0.704330212378473,0.010576923076923076,0.010000000000000002,0.0,0.016209446280073484,0.0,0.32618408677951893,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.004563406432748538,0.0,0.10223784882563657,0.0,0.26941809667244765,0.0,0.3888896306977058,0.2916672230232793,390.8659968547009,18.33333333333337,0.08005208676345467,0.0,0.47505204317970023,0.010576923076923076,0.1,380.2890737777778,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,48.70727083576195,51.66666666666668,46.10666666666668,0.0,51.15245606477399,0.0,0.0,0.0,76.10511068087804,50.05895538067458,51.15245606477399,49.51220503862489,12.43753247303448,17.903797180224238,-0.11848593979205096,1.15,935.9102898011752,-365.41428899503427,0.0,0.0,915.9084219324632,0.0,2.0,0.016667495587632968,0.0,0.0,0.4251575815274687,131.99922844444444,-5.449839990954427,0.31202475319785566,9.566439736487533,0.0039005350671641654,29.919038340239695,1.2263878180857724
2025-01-01 19:00:00,0.9351686616340803,0.324767981496915,0.016209446280073484,0.9351686616340802,0.32476798149691494,0.016209446280073484,0.11093223624870749,0.8036595023084497,0.010576923076923076,0.010000000000000002,0.0,0.016209446280073484,0.0,0.3218513148302483,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004848619334795323,0.0,0.10608361691391216,0.0,0.3745244158681185,0.0,0.3849535008323444,0.2887151256242582,390.8659968547009,18.33333333333337,0.08005208676345467,0.0,0.47505204317970023,0.010576923076923076,0.1,380.2890737777778,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,47.80937390180978,51.66666666666668,46.10666666666668,0.0,50.49094815273295,0.0,0.0,0.0,74.70214672157778,49.45797871472267,50.49094815273295,48.941493995717536,12.43753247303448,17.894365552202206,-0.08114844957330594,-0.25000000000000006,988.7630128536554,-411.8633612413267,0.0,0.0,1019.6442219433376,0.0,2.0,0.017233817788582902,0.0,0.0,0.4396034336985555,131.99922844444444,-9.883844703056333,0.31330876031897226,9.578042204056866,0.003914631329778558,22.20820412777347,1.2264166106599912
2025-01-01 20:00:00,1.0201424147932003,0.3139667106301431,0.03782204132017146,1.0201424147932006,0.3139667106301431,0.03782204132017146,0.09628759357157259,0.8891753340421407,0.024679487179487182,0.010000000000000002,0.0,0.03782204132017146,0.0,0.3110500439634764,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.004991225785818714,0.0,0.09129636778575388,0.0,0.47444194209083856,0.0,0.37147225604348166,0.27860419203261116,912.0206593276354,18.33333333333337,0.18678820244806088,0.0,1.1084547674193006,0.024679487179487182,0.23333333333333334,887.3411721481481,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,46.83311343496954,51.66666666666668,46.10666666666668,0.0,49.84323948708391,0.0,0.0,0.0,73.1767397421399,48.868738246467906,49.84323948708391,48.3814876261599,12.43753247303448,17.948519105752087,-0.08301073486468938,-0.55,1562.8930971701056,-423.93984760794234,0.0,0.0,1091.459098135114,0.0,2.0,0.01740482781713397,0.0,0.0,0.44396558935496144,131.99922844444444,-16.64681268470111,0.31325225039171717,9.616339255364231,0.003927085302519425,25.72232562868136,1.2261796835402958
2025-01-01 21:00:00,0.9633086897167097,0.29334971591162623,0.01891102066008573,0.9633086897167097,0.29334971591162623,0.01891102066008573,0.07515851319255365,0.8658104329344124,0.012339743589743591,0.010000000000000002,0.0,0.01891102066008573,0.0,0.29043304924495955,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.004634709658260234,0.0,0.07052380353429341,0.0,0.47856636727446616,0.0,0.34490337945229227,0.2586775345892191,456.0103296638177,18.33333333333337,0.09339410122403044,0.0,0.5542273837096503,0.012339743589743591,0.11666666666666667,443.67058607407404,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,45.82596487379855,51.66666666666668,46.10666666666668,0.0,49.20973009736009,0.0,0.0,0.0,71.60307011531023,48.29165553296506,49.20973009736009,47.832618250767545,12.43753247303448,18.035304573966993,-0.04709052129637694,-0.3,1058.1477387152065,-423.6503196146232,0.0,0.0,1048.82493800975,0.0,2.0,0.017575485513883677,0.0,0.0,0.44831875766616175,131.99922844444444,-23.037209343737953,0.3128395137091456,9.673895414213625,0.003943560167372526,29.4386456017506,1.2258019166379424
2025-01-01 22:00:00,0.7483476842863878,0.2609720186716557,0.06213621074028168,0.7483476842863876,0.2609720186716557,0.06213621074028169,0.0563712586760142,0.6414315538155017,0.04054487179487179,0.010000000000000002,0.0,0.06213621074028168,0.0,0.258055352004989,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003992980628654972,0.0,0.05237827804735924,0.0,0.2973577511421829,0.0,0.30357401586599764,0.22768051189949814,1498.3196546096867,18.33333333333337,0.3068663325932429,0.0,1.821032832188851,0.04054487179487179,0.38333333333333336,1457.7747828148147,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,45.02849452665781,51.66666666666668,46.10666666666668,0.0,48.58828360750783,0.0,0.0,0.0,70.3570226979028,47.724757879259194,48.58828360750783,47.29299501513488,12.43753247303448,17.993765918122296,-0.06451372099969704,-1.95,1786.3858277502502,-496.9118752673677,0.0,0.0,808.5518598253406,0.0,2.0,0.018779773806182898,0.0,0.0,0.47903796770727236,131.99922844444444,-23.573811417409356,0.31485926511547135,9.672029769057092,0.0039587873611987125,21.283978224849072,1.2259655863834609
2025-01-01 23:00:00,0.44933407607252135,0.22259020883832248,0.05673306198025719,0.44933407607252135,0.22259020883832248,0.056733061980257196,0.023202998139232916,0.3791118471640577,0.03701923076923077,0.010000000000000002,0.0,0.05673306198025719,0.0,0.2196735421716558,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0033512515990497082,0.0,0.019851746540183204,0.0,0.08621379093518322,0.0,0.25515961852205243,0.19136971389153926,1368.0309889914531,18.33333333333337,0.2801823036720913,0.0,1.662682151128951,0.03701923076923077,0.35,1331.0117582222222,3802.8907377777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,725.9371422222222,0.0,0.0,44.07743228559739,51.66666666666668,46.10666666666668,0.0,47.98031554961384,0.0,0.0,0.0,68.87098794624593,47.16942076944075,47.98031554961384,46.763973379354205,12.43753247303448,18.065347108640328,-0.04477139714295871,-3.05,1319.6891642330163,-539.7442173395596,0.0,0.0,516.4529004511913,0.0,2.0,0.019250286851635472,0.0,0.0,0.49103990209687365,131.99922844444444,-25.0505078700687,0.3141771657328972,9.714624242314782,0.003968054914772595,15.859780720508143,1.225657469006634
