Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:06:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.959073045853226e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.959073045853226e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.076087795845567,0.0,13.974423204292453,2.2,11634.179577670973,3146.582088659371,-2052.4614468643304,-0.0,-0.0,195.3293245339736,2376.7145635475854,0.0,0.0792452477599325,0.0,0,0.741657114992175,0.0,397.0898096219827,0.17897823353134723,10.332250598059884,0.0028876780056225106,74.48844975099772,1.2121482504846224,0.11181188625348878,-1715.5306815986996,-48.87934102924917
2025-01-01 12:07:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9455990713245228e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9455990713245228e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.21071003874755,0.0,14.274580932153402,2.2,11605.033264762016,3082.3362626899047,-2075.118191844487,-0.0,-0.0,195.3293245339736,2376.3206768104064,0.0,0.07958101328685019,0.0,0,0.7447995481228278,0.0,390.6002416931826,0.17753209137690606,10.392040390514797,0.002887938408673858,74.73006625317535,1.2115955759712949,0.11287423254054024,-1775.9786942439657,-52.677154353449446
2025-01-01 12:08:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9324718534932497e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9324718534932497e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.34228591790979,0.0,14.561524963295781,2.2,11576.626344232758,3020.3265593000688,-2097.3573875604516,-0.0,-0.0,195.3293245339736,2375.914334860392,0.0,0.07990846892508789,0.0,0,0.7478642089171131,0.0,384.4325168798887,0.1761318221236797,10.450084161209606,0.002888199775557966,74.96328577612634,1.2110558895252974,0.1138805466536097,-1834.3933510387012,-56.27220094854989
2025-01-01 12:09:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9195923190172834e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9195923190172834e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.47093258070652,0.0,14.83588555024966,2.2,-1545.296006286605,-1950.4903848804947,-2119.1922199044398,-0.0,-0.0,195.3293245339736,2375.493624673988,0.0,0.08022795966912197,0.0,0,0.7508543261819975,0.0,378.5668890838613,0.174775175967903,10.507226053629402,0.002888462074959802,75.1884490884196,1.210528677439613,0.11483448396227205,-1890.8143119463923,-59.67607293410234
2025-01-01 12:10:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9308371433482232e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9308371433482232e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.35843288214869,0.0,14.572433570833532,2.2,-1517.6626401392978,-1890.7341063212148,-2100.0930463707487,-0.0,-0.0,195.3293245339736,2375.0565811870083,0.0,0.07994860601428123,0.0,0,0.7482398523609384,0.0,387.1010816974771,0.17599076408946743,10.458117529565968,0.0028887252767970076,74.8664297552542,1.2109893319305998,0.11391862779781653,-1836.6260923649068,-54.10801395630807
2025-01-01 12:11:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9417847476527943e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9417847476527943e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.2491696399879,0.0,14.32267966639294,2.2,-1492.272288793019,-1836.5377366505943,-2081.6089848847587,-0.0,-0.0,195.3293245339736,2374.601188356695,0.0,0.07967680102559022,0.0,0,0.7456960265865051,0.0,394.0073715577661,0.17718086168709168,10.409865145871535,0.0028889872516936247,74.55207010663226,1.2114370652846065,0.1130435399901904,-1785.7277708680247,-50.80996578256956
2025-01-01 12:12:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.952385595259936e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.952385595259936e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.14296231860542,0.0,14.085564794293319,2.2,-1467.7231438321123,-1784.5575244249244,-2063.704018463045,-0.0,-0.0,195.3293245339736,2374.125377309219,0.0,0.07941213404808078,0.0,0,0.7432190055344922,0.0,400.6515500969589,0.17834671547164638,10.36315414619851,0.002889248030156975,74.24496638138764,1.2118725893263447,0.11220642159348804,-1737.8344830624508,-46.723041362473566
2025-01-01 12:13:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9626892228407087e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9626892228407087e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.039672438909765,0.0,13.860425307786535,2.2,-1444.0762395282513,-1735.6601084279428,-2046.3497400869796,-0.0,-0.0,195.3293245339736,2373.627027412115,0.0,0.07915429570541577,0.0,0,0.7408058937484754,0.0,406.94417602475465,0.1794891792717509,10.317914282881919,0.0028895076410579844,73.94480902220026,1.2122964460411223,0.11140575993800275,-1692.7503449967278,-42.9097634312149
2025-01-01 12:14:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9727451670661747e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9727451670661747e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.939172269734897,0.0,13.646531535248956,2.2,-1421.2735116717276,-1689.5894613201635,-2029.5199769362941,-0.0,-0.0,195.3293245339736,2373.1039659207518,0.0,0.0789030005610575,0.0,0,0.7384540198248694,0.0,412.9171407305928,0.18060904079836135,10.274080824272062,0.0028897661120035854,73.65131182509518,1.21270913551386,0.11063972423280216,-1650.273279730942,-39.31618158922144
2025-01-01 12:15:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.9825534279363335e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9825534279363335e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.841344515290306,0.0,13.443208661030093,2.2,-1399.1162524847723,-1646.141006106601,-2013.1906904912194,-0.0,-0.0,195.3293245339736,2373.294260980541,0.0,0.0786579866527826,0.0,0,0.7361609320564442,0.0,418.7451134724731,0.18170701954284846,10.230836220351488,0.002890023469432661,73.36421137233091,1.213111116965771,0.10990659719020036,-1610.2188515522591,-35.922154554341724
2025-01-01 12:16:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,2.992064468780124e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.992064468780124e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.746083252002112,0.0,13.24982903339301,2.2,-1377.6481535624093,-1605.1335267683246,-1997.3400880938582,-0.0,-0.0,195.3293245339736,2373.805727514742,0.0,0.07841901814069036,0.0,0,0.7339244232150658,0.0,424.36260999747526,0.18278375109968317,10.188891062975596,0.0028902797387092027,73.0832692964001,1.21350280467033,0.1092047563188395,-1572.4179279087095,-32.71559885961495
2025-01-01 12:17:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,3.001327826268607e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.001327826268607e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.653288246168145,-0.06893397605414009,13.065807759521947,2.2,-1356.9036378906303,-1566.3998401973972,-1981.9476380319436,-0.0,-0.0,195.3293245339736,2374.293274106475,0.0,0.07818587131904052,0.0,0,0.7317423996363366,0.0,429.7146756073395,0.18383984573232298,10.148194529747162,0.0028905349442236903,72.80825944745432,1.213884591124061,0.10853266579290594,-1536.7151101753625,-29.684730022034877
2025-01-01 12:18:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,3.010393037072845e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.010393037072845e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.56286409464636,-0.15935812757592416,12.890599485122133,2.2,-1336.8465383713565,-1529.7861475936593,-1966.9939006064267,-0.0,-0.0,195.3293245339736,2374.759054899704,0.0,0.07795833262877801,0.0,0,0.7296128626187929,0.0,434.8180377010967,0.18487589502855598,10.107948646065662,0.0028907891094442865,72.53896601479414,1.2142568504460407,0.10788887175303859,-1502.967484224811,-26.818663368848416
2025-01-01 12:19:00,0.20171895578753368,0.09811780098203501,0.0,0.0033619825964588948,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,0.0,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,17357.429626666668,Off,0.0,0.0,3.0192105645217755e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0192105645217755e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.47472081302443,-0.2475014091978558,12.723695377606152,2.2,-1317.4441587586816,-1495.150828935795,-1952.4606014842914,-0.0,-0.0,195.3293245339736,2375.2051719728033,0.0,0.07773620029366744,0.0,0,0.7275339237365062,0.0,439.6871181916364,0.18589246255211106,10.068862831400311,0.0028910422569604338,72.2751849409612,1.2146199358306156,0.10727199763101164,-1471.043484153993,-24.1073447818021
2025-01-01 12:20:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,3.0277804086153992e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0277804086153992e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.388773271792477,-0.3334489504298084,12.564620360267034,2.2,11795.555671541664,3448.628774316063,-1938.3305155041546,-0.0,-0.0,195.3293245339736,2375.6336754096537,0.0,0.07751928305340527,0.0,0,0.725503792982265,0.0,444.334972132498,0.1868900875429148,10.030893738794555,0.0028912944085316247,72.01672270275134,1.2149741817502702,0.10668073974070197,-1440.8218696623785,-21.54146730887876
2025-01-01 12:21:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,3.012374503915301e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.012374503915301e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.543268097991213,-0.1789541242310726,12.938760582588333,2.2,11760.483002505674,3371.8668797699675,-1963.759167556623,-0.0,-0.0,195.3293245339736,2376.0465636604213,0.0,0.07790897670738797,0.0,0,0.7291509400265789,0.0,434.6909551489762,0.18514598426736995,10.099682679339113,0.002891545585131176,72.30691497852509,1.2143370397682842,0.10806621952838574,-1512.2200538230256,-26.90517769432682
2025-01-01 12:22:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.997315355912633e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.997315355912633e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.693875372290982,-0.028346849931303097,13.295794022073808,2.2,11727.617068773401,3297.627938044102,-1988.6742539647425,-0.0,-0.0,195.3293245339736,2376.445782553652,0.0,0.07828789066332616,0.0,0,0.7326971997624652,0.0,426.74010782482196,0.18346389032156316,10.166976820596552,0.002891797906169074,72.58646943748936,1.2137165674375863,0.10937198702515954,-1581.3767978676678,-31.987375375549842
2025-01-01 12:23:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9826029646073948e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9826029646073948e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.840798554641253,0.0,13.636538306781206,2.2,11695.564281070347,3225.96312401029,-2013.0997061782389,-0.0,-0.0,195.3293245339736,2376.8332270739493,0.0,0.07865661815572941,0.0,0,0.7361481242779965,0.0,419.1127723352637,0.18183999199422785,10.232904559272741,0.0028920513322251455,72.85595276596585,1.2131118780206258,0.11060380491691928,-1648.297237150426,-36.73175012660366
2025-01-01 12:24:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9682373299995863e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9682373299995863e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.984197710848708,0.0,13.961783090084607,2.2,11664.392410398936,3156.766254787528,-2037.0531279172264,-0.0,-0.0,195.3293245339736,2377.2107403870987,0.0,0.0790156356688441,0.0,0,0.7395081729942923,0.0,411.89432340284134,0.18027110794336168,10.296807832274094,0.002892305825938696,73.11582442719174,1.2125222677181673,0.11176692761324572,-1712.9999596757552,-41.22589682403636
2025-01-01 12:25:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.954267988760269e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.954267988760269e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.124220960364532,0.0,14.272275062756712,2.2,11634.04923326747,3089.9997914551623,-2060.55087127515,-0.0,-0.0,195.3293245339736,2377.5801142764913,0.0,0.07936538317401656,0.0,0,0.7427814636078535,0.0,405.04888962929795,0.1787543136201759,10.358770798124416,0.002892561351605496,73.3665094274468,1.2119470855227257,0.11286610950517194,-1775.5117530046505,-45.480566827507054
2025-01-01 12:26:00,18.206932957454203,0.09811780098203501,0.0,0.3034488826242367,0.0016352966830339168,0.0,0.06751530642521503,0.0,0.13420364936231866,18.00521400166667,0.0,0,0.09811780098203501,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.015078878837719297,0.0,On,0.052436427587495726,0,On,0.0033799147196052564,0,On,0.09128044647942933,0.06846033485957198,On,0,0,Off,On,13094.221890379347,22.222222222222285,1.0,4910.99211128732,17.35742962666667,0.6477843750000001,1,17357.429626666668,17357.429626666668,Off,0.0,0.0,2.9405958675473205e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9405958675473205e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,22.2610049046462,0.0,14.56872741351502,2.2,11604.496723944507,3025.615400355403,-2083.6080282947346,-0.0,-0.0,195.3293245339736,2377.9430893128633,0.0,0.07970626593943378,0.0,0,0.745971789027944,0.0,398.55353732592016,0.17728692257962636,10.419641840101683,0.0028928178750545004,73.6084000878031,1.2113857310644667,0.11390569130395413,-1835.8674287023055,-49.50928222961174
