Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,10.180492209548287,0.1122979301246977,0.0,10.180492209548287,0.1122979301246977,0.0,0.2952711979864189,0.7139006457534177,0.1687133649751158,9.002607000833335,0.0,0.0,0.1122979301246977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.014475723684210524,0.0,0.28079547430220836,0.0,0.018982791475518828,0.0,0.11207029905837405,0.08405272429378052,0.0,0.0,6547.110945189674,22.222222222222285,0.5,2455.4960556436604,8.678714813333334,0.32389218750000004,0.5,8678.714813333334,17357.429626666668,650.2207081522128,0.6831,2.9748166265540653e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.23774722657306638,650.2207081522128,650.2207081522128,2.9748166265540653e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.918635730663578,-0.06395155654481867,11.177706609411253,0.85,5046.994245842833,853.5687413058325,-2282.9593156430833,0.0,0.0,522.1392562496708,1967.9206598859498,1.0,0.0825753992742932,0.0,0.0,0.7728240383654194,65.99961422222222,260.7033600465727,0.17807458720020028,10.220340157468955,0.0028420443113800083,176.54991477136477,1.2140086859935928,0.1095019423120118,-1486.1797755684454,-115.74753876938199
2025-01-01 11:00:00,8.106757215415879,0.10474536649250293,0.0,8.106757215415879,0.10474536649250293,0.0,0.18151712231739925,0.2712319706929358,0.15183562171109774,7.502172500694445,0.0,0.0,0.10474536649250293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.014475723684210524,0.0,0.16704139863318873,0.0,0.01217513305442711,0.0,0.10200021421544771,0.07650016066158576,0.0,0.0,5455.925787658061,22.222222222222285,0.4166666666666667,2046.2467130363832,7.232262344444446,0.26991015625000003,0.4166666666666667,7232.262344444445,17357.429626666668,247.03807890712596,0.4554,2.9761111841569092e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0903272033353305,247.03807890712596,247.03807890712596,2.9761111841569092e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.90570384402644,-0.05984783541369734,12.764983294675737,1.95,4111.6827150599665,453.7134599024174,-2068.9324678031803,0.0,0.0,360.31142972132676,2272.352785824464,0.5166499999999999,0.07944103415251723,0.0,0.0,0.7434894819186942,34.09870068791111,364.37796548375894,0.18021945649633458,10.247365631277335,0.0028755264490647765,122.0978913521638,1.2134676366557462,0.10831147452553852,-1531.0024986189467,-61.530754515019034
2025-01-01 12:00:00,7.403804556454202,0.09811780098203501,0.0,7.403804556454201,0.09811780098203501,0.0,0.06751530642521503,0.0,0.13420364936231863,7.202085600666667,0.0,0.0,0.09811780098203501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.015078878837719297,0.0,0.05243642758749572,0.0,0.0033799147196052564,0.0,0.09128044647942933,0.06846033485957198,0.0,0.0,5237.688756151739,22.222222222222285,0.4,1964.396844514928,6.942971850666667,0.25911375000000003,0.4,6942.971850666668,17357.429626666668,0.0,0.0,2.972829379406979e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.972829379406979e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.938525105532396,-0.056436470053050886,13.83725895413458,3.05,3945.939447386949,323.6003612151469,-1909.9586684103053,0.0,0.0,195.3293245339736,2411.4446809036904,0.0,0.07775013078292267,0.0,0.0,0.7276642993333213,0.0,422.8800351115416,0.18084755662102797,10.276588709281528,0.002892810574586527,55.44734502873872,1.2127111323993491,0.11460516184365822,-1605.4804299310354,-35.316053368745656
2025-01-01 13:00:00,6.505353321831394,0.09811780098203501,0.0,6.505353321831394,0.09811780098203501,0.0,0.06932477188574135,0.0,0.13420364936231863,6.301824900583335,0.0,0.0,0.09811780098203501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.016888344298245615,0.0,0.05243642758749572,0.0,0.0033799147196052564,0.0,0.09128044647942933,0.06846033485957198,0.0,0.0,4582.977661632772,22.222222222222285,0.35,1718.8472389505619,6.075100369333334,0.22672453125000003,0.35,6075.100369333334,17357.429626666668,0.0,0.0,2.97113357403431e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.97113357403431e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.955454616229026,-0.05100950680356456,14.42268736401627,4.45,3545.589820426897,254.38471890659665,-1680.678330918749,0.0,0.0,197.13878999449992,2415.188948320641,0.0,0.07420574660481688,0.0,0.0,0.6944923701859564,0.0,446.1516997183745,0.1811225215433338,10.289830728835575,0.0029016314991437203,38.67236424143214,1.2120654925469723,0.11155492513090301,-1443.3445060756123,-21.118013968353104
2025-01-01 14:00:00,6.206472732110634,0.09811780098203501,0.0,6.206472732110634,0.09811780098203501,0.0,0.07053108219275889,0.0,0.13420364936231863,6.001738000555557,0.0,0.0,0.09811780098203501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.018094654605263154,0.0,0.05243642758749572,0.0,0.0033799147196052564,0.0,0.09128044647942933,0.06846033485957198,0.0,0.0,4364.740630126449,22.222222222222285,0.3333333333333333,1636.9973704291067,5.7858098755555565,0.21592812500000003,0.3333333333333333,5785.809875555556,17357.429626666668,0.0,0.0,2.976867443709668e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.976867443709668e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.89811933330254,-0.06400128251553851,14.624133578609097,4.7,3372.9213450311104,215.3899156035338,-1617.9402148818856,0.0,0.0,198.34510030151745,2214.1854024477793,0.0,0.07284870679567042,0.0,0.0,0.6817918202068576,0.0,427.7758294850294,0.18208748137013983,10.267586959749298,0.0029083604915582325,7.773483405195767,1.211687149185981,0.10802100432510016,-1387.601733684981,-34.005721140591774
2025-01-01 15:00:00,4.708112500878258,0.0974116708362621,0.0,4.708112500878258,0.0974116708362621,0.0,0.07354685796030275,0.0,0.13326214250128807,4.501303500416667,0.0,0.0,0.0974116708362621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.021110430372807017,0.0,0.05243642758749572,0.0,0.0033799147196052564,0.0,0.09128044647942933,0.06846033485957198,0.0,0.0,3273.555472594837,22.222222222222285,0.25,1227.7480278218302,4.339357406666667,0.16194609375000002,0.25,4339.357406666667,17357.429626666668,0.0,0.0,2.974185858582877e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.974185858582877e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.924935451709402,-0.05818681827983626,13.814000503290908,4.15,2080.8097410542787,-157.38914858098613,-1701.888753647884,0.0,0.0,200.41936920803076,1622.5029852180248,0.0,0.07402092983556446,0.0,0.0,0.6927626680806493,0.0,308.72365289929496,0.18163847772367123,10.276781454075616,0.0029059369670896176,-6.232347418006417,1.21157878302251,0.10437297882875338,-1307.830230871171,-77.30694553164518
2025-01-01 16:00:00,7.003409631702779,0.10452449851422581,0.0,7.00340963170278,0.10452449851422581,0.0,0.14936025628108107,0.10168056732649909,0.15045700748408755,6.601911800611112,0.0,0.0,0.10452449851422581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.02653882675438596,0.0,0.12282142952669511,0.0,0.011091009465119763,0.0,0.09793969613362256,0.07345477210021692,0.0,0.0,4801.2146931390935,22.222222222222285,0.36666666666666664,1800.6971074720173,6.364390863111112,0.2375209375,0.36666666666666664,6364.390863111112,17357.429626666668,92.61066072097537,0.2277,2.975250071328459e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.033862237024227235,92.61066072097537,92.61066072097537,2.975250071328459e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.914276196936214,-0.06082714047734884,12.753342136452789,3.05,3275.084540397217,294.0330516789976,-1898.873731651744,0.0,0.0,308.3723949567039,559.9257889608167,0.2335,0.07730972293469113,0.0,0.0,0.7235425176066893,15.410909920888889,64.37118395316308,0.1815864951358802,10.269172641590927,0.0029032364570298866,-63.26831590245908,1.2116244737026662,0.10785808911941941,-1367.2366453322427,-139.42741046077714
2025-01-01 17:00:00,9.47533959580435,0.12056600545365836,0.0,9.47533959580435,0.12056600545365836,0.0,0.37065148631757816,0.5087798968327174,0.19347501187627655,8.402433200777779,0.0,0.0,0.12056600545365836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.03377668859649123,0.0,0.3368747977210869,0.0,0.03272033793806535,0.0,0.1155623446087437,0.08667175845655775,0.0,0.0,6110.636882177028,22.222222222222285,0.4666666666666667,2291.796318600749,8.100133825777778,0.302299375,0.4666666666666667,8100.133825777779,17357.429626666668,463.396730035239,0.6831,2.975255024900826e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1694367558393966,463.396730035239,463.396730035239,2.975255024900826e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.9142279958843,-0.05677207076167701,10.848589725955069,1.95,4533.123676727327,847.7024597205766,-2093.7849500707325,0.0,0.0,606.6357383147093,38.2180800191795,0.76665,0.08041666485575737,0.0,0.0,0.7526204200268682,50.59860424346667,-90.36399369367824,0.18024187982714648,10.243088578166988,0.002883030970956914,-89.74092643714205,1.211069556647724,0.10767648288973468,-1253.4495563392097,-190.6443025409628
2025-01-01 18:00:00,10.154476338062153,0.11686201296210454,0.0,10.154476338062153,0.11686201296210454,0.0,0.3403772932578723,0.324271772190813,0.18713337175235606,9.302693900861112,0.0,0.0,0.11686201296210454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.03860192982456139,0.0,0.3017753634333109,0.0,0.03131735446954996,0.0,0.10874067423127746,0.08155550567345807,0.0,0.0,6765.347976695996,22.222222222222285,0.5166666666666667,2537.3459241651153,8.968005307111111,0.33468859375000004,0.5166666666666667,8968.00530711111,17357.429626666668,295.3467301113925,0.2277,2.9737953450847954e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.10799081770396327,295.3467301113925,295.3467301113925,2.9737953450847954e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.928831864397214,-0.060113486186937945,10.55067262153642,1.15,4981.576806121851,1125.3078899449304,-2199.5157870562352,0.0,0.0,552.9085248672834,0.0,0.50015,0.08094525735849399,0.0,0.0,0.7575675228711142,33.00970705324445,-137.16390838519297,0.17889081573471102,10.225876150417767,0.0028652869839606208,-96.56459519049677,1.2104138838194372,0.09768489061281309,-1201.3277211635796,-210.71031305660546
2025-01-01 19:00:00,2.3163917350927816,0.11404887393232901,0.0,2.316391735092782,0.11404887393232901,0.0,0.3236447678967568,0.0,0.1922255670293584,1.8005214001666667,0.0,0.0,0.11404887393232901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.04101455043859649,0.0,0.28263021745816025,0.0,0.04016040178625302,0.0,0.1068728359136379,0.0801546269352284,0.0,0.0,1309.4221890379347,18.888888888888914,0.1,491.099211128732,1.7357429626666667,0.06477843750000001,0.1,1735.742962666667,17357.429626666668,0.0,0.0,3.197464972891516e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.197464972891516e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.69213547128698,-0.019420132263971428,6.831766855006226,-0.25000000000000006,-280.08457838207636,-439.4791200548214,-2050.2014620109294,0.0,0.0,539.1780564468271,0.0,0.4665,0.078178443548472,0.0,0.0,0.7316728830527384,30.788820034666667,-78.48336185590868,0.20408336066854388,9.185391096082146,0.0028405221877289273,-105.61000155489474,1.2196963038633355,0.07955680380030038,-753.3000573129676,-177.27827387058582
2025-01-01 20:00:00,7.330043348045392,0.14824289669984322,0.0,7.330043348045392,0.14824289669984322,0.0,0.9417768167724804,0.0,0.3865285307173552,6.001738000555557,0.0,0.0,0.14824289669984322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.042220860745614035,0.0,0.8995559560268663,0.0,0.18887133511756415,0.0,0.1534063731313541,0.11505477984851553,0.0,0.0,4364.740630126449,18.888888888888914,0.3333333333333333,1636.9973704291067,5.7858098755555565,0.21592812500000003,0.3333333333333333,5785.809875555556,17357.429626666668,0.0,0.0,3.30908265134945e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.30908265134945e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.575950958394376,-0.056647340725557764,5.516384706312181,-0.55,3776.6938587630793,868.6219052964007,-1912.6643557095836,0.0,0.0,1449.566129815085,0.0,2.0,0.07598203317365146,0.0,0.0,0.7111166550393795,131.99922844444444,-124.94854546887157,0.21748690731475773,8.663379578874494,0.0028311235128829462,3.9239831247658734,1.2243506901249541,0.07261439409419514,-583.190989452571,-185.184475680135
2025-01-01 21:00:00,8.013390293717837,0.12615813885326085,0.0,8.013390293717835,0.12615813885326085,0.0,0.5196950679933073,0.0,0.29160962505786053,7.202085600666667,0.0,0.0,0.12615813885326085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.039205084978070175,0.0,0.48048998301523727,0.0,0.12339877325351266,0.0,0.12490153619694154,0.09367615214770612,0.0,0.0,5237.688756151739,18.888888888888914,0.4,1964.396844514928,6.942971850666667,0.25911375000000003,0.4,6942.971850666668,17357.429626666668,0.0,0.0,3.307663425723541e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.307663425723541e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.590142581548537,-0.0582569426587499,6.639853154706936,-0.3,4107.163754859456,986.5793466993642,-1888.8381113795513,0.0,0.0,934.5608139618265,0.0,2.0,0.07605912036425404,0.0,0.0,0.7118381148745276,131.99922844444444,-176.24770387455823,0.2176050882617873,8.674689827310313,0.002835191807399262,27.914830559198702,1.2242881519069366,0.08475012610404048,-786.5885442576172,-191.22895355794643
2025-01-01 22:00:00,9.079538630786448,0.11396520305446928,0.0,9.079538630786448,0.11396520305446926,0.0,0.3494056923812652,0.40722501623962565,0.22056162141555632,8.102346300750002,0.0,0.0,0.11396520305446928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.03377668859649123,0.0,0.31562900378477393,0.0,0.0686080173429306,0.0,0.11052730218728052,0.08289547664046037,0.0,0.0,5892.399850670706,18.888888888888914,0.45,2209.946450079294,7.810843332000001,0.29150296875000004,0.45,7810.843332,17357.429626666668,370.900544791051,0.2277,3.305813231114661e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.13561637572125618,370.900544791051,370.900544791051,3.305813231114661e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.6086592631262,-0.04876347895835984,7.115669827949561,-1.95,4186.513858265643,777.9078635996179,-2206.611765509773,0.0,0.0,694.2296310881563,0.0,2.0,0.08089876513049556,0.0,0.0,0.757132401615751,131.99922844444444,-193.50385798344604,0.21779262979489428,8.690019923648276,0.002841001524928802,19.307637403008574,1.224206048782348,0.10153657893689476,-1230.91769356215,-201.12089291752616
2025-01-01 23:00:00,10.203467077412148,0.10091386768183627,0.0,10.203467077412148,0.10091386768183629,0.0,0.14792568311804022,0.0,0.15267369337743883,9.902867700916667,0.0,0.0,0.10091386768183627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.028348292214912276,0.0,0.11957739090312793,0.0,0.01812186980165711,0.0,0.09595004227352824,0.07196253170514617,0.0,0.0,7201.822039708641,18.888888888888914,0.55,2701.0456612080256,9.546586294666668,0.35628140625000004,0.55,9546.586294666668,17357.429626666668,0.0,0.0,3.310168330056879e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.310168330056879e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.56507661319296,-0.06434891469517048,6.670222170652814,-3.05,5040.021123391224,1202.0380134063241,-2381.791614031512,0.0,0.0,425.8821019807765,0.0,2.0,0.08299548542037337,0.0,0.0,0.7767556290658971,131.99922844444444,-205.89140426668175,0.21856331468561624,8.672253972337659,0.0028432487955157293,10.278708536646423,1.2243873825242106,0.09889662362710729,-1279.408291339284,-219.59935646241783
