Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,3.781199933116217,0.1834380638254484,0.0,3.7811999331162167,0.1834380638254484,0.0,0.06466170269154516,0.0,0.671995209656154,3.0345430207685182,0.010000000000000002,0.0,0.0,0.1805213971587817,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.39848235351821776,0.0,0.0017054057017543858,0.0,0.031478148494895386,0.0,0.031478148494895386,0.0,0.032817659926227184,0.0,0.20105280206305334,0.15078960154728993,0.0,0.0,2460.03634859932,21.111111111111143,0.36666666666666675,574.5066721691989,2.9253674478518517,0.10917557291666666,0.36666666666666664,2925.367447851852,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,31.393163839998945,51.66666666666668,46.10666666666668,0.0,50.72220390042295,0.0,0.0,0.0,31.393163839998945,47.707019659924754,50.72220390042295,46.19942753967566,12.43753247303448,20.83676160026334,-0.05348154820855022,0.7269143732714157,2.2836623034430876,0.85,9.236100170605994,1316.4759604056665,-864.2147766034371,-125.63036627740662,-1479.999736476551,0.0,0.0,677.0077714404067,945.9235605028748,1.0,0.05639846026298991,0.0,0.0,1.4597097272095652,65.99961422222222,151.4388465623552,0.20857797981812848,10.040531869595425,0.00311662051173334,121.86692287501631,1.218274403931604,0.0,0.0,51.22837431360586,0.04579844610461112,-87.89225628059309,-37.73810999681353
2025-01-01 11:00:00,3.6573187425556672,0.1834380638254484,0.0,3.6573187425556672,0.1834380638254484,0.0,0.06263470070513143,0.8250098313333335,0.2768662844338693,2.482807926083333,0.010000000000000002,0.0,0.0,0.1805213971587817,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0017054057017543858,0.0,0.030464647501688525,0.0,0.030464647501688525,0.0,0.036171088222160246,0.0,0.20105280206305334,0.15078960154728993,0.0,0.0,2012.7570124903525,21.111111111111143,0.30000000000000004,470.05091359298086,2.393482457333333,0.08932546875000001,0.3,2393.482457333333,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,825.0098313333333,0.15,34.368178879112364,51.66666666666668,46.10666666666668,0.0,51.29447337388774,0.23123849008189426,628.3219958570555,825.0098313333333,34.368178879112364,50.2979568552632,51.29643360286687,49.7977383669718,12.43753247303448,20.80418466018584,-0.05190519777792465,1.9769731298213329,5.102457935861154,1.95,9.236100170605994,846.5363468568131,-890.8615350489447,-215.1569236283863,-1329.4789731329222,0.0,0.0,391.42690321680925,956.5541709588538,1.0,0.05403099168041524,0.0,0.0,1.3984347047580201,65.99961422222222,174.38280678064407,0.21235966664913516,10.079492699692175,0.0031686585959751364,68.62774905651031,1.2177993907734854,0.0,0.0,43.192248761600595,0.04937909812733087,-204.44739999776382,-10.70952363062248
2025-01-01 12:00:00,3.5219740471184218,0.18492465360602298,0.0,3.521974047118422,0.18492465360602298,0.0,0.06091722811155517,0.8250098313333335,0.2811728352614968,2.344874152412037,0.010000000000000002,0.0,0.0,0.1820079869393563,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0017764642726608186,0.0,0.029570381919447174,0.0,0.029570381919447174,0.0,0.03849551934235495,0.0,0.20105280206305334,0.15078960154728993,0.0,0.0,1900.9371784631105,21.111111111111143,0.2833333333333334,443.93697394892644,2.260511209703703,0.08436294270833335,0.2833333333333333,2260.5112097037036,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,825.0098313333333,0.15,32.65115156446673,51.66666666666668,46.10666666666668,0.0,51.09916544019329,0.09296819023163935,251.6086745102418,825.0098313333333,32.65115156446673,48.78424033756334,51.09916544019329,47.62677778624837,12.43753247303448,20.83016218865361,-0.056511827571665015,2.7051158616634465,7.275218644130453,3.05,9.236100170605994,881.3517958781597,-284.79648963551483,-317.0971778318478,-1228.5595707861457,0.0,0.0,394.01598145086047,981.7016092248408,1.0,0.053146535052591475,0.0,0.0,1.3755431233760271,65.99961422222222,195.14564244295642,0.21400602931614301,10.121236731415063,0.00319996946652319,40.22710498823887,1.2170578240556427,0.0,0.0,37.194233749696586,0.05842103839932831,-319.00934254604664,1.9121647141989067
2025-01-01 13:00:00,1.7348165597843108,0.18492465360602298,0.0,1.7348165597843106,0.18492465360602298,0.0,0.06035537365299864,0.0,0.2851234494183494,1.3793377367129627,0.010000000000000002,0.0,0.0,0.1820079869393563,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.001989639985380117,0.0,0.02918286683380926,0.0,0.02918286683380926,0.0,0.0424461334992076,0.0,0.20105280206305334,0.15078960154728993,0.0,0.0,1118.198340272418,21.111111111111143,0.16666666666666669,261.13939644054494,1.3297124762962962,0.04962526041666667,0.16666666666666666,1329.7124762962962,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,34.85479444800587,51.66666666666668,46.10666666666668,0.0,51.416913476342344,0.04624787964931817,125.8043372551209,0.0,34.85479444800587,50.699515632803795,51.416913476342344,50.34081671103453,12.43753247303448,20.764263480258023,-0.05891896040147759,4.3309630174746285,8.952493986829902,4.45,9.236100170605994,456.01812012977246,-43.84292201067237,-341.08842512279364,-1066.1789167449167,0.0,0.0,397.40474114915656,1080.5547387677946,1.0,0.050494058492843066,0.0,0.0,1.3068915003103365,65.99961422222222,230.23362350759805,0.21597879138609513,10.107992738479952,0.003218112858717012,30.08354981635347,1.2167454303294336,0.0,0.0,25.255995095557687,0.059126236758508095,-345.4876540882555,4.399228965461933
2025-01-01 14:00:00,1.7385544636171153,0.18492465360602298,0.0,1.738554463617115,0.18492465360602298,0.0,0.06115328555512182,0.0,0.28806344134903045,1.3793377367129627,0.010000000000000002,0.0,0.0,0.1820079869393563,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002131757127192982,0.0,0.02951076421396442,0.0,0.02951076421396442,0.0,0.04538612542988865,0.0,0.20105280206305334,0.15078960154728993,0.0,0.0,1118.198340272418,21.111111111111143,0.16666666666666669,261.13939644054494,1.3297124762962962,0.04962526041666667,0.16666666666666666,1329.7124762962962,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,32.938515974245426,51.66666666666668,46.10666666666668,0.0,51.007558663289814,0.14023171867465212,377.69288793278236,0.0,32.938515974245426,49.10729203994669,51.007558663289814,48.15715872827513,12.43753247303448,20.852350582342922,-0.05283206287621951,4.7337632071190665,9.871812736765424,4.7,9.236100170605994,521.202026768889,-545.8958807959988,-402.1676971834934,-1035.141393956141,0.0,0.0,401.1426449819608,1159.5746869180725,1.0,0.04962446007774129,0.0,0.0,1.2843844804489615,65.99961422222222,260.64210352513476,0.2157149250525654,10.159449338478733,0.003233201061375742,8.650611316979022,1.215758987938183,0.0,0.0,23.557773515275127,0.05852515606267006,-391.8921454162095,-10.27555176728384
2025-01-01 15:00:00,2.575737683520948,0.18724085787756475,0.0,2.575737683520948,0.18724085787756475,0.0,0.06592028861537796,0.8250098313333335,0.295469826859274,1.3793377367129627,0.010000000000000002,0.0,0.0,0.18432419121089808,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002487049981725146,0.0,0.03171661931682641,0.0,0.03171661931682641,0.0,0.04970423857807645,0.0,0.20513213427882543,0.15384910070911903,0.0,0.0,1118.198340272418,21.111111111111143,0.16666666666666669,261.13939644054494,1.3297124762962962,0.04962526041666667,0.16666666666666666,1329.7124762962962,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,825.0098313333333,0.15,33.593940699983,51.66666666666668,46.10666666666668,0.0,51.057570514364656,0.04718534667505978,125.80433725512093,825.0098313333333,33.593940699983,49.55592841834786,51.05874982980766,48.80392805489647,12.43753247303448,20.76670406559244,-0.06973535233867931,4.181977754752758,9.252397136701966,4.15,9.236100170605994,467.8149517451737,-677.8211869656894,-403.83764455411114,-1077.6458276101073,0.0,0.0,413.03048029735635,976.5719593595153,1.0,0.05013770418434549,0.0,0.0,1.2976683079036408,65.99961422222222,237.8716268399902,0.21666177473673057,10.118103993681222,0.003230247450068701,-1.3201655966678714,1.2161155386970315,0.0,0.0,27.001417459459276,0.05622562543626582,-370.7198561370299,-33.117788417081165
2025-01-01 16:00:00,1.92222357168534,0.19520730347685616,0.0,1.92222357168534,0.19520730347685616,0.0,0.07866220996653542,0.0,0.3162898513345457,1.5172715103842591,0.010000000000000002,0.0,0.0,0.19229063681018949,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.0031265771198830407,0.0,0.03776781642332618,0.0,0.03776781642332618,0.0,0.059902335587626324,0.0,0.21278088218339813,0.15958566163754856,0.0,0.0,1230.01817429966,21.111111111111143,0.18333333333333338,287.2533360845994,1.4626837239259258,0.05458778645833333,0.18333333333333332,1462.683723925926,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,35.57411690174388,51.66666666666668,46.10666666666668,0.0,51.53275867019862,0.09274795049487589,251.88855067766147,0.0,35.57411690174388,51.41785663647423,51.54387320124013,51.349291088570524,12.43753247303448,20.837017964751077,-0.053223003704177846,3.104160372511246,7.885470999121011,3.05,9.236100170605994,313.87105830635227,-1370.955508274961,-430.14277019811817,-1223.2575773397155,0.0,0.0,446.05701377046546,377.5119930954814,1.0,0.052756818121473543,0.0,0.0,1.3654564367438318,65.99961422222222,107.05708243587428,0.21542942982203941,10.144556181820889,0.003225814951537019,-51.697470384295016,1.215827825558881,0.0,0.0,35.29788913830732,0.05786975286010694,-367.05325498454073,-63.08951521357746
2025-01-01 17:00:00,3.4394134620112498,0.20457265092968396,0.0,3.4394134620112498,0.20457265092968396,0.0,0.10085805138023939,0.6416743132592593,0.3420069449597141,2.344874152412037,0.010000000000000002,0.0,0.0,0.20165598426301728,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.003979279970760234,0.0,0.04843938570473958,0.0,0.04843938570473958,0.0,0.07313229927569104,0.0,0.22130377270563625,0.16597782952922716,0.0,0.0,1900.9371784631105,21.111111111111143,0.2833333333333334,443.93697394892644,2.260511209703703,0.08436294270833335,0.2833333333333333,2260.5112097037036,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,641.6743132592594,0.11666666666666667,33.625700213903,51.66666666666668,46.10666666666668,0.0,51.07335990090882,0.30439656499202195,814.2997091073955,641.6743132592594,33.625700213903,49.641481640693065,51.07335990090882,48.92554251058519,12.43753247303448,20.7868753195913,-0.06325121959916036,1.9961211461806398,5.211219592227801,1.95,9.236100170605994,677.6580342090115,-1173.7895732834934,-331.7824697382026,-1350.5659108637112,0.0,0.0,493.37334647278124,30.425612173190636,1.0,0.05497840366697119,0.0,0.0,1.422955702068973,65.99961422222222,14.100855829452748,0.21254450587266255,10.061561235196269,0.0031741434809571126,-85.01806776449517,1.2155011275257417,0.0,0.0,41.94802704878372,0.055191983981175995,-237.7687803751912,-94.01368936301134
2025-01-01 18:00:00,3.741974605267314,0.22113820086498753,0.0,3.741974605267314,0.2211382008649875,0.0,0.15055150926528213,0.5500065542222222,0.4106748420251801,2.6207416997546296,0.010000000000000002,0.0,0.0,0.21822153419832085,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.004547748538011695,0.0,0.07300188036363522,0.0,0.07300188036363522,0.0,0.11971279642741887,0.0,0.2414090529119416,0.18105678968395614,0.0,0.0,2124.5768465175943,21.111111111111143,0.3166666666666667,496.1648532370354,2.5264537049629627,0.09428799479166666,0.31666666666666665,2526.453704962963,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,550.0065542222222,0.1,34.67962713026337,51.66666666666668,46.10666666666668,0.0,51.56446568338098,0.15700111217570784,429.6099169891226,550.0065542222222,34.67962713026337,50.62570294011569,51.564719159546435,50.15606809231759,12.43753247303448,20.85907464043949,-0.04867022662265927,1.2156430498034,3.517979672136281,1.15,9.236100170605994,893.0067754057076,-1661.492091216597,-226.18044066275516,-1416.9345707544894,0.0,0.0,626.8272353644041,0.0,1.25,0.05497502059808382,0.0,0.0,1.4228681411933801,82.49951777777778,-16.547366418282376,0.20895999054682216,10.047371448915186,0.0031358486960349993,-62.82640995034488,1.2146198357764584,0.0,0.0,47.52009080483558,0.041250708359554675,-126.61188546704287,-99.5685551957123
2025-01-01 19:00:00,3.3102012517855344,0.2286115729154838,0.0,3.310201251785534,0.2286115729154838,0.0,0.18100230252318258,0.0,0.4984572495077224,2.6207416997546296,0.010000000000000002,0.0,0.0,0.22569490624881713,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004831982821637427,0.0,0.08808515985077259,0.0,0.08808515985077259,0.0,0.19753070784263282,0.0,0.25335566868670273,0.190016751515027,0.0,0.0,2124.5768465175943,21.111111111111143,0.3166666666666667,496.1648532370354,2.5264537049629627,0.09428799479166666,0.31666666666666665,2526.453704962963,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,33.21421619731144,51.66666666666668,46.10666666666668,0.0,51.285674205296964,0.046491468195437965,125.8043372551209,0.0,33.21421619731144,49.277757917372156,51.285674205296964,48.27379977340976,12.43753247303448,20.80010236014438,-0.05430838919266178,-0.17707262899583762,2.2862058854089256,-0.25000000000000006,9.236100170605994,859.8872570864118,-2185.6607326344547,-219.21910934703422,-1569.0085578348487,0.0,0.0,759.6350829215025,0.0,1.4835,0.05664432152904439,0.0,0.0,1.4660731293295926,97.91042769866665,-30.400745214317475,0.20698868371380374,9.975994661747983,0.003094892081152186,-60.137768743128845,1.2148932928360894,0.0,0.0,57.335036613753886,0.03483967194549022,-117.07194653494484,-102.14716281208939
2025-01-01 20:00:00,4.313317040448295,0.2442584521064237,0.0,4.313317040448295,0.24425845210642366,0.0,0.20666079761161524,0.0,0.6483119010542732,3.4483443417824073,0.010000000000000002,0.0,0.0,0.241341785439757,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.004974099963450292,0.0,0.10084334882408247,0.0,0.10084334882408247,0.0,0.3265228538012638,0.0,0.275209234128339,0.20640692559625418,0.0,0.0,2795.495850681045,21.111111111111143,0.4166666666666668,652.8484911013624,3.32428119074074,0.12406315104166668,0.4166666666666667,3324.2811907407404,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,32.578991635058074,51.66666666666668,46.10666666666668,0.0,51.026345623864735,0.0,0.0,0.0,32.578991635058074,48.70943178169583,51.026345623864735,47.55097486061138,12.43753247303448,20.79425261145123,-0.06565113352396915,-0.6016444380852203,1.0240654280269426,-0.55,9.236100170605994,1555.6194992122944,-1261.2243999477785,-167.74829674613838,-1602.7399138544622,0.0,0.0,967.7072807213493,0.0,2.0,0.05704675737219359,0.0,0.0,1.4764890079206643,131.99922844444444,-45.744548199428756,0.2057671698819034,9.951707861057367,0.003075314912637088,-12.892967806241082,1.2149320515034987,0.0,0.0,57.60795259337954,0.026970221226776957,-61.031632566128344,-106.71666418001003
2025-01-01 21:00:00,2.335724600624919,0.1976226697887003,0.0,2.3357246006249186,0.19762266978870027,0.0,0.09695470936061126,0.0,0.43563083353745585,1.7931390577268516,0.010000000000000002,0.0,0.0,0.19470600312203362,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.004618807108918129,0.0,0.04616795112584656,0.0,0.04616795112584656,0.0,0.17602282937474428,0.0,0.21401925089175752,0.16051443816881808,0.0,0.0,1453.6578423541434,19.444444444444457,0.21666666666666673,339.4812153727084,1.7286262191851849,0.06451283854166667,0.21666666666666667,1728.6262191851852,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,0.0,0.0,33.8757794265727,51.66666666666668,46.10666666666668,0.0,50.82523611351402,0.0,0.0,0.0,33.8757794265727,48.54230465340144,50.82523611351402,47.40083892334515,12.43753247303448,19.511325673793355,-0.03562208551381569,-0.2575060276782228,0.6140547200474636,-0.3,9.236100170605994,299.66592549363816,-1816.4490025577186,-140.76242346952665,-1433.1599850868347,0.0,-0.24276801563472125,601.1927067480885,0.0,1.2665,0.05503099852344129,0.0,8.809341835439478e-06,1.4245449707323394,83.58851141244445,-31.050302035295548,0.22239480830422145,9.363542374237314,0.003068240045958684,-27.60623320447093,1.220267487326381,0.0,0.0,56.25735888314211,0.03129889393648236,-40.585128311883444,-100.17729515764319
2025-01-01 22:00:00,4.852009503683803,0.18378881553360127,0.0,4.852009503683803,0.18378881553360127,0.0,0.07361275997461972,0.8250098313333335,0.3571087969221466,3.586278115453703,0.010000000000000002,0.0,0.0,0.1808721488669346,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.003979279970760234,0.0,0.03481674000192974,0.0,0.03481674000192974,0.0,0.11594593176623377,0.0,0.19755623159239155,0.1481671736942936,0.0,0.0,2907.315684708287,19.444444444444457,0.43333333333333346,678.9624307454168,3.4572524383703698,0.12902567708333335,0.43333333333333335,3457.2524383703703,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,825.0098313333333,0.15,34.20845477019029,51.66666666666668,46.10666666666668,0.0,50.58373852258724,0.14909934453054186,394.6253960616696,825.0098313333333,34.20845477019029,48.41505735367887,50.58373852258724,47.33071676922468,12.43753247303448,19.111303728699582,-0.06591464621646294,-1.8462674449834322,0.018724574767000544,-1.95,9.236100170605994,1216.8312055951408,-2867.668616281872,-222.65553937752642,-1614.9503174207534,0.0,0.0,547.8028554950766,0.0,1.9835,0.05782536466393361,0.0,0.0,1.4966409878174454,130.91023480977776,-41.87388024581206,0.22728307947010898,9.172839804409392,0.003060421649201808,3.775027234198805,1.2219390020524634,0.0,0.0,68.67786989528761,0.04478536011030817,-122.97887078564106,-99.67666859188533
2025-01-01 23:00:00,4.443009936836347,0.1668077741896349,0.0,4.443009936836347,0.1668077741896349,0.0,0.03608775845428043,0.2750032771111111,0.25977323847465944,3.862145662796296,0.010000000000000002,0.0,0.0,0.16389110752296823,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0033397528326023396,0.0,0.016374002810839047,0.0,0.016374002810839047,0.0,0.04125176177736844,0.0,0.17788802269491893,0.13341601702118916,0.0,0.0,3130.9553527627704,19.444444444444457,0.4666666666666668,731.1903100335259,3.723194933629629,0.13895072916666665,0.4666666666666667,3723.1949336296298,7978.2748577777775,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1155.5793911111111,275.0032771111111,0.05,37.86326781081653,51.66666666666668,46.10666666666668,0.0,51.699043717157835,0.0,0.0,275.0032771111111,37.86326781081653,51.70529538794513,51.70842122333877,51.699043717157835,12.43753247303448,19.173964200986042,-0.05218500573404216,-2.9940369141562195,-1.3098081457381803,-3.05,9.236100170605994,1115.1273566388472,-2146.089610160436,-198.7047982554799,-1749.3742212718773,0.0,0.0,415.40806378474,0.0,2.0,0.05928859836251226,0.0,0.0,1.5345125263849217,131.99922844444444,-55.67076808423209,0.22629004069950878,9.199934883201552,0.0030589756877970687,-2.512072840308176,1.2216781219371071,0.0,0.0,73.64831611708262,0.03787706354944862,-92.72279667071561,-105.98200158476425
