Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:08:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.54581156515393,51.666666666666686,46.10666666666668,0.0,50.83666792904747,0.0,0.0,0.0,36.54581156515393,50.83919748930529,50.84046226943421,50.83666792904747,12.43753247303448,19.42916280776505,0.0,2.344361755013027,1.668118717460601,2.2,9.236100170605994,4388.921811382347,-1030.2755893157523,-40.10195307933835,-1228.516061484516,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05457884418366549,0.0,0.0,1.4126142696670871,131.99922844444444,-89.97156593380541,0.2198052436423263,9.285993155296843,0.0030106006365939017,-40.38816081569118,1.2242122626098413,0,0,43.73681770311342,0.05907783359185775,41.051742677697156,-81.1536957570355
2025-01-01 04:09:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.37343770158602,51.666666666666686,46.10666666666668,0.0,50.83336410543988,0.0,0.0,0.0,36.37343770158602,50.836120150219706,50.83749817260963,50.83336410543988,12.43753247303448,19.574226872792693,0.0,2.3443601799437204,1.6736777292780456,2.2,9.236100170605994,4368.676551716054,-1031.1205923149714,-40.47910849411673,-1244.4393829141675,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05482465773451082,0.0,0.0,1.418976436818028,131.99922844444444,-94.29350417044748,0.21780355323144523,9.351820357960772,0.0030102140208475934,-40.979451617019464,1.2236058704047708,0,0,43.77118278061755,0.0590612034044294,40.61125104248923,-81.09035953660596
2025-01-01 04:10:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.20570134902943,51.666666666666686,46.10666666666668,0.0,50.830075902235826,0.0,0.0,0.0,36.20570134902943,50.83305732587069,50.83454803768813,50.830075902235826,12.43753247303448,19.71531970277735,0.0,2.3443584483357354,1.67919070913108,2.2,9.236100170605994,-1018.3506011627808,-3940.512319777481,-40.855703856936515,-1260.005529259862,-0.0,-0.0,340.05740549306245,0.0,2.0,0.055063276809539055,0.0,0.0,1.425152395936278,131.99922844444444,-98.40247739598144,0.21587506729410924,9.416032095541631,0.0030098215505656506,-41.54984408704274,1.2230166670380591,0,0,43.808843886127946,0.05904470629902153,40.174642359177994,-81.03034621611451
2025-01-01 04:11:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.35671069152578,51.666666666666686,46.10666666666668,0.0,50.82680289996998,0.0,0.0,0.0,36.35671069152578,50.83000862575676,50.831611488650154,50.82680289996998,12.43753247303448,19.582475094967286,0.0,2.197792533891709,1.6846552688646288,2.2,9.236100170605994,-998.3627586007808,-1042.288152475599,-41.23145739216615,-1245.3472377520209,-0.0,-0.0,340.05740549306245,0.0,2.0,0.054838619893227664,0.0,0.0,1.4193378065929614,131.99922844444444,-93.07292634182252,0.2176350374792764,9.354808088344239,0.003009423425785639,-40.878687774229945,1.2235719767067794,0,0,45.56724261701393,0.05902834953653698,39.742099832991684,-80.97355722515783
2025-01-01 04:12:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.50303114694201,51.666666666666686,46.10666666666668,0.0,50.82351627968262,0.0,0.0,0.0,36.50303114694201,50.82694720990517,50.82866267501646,50.82351627968262,12.43753247303448,19.45364768484266,0.0,2.2,1.6900692393313388,2.2,9.236100170605994,-979.917737504682,-1129.404772441388,-41.60610321752887,-1231.1979390456129,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05462036836560409,0.0,0.0,1.4136890020623964,131.99922844444444,-88.77720395213156,0.21935686920959255,9.295627416167354,0.0030090319096988524,-40.226387774297336,1.2241109795075753,0,0,45.47097571511159,0.05901213972914665,39.31378899232159,-80.91989220985046
2025-01-01 04:13:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.6449195788862,51.666666666666686,46.10666666666668,0.0,50.82021646545225,0.0,0.0,0.0,36.6449195788862,50.823873473143564,50.82570197698922,50.82021646545225,12.43753247303448,19.3286171021774,0.0,2.197708781403523,1.695430655600224,2.2,9.236100170605994,-962.112604536266,-1038.356897388946,-41.979378980148034,-1217.5276786470108,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05440818172528205,0.0,0.0,1.4081971694588518,131.99922844444444,-84.64233138231762,0.22104229030709827,9.237710389745907,0.0030086468106647825,-39.591962584258994,1.2246345545338957,0,0,45.44445679071734,0.05899608288353395,38.889858912163156,-80.86923789231119
2025-01-01 04:14:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.78256822661794,51.666666666666686,46.10666666666668,0.0,50.81690385812891,0.0,0.0,0.0,36.78256822661794,50.82078778867033,50.82272975394104,50.81690385812891,12.43753247303448,19.20721849784817,0.0,2.2,1.7007377407144406,2.2,9.236100170605994,-944.9812707135111,-1127.705543873855,-42.35102538139643,-1204.313114693353,-0.0,-0.0,340.05740549306245,0.0,2.0,0.054201810684420725,0.0,0.0,1.4028558566933094,131.99922844444444,-80.7255615132205,0.222692379558912,9.18164736186507,0.0030082679472164774,-38.97467921091592,1.2251433525385924,0,0,45.434729971529734,0.05898018444857381,38.47044354767096,-80.8214689290674
2025-01-01 04:15:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.91616206740943,51.666666666666686,46.10666666666668,0.0,50.81357884117738,0.0,0.0,0.0,36.91616206740943,50.81769051349639,50.8197463496559,50.81357884117738,12.43753247303448,19.08929324795732,0.0,2.1977106077756305,1.7059888908376992,2.2,9.236100170605994,-928.4824130682475,-1037.1669491076586,-42.72078955106801,-1191.5320299007726,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05400101406363472,0.0,0.0,1.3976588215404813,131.99922844444444,-77.00778866053753,0.2243082210334947,9.12735748345372,0.0030078951455644754,-38.373830036762314,1.2256380015253596,0,0,45.44985752688527,0.05896444935894427,38.0556629531942,-80.77645250426221
2025-01-01 04:16:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.04587500608443,51.666666666666686,46.10666666666668,0.0,50.810241781333914,0.0,0.0,0.0,37.04587500608443,50.81458198905666,50.816752092918044,50.810241781333914,12.43753247303448,18.97469222913118,0.0,2.2,1.711182661225656,2.2,9.236100170605994,-912.5834709332826,-1126.7764613267198,-43.08842654959736,-1179.163650356846,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05380556455940071,0.0,0.0,1.3926001809113169,131.99922844444444,-73.4772260694991,0.2258908518962658,9.074108804021485,0.0030075282393087974,-37.78874801914276,1.2261190927451955,0,0,45.435074832178124,0.05894888207635221,37.645624431718204,-80.73405098131556
2025-01-01 04:17:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.17187107069026,51.666666666666686,46.10666666666668,0.0,50.80689302960751,0.0,0.0,0.0,37.17187107069026,50.81146254214241,50.81374729840986,50.80689302960751,12.43753247303448,18.86327479239989,-0.08116965204456861,2.197710590398587,1.7163177532348615,2.2,9.236100170605994,-897.2535608456249,-1036.4384461661057,-43.4536995788091,-1167.1884961680557,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05361524720211188,0.0,0.0,1.3876743709442383,131.99922844444444,-70.12247017063153,0.22744126939626097,9.02183970902314,0.0030071670690044482,-37.218802321689,1.226587184712465,0,0,45.43469404557598,0.05893348662773005,37.24042359822325,-80.69412317703235
2025-01-01 04:18:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.29430511526357,51.666666666666686,46.10666666666668,0.0,50.80353292217307,0.0,0.0,0.0,37.29430511526357,50.80833248573289,50.81073226751281,50.80353292217307,12.43753247303448,18.75490815951706,-0.18953628492739583,2.2,1.7213930024877406,2.2,9.236100170605994,-882.463974132248,-1126.1630081016322,-43.816380186936065,-1155.5882821952273,-0.0,-0.0,340.05740549306245,0.0,2.0,0.053429858510725355,0.0,0.0,1.3828761251256525,131.99922844444444,-66.93309743008318,0.228960432759543,8.97179069568269,0.0030068114817731546,-36.66339583237132,1.2270428054823002,0,0,45.41081483045811,0.05891826664004171,36.840145347967045,-80.65652553490311
2025-01-01 04:19:00,0.22952110057493763,0.15249232049900488,0.0,0.0038253516762489603,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,0.0,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.41332349699997,51.666666666666686,46.10666666666668,0.0,50.80016178120104,0.0,0.0,0.0,37.41332349699997,50.80519211976793,50.807707289051386,50.80016178120104,12.43753247303448,18.649466841980942,-0.2949776024635149,2.197711812825997,1.7264073680896739,2.2,9.236100170605994,-868.1878992234022,-1035.9707533032963,-44.176248622953544,-1144.3458247290005,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05324920566784388,0.0,0.0,1.3782004529393463,131.99922844444444,-63.89947998746428,0.23044926539348556,8.92259543677758,0.003006461330942404,-36.12196275485164,1.227486454859044,0,0,45.40778761214391,0.058903225372002085,36.444864738261906,-80.62111336121545
2025-01-01 04:20:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.52906468594586,51.666666666666686,46.10666666666668,0.0,50.79677991562576,0.0,0.0,0.0,37.52906468594586,50.802041731863326,50.80467263998211,50.79677991562576,12.43753247303448,18.546832117672974,-0.3976123267714833,2.2,1.7313599227747627,2.2,9.236100170605994,4512.9517785151165,1782.9600375554216,-44.533094127838204,-1133.444957490016,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05307310577671916,0.0,0.0,1.3736426206361836,131.99922844444444,-61.01270279553624,0.23190865684779474,8.874202438645701,0.0030061164757107695,-35.59396643583969,1.2279186063863152,0,0,45.38386961523716,0.058888365743073566,36.054647793818,-80.5877419216562
2025-01-01 04:21:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.32736857038233,51.666666666666686,46.10666666666668,0.0,50.79338762185872,0.0,0.0,0.0,37.32736857038233,50.79888159797499,50.80162858603313,50.79338762185872,12.43753247303448,18.71701470461407,-0.22742973983038794,2.344277187311364,1.7362498440428185,2.2,9.236100170605994,4488.3915405307525,-1025.6186031908132,-44.88671592358948,-1151.5429029098455,-0.0,-0.0,340.05740549306245,0.0,2.0,0.053364966133317746,0.0,0.0,1.3811965751152102,131.99922844444444,-67.47499536007055,0.22942519804023148,8.95268487371963,0.0030057767808369397,-36.31428140427272,1.2272028798000976,0,0,43.67383782475983,0.05887369035954599,35.669552231041806,-80.55626815463128
2025-01-01 04:22:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,37.131548230172676,51.666666666666686,46.10666666666668,0.0,50.79001360050204,0.0,0.0,0.0,37.131548230172676,50.79573844790268,50.798600871603,50.79001360050204,12.43753247303448,18.88216428423413,-0.062280160210328006,2.3443633534113273,1.7410764095780857,2.2,9.236100170605994,4465.3442513611935,-1029.101792213457,-45.23693274705123,-1169.215290826111,-0.0,-0.0,340.05740549306245,0.0,2.0,0.053647533929257835,0.0,0.0,1.388510018751908,131.99922844444444,-72.84989661336414,0.22704237510567615,9.028881830578467,0.003005430009433814,-37.00800115322912,1.2265091304369626,0,0,43.76413080207522,0.05885920152781454,35.28962784266301,-80.52656058971424
2025-01-01 04:23:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.941308036072314,51.666666666666686,46.10666666666668,0.0,50.78665732010635,0.0,0.0,0.0,36.941308036072314,50.792611786876876,50.79558902026214,50.78665732010635,12.43753247303448,19.042534444234548,0.0,2.3443588036750285,1.7458390009124993,2.2,9.236100170605994,4442.91803900344,-1030.3535772812752,-45.58359414558469,-1186.479313831522,-0.0,-0.0,340.05740549306245,0.0,2.0,0.053921305326409215,0.0,0.0,1.395595793249831,131.99922844444444,-78.01208596570751,0.2247537810887998,9.102296141492818,0.0030050764136888724,-37.67650181007673,1.2258362211176974,0,0,43.818822632859465,0.05884490124293249,34.91491623214721,-80.4985103777319
2025-01-01 04:24:00,8.505547520852714,0.15249232049900488,0.0,0.14175912534754523,0.0025415386749834145,0.0,0.014243661502924708,0.0,0.2052774390720129,8.276026420277777,0.010000000000000002,0.0,0.0,0.1495756538323382,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.002487049981725146,0.0,On,0.005878305760599781,0,On,0.005878305760599781,0.0,On,0.00584323396222858,0,On,0.1637560503759942,0.12281703778199561,On,0,0,Off,On,6709.190041634508,19.444444444444457,1.0000000000000002,1566.8363786432697,7.978274857777777,0.2977515625,1,7978.2748577777775,7978.2748577777775,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1155.5793911111111,Off,0.0,0.0,36.756418389954284,51.666666666666686,46.10666666666668,0.0,50.78331827595677,0.0,0.0,0.0,36.756418389954284,50.78950114502153,50.79259257955391,50.78331827595677,12.43753247303448,19.19832204551356,0.0,2.344356047830497,1.7505371078074605,2.2,9.236100170605994,4421.155448180386,-1031.2990163069958,-45.92657980698412,-1203.3469857214727,-0.0,-0.0,340.05740549306245,0.0,2.0,0.05418667366070021,0.0,0.0,1.4024640789628038,131.99922844444444,-82.90700489881021,0.22255409207750718,9.173705651882846,0.0030047162330951614,-38.32088346757999,1.2251832593545517,0,0,43.837165848659275,0.05883079117500264,34.545450491741136,-80.47203029872526
