Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:41:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.761596532641693,51.666666666666686,46.10666666666668,0.0,51.782343242695504,0.0,0.0,0.0,23.761596532641693,51.78294055077339,51.78323920481235,51.782343242695504,12.43753247303448,18.042344037696477,0.0,2.8,9.236100170605994,-503.39097966820856,-1240.6657292252355,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06245761180385462,0.0,0.0,0.8082666003932876,593.996528,-111.91128282315785,0.3226726454160351,9.829627022351051,0.004059101383355591,126.3650405471517,1.2292661038103152
2025-01-01 00:42:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.82435483519197,51.666666666666686,46.10666666666668,0.0,51.7801949496775,0.0,0.0,0.0,23.82435483519197,51.78093970617276,51.7813120844204,51.7801949496775,12.43753247303448,17.951223325331025,0.0,2.8,9.236100170605994,-488.88219118315493,-1230.6016135152136,-0.0,-0.0,849.1860323801848,0.0,9.0,0.062323542177349756,0.0,0.0,0.8065315996767793,593.996528,-107.46661004812619,0.3245755875291432,9.789113066975332,0.004059703711596085,126.97179166312185,1.2296504440779166
2025-01-01 00:43:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.884918600596674,51.666666666666686,46.10666666666668,0.0,51.77804099972302,0.0,0.0,0.0,23.884918600596674,51.77893357701094,51.77937986565491,51.77804099972302,12.43753247303448,17.863213475109067,0.0,2.8,9.236100170605994,-475.8186043173594,-1220.9104482451341,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06219400546526278,0.0,0.0,0.8048552595977916,593.996528,-104.0941884524101,0.3264273271334793,9.750140051172032,0.004060308742792272,127.55395524785001,1.2300218742526154
2025-01-01 00:44:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.943464451921603,51.666666666666686,46.10666666666668,0.0,51.775881591290826,0.0,0.0,0.0,23.943464451921603,51.77692234807888,51.777442726472906,51.775881591290826,12.43753247303448,17.778063873906305,0.0,2.8,9.236100170605994,-462.9211694034058,-1211.5617246929057,-0.0,-0.0,849.1860323801848,0.0,9.0,0.062068637853913325,0.0,0.0,0.8032328720280735,593.996528,-100.5454770906849,0.3282319060516773,9.712582180524475,0.004060916364507397,128.11350309840498,1.230381430668382
2025-01-01 00:45:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.976980458850107,51.666666666666686,46.10666666666668,0.0,51.77371690686901,0.29373495032188707,805.5351025189327,0.0,23.976980458850107,51.77490618929497,51.775500830507944,51.77371690686901,12.43753247303448,17.695598141464377,0.0,2.8,9.236100170605994,-450.4714574932888,-1202.5334597107205,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061947184147741925,0.0,0.0,0.8016611344710787,593.996528,-97.12403016275314,0.3299919720868667,9.675849090403528,0.004061526473364395,128.65181855687177,1.2307298387279049
2025-01-01 00:46:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.98557719318387,51.666666666666686,46.10666666666668,0.0,51.761371328641964,0.29382716735645814,805.5351025189326,0.0,23.98557719318387,51.70505714652944,51.761371328641964,51.67690005547319,12.43753247303448,17.615661866601993,0.0,2.8,9.236100170605994,-438.4512573430031,-1193.806362153869,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061829420981442375,0.0,0.0,0.8001371563469165,593.996528,-93.83092756931889,0.3317098208098914,9.640621111946242,0.004062138972373741,129.17011264508528,1.231067733128183
2025-01-01 00:47:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.992485618120327,51.666666666666686,46.10666666666668,0.0,51.74901824782897,0.29391949840607046,805.5351025189324,0.0,23.992485618120327,51.63520737987614,51.74901824782897,51.57830194589973,12.43753247303448,17.53812195395134,0.0,2.8,9.236100170605994,-426.85899929021167,-1185.363713711255,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061715155943466674,0.0,0.0,0.7986584476495927,593.996528,-90.68131795914125,0.333387391805619,9.605833368725111,0.004062753770140204,129.66942871008746,1.2313956602531821
2025-01-01 00:48:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.997788787317518,51.666666666666686,46.10666666666668,0.0,51.73665781786836,0.29401194248318996,805.5351025189327,0.0,23.997788787317518,51.565357031499104,51.73665781786836,51.479706638314475,12.43753247303448,17.462860612850232,0.0,2.8,9.236100170605994,-415.68486635148025,-1177.1906734813404,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06160421879031494,0.0,0.0,0.797222805250763,593.996528,-87.68022525032467,0.33502637983936473,9.572180494073816,0.0040633707800934865,130.15069000932863,1.2317141033124972
2025-01-01 00:49:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,24.001561491136727,51.666666666666686,46.10666666666668,0.0,51.72429018468799,0.2941044986539478,805.5351025189326,0.0,24.001561491136727,51.495506236568836,51.72429018468799,51.38111426250927,12.43753247303448,17.389771779552056,0.0,2.8,9.236100170605994,-404.9158269630422,-1169.273858951144,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06149645622768046,0.0,0.0,0.7958282453623098,593.996528,-84.82800039208313,0.3366282993032295,9.539609515942928,0.004063989919935279,130.61472797772979,1.2320234972640216
2025-01-01 00:50:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,24.003872028333717,51.666666666666686,46.10666666666668,0.0,51.71191548745241,0.2941971660327104,805.5351025189327,0.0,24.003872028333717,51.42565512395815,51.71191548745241,51.28252494221103,12.43753247303448,17.318758601574995,-0.014574731758376203,2.8,9.236100170605994,-394.53696028430585,-1161.6010496186525,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06139172824494946,0.0,0.0,0.7944729561009485,593.996528,-82.12194304583818,0.3381945289929314,9.50807210062937,0.004064611111215191,131.06230208655342,1.2323242392928677
2025-01-01 00:51:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,24.004783442379676,51.666666666666686,46.10666666666668,0.0,51.69953385914987,0.2942899437778298,805.5351025189327,0.0,24.004783442379676,51.35580381678874,51.69953385914987,51.18393879560819,12.43753247303448,17.24973168302818,-0.08360165030519084,2.8,9.236100170605994,-384.53250095973414,-1154.1609781727973,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061289905562984394,0.0,0.0,0.7931552644598834,593.996528,-79.5575551671217,0.3397263426567777,9.477523660998669,0.004065234278997357,131.4941136732599,1.2326166961041227
2025-01-01 00:52:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,24.004354401792398,51.666666666666686,46.10666666666668,0.0,51.68714542706749,0.29438283108821645,805.5351025189326,0.0,24.004354401792398,51.28595243287374,51.68714542706749,51.085355935776875,12.43753247303448,17.182607834952304,-0.15072549838106752,2.8,9.236100170605994,-374.8864874759734,-1146.9431798944236,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06119086782038598,0.0,0.0,0.791873612837147,593.996528,-77.12933996173473,0.34122493012767974,9.44792272210296,0.004065859351590313,131.91081577105575,1.2329012091020262
2025-01-01 00:53:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,24.002639840348024,51.666666666666686,46.10666666666668,0.0,51.67475031318688,0.2944758272004969,805.5351025189326,0.0,24.002639840348024,51.21610108508609,51.67475031318688,50.986776471035704,12.43753247303448,17.11730916673077,-0.21602416660260104,2.8,9.236100170605994,-365.5831677697519,-1139.937881498889,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061094502258168745,0.0,0.0,0.7906265420139315,593.996528,-74.83131865104765,0.3426914121256621,9.419230460627427,0.004066486260321967,132.31302023780802,1.233178098142651
2025-01-01 00:54:00,0.3170601758439668,0.19679283364791939,0.0,0.005284336264066113,0.0032798805607986564,0.0,0.014180095752169814,0.0,0.252880080091797,0.0,0.05,0.0,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.999691433673433,51.666666666666686,46.10666666666668,0.0,51.662348634521834,0.29456893138659507,805.5351025189327,0.0,23.999691433673433,51.146249881673036,51.662348634521834,50.88820050524865,12.43753247303448,17.053762409307335,-0.2795709240260358,2.8,9.236100170605994,-356.607240510566,-1133.1359169252753,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06100070274283402,0.0,0.0,0.7894126785121339,593.996528,-72.65735596547555,0.34412685079837774,9.390445998718238,0.004067114939347396,132.70130305090407,1.2334476643181769
2025-01-01 00:55:00,0.7847622591773002,0.19679283364791939,0.4008875,0.013079370986288337,0.0032798805607986564,0.0066814583333333335,0.014180095752169814,0.0,0.252880080091797,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.995557964425416,51.666666666666686,46.10666666666668,0.0,51.649940503412964,0.29466214295162857,805.5351025189326,0.0,23.995557964425416,51.076398926530494,51.649940503412964,50.78962813808926,12.43753247303448,16.991898397653884,-0.34143493567948724,2.8,9.236100170605994,9518.841697763495,-1126.5286617785891,-0.0,-0.0,849.1860323801848,0.0,9.0,0.0609093690215911,0.0,0.0,0.7882307249561428,593.996528,-70.60136061587846,0.34553225737586835,9.363467504176262,0.0040677453254810945,133.07620834363206,1.233710192076957
2025-01-01 00:56:00,0.7847622591773002,0.19679283364791939,0.4008875,0.013079370986288337,0.0032798805607986564,0.0066814583333333335,0.014180095752169814,0.0,0.252880080091797,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.815919998757295,51.666666666666686,46.10666666666668,0.0,51.637526027789306,0.29475546123204555,805.5351025189326,0.0,23.815919998757295,51.006548319446615,51.637526027789306,50.69105946527527,12.43753247303448,17.17924427945534,-0.15408905387803173,2.8,9.236100170605994,9490.67142887869,-1146.5819433831468,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061185904496892825,0.0,0.0,0.791809382257549,593.996528,-78.71834789612524,0.3415075987494895,9.449372974821072,0.004068377358047962,131.44802099994496,1.232913625417082
2025-01-01 00:57:00,0.7847622591773002,0.19679283364791939,0.4008875,0.013079370986288337,0.0032798805607986564,0.0066814583333333335,0.014180095752169814,0.0,0.252880080091797,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.64042200848246,51.666666666666686,46.10666666666668,0.0,51.62512107636334,0.2948487669778043,805.5351025189326,0.0,23.64042200848246,50.936712838772834,51.62512107636334,50.59250871997758,12.43753247303448,17.360726471714656,0.0,2.8,9.236100170605994,9463.98711661107,-1166.1332957822162,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06145362417671955,0.0,0.0,0.795273953976229,593.996528,-85.85130776467682,0.33766020639421196,9.531982360806452,0.00406900206104715,129.8681762622972,1.2321429607170045
2025-01-01 00:58:00,0.7847622591773002,0.19679283364791939,0.4008875,0.013079370986288337,0.0032798805607986564,0.0066814583333333335,0.014180095752169814,0.0,0.252880080091797,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.46880886776637,51.666666666666686,46.10666666666668,0.0,51.6127252754817,0.29494206292210473,805.5351025189326,0.0,23.46880886776637,50.866892135902624,51.6127252754817,50.49397556611309,12.43753247303448,17.536706893799288,0.0,2.8,9.236100170605994,9437.959833067536,-1185.2098490487397,-0.0,-0.0,849.1860323801848,0.0,9.0,0.06171307037848935,0.0,0.0,0.7986314582648655,593.996528,-92.80203804168615,0.3339769766533467,9.612487835847642,0.004069619641913909,128.33374947568097,1.231396569520508
2025-01-01 00:59:00,0.7847622591773002,0.19679283364791939,0.4008875,0.013079370986288337,0.0032798805607986564,0.0066814583333333335,0.014180095752169814,0.0,0.252880080091797,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.18220950031458605,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07336497950827658,0.055023734631207424,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.010670117681994376,0,On,0.009934079672348852,0,On,0.16958102091117158,0.12718576568337864,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.300875488733368,51.666666666666686,46.10666666666668,0.0,51.60033827456069,0.29503535163138606,805.5351025189326,0.0,23.300875488733368,50.79708588371235,51.60033827456069,50.39545968828818,12.43753247303448,17.707476434962608,0.0,2.8,9.236100170605994,9412.680971784943,-1203.8323178765177,-0.0,-0.0,849.1860323801848,0.0,9.0,0.061964680495509024,0.0,0.0,0.8018875554487718,593.996528,-99.4584304965013,0.33044694067835756,9.690830769981204,0.0040702302958135,126.842384254958,1.230673134459354
2025-01-01 01:00:00,0.7801164874146529,0.19453553653390088,0.4008875,0.013001941456910882,0.003242258942231681,0.0066814583333333335,0.013509308179886038,0.0,0.24890509590143345,0.46770208333333335,0.05,0.4008875,0.0,0.0,0.17995220320056754,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.07153085502056966,0.05364814126542723,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.010262578464973757,0,On,0.008968824967343296,0,On,0.16840541591352048,0.12630406193514032,On,0,0,Off,On,9866.785687777778,17.83333333333337,0.8,0.0,11.748854505555554,0.46770208333333335,1,9399.083604444444,9399.083604444444,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,6695.795675555556,Off,0.0,0.0,23.1595767832537,51.666666666666686,46.10666666666668,0.0,51.58795974156203,0.0,0.0,0.0,23.1595767832537,50.72729377234776,51.58795974156203,50.29696078774062,12.43753247303448,17.87329229947525,0.0,2.8,9.236100170605994,9383.581816372018,-1222.0188097415275,-0.0,-0.0,844.622552967373,0.0,9.0,0.062208842098029384,0.0,0.0,0.8050472610909836,593.996528,-105.80761463160397,0.32706035679148204,9.766162423616093,0.004070834208103581,125.36730505211324,1.2299714890840803
