Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:44:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.73181705598327,51.666666666666686,46.10666666666668,0.0,51.42131758196896,0.45761438759748413,1243.7133298178119,0.0,108.95596414997385,49.77956463604866,51.42131758196896,48.958688163088524,12.43753247303448,20.510753181451157,-0.1559134852155566,1.5053466052121156,2.1151171620103795,1.7,9.236100170605994,-8.451279930063151,43.87034350889655,17.127796746835227,-1163.5528189927786,-0.0,-0.0,973.9864484691262,1122.4118712200152,2.0010000000000003,0.04734712489549251,0.0,0.0,1.2254422983017201,132.0652280586667,181.11509059358923,0.22770256729941393,10.137990326296912,0.00333667121419359,104.35323534298986,1.2194635921667378,0,0,43.87034350889655,0.03840140813980294,-20.82591751662989,37.953714263465116
2025-01-01 10:45:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.71983297627688,51.666666666666686,46.10666666666668,0.0,51.39036180975647,0.0,0.0,0.0,108.93723902543262,49.644681302424104,51.39036180975647,48.77184104875792,12.43753247303448,20.44466802810176,-0.22199863856495483,1.565149950970001,2.1753561352973905,1.7,9.236100170605994,0.09079353296385761,43.4508239140831,15.11055056257063,-1157.0303943884169,-0.0,-0.0,973.9864484691262,1121.624871335258,2.0010000000000003,0.04724770398897226,0.0,0.0,1.2228690779751568,132.0652280586667,183.13473945225445,0.22870150153436145,10.109048515389391,0.003337674025602984,104.20954111495651,1.2197373438501309,0,0,43.4508239140831,0.038677614918358826,-24.019562589391114,39.130113151961744
2025-01-01 10:46:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.84580650654036,51.666666666666686,46.10666666666668,0.0,51.37798835859275,0.0,0.0,0.0,109.13407266646931,49.63381847141202,51.37798835859275,48.761733527821654,12.43753247303448,20.3808851386592,-0.2857815280075151,1.6241202130553394,2.235768628175645,1.7,9.236100170605994,8.298012195808838,43.04123321293771,13.016428049395074,-1150.7490654557098,-0.0,-0.0,973.9864484691262,1120.839587691198,2.0010000000000003,0.04715164786243835,0.0,0.0,1.2203829451693,132.0652280586667,185.06062918239243,0.2296725047857005,10.081946170974707,0.00333867523138676,104.06645502407052,1.2200016510129446,0,0,43.04123321293771,0.0389526503588809,-27.2646921416739,40.28112019106897
2025-01-01 10:47:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.96646868835745,51.666666666666686,46.10666666666668,0.0,51.36559459695757,0.0,0.0,0.0,109.32260732555851,49.622936012854765,51.36559459695757,48.75160672080336,12.43753247303448,20.319311652479126,-0.3473550141875883,1.6822713715799653,2.296320728276679,1.7,9.236100170605994,4943.117979480756,2027.916317917351,10.843332035046348,-1144.6982559352975,-0.0,-0.0,973.9864484691262,1120.056462127225,2.0010000000000003,0.04705882663308321,0.0,0.0,1.2179805382463196,132.0652280586667,186.89793976901677,0.23061646097447225,10.05531211208996,0.0033396748458452696,103.92395202421524,1.2202568873842252,0,0,42.640996141965346,0.03922638632839514,-30.5593781556496,41.40271019069595
2025-01-01 10:48:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.49154761286103,51.666666666666686,46.10666666666668,0.0,51.35318140943177,0.0,0.0,0.0,108.58054314509536,49.61203475429706,51.35318140943177,48.741461426729714,12.43753247303448,20.50767232286613,-0.15899434380058253,1.8396522599469878,2.356975732137005,1.7,9.236100170605994,4919.806427881245,-1084.5384648394775,8.590322227559888,-1163.2484219019275,-0.0,-0.0,973.9864484691262,1119.27592881391,2.0010000000000003,0.047342492250121444,0.0,0.0,1.2253223957816988,132.0652280586667,182.13655413613685,0.22801753226480506,10.14054376059153,0.0033406728826864207,103.74982836684113,1.2194734453068883,0,0,41.08298334341377,0.03949868563875712,-33.90145028001148,42.49177250757137
2025-01-01 10:49:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.02881336795238,51.666666666666686,46.10666666666668,0.0,51.340847954365124,0.0,0.0,0.0,107.8575208874256,49.60120749171966,51.340847954365124,48.731387260396936,12.43753247303448,20.690992645553678,0.0,1.8375821461226234,2.4176949993395365,1.7,9.236100170605994,4897.764614057434,-1051.5378835227957,6.2574388652748425,-1181.4161594659186,-0.0,-0.0,973.9864484691262,1118.4984141255995,2.0010000000000003,0.047617757136961765,0.0,0.0,1.2324468249062954,132.0652280586667,178.26247787631638,0.22552163544773413,10.223546647435285,0.003341669887433126,103.57480762647434,1.2187119129843926,0,0,41.49159286755242,0.039769406106219235,-37.28853588502465,43.54597475029949
2025-01-01 10:50:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.57766992144441,51.666666666666686,46.10666666666668,0.0,51.3285922002674,0.0,0.0,0.0,107.15260925225688,49.59045232633027,51.3285922002674,48.72138238936171,12.43753247303448,20.869520858547215,0.0,1.8375615568626464,2.4784386742795537,1.7,9.236100170605994,4876.24472791627,-1057.1610876662721,3.845548134443959,-1199.2166719789643,-0.0,-0.0,973.9864484691262,1117.7243365057614,2.0010000000000003,0.04788506642234334,0.0,0.0,1.239365346479853,132.0652280586667,174.54310424819806,0.22312230796611843,10.303801691524658,0.0033426658322269535,103.39893565445774,1.2179711819676313,0,0,41.705902081756314,0.040038403853210176,-40.71809635842003,44.563644492863986
2025-01-01 10:51:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.13763942533586,51.666666666666686,46.10666666666668,0.0,51.3164122149394,0.0,0.0,0.0,106.46506160208729,49.57976745220252,51.3164122149394,48.71144507083409,12.43753247303448,21.043455693765715,0.0,1.8375507581223676,2.5391662929828276,1.7,9.236100170605994,4855.28665493798,-1062.1954709325582,1.356206901462322,-1216.66107187076,-0.0,-0.0,973.9864484691262,1116.9541058024984,2.0010000000000003,0.048144784153893054,0.0,0.0,1.2460873828138965,132.0652280586667,171.02943116170303,0.22081406702146916,10.381422209188312,0.003343660690560978,103.22226013585173,1.2172503559388677,0,0,41.94187438172729,0.04030553596672241,-44.187459929707984,45.543666831170306
2025-01-01 10:52:00,1.2745774177231086,0.2343592072946337,0.31278750000000005,0.02124295696205181,0.003905986788243895,0.005213125000000001,0.4820931299970453,0.37756553772606305,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.7082628118948,51.666666666666686,46.10666666666668,0.0,51.30430614579377,0.0,0.0,0.0,105.79416064358563,49.56915113786207,51.30430614579377,48.70157363389623,12.43753247303448,21.212988075984246,0.0,1.8375388678096252,2.5998372902503184,1.7,9.236100170605994,4834.862396082219,-1066.5781054509189,-1.2084556051031399,-1233.760411541983,-0.0,-0.0,973.9864484691262,1116.18812519066,2.0010000000000003,0.04839725677172478,0.0,0.0,1.252621900500807,132.0652280586667,167.7045119771654,0.2185917896051784,10.457202543389243,0.0033446544371263974,103.04482562393086,1.2165485768297668,0,0,42.161723167210795,0.040570662612085244,-47.693851289857776,46.485395684754636
2025-01-01 10:53:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.28910642211741,51.666666666666686,46.10666666666668,0.0,51.29227221672602,0.0,0.0,0.0,105.13922878455845,49.558601723360496,51.29227221672602,48.69176647667774,12.43753247303448,21.378298338304642,0.0,1.8375277899381306,2.6604114204987654,1.7,9.236100170605994,-111.98103198581816,-3841.986462422123,-3.8458411696773283,-1250.525341790483,-0.0,-0.0,973.9864484691262,1115.4267879095712,2.0010000000000003,0.048642809511531514,0.0,0.0,1.2589773173183483,132.0652280586667,164.5578613355386,0.21645072592753534,10.531260194316735,0.0033456470477532855,102.86667419669273,1.2158650358504608,0,0,42.369794524382165,0.040833648687262886,-51.23441825316846,47.38857708349113
2025-01-01 10:54:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.47024341036374,51.666666666666686,46.10666666666668,0.0,51.2803087238821,0.0,0.0,0.0,105.42225532869332,49.54811761631643,51.2803087238821,48.682022062533605,12.43753247303448,21.291744373490015,0.0,1.697865045567718,2.7208491039809966,1.7,9.236100170605994,-99.6261733541545,-1082.5770436980213,-6.552972768018634,-1241.7362317688783,-0.0,-0.0,973.9864484691262,1114.6704791704447,2.0010000000000003,0.04851431928307609,0.0,0.0,1.255651722338394,132.0652280586667,168.12360994559754,0.21766653945515163,10.494086396382398,0.003346638499348315,102.72649852030804,1.2162217243812459,0,0,44.19292075363803,0.0410943650909023,-54.80625568893806,48.253282920919425
2025-01-01 10:55:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.64361038752118,51.666666666666686,46.10666666666668,0.0,51.26831572275333,0.0,0.0,0.0,105.69314123050184,49.53760528687984,51.26831572275333,48.6722500689431,12.43753247303448,21.2084230421391,0.0,1.7,2.7811117085744033,1.7,9.236100170605994,-88.38843047586204,-1169.7584296132547,-9.326573009135565,-1233.2987287780059,-0.0,-0.0,973.9864484691262,1113.9195754707694,2.0010000000000003,0.04839046701701971,0.0,0.0,1.2524461674942295,132.0652280586667,170.92384983301758,0.21884640936809227,10.458544665088718,0.003347628309526756,102.5868853723953,1.2165652634612492,0,0,44.200681010812715,0.04135268966692968,-58.40642693210046,49.0798539229649
2025-01-01 10:56:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.80963149487398,51.666666666666686,46.10666666666668,0.0,51.2562945075254,0.0,0.0,0.0,105.9525492107406,49.52706594567205,51.2562945075254,48.66245166474538,12.43753247303448,21.128157555146046,0.0,1.697772789769381,2.841161776030576,1.7,9.236100170605994,-77.65377037808094,-1083.748986702705,-12.163132298331512,-1225.1923663942898,-0.0,-0.0,973.9864484691262,1113.174444413924,2.0010000000000003,0.04827100710856176,0.0,0.0,1.2493542960215953,132.0652280586667,173.55214754708265,0.21999198466661532,10.424545511338106,0.003348616495350552,102.44781368029129,1.216896361643609,0,0,44.38167390999552,0.04160850787951082,-62.03198286626759,49.86885056793608
2025-01-01 10:57:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,67.96863711832383,51.666666666666686,46.10666666666668,0.0,51.24424630173251,0.0,0.0,0.0,106.20099549738097,49.516500737230274,51.24424630173251,48.65262795497916,12.43753247303448,21.05081040414505,0.0,1.7,2.9009632005209505,1.7,9.236100170605994,-67.33525865779109,-1173.2008143086052,-15.058968044568338,-1217.400907010817,-0.0,-0.0,973.9864484691262,1112.4354445372944,2.0010000000000003,0.048155750711597445,0.0,0.0,1.246371220189606,132.0652280586667,176.07919988389972,0.22110445401466067,10.39133960622414,0.0033496030730371627,102.3092592530719,1.21721556733833,0,0,44.46063989696227,0.04186171326472236,-65.67997886318894,50.6210108186206
2025-01-01 10:58:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.12093104894332,51.666666666666686,46.10666666666668,0.0,51.232172273868535,0.0,0.0,0.0,106.43895476397392,49.5059107546153,51.232172273868535,48.64277999498868,12.43753247303448,20.97625519050721,0.0,1.6977596908062536,2.9604813662871456,1.7,9.236100170605994,-57.44507857537951,-1086.7419357203332,-18.010275873558577,-1209.9094499154287,-0.0,-0.0,973.9864484691262,1111.7029251211732,2.0010000000000003,0.04804452411892648,0.0,0.0,1.2434924440937853,132.0652280586667,178.47792287092295,0.2221849126532418,10.359548310181738,0.0033505880580648258,102.17119876032476,1.2175233848719669,0,0,44.63108783629427,0.04211220769837992,-69.34748974829853,51.33721387473995
2025-01-01 10:59:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.26680385154806,51.666666666666686,46.10666666666668,0.0,51.22007354181641,0.0,0.0,0.0,106.66688101804385,49.49529704355517,51.22007354181641,48.63290879442455,12.43753247303448,20.90437101884083,0.0,1.7,3.019683250321793,1.7,9.236100170605994,-47.956612307482715,-1176.6407784078408,-21.01317377788942,-1202.703844701295,-0.0,-0.0,973.9864484691262,1110.9772259997637,2.0010000000000003,0.04793716054523717,0.0,0.0,1.2407136509825643,132.0652280586667,180.76078392468617,0.22323443297409706,10.328435113924824,0.003351571465221026,102.0336104680943,1.2178202974893237,0,0,44.68187279958313,0.04235990151356933,-73.03162294991809,52.01844917202867
2025-01-01 11:00:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.33480021653828,51.666666666666686,46.10666666666668,0.0,51.207951175051555,0.23006639528410416,621.8566649089059,0.0,106.77312533834106,49.48466060450595,51.207951175051555,48.62301531923314,12.43753247303448,20.835044041919197,0.0,1.6977485431910404,3.0785374952450897,1.7,9.236100170605994,-38.84918781792476,-1089.6586697370124,-24.06374003745104,-1195.7708286556954,-0.0,-0.0,973.9864484691262,1110.2586773672824,2.0010000000000003,0.047833502543643935,0.0,0.0,1.2380307658023098,132.0652280586667,182.93519236864438,0.22425403912560354,10.299295658721547,0.003352553308639023,101.89647381339417,1.2181067608057583,0,0,44.81575778214522,0.042604713496382694,-76.72952997940554,52.6657899419545
2025-01-01 11:01:00,0.9096586677231084,0.2343592072946337,0.0,0.01516097779538514,0.003905986788243895,0.0,0.4820931299970453,0.37756553772606305,0.0,0.05,0.0,0.0,0.0,0.21977587396130036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.010232434210526314,0.0,On,0.23593034789325948,0,On,0.23593034789325948,0.0,On,0.0845310391109958,0,On,0.2533921044664115,0.19004407834980858,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.32521299548353,51.666666666666686,46.10666666666668,0.0,51.186505179100216,0.23019372776899943,621.8566649089059,0.0,106.75814530544301,49.41200425344881,51.186505179100216,48.52475379062312,12.43753247303448,20.768166724743196,0.0,1.7,3.1370144568749905,1.7,9.236100170605994,-30.104205075075356,-1179.828892420283,-27.15804564682741,-1189.0979358419363,-0.0,-0.0,973.9864484691262,1109.5475995730912,2.0010000000000003,0.047733401015087946,0.0,0.0,1.2354399295585479,132.0652280586667,185.00728229773472,0.2252447128196702,10.270726803144067,0.003353533601835253,101.75976936745299,1.2183832057064703,0,0,44.853482493160215,0.04284657078400452,-80.43841638000974,53.28037073318233
