Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.5920019340155233,0.18435574561877552,0.2562930044820845,0.5920019340155233,0.18435574561877552,0.2562930044820845,0.015581025858399905,0.0,0.23307424149045666,0.29334666666666664,0.05,0.00485300448208444,0.25144,0.0,0.0,0.16977241228544218,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.002412620614035087,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.00485300448208444,0.0,0.0,5289.893203629305,17.27777777777783,0.21333333333333335,898.6374772595835,7.368980017777777,0.29334666666666664,0.26666666666666666,5895.184014222222,22106.940053333332,0.0,18.27777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,39.96252241485794,51.66666666666668,46.10666666666668,0.0,51.29717925828687,0.0,0.0,0.0,39.96252241485794,51.3230107410793,51.33592648247553,51.29717925828687,12.43753247303448,16.975564756031268,-0.05615729644818958,9.388409329805677,1.652447392415485,0.85,9.236100170605994,3585.123333194749,-374.20975896308056,-932.8876843699888,-2368.493382684971,0.0,0.0,306.9997895354367,2039.1833545912878,0.0,0.11182960351341663,0.0,0.0,1.046614446379643,0.0,356.7237227149788,0.23996460675222633,7.912630712155862,0.002815780369685657,193.9969113532585,1.2347120490667747,0.11447184795222458,-1288.6561734112095,15.808937188545288,0.9061390909439998,-963.932812793731,31.045128423742177
2025-01-01 11:00:00,0.66533860068219,0.18435574561877552,0.31915300448208445,0.66533860068219,0.18435574561877552,0.31915300448208445,0.015581025858399905,0.0,0.23307424149045666,0.3666833333333333,0.05,0.00485300448208444,0.3143,0.0,0.0,0.16977241228544218,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.002412620614035087,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.00485300448208444,0.0,0.0,6612.3665045366315,18.33333333333337,0.26666666666666666,1123.2968465744793,9.211225022222221,0.3666833333333333,0.3333333333333333,7368.980017777777,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,38.53818720136915,51.66666666666668,46.10666666666668,0.0,51.08445467301283,0.0,0.0,0.0,38.53818720136915,51.12460393007493,51.14467855860598,51.08445467301283,12.43753247303448,18.000800131294493,-0.08056331617145661,10.365864907056887,2.7519660530929504,1.95,9.236100170605994,5107.79783907431,-50.07444364530051,-923.3007272728735,-2330.5009752345786,0.0,0.0,306.9997895354367,2751.9663146559787,0.0,0.11121323260460379,0.0,0.0,1.0408458245011412,0.0,518.9325202368211,0.22780892908169262,8.438586442720721,0.0028530779467237184,156.97893602747732,1.229760166489405,0.10776144402421942,-1184.3575438918283,10.986253672048417,0.9061390909439998,-948.2797792275239,24.979051954650455
2025-01-01 12:00:00,0.5209630621675154,0.18600369733858105,0.1932859437402031,0.5209630621675154,0.18600369733858105,0.1932859437402031,0.015681551717318033,0.0,0.23527151045019737,0.22000999999999998,0.05,0.004705943740203093,0.18858000000000003,0.0,0.0,0.1714203640052477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.0025131464729532165,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.004705943740203093,0.0,0.0,3967.419902721979,18.33333333333337,0.16000000000000003,673.9781079446877,5.526735013333333,0.22000999999999998,0.2,4421.388010666667,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,38.28981406008269,51.66666666666668,46.10666666666668,0.0,50.87664986894785,0.0,0.0,0.0,38.28981406008269,50.93065584636926,50.957658835079975,50.87664986894785,12.43753247303448,18.019809914529827,-0.06183864444562263,10.08421989857066,3.550103611237426,3.05,9.236100170605994,2852.276752673841,-377.4119864839814,-576.1057513864815,-2088.3351564750587,0.0,0.0,307.1426216028961,3136.666841233086,0.0,0.1071492219856976,0.0,0.0,1.0028107059783682,0.0,666.0493848240254,0.22947838047794641,8.474185557599785,0.0028792872612084593,96.32504121185414,1.2290425454702538,0.11818429827665078,-1067.0931834544394,15.703089025770298,0.9061390909439998,-596.7642956928314,20.658544306349814
2025-01-01 13:00:00,0.4479279730776032,0.18600369733858105,0.13042594374020308,0.4479279730776031,0.18600369733858105,0.1304259437402031,0.015983129294072418,0.0,0.23527151045019737,0.14667333333333332,0.05,0.004705943740203093,0.12572,0.0,0.0,0.1714203640052477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.0028147240497076024,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.004705943740203093,0.0,0.0,2644.9466018146527,18.33333333333337,0.10666666666666667,449.31873862979177,3.6844900088888886,0.14667333333333332,0.13333333333333333,2947.592007111111,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,38.03571696858601,51.66666666666668,46.10666666666668,0.0,50.70820450341092,0.0,0.0,0.0,38.03571696858601,50.73804359076328,50.752963134439476,50.70820450341092,12.43753247303448,18.04647675009425,-0.05656431630047933,10.05127127836419,4.7918556189256565,4.45,9.236100170605994,1864.1078905649822,-372.4218824724495,-391.67817360859704,-1775.8997938096031,0.0,0.0,307.44419917965047,3046.2334083029023,0.0,0.10085211303228832,0.0,0.0,0.9438759964381163,0.0,687.6168833802823,0.2302351110892156,8.50120518920238,0.0028949954543527378,69.68609861795409,1.2283410252252385,0.11442394479864262,-838.9499730738921,17.209351971650772,0.9061390909439998,-407.81325963364174,16.135086025044686
2025-01-01 14:00:00,0.3747923581287727,0.18600369733858105,0.0675659437402031,0.3747923581287727,0.18600369733858105,0.0675659437402031,0.016184181011908678,0.0,0.23527151045019737,0.07333666666666666,0.05,0.004705943740203093,0.06286,0.0,0.0,0.1714203640052477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.0030157757675438593,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.004705943740203093,0.0,0.0,1322.4733009073263,18.33333333333337,0.05333333333333334,224.65936931489588,1.8422450044444443,0.07333666666666666,0.06666666666666667,1473.7960035555554,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,37.68930844085763,51.66666666666668,46.10666666666668,0.0,50.53177679185978,0.0,0.0,0.0,37.68930844085763,50.546617366145824,50.55403765328885,50.53177679185978,12.43753247303448,18.153330330094285,-0.03455358912288613,10.408125765674361,5.345844767501721,4.7,9.236100170605994,512.3559184189393,-555.150951576768,-741.1455292839311,-1733.6849049836405,0.0,0.0,307.64525089748673,2606.938189289033,0.0,0.09976224455894102,0.0,0.0,0.9336759058268485,0.0,615.9222715977667,0.22955378639375212,8.56159260394793,0.0029073802924619876,25.96295025141501,1.227264701450495,0.10760989433377476,-795.6168098574119,15.80648896574807,0.9061390909439998,-755.5912624537333,14.445733169802168
2025-01-01 15:00:00,0.4475330196101596,0.18517972147867828,0.13057300448208445,0.4475330196101596,0.18517972147867828,0.13057300448208445,0.01668681030649932,0.0,0.23417287597032702,0.14667333333333332,0.05,0.00485300448208444,0.12572,0.0,0.0,0.17059638814534495,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.003518405062134503,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.00485300448208444,0.0,0.0,2644.9466018146527,18.33333333333337,0.10666666666666667,449.31873862979177,3.6844900088888886,0.14667333333333332,0.13333333333333333,2947.592007111111,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,37.55826050983772,51.66666666666668,46.10666666666668,0.0,50.32759059204535,0.0,0.0,0.0,37.55826050983772,50.35626149138542,50.37059694105546,50.32759059204535,12.43753247303448,18.07509607689184,-0.06228535564919107,10.190950643459221,5.013653680946116,4.15,9.236100170605994,1597.7833471419788,-326.88190879759014,-995.8462278615752,-1832.7223181697948,0.0,0.0,309.20420846340653,1894.224744579605,0.0,0.10170418047132394,0.0,0.0,0.9518505046449471,0.0,476.35485503371467,0.23069087663415147,8.524691557014341,0.00290724703461924,6.643844209000433,1.227594999032866,0.10213379829106232,-793.964154290536,17.763506863154156,0.9061390909439998,-1012.23960188095,16.39337401937466
2025-01-01 16:00:00,0.45173365578003394,0.18765164905838663,0.13233773338466062,0.451733655780034,0.1876516490583866,0.1323377333846606,0.017591543036762476,0.0,0.2374687794099381,0.14667333333333332,0.05,0.006617733384660599,0.12572,0.0,0.0,0.17306831572505327,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.00442313779239766,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.006617733384660599,0.0,0.0,2644.9466018146527,18.33333333333337,0.10666666666666667,449.31873862979177,3.6844900088888886,0.14667333333333332,0.13333333333333333,2947.592007111111,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,37.327417632881364,51.66666666666668,46.10666666666668,0.0,50.12489274442642,0.0,0.0,0.0,37.327417632881364,50.16717144933433,50.18831080178829,50.12489274442642,12.43753247303448,18.083906383155583,-0.045742808740735795,10.152945757905668,4.360242756655984,3.05,9.236100170605994,1091.6930496606094,-581.3706661354692,-1524.099352285222,-2099.01546510002,0.0,0.0,339.26439764767514,710.8975747306072,0.0,0.10712286514921783,0.0,0.0,1.0025640320659701,0.0,206.4975152983012,0.23049528456736992,8.528297836288372,0.0029066702831983707,-85.33961130981068,1.2275576320707229,0.11157611821403707,-1048.7284357171748,18.0390309519139,0.9061390909439998,-1544.138142489774,20.038790204552246
2025-01-01 17:00:00,0.5306711706731996,0.1909475524979977,0.19696246228723677,0.5306711706731996,0.1909475524979977,0.19696246228723677,0.01879785334378002,0.0,0.24186331732941957,0.22000999999999998,0.05,0.008382462287236759,0.18858000000000003,0.0,0.0,0.17636421916466435,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.005629448099415205,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.008382462287236759,0.0,0.0,3967.419902721979,18.33333333333337,0.16000000000000003,673.9781079446877,5.526735013333333,0.22000999999999998,0.2,4421.388010666667,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,37.151282008065195,51.66666666666668,46.10666666666668,0.0,49.9233213822927,0.0,0.0,0.0,37.151282008065195,49.979012043074064,50.006857373464754,49.9233213822927,12.43753247303448,18.04663543345973,-0.05159475817861766,9.630928671357896,3.3284714164937452,1.95,9.236100170605994,2012.0189590179334,-496.73364475311166,-1604.0210394653898,-2355.2025529487555,0.0,0.0,370.7247988885685,59.21534529636728,0.0,0.11215771049354448,0.0,0.0,1.049685203089592,0.0,29.07681035614163,0.22834035006210193,8.469206871986417,0.0028739523685865995,-151.17211102396215,1.2271618509020188,0.11956249587582254,-1190.9811063172506,20.269353619451397,0.9061390909439998,-1628.8913766753578,24.870337209968227
2025-01-01 18:00:00,0.607009313170952,0.19259550421780325,0.2611460089641689,0.6070093131709521,0.19259550421780325,0.2611460089641689,0.01960206021512505,0.0,0.2440605862891603,0.29334666666666664,0.05,0.00970600896416888,0.25144,0.0,0.0,0.1780121708844699,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05493172399351829,0.041198792995138706,0.0,0.0,0.006433654970760233,0.0,0.0004460193420585029,0.0,0.012722385902306314,0.0,0.006711025109867035,0.0,0.18241783718577498,0.1368133778893312,0.00970600896416888,0.0,0.0,5289.893203629305,18.33333333333337,0.21333333333333335,898.6374772595835,7.368980017777777,0.29334666666666664,0.26666666666666666,5895.184014222222,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,36.956265520768234,51.66666666666668,46.10666666666668,0.0,49.76731721465617,0.0,0.0,0.0,36.956265520768234,49.79180282832542,49.80404563516005,49.76731721465617,12.43753247303448,18.02818689344864,-0.0607917998650415,10.006407297313391,2.704798157505844,1.15,9.236100170605994,3135.6313161653156,-198.3584405785373,-1813.8592172952435,-2526.8623837611735,0.0,0.0,393.12093948045003,0.0,0.0,0.11442615606742772,0.0,0.0,1.0709156092956493,0.0,-20.520443183266146,0.22643095666940655,8.426423477463016,0.002847954716959694,-137.6308668111904,1.2266415575675724,0.09690403885388507,-1113.3740589138683,16.378141075747457,0.9061390909439998,-1842.3136118682387,28.454394572995227
2025-01-01 19:00:00,0.7643211383773674,0.2059191232100864,0.30976161638298244,0.7643211383773674,0.2059191232100864,0.30976161638298233,0.05715883240315347,0.0,0.30881313930754717,0.34834916666666665,0.05,0.011176616382982346,0.29858500000000004,0.0,0.0,0.19133578987675307,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05273445503377756,0.039550841275333155,0.0,0.0,0.006835758406432749,0.0,0.001704463368028843,0.0,0.04861861062869188,0.0,0.05369875280520966,0.0,0.20237993146855995,0.15178494860141992,0.011176616382982346,0.0,0.0,6281.7481793097995,18.33333333333337,0.25333333333333335,1067.1320042457555,8.75066377111111,0.34834916666666665,0.31666666666666665,7000.531016888888,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,36.41922470689488,51.66666666666668,46.10666666666668,0.0,49.54950865196516,0.08518199906530195,219.85758494497722,0.0,36.41922470689488,49.3374774075717,49.55922972098888,49.221740716351256,12.43753247303448,18.035182794898283,-0.06312882060400386,10.299646716202489,1.6446946109264384,-0.25000000000000006,9.236100170605994,3882.2434257616947,-110.9519534333905,-2224.752183947138,-2888.2314245910366,0.0,0.0,535.3824298657323,0.0,0.3,0.11997734805287338,0.0,0.0,1.1228692740146455,19.799884266666666,-46.655758822801054,0.22380535862743206,8.392519701117001,0.002815935713240648,-139.9005413785285,1.22663599892691,0.08604416263182653,-1192.3377490669052,14.253791387759188,0.9061390909439998,-2257.5237524964123,32.77156854927439
2025-01-01 20:00:00,2.3483488132687076,0.23978537217087703,0.2633519200923891,2.3483488132687076,0.23978537217087703,0.26335192009238906,0.13598300955057968,1.3750163855555557,0.4940027514959055,0.29334666666666664,0.05,0.01191192009238908,0.25144,0.0,0.0,0.2252020388375437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05163582055390719,0.038726865415430384,0.0,0.0,0.007036810124269006,0.0,0.004367461204436964,0.0,0.1245787382218737,0.0,0.19373336637918045,0.0,0.24863356456281782,0.1864751734221133,0.01191192009238908,0.0,0.0,5289.893203629305,18.33333333333337,0.21333333333333335,898.6374772595835,7.368980017777777,0.29334666666666664,0.26666666666666666,5895.184014222222,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,1375.0163855555556,0.25,36.33974454870356,51.66666666666668,46.10666666666668,0.0,49.95564974665995,0.25608798473469974,659.8768455471654,1375.0163855555556,36.33974454870356,49.244923880094255,49.95736731356428,48.88784337990708,12.43753247303448,18.067136096251204,-0.0585635461400539,10.288400564480689,0.9255770581593016,-0.55,9.236100170605994,3100.1543876424507,-273.4605365446827,-1723.6449424081325,-2973.6400934139356,0.0,0.0,856.4329893075831,0.0,1.05,0.12132042810873954,0.0,0.0,1.135439174514608,69.29959493333332,-72.53171188050185,0.22171232372533484,8.383301195634733,0.0027951062595401497,-54.67735223604586,1.2265169430197203,0.08310101428955949,-1186.4500306496948,14.352016845428402,0.9061390909439998,-1759.4764884729489,35.831546064816614
2025-01-01 21:00:00,1.199795096437694,0.2605667117694763,0.2798022238017958,1.199795096437694,0.26056671176947627,0.27980222380179587,0.1724747844414764,0.0,0.6656394786628843,0.3116808333333333,0.05,0.012647223801795811,0.26715500000000003,0.0,0.0,0.24598337843614296,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053718607403682,0.037902889555527605,0.0,0.0,0.006534180829678363,0.0,0.005620477003120588,0.0,0.16032012660867745,0.0,0.33766164074802696,0.0,0.27744065184082056,0.20808048888061534,0.012647223801795811,0.0,0.0,5620.5115288561365,18.33333333333337,0.22666666666666668,954.8023195883076,7.829541268888889,0.3116808333333333,0.2833333333333333,6263.6330151111115,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,0.0,0.0,38.58247396350805,51.66666666666668,46.10666666666668,0.0,51.65167837426973,0.12584184360587752,343.1663687557494,0.0,38.58247396350805,51.25423364326075,51.657140476839594,51.050049175186395,12.43753247303448,18.094502289921444,-0.04730693277461408,10.255425993270096,1.225885339909896,-0.3,9.236100170605994,3722.067889179724,-386.721200314743,-1781.2642526773243,-2922.2075267992773,0.0,0.0,1119.5195389675516,0.0,1.75,0.12084795619215391,0.0,0.0,1.1310173048318826,115.49932488888888,-95.75565184468695,0.22127032584260392,8.395313821395094,0.002794378953556857,25.691492085404843,1.2264020788535364,0.09754524973495696,-1356.1146989491533,14.59117904610264,0.9061390909439998,-1816.8011044313312,35.53685175400658
2025-01-01 22:00:00,2.111873746374082,0.24899857295182332,0.34104455564110103,2.111873746374082,0.24899857295182332,0.341044555641101,0.1548090490928787,0.9166775903703706,0.605369606910833,0.3850175,0.05,0.011029555641100999,0.33001500000000006,0.0,0.0,0.23441523961849,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.0,0.0,0.005629448099415205,0.0,0.005052774899384866,0.0,0.14412682609407862,0.0,0.2928159540861796,0.0,0.26421373571035733,0.19816030178276792,0.011029555641100999,0.0,0.0,6942.984829763463,18.33333333333337,0.28,1179.4616889032036,9.671786273333334,0.3850175,0.35,7737.429018666666,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,916.6775903703705,0.16666666666666666,37.67553338964062,51.66666666666668,46.10666666666668,0.0,51.45474552953103,0.28636737207557733,776.3435883326789,916.6775903703705,37.67553338964062,50.359410048375544,51.45587233297719,49.810615504351645,12.43753247303448,18.02439688586023,-0.07346708013954016,9.460868932095474,0.2325249567242392,-1.95,9.236100170605994,4494.644916640425,-541.2698899349509,-2579.886169458087,-3387.053509447433,0.0,0.0,1035.3051292883958,0.0,2.0,0.1278325934473419,0.0,0.0,1.1963865990467561,131.99922844444444,-96.5915329639996,0.2226896608138696,8.368780889184585,0.0027999165414086652,22.22638887347002,1.226693358748691,0.11501156579945167,-1740.112134566837,19.3805557286828,0.9061390909439998,-2618.3538200617945,38.46765060370744
2025-01-01 23:00:00,2.137044124610336,0.23009443361494447,0.38671894822228753,2.1370441246103367,0.23009443361494444,0.3867189482222876,0.1040219699247833,1.1000131084444444,0.4429890462411086,0.44001999999999997,0.05,0.009558948222287533,0.37716000000000005,0.0,0.0,0.21551110028161113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.004724715369152047,0.0,0.0033632391563944925,0.0,0.09593401539923677,0.0,0.15564091253229367,0.0,0.2423041200341299,0.18172809002559737,0.009558948222287533,0.0,0.0,7934.839805443958,18.33333333333337,0.32000000000000006,1347.9562158893755,11.053470026666666,0.44001999999999997,0.4,8842.776021333333,22106.940053333332,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13784.01356888889,1100.0131084444445,0.2,37.227796817043995,51.66666666666668,46.10666666666668,0.0,51.31866347736655,0.30119983042619364,811.9222016640238,1100.0131084444445,37.227796817043995,49.969218747850285,51.318938833222965,49.29422102723574,12.43753247303448,18.034371383077403,-0.06369277029520486,9.205068757813942,-1.1088065361449462,-3.05,9.236100170605994,4938.330966803126,-355.9198836471734,-2292.276626529912,-3696.1960838902774,0.0,0.0,802.1215350359166,0.0,2.0,0.13204213780508808,0.0,0.0,1.2357837693762075,131.99922844444444,-102.4342897864699,0.22265621840547734,8.375190009621102,0.002801354555142356,3.6256436314787788,1.2266500546050116,0.10588340914026088,-1723.21024964043,19.334150103881242,0.9061390909439998,-2334.880117006112,42.60349047620009
