Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:00:00,0.5549802585837386,0.20689323751062258,0.11071276431230445,0.5549802585837386,0.20689323751062258,0.11071276431230445,0.09613411759828867,0.007382,0.30386864619378323,0.09759549479166667,0.05,0.014247719267259418,0.09646504504504504,0.0,0.0,0.19230990417728924,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0034851048519736836,0.0,0.0463245063731575,0.0,0.0463245063731575,0.0,0.047455440624064156,0.0,0.21959521756306344,0.16469641317229752,0.0,0.0,2135.2043414130426,19.444444444444457,0.2620833333333334,577.4695623415874,2.827111793473473,0.09759549479166667,0.2833333333333333,2615.078408962963,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,315.0068804973578,42.67229483843916,3.257864210258138e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11517937102081403,315.0068804973578,315.0068804973578,3.257864210258138e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.088106680580008,-0.06248784637759499,4.743755034501837,9.182853037930775,4.7,9.236100170605994,1332.09744385953,-569.4584944909815,-469.1008173819209,-893.0229792292151,0.0,0.0,450.6307127848796,567.9225987336878,1.0,0.04805921169703425,0.0,0.0,0.8995733448647868,65.99961422222222,66.32623717343137,0.2337017105117432,9.25990627182665,0.0031397578216133615,24.616223988354715,1.2231671323904736,0.0,0.0,31.733478755099956,0.08181462609707876,-475.3716935483169,6.270876166395996
2025-01-01 15:00:00,0.5785530818805261,0.21023383854144614,0.1353734292046226,0.5785530818805261,0.21023383854144612,0.13537342920462261,0.10445125417953058,0.007382,0.3133834214509955,0.10333640625,0.05,0.03323396974516316,0.10213945945945944,0.0,0.0,0.19565050520811278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004065955660635965,0.0,0.05019264925944731,0.0,0.05019264925944731,0.0,0.05251608117351165,0.0,0.22492597103289141,0.16869447827466852,0.0,0.0,2260.8045967902804,19.444444444444457,0.2775000000000001,611.4383601263867,2.993412487207207,0.10333640625,0.3,2768.906550666667,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,734.7792962221343,99.53661558143246,3.2461380543461854e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.26866529722893373,734.7792962221343,734.7792962221343,3.2461380543461854e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.20542590985828,-0.04413207905268468,4.19842113941398,8.654814422894022,4.15,9.236100170605994,1380.5201191164429,-867.5834361780305,-488.0429996646418,-954.1324896052023,0.0,0.0,468.0894718804459,478.29137696291156,1.0,0.048994947047253344,0.0,0.0,0.9170884590162899,65.99961422222222,57.91945940897513,0.2323342491749418,9.318569210546586,0.003144221214492306,13.69233161963303,1.2226732231263893,0.0,0.0,36.04694519243639,0.07903309752998149,-459.94339984375716,-28.099599820884684
2025-01-01 16:00:00,0.6306368477573325,0.22455846174401073,0.08891886422309046,0.6306368477573325,0.22455846174401073,0.08891886422309046,0.14072950879217203,0.007382,0.35215257854849386,0.08037276041666667,0.05,0.009477062421288674,0.07944180180180178,0.0,0.0,0.2099751284106774,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00511148711622807,0.0,0.067809010837972,0.0,0.067809010837972,0.0,0.07218574066759054,0.0,0.2413956123501212,0.18104670926259084,0.0,0.0,1758.403575281329,19.444444444444457,0.21583333333333338,475.56316898718967,2.3282097122722716,0.08037276041666667,0.23333333333333334,2153.593983851852,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,209.53107045483773,28.384051809108335,3.254164646422611e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07661311037461135,209.53107045483773,209.53107045483773,3.254164646422611e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.125133772172926,-0.05179299203526071,3.107500049607978,7.411037307658735,3.05,9.236100170605994,889.1551942290623,-1774.4703771370894,-541.2942131732066,-1079.6596873217582,0.0,0.0,550.7949571970462,184.89174821813592,1.1335000000000002,0.05152221120164999,0.0,0.0,0.9643938431132946,74.81056272088888,11.2970641287109,0.23374219543776512,9.28571051315754,0.003147604624080653,-29.118057376317687,1.2230063979793813,0.0,0.0,46.3796513758919,0.08169702293721308,-468.819239197248,-72.47497397595856
2025-01-01 17:00:00,0.9685944321779728,0.27677625982229437,0.11729093629516255,0.9685944321779727,0.27677625982229437,0.11729093629516253,0.3023485536614479,0.007382,0.49978656080819145,0.10907731770833334,0.05,0.009477062421288674,0.10781387387387387,0.0,0.0,0.26219292648896103,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006505529057017545,0.0,0.14792151230221517,0.0,0.14792151230221517,0.0,0.1501959921562433,0.0,0.3075128680729131,0.23063465105468475,0.0,0.0,2386.404852167518,19.444444444444457,0.29291666666666677,645.4071579111859,3.1597131809409404,0.10907731770833334,0.31666666666666665,2922.734692370371,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,209.53107045483773,28.384051809108335,3.254546904511497e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07661311037461135,209.53107045483773,209.53107045483773,3.254546904511497e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.12133851381695,-0.06384313795987832,1.995876935447318,4.955224035164945,1.95,9.236100170605994,1589.9993506903415,-1526.549059087755,-429.8109552635282,-1209.011511552916,0.0,0.0,912.60844214898,14.901299960019736,2.0,0.05398989312704128,0.0,0.0,1.0105839657828184,131.99922844444444,-22.721461639736834,0.2323666289106114,9.259808221566148,0.003129602677845268,-21.75553416169182,1.2224608352211397,0.0,0.0,54.26219319866425,0.07812169585646228,-310.0249573131716,-119.78599795035659
2025-01-01 18:00:00,1.076482897736091,0.2839391040852751,0.09079063063063061,1.076482897736091,0.2839391040852751,0.09079063063063061,0.3676848242185909,0.007382,0.5595614901841667,0.09185458333333334,0.05,0.0,0.09079063063063061,0.0,0.0,0.2693557707519418,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.007434890350877192,0.0,0.18012496693385685,0.0,0.18012496693385685,0.0,0.2004204625149108,0.0,0.31531008956609435,0.2364825671745707,0.0,0.0,2009.6040860358046,19.444444444444457,0.24666666666666673,543.5007645567881,2.6608110997397394,0.09185458333333334,0.26666666666666666,2461.2502672592595,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.246445182014668e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.246445182014668e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.202346430556624,-0.04838393898104864,1.2035413850924273,3.3714508007524433,1.15,9.236100170605994,1337.7517560538151,-2179.9401345285964,-298.0481142048958,-1273.9404587748882,0.0,0.0,1037.1738365775755,0.0,2.0,0.05395669655837942,0.0,0.0,1.0099625917058268,131.99922844444444,-33.16489057751594,0.2307547830275577,9.287654624546205,0.0031251321992390685,-18.59629739840562,1.2215108993439736,0.0,0.0,61.29479129571715,0.05888547789359441,-169.43866012211592,-128.6094540827799
2025-01-01 19:00:00,1.1483437899308357,0.2789244739071504,0.08986545597196935,1.148343789930836,0.2789244739071504,0.08986545597196934,0.3725302931945718,0.007382,0.632317824861264,0.086113671875,0.05,0.0047492397557531395,0.0851162162162162,0.0,0.0,0.2643411405738171,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.007899570997807017,0.0,0.1823153610983824,0.0,0.1823153610983824,0.0,0.2798629707628411,0.0,0.3103771535193879,0.23278286513954083,0.0,0.0,1884.0038306585668,19.444444444444457,0.23125000000000007,509.5319667719889,2.4945104060060057,0.086113671875,0.25,2307.422125555556,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,105.00229349911928,14.224098279479717,3.254505624015438e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03839312367360468,105.00229349911928,105.00229349911928,3.254505624015438e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.121751927235703,-0.05821090830798437,-0.19094315225428507,2.2373525691587517,-0.25000000000000006,9.236100170605994,1165.0829857874103,-2866.35225119281,-301.64983129512933,-1419.4407559679842,0.0,0.0,1115.120945753923,0.0,2.0,0.055679842811121504,0.0,0.0,1.04221647984786,131.99922844444444,-37.80026852538196,0.2309791222808865,9.23663665293597,0.003112524540879936,-33.24183111863558,1.2218568033976125,0.0,0.0,73.73752653902532,0.05097230667526619,-168.475073059486,-133.17475823564334
2025-01-01 20:00:00,1.192433241852929,0.26955480826924233,0.14623703002380542,1.192433241852929,0.26955480826924233,0.14623703002380542,0.31348217868236644,0.007382,0.6895280996288959,0.13204096354166667,0.05,0.015725498492273917,0.13051153153153153,0.0,0.0,0.254971474935909,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.00813191132127193,0.0,0.15267513368054725,0.0,0.15267513368054725,0.0,0.34956613304768386,0.0,0.29876088476424034,0.22407066357318017,0.0,0.0,2888.805873676469,19.444444444444457,0.3545833333333334,781.282349050383,3.824915955875875,0.13204096354166667,0.38333333333333336,3538.047259185186,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,347.67952199201045,47.09828257816451,3.249466093417178e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.12712582213007548,347.67952199201045,347.67952199201045,3.249466093417178e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.17211265984475,-0.05633829975109315,-0.589325829490527,1.057226084087761,-0.55,9.236100170605994,1918.572127830813,-1639.8675826745239,-232.98026783350403,-1459.125901613969,0.0,0.0,1114.09624482221,0.0,2.0,0.056210856771663716,0.0,0.0,1.0521560104349654,131.99922844444444,-47.442914318603556,0.2293996984254978,9.246359546447906,0.003100813450494438,-15.197534976173804,1.221655134843355,0.0,0.0,73.72169161523603,0.04008571387655536,-92.36523363415712,-140.61503419934692
2025-01-01 21:00:00,1.0925450738147453,0.2515326136784418,0.1556433724086369,1.0925450738147453,0.2515326136784418,0.1556433724086369,0.24057171631320068,0.007382,0.6568094825015446,0.137781875,0.05,0.019457426462690983,0.1361859459459459,0.0,0.0,0.23694928034510848,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.007551060512609649,0.0,0.1165103279002955,0.0,0.1165103279002955,0.0,0.3408771087080665,0.0,0.2756079107385695,0.20670593305392704,0.0,0.0,3014.406129053707,19.444444444444457,0.3700000000000001,815.2511468351822,3.9912166496096093,0.137781875,0.4,3691.875400888889,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,430.1897796795934,58.27550523971734,3.2548457763523526e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15729493960527555,430.1897796795934,430.1897796795934,3.2548457763523526e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.11831397527095,-0.059189825373655164,-0.24209474471885267,0.6716862626091848,-0.3,9.236100170605994,1928.421921735707,-2215.538263078301,-193.6441361933416,-1438.3534810275821,0.0,0.0,1010.0878735074898,0.0,2.0,0.05634792467559402,0.0,0.0,1.054721650370749,131.99922844444444,-54.837373987166096,0.23008001913111747,9.220508920945225,0.00309969561909246,3.319609119073129,1.2218806109398586,0.0,0.0,72.01292632498404,0.04545027836775176,-62.30160715809852,-131.34252903524307
2025-01-01 22:00:00,0.49044800574140096,0.1987202201122699,0.01606281766320114,0.49044800574140096,0.19872022011226986,0.01606281766320114,0.093030758968893,0.007382,0.3400352467725079,0.0,0.05,0.01606281766320114,0.0,0.0,0.0,0.18413688677893655,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.006505529057017545,0.0,0.04326261495593773,0.0,0.04326261495593773,0.0,0.09451939773392577,0.0,0.20694462350780005,0.15520846763084997,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,355.13740755057245,48.108562388319214,3.432207698029149e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.12985272944849383,355.13740755057245,355.13740755057245,3.432207698029149e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.344694989919656,-0.003957818426457838,-1.9044953194735752,0.11958293216595295,-1.95,9.236100170605994,-930.784616303705,-3881.9786641908327,-320.3517080790686,-1450.7741266717014,0.0,-1.6745102110496641,550.5791105402993,0.0,2.0,0.056828971691868395,0.0,6.41118439545867e-05,1.064925945490494,131.99922844444444,-28.915089961253376,0.25809101625110026,8.394438595517101,0.003101168072682524,-0.8178789049840665,1.2293594983268123,0.0,0.0,88.66395736606461,0.06484140912623564,-187.6487273331042,-132.70298074596437
2025-01-01 23:00:00,0.42839557035366155,0.17568339534334462,0.1248371171171171,0.42839557035366155,0.1756833953433446,0.12483711711711709,0.023840666930976053,0.007382,0.2208728513393521,0.12630005208333334,0.05,0.0,0.1248371171171171,0.0,0.0,0.16110006201001129,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.005459997601425439,0.0,0.009190334664775309,0.0,0.009190334664775309,0.0,0.006072768659336983,0.0,0.17885871343542273,0.134144035076567,0.0,0.0,2763.2056182992314,16.111111111111143,0.3391666666666667,747.3135512655838,3.6586152621421415,0.12630005208333334,0.36666666666666664,3384.2191174814816,9229.688502222223,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5484.532773333333,0.0,0.0,3.586185835599862e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.586185835599862e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.804960069466404,-0.06526024033599602,-3.0178875046245954,-1.1745161321697368,-3.05,9.236100170605994,1153.8172074253469,-2660.1233389810454,-287.84377726651894,-1387.8987773614197,0.0,0.0,364.192636774293,0.0,2.0,0.055437865752907926,0.0,0.0,1.037687148134931,131.99922844444444,-33.041146626911505,0.28364266157121154,7.664743569852181,0.0030994005596666836,-2.690729466564808,1.2358920350268325,0.0,0.0,94.39077546320435,0.05566976199262804,-146.02927130091481,-141.8145059656041
