Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.6994035212298589,0.21527729589331926,0.330120951172479,0.6994035212298589,0.21527729589331926,0.330120951172479,0.022633377954580487,0.2970692404975006,0.37970090277777785,0.0,0.004663034505812365,0.3254579166666666,0.0,0.21527729589331926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0022525838815789473,0.0,0.012422359770501722,0.0,0.007958434302499815,0.0,0.010032845973074826,0.0,0.24739400037577006,0.18554550028182748,0.004663034505812365,0.0,0.0,6671.775147022004,21.111111111111143,0.4533333333333334,1338.5108163483674,9.53823132574074,0.37970090277777785,0.5666666666666667,7630.585060592593,13465.738342222223,0.0,0.0,76.6132876573326,51.66666666666668,46.10666666666668,0.0,49.748838836478356,0.0,0.0,0.0,119.70826196458218,49.454981783426774,49.748838836478356,49.30805325690098,12.43753247303448,20.781891221695656,-0.06387866479655659,0.7841184187243059,1.1160718982753086,0.85,9.236100170605994,2654.9178354590667,-864.9612211685222,-26.93643194308495,-3087.92861623285,0.0,0.0,302.38503842577717,1005.6800690916228,0.0,0.11796907930092056,0.0,0.0,1.2905055576022515,0.0,103.04129564853565,0.1967830683620277,9.808951436110165,0.0029296125001007523,147.8508401766574,1.218639190454563,0.0,0.0,58.62290092350758,0.05448327926154782,-24.238206833379888,-2.698225109705065
2025-01-01 11:00:00,0.6547328267854144,0.21527729589331926,0.2920437406197129,0.6547328267854144,0.21527729589331926,0.2920437406197129,0.022633377954580487,0.2970692404975006,0.3350302083333334,0.0,0.004874990619712927,0.28716875,0.0,0.21527729589331926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0022525838815789473,0.0,0.012422359770501722,0.0,0.007958434302499815,0.0,0.010032845973074826,0.0,0.24739400037577006,0.18554550028182748,0.004874990619712927,0.0,0.0,5886.860423842944,21.111111111111143,0.4000000000000001,1181.0389556015007,8.416086463888888,0.3350302083333334,0.5,6732.869171111111,13465.738342222223,0.0,0.0,74.48103993080255,51.66666666666668,46.10666666666668,0.0,48.98604964208663,0.0,0.0,0.0,116.37662489187898,48.7483775331992,48.98604964208663,48.6295414787555,12.43753247303448,20.871650855880944,-0.04026906994697465,2.010314573267185,4.089105129011582,1.95,9.236100170605994,2420.318622054992,-1070.9750248511875,-126.6358205503319,-2799.788388439827,0.0,0.0,302.38503842577717,1403.2736664086603,0.0,0.11337081798461782,0.0,0.0,1.2402035477945863,0.0,208.23363299468642,0.19776375987708267,9.881502961889087,0.0029621230035695584,107.42723261210534,1.2176714778273707,0.0,0.0,49.5448683777686,0.058500438301519436,-165.33397069328228,38.69815014295035
2025-01-01 12:00:00,0.6344734569323575,0.21676388567389385,0.27247524505857845,0.6344734569323575,0.21676388567389385,0.27247524505857845,0.02272723561631294,0.29905136020493345,0.31269486111111117,0.0,0.004451078391911803,0.2680241666666666,0.0,0.21676388567389385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0023464415433114036,0.0,0.012422359770501722,0.0,0.007958434302499815,0.0,0.010032845973074826,0.0,0.24739400037577006,0.18554550028182748,0.004451078391911803,0.0,0.0,5494.403062253415,21.111111111111143,0.3733333333333334,1102.3030252280673,7.855014032962962,0.31269486111111117,0.4666666666666667,6284.011226370371,13465.738342222223,0.0,0.0,72.79715207341225,51.66666666666668,46.10666666666668,0.0,48.24364942319708,0.0,0.0,0.0,113.74555011470665,48.059361869224794,48.24364942319708,47.96721809223866,12.43753247303448,20.81123411758998,-0.059981581781762945,2.9715421987388804,6.387560195514976,3.05,9.236100170605994,2417.1028143850476,-231.51074194616342,-252.8957941026438,-2575.0831328479153,0.0,0.0,304.4610157949424,1644.7192790740598,0.0,0.11153924842989436,0.0,0.0,1.2201673594686915,0.0,292.2024816352874,0.19968304875033452,9.871452755155493,0.002981286585805233,50.4381343182735,1.217296693468774,0.0,0.0,40.41788425289959,0.07129353595552863,-306.77097236880246,53.87517826615864
2025-01-01 13:00:00,0.5007429465842216,0.21676388567389385,0.15718383283077736,0.5007429465842215,0.21676388567389385,0.15718383283077733,0.02300880860151031,0.29905136020493345,0.17868277777777783,0.0,0.004027166164110679,0.15315666666666666,0.0,0.21676388567389385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0026280145285087725,0.0,0.012422359770501722,0.0,0.007958434302499815,0.0,0.010032845973074826,0.0,0.24739400037577006,0.18554550028182748,0.004027166164110679,0.0,0.0,3139.658892716237,21.111111111111143,0.21333333333333337,629.887442987467,4.488579447407407,0.17868277777777783,0.26666666666666666,3590.863557925926,13465.738342222223,0.0,0.0,70.97885330996492,51.66666666666668,46.10666666666668,0.0,47.52089938180007,0.0,0.0,0.0,110.90445829682018,47.387317655455824,47.52089938180007,47.3205267922837,12.43753247303448,20.81820260414455,-0.04907267191102663,4.319922996082013,8.192836755176424,4.45,9.236100170605994,883.3324920185194,-73.16480579378718,-292.19567168615737,-2252.4646901130095,0.0,0.0,304.7425887801398,1643.1141847462322,0.0,0.10630376365958125,0.0,0.0,1.162894536514835,0.0,319.3274791783992,0.20002168774247345,9.87944249793326,0.0029891623918953587,28.45541401301028,1.216690067650807,0.0,0.0,29.76364515319011,0.07265597940653966,-352.8858032203461,60.69013153418874
2025-01-01 14:00:00,0.575978621362603,0.23657301381786117,0.18829706228496246,0.575978621362603,0.2365730138178612,0.18829706228496246,0.06182908388688179,0.35780210692016556,0.15634743055555558,0.049092054161065365,0.0051929247905637705,0.1340120833333333,0.0,0.23657301381786117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002815729851973684,0.0,0.035969408868947686,0.0,0.023043945165960422,0.0,0.04237142182968393,0.0,0.27380617123439316,0.20535462842579483,0.0051929247905637705,0.0,0.0,2747.2015311267073,21.111111111111143,0.1866666666666667,551.1515126140337,3.927507016481481,0.15634743055555558,0.23333333333333334,3142.0056131851857,13465.738342222223,1113.6702222222223,0.0,75.95357851738362,51.66666666666668,46.10666666666668,0.0,50.139164354036474,0.27442379640157705,728.8987970646883,1113.6702222222223,118.67746643341188,49.17806107871504,50.14087509954879,48.695798695542,12.43753247303448,20.793171710888124,-0.05065090677916704,4.75621617125577,9.465520418423873,4.7,9.236100170605994,800.6870663087313,-642.5997398339392,-400.71336222352994,-2159.4176034994885,0.0,0.0,460.98640506241765,1442.1330987797367,0.917,0.10390009899947376,0.0,0.0,1.1365999971248288,60.52164624177778,301.35703984443586,0.20089615828798862,9.875178024627557,0.0029991803139165626,31.182341008938284,1.2161750354403025,0.0,0.0,27.33783787807115,0.07280316689335084,-450.29930023031267,49.5859380067827
2025-01-01 15:00:00,0.6588868778681582,0.2531627060535453,0.21390286993499796,0.6588868778681584,0.2531627060535453,0.21390286993499794,0.0948539002533305,0.4076855470592723,0.15634743055555558,0.07363808124159806,0.00625270536006658,0.1340120833333333,0.0,0.2531627060535453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0032850181606359653,0.0,0.05581242777213249,0.0,0.035756454320562056,0.0,0.07013527232121176,0.0,0.2969168207356884,0.22268761555176625,0.00625270536006658,0.0,0.0,2747.2015311267073,21.111111111111143,0.1866666666666667,551.1515126140337,3.927507016481481,0.15634743055555558,0.23333333333333334,3142.0056131851857,13465.738342222223,1670.5053333333335,0.0,80.00234796523118,51.66666666666668,46.10666666666668,0.0,51.9405380905329,0.5305440868119892,1457.310362313157,1670.5053333333335,125.00366869567372,50.71135214510818,51.9405380905329,50.096759172395814,12.43753247303448,20.811389569025327,-0.05062650568088222,4.204425000501092,9.082494974094503,4.15,9.236100170605994,744.1758036894093,-775.577283455403,-437.60941424984145,-2268.1519196001486,0.0,0.0,580.7546911944379,1059.5438046740012,1.5,0.1052524891764733,0.0,0.0,1.1513942724536437,98.99942133333333,233.8118071937541,0.20094549595871994,9.887828195616613,0.0030032661269409253,39.056917906374636,1.2160967499698372,0.0,0.0,31.362221015986556,0.07057325607110808,-449.79031654332385,12.180902293482397
2025-01-01 16:00:00,0.9354721121795698,0.29152230659950157,0.2562066348663065,0.9354721121795698,0.2915223065995015,0.2562066348663065,0.12918430521121724,0.6164373555794638,0.18985045138888892,0.08182009026844228,0.011657586264530912,0.1627289583333333,0.0,0.29152230659950157,0.0,1.0,0.0,0.0,0.0,0.0,0.16261403158868706,0.023171244547582397,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00412973711622807,0.0,0.07622239007255115,0.0,0.04883217802243802,0.0,0.09602190792155103,0.0,0.3141947825057044,0.23564608687927818,0.011657586264530912,0.0,0.0,3335.887573511002,21.111111111111143,0.2266666666666667,669.2554081741837,4.76911566287037,0.18985045138888892,0.2833333333333333,3815.2925302962967,13465.738342222223,1856.117037037037,0.0,79.22065619918362,51.66666666666668,46.10666666666668,0.0,51.890605768123415,0.5090223608955022,1396.6873043988276,1856.117037037037,123.78227531122441,50.343978558231555,51.890605768123415,49.57066495328563,12.43753247303448,20.75942665114728,-0.07013697630686196,3.1308859082683185,7.520611163960724,3.05,9.236100170605994,934.1296798117637,-1492.3404100912667,-468.73109145773986,-2548.205730654851,0.0,0.0,719.8195608116453,397.91989269408174,1.667,0.11040180063804798,0.0,0.0,1.2077244150500455,110.02135690844443,93.80579084616743,0.20220763097752142,9.874742567010877,0.0030124853562507963,-9.581851770252461,1.2163050663448445,0.0,0.0,40.613050562316865,0.07222651687424689,-423.15822449985393,-45.57286695788593
2025-01-01 17:00:00,1.2973468773448045,0.3358250981735365,0.26995321160970553,1.2973468773448045,0.3358250981735365,0.2699532116097055,0.19015075824869987,0.8503396260405491,0.25685649305555563,0.032728036107376915,0.017062467168995246,0.22016270833333332,0.0,0.3358250981735365,0.0,1.0,0.0,0.0,0.0,0.0,0.3252280631773741,0.04634248909516479,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005256029057017545,0.0,0.11269574862792893,0.0,0.07219898056375341,0.0,0.13913475075867918,0.0,0.33840593912610895,0.2538044543445816,0.017062467168995246,0.0,0.0,4513.259658279591,21.111111111111143,0.3066666666666667,905.4631992944838,6.4523329556481475,0.25685649305555563,0.38333333333333336,5161.866364518519,13465.738342222223,742.4468148148148,0.0,78.33393042508793,51.66666666666668,46.10666666666668,0.0,51.45354527748679,0.3277428908448633,896.6995292047625,742.4468148148148,122.39676628919989,50.151701196091544,51.45354527748679,49.500779155393936,12.43753247303448,20.861316560461052,-0.042171398600793705,2.0373737952885587,4.558038040036476,1.95,9.236100170605994,1669.8902611051396,-1456.8454808978177,-333.858430136939,-2852.4898146356377,0.0,0.0,921.1415527707038,33.01694945303703,2.0,0.11566827212612428,0.0,0.0,1.2653362126888124,131.99922844444444,-9.36920365359955,0.20015080469097488,9.904886456443446,0.003001993785456586,-25.902004427733615,1.2153195396094398,0.0,0.0,47.826903851606644,0.06813308504176961,-236.72933323884925,-97.12909689808971
2025-01-01 18:00:00,1.1810103618507164,0.3047833480489338,0.3033673876566592,1.1810103618507164,0.3047833480489338,0.3033673876566592,0.21983986670503636,0.65964330764568,0.3015271875000001,0.032728036107376915,0.012187476549282318,0.25845187499999994,0.0,0.3047833480489338,0.0,1.0,0.0,0.0,0.0,0.0,0.08130701579434353,0.011585622273791198,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006006890350877193,0.0,0.13033398765298207,0.0,0.08349898870117707,0.0,0.18740599081781278,0.0,0.341377308347704,0.25603298126077795,0.012187476549282318,0.0,0.0,5298.17438145865,21.111111111111143,0.3600000000000001,1062.9350600413507,7.574477817499999,0.3015271875000001,0.45,6059.582254,13465.738342222223,742.4468148148148,0.0,77.2815448352855,51.66666666666668,46.10666666666668,0.0,50.983240137825426,0.24502996823736234,658.3961615431831,742.4468148148148,120.75241380513359,49.63962386934706,50.983240137825426,48.96781573510789,12.43753247303448,20.75620858598518,-0.06611784494060378,1.2538305004422112,2.706354770774448,1.15,9.236100170605994,2191.94378918911,-1753.6918220228538,-199.96771521458155,-2936.679610029182,0.0,0.0,930.6710801547811,0.0,2.0,0.11453640242997826,0.0,0.0,1.252954289035479,131.99922844444444,-40.587186103409536,0.2008794234041992,9.845847922574396,0.002994978033008821,-89.41566861776134,1.21514791803535,0.0,0.0,54.097180444689776,0.0480447511539027,-96.29630328853465,-103.67141192604691
2025-01-01 19:00:00,1.377475165020634,0.3185359970228571,0.256298047319853,1.377475165020634,0.3185359970228572,0.25629804731985295,0.2972117049806992,0.7899039461510459,0.290359513888889,0.0,0.0074184639865196725,0.24887958333333332,0.0,0.3185359970228571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006382320997807019,0.0,0.17726430220178424,0.0,0.11356508178110793,0.0,0.3651892834539029,0.0,0.3771437897187562,0.282857842289067,0.0074184639865196725,0.0,0.0,5101.945700663885,21.111111111111143,0.34666666666666673,1023.5670948546339,7.2939416020370365,0.290359513888889,0.43333333333333335,5835.153281629629,13465.738342222223,0.0,0.0,74.32326469731518,51.66666666666668,46.10666666666668,0.0,50.56103651740313,0.02725495595165887,73.06102037926162,0.0,116.13010108955497,48.58287304901428,50.56103651740313,47.59379131481987,12.43753247303448,20.821341555313474,-0.05808680785779643,-0.13643586013632023,1.408998005606816,-0.25000000000000006,9.236100170605994,1992.429908086006,-2487.7433142578243,-188.68881280174904,-3278.0215387511794,0.0,0.0,1253.2364605376542,0.0,2.9170000000000003,0.11825746195643563,0.0,0.0,1.2936602776514687,192.52087468622221,-64.3415742315777,0.19828400104331928,9.845081295395367,0.0029679646111889215,-89.9241065874282,1.2148986902789576,0.0,0.0,65.24097862022285,0.03791423833672612,-83.73620593660226,-104.95260686514676
2025-01-01 20:00:00,1.4492673916682992,0.30937382267138375,0.33413211227985595,1.4492673916682992,0.30937382267138375,0.33413211227985595,0.24903120718973853,0.8540383025341162,0.34619788194444456,0.032728036107376915,0.004663034505812365,0.29674104166666665,0.0,0.30937382267138375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.0065700363212719305,0.0,0.14778324554562394,0.0,0.09467792532284264,0.0,0.4415398723056044,0.0,0.3659186171038414,0.274438962827881,0.004663034505812365,0.0,0.0,6083.089104637709,21.111111111111143,0.4133333333333334,1220.4069207882173,8.696622679351853,0.34619788194444456,0.5166666666666667,6957.298143481482,13465.738342222223,742.4468148148148,0.0,78.36296570712908,51.66666666666668,46.10666666666668,0.0,50.908815221691405,0.03971078023438803,104.0239927629084,742.4468148148148,122.4421339173892,50.13386157155928,50.92331582024794,49.73188414793669,12.43753247303448,20.852917466873414,-0.0366691542195064,-0.5369156663477853,0.1719120975876039,-0.55,9.236100170605994,2709.0698425071832,-1519.3288251656668,-94.03470780047614,-3357.581507778285,0.0,0.0,1286.4759847683636,0.0,3.1670000000000003,0.11919272817190593,0.0,0.0,1.3038914861686028,209.02077824177778,-86.29591819306343,0.19673059602556955,9.839950839961176,0.0029504730093848053,-35.38570814484697,1.2147807193975195,0.0,0.0,65.33902548507191,0.025850725012277937,16.80791525395908,-110.84262305443524
2025-01-01 21:00:00,1.3616453838518539,0.2865103346869996,0.39709841988294314,1.3616453838518539,0.2865103346869996,0.3970984198829431,0.18562123130268915,0.7628202289380536,0.4132039236111112,0.04091004513422114,0.0020135830820553393,0.35417479166666666,0.0,0.2865103346869996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.00610074801260965,0.0,0.10942007566613333,0.0,0.07010040762394615,0.0,0.38080644935538727,0.0,0.33642502631171217,0.2523187697337841,0.0020135830820553393,0.0,0.0,7260.461189406298,21.111111111111143,0.4933333333333334,1456.6147119085176,10.379839972129627,0.4132039236111112,0.6166666666666667,8303.871977703704,13465.738342222223,928.0585185185186,0.0,79.0106602427122,51.66666666666668,46.10666666666668,0.0,51.222025453604736,0.3103237732973749,832.435558011377,928.0585185185186,123.45415662923781,50.35878800591554,51.22282689322643,49.92636784244925,12.43753247303448,20.81205672353327,-0.05918486640775491,-0.168054111593691,-0.10666048591149828,-0.3,9.236100170605994,3572.9660884248833,-1982.6806328920648,-67.49249431303983,-3321.515011655654,0.0,0.0,1188.8901652878117,0.0,4.0,0.11966978918362635,0.0,0.0,1.3091102256093856,263.9984568888889,-102.77801673231393,0.19746828812728978,9.825451028774843,0.002954025920464756,45.017178995311994,1.2149471951793582,0.0,0.0,63.53735199476036,0.03411459926255474,34.7395708829569,-102.23206519599673
2025-01-01 22:00:00,0.9427446857755345,0.23905006000563414,0.3746970897403536,0.9427446857755344,0.23905006000563414,0.3746970897403536,0.08274852092282158,0.4244568940193794,0.4355392708333335,0.0,0.0013777147403536533,0.373319375,0.0,0.23905006000563414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.005256029057017545,0.0,0.0472326843606602,0.0,0.030259807505143826,0.0,0.1057234806785338,0.0,0.27512677977732436,0.2063450848329932,0.0013777147403536533,0.0,0.0,7652.918550995828,21.111111111111143,0.5200000000000001,1535.350642281951,10.940912403055556,0.4355392708333335,0.65,8752.729922444445,13465.738342222223,0.0,0.0,80.0080890549228,51.66666666666668,46.10666666666668,0.0,51.40311637252445,0.0,0.0,0.0,125.01263914831688,50.723999772461774,51.40311637252445,50.384441472430446,12.43753247303448,20.793139677869235,-0.06068004924256224,-1.7803144633835186,-0.8023593576024237,-1.95,9.236100170605994,2942.1505870450233,-3241.4209245616025,-182.0857833630274,-3825.181837733845,0.0,0.0,751.9449972466772,0.0,4.0,0.12687502945249254,0.0,0.0,1.3879309018911135,263.9984568888889,-106.94741326447179,0.19838947932202664,9.828510944528992,0.002964417533655374,26.21986382274446,1.215017709451168,0.0,0.0,77.95035151098324,0.053540420948328206,-81.95371344036387,-100.13206992266352
2025-01-01 23:00:00,0.8365653906367553,0.21602059078360655,0.44106726306531857,0.8365653906367553,0.21602059078360655,0.44106726306531857,0.024792104174426975,0.298060300351217,0.5137129861111113,0.0,0.0007418463986519671,0.44032541666666664,0.0,0.21602059078360655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004411310101425439,0.0,0.012422359770501722,0.0,0.007958434302499815,0.0,0.010032845973074826,0.0,0.24739400037577006,0.18554550028182748,0.0007418463986519671,0.0,0.0,9026.519316559183,21.111111111111143,0.6133333333333334,1810.9263985889677,12.904665911296295,0.5137129861111113,0.7666666666666667,10323.732729037038,13465.738342222223,0.0,0.0,77.98493107906977,51.66666666666668,46.10666666666668,0.0,50.595728459248626,0.0,0.0,0.0,121.8514548110465,49.9859739804874,50.595728459248626,49.6810967411068,12.43753247303448,20.81018407630156,-0.05488824981762423,-2.9103759532625157,-2.162540478506942,-3.05,9.236100170605994,3574.0443850437177,-2334.2544630194157,-168.12190808749725,-4103.942138865966,0.0,0.0,569.5332813882289,0.0,4.0,0.12954967932322115,0.0,0.0,1.4171898445163316,263.9984568888889,-112.76221072589115,0.19836781983977947,9.83930865760109,0.002967230948645023,11.067285444111986,1.214945151878865,0.0,0.0,83.36244856323398,0.04303739149192741,-58.8922651369134,-109.22964295058385
