Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:28:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.51018089783254,51.666666666666686,43.496666666666684,1471.9888400663908,0,3.2205393689855226,0.0,51.40516436659958,0.0,0.0,0.0,61.013574530443385,48.88951450668097,51.54561776811119,22.285793359598422,12.43753247303448,14.984080456279015,0.0,2.2,66.93373443754521,-160.19748032203904,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009595008882440605,0.0,0,0.2447512735038535,65.99961422222222,-2.3406243433964775,0.27043383565855655,6.920274044459604,0.002794576214918707,40.939038526375434,1.2432603621845923
2025-01-01 02:29:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.515951577187366,51.666666666666686,43.496666666666684,1471.973884667473,0,3.2208857907329453,0.0,51.39509534127356,0.0,0.0,0.0,61.02126876958315,48.88437686026917,51.54063359594648,22.307728269941812,12.43753247303448,14.976521836376394,0.0,2.2,66.9937042574991,-160.04739765689703,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009591690810651615,0.0,0,0.24466663551071746,65.99961422222222,-2.430737188584594,0.27060219022506626,6.917297552496502,0.0027949565251966816,40.931721754017644,1.243292692148524
2025-01-01 02:30:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.52173123285871,51.666666666666686,43.496666666666684,1471.9160864615917,0,3.2211677898611573,0.0,51.38503157116276,0.0,0.0,0.0,61.02897497714495,48.879238565964165,51.53564907279511,22.329611814779604,12.43753247303448,14.968952965414847,0.0,1.1,48.36774150081031,-179.43036218663138,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009868308629779759,0.0,0,0.2517226543570753,65.99961422222222,-1.673735415539042,0.2707708236989476,6.913754408732185,0.0027953367576166025,43.67434218045755,1.2433250681041137
2025-01-01 02:31:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.52933264726239,51.666666666666686,43.496666666666684,1471.8494919880761,0,3.221436154648276,0.0,51.37497304282939,0.0,0.0,0.0,61.03911019634985,48.87409962275815,51.53066419730524,22.351444107443783,12.43753247303448,14.960101006717833,0.0,1.1,49.86174411760007,-179.24548680926733,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009864436903879708,0.0,0,0.25162389365176424,65.99961422222222,-0.36460817611332885,0.2709644190265192,6.91009813987573,0.0027957424568561292,43.66535396226464,1.2433629638998018
2025-01-01 02:32:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.53679259779048,51.666666666666686,43.496666666666684,1471.7445340470763,0,3.2216467269899662,0.0,51.36491938937002,0.0,0.0,0.0,61.04905679705398,48.8689598261163,51.525678794608474,22.37322490747948,12.43753247303448,14.95134421571219,0.0,1.1,50.24382437664201,-179.06267355093112,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009860606037495908,0.0,0,0.25152617519860326,65.99961422222222,-0.16534117540761173,0.27115648597098885,6.905934888037363,0.0027961480602398483,43.65633849539421,1.2434004513674746
2025-01-01 02:33:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.54419311916674,51.666666666666686,43.496666666666684,1471.682820472835,0,3.2219213709591825,0.0,51.35487062693581,0.0,0.0,0.0,61.05892415888899,48.8638191919212,51.52069287774782,22.394954357166036,12.43753247303448,14.942625017016084,0.0,1.1,50.39249772464457,-178.88071875200114,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009856790859698114,0.0,0,0.25142885693281586,65.99961422222222,-0.19862262633502326,0.27134802735178065,6.9023516018441375,0.002796553567653667,43.64732049101437,1.2434377789341282
2025-01-01 02:34:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.55155159598223,51.666666666666686,43.496666666666684,1471.6218110852142,0,3.2221965732634263,0.0,51.34482675569311,0.0,0.0,0.0,61.06873546130964,48.85867772684514,51.515706451915584,22.416632582478485,12.43753247303448,14.933931219057465,0.0,1.1,50.48022103680344,-178.69936721402104,-0.0,-0.0,229.47183910298074,0.0,1.0,0.0098529860435677,0.0,0,0.2513318029743697,65.99961422222222,-0.2922508521562506,0.27153925505315124,6.898781656990245,0.002796958979131937,43.63830515365306,1.2434749991938612
2025-01-01 02:35:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.558872702142224,51.666666666666686,43.496666666666684,1471.5194317744033,0,3.2224094551427096,0.0,51.33478777243912,0.0,0.0,0.0,61.07849693618964,48.85353543560863,51.51071952064129,22.438259705704084,12.43753247303448,14.92525955280695,0.0,1.1,50.575960133731996,-178.51855016157498,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009849190164034424,0.0,0,0.2512349769723077,65.99961422222222,-0.37732880767375576,0.2717302253855468,6.894664707299496,0.002797364294740167,43.62929384917541,1.2435121262382287
2025-01-01 02:36:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.56615608971387,51.666666666666686,43.496666666666684,1471.4595913851913,0,3.2226854069595086,0.0,51.32475367308226,0.0,0.0,0.0,61.0882081196185,48.8483923224074,51.505732087008255,22.459835847923568,12.43753247303448,14.916610274794422,0.0,1.1,50.688545754166825,-178.3382723990859,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009845403338602978,0.0,0,0.25113838192396126,65.99961422222222,-0.4450209497280113,0.27192093305583787,6.8911182433217,0.002797769514551928,43.62028642046483,1.2435491589427907
2025-01-01 02:37:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.57340081407451,51.666666666666686,43.496666666666684,1471.358467021227,0,3.2228991399235403,0.0,51.31472445362194,0.0,0.0,0.0,61.09786775209935,48.843248391476216,51.500744154134274,22.481361129991758,12.43753247303448,14.90798406051919,0.0,1.1,50.8089270096973,-178.1585474509785,-0.0,-0.0,229.47183910298074,0.0,1.0,0.00984162586834664,0.0,0,0.2510420255091639,65.99961422222222,-0.5043646423049424,0.27211136540996805,6.887025932994177,0.0027981746386396707,43.6112825275247,1.243586094374136
2025-01-01 02:38:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.59734340216934,51.666666666666686,43.496666666666684,1471.502848413396,0,3.22383894142399,0.0,51.4641480112165,0.0,0.0,0.0,61.12979120289245,48.83810364715594,51.495726746804564,22.50283567265465,12.43753247303448,14.899381102333239,0.0,1.1,50.930262870206576,-177.97937876019574,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009837857842928139,0.0,0,0.2509459100150489,65.99961422222222,-0.5621974725784256,0.27230151823759163,6.883503966643824,0.002798579667073615,43.60228203914253,1.2436229316841416
2025-01-01 02:39:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.60449405369653,51.666666666666686,43.496666666666684,1471.4447973435015,0,3.224116080535657,0.0,51.45399323255766,0.0,0.0,0.0,61.1393254049287,48.832956214722344,51.49065361366968,22.524259596415945,12.43753247303448,14.89080123816971,0.0,1.1,51.05056271432771,-177.80076238775078,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009834099196790113,0.0,0,0.25085003376936704,65.99961422222222,-0.6205140009022472,0.2724913935437509,6.8799940576960585,0.0027989845999230097,43.593284978264144,1.2436596715547883
2025-01-01 02:40:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.611606444432894,51.666666666666686,43.496666666666684,1471.345520603065,0,3.224331035368297,0.0,51.44384348641519,0.0,0.0,0.0,61.14880859257719,48.827807979461525,51.48558021599631,22.54563302143934,12.43753247303448,14.882244205719067,0.0,1.1,51.17004531745428,-177.62269231575058,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009830349820384734,0.0,0,0.250754393977752,65.99961422222222,-0.6791014697758726,0.27268099510494803,6.8759391203255635,0.0027993894372570663,43.584291412060445,1.243696315101107
2025-01-01 02:41:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.618680947333324,51.666666666666686,43.496666666666684,1471.2886855216434,0,3.2246090133539207,0.0,51.43369876874138,0.0,0.0,0.0,61.1582412631111,48.82265894566915,51.48050655457775,22.566956067521556,12.43753247303448,14.87370975530732,0.0,1.1,51.28919573336353,-177.4451627990788,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009826609609604712,0.0,0,0.2506589879846154,65.99961422222222,-0.7374805705384233,0.2728703264902051,6.872453211184087,0.0027997941791452277,43.5753014028508,1.2437328633838793
2025-01-01 02:42:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.62571789989625,51.666666666666686,43.496666666666684,1471.1906508955226,0,3.2248248195333966,0.0,51.42355907543889,0.0,0.0,0.0,61.16762386652834,48.81750911759899,51.4754326301701,22.58822885409668,12.43753247303448,14.865197662085706,0.0,1.1,51.408220109071976,-177.26816861823596,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009822878471132737,0.0,0,0.25056381340960215,65.99961422222222,-0.7954503756728002,0.27305939084558645,6.868422635498972,0.002800198825657143,43.566315002720536,1.2437693173569764
2025-01-01 02:43:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.63271762560466,51.666666666666686,43.496666666666684,1471.1349968443756,0,3.2251035914515707,0.0,51.413424402367646,0.0,0.0,0.0,61.17695683413955,48.81235849946696,51.47035844349569,22.60945150024392,12.43753247303448,14.856707710992579,0.0,1.1,51.52712403856572,-177.09170476576386,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009819156315858744,0.0,0,0.25046886797967594,65.99961422222222,-0.8530102986511636,0.2732481911574335,6.864960219428552,0.0028006033768626067,43.55733226004198,1.2438056779322757
2025-01-01 02:44:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.63968044862457,51.666666666666686,43.496666666666684,1471.079910025463,0,3.225382735663597,0.0,51.40329474534756,0.0,0.0,0.0,61.18624059816609,48.80720709545266,51.46528399524452,22.63062412469116,12.43753247303448,14.84823968638168,0.0,1.1,51.64586401312911,-176.9157662303521,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009815443054335944,0.0,0,0.2503741494132115,65.99961422222222,-0.9102088594995408,0.2734367304345393,6.861509215711049,0.002801007832831537,43.54835322400201,1.2438419460244365
2025-01-01 02:45:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.64660669735949,51.666666666666686,43.496666666666684,1470.9836650760637,0,3.2255997304041077,0.0,51.393170100158336,0.0,0.0,0.0,61.19547559647931,48.802054909699244,51.460209286074274,22.651746845815634,12.43753247303448,14.839793369627488,0.0,1.1,51.76441347069283,-176.74034794709692,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009811738595730476,0.0,0,0.2502796553932018,65.99961422222222,-0.9670776851909793,0.2736250117503996,6.857514118317448,0.0028014121936339852,43.53937794565784,1.243878122561246
2025-01-01 02:46:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.6534967029027,51.666666666666686,43.496666666666684,1470.9297096791195,0,3.225879605085462,0.0,51.383050462538655,0.0,0.0,0.0,61.20466227053693,48.79690194631303,51.45513431660999,22.67281978164393,12.43753247303448,14.831368540107823,0.0,1.1,51.882765355209926,-176.56544481797755,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009808042848251555,0.0,0,0.2501853835782304,65.99961422222222,-1.0236289297932686,0.2738130382260476,6.854085885840842,0.0028018164593401466,43.53040647751303,1.2439142084793755
2025-01-01 02:47:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.66035079762635,51.666666666666686,43.496666666666684,1470.8346231041903,0,3.226097344209014,0.0,51.37293582818559,0.0,0.0,0.0,61.2138010635018,48.791748209363206,51.45005908744386,22.69384304985228,12.43753247303448,14.822964976285771,0.0,1.1,52.00091880369472,-176.39105173434476,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009804355719625677,0.0,0,0.25009133161456754,65.99961422222222,-1.0798685649412647,0.2740008130110133,6.850113932676972,0.0028022206300203733,43.5214388730459,1.243950204719709
2025-01-01 02:48:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.66716931456189,51.666666666666686,43.496666666666684,1470.7817652965825,0,3.22637790577194,0.0,51.36282619275435,0.0,0.0,0.0,61.22289241941585,48.78659370288154,51.444983599135185,22.71481676776711,12.43753247303448,14.814582456110658,0.0,1.1,52.11887188392319,-176.21716358523335,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009800677117272522,0.0,0,0.24999749714065717,65.99961422222222,-1.135803633824203,0.2741883392762703,6.846707980460277,0.0028026247057451816,43.512475186534914,1.2439861122256097
2025-01-01 02:49:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.67395258718635,51.666666666666686,43.496666666666684,1470.6878029542538,0,3.226596345307139,0.0,51.3527215518581,0.0,0.0,0.0,61.231936782915135,48.7814384308625,51.439907852210375,22.735741052365764,12.43753247303448,14.80622075706626,0.0,1.1,52.23662104639622,-176.04377525834175,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009797006948326198,0.0,0,0.24990387778765885,65.99961422222222,-1.1914427982427611,0.2743756202133918,6.842758676467652,0.0028030286865852578,43.503515473038725,1.2440219319427133
2025-01-01 02:50:00,0.17128881283337466,0.10554855751901478,0.0,0.002854813547222911,0.0017591426253169128,0.0,0.020033201558194557,0.001,0.15025561127518008,0.0,0.0,0.0002506236243534685,0.10529793389466131,0.0,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003957329015899122,0.0,On,0.016075872542295436,0,On,0.00985836608229829,0,On,0.10273697075165888,0.07705272806374414,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2687.462088888889,Off,0.0,0.0,46.68070094966242,51.666666666666686,43.496666666666684,1470.6360086899156,0,3.2268775497122237,0.0,51.34262190106789,0.0,0.0,0.0,61.240934599549895,48.77628239726306,51.434831847163004,22.75661602027716,12.43753247303448,14.797879656208973,0.0,1.1,52.35416247091197,-175.87088164080188,-0.0,-0.0,229.47183910298074,0.0,1.0,0.009793345119652101,0.0,0,0.24981047117987779,65.99961422222222,-1.2467949912668885,0.27456265903386234,6.839374510992519,0.0028034325726114667,43.494559788380464,1.2440576648187587
