Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.090229642817448,51.666666666666686,46.10666666666668,0.0,51.04154322957565,0.0,0.0,0.0,25.090229642817448,50.86456418047579,51.04154322957565,50.77607465592586,12.43753247303448,15.241903354715864,0.0,2.8,81.0020228245794,-518.2679267952511,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03196317096306437,0.0,0,0.5947844595610786,263.9984568888889,-1.8973833201179033,0.3025152109466317,7.5122568243713435,0.0031803512884859336,126.91370905944005,1.2418598950845778
2025-01-01 00:11:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.089256577787186,51.666666666666686,46.10666666666668,0.0,51.03778619991451,0.0,0.0,0.0,25.089256577787186,50.86104297694888,51.03778619991451,50.77267136546607,12.43753247303448,15.239756928952742,0.0,2.8,80.85485905834969,-518.1443339296915,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03196106240280879,0.0,0,0.5947452225631751,263.9984568888889,-2.1681399519072926,0.30263845093221814,7.512017681426075,0.003181212338982883,126.83175100339702,1.2418684933608786
2025-01-01 00:12:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.088418888907178,51.666666666666686,46.10666666666668,0.0,51.03402935195527,0.0,0.0,0.0,25.088418888907178,50.85752190998349,51.03402935195527,50.76926818899761,12.43753247303448,15.237418408225501,0.0,2.8,80.72972221134461,-518.0096929610769,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03195876510226926,0.0,0,0.5947024734047317,263.9984568888889,-2.4279177675269388,0.3027654050963347,7.512193744849254,0.003182072827474764,126.75035753604881,1.2418779194024794
2025-01-01 00:13:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.087709902887543,51.666666666666686,46.10666666666668,0.0,51.030272665569626,0.0,0.0,0.0,25.087709902887543,50.85400096058072,51.030272665569626,50.765865108086274,12.43753247303448,15.234897249557287,0.0,2.8,80.62637410277938,-517.8645516033927,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03195628834324722,0.0,0,0.5946563848055094,263.9984568888889,-2.6764072337764055,0.30289589449896176,7.511747186687336,0.003182932757226596,126.66950544745093,1.2418881325205926
2025-01-01 00:14:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.087123268273317,51.666666666666686,46.10666666666668,0.0,51.02651612162132,0.0,0.0,0.0,25.087123268273317,50.8504801106782,51.02651612162132,50.762462105206644,12.43753247303448,15.232202453836145,0.0,2.8,80.54303589327134,-517.7094313361499,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03195364095938135,0.0,0,0.5946071211456638,263.9984568888889,-2.9148657105271667,0.3030297488863491,7.511725631522941,0.0031837921313751334,126.5891726174171,1.2418990939911767
2025-01-01 00:15:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.08665297432923,51.666666666666686,46.10666666666668,0.0,51.02275970191828,0.0,0.0,0.0,25.08665297432923,50.84695934310493,51.02275970191828,50.75905916369826,12.43753247303448,15.229342539007668,0.0,2.8,80.4781914664,-517.5448258362788,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03195083130987857,0.0,0,0.5945548379769195,263.9984568888889,-3.144315637269589,0.30316680721193867,7.5110914356938245,0.0031846509529348185,126.50933809045041,1.241910767170066
2025-01-01 00:16:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.08629332439175,51.666666666666686,46.10666666666668,0.0,51.019003389161995,0.0,0.0,0.0,25.08629332439175,50.843438641533474,51.019003389161995,50.755656267719225,12.43753247303448,15.226325577863157,0.0,2.8,80.43078623624581,-517.3712031331762,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03194786731669118,0.0,0,0.5944996827143786,263.9984568888889,-3.3653435705263988,0.30330691690198774,7.510890992708308,0.003185509224804169,126.42998198363826,1.2419231173299834
2025-01-01 00:17:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.086038906470193,51.666666666666686,46.10666666666668,0.0,51.01524716690079,0.0,0.0,0.0,25.086038906470193,50.83991799043588,51.01524716690079,50.75225340220343,12.43753247303448,15.223159240054695,0.0,2.8,80.39997310325833,-517.1890080098175,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03194475650583911,0.0,0,0.5944417954054636,263.9984568888889,-3.5783518268726304,0.3034499330390169,7.510086933818021,0.0031863669497716614,126.35108538302696,1.241936111479386
2025-01-01 00:18:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.08588457147602,51.666666666666686,46.10666666666668,0.0,51.01149101948756,0.0,0.0,0.0,25.08588457147602,50.83639737504371,51.01149101948756,50.748850552821786,12.43753247303448,15.219850822241483,0.0,2.8,80.38495066992328,-516.9986637231063,-0.0,-0.0,601.1673329399484,0.0,4.0,0.031941506037065776,0.0,0,0.594381309281765,263.9984568888889,-3.7837185469187915,0.30359571777674815,7.509724466196025,0.0031872241305210386,126.27263027021232,1.2419497182324553
2025-01-01 00:19:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.0858254179834,51.666666666666686,46.10666666666668,0.0,51.00773493204063,0.0,0.0,0.0,25.0858254179834,50.83287678131116,51.00773493204063,50.745447705946425,12.43753247303448,15.21640727039207,0.0,2.8,80.3849319220405,-516.8005732750848,-0.0,-0.0,601.1673329399484,0.0,4.0,0.031938122725781413,0.0,0,0.5943183511673739,263.9984568888889,-3.981827742823075,0.3037441399083095,7.508766601184369,0.0031880807696362174,126.19459946888736,1.2419639077128903
2025-01-01 00:20:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.085856778187903,51.666666666666686,46.10666666666668,0.0,51.00397889040698,0.0,0.0,0.0,25.085856778187903,50.8293561958803,51.00397889040698,50.74204484861697,12.43753247303448,15.212835199336743,0.0,2.8,80.3991588251784,-516.5951205280113,-0.0,-0.0,601.1673329399484,0.0,4.0,0.03193461306229915,0.0,0,0.5942530418368338,263.9984568888889,-4.17305358675873,0.3038950744886155,7.5082573764935425,0.0031889368696059015,126.11697659822369,1.2419786514695776
2025-01-01 00:21:00,0.3565421586228422,0.23878927008973772,0.0,0.005942369310380703,0.003979821168162295,0.0,0.015183279712466021,0.0,0.3413588789103762,0.0,0.0,0.0,0.23878927008973772,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.012079971963928009,0,On,0.022973185457392478,0,On,0.2767611795968952,0.20757088469767135,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1895.5839466666666,Off,0.0,0.0,25.08597420486101,51.666666666666686,46.10666666666668,0.0,51.000222881127485,0.0,0.0,0.0,25.08597420486101,50.82583560604831,51.000222881127485,50.73864196850872,12.43753247303448,15.209140911398297,0.0,2.8,80.42691383987221,-516.3826712682478,-0.0,-0.0,601.1673329399484,0.0,4.0,0.031930983230160706,0.0,0,0.5941854963561535,263.9984568888889,-4.3577478318284335,0.30404840247508225,7.507679944992743,0.0031897924328279413,126.03974602836848,1.2419939223962442
