Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 08:49:00,0.8208887501627767,0.17140626480124646,0.4915,0.013681479169379613,0.0028567710800207744,0.008191666666666667,0.012697790802332748,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.66713768954464,51.666666666666686,46.10666666666668,0.0,51.47733248983972,0.0,0.0,0.0,37.66713768954464,50.46174811292157,51.47733248983972,49.953955924462505,12.43753247303448,18.1255009466168,0.0,1.7769780193000106,-1.7,9.236100170605994,8498.721946274653,1753.667497103528,-1313.0032316958038,-0.0,-0.0,235.8359274388256,234.569818647739,0.0,0.05003867899460698,0.0,0,0.6475526647761759,0.0,-9.41406420265946,0.22852525825964734,8.537771951713268,0.002884408648743174,16.19239198268819,1.2297850783151776,0.12225386879422817,-562.6008007793037,-195.40114293843183
2025-01-01 08:50:00,0.8208887501627767,0.17140626480124646,0.4915,0.013681479169379613,0.0028567710800207744,0.008191666666666667,0.012697790802332748,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.51915453364293,51.666666666666686,46.10666666666668,0.0,51.473767494738894,0.0,0.0,0.0,37.51915453364293,50.458576352599664,51.473767494738894,49.950980781530056,12.43753247303448,18.249501420099598,0.0,1.8571346889616183,-1.7,9.236100170605994,8480.85969897097,1736.011727412161,-1326.0963198493944,-0.0,-0.0,235.8359274388256,234.4219056599457,0.0,0.05022353001345471,0.0,0,0.6499448296423654,0.0,-14.183223352752236,0.22675806263347564,8.595943308877743,0.0028844857983967957,16.22680366378033,1.2292617054059478,0.12290791671541079,-578.6499988221176,-197.00771458698478
2025-01-01 08:51:00,0.8208887501627767,0.17140626480124646,0.4915,0.013681479169379613,0.0028567710800207744,0.008191666666666667,0.012697790802332748,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.3752406954924,51.666666666666686,46.10666666666668,0.0,51.47021594097258,0.0,0.0,0.0,37.3752406954924,50.45541705319545,51.47021594097258,49.94801760930688,12.43753247303448,18.37001694391641,0.0,1.935273300327548,-1.7,9.236100170605994,8463.552234303534,1718.7552010627537,-1338.8710557932461,-0.0,-0.0,235.8359274388256,234.27055655504313,0.0,0.050402865136439455,0.0,0,0.6522656130665092,0.0,-18.71595207633723,0.22505542945882512,8.652100587228013,0.002884563144924198,16.259693843578745,1.2287534664340805,0.12354216514793341,-594.4126788382322,-198.50156092027737
2025-01-01 08:52:00,0.8208887501627767,0.17140626480124646,0.4915,0.013681479169379613,0.0028567710800207744,0.008191666666666667,0.012697790802332748,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.23521698949906,51.666666666666686,46.10666666666668,0.0,51.46667746046721,0.0,0.0,0.0,37.23521698949906,50.45226987205211,51.46667746046721,49.94506607784457,12.43753247303448,18.487201178597925,0.0,2.0114640957768626,-1.7,9.236100170605994,8446.78378021158,1701.8836348020484,-1351.3394824101376,-0.0,-0.0,235.8359274388256,234.11615422650453,0.0,0.05057694178189842,0.0,0,0.6545183463102145,0.0,-23.015979551400136,0.22341381510238636,8.706988465381182,0.002884640680282656,16.29113277453239,1.2282596772667393,0.12415748340011513,-609.8934285981398,-199.8923774210751
2025-01-01 08:53:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.09891763316246,51.666666666666686,46.10666666666668,0.0,51.463151701353944,0.0,0.0,0.0,37.09891763316246,50.449134481601206,51.463151701353944,49.94212587172484,12.43753247303448,18.601196280274735,0.0,2.085773317432378,-1.7,9.236100170605994,-1154.766831234517,-826.2856107865074,-1363.512785782244,-0.0,-0.0,235.8359274388256,233.9590312614766,0.0,0.05074599767837845,0.0,0,0.6567061058286776,0.0,-27.089972891098682,0.22182996450062406,8.760699335041114,0.002884718396790908,16.321185451769594,1.2277797053458541,0.12475468267073948,-625.0967646415418,-201.18884614496562
2025-01-01 08:54:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.246032414010294,51.666666666666686,46.10666666666668,0.0,51.45963832675666,0.0,0.0,0.0,37.246032414010294,50.44601056823395,51.45963832675666,49.9391966889726,12.43753247303448,18.4716176205872,0.0,2.0031349782779797,-1.7,9.236100170605994,-1134.8935263119333,-802.9376937191049,-1349.6787311568075,-0.0,-0.0,235.8359274388256,233.7994759225559,0.0,0.05055380953720205,0.0,0,0.6542189909515929,0.0,-21.05072259395132,0.22364414760152268,8.700094887027829,0.002884796287102335,16.259880612138197,1.228325197196041,0.12409036583781904,-608.1957716536444,-194.74192206546044
2025-01-01 08:55:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.388128669314305,51.666666666666686,46.10666666666668,0.0,51.45611171217837,0.0,0.0,0.0,37.388128669314305,50.44287426707051,51.45611171217837,49.936255544516584,12.43753247303448,18.346339801819784,0.0,1.9239118179032089,-1.7,9.236100170605994,-1116.4123381577147,-782.0348705706415,-1336.3574048213688,-0.0,-0.0,235.8359274388256,233.637737404089,0.0,0.050367656835304205,0.0,0,0.6518099809499054,0.0,-15.890860775171447,0.2254141473440849,8.641717608324708,0.0028848738503852865,16.200248545622017,1.2288530430666433,0.12345014683937322,-592.1135796775005,-189.9212908931409
2025-01-01 08:56:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.525553156556406,51.666666666666686,46.10666666666668,0.0,51.452572311493334,0.0,0.0,0.0,37.525553156556406,50.439726000695686,51.452572311493334,49.93330284529687,12.43753247303448,18.225065220904114,0.0,1.8478625999103362,-1.7,9.236100170605994,-1098.4840141216337,-761.8985511058786,-1323.5120254846065,-0.0,-0.0,235.8359274388256,233.4740304617158,0.0,0.050187128831572746,0.0,0,0.6494737604054815,0.0,-10.80791607585283,0.22714275335321363,8.584762795142701,0.0028849510960152667,16.142179068305953,1.2293644524563319,0.12283243812283827,-576.7872530324918,-185.11129807338685
2025-01-01 08:57:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.658575008506,51.666666666666686,46.10666666666668,0.0,51.44902054721949,0.0,0.0,0.0,37.658575008506,50.436566162495595,51.44902054721949,49.930338970133654,12.43753247303448,18.10756296150091,0.0,1.774856270809563,-1.7,9.236100170605994,-1081.1921916665221,-742.7197635120275,-1311.1134710115068,-0.0,-0.0,235.8359274388256,233.3085394901158,0.0,0.05001191048717951,0.0,0,0.6472062523874994,0.0,-5.9146480938407535,0.22883196382366985,8.530409568998824,0.002885028032741173,16.085586666040644,1.2298603588031292,0.12223650859074396,-562.1776448839304,-180.54211862809709
2025-01-01 08:58:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.787428320653056,51.666666666666686,46.10666666666668,0.0,51.44545681753707,0.0,0.0,0.0,37.787428320653056,50.43339512319402,51.44545681753707,49.927364276022494,12.43753247303448,17.993632197673328,0.0,1.704753811334463,-1.7,9.236100170605994,-1064.5284282969722,-724.4255171388909,-1299.1362748711394,-0.0,-0.0,235.8359274388256,233.14142212311805,0.0,0.049841728765422685,0.0,0,0.6450039235164333,0.0,-1.2280808646583097,0.23048347089622356,8.476619404634313,0.002885104668823027,16.030396836085483,1.2303415727222862,0.12166153536984707,-548.2451481632866,-176.1803689756043
2025-01-01 08:59:00,0.2474720834961099,0.17140626480124646,0.0,0.004124534724935165,0.0028567710800207744,0.0,0.012697790802332748,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.002720233004385965,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,37.912319527589986,51.666666666666686,46.10666666666668,0.0,51.441881499456684,0.0,0.0,0.0,37.912319527589986,50.43021323380273,51.441881499456684,49.92437910097576,12.43753247303448,17.883095857701974,0.0,1.637424692943011,-1.7,9.236100170605994,-1048.4806518765488,-706.9668954431593,-1287.5578817498222,-0.0,-0.0,235.8359274388256,232.972812301268,0.0,0.0496763436378674,0.0,0,0.6428636675741388,0.0,3.241302434447789,0.23209873154353203,8.424595873070405,0.0028851810120943833,15.976543758951452,1.2308088080910113,0.1211067389152153,-534.9529343285953,-172.01396111456387
2025-01-01 09:00:00,0.2469455867855836,0.17140626480124646,0.0,0.0041157597797597265,0.0028567710800207744,0.0,0.012171294091806433,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,38.033434166607634,51.666666666666686,46.10666666666668,0.0,51.43829495132047,0.0,0.0,0.0,38.033434166607634,50.42702082795071,51.43829495132047,49.92138376626583,12.43753247303448,17.77579481279675,-0.05753852053662101,1.5727451411708129,-1.7,9.236100170605994,-1033.5567718702926,-690.3009708993034,-1276.3579777196703,-0.0,-0.0,235.30943072829928,232.80282353770036,0.0,0.049515539755879516,0.0,0,0.6407826977248182,0.0,7.491775121078476,0.23367903615103577,8.374255872490599,0.00288525707001167,15.92396815371872,1.231262706083915,0.12057137096789924,-522.2665067597612,-168.03446413954208
2025-01-01 09:01:00,0.2469455867855836,0.17140626480124646,0.0,0.0041157597797597265,0.0028567710800207744,0.0,0.012171294091806433,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,38.1509567578219,51.666666666666686,46.10666666666668,0.0,51.434697514691706,0.0,0.0,0.0,38.1509567578219,50.42381822364374,51.434697514691706,49.91837857811977,12.43753247303448,17.67157079276725,-0.16176254056612294,1.5105975640938702,-1.7,9.236100170605994,-1018.6801547732982,-674.3855507040346,-1265.5166666926254,-0.0,-0.0,235.30943072829928,232.63155073341048,0.0,0.04935910108359014,0.0,0,0.6387582182391397,0.0,11.52708119102789,0.23522574904714696,8.325516518483427,0.0028853328496915363,15.872610874181131,1.231703907098981,0.12005471175137407,-510.153499940079,-164.2320507639556
2025-01-01 09:02:00,0.2469455867855836,0.17140626480124646,0.0,0.0041157597797597265,0.0028567710800207744,0.0,0.012171294091806433,0.0,0.23477429269377717,0.0,0.0,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11523.556088888889,Off,0.0,0.0,38.26502739288609,51.666666666666686,46.10666666666668,0.0,51.43108951444691,0.0,0.0,0.0,38.26502739288609,50.420605723350135,51.43108951444691,49.91536382780175,12.43753247303448,17.570303696602544,-0.2630296367308276,1.4508703210345033,-1.7,9.236100170605994,-1004.3560817351727,-659.1815189904237,-1255.018315302238,-0.0,-0.0,235.30943072829928,232.45907283642697,0.0,0.04920686711354911,0.0,0,0.6367881519833909,0.0,15.352802838766038,0.23673974781097376,8.27768754045541,0.002885408357913099,15.822426993487204,1.232132892479038,0.11955606982310191,-498.5835537321474,-160.59796525827625
2025-01-01 09:03:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,38.375791047794706,51.666666666666686,46.10666666666668,0.0,51.427471262792956,0.0,0.0,0.0,38.375791047794706,50.41738361774174,51.427471262792956,49.91233979521614,12.43753247303448,17.471869213672967,-0.36146411966040404,1.3934573548616909,-1.7,9.236100170605994,8594.742488365659,1867.0174766765567,-1244.8471025221631,-0.0,-0.0,235.30943072829928,232.2854546897968,0.0,0.04905866951359206,0.0,0,0.634870320563901,0.0,18.976845425233037,0.23822203832812397,8.23133833367298,0.0028854836011967568,15.773369859165234,1.232550163566463,0.11907478066772301,-487.5281678258274,-157.12379631887936
2025-01-01 09:04:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,38.203538952892174,51.666666666666686,46.10666666666668,0.0,51.42384305882563,0.0,0.0,0.0,38.203538952892174,50.41415218528275,51.42384305882563,49.90930674851132,12.43753247303448,17.616668251737234,-0.21666508159613684,1.4933864819319858,-1.7,9.236100170605994,8573.330192654968,1843.7955519022148,-1259.8205927501917,-0.0,-0.0,235.30943072829928,232.1107487728946,0.0,0.049276595213974726,0.0,0,0.6376905062850553,0.0,12.53803994257153,0.23606026719793435,8.299618510324173,0.0028855585857959437,15.816001022251447,1.2319363095645894,0.11991123509666926,-506.8123020046301,-161.0615869144186
2025-01-01 09:05:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,38.036659457457525,51.666666666666686,46.10666666666668,0.0,51.42023049097823,0.0,0.0,0.0,38.036659457457525,50.41093525730681,51.42023049097823,49.906287640471106,12.43753247303448,17.756864260772947,-0.07646907256042468,1.5904050673103054,-1.7,9.236100170605994,8553.22708803053,1821.9407046911224,-1274.3860922074518,-0.0,-0.0,235.30943072829928,231.93499674772048,0.0,0.04948714334917893,0.0,0,0.6404152186226818,0.0,7.000434775392719,0.23398841714728763,8.365852835651285,0.002885633810522872,15.856644797835878,1.2313425497329562,0.12071778198729007,-525.7223032643789,-164.00643286576226
2025-01-01 09:06:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.87479252650461,51.666666666666686,46.10666666666668,0.0,51.41663307331969,0.0,0.0,0.0,37.87479252650461,50.40773238141432,51.41663307331969,49.903282035461636,12.43753247303448,17.89276622557981,0.0,1.6846662759847304,-1.7,9.236100170605994,8533.60515156812,1800.5785912192064,-1288.5691761019225,-0.0,-0.0,235.30943072829928,231.75823083757214,0.0,0.049690823302832615,0.0,0,0.64305104953189,0.0,1.5615822074527586,0.23199972083774095,8.43023036638004,0.0028857092649284028,15.89543490810914,1.2307675202264043,0.12149627789768438,-544.2702757330229,-166.82057386903415
2025-01-01 09:07:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.717656365499,51.666666666666686,46.10666666666668,0.0,51.41305035247611,0.0,0.0,0.0,37.717656365499,50.40454313552242,51.41305035247611,49.90028952704557,12.43753247303448,18.024615916182235,0.0,1.7762643407328556,-1.7,9.236100170605994,8514.557137973401,1779.7243261477145,-1302.389156841471,-0.0,-0.0,235.30943072829928,231.58047505141573,0.0,0.04988803833850064,0.0,0,0.6456032176635571,0.0,-3.666450647716829,0.23008866189517332,8.492260108788326,0.002885784939257499,15.93247806099863,1.23021014790826,0.12224802973206084,-562.4584570010344,-169.48665767251458
2025-01-01 09:08:00,0.8203622534522503,0.17140626480124646,0.4915,0.013672704224204172,0.0028567710800207744,0.008191666666666667,0.012171294091806433,0.0,0.23477429269377717,0.5734166666666668,0.4915,0.0,0.0,0.17140626480124646,0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062310885583314254,0.04673316418748568,On,0,0,Off,0.0021937362938596492,0.0,On,0.009977557797946783,0,On,0.006232606292115142,0,On,0.16623080081834776,0.12467310061376079,On,0,0,Off,On,9585.30331473429,18.33333333333337,0.8,2511.6694408212634,14.40444511111111,0.5734166666666668,1,11523.556088888889,11523.556088888889,Off,0.0,0.0,37.565004759005795,51.666666666666686,46.10666666666668,0.0,51.40948190055643,0.0,0.0,0.0,37.565004759005795,50.40136712127675,51.40948190055643,49.897309731636916,12.43753247303448,18.15262454728226,0.0,1.8652910981092226,-1.7,9.236100170605994,8496.082606601267,1759.3693489974125,-1315.8627560765872,-0.0,-0.0,235.30943072829928,231.40174627603196,0.0,0.050079141628442764,0.0,0,0.6480762934348591,0.0,-8.667382784736162,0.2282503839208266,8.552063371793226,0.0028858608243058368,15.9678680546277,1.2296694939519466,0.12297427491707806,-580.289957404042,-172.01013441980888
