Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:28:00,3.11875981615443,1.9481925340556243,0.0,0.0519793302692405,0.03246987556759374,0.0,0.06479623083249991,0.0,1.0177934070515142,2.036170178270416,0.0,0.0,0.0,0.6329565292147704,1.315236004840854,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.061388192181184124,0,On,0.1738513680984868,0,On,0.8002362994041345,0.6001772245531007,On,Off,0.0,0.0,34.05734816998665,51.666666666666686,46.10666666666668,0.0,51.481951697506915,0.22747832531310733,619.20663844931,0.0,34.05734816998665,50.38154264778591,51.481951697506915,49.831338122925416,12.43753247303448,HP On,7032.621989038937,21.111111111111143,3.493639011617411,0.0,2.0036788755272754,0.03249130274314056,1.5476944208425736,7000.130686295796,16485.801348139812,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19672.928324411616,21.12566592232872,0.0,9.143965517626182,9.242061033685651,5.0,9.236100170605994,2749.012749442677,-946.0260391244993,-475.4828475140009,-5950.825125273246,-0.0,-0.0,1290.5715538146137,1537.4989357110933,4.0,0.28630971018996587,0.0,0.0,2.088076823092283,263.9984568888889,376.64433186237244,0.20940178597020254,10.236305295188192,0.0031923318857529285,117.65232808404112,1.2146581474939406,0.18731219770185048,-1000.4736266727762,54.44758754827667,0.10737762198303062,-587.1027936030213,111.61994608902035
2025-01-01 14:29:00,3.114461104422224,1.9454158405822763,0.0,0.05190768507370373,0.03242359734303794,0.0,0.06479623083249991,0.0,1.0177934070515142,2.03187146653821,0.0,0.0,0.0,0.6329565292147704,1.312459311367506,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.061388192181184124,0,On,0.1738513680984868,0,On,0.8002362994041345,0.6001772245531007,On,Off,0.0,0.0,33.99522993215294,51.666666666666686,46.10666666666668,0.0,51.47087524210857,0.22754287662605346,619.20663844931,0.0,33.99522993215294,50.326534571261284,51.47087524210857,49.75436423583765,12.43753247303448,HP On,7023.009897492147,21.111111111111143,3.496257100766246,0.0,1.9994488666339165,0.0324225999042935,1.5442211088064486,6990.587297587853,16485.801348139812,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19672.995106835384,21.125665922328725,0.0,9.14817742195268,9.256624728392763,5.0,9.236100170605994,2739.9394216226074,-947.1331815567798,-478.2881302599353,-5950.825125273251,-0.0,-0.0,1290.5715538146137,1537.5980221013288,4.0,0.286309710189966,0.0,0.0,2.0880768230922837,263.9984568888889,377.1830955890981,0.2094226591423459,10.236871637096483,0.0031926517309145567,117.36440539291493,1.2146579132932824,0.18733514447476346,-1001.6131907876543,54.4800092308746,0.10747817111797899,-589.6700687466958,111.3819384867605
2025-01-01 14:30:00,3.5989932677184284,2.2631240807160022,0.0,0.05998322112864047,0.037718734678600034,0.0,0.06264225917701977,0.0,1.007313057437148,2.5290379511042604,0.0,0.0,0.0,0.6295269450744669,1.6335971356415355,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.90373459571106,51.666666666666686,46.10666666666668,0.0,51.45979750812144,0.45521494408486163,1238.4132768986199,0.0,33.90373459571106,50.27153172540122,51.45979750812144,49.67739883404111,12.43753247303448,HP On,7493.40527091416,21.111111111111143,2.990149538372,0.0,2.494469497940791,0.0345684531634695,1.7617430934639366,7458.83681775069,13831.146749074316,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.299731390267,21.125665922328725,0.0,9.152291041454124,9.270905779496543,4.4,9.236100170605994,2726.2517981884494,-1284.7041103154386,-651.3700899428964,-6368.798195259336,-0.0,-0.0,1278.257327064529,1294.63695693549,4.0,0.29465784668734235,0.0,0.0,2.148960368832373,263.9984568888889,323.38739546909744,0.20944348121570197,10.236735950703252,0.003192970793401984,-146.66404724772178,1.2146576796659616,0.21806797697018687,-1339.2170928889188,54.51298257348017,0.12112317932167598,-762.4178400431211,111.04775010022475
2025-01-01 14:31:00,3.605010195434634,2.267010632073709,0.0,0.060083503257243896,0.03778351053456182,0.0,0.06264225917701977,0.0,1.007313057437148,2.535054878820466,0.0,0.0,0.0,0.6295269450744669,1.637483686999242,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.78306894958246,51.666666666666686,46.10666666666668,0.0,51.44089663292757,0.45543553943682313,1238.41327689862,0.0,33.78306894958246,50.16439630547082,51.44089663292757,49.526146141742444,12.43753247303448,HP On,7499.586479987571,21.111111111111143,2.9900844370954203,0.0,2.4946336490189163,0.04042122980154902,1.761859121385482,7459.165250186022,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.283567895047,21.125491330527932,0.0,9.137397286429186,9.272310256562506,4.4,9.236100170605994,2734.41931468015,-1279.8628741880575,-651.5708696561146,-6368.689779340098,-0.0,-0.0,1278.257327064529,1295.0611020021306,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,325.26528696814887,0.20941970624817816,10.23663881754392,0.0031925720779262404,-146.29127350852798,1.2146586922666218,0.21799826336911965,-1334.5931762497382,54.73030206168082,0.12113177926950949,-762.6918241652329,111.12095450911823
2025-01-01 14:32:00,3.601860051366666,2.2649758400200573,0.0,0.0600310008561111,0.03774959733366762,0.0,0.06264225917701977,0.0,1.007313057437148,2.531904734752498,0.0,0.0,0.0,0.6295269450744669,1.6354488949455903,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.6622114242266,51.666666666666686,46.10666666666668,0.0,51.421992819431864,0.4556563830350243,1238.41327689862,0.0,33.6622114242266,50.05727104618792,51.421992819431864,49.37491015956596,12.43753247303448,HP On,7493.587425555362,21.111111111111143,2.9914320252928857,0.0,2.4915149639984,0.040389770754098005,1.759649536640631,7453.1976548012635,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.27235782446,21.125491330527932,0.0,9.123465741984102,9.27374480157972,4.4,9.236100170605994,2729.5732795237527,-1275.2474953472374,-652.2387122921587,-6368.689779340098,-0.0,-0.0,1278.257327064529,1295.4813380220196,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,326.4183062439598,0.2093937518492083,10.235934592956408,0.0031921743761909953,-145.92186637831804,1.2146589834765882,0.21793303342724862,-1330.2702934697604,55.02279812252278,0.12114056270030661,-762.9717021736581,110.7329898814994
2025-01-01 14:33:00,3.598678352349113,2.2629206654825307,0.0,0.05997797253915188,0.03771534442470884,0.0,0.06264225917701977,0.0,1.007313057437148,2.528723035734945,0.0,0.0,0.0,0.6295269450744669,1.6333937204080637,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.54136517805591,51.666666666666686,46.10666666666668,0.0,51.40308608703856,0.45587747506370907,1238.41327689862,0.0,33.54136517805591,49.95015596370972,51.40308608703856,49.223690902045306,12.43753247303448,HP On,7487.5420722736,21.111111111111143,2.99278695479205,0.0,2.48838393116444,0.04033910457050485,1.7574299208141126,7447.202967703095,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.18952724541,21.12549133052793,0.0,9.110420310330278,9.275068750930329,4.4,9.236100170605994,2724.0921889490073,-1270.9208376474874,-653.2550797552302,-6368.689779340098,-0.0,-0.0,1278.257327064529,1295.8970314058333,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,326.9825689509772,0.20936786296224774,10.235932787950334,0.0031917776788066353,-145.55339214415875,1.2146592739515059,0.2178719347155346,-1326.2243883022984,55.303550654810856,0.12114866841100647,-763.2300284374089,109.9749486821787
2025-01-01 14:34:00,3.5953944356042298,2.2607994648157774,0.0,0.05992324059340383,0.03767999108026296,0.0,0.06264225917701977,0.0,1.007313057437148,2.525439118990062,0.0,0.0,0.0,0.6295269450744669,1.6312725197413105,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.42053020994649,51.666666666666686,46.10666666666668,0.0,51.384176436783186,0.45609881592226365,1238.4132768986199,0.0,33.42053020994649,49.84305105708644,51.384176436783186,49.07248836723808,12.43753247303448,HP On,7481.298390386707,21.111111111111143,2.994187746738818,0.0,2.4851518015298093,0.040287317460252416,1.7551372861165375,7441.011072926454,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.189519056225,21.125491330527932,0.0,9.098192143022528,9.276176623222252,4.4,9.236100170605994,2718.207642407817,-1266.8792587261119,-654.4146436543642,-6368.689779340098,-0.0,-0.0,1278.257327064529,1296.3075117375727,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,327.3417042966785,0.20934203942198784,10.235232001220837,0.0031913819832363054,-145.18584844968052,1.2146595636932296,0.21781464812672968,-1322.4337252060925,55.55446647998072,0.12115545080076712,-763.4462128810096,109.03156922664539
2025-01-01 14:35:00,3.5919720548702676,2.2585888252476227,0.0,0.05986620091450446,0.03764314708746038,0.0,0.06264225917701977,0.0,1.007313057437148,2.5220167382560996,0.0,0.0,0.0,0.6295269450744669,1.629061880173156,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.29970651896883,51.666666666666686,46.10666666666668,0.0,51.36526386970106,0.45632040601094137,1238.41327689862,0.0,33.29970651896883,49.73595632536843,51.36526386970106,48.92130255320212,12.43753247303448,HP On,7474.787334703539,21.111111111111143,2.995649970416825,0.0,2.481783213422427,0.040233524833672867,1.7527463951422988,7434.553809869866,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.10709283376,21.125491330527932,0.0,9.086720455262002,9.276995524053277,4.4,9.236100170605994,2712.066838447605,-1263.0944781736257,-655.6529372464199,-6368.689779340098,-0.0,-0.0,1278.257327064529,1296.712070446724,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,327.7119560196338,0.20931628106353686,10.234532904915522,0.0031909872869495615,-144.81923294446847,1.2146598527036092,0.21776089179686375,-1318.8791295008295,55.78465132720387,0.12116046386435678,-763.6060198796882,107.95308263326828
2025-01-01 14:36:00,3.5884408495325615,2.256307891929671,0.0,0.05980734749220936,0.03760513153216118,0.0,0.06264225917701977,0.0,1.007313057437148,2.5184855329183935,0.0,0.0,0.0,0.6295269450744669,1.626780946855204,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.17889410399857,51.666666666666686,46.10666666666668,0.0,51.34634838682728,0.45654224573086444,1238.41327689862,0.0,33.17889410399857,49.628871767606086,51.34634838682728,48.770133457995485,12.43753247303448,HP On,7468.065185496315,21.111111111111143,2.997161063106276,0.0,2.478307705879071,0.04017782703932235,1.7502780492853067,7427.887358456993,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.02486543823,21.125491330527932,0.0,9.07595188438378,9.277469929204596,4.4,9.236100170605994,2705.7598732910983,-1259.541666791029,-656.9536711900633,-6368.689779340098,-0.0,-0.0,1278.257327064529,1297.1099596716551,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,328.1271400703517,0.20929058772241893,10.234536351349806,0.0031905935874223528,-144.45354328404596,1.2146601409844902,0.21771041819481968,-1315.5437775892258,56.0021107981967,0.12116336793454466,-763.6986034325657,106.74493224250241
2025-01-01 14:37:00,3.5848448251340983,2.2539850896346474,0.0,0.05974741375223497,0.03756641816057746,0.0,0.06264225917701977,0.0,1.007313057437148,2.5148895085199303,0.0,0.0,0.0,0.6295269450744669,1.6244581445601805,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,33.05809296416328,51.666666666666686,46.10666666666668,0.0,51.32742998919673,0.45676433548402706,1238.4132768986203,0.0,33.05809296416328,49.521797382849904,51.32742998919673,48.618981079676495,12.43753247303448,HP On,7461.215455709962,21.111111111111143,2.9987023527806596,0.0,2.474768661931349,0.04012084658858146,1.7477629398752588,7421.094609121381,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19653.025474910213,21.125491330527932,0.0,9.065838948589153,9.27755594831971,4.4,9.236100170605994,2699.343132840717,-1256.2036460384863,-658.1880822657866,-6368.689779340098,-0.0,-0.0,1278.257327064529,1297.5003897203567,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,328.56012940632434,0.2092649592345728,10.233840669004445,0.003190200882137007,-144.08877712986134,1.2146604285377138,0.21766300697714347,-1312.4127105148875,56.20906447640151,0.1211638944929317,-763.7153910114833,105.52730874569674
2025-01-01 14:38:00,3.5812139656795354,2.2516397861162476,0.0,0.059686899427992254,0.03752732976860412,0.0,0.06264225917701977,0.0,1.007313057437148,2.5112586490653674,0.0,0.0,0.0,0.6295269450744669,1.6221128410417809,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.93730309836724,51.666666666666686,46.10666666666668,0.0,51.30850867784406,0.45698667567329704,1238.4132768986199,0.0,32.93730309836724,49.41473317015048,51.30850867784406,48.46784541630369,12.43753247303448,HP On,7454.294989243794,21.111111111111143,3.0002611390548783,0.0,2.4711955072596203,0.040063141805747146,1.74522190742494,7414.231847438046,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.943649060428,21.12549133052793,0.0,9.056338707415335,9.27722817458385,4.4,9.236100170605994,2692.8541077880145,-1253.067038821294,-659.4927341107087,-6368.689779340098,-0.0,-0.0,1278.257327064529,1297.8825291040073,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,328.9915708197906,0.20923939543635117,10.233847610967441,0.003189809168582213,-143.72493214927147,1.2146607153651157,0.21761845876991157,-1309.4724121309541,56.4053733096601,0.12116188804281336,-763.651422901911,104.15868879120228
2025-01-01 14:39:00,3.5775641051367657,2.2492822091073474,0.0,0.0596260684189461,0.03748803681845579,0.0,0.06264225917701977,0.0,1.007313057437148,2.5076087885225977,0.0,0.0,0.0,0.6295269450744669,1.6197552640328805,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.81652450559636,51.666666666666686,46.10666666666668,0.0,51.28958445380371,0.4572092667024189,1238.41327689862,0.0,32.81652450559636,49.30767912855847,51.28958445380371,48.31672646593585,12.43753247303448,HP On,7447.333781487055,21.111111111111143,3.0018307259103776,0.0,2.46760374342741,0.04000504509518767,1.7426659350648488,7407.328736391867,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.86202065568,21.125491330527932,0.0,9.047411907902035,9.276458679965511,4.4,9.236100170605994,2686.3192829168947,-1250.1195481704808,-660.7964476142901,-6368.689779340098,-0.0,-0.0,1278.257327064529,1298.2555018128285,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,329.4179537054085,0.2092138961645193,10.233155326661407,0.0031894184442530058,-143.36200601552787,1.2146610014685268,0.21757659121387474,-1306.710539225253,56.59099105477222,0.12115717749038968,-763.5012546880207,102.70480707373065
2025-01-01 14:40:00,3.5739044139370715,2.2469182821213796,0.0,0.059565073565617854,0.03744863803535633,0.0,0.06264225917701977,0.0,1.007313057437148,2.5039490973229035,0.0,0.0,0.0,0.6295269450744669,1.6173913370469124,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.69575718475403,51.666666666666686,46.10666666666668,0.0,51.270657318109905,0.45743210897601566,1238.41327689862,0.0,32.69575718475403,49.20063525712464,51.270657318109905,48.165624226632005,12.43753247303448,HP On,7440.349224316347,21.111111111111143,3.0034072258413933,0.0,2.4640023572442935,0.039946740078610585,1.7401013943894128,7400.402484237737,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.863243490217,21.125491330527932,0.0,9.039022453544696,9.275231477037128,4.4,9.236100170605994,2679.758198951651,-1247.3493732450454,-662.0390829974285,-6368.689779340098,-0.0,-0.0,1278.257327064529,1298.6183858322754,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,329.8414269108735,0.20918846125625407,10.232464713203107,0.003189028706650749,-142.99999640776036,1.2146612868497755,0.21753723651383633,-1304.115752623722,56.76637937867674,0.12114966464337423,-763.2617808976387,101.22269790021016
2025-01-01 14:41:00,3.570241987579905,2.244552588398218,0.0,0.059504033126331755,0.037409209806636964,0.0,0.06264225917701977,0.0,1.007313057437148,2.500286670965737,0.0,0.0,0.0,0.6295269450744669,1.6150256433237509,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.575001134912554,51.666666666666686,46.10666666666668,0.0,51.251727271796646,0.4576552028995914,1238.41327689862,0.0,32.575001134912554,49.09360155489982,51.251727271796646,48.01453869645142,12.43753247303448,HP On,7433.354815589195,21.111111111111143,3.004987609354187,0.0,2.460398319475109,0.03988835149062842,1.737533236982389,7393.466464098567,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.782013837987,21.125491330527932,0.0,9.031137020334963,9.273540583346557,4.4,9.236100170605994,2673.1857776357356,-1244.7453939915115,-663.2229599347492,-6368.689779340098,-0.0,-0.0,1278.257327064529,1298.9702112850248,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,330.2634143221102,0.20916309054914295,10.232476845713904,0.003188639953283121,-142.6389010109637,1.2146615715106834,0.21750023967114607,-1301.6775945761865,56.93220058467491,0.12113931235199044,-762.9318576986831,99.70889776393389
2025-01-01 14:42:00,3.5665831049004155,2.242189183664709,0.0,0.059443051748340255,0.03736981972774515,0.0,0.06264225917701977,0.0,1.007313057437148,2.4966277882862475,0.0,0.0,0.0,0.6295269450744669,1.612662238590242,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.45425635505899,51.666666666666686,46.10666666666668,0.0,51.23279431589771,0.4578785488795338,1238.4132768986203,0.0,32.45425635505899,48.986578020934964,51.23279431589771,47.86346987345359,12.43753247303448,HP On,7426.362534454484,21.111111111111143,3.006569176213218,0.0,2.4567978042359817,0.03982998405026596,1.7349658595157003,7386.5325504042185,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.783644943564,21.125491330527932,0.0,9.023724743464834,9.271384438678233,4.4,9.236100170605994,2666.6138266802145,-1242.297298411881,-664.3295859226849,-6368.689779340098,-0.0,-0.0,1278.257327064529,1299.3099584635133,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,330.6837445012983,0.20913778388118312,10.231789606646547,0.0031882521816640965,-142.27871751598246,1.2146618554530673,0.21746545704240242,-1299.386388604252,57.089090192370946,0.12112611033452216,-762.5112133706793,98.18162744799436
2025-01-01 14:43:00,3.5629332589202014,2.2398316160622906,0.0,0.05938222098200335,0.037330526934371513,0.0,0.06264225917701977,0.0,1.007313057437148,2.4929779423060334,0.0,0.0,0.0,0.6295269450744669,1.6103046709878235,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.333522844180834,51.666666666666686,46.10666666666668,0.0,51.21385845144667,0.4581021473231163,1238.41327689862,0.0,32.333522844180834,48.879564654281054,51.21385845144667,47.712417755698254,12.43753247303448,HP On,7419.382889004677,21.111111111111143,3.008149547965753,0.0,2.4532062124999956,0.03977172980603792,1.73240311867371,7379.611159198639,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.70281218305,21.12549133052793,0.0,9.016756955404873,9.268766704809215,4.4,9.236100170605994,2660.0520369995083,-1239.9955445534442,-665.3505430299482,-6368.689779340098,-0.0,-0.0,1278.257327064529,1299.6365557344925,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,331.1016002704007,0.2091125410907802,10.23110402680068,0.0031878653893139325,-141.91944361949515,1.2146621386787417,0.2174327551348834,-1297.233155729207,57.2376111757629,0.1211100800841939,-762.0006038751883,96.65006084524005
2025-01-01 14:44:00,3.559297150461157,2.2374829220219405,0.0,0.059321619174352615,0.03729138203369901,0.0,0.06264225917701977,0.0,1.007313057437148,2.489341833846989,0.0,0.0,0.0,0.6295269450744669,1.6079559769474736,0.0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.003408038651315789,0.0,On,0.05923422052570398,0,On,0.16794379733785864,0,On,0.7956635205503966,0.5967476404127973,On,Off,0.0,0.0,32.212800601209665,51.666666666666686,46.10666666666668,0.0,51.19491967947686,0.4583259986385009,1238.4132768986199,0.0,32.212800601209665,48.772561453989205,51.19491967947686,47.561382341245384,12.43753247303448,HP On,7412.424898900214,21.111111111111143,3.0097266736660995,0.0,2.449628165641373,0.03971366820561613,1.7298483246938718,7372.711230694598,13831.174688097308,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,19652.622174579446,21.12549133052793,0.0,9.010206968413996,9.265694846407664,4.4,9.236100170605994,2653.5086153840402,-1237.8312683728257,-666.2782909628982,-6368.689779340098,-0.0,-0.0,1278.257327064529,1299.9488773195822,4.0,0.294655906515134,0.0,0.0,2.148946219020205,263.9984568888889,331.51616875939396,0.20908736201674724,10.23112131369476,0.0031874795737591513,-141.56107702400055,1.214662421189514,0.21740200960691677,-1295.2095448431796,57.378276470353946,0.12109126619940791,-761.4015351259214,95.12324416302324
