Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 09:59:00,1.2190540258552205,0.5137197979379703,0.0,0.02031756709758701,0.008561996632299505,0.0,0.4244904480527267,0.7945635778024939,0.0,0.0,0.0,0.0,0.5137197979379703,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03773843770682203,0.028303828280116516,On,0.0,0,Off,0.012597673382675438,0.0,On,0.013977572705043302,0.0,On,0.19895760098250398,0,On,0.19895760098250398,0.0,On,0.10960384721853327,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,78.8605100370094,51.666666666666686,46.10666666666668,-0.0,50.93053510638815,0.12095990517756935,324.6084652450435,0.0,123.2195469328272,48.79108347248855,50.93053510638815,47.72135765553875,12.43753247303448,19.459801010076898,0.0,-0.002700045829928638,0.7772134727452464,-0.199476558538143,0.0,9.236100170605994,-1330.8305663902902,-2392.7411561313556,-714.2283531214928,10.80575109817715,-2989.5511479276142,-0.0,-0.0,1305.7477637982654,2027.282300073964,2.0,0.11686341026524415,0.0,0,1.7045861160662314,131.99922844444444,352.97281773905866,0.23344213927325252,9.51806681715451,0.003204474638863711,152.53322669670266,1.223940993926416,0,0,95.08788095689144,0.7249112727551998,-740.6520192675879,26.423666146095105,0.004483766734054463,1.1757741696872481,9.629976928489903
2025-01-01 10:00:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,78.95126317810282,51.666666666666686,46.10666666666668,-0.0,50.911501696280666,0.21682439434319487,581.5830616321059,0.0,123.36134871578565,48.74642766826324,50.911501696280666,47.66389065425453,12.43753247303448,19.369762776581283,0.0,1.3877787807814457e-17,0.7880269602997146,-0.1643116011121267,0.0,9.236100170605994,-1305.8493354400944,-2581.239151647708,-724.4836859080292,12.584833676144138,-2967.815839179073,-0.0,-0.0,1304.4769975294223,2026.0836427582733,2.0,0.11655304090268041,0.0,0,1.7000590249512477,131.99922844444444,357.4895062095566,0.23481368901698568,9.478085733803239,0.003205297690911484,152.12871022067117,1.2243171182486026,0,0,95.19655130477882,0.7249112727551998,-750.9568218390779,26.47313593104853,0.004483766734054463,0.9685014509143515,11.616332225229787
2025-01-01 10:01:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.00102958339959,51.666666666666686,46.10666666666668,-0.0,50.88859170527341,0.21682439434319487,581.2367479301157,0.0,123.43910872406184,48.67613313839422,50.88859170527341,47.569903854954624,12.43753247303448,19.28256289296341,0.0,-0.0027057032148529864,0.7981598711775346,-0.12870708566931827,0.0,9.236100170605994,-1280.6202923386636,-2392.600859710721,-734.0863284796229,14.260244202571192,-2946.8262150804003,-0.0,-0.0,1304.4769975294223,2024.8527843017719,2.0,0.11625207960056891,0.0,0,1.6956691611274204,131.99922844444444,361.7289252123144,0.23615227026433047,9.439553854677337,0.0032061183080535696,151.72962725608332,1.224681589112609,0,0,95.33673296021885,0.7249112727551998,-760.613063226926,26.526734747303102,0.004483766734054463,0.7586378464453579,13.501606356125833
2025-01-01 10:02:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.04348536550133,51.666666666666686,46.10666666666668,-0.0,50.865655537607225,0.21682439434319487,580.8900385345758,0.0,123.50544588359583,48.605865387736955,50.865655537607225,47.47597031280183,12.43753247303448,19.19811243872622,0.0,0.0,0.807663733237385,-0.09269753997936528,0.0,9.236100170605994,-1256.3367371442778,-2581.8222751745134,-743.0857120257672,15.836115488769234,-2926.555230403065,-0.0,-0.0,1304.4769975294223,2023.590843500114,2.0,0.11596025351564329,0.0,0,1.6914125448645447,131.99922844444444,365.7414957293647,0.23745846362731285,9.401787038200176,0.0032069365288718826,151.33579910802322,1.2250347580524537,0,0,95.4096498514427,0.7249112727551998,-769.6698473310482,26.58413530528108,0.004483766734054463,0.5463868732247447,15.28972861554449
2025-01-01 10:03:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.0789502690293,51.666666666666686,46.10666666666668,-0.0,50.84269444213717,0.21682439434319487,580.542952323522,0.0,123.56085979535828,48.53562559479413,50.84269444213717,47.38209117112262,12.43753247303448,19.116293434845918,0.0,-0.002711759961813748,0.8165861622139811,-0.05631599178440357,0.0,9.236100170605994,-1232.9546559973232,-2392.930462574929,-751.5275088049793,17.316406552548543,-2906.9692948544985,-0.0,-0.0,1304.4769975294223,2022.2989218182042,2.0,0.11567718689619547,0.0,0,1.68728369539543,131.99922844444444,369.5376413277529,0.23873332863247287,9.365369663101776,0.0032077523906480377,150.94701995402284,1.2253770999237437,0,0,95.50416574546371,0.7249112727551998,-778.1725499604114,26.64504115543202,0.004483766734054463,0.3319432065886563,16.984463345959888
2025-01-01 10:04:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.10772679376059,51.666666666666686,46.10666666666668,-0.0,50.81970961416743,0.21682439434319487,580.1955073654995,0.0,123.60582311525093,48.465414886367554,50.81970961416743,47.28826752246762,12.43753247303448,19.036994277115678,0.0,-1.3877787807814457e-17,0.8249711563215014,-0.019594019796106477,0.0,9.236100170605994,-1210.4298630690682,-2487.0294940442254,-759.4539188657252,-383.1179023452221,-2888.0367953415425,-0.0,-0.0,1304.4769975294223,2020.9781044432955,2.0,0.11540252339407277,0.0,0,1.6832774149758716,131.99922844444444,373.129934743052,0.23997788435100836,9.330244481554082,0.003208565929141587,150.5630948110497,1.2257090645287283,0,0,95.54739489813997,0.7249112727551998,-786.1630995778103,26.709180712085086,0.004483766734054463,-401.7073851250176,18.589482779795524
2025-01-01 10:05:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.13010119123544,51.666666666666686,46.10666666666668,-0.0,50.79670219833534,0.21682439434319487,579.8477209631601,0.0,123.64078311130538,48.39523434032574,50.79670219833534,47.19450041132095,12.43753247303448,18.960109367687682,0.0,-1.3877787807814457e-17,0.8328592439902004,1.4908560497239876e-13,0.0,9.236100170605994,-1188.721221065036,-2487.3824042121214,-766.9042924192605,20.96490162999746,-2869.727967196878,-0.0,-0.0,1304.4769975294223,2019.629461261899,2.0,0.1151359250205477,0.0,0,1.6793887736548179,131.99922844444444,376.52974860241983,0.24119311034243401,9.296357323649081,0.0032093771786722565,150.18383889824332,1.2260310780100032,0,0,95.59040941865844,0.7249112727551998,-793.6801180866964,26.775825667435804,0.004483766734054463,-8.787549007430107e-13,20.964901629998337
2025-01-01 10:06:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.14634462031259,51.666666666666686,46.10666666666668,-0.0,50.773673291328926,0.21682439434319487,579.4996096943404,0.0,123.66616346923843,48.325084988211906,50.773673291328926,47.1007908366534,12.43753247303448,18.885538686838526,-0.058905757605931086,1.3877787807814457e-17,0.8402874204252719,0.03770143317808524,0.0,9.236100170605994,-1167.7900818636267,-2583.352191228908,-773.9143765272369,22.11726555892826,-2852.0147550783126,-0.0,-0.0,1304.4769975294223,2018.254046819453,2.0,0.11487707087351015,0.0,0,1.675613090709019,131.99922844444444,379.74767568526386,0.24237994889808873,9.263027317191789,0.0032101861721972255,149.80907695449983,1.2263435445096398,0,0,95.63910192421906,0.7249112727551998,-800.7588603744217,26.84448384718482,0.004483766734054463,-0.22222346132217924,22.33948902025044
2025-01-01 10:07:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.15671417673221,51.666666666666686,46.10666666666668,-0.0,50.75062394441126,0.21682439434319487,579.1511894502213,0.0,123.68236590114407,48.25496781766774,50.75062394441126,47.007139754295984,12.43753247303448,18.81318741193278,-0.13125703251167664,-0.0027182815133033333,0.8472902443739507,0.07564239965767797,0.0,9.236100170605994,-1147.6001174116714,-2393.9769415901083,-780.5166323816283,23.21738938228012,-2834.870688813291,-0.0,-0.0,1304.4769975294223,2016.8529048756013,2.0,0.11462565600776703,0.0,0,1.6719459181650578,131.99922844444444,382.79357387219744,0.24353930696824677,9.230839971266224,0.003210992941383085,149.43864262311945,1.2266468476440804,0,0,95.72099619271711,0.7249112727551998,-807.4322594855362,26.915627103908058,0.004483766734054463,-0.4458588031718569,23.663248185451977
2025-01-01 10:08:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.16145383398798,51.666666666666686,46.10666666666668,-0.0,50.72755516577285,0.21682439434319487,578.8024754708865,0.0,123.68977161560622,48.18488377469304,50.72755516577285,46.91354807915314,12.43753247303448,18.742965568846156,-0.20147887559830124,0.0,0.8538998674703826,0.11379851522000216,0.0,9.236100170605994,-1128.1171390841682,-2583.9755818438607,-786.7416736622846,24.246183894127757,-2818.270770241484,-0.0,-0.0,1304.4769975294223,2015.4270636270674,2.0,0.1143813903997269,0.0,0,1.6683830256980945,131.99922844444444,385.6766336278942,0.24467205794949587,9.199123897000577,0.003211797516673009,149.07237788629536,1.2269413518550063,0,0,95.74531210808237,0.7249112727551998,-813.7309545862253,26.98928092394072,0.004483766734054463,-0.6707622977105593,24.916946191838317
2025-01-01 10:09:00,1.2177832595863773,0.5130294606628455,0.0,0.020296387659772954,0.008550491011047425,0.0,0.4203252720092414,0.7974579875771359,0.0,0.0,0.0,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,79.1607953044973,51.666666666666686,46.10666666666668,-0.0,50.70446792272681,0.21682439434319487,578.4534823785065,0.0,123.68874266327703,48.11483376575516,50.70446792272681,46.82001668726934,12.43753247303448,18.67478771328712,-0.2696567311573368,-0.0027213002490872468,0.8601459984545962,0.1521455893437324,0.0,9.236100170605994,-1109.3089368793107,-2394.343657118509,-792.6180859779311,25.20176226134351,-2802.191370082912,-0.0,-0.0,1304.4769975294223,2013.9775400887197,2.0,0.11414399799955498,0.0,0,1.6649203868064668,131.99922844444444,388.405435674179,0.24577904333415523,9.169087286657602,0.0032125999273495353,148.7101325452898,1.227227403645578,0,0,95.80074330818574,0.7249112727551998,-819.6832568664818,27.065170888550696,0.004483766734054463,-0.8967913588102016,26.098553620153712
2025-01-01 10:10:00,1.8603978429197108,0.5130294606628455,0.5508125,0.031006630715328512,0.008550491011047425,0.009180208333333334,0.4203252720092414,0.7974579875771359,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,79.1549588280746,51.666666666666686,46.10666666666668,-0.0,50.6813631437601,0.21682439434319487,578.104224208344,0.0,123.67962316886656,48.044818659761,50.6813631437601,46.72654641776145,12.43753247303448,18.608572638873984,-0.33587180557047347,0.0,0.8660560721604426,0.1906603641005898,0.0,9.236100170605994,7572.125810647319,2309.0608516544926,-798.1722644140967,26.088002897928533,-2786.6101337651285,-0.0,-0.0,1304.4769975294223,2012.5053398316513,2.0,0.11391321586162947,0.0,0,1.661554166128403,131.99922844444444,390.9880025725033,0.24686107423667067,9.139440286078283,0.003213400201593322,148.35176374169552,1.2275053327140426,0,0,95.81098895253699,0.7249112727551998,-825.3153105785643,27.14304616446759,0.004483766734054463,-1.1238088973235114,27.211811795252043
2025-01-01 10:11:00,1.8603978429197108,0.5130294606628455,0.5508125,0.031006630715328512,0.008550491011047425,0.009180208333333334,0.4203252720092414,0.7974579875771359,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,78.48463876397284,51.666666666666686,46.10666666666668,-0.0,50.65824172045297,0.21682439434319487,577.754714437771,0.0,122.63224806870755,47.97483928990301,50.65824172045297,46.633138074628036,12.43753247303448,18.79002428681044,-0.15442015763401784,0.13636189898502077,0.8716554224778329,0.22932073386824278,0.0,9.236100170605994,7520.300013993961,-2405.995390886801,-803.4285222279107,26.907892388301637,-2829.390789144281,-0.0,-0.0,1304.4769975294223,2011.0114575660523,2.0,0.11454511073064892,0.0,0,1.670771073440104,131.99922844444444,381.9428612982972,0.24413447155164036,9.223397292767341,0.003214198366538201,148.23777031947157,1.2267418019999579,0,0,93.21017215281991,0.7249112727551998,-830.6512578627941,27.222735634883428,0.004483766734054463,-1.3516846161372202,28.259577004438857
2025-01-01 10:12:00,1.8603978429197108,0.5130294606628455,0.5508125,0.031006630715328512,0.008550491011047425,0.009180208333333334,0.4203252720092414,0.7974579875771359,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,77.8286940675645,51.666666666666686,46.10666666666668,-0.0,50.63521431113774,0.21682439434319487,577.4066258084616,0.0,121.60733448056953,47.904999212397485,50.63521431113774,46.53989166302736,12.43753247303448,18.966256345055193,0.0,0.1364358201332114,0.8769674469532299,0.26810566953923803,0.0,9.236100170605994,7470.850488253529,-2411.86419816588,-808.409298113715,27.66435158071938,-2871.190051568853,-0.0,-0.0,1304.4769975294223,2009.4968776998564,2.0,0.11515725044002255,0.0,0,1.6796998292185192,131.99922844444444,374.2925979824369,0.24152051667747101,9.304952310876416,0.0032149964145739693,148.11508451833785,1.2260011259435413,0,0,93.38174375239011,0.7249112727551998,-835.7133956049576,27.30409749124255,0.004483766734054463,-1.5802945634369572,29.244646144156338
2025-01-01 10:13:00,1.8603978429197108,0.5130294606628455,0.5508125,0.031006630715328512,0.008550491011047425,0.009180208333333334,0.4203252720092414,0.7974579875771359,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,77.18646782857213,51.666666666666686,46.10666666666668,-0.0,50.612278523243624,0.21682439434319487,577.0599221536606,0.0,120.60385598214395,47.83529604575183,50.612278523243624,46.44680480700594,12.43753247303448,19.13751124389776,0.0,0.13643094367684644,0.8820137612856334,0.30699517981039925,0.0,9.236100170605994,7422.65450107806,-2414.2117016381444,-813.1353283110692,28.360197590660775,-2912.043388070533,-0.0,-0.0,1304.4769975294223,2007.9625748202739,2.0,0.11575062509930492,0.0,0,1.6883548753406765,131.99922844444444,366.94994730864886,0.2390122817536786,9.384260691058035,0.003215794283855993,147.98415481596962,1.2252822072906566,0,0,93.51974860753535,0.7249112727551998,-840.522322664536,27.38699435346676,0.004483766734054463,-1.8095209045354521,30.16971849519623
2025-01-01 10:14:00,1.8603978429197108,0.5130294606628455,0.5508125,0.031006630715328512,0.008550491011047425,0.009180208333333334,0.4203252720092414,0.7974579875771359,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013853327614331806,0.0,On,0.1971890889737706,0,On,0.1971890889737706,0.0,On,0.11341870669334164,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,76.55741822017728,51.666666666666686,46.10666666666668,-0.0,50.58943207411513,0.21682439434319487,576.7145689681217,0.0,119.620965969027,47.76572751443105,50.58943207411513,46.353875234589005,12.43753247303448,19.30398863154964,0.0,0.13642702126395315,0.8868143418870146,0.345970271281072,0.0,9.236100170605994,7375.751324098354,-2415.9884465395635,-817.6257794642584,28.9981424998096,-2951.978018925037,-0.0,-0.0,1304.4769975294223,2006.4095141432122,2.0,0.11632606267224203,0.0,0,1.6967482886020655,131.99922844444444,359.98140118344696,0.23660380044178336,9.46081188333568,0.0032165919155690602,147.84537451955407,1.2245841351758968,0,0,93.59907405593941,0.7249112727551998,-845.097075728853,27.471296264594738,0.004483766734054463,-2.039251686679722,31.037394186489323
2025-01-01 10:15:00,1.8625356582070602,0.5130294606628455,0.5508125,0.03104226097011767,0.008550491011047425,0.009180208333333334,0.4148333683469741,0.8050877065267527,0.6426145833333333,0.0,0.5508125,0.0,0.5130294606628455,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.01209376644736842,0.0,On,0.013666959978264562,0.0,On,0.19453632096067056,0,On,0.19453632096067056,0.0,On,0.12104842564295844,0,On,0.6472212928771386,0.4854159696578538,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,75.81203705303967,51.666666666666686,46.10666666666668,0.0,50.56667277182512,0.5903809964352728,1569.3723517086241,0.0,118.4563078953745,47.69629143076121,50.56667277182512,46.261100760229255,12.43753247303448,19.46588011009251,0.0,0.13642476665369868,0.8913876565576785,0.3850129091185802,0.0,9.236100170605994,7332.223331989241,-2417.4143884878795,-821.8983681576417,29.58079550553013,-2991.0209331525793,-0.0,-0.0,1306.6148128167717,2004.838651917749,2.0,0.1168843512626207,0.0,0,1.7048915643952132,131.99922844444444,353.3585080145246,0.23428950241986654,9.53536320164606,0.003217389253521231,147.69911704665125,1.2239060384655593,0,0,93.65813138911582,0.7249112727551998,-849.4552538412435,27.556885683601788,0.004483766734054463,-2.2693806072015703,31.8501761127317
