Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.7678309301093171,0.1983564364077676,0.28073538637507284,0.7678309301093171,0.19835643640776757,0.2807353863750728,0.07859421860784836,0.313965183723691,0.32527152777777785,0.05,0.0,0.0019312197084061097,0.27880416666666663,0.0,0.18377310307443426,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002412620614035087,0.0,0.0025803022904923464,0.0,0.07360129570332093,0.0,0.04181691205291551,0.0,0.20538840995059002,0.15404130746294248,0.027117467571529743,0.0,0.0019312197084061097,5484.811389294472,18.33333333333337,0.29333333333333333,1377.2158910758983,8.170944690740741,0.32527152777777785,0.36666666666666664,6536.755752592592,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,90.4379803435015,51.66666666666668,46.10666666666668,0.0,51.76456551873268,0.04361359859364904,118.5882083567791,0.0,141.30934428672109,51.730237075332894,51.815858907258864,51.66177946510683,12.43753247303448,18.022195765364906,-0.05688659071215844,0.8948278165221203,2.1977000548794052,0.85,9.236100170605994,3735.576680958258,-98.79609224832656,1010.0197452397188,-2130.260288536018,0.0,0.0,400.56445673013496,437.66590263792256,0.75,0.09440302876554932,0.0,0.0,0.8835189483271578,49.499710666666665,-19.53887653033145,0.2186399995208168,8.32151087708027,0.002740490214358689,214.01027763563386,1.2303296939108195,1.0873669091327998,-101.26957213499274,2.473479886666191,0.18907152177415332,-346.86253087229363,-20.33361496388596
2025-01-01 11:00:00,0.5741930736635145,0.17219751454341384,0.2045691383945124,0.5741930736635145,0.17219751454341384,0.2045691383945124,0.03391502486030435,0.253716937692099,0.23656111111111114,0.05,0.0,0.0018024717278457025,0.20276666666666668,0.0,0.1576141812100805,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002412620614035087,0.0,0.001066999485089111,0.0,0.030435404761180156,0.0,0.01825505967856385,0.0,0.17050984746478504,0.12788238559858875,0.025309636400094426,0.0,0.0018024717278457025,3988.953737668707,18.33333333333337,0.21333333333333335,1001.6115571461079,5.94250522962963,0.23656111111111114,0.26666666666666666,4754.004183703703,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,86.51163415868469,51.66666666666668,46.10666666666668,0.0,50.82864142131273,0.0,0.0,0.0,135.17442837294482,50.27742565743702,50.82864142131273,50.00181777549918,12.43753247303448,18.05607301619343,-0.05352738822359176,2.0788262243128686,4.5357820841278125,1.95,9.236100170605994,2400.3281379103432,-179.28302103054324,393.446526580469,-1891.6276380574827,0.0,0.0,266.8865403853295,592.8523920874698,0.25,0.0899637850979595,0.0,0.0,0.8419720197185678,16.499903555555555,36.11549791378939,0.2211910320611296,8.379560851984937,0.0027797605431019025,149.8353619074788,1.2295801743844688,1.0873669091327998,-183.6243813163514,4.341360285808173,0.20652483495825052,-701.7992243492738,93.634193783635
2025-01-01 12:00:00,0.8827239682292601,0.21297357876478534,0.3700127093262562,0.88272396822926,0.21297357876478534,0.3700127093262562,0.0955072350585046,0.3528049276151999,0.3844118055555556,0.05,0.03871440426507711,0.0018024717278457025,0.3294958333333334,0.0,0.198390245431452,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0025131464729532165,0.0,0.003149748313221692,0.0,0.08984434027232968,0.0,0.06297496397316937,0.0,0.2228958133858476,0.16717186003938564,0.025309636400094426,0.0,0.0018024717278457025,6482.04982371165,20.000000000000057,0.3466666666666667,1627.618780362425,9.656570998148148,0.3844118055555556,0.43333333333333335,7725.256798518519,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,879.2133333333333,0.0,79.90906856847315,51.66666666666668,46.10666666666668,0.0,50.230362298691034,0.26900912272948313,710.9345249232384,879.2133333333333,124.85791963823928,49.346183848928696,50.230362298691034,48.90409462404753,12.43753247303448,19.604740476895696,-0.11472702884368094,2.9458686171726636,6.9295636323270005,3.05,9.236100170605994,4968.3902041702495,152.69966270450863,464.59356107672863,-2016.5672031288457,0.0,0.0,473.399433558823,689.8098584950719,1.0,0.09369676596698004,0.0,0.0,0.876909027298202,65.99961422222222,29.508150028623028,0.20289042610156086,9.130711305435378,0.002810023177194386,144.73840259747985,1.2224412222156487,1.0873669091327998,145.61680648768527,7.082856216823368,0.25124368035387096,-1262.8392160467695,99.813996761073
2025-01-01 13:00:00,0.7714022206270855,0.21297357876478534,0.22991497172784572,0.7714022206270856,0.21297357876478534,0.22991497172784572,0.09586135166835816,0.35940961895872736,0.26613125000000004,0.05,0.0,0.0018024717278457025,0.2281125,0.0,0.198390245431452,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0028147240497076024,0.0,0.003151527832042721,0.0,0.08989509978660784,0.0,0.0695796553166969,0.0,0.2228958133858476,0.16717186003938564,0.025309636400094426,0.0,0.0018024717278457025,4487.572954877295,20.000000000000057,0.24000000000000002,1126.8130017893714,6.685318383333334,0.26613125000000004,0.3,5348.2547066666675,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,80.75264300533111,51.66666666666668,46.10666666666668,0.0,50.905997648560835,0.0,0.0,0.0,126.17600469582985,49.7543988011403,50.905997648560835,49.17859937743004,12.43753247303448,19.69982718265128,-0.058641901789201846,4.295173759922822,8.365913654478122,4.45,9.236100170605994,3288.1760287325274,222.61175298179157,-22.644644869929394,-1763.9065772637719,0.0,0.0,480.358241512204,695.9227923998355,1.0,0.08930847331236837,0.0,0.0,0.8358389497609314,65.99961422222222,84.1514096067997,0.203436178728853,9.200767049573077,0.002836291164029527,118.53090667765743,1.2214493134534254,1.0873669091327998,214.64871326659198,7.963039715199588,0.25113650335698384,-1279.2925678166787,129.83492115737795
2025-01-01 14:00:00,0.8035899251275208,0.2157325275551664,0.23120245153344982,0.8035899251275208,0.2157325275551664,0.2312024515334498,0.1006858382989224,0.3867728368285984,0.26613125000000004,0.05,0.0,0.0030899515334497757,0.2281125,0.0,0.20114919422183306,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0030157757675438593,0.0,0.003308125488293291,0.0,0.09436193704308524,0.0,0.07518596308504001,0.0,0.22657441177302234,0.1699308088297667,0.04338794811444759,0.0,0.0030899515334497757,4487.572954877295,20.000000000000057,0.24000000000000002,1126.8130017893714,6.685318383333334,0.26613125000000004,0.3,5348.2547066666675,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,77.19047914276352,51.66666666666668,46.10666666666668,0.0,49.999732756210825,0.09068801358075954,236.70063653960923,0.0,120.61012366056801,48.49255974889505,49.999732756210825,47.73897324523717,12.43753247303448,19.766228385716023,-0.047893461769259696,4.842100149387893,9.404816186519751,4.7,9.236100170605994,3373.492131823273,-191.99389483100458,-332.07950273267244,-1701.8869554289236,0.0,0.0,494.2101324111839,623.282086821998,1.0,0.08745218241448435,0.0,0.0,0.81846590354267,65.99961422222222,93.5959999637175,0.204093558759753,9.252414551654514,0.0028586944750477444,76.44972923533025,1.2205426823711512,1.0873669091327998,-201.90711211249976,9.913217281495172,0.2554121948922457,-1559.5237317895735,100.63122726752964
2025-01-01 15:00:00,0.9049462463543185,0.22433900356561495,0.27429428713758075,0.9049462463543184,0.22433900356561493,0.27429428713758075,0.11658240429157324,0.47223259206274515,0.26613125000000004,0.05,0.03871440426507711,0.007467382872503625,0.2281125,0.0,0.2097556702322816,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003518405062134503,0.0,0.003829524502854848,0.0,0.10923447472658389,0.0,0.08770415714312124,0.0,0.23904077297400345,0.17928057973050254,0.10485420794324835,0.0,0.007467382872503625,4487.572954877295,20.000000000000057,0.24000000000000002,1126.8130017893714,6.685318383333334,0.26613125000000004,0.3,5348.2547066666675,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,879.2133333333333,0.0,84.3820983285931,51.66666666666668,46.10666666666668,0.0,51.51133170424576,0.043966030930447826,118.58820835677912,879.2133333333333,131.8470286384267,51.14172956640775,51.51133170424576,50.95692849748874,12.43753247303448,19.74435989069891,-0.05374456705591104,4.415906994308988,9.152149737639922,4.15,9.236100170605994,3304.8245445491066,-362.3482888829868,-518.8928499938033,-1785.4223882280285,0.0,0.0,533.227548525112,462.5150058339938,1.0,0.08851284258616886,0.0,0.0,0.8283926333486227,65.99961422222222,69.4464293747278,0.2051442578295682,9.254646310689326,0.0028694980071919565,56.64126451105651,1.2206260395903554,1.0873669091327998,-374.0604163610299,11.712127478043131,0.25372606092891065,-1639.8825314665094,-5.823320316665189
2025-01-01 16:00:00,1.0995816701963934,0.2384221497062621,0.24433474555061133,1.0995816701963934,0.23842214970626213,0.24433474555061135,0.14869532268275024,0.6347550975136432,0.26613125000000004,0.05,0.0,0.016222245550611324,0.2281125,0.0,0.22383881637292877,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00442313779239766,0.0,0.004886558682546195,0.0,0.13938562620780637,0.0,0.1085166147488882,0.0,0.25484512160038386,0.19113384120028784,0.22778672760084986,0.0,0.016222245550611324,4487.572954877295,20.000000000000057,0.24000000000000002,1126.8130017893714,6.685318383333334,0.26613125000000004,0.3,5348.2547066666675,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,80.660956890194,51.66666666666668,46.10666666666668,0.0,50.75744769182003,0.08828928644777868,236.70063653960923,0.0,126.03274514092814,49.74684662105486,50.75744769182003,49.241546085672276,12.43753247303448,19.710151954206886,-0.05437164494200696,3.6475197540439237,7.94306719963896,3.05,9.236100170605994,3068.8182818445816,-833.9663497046403,-704.9678833870793,-2023.5645043334466,0.0,0.0,603.824148305739,173.49060834110531,1.0,0.09317896773009053,0.0,0.0,0.8720629481026029,65.99961422222222,0.9856829949941835,0.20623959017746268,9.249634699547007,0.0028788585252101273,-31.050296099147268,1.2207614172483368,1.0873669091327998,-845.8836119631356,11.917262258495354,0.2601053225908822,-1670.3647920605706,-161.4160931158799
2025-01-01 17:00:00,1.1795434010419068,0.25054073359108187,0.2438197536283697,1.1795434010419066,0.25054073359108187,0.2438197536283697,0.18977875911204659,0.6736333919298599,0.26613125000000004,0.05,0.0,0.015707253628369694,0.2281125,0.0,0.2359574002577485,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005629448099415205,0.0,0.006237213467707361,0.0,0.17791209754492404,0.0,0.13846812200441996,0.0,0.26703899403194453,0.20027924552395834,0.22055540291510858,0.0,0.015707253628369694,4487.572954877295,20.000000000000057,0.24000000000000002,1126.8130017893714,6.685318383333334,0.26613125000000004,0.3,5348.2547066666675,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,77.24762023260863,51.66666666666668,46.10666666666668,0.0,49.852037034848045,0.0,0.0,0.0,120.69940661345098,48.4694309717386,49.852037034848045,47.77812794018389,12.43753247303448,19.728993192933498,-0.051111761088899026,2.4847933010193697,5.699989092815347,1.95,9.236100170605994,2858.938199882608,-747.9011790843476,-399.8616251517448,-2263.1607089056934,0.0,0.0,690.1636327667841,14.065508081311389,1.0,0.0976144335805345,0.0,0.0,0.9135745200804224,65.99961422222222,-55.637678855777885,0.20443960430899116,9.231255800167911,0.0028583418218357,-95.29516368150331,1.2201240581021568,1.0873669091327998,-758.3500292681109,10.448850183763259,0.24816167330339595,-1223.3234047535802,-303.351222187536
2025-01-01 18:00:00,1.1211589277828373,0.2448744931743722,0.28825468360985146,1.1211589277828373,0.24487449317437218,0.28825468360985146,0.1935251518369458,0.5967174565014469,0.2809163194444445,0.05,0.03871440426507711,0.008754862678107699,0.24078541666666667,0.0,0.23029115984103887,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006433654970760233,0.0,0.0063368665216849964,0.0,0.18075463034450057,0.0,0.16673005705579355,0.0,0.25750188710223226,0.19312641532667416,0.1229325196576015,0.0,0.008754862678107699,4736.882563481589,20.000000000000057,0.25333333333333335,1189.4137241110031,7.056724960185185,0.2809163194444445,0.31666666666666665,5645.379968148148,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,879.2133333333333,0.0,80.33420493003861,51.66666666666668,46.10666666666668,0.0,50.47610959452863,0.134776337460765,355.28884489638835,879.2133333333333,125.52219520318532,49.5901894244078,50.47615021436499,49.147188719511036,12.43753247303448,19.70758675817486,-0.050750517055906975,1.805872861474666,4.12899271687616,1.15,9.236100170605994,3020.7793777628335,-924.9875614293386,94.88953516161513,-2349.7902018607174,0.0,0.0,708.684609383635,0.0,0.9,0.09681467098881433,0.0,0.0,0.9060895334948451,59.3996528,-74.99759324167358,0.20350506450165068,9.199903497621806,0.002842865393193421,-90.43252484963196,1.219610986131961,1.0873669091327998,-932.9402366718716,7.952675242533027,0.19821094440454598,-769.3849905243432,-325.1391984250447
2025-01-01 19:00:00,1.1948775507600262,0.23373158262746388,0.3120036268141849,1.1948775507600262,0.2337315826274639,0.31200362681418486,0.16975930004699477,0.6202765840463645,0.35484166666666667,0.05,0.0,0.007853626814184847,0.30415000000000003,0.0,0.21914824929413054,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006835758406432749,0.0,0.005518287864011563,0.0,0.15740525377655049,0.0,0.21780121686330284,0.0,0.24462679274712065,0.1834700945603404,0.11027770145755429,0.0,0.007853626814184847,5983.4306065030605,20.000000000000057,0.32000000000000006,1502.4173357191617,8.913757844444444,0.35484166666666667,0.4,7131.0062755555555,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,81.67034940206742,51.66666666666668,46.10666666666668,0.0,50.80094258193137,0.0,0.0,0.0,127.60992094073033,50.11064787660174,50.80094258193137,49.765500523936915,12.43753247303448,19.69826194088723,-0.0662276096201389,0.6460838326931703,3.0384181234734386,-0.25000000000000006,9.236100170605994,3994.7937065007723,-1274.1100237757494,366.46256360246474,-2621.396419692642,0.0,0.0,718.7339792323957,0.0,0.85,0.09985782618352204,0.0,0.0,0.9345704552659236,56.09967208888889,-85.97445954204134,0.20192335644464282,9.168320749535749,0.0028189050985659844,-112.37070332727438,1.2196677652920347,1.0873669091327998,-1281.921108603799,7.811084828049711,0.18286031944959472,-798.306011455979,-337.64876066071804
2025-01-01 20:00:00,1.0857250632990765,0.21377782949304183,0.3233890636752475,1.0857250632990767,0.21377782949304183,0.32338906367524745,0.11969625879884403,0.5464020683891214,0.36962673611111113,0.05,0.0,0.006566147008580774,0.3168229166666667,0.0,0.1991944961597085,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.007036810124269006,0.0,0.0038158222079329234,0.0,0.10884362646664211,0.0,0.18861001709964226,0.0,0.2190128484216076,0.1642596363162057,0.09219938974320112,0.0,0.006566147008580774,6232.740215107356,20.000000000000057,0.3333333333333333,1565.0180580407934,9.285164421296296,0.36962673611111113,0.4166666666666667,7428.131537037038,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,79.48279789116044,51.66666666666668,46.10666666666668,0.0,49.976895395980854,0.0,0.0,0.0,124.19187170493818,49.35738978137362,49.976895395980854,49.04763697407001,12.43753247303448,19.75781099195294,-0.04901852937994627,-0.09037425337222245,1.953528400077311,-0.55,9.236100170605994,4061.7978662930673,-664.7135270956419,668.5056637232757,-2694.091484090367,0.0,0.0,624.567652277474,0.0,1.0,0.1007784895289612,0.0,0.0,0.9431869532889469,65.99961422222222,-101.41851700139419,0.19979027405469946,9.173659921062546,0.00279943943096061,-68.98606356929736,1.219433985472206,1.0873669091327998,-671.1862127438166,6.472685648174773,0.15607408804926426,-536.2237055822336,-360.2886887352842
2025-01-01 21:00:00,0.7178701959696067,0.16362891459722706,0.3223590798307642,0.7178701959696067,0.16362891459722706,0.32235907983076423,0.01689487815683697,0.2813485817016585,0.36962673611111113,0.05,0.0,0.005536163164097514,0.3168229166666667,0.0,0.14904558126389372,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.006534180829678363,0.0,0.00035092111150695907,0.0,0.010009776215651646,0.0,0.0048843996447482585,0.0,0.15313868841423758,0.11485401631067818,0.07773674037171859,0.0,0.005536163164097514,6232.740215107356,20.000000000000057,0.3333333333333333,1565.0180580407934,9.285164421296296,0.36962673611111113,0.4166666666666667,7428.131537037038,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,77.7891035360198,51.66666666666668,46.10666666666668,0.0,49.17407335320845,0.0,0.0,0.0,121.54547427503093,48.62210322003284,49.17407335320845,48.34611815344504,12.43753247303448,19.651397606258413,-0.06689005778904782,0.3109105324090217,1.6161441901007982,-0.3,9.236100170605994,3753.547054120687,-868.8842675198011,804.5459267536633,-2649.7117104050913,0.0,0.0,275.7866255200025,0.0,1.0,0.10102361066520968,0.0,0.0,0.9454810446051152,65.99961422222222,-105.2680761015793,0.20041381087689483,9.113826749870054,0.0027897353804173545,-33.27545108959988,1.2198840689240549,1.0873669091327998,-872.9749422116485,4.090674691847196,0.16491402047096898,-427.23363165680144,-333.2384996303288
2025-01-01 22:00:00,0.6954196207190843,0.16214232481665247,0.33258578486678314,0.6954196207190843,0.16214232481665247,0.33258578486678314,0.01599014542657381,0.24501766973695474,0.3844118055555556,0.05,0.0,0.0030899515334497757,0.3294958333333334,0.0,0.14755899148331914,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.005629448099415205,0.0,0.00035092111150695907,0.0,0.010009776215651646,0.0,0.0048843996447482585,0.0,0.15313868841423758,0.11485401631067818,0.04338794811444759,0.0,0.0030899515334497757,6482.04982371165,20.000000000000057,0.3466666666666667,1627.618780362425,9.656570998148148,0.3844118055555556,0.43333333333333335,7725.256798518519,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,75.65488560134621,51.66666666666668,46.10666666666668,0.0,48.3924192272301,0.0,0.0,0.0,118.21075875210344,47.90482204497576,48.3924192272301,47.66102345384861,12.43753247303448,19.727267720074348,-0.049969905441741604,-0.7945453679211257,1.2194086133926527,-1.95,9.236100170605994,3546.033777491144,-1658.7868795436211,339.9606618385934,-3097.164408145933,0.0,0.0,272.8997730823065,0.0,1.0,0.1077492120384671,0.0,0.0,1.0084260192512737,65.99961422222222,-111.75141115687846,0.1990173005266202,9.141389417682378,0.00278332188164108,-39.25418802145728,1.219572842749028,1.0873669091327998,-1665.0317490033494,6.244869459728454,0.21745284164628173,-948.8636995280565,-338.79441899577523
2025-01-01 23:00:00,0.7802521250943385,0.1599124401457906,0.4086232848667831,0.7802521250943385,0.1599124401457906,0.4086232848667832,0.015085412696310651,0.24204449017580557,0.4731222222222223,0.05,0.0,0.0030899515334497757,0.40553333333333336,0.0,0.14532910681245725,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004724715369152047,0.0,0.00035092111150695907,0.0,0.010009776215651646,0.0,0.0048843996447482585,0.0,0.15313868841423758,0.11485401631067818,0.04338794811444759,0.0,0.0030899515334497757,7977.907475337414,20.000000000000057,0.4266666666666667,2003.2231142922158,11.88501045925926,0.4731222222222223,0.5333333333333333,9508.008367407407,17827.51568888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9526.862608888889,0.0,0.0,73.893719867237,51.66666666666668,46.10666666666668,0.0,47.631705562503626,0.0,0.0,0.0,115.4589372925578,47.20541901281626,47.631705562503626,46.99227573797257,12.43753247303448,19.682095771682437,-0.06978849927065926,-2.24087230796826,0.11138272997930304,-3.05,9.236100170605994,4812.439395129822,-1160.7313113284135,771.4582305742159,-3317.6544082685086,0.0,0.0,269.02186079089415,0.0,1.0,0.10991786429147468,0.0,0.0,1.028722458707926,65.99961422222222,-116.8355327299781,0.19887722272716332,9.10939333034488,0.0027734511588896646,-45.495471688473046,1.2197684130455797,1.0873669091327998,-1167.9677544924332,7.236443164019685,0.20072552843690208,-859.7613577398791,-372.0035259781206
