Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,2.897978412347671,0.1361909999298233,0.0,2.897978412347671,0.1361909999298233,0.0,0.10152648468979251,0.0,0.27007300690004354,2.5263789207578347,0.0,0.0,0.1361909999298233,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003070904605263158,0.0,0.09845558008452934,0.0,0.04030947499405891,0.0,0.1465232494239019,0.10989243706792642,0.025101859476374704,0.0,0.023073672523178847,0.0,0.0,0.0,2526.3789207578347,21.111111111111143,0.38333333333333336,0.0,2.485834048962963,0.04054487179487179,0.38333333333333336,2485.8340489629627,6484.784475555555,0.0,0.0,32.549620135235074,51.66666666666668,46.10666666666668,0.0,50.92008348032813,0.0,0.0,0.0,32.549620135235074,48.71688312194344,50.92008348032813,47.61528294275111,12.43753247303448,20.805696238963495,-0.05047376855440996,0.85,2231.179197455173,-906.7898850426225,0.0,0.0,379.16694635283164,1340.6574080869448,1.0,0.034609135256778174,0.0,0.0,0.48329923963129956,65.99961422222222,232.423215387129,0.19133462563347045,9.733717437769686,0.002852370747964969,104.70311682289397,1.2185971124623127
2025-01-01 11:00:00,1.7976799767727933,0.1361909999298233,0.0,1.7976799767727931,0.1361909999298233,0.0,0.09825315631295621,0.0,0.2714735174228,1.4279533030370368,0.0,0.0,0.1361909999298233,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003070904605263158,0.0,0.09518225170769305,0.0,0.04492168765011895,0.0,0.1465232494239019,0.10989243706792642,0.023428402177949722,0.0,0.02153542768830026,0.0,0.0,0.0,1427.953303037037,21.111111111111143,0.21666666666666667,0.0,1.4050366363703701,0.022916666666666665,0.21666666666666667,1405.0366363703702,6484.784475555555,0.0,0.0,32.28458104527161,51.66666666666668,46.10666666666668,0.0,50.60179275050724,0.0,0.0,0.0,32.28458104527161,48.44395219359608,50.60179275050724,47.36503191514051,12.43753247303448,20.759225568002787,-0.060825199236307095,1.95,1236.5585040441938,-812.905388927645,0.0,0.0,380.50583063205534,1312.5456752118284,1.0,0.03311400809648555,0.0,0.0,0.4624205376828014,65.99961422222222,241.00475930274652,0.1938804220101574,9.743672353852169,0.0028835745704852652,92.44720331169053,1.2181948567866827
2025-01-01 12:00:00,1.5285062745273577,0.12716152996261212,0.0,1.5285062745273574,0.1271615299626121,0.0,0.07098232924227126,0.0,0.24925576579220882,1.2082681794928773,0.0,0.0,0.12716152996261212,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0031988589638157895,0.0,0.06778347027845545,0.0,0.03474322930914263,0.0,0.13273071861016056,0.09954803895762039,0.023428402177949722,0.0,0.02153542768830026,0.0,0.0,0.0,1208.2681794928774,21.111111111111143,0.18333333333333332,0.0,1.1888771538518519,0.01939102564102564,0.18333333333333332,1188.8771538518517,6484.784475555555,0.0,0.0,31.82791780561447,51.66666666666668,46.10666666666668,0.0,50.287081431710746,0.0,0.0,0.0,31.82791780561447,48.173831566000246,50.287081431710746,47.117206633145,12.43753247303448,20.880288044293877,-0.03514617785272408,3.05,1003.3857327610759,-759.6500270940861,0.0,0.0,312.1828448210744,1320.8867908629175,0.7,0.0327732560438379,0.0,0.0,0.45766210593564705,46.199729955555554,242.5847355412101,0.1940267850844089,9.82215719355359,0.002908885322840373,59.478988212417285,1.2170637679951173
2025-01-01 13:00:00,1.3210551238988004,0.10482703404263317,0.0,1.3210551238988002,0.10482703404263317,0.0,0.017642690333103356,0.2333236805925926,0.1913482587964662,0.8787404941766381,0.0,0.0,0.10482703404263317,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0035827220394736847,0.0,0.014059968293629672,0.0,0.0066150502067052796,0.0,0.10295139071685531,0.07721354303764145,0.023428402177949722,0.0,0.02153542768830026,0.0,0.0,0.0,878.7404941766381,21.111111111111143,0.13333333333333333,0.0,0.8646379300740741,0.014102564102564103,0.13333333333333333,864.637930074074,6484.784475555555,233.3236805925926,0.06666666666666667,31.7123537775646,51.66666666666668,46.10666666666668,0.0,49.96396490672167,0.03056952591309532,79.65360825613088,233.3236805925926,31.7123537775646,47.877219969611794,49.96396490672167,46.83384750105685,12.43753247303448,20.69266059462649,-0.08960456550774859,4.45,671.9941991785362,-652.6340953411581,0.0,0.0,160.12050262425083,1516.3685078046178,0.05,0.031022696397539233,0.0,0.0,0.4332164172552375,3.299980711111111,285.7672977188054,0.19683530054718684,9.744539647294001,0.0029185164113227657,18.411882000028637,1.2172615909370872
2025-01-01 14:00:00,1.7068967330216696,0.13750592807291814,0.0,1.7068967330216696,0.13750592807291814,0.0,0.09472463896967435,0.5249782813333334,0.3182958803141034,0.7688979324045584,0.0,0.0,0.13750592807291814,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.003838630756578947,0.0,0.0908860082130954,0.0,0.05787379168426013,0.0,0.1465232494239019,0.10989243706792642,0.04016297516219953,0.0,0.03691787603708616,0.0,0.0,0.0,768.8979324045583,21.111111111111143,0.11666666666666667,0.0,0.7565581888148147,0.012339743589743591,0.11666666666666667,756.5581888148148,6484.784475555555,524.9782813333334,0.15,33.94407796919015,51.66666666666668,46.10666666666668,0.0,51.2780260653305,0.17723000174736636,477.73040437890745,524.9782813333334,33.94407796919015,49.99186834269977,51.2786884999477,49.34812704676721,12.43753247303448,20.85813523823413,-0.013013289644790404,4.7,838.75191335567,-636.9039462871185,0.0,0.0,391.6826548470412,1644.1004696454147,1.0,0.030534695634113974,0.0,0.0,0.4264017310126296,65.99961422222222,315.075272391189,0.19557814390375908,9.829107359887017,0.0029312729804233345,54.58747934958358,1.215955751204168
2025-01-01 15:00:00,1.8311720141478198,0.13970324919414998,0.0,1.8311720141478198,0.13970324919414998,0.0,0.10150190146900558,0.5249782813333334,0.4357938989409225,0.7688979324045584,0.0,0.0,0.13970324919414998,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004478402549342105,0.0,0.09702349891966347,0.0,0.06324417628378208,0.0,0.15032962968094096,0.11274722226070569,0.09706052330864885,0.0,0.08921820042295822,0.0,0.0,0.0,768.8979324045583,21.111111111111143,0.11666666666666667,0.0,0.7565581888148147,0.012339743589743591,0.11666666666666667,756.5581888148148,6484.784475555555,524.9782813333334,0.15,33.66416293400306,51.66666666666668,46.10666666666668,0.0,51.230513862923395,0.05922435329531193,159.30721651226176,524.9782813333334,33.66416293400306,49.44499777949365,51.23130100847889,48.551452592223285,12.43753247303448,20.588382599604714,-0.14388856488841775,4.15,806.2586945086247,-650.7997785139295,0.0,0.0,406.4936168228774,1366.713023015825,1.0,0.030608856163351288,0.0,0.0,0.4274373456596044,65.99961422222222,281.66692379511863,0.1998282670138563,9.723449370145348,0.0029455325623160286,47.188580418299274,1.217062531480724
2025-01-01 16:00:00,1.6771630235281658,0.14832561162256042,0.0,1.6771630235281658,0.14832561162256042,0.0,0.12060565101269086,0.0,0.6778168783388366,0.8787404941766381,0.0,0.0,0.14832561162256042,0.0,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005629991776315789,0.0,0.11497565923637507,0.0,0.07537492737917285,0.0,0.15919625663263184,0.11939719247447385,0.2108556196015475,0.0,0.19381884919470235,0.0,0.0,0.0,878.7404941766381,21.111111111111143,0.13333333333333333,0.0,0.8646379300740741,0.014102564102564103,0.13333333333333333,864.637930074074,6484.784475555555,0.0,0.0,35.980542756024,51.66666666666668,46.10666666666668,0.0,51.79767328543449,0.0291432968401836,79.65360825613088,0.0,35.980542756024,51.744471016635366,51.810516768915335,51.705026398754974,12.43753247303448,20.815471713899523,-0.04348996894359202,3.05,703.5644054790389,-750.7203853307644,0.0,0.0,448.6039368132157,524.8181075106532,1.0,0.03242626606406937,0.0,0.0,0.4528165646605594,65.99961422222222,126.94035981994966,0.1979404884465832,9.840568319037702,0.002958928991971755,15.923998378505106,1.2161122215735143
2025-01-01 17:00:00,2.609877182576307,0.15878093790778033,0.0,2.6098771825763074,0.1587809379077803,0.0,0.15579501068967067,0.0,0.6966011835333604,1.7574809883532763,0.0,0.0,0.15878093790778033,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.0071654440789473695,0.0,0.14862956661072327,0.0,0.09306560605995107,0.0,0.16963021663133881,0.12722266247350406,0.20416179040784757,0.0,0.187665869855188,0.0,0.0,0.0,1757.4809883532762,21.111111111111143,0.26666666666666666,0.0,1.7292758601481482,0.028205128205128206,0.26666666666666666,1729.275860148148,6484.784475555555,0.0,0.0,34.91078986805873,51.66666666666668,46.10666666666668,0.0,51.37632726700727,0.02945911260271087,79.65360825613088,0.0,34.91078986805873,50.77505161788363,51.37632726700727,50.47441379332182,12.43753247303448,20.78168761791753,-0.05468215931884656,1.95,1461.9402398946195,-830.6427694127365,0.0,0.0,514.694033018024,42.32661576020578,1.0,0.03382516036280274,0.0,0.0,0.4723514228962903,65.99961422222222,20.407987936055786,0.19808117487784804,9.818495131642266,0.002956246202515044,-8.443158031915237,1.2156821855804794
2025-01-01 18:00:00,2.7309386468003565,0.1650665508571261,0.0,2.7309386468003565,0.1650665508571261,0.0,0.194359630379933,0.0,0.5594129045229878,1.9771661118974357,0.0,0.0,0.1650665508571261,0.0,1.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.00818907894736842,0.0,0.18617055143256458,0.0,0.12092842498217674,0.0,0.17625779637300673,0.132193347279755,0.11379509629289865,0.0,0.10460064877174413,0.0,0.0,0.0,1977.1661118974357,21.111111111111143,0.3,0.0,1.9454353426666666,0.03173076923076923,0.3,1945.4353426666667,6484.784475555555,0.0,0.0,32.46083582862505,51.66666666666668,46.10666666666668,0.0,50.78217020115141,0.08934590677480529,239.3433150841484,0.0,32.46083582862505,48.6544861850271,50.78217020115141,47.59064417696495,12.43753247303448,20.80100494733999,-0.04894917023558012,1.15,1695.706239424785,-864.0130145168179,0.0,0.0,589.0383583143897,0.0,1.0,0.033623078145841756,0.0,0.0,0.4695294459507345,65.99961422222222,-6.485216270222462,0.19771060051129533,9.822441220968347,0.0029557271061168918,-6.44807100109469,1.2149914071196783
2025-01-01 19:00:00,3.2067484705542655,0.16348293704882852,0.0,3.2067484705542655,0.16348293704882852,0.0,0.20939684248635465,0.0,0.5808152690821559,2.4165363589857547,0.0,0.0,0.16348293704882852,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.008700896381578949,0.0,0.20069594610477567,0.0,0.16692418955220006,0.0,0.17589954881940306,0.13192466161455227,0.10208089520392379,0.0,0.093832934927594,0.0,0.0,0.0,2416.5363589857548,21.111111111111143,0.36666666666666664,0.0,2.3777543077037038,0.03878205128205128,0.36666666666666664,2377.7543077037035,6484.784475555555,0.0,0.0,31.347785416191357,51.66666666666668,46.10666666666668,0.0,50.34928981596242,0.0,0.0,0.0,31.347785416191357,47.615232708949094,50.34928981596242,46.24820415544243,12.43753247303448,20.752696401449974,-0.07551054112636345,-0.25000000000000006,2096.349669525028,-955.8405798702737,0.0,0.0,647.9849272418568,0.0,1.0,0.03459160402906752,0.0,0.0,0.48305442481695937,65.99961422222222,-12.331036832309744,0.19801806240835712,9.795891865708343,0.0029513912294791876,-15.57854596530989,1.215194566702468
