Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 10:11:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.98511860090656,74.0424872333414,16.014881399093436,15.95751276665859,150.60942543649946,-3.795932110369904,1413.981805,3.5832098883644763,6312.630029153483,50.148099101149974,0.0,50.148099101149974,34.248099101149975,15.899999999999999,553.5094495518416,416.70240689154184,136.8070426602998,120.90704266029981,15.899999999999999,10922.617241358425,188.71600883144652,123.71600883144652,65.0,65.0,0.0,801.9671858599949,50.148099101149974,0.0,50.148099101149974,34.248099101149975,15.899999999999999,553.5094495518416,416.70240689154184,136.8070426602998,120.90704266029981,15.899999999999999,949.0558899105813,42.826476632382075,-0.0,42.826476632382075,34.248099101149975,15.899999999999999,527.8747847893064,411.04157035741036,116.83321443189602,120.90704266029981,15.899999999999999,1028.4542106418544,553.5094495518416,416.70240689154184,136.8070426602998,120.90704266029981,15.899999999999999,188.71600883144652,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:12:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.89984916625497,73.95691104987279,16.10015083374503,16.04308895012722,150.83170389247613,-3.796257939800853,1413.981805,3.565195956760218,6303.470081055597,50.13367072792013,0.0,50.13367072792013,34.233670727920135,15.899999999999999,552.6374190135949,416.0693891456173,136.56802986797757,120.66802986797757,15.899999999999999,10960.011222957122,189.3620850241471,124.36208502414709,65.0,65.0,0.0,800.7895132537237,50.13367072792013,0.0,50.13367072792013,34.233670727920135,15.899999999999999,552.6374190135949,416.0693891456173,136.56802986797757,120.66802986797757,15.899999999999999,947.4949989085396,42.814154801643795,-0.0,42.814154801643795,34.233670727920135,15.899999999999999,526.9484870157863,410.31938950853345,116.62909750725284,120.66802986797757,15.899999999999999,1026.8339248823354,552.6374190135949,416.0693891456173,136.56802986797757,120.66802986797757,15.899999999999999,189.3620850241471,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:13:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.81516742482445,73.87192759759479,16.184832575175548,16.128072402405206,151.0543237149567,-3.7965837663796265,1413.981805,3.54748967580492,6294.230028357748,50.119230542234526,0.0,50.119230542234526,34.21923054223453,15.899999999999999,551.7576274971018,415.4301048935661,136.3275226035357,120.4275226035357,15.899999999999999,10997.130310048036,190.00341171467142,125.0034117146714,65.0,65.0,0.0,799.6015143902898,50.119230542234526,0.0,50.119230542234526,34.21923054223453,15.899999999999999,551.7576274971018,415.4301048935661,136.3275226035357,120.4275226035357,15.899999999999999,945.9233185221882,42.80182288306828,-0.0,42.80182288306828,34.21923054223453,15.899999999999999,526.0157112873011,409.59200698388156,116.42370430341948,120.4275226035357,15.899999999999999,1025.199218753367,551.7576274971018,415.4301048935661,136.3275226035357,120.4275226035357,15.899999999999999,190.00341171467142,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:14:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.73107566301891,73.78753906840602,16.268924336981094,16.21246093159398,151.27728393931363,-3.796909590193536,1413.981805,3.5300850228996796,6284.910957947353,50.104782875694674,0.0,50.104782875694674,34.204782875694676,15.899999999999999,550.8701753824541,414.78456628831896,136.0856090941352,120.1856090941352,15.899999999999999,11033.97379639318,190.63997670096097,125.63997670096096,65.0,65.0,0.0,798.4033283805884,50.104782875694674,0.0,50.104782875694674,34.204782875694676,15.899999999999999,550.8701753824541,414.78456628831896,136.0856090941352,120.1856090941352,15.899999999999999,944.3410283590812,42.789484575843254,-0.0,42.789484575843254,34.204782875694676,15.899999999999999,525.0765619091113,408.85945174271984,116.21711016639146,120.1856090941352,15.899999999999999,1023.550278767263,550.8701753824541,414.78456628831896,136.0856090941352,120.1856090941352,15.899999999999999,190.63997670096097,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:15:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.64757615902543,73.70374764860375,16.35242384097457,16.296252351396245,151.50058356774565,-3.7972354111698223,1413.981805,3.512976144370691,6275.513912782344,50.0903319550157,0.0,50.0903319550157,34.1903319550157,15.899999999999999,549.9751589097665,414.13278560296254,135.84237330680392,119.94237330680393,15.899999999999999,11070.540980934613,191.2717678704558,126.2717678704558,65.0,65.0,0.0,797.1950886961561,50.0903319550157,0.0,50.0903319550157,34.1903319550157,15.899999999999999,549.9751589097665,414.13278560296254,135.84237330680392,119.94237330680393,15.899999999999999,942.7482991801786,42.77714348958341,-0.0,42.77714348958341,34.1903319550157,15.899999999999999,524.1311379562769,408.12175115226637,116.00938680401055,119.94237330680393,15.899999999999999,1021.8872837440077,549.9751589097665,414.13278560296254,135.84237330680392,119.94237330680393,15.899999999999999,191.2717678704558,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:16:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.56467118208964,73.62055551807168,16.435328817910364,16.379444481928317,151.72422157077688,-3.797561229330313,1413.981805,3.496157349720469,6266.03989402241,50.07588190529762,0.0,50.07588190529762,34.17588190529762,15.899999999999999,549.0726703821736,413.4747752257689,135.5978951564047,119.69789515640468,15.899999999999999,11106.83116807332,191.89877320491274,126.89877320491274,65.0,65.0,0.0,795.9769234432019,50.07588190529762,0.0,50.07588190529762,34.17588190529762,15.899999999999999,549.0726703821736,413.4747752257689,135.5978951564047,119.69789515640468,15.899999999999999,941.1452931485177,42.76480314712417,-0.0,42.76480314712417,34.17588190529762,15.899999999999999,523.1795334203986,407.378930956829,115.8006024635696,119.69789515640468,15.899999999999999,1020.2104051884376,549.0726703821736,413.4747752257689,135.5978951564047,119.69789515640468,15.899999999999999,191.89877320491274,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:17:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.48236293832866,73.53796479582601,16.51763706167134,16.46203520417399,151.94819703496478,-3.7978870449223905,1413.981805,3.479623095424337,6256.489856786695,50.061436743741226,0.0,50.061436743741226,34.16143674374123,15.899999999999999,548.1627977614904,412.810547219717,135.3522505417734,119.45225054177341,15.899999999999999,11142.843691331442,192.52098118923072,127.52098118923074,65.0,65.0,0.0,794.7489548170875,50.061436743741226,0.0,50.061436743741226,34.16143674374123,15.899999999999999,548.1627977614904,412.810547219717,135.3522505417734,119.45225054177341,15.899999999999999,939.5321630078954,42.752466979155,-0.0,42.752466979155,34.16143674374123,15.899999999999999,522.2218367210967,406.6310147584222,115.59082196267448,119.45225054177341,15.899999999999999,1018.519806538953,548.1627977614904,412.810547219717,135.3522505417734,119.45225054177341,15.899999999999999,192.52098118923072,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:18:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.40065379035173,73.45597776030942,16.59934620964827,16.54402223969058,152.17250856347846,-3.798212857444014,1413.981805,3.4633680237736106,6246.864737722407,50.04700042139086,0.0,50.04700042139086,34.147000421390864,15.899999999999999,547.2456272947412,412.14011510318915,135.10551219155207,119.20551219155207,15.899999999999999,11178.577817229972,193.13837915069334,128.13837915069334,65.0,65.0,0.0,793.5113026471621,50.04700042139086,0.0,50.04700042139086,34.147000421390864,15.899999999999999,547.2456272947412,412.14011510318915,135.10551219155207,119.20551219155207,15.899999999999999,937.9090566373987,42.74013835986779,-0.0,42.74013835986779,34.147000421390864,15.899999999999999,521.258133409165,405.8780259975796,115.38010741158546,119.20551219155207,15.899999999999999,1016.8156480477686,547.2456272947412,412.14011510318915,135.10551219155207,119.20551219155207,15.899999999999999,193.13837915069334,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:19:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.3195459261289,73.37459651704796,16.680454073871108,16.625403482952045,152.3971551766963,-3.7985386671789456,1413.981805,3.447386891408316,6237.165418466853,50.03257676802222,0.0,50.03257676802222,34.13257676802222,15.899999999999999,546.3212400328486,411.4634911785445,134.85774885430408,118.95774885430409,15.899999999999999,11214.032890124414,193.7509557613734,128.7509557613734,65.0,65.0,0.0,792.2640796985768,50.03257676802222,0.0,50.03257676802222,34.13257676802222,15.899999999999999,546.3212400328486,411.4634911785445,134.85774885430408,118.95774885430409,15.899999999999999,936.2761107846071,42.72782055989097,-0.0,42.72782055989097,34.13257676802222,15.899999999999999,520.2885024451873,405.11998492361164,115.16851752157568,118.95774885430409,15.899999999999999,1015.0980803124265,546.3212400328486,411.4634911785445,134.85774885430408,118.95774885430409,15.899999999999999,193.7509557613734,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:20:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.23904158017191,73.29382322052012,16.760958419828082,16.70617677947987,152.6221357111806,-3.7988644741126336,1413.981805,3.431674609093761,6227.3927530003,50.018169533782995,0.0,50.018169533782995,34.118169533782996,15.899999999999999,545.3897144363424,410.78068831055174,134.60902612579068,118.70902612579069,15.899999999999999,11249.208235373602,194.35869936512796,129.35869936512796,65.0,65.0,0.0,791.0073951893244,50.018169533782995,0.0,50.018169533782995,34.118169533782996,15.899999999999999,545.3897144363424,410.78068831055174,134.60902612579068,118.70902612579069,15.899999999999999,934.6334555976764,42.715516781850674,-0.0,42.715516781850674,34.118169533782996,15.899999999999999,519.3130188892798,404.3569105778545,114.95610831142524,118.70902612579069,15.899999999999999,1013.3672491173618,545.3897144363424,410.78068831055174,134.60902612579068,118.70902612579069,15.899999999999999,194.35869936512796,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:21:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.1591429774051,73.21366001776457,16.8408570225949,16.786339982235425,152.84744897132862,-3.799190278201422,1413.981805,3.416226225822121,6217.547562872736,50.003782382146106,0.0,50.003782382146106,34.10378238214611,15.899999999999999,544.4511259203883,410.09171947774774,134.35940644264062,118.45940644264063,15.899999999999999,11284.10318385473,194.96159840115774,129.96159840115774,65.0,65.0,0.0,789.7413541764416,50.003782382146106,0.0,50.003782382146106,34.10378238214611,15.899999999999999,544.4511259203883,410.09171947774774,134.35940644264062,118.45940644264063,15.899999999999999,932.9812137331877,42.703230154352774,-0.0,42.703230154352774,34.10378238214611,15.899999999999999,518.3317533706272,403.58882026861215,114.74293310201509,118.45940644264063,15.899999999999999,1011.6232945885374,544.4511259203883,410.09171947774774,134.35940644264062,118.45940644264063,15.899999999999999,194.96159840115774,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:22:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.07985233392007,73.13410904907026,16.920147666079927,16.865890950929735,153.07309372676878,-3.799516079474415,1413.981805,3.401036924565617,6207.6306389038655,49.98941889270986,0.0,49.98941889270986,34.08941889270986,15.899999999999999,543.5055470164835,409.3965977798207,134.10894923666282,118.20894923666283,15.899999999999999,11318.717071583354,195.55964139744182,130.55964139744182,65.0,65.0,0.0,788.4660577745442,49.98941889270986,0.0,49.98941889270986,34.08941889270986,15.899999999999999,543.5055470164835,409.3965977798207,134.10894923666282,118.20894923666283,15.899999999999999,931.3195005629927,42.690963734374215,-0.0,42.690963734374215,34.08941889270986,15.899999999999999,517.3447722094747,402.81572956136466,114.52904264811005,118.20894923666283,15.899999999999999,1009.866351493885,543.5055470164835,409.3965977798207,134.10894923666282,118.20894923666283,15.899999999999999,195.55964139744182,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:23:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.00117185623205,73.05517244716583,16.998828143767945,16.944827552834177,153.29906871393655,-3.7998418779461645,1413.981805,3.386102017908001,6197.6427426197615,49.975082563626394,0.0,49.975082563626394,34.075082563626395,15.899999999999999,542.5530475090312,408.69533643233285,133.8577110766984,117.95771107669839,15.899999999999999,11353.049239986507,196.15281697545615,131.15281697545615,65.0,65.0,0.0,787.1816033404939,49.975082563626394,0.0,49.975082563626394,34.075082563626395,15.899999999999999,542.5530475090312,408.69533643233285,133.8577110766984,117.95771107669839,15.899999999999999,929.6484243414042,42.67872050933694,-0.0,42.67872050933694,34.075082563626395,15.899999999999999,516.3521375155917,402.03765225609123,114.31448525950043,117.95771107669839,15.899999999999999,1008.0965494970685,542.5530475090312,408.69533643233285,133.8577110766984,117.95771107669839,15.899999999999999,196.15281697545615,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:24:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.92310374127148,72.97685233714904,17.076896258728528,17.023147662850953,153.5253726356044,-3.800167673594842,1413.981805,3.3714169439835215,6187.584607701068,49.96077681406217,0.0,49.96077681406217,34.06077681406217,15.899999999999999,541.5936945729985,407.98794876765714,133.6057458053414,117.7057458053414,15.899999999999999,11387.099035852701,196.74111384931,131.74111384931,65.0,65.0,0.0,785.8880846595487,49.96077681406217,0.0,49.96077681406217,34.06077681406217,15.899999999999999,541.5936945729985,407.98794876765714,133.6057458053414,117.7057458053414,15.899999999999999,927.9680863788514,42.66650339920909,-0.0,42.66650339920909,34.06077681406217,15.899999999999999,515.3539072905958,401.2546003728342,114.09930691776155,117.7057458053414,15.899999999999999,1006.3140134132613,541.5936945729985,407.98794876765714,133.6057458053414,117.7057458053414,15.899999999999999,196.74111384931,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:25:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.84565017637775,72.899150836421,17.15434982362226,17.100849163578996,153.7520041603675,-3.8004934664277243,1413.981805,3.3569772625711143,6177.456941360658,49.94650498656511,0.0,49.94650498656511,34.04650498656511,15.899999999999999,540.6275529048368,407.27444823611074,133.35310466872605,117.45310466872606,15.899999999999999,11420.865811279606,197.3245208248419,132.3245208248419,65.0,65.0,0.0,784.5855921224353,49.94650498656511,0.0,49.94650498656511,34.04650498656511,15.899999999999999,540.6275529048368,407.27444823611074,133.35310466872605,117.45310466872606,15.899999999999999,926.2785812080625,42.6543152585266,-0.0,42.6543152585266,34.04650498656511,15.899999999999999,514.3501355258627,400.4665841387707,113.88355138709204,117.45310466872606,15.899999999999999,1004.5188634524033,540.6275529048368,407.27444823611074,133.35310466872605,117.45310466872606,15.899999999999999,197.3245208248419,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:26:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.76881333856333,72.82207005389026,17.23118666143667,17.17792994610975,153.9789619242731,-3.800819256459363,1413.981805,3.3427786512024573,6167.260425556624,49.932270349206156,0.0,49.932270349206156,34.03227034920616,15.899999999999999,539.6546848376871,406.5548484003495,133.09983643733761,117.19983643733762,15.899999999999999,11454.348923938214,197.90302680418355,132.90302680418355,65.0,65.0,0.0,783.274212881248,49.932270349206156,0.0,49.932270349206156,34.03227034920616,15.899999999999999,539.6546848376871,406.5548484003495,133.09983643733761,117.19983643733762,15.899999999999999,924.5799967270061,42.642158878222055,-0.0,42.642158878222055,34.03227034920616,15.899999999999999,513.340872286653,399.6736119691667,113.66726031748632,117.19983643733762,15.899999999999999,1002.7112154332607,539.6546848376871,406.5548484003495,133.09983643733761,117.19983643733762,15.899999999999999,197.90302680418355,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:27:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.69259539521863,72.74561209062472,17.30740460478136,17.25438790937529,154.20624452822017,-3.8011450436824816,1413.981805,3.3288169016814826,6156.995718329282,49.918076097899814,0.0,49.918076097899814,34.018076097899815,15.899999999999999,538.6751504684096,405.8291629430968,132.8459875253128,116.94598752531282,15.899999999999999,11487.547736707462,198.47662077944727,133.47662077944727,65.0,65.0,0.0,781.9540310212903,49.918076097899814,0.0,49.918076097899814,34.018076097899815,15.899999999999999,538.6751504684096,405.8291629430968,132.8459875253128,116.94598752531282,15.899999999999999,922.8724143666608,42.63003698760644,-0.0,42.63003698760644,34.018076097899815,15.899999999999999,512.3261638110166,398.87569046439944,113.45047334661713,116.94598752531282,15.899999999999999,1000.8911810194534,538.6751504684096,405.8291629430968,132.8459875253128,116.94598752531282,15.899999999999999,198.47662077944727,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:28:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.61699850336736,72.66977903905139,17.383001496632644,17.33022096094861,154.4338505396006,-3.801470828075253,1413.981805,3.3150879164704112,6146.663454887396,49.90392535837457,0.0,49.90392535837457,34.00392535837457,15.899999999999999,537.689007760687,405.097405661549,132.591602099138,116.69160209913798,15.899999999999999,11520.461617939338,199.04529183730625,134.04529183730625,65.0,65.0,0.0,780.6251277006683,49.90392535837457,0.0,49.90392535837457,34.00392535837457,15.899999999999999,537.689007760687,405.097405661549,132.591602099138,116.69160209913798,15.899999999999999,921.1559092210159,42.617952256051886,-0.0,42.617952256051886,34.00392535837457,15.899999999999999,511.30605258628395,398.0728243936201,113.23322819266384,116.69160209913798,15.899999999999999,999.0588679110282,537.689007760687,405.097405661549,132.591602099138,116.69160209913798,15.899999999999999,199.04529183730625,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:29:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.54202475957942,72.5945729326635,17.457975240420577,17.405427067336507,154.6617786447689,-3.8017966098414036,1413.981805,3.3015876963650705,6136.264241735209,49.88982117875541,0.0,49.88982117875541,33.98982117875541,15.899999999999999,536.6963119837503,404.3595899716695,132.3367220120808,116.43672201208079,15.899999999999999,11553.089963190901,199.60902953447047,134.60902953447047,65.0,65.0,0.0,779.2875803947749,49.88982117875541,0.0,49.88982117875541,33.98982117875541,15.899999999999999,536.6963119837503,404.3595899716695,132.3367220120808,116.43672201208079,15.899999999999999,919.4305490272202,42.60590728665712,-0.0,42.60590728665712,33.98982117875541,15.899999999999999,510.28057674212704,397.26501614381004,113.015560598317,116.43672201208079,15.899999999999999,997.2143788015766,536.6963119837503,404.3595899716695,132.3367220120808,116.43672201208079,15.899999999999999,199.60902953447047,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:30:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.46767640062835,72.51999594724896,17.532323599371654,17.480004052751035,154.8900270369627,-3.8021223885953077,1413.981805,3.2883123733282424,7915.823353958584,70.1936572380227,0.0,70.1936572380227,44.0936572380227,26.099999999999998,685.4541363755792,522.0096786209484,163.44445775463075,137.34445775463075,26.099999999999998,15095.724141060065,260.8170502884958,174.81705028849584,86.0,86.0,0.0,1003.8882739027457,70.1936572380227,0.0,70.1936572380227,44.0936572380227,26.099999999999998,685.4541363755792,522.0096786209484,163.44445775463075,137.34445775463075,26.099999999999998,1184.4827965007637,59.94538328127138,-0.0,59.94538328127138,44.0936572380227,26.099999999999998,652.3265000521384,512.7449331296838,139.58156692245464,137.34445775463075,26.099999999999998,1273.6154609973178,685.4541363755792,522.0096786209484,163.44445775463075,137.34445775463075,26.099999999999998,260.8170502884958,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
2025-01-01 10:31:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.39395550110166,72.4460500975163,17.60604449889835,17.55394990248369,155.11859433505902,-3.8024481645406922,1413.981805,3.2752581529458524,7903.774740929499,70.17854106947634,0.0,70.17854106947634,44.07854106947634,26.099999999999998,684.3025449884921,521.0398224125793,163.26272257591282,137.16272257591282,26.099999999999998,15137.182394769374,261.53334712470803,175.53334712470803,86.0,86.0,0.0,1002.3382871972024,70.17854106947634,0.0,70.17854106947634,44.07854106947634,26.099999999999998,684.3025449884921,521.0398224125793,163.26272257591282,137.16272257591282,26.099999999999998,1182.444573781327,59.93247407333279,-0.0,59.93247407333279,44.07854106947634,26.099999999999998,651.113753016428,511.6873879365984,139.42636507982954,137.16272257591282,26.099999999999998,1271.4757341833536,684.3025449884921,521.0398224125793,163.26272257591282,137.16272257591282,26.099999999999998,261.53334712470803,0.0,0.09535102594909561,0.003447323629633531,0.024546943133263232,0.005364751399166754,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,18.33333333333337
