Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,2.4777801194171696,1.4970120156788462,0.0,2.4777801194171696,1.4970120156788462,0.0,0.09807152894279815,0.0,0.5625747142755881,1.7671338761987834,0.05,0.0,0.0,0.34097296113223813,1.1414557212132748,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002105986842105263,0.0,0.09596554210069287,0.0,0.10794409943260387,0.0,0.41300610098689583,0.3097545757401718,2527.462487995083,16.666666666666686,1.044991066779864,808.8540116762858,1.5339643623098944,0.2331695138888889,0.5166666666666667,3103.1469857824795,5923.53159940636,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,38.73964326836882,51.66666666666668,46.10666666666668,0.0,50.638244629574515,0.0,0.0,0.0,38.73964326836882,49.57494585392793,50.638244629574515,49.043296466104636,12.43753247303448,16.31867378625544,-0.05610730648919831,7.259608850607938,1.557434629057731,0.85,9.236100170605994,2500.3677232345526,-1170.8353717311757,-124.9970305293725,-823.4137041202476,0.0,0.0,697.7354303715259,558.5693092423969,1.0,0.04050696317700782,0.0,0.0,0.5242023265659925,65.99961422222222,98.58350898819165,0.2538883767135815,7.646927037652358,0.0028576029763122657,118.2086391518117,1.2374824748500701,0.23924318469409483,-2026.8812596929206,47.19187628545905,0.0903596672313272,-88.80909758930991,-36.187932940062566
2025-01-01 11:00:00,3.279664319065631,1.0585487646576364,0.0,3.279664319065631,1.0585487646576364,0.0,0.05347725788373011,1.5583519036296296,0.45431884576636633,1.163516311785905,0.05,0.0,0.0,0.2924081392023151,0.7515572921219879,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002105986842105263,0.0,0.051371271041624846,0.0,0.06444132682994604,0.0,0.34825300508033175,0.2611897538102487,1703.3779448426985,16.666666666666686,0.6903332673577144,545.1254333669084,1.0130843673414607,0.15043194444444447,0.3333333333333333,2098.0714337651625,6302.078553640822,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,1558.3519036296298,0.2833333333333333,38.523272103492346,51.66666666666668,46.10666666666668,0.0,50.45604251940155,0.4647158523300652,1230.3310133484342,1558.3519036296298,38.523272103492346,49.407558216961014,50.45604251940155,48.88331606574074,12.43753247303448,16.34971920811495,-0.05929252241357871,7.959808097757096,4.178590469329449,1.95,9.236100170605994,1634.4707743595052,-1156.7266654338475,-271.68840120313877,-724.783467250838,0.0,0.0,549.4180075166954,564.7633167411752,1.0,0.03855633657307378,0.0,0.0,0.4989591850454715,65.99961422222222,106.45828925094905,0.2560949565579189,7.696116620729857,0.0028894344242075915,102.2580470461418,1.236745668503901,0.22228286027002062,-1743.4592097396073,41.60711093885165,0.10025371923504152,-295.09686350375256,23.40846230061378
2025-01-01 12:00:00,1.8298476606521321,1.1443411213586503,0.0,1.8298476606521321,1.1443411213586503,0.0,0.040187229509590416,0.0,0.4233183692755953,1.3163420618669466,0.05,0.0,0.0,0.27948481333492387,0.8502729746903931,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0021937362938596492,0.0,0.03799349321573077,0.0,0.050671951495696727,0.0,0.3289406782310057,0.2467055086732542,1975.6526294565924,16.666666666666686,0.7779310498478069,632.2604440639582,1.1508669229780575,0.1654751388888889,0.36666666666666664,2442.437934631662,6623.3271017783,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,40.07987534065365,51.66666666666668,46.10666666666668,0.0,51.49028222019397,0.0,0.0,0.0,40.07987534065365,50.83863537533138,51.49028222019397,50.51281195290009,12.43753247303448,16.415302413715548,-0.030216689582977362,8.240286025069492,6.3706515147886424,3.05,9.236100170605994,1906.22204099203,-979.0870652057633,-471.70664347446456,-649.1778632234424,0.0,0.0,463.57961628679317,579.5872890012748,0.35,0.03730400581454073,0.0,0.0,0.482752719643844,23.099864977777777,116.16765847208697,0.25691316800145547,7.751331287969837,0.002912562036811401,48.28042501042648,1.2358274882392843,0.2491284714570677,-1652.9709540791157,41.623444809394165,0.1215648314894841,-521.7832951257054,50.07665165124083
2025-01-01 13:00:00,1.6548093502563548,1.0705853630465245,0.0,1.6548093502563548,1.0705853630465243,0.0,0.012385843464577495,0.0,0.337797321421443,1.2546261853703342,0.05,0.0,0.0,0.24559357307973392,0.8104084566334572,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0024569846491228073,0.0,0.009928858815454687,0.0,0.0103392239817976,0.0,0.2837523578907524,0.21281426841806425,2013.9672667977316,16.666666666666686,0.7551653032810891,644.5221287641278,1.1041942409258898,0.15043194444444447,0.3333333333333333,2508.0574511174145,7353.381059191175,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,39.89452581952605,51.66666666666668,46.10666666666668,0.0,51.26711735993774,0.0,0.0,0.0,39.89452581952605,50.636418466604106,51.26711735993774,50.3210690199373,12.43753247303448,16.371615205635536,-0.05834954620810926,8.56342248732388,8.108699496671006,4.45,9.236100170605994,1947.7793688288116,-623.3927432830844,-533.6346132732576,-537.4155084333552,0.0,0.0,330.3204998336678,638.0198472430004,0.0,0.034786739001090305,0.0,0.0,0.45017666316605126,0.0,140.9071106307675,0.25818675049225787,7.73565926734698,0.0029201424870670223,21.134118163971422,1.235428020795622,0.24256895806699819,-1308.318396667936,40.40352462072383,0.12400247414198563,-589.4393928654026,55.80477959214502
2025-01-01 14:00:00,1.0673017016055861,0.6388485351930414,0.0,1.0673017016055861,0.6388485351930414,0.0,0.044653911379094476,0.0,0.44635384251061494,0.5262939477158768,0.05,0.0,0.0,0.2843128950472554,0.3399523068124527,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0026324835526315787,0.0,0.04202142782646289,0.0,0.06726998244760765,0.0,0.3353781205141144,0.2515335903855857,902.896514432053,16.666666666666686,0.32372748332173235,288.9504676313607,0.466121169938099,0.060172777777777776,0.13333333333333333,1131.6742042856358,8473.08944981073,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,39.43243957295779,51.66666666666668,46.10666666666668,0.0,51.00160069859666,0.1849088567102666,494.3722797459898,0.0,39.43243957295779,50.14405869675113,51.00160069859666,49.715287695828366,12.43753247303448,16.26460335175665,-0.06468521069277498,8.909045705859548,9.123320571076496,4.7,9.236100170605994,1057.8709847700636,-910.0780600798474,-690.0873091305781,-506.0218412881455,0.0,0.0,493.93113114261024,684.7891678129401,0.4,0.03387368292010753,0.0,0.0,0.43836076574009775,26.399845688888888,167.0651804835459,0.2603778594300713,7.688061324948,0.0029265786459335328,28.26376095899212,1.2352588375148323,0.22712483005609213,-1238.9247550166328,39.896227305424794,0.12489191108588357,-716.4556050582544,26.368295927676332
2025-01-01 15:00:00,2.3593743770097126,0.7290523322496703,0.0,2.359374377009712,0.7290523322496701,0.0,0.10195702550487717,1.0083453494074075,0.6425742756935845,0.5564977264038432,0.05,0.0,0.0,0.3550069784087342,0.3594620205076027,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003071230811403509,0.0,0.09888579469347367,0.0,0.16923163781527203,0.0,0.4306775111758217,0.3230081333818662,861.9958158411274,16.666666666666686,0.3284169150722455,275.8611757851835,0.4888033514038432,0.067694375,0.15,1070.1626166263109,7211.952986019572,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,1008.3453494074075,0.18333333333333332,39.340188336501456,51.66666666666668,46.10666666666668,0.0,51.0883556638876,0.09260267197846503,246.38618472777483,1008.3453494074075,39.340188336501456,50.03131797148944,51.0883556638876,49.50279912529037,12.43753247303448,16.28950696445845,-0.07434645582091062,8.702748405584854,8.696056138838802,4.15,9.236100170605994,1248.5307155403755,-937.0791376551035,-736.9282356356924,-545.3470845821302,0.0,0.0,780.3834896383763,576.7880871046652,1.0,0.03472784712943429,0.0,0.0,0.4494145409599751,65.99961422222222,151.49849464300203,0.2610048849154868,7.713769505326495,0.002938173892900505,52.894526688401,1.2351442125539036,0.21452160662952507,-1257.2987649894542,44.35845154916717,0.121878997189344,-715.8222038196261,-21.106031816066253
2025-01-01 16:00:00,1.924988632207761,1.0624518908727087,0.0,1.924988632207761,1.0624518908727085,0.0,0.12550460112130316,0.0,0.7134376672771343,1.0360463638093236,0.05,0.0,0.0,0.37864871780871945,0.6692198397306559,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0038609758771929823,0.0,0.12164362524411017,0.0,0.20857271019884152,0.0,0.4590779918365954,0.34430849387744644,1574.0447762932938,16.666666666666686,0.6083573567329364,503.7354413409635,0.9081792110315458,0.12786715277777777,0.2833333333333333,1949.9130648564794,6909.113660394473,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,40.54170880643688,51.66666666666668,46.10666666666668,0.0,51.408614883101386,0.1372584059123563,371.1791873821024,0.0,40.54170880643688,51.16821853077225,51.408614883101386,51.04802035460768,12.43753247303448,16.317656495970542,-0.062227941181975055,8.531140051674186,7.485704908283424,3.05,9.236100170605994,1882.6952026059225,-1155.9648758883393,-817.0235532118262,-638.5980529967053,0.0,0.0,872.806423192098,222.98799786115265,1.0,0.03694243376556335,0.0,0.0,0.47807360043989533,65.99961422222222,74.44205611723594,0.2617422806834616,7.743650267496859,0.0029519092735125416,17.987705323294577,1.235013766315596,0.23530341334989668,-1706.294165298363,46.59384806905997,0.12571402154419586,-733.5145831732253,-83.50897003860095
2025-01-01 17:00:00,1.7334508581383155,0.8854466323011124,0.0,1.7334508581383155,0.8854466323011124,0.0,0.16542716353592077,0.0,0.794841262201364,0.7231824324010308,0.05,0.0,0.0,0.40373359472559106,0.46712970424218797,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004913969298245615,0.0,0.16051319423767518,0.0,0.25652980256724234,0.0,0.48836204300681535,0.3662715322551114,1073.5117000303044,16.666666666666686,0.41927123832025015,343.5517833697838,0.6329232657343641,0.09025916666666665,0.2,1326.8043167334215,6737.700358347326,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,37.75233434899899,51.66666666666668,46.10666666666668,0.0,50.855357783892764,0.04596939031123905,123.51307442197546,0.0,37.75233434899899,48.773203209007534,50.855357783892764,47.73212592156492,12.43753247303448,16.398012188285506,-0.04729614766821374,7.788595009365104,5.050043807253257,1.95,9.236100170605994,1349.887764409107,-1516.0065664019814,-639.5059342375292,-737.100570297988,0.0,0.0,992.0826969490299,17.973778061462816,1.0,0.03911394470069708,0.0,0.0,0.5061752154483172,65.99961422222222,21.393937727760495,0.26003123804951167,7.775164261653122,0.0029490072652459958,-10.632739469556391,1.234092688012154,0.25218904090427857,-1912.1748608485839,52.61651107681868,0.11922813380084757,-488.2818193186124,-151.2241149189168
2025-01-01 18:00:00,2.903780850701685,0.8537109460867156,0.0,2.903780850701685,0.8537109460867155,0.0,0.2008197459848863,1.1000131084444444,0.895236568214061,0.6577114280582932,0.05,0.0,0.0,0.41428799953777273,0.4248396132156095,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.005615964912280701,0.0,0.1952037810726056,0.0,0.3428525688303638,0.0,0.5003533570635865,0.3752650177976898,965.6949695618777,16.666666666666686,0.38008666014151155,309.0476135237712,0.5749738586138486,0.08273756944444445,0.18333333333333332,1192.0050136412042,6498.680761805631,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,1100.0131084444445,0.2,39.56824946746596,51.66666666666668,46.10666666666668,0.0,51.44459068554454,0.41396888283716093,1121.5371135985076,1100.0131084444445,39.56824946746596,50.27058138154718,51.444949413234745,49.6832180018583,12.43753247303448,16.30509634081204,-0.053202752091155416,7.790933286547988,3.3272713081274885,1.15,9.236100170605994,1321.226393504183,-1339.0786193654747,-417.33807590381133,-784.527266761685,0.0,0.0,1127.0311934267183,0.0,1.0,0.03954501227611664,0.0,0.0,0.5117536792041576,65.99961422222222,13.027497277271916,0.2613507552992977,7.725642324475557,0.0029480627541276306,-9.704906687984527,1.233868639022699,0.19795705138350533,-1696.952478610515,48.82624572126933,0.08960838526480307,-253.42068479749918,-163.91739110631224
2025-01-01 19:00:00,3.9996138151051115,1.2937060007238441,0.0,3.999613815105111,1.2937060007238441,0.0,0.20293296518409915,1.3750163855555557,1.0209825063573512,1.3506819580081053,0.05,0.0,0.0,0.40666831106053764,0.8724543563299731,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005966962719298246,0.0,0.19696600246480092,0.0,0.47875809160996746,0.0,0.4922749981200775,0.369206248590058,1934.3955840872718,16.666666666666686,0.7746576322664507,619.0571119411708,1.1776852218969942,0.1729967361111111,0.38333333333333336,2380.4559599173313,6332.32724905603,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,1375.0163855555556,0.25,38.68613382849183,51.66666666666668,46.10666666666668,0.0,51.395249237226565,0.3586591928791061,973.7054027618428,1375.0163855555556,38.68613382849183,49.44816141866857,51.395249237226565,48.474617509389574,12.43753247303448,16.28650522881064,-0.07855019894776741,7.801641555624515,2.0573796185438384,-0.25000000000000006,9.236100170605994,2290.817733086737,-1132.654384112917,-407.6687325071244,-903.2031085723041,0.0,0.0,1255.455835895267,0.0,1.0,0.04149048303096552,0.0,0.0,0.5369300986632382,65.99961422222222,4.169421676501994,0.261189270546226,7.710149186365314,0.002942606294541146,-21.803638555417685,1.2339522147243989,0.17027869606692647,-1798.84173913729,47.130243083202274,0.0771284665516069,-237.08761316336185,-170.58111934376254
2025-01-01 20:00:00,2.116114780210034,0.3853492570085792,0.0,2.116114780210034,0.3853492570085792,0.0,0.14787541073794366,0.9166775903703706,1.0015617791017197,0.0,0.05,0.0,0.0,0.37076592367524586,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.006142461622807018,0.0,0.14173294911513665,0.0,0.5072072142013917,0.0,0.445445761119424,0.3340843208395679,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,6001.494053672403,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,916.6775903703705,0.16666666666666666,39.76803112371851,51.66666666666668,46.10666666666668,0.0,51.39519547760903,0.19593909962734482,529.570306135672,916.6775903703705,39.76803112371851,49.92557988300005,51.396344864463565,49.18962269884102,12.43753247303448,15.815994248702859,0.0,7.440338440689048,0.7931208452428662,-0.55,9.236100170605994,303.7052044854446,-1639.8281834677566,-297.6523851901338,-888.1871738204158,0.0,0.0,1184.2556007835258,0.0,1.0,0.041153644486712056,0.0,0.0,0.5325710567917658,65.99961422222222,7.636777522334514,0.26877132291977246,7.476496384151365,0.0029373923364751967,-8.786148146923354,1.2359674634070268,0.16028905785296355,-1689.9890214074376,50.16083793968127,0.0577207635964065,-116.36179789655013,-181.29058729358366
2025-01-01 21:00:00,1.1387631877210624,0.7355884518744628,0.0,1.1387631877210627,0.7355884518744628,0.0,0.015632573179489774,0.0,0.34195977280705175,0.7311708417345211,0.05,0.0,0.0,0.24871541161894056,0.4722897069221889,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.005703714364035088,0.0,0.009928858815454687,0.0,0.0103392239817976,0.0,0.2837523578907524,0.21281426841806425,1072.4365977368986,15.000000000000057,0.4508290691062565,343.2077225549886,0.6333900778456322,0.09778076388888889,0.21666666666666667,1317.8635564029983,6038.047101128487,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,43.1356483961953,51.66666666666668,46.10666666666668,0.0,51.754447203583716,0.0,0.0,0.0,43.1356483961953,51.76418701377816,51.7690569188754,51.754447203583716,12.43753247303448,14.690135207143731,-0.04412942476612714,7.319302754349178,0.2869302825816239,-0.3,9.236100170605994,711.6793585740337,-1567.1762519237138,-221.15530716410814,-772.9180739956147,0.0,0.0,403.7292951564111,0.0,1.0,0.03920762667407003,0.0,0.0,0.5073875578346078,65.99961422222222,8.431539676338677,0.2888448154737729,6.927599556132997,0.0029374681485422006,4.577802270771074,1.240799361166115,0.19402303667109064,-1957.8898149921035,47.505840513400926,0.06236692520703407,-54.44332816320309,-166.71197900090505
2025-01-01 22:00:00,2.1681654888227597,1.4008101957017047,0.0,2.1681654888227597,1.4008101957017047,0.0,0.014842828113700302,0.0,0.3398785471142473,1.7634441135948122,0.05,0.0,0.0,0.24715449234933723,1.139072370019034,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.004913969298245615,0.0,0.009928858815454687,0.0,0.0103392239817976,0.0,0.2837523578907524,0.21281426841806425,2510.079626155285,15.000000000000057,1.0756753492772764,803.2910418595951,1.522753002483701,0.2406911111111111,0.5333333333333333,3072.6795569037695,5905.255006633942,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,42.92532636402466,51.66666666666668,46.10666666666668,0.0,51.52110088612827,0.0,0.0,0.0,42.92532636402466,51.546709198169,51.55951335418936,51.52110088612827,12.43753247303448,14.652837401727547,-0.06368724983341026,6.678901086733433,-0.2730037888539592,-1.95,9.236100170605994,1967.178261034029,-1859.271688934741,-393.69145549488553,-929.205585502393,0.0,0.0,400.8583243978172,0.0,1.0,0.04213515783067791,0.0,0.0,0.5452728625582002,65.99961422222222,-14.554104016680583,0.28967540450100937,6.910760966004976,0.002938744825790227,-0.6359832550724401,1.2409593999625634,0.23699610640618876,-2713.9240792591418,51.36134846480536,0.09400411894685776,-226.49590153872242,-167.19555395616317
2025-01-01 23:00:00,1.7614411080293064,1.1382774537536968,0.0,1.7614411080293064,1.1382774537536966,0.0,0.014053083047910827,0.0,0.33675670857504075,1.360631316406355,0.05,0.0,0.0,0.24481311344493228,0.878881006975431,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.00412422423245614,0.0,0.009928858815454687,0.0,0.0103392239817976,0.0,0.2837523578907524,0.21281426841806425,1907.6163249761878,15.000000000000057,0.827986686701421,610.4870495704721,1.1725913858507995,0.18803993055555557,0.4166666666666667,2330.0634439911037,5581.330586169449,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9069.378604444444,0.0,0.0,42.667216951449554,51.66666666666668,46.10666666666668,0.0,51.289521285114944,0.0,0.0,0.0,42.667216951449554,51.33073873490753,51.351347459803826,51.289521285114944,12.43753247303448,14.658128215438895,-0.06461570120124449,6.1342333584876645,-1.5123468940222928,-3.05,9.236100170605994,1253.4227729810195,-1944.8797089013008,-358.7629093628885,-1026.7041329344338,0.0,0.0,396.94674079282106,0.0,1.0,0.043667308630038836,0.0,0.0,0.5651004909628597,65.99961422222222,-24.43615985355551,0.28942173110784014,6.911388918348738,0.0029371396695264613,-5.647958948067454,1.2409378518337042,0.21361259513698658,-2607.7631224221664,52.396363950393216,0.08066172922541621,-176.51272799392828,-182.25018136896017
