Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:51:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.546675761987416,51.666666666666686,46.10666666666668,0.0,51.63042370830839,0.0,0.0,0.0,40.546675761987416,51.55347737833172,51.63042370830839,51.51500421334339,12.43753247303448,16.707759236018944,0.0,7.850672706947502,0.13975420809932557,0.0,9.236100170605994,-420.7903836023575,-2361.661984977866,-163.5929850207422,-930.2469316523931,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04233185473285396,0.0,0,0.5478183255023968,65.99961422222222,-67.0856348944368,0.241436838818588,7.7451156855739125,0.0027884895044196704,2.6612629309711044,1.2346718085397907,0.2327764429784203,-2403.580325094283,41.91834011641752,0.07681409235070812,-14.119474638436897,-149.4735103823053
2025-01-01 06:52:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.64246464211934,51.666666666666686,46.10666666666668,0.0,51.62674568068891,0.0,0.0,0.0,40.64246464211934,51.55006314658342,51.62674568068891,51.51172187953068,12.43753247303448,16.622007839752282,0.0,7.791986348728893,0.13705185479911972,0.0,9.236100170605994,-409.2400637397157,-2339.47481686525,-163.5001285106852,-922.4782016479377,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04219489290187168,0.0,0,0.546045896645217,65.99961422222222,-63.304045036250216,0.2427576359473056,7.703680316372234,0.0027885021339861668,2.8420757567569117,1.2350371720017033,0.2324493423163607,-2382.2604764388507,42.78565957360061,0.07677889634200817,-13.840109408057948,-149.66001910262725
2025-01-01 06:53:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.73516760771598,51.666666666666686,46.10666666666668,0.0,51.62305903390024,0.0,0.0,0.0,40.73516760771598,51.54664084893504,51.62305903390024,51.50843175645244,12.43753247303448,16.538900600731484,0.0,7.736592365985225,0.1343249324200456,0.0,9.236100170605994,-398.1016820393464,-2318.4976962446403,-163.40026651724054,-914.9736622761092,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04206193182458065,0.0,0,0.544325241711049,65.99961422222222,-59.670202707709564,0.24404555868574884,7.663662838736876,0.00278851561764676,3.0174524799897773,1.2353914749011967,0.2321401695509048,-2362.178720877471,43.681024632830336,0.07674336397816367,-13.558454989575011,-149.84181152766553
2025-01-01 06:54:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.824942607317645,51.666666666666686,46.10666666666668,0.0,51.61936404703635,0.0,0.0,0.0,40.824942607317645,51.54321074523591,51.61936404703635,51.505134094335695,12.43753247303448,16.45830202795851,0.0,7.684265494401732,0.13157559056972434,0.0,9.236100170605994,-387.3714523836573,-2298.761723794088,-163.29342953743983,-907.7188618869939,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04193277379395764,0.0,0,0.5426538021649294,65.99961422222222,-56.194773441135766,0.24530204269559017,7.624990323205733,0.0027885299292415198,3.187660694496926,1.235735276160244,0.23184773670521522,-2343.24642405817,44.484700264081795,0.07670752282116913,-13.274740091694108,-150.01868944574574
2025-01-01 06:55:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.911930363449436,51.666666666666686,46.10666666666668,0.0,51.61566098490757,0.0,0.0,0.0,40.911930363449436,51.539773082035346,51.61566098490757,51.50182913059923,12.43753247303448,16.380091422175603,0.0,7.63479998065585,0.12880604673222262,0.0,9.236100170605994,-377.04107088196116,-2280.101151432493,-163.17970350530894,-900.7008894651781,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04180724307421289,0.0,0,0.5410293038025576,65.99961422222222,-52.88236436125528,0.24652835304051168,7.586993503454288,0.002788545043917241,3.3529384654988013,1.2360690733824862,0.231570955231396,-2325.3829916658083,45.281840233314945,0.0766714013660725,-12.989199680220976,-150.19050382508797
2025-01-01 06:56:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,40.996258937293355,51.666666666666686,46.10666666666668,0.0,51.61195009959822,0.0,0.0,0.0,40.996258937293355,51.536328094033095,51.61195009959822,51.49851709125054,12.43753247303448,16.304158954205324,0.0,7.588014606328809,0.12601855443888654,0.0,9.236100170605994,-367.09758286034327,-2262.5192032993828,-163.059218839899,-893.9079939444197,-0.0,-0.0,576.5421829444723,0.0,1.0,0.0416851798445553,0.0,0,0.5394496783763053,65.99961422222222,-49.73177186039577,0.24772563741110526,7.550222452227876,0.0027885609379840366,3.513502426272516,1.236393319346258,0.23130886556320646,-2308.5175345200396,45.99833122065662,0.07663502862882728,-12.702071652099768,-150.35714718779923
2025-01-01 06:57:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.07804656273126,51.666666666666686,46.10666666666668,0.0,51.60823163161146,0.0,0.0,0.0,41.07804656273126,51.53287600514554,51.60823163161146,51.49519819191259,12.43753247303448,16.23040323052187,0.0,7.543740672004509,0.12321537656206175,0.0,9.236100170605994,-357.5259393060623,-2245.912169921999,-162.93214113796506,-887.3293442473484,-0.0,-0.0,576.5421829444723,0.0,1.0,0.04156643646769121,0.0,0,0.5379130153057005,65.99961422222222,-46.738778003186106,0.24889495821043187,7.514622569483883,0.002788577588810676,3.6695527712070435,1.236708432211495,0.2310605710982511,-2292.5844037910206,46.67223386902138,0.07659843379979916,-12.413594055485813,-150.51854708247924
2025-01-01 06:58:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.157403500763145,51.666666666666686,46.10666666666668,0.0,51.60450581075797,0.0,0.0,0.0,41.157403500763145,51.52941702933318,51.60450581075797,51.49187263862079,12.43753247303448,16.158729699782516,-0.007936966884170005,7.501824861341037,0.12039876305782679,0.0,9.236100170605994,-348.31023590848275,-2230.221652341193,-162.79866344898895,-880.9548692652756,-0.0,-0.0,576.5421829444723,0.0,1.0,0.041450875070241366,0.0,0,0.5364175303655011,65.99961422222222,-43.897549587679485,0.25003731277358165,7.480142955716406,0.0027885949747438817,3.821276496895009,1.2370148021753231,0.23082525519705904,-2277.5241249387855,47.30247259759255,0.07656164595430995,-12.124002783701735,-150.6746606652872
2025-01-01 06:59:00,0.5866962558018605,0.32445887530876355,0.0,0.009778270930031007,0.005407647921812726,0.0,0.07495402175661499,0.0,0.4617422340452454,0.0,0.05,0.0,0.0,0.3098755419754302,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0038609758771929823,0.0,On,0.071093045879422,0,On,0.04857484474467174,0,On,0.3736241011372896,0.28021807585296715,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.234433284149226,51.666666666666686,46.10666666666668,0.0,51.60077285687688,0.0,0.0,0.0,41.234433284149226,51.52595137127197,51.60077285687688,51.48854062846952,12.43753247303448,16.089049584306775,-0.07761708235991094,7.462125277427925,0.11757093255588684,0.0,9.236100170605994,-339.4344566969888,-2215.3913278801115,-162.65899975466556,-874.7751478780289,-0.0,-0.0,576.5421829444723,0.0,1.0,0.041338365941321426,0.0,0,0.5349615449616577,65.99961422222222,-41.20149176343229,0.2511536462044564,7.446140317668082,0.0027886130750432478,3.9688495503545402,1.2373127959120853,0.23060215980424226,-2263.281883993586,47.890556113474105,0.07652469381252261,-11.83352967864197,-150.82547007602358
2025-01-01 07:00:00,0.6287847997417908,0.3392733522200612,0.0,0.01047974666236318,0.0056545558703343535,0.0,0.08617038704193838,0.0,0.4926144126998524,0.0,0.05,0.0,0.0,0.3246900188867279,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.30923358247137,51.666666666666686,46.10666666666668,0.0,51.59703298044425,0.0,0.0,0.0,41.30923358247137,51.52247922691991,51.59703298044425,51.48520235015775,12.43753247303448,16.021279136607166,-0.14538753005951932,7.424510080224623,0.11473405727892384,0.0,9.236100170605994,-290.03134828001214,-2201.367919819623,-162.51337942284843,-868.7813301755473,-0.0,-0.0,617.3937281711779,0.0,1.0,0.041228786436248034,0.0,0,0.5335434719441271,65.99961422222222,-38.64374627564273,0.2522448596905977,7.413169227786847,0.002788631869826558,4.483537916220753,1.2376027596433774,0.23039057849542843,-2249.8069665176768,48.43904669805412,0.07648760554205195,-11.542400988128549,-150.97097843471988
2025-01-01 07:01:00,0.6287847997417908,0.3392733522200612,0.0,0.01047974666236318,0.0056545558703343535,0.0,0.08617038704193838,0.0,0.4926144126998524,0.0,0.05,0.0,0.0,0.3246900188867279,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.380704132829216,51.666666666666686,46.10666666666668,0.0,51.59328638310323,0.0,0.0,0.0,41.380704132829216,51.519000784010736,51.59328638310323,51.48185798446449,12.43753247303448,15.956364185370122,-0.21030248129656393,7.3888563949464166,0.11189025084198648,0.0,9.236100170605994,-281.9205447638026,-2188.1021445257525,-162.3620425281815,-863.0553778650236,-0.0,-0.0,617.3937281711779,0.0,1.0,0.04112368106239989,0.0,0,0.5321832988483306,65.99961422222222,-36.258895069956864,0.25329537697375054,7.381761699152504,0.002788653096980471,4.620854175303,1.2378806308644656,0.2301898509440606,-2237.052304450951,48.950159925198356,0.07645040859756115,-11.250836128995896,-151.1112063991856
2025-01-01 07:02:00,0.6287847997417908,0.3392733522200612,0.0,0.01047974666236318,0.0056545558703343535,0.0,0.08617038704193838,0.0,0.4926144126998524,0.0,0.05,0.0,0.0,0.3246900188867279,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6228.6157626755585,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.45016052801077,51.666666666666686,46.10666666666668,0.0,51.58953336597299,0.0,0.0,0.0,41.45016052801077,51.51551632292577,51.58953336597299,51.478507801402166,12.43753247303448,15.89317430224757,-0.2734923644191163,7.355049396312345,0.10904155854560474,0.0,9.236100170605994,-274.09692973868493,-2175.5480605215694,-162.20523599513805,-857.4960040277093,-0.0,-0.0,617.3937281711779,0.0,1.0,0.04102123372378975,0.0,0,0.5308575234991577,65.99961422222222,-33.99465388215349,0.25432280394965534,7.35128590525414,0.0027886749693425586,4.754556018420571,1.2381512368349312,0.22999935829304552,-2224.9740947152513,49.4260341936821,0.07641312959241381,-10.959046714396361,-151.2461892807417
2025-01-01 07:03:00,4.125117915074378,2.5976814397547265,0.0,0.06875196525123964,0.04329469066257877,0.0,0.08617038704193838,0.0,0.4926144126998524,3.496333115332588,0.05,0.0,0.0,0.3246900188867279,2.2584080875346655,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5083.962054562723,16.666666666666686,2.0556946560743286,1627.0006469235761,3.0450372819992544,0.45129583333333334,1,6259.666868152965,6259.666868152965,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.517683939691246,51.666666666666686,46.10666666666668,0.0,51.585774111222605,0.0,0.0,0.0,41.517683939691246,51.512026013266905,51.585774111222605,51.47515196428907,12.43753247303448,15.831639892878034,-0.33502677378865187,7.3229815783592995,0.10618994982636926,0.0,9.236100170605994,4817.411994200761,-536.6621262158335,-162.0432104064069,-852.0959629052147,-0.0,-0.0,617.3937281711779,0.0,1.0,0.0409213416510028,0.0,0,0.5295648159532576,65.99961422222222,-31.847825627924415,0.2553279186017401,7.321116595633383,0.002788697469650604,4.8847828131553594,1.2384148661983279,0.22981851950102256,-2213.5314914718515,49.86871833244171,0.0763757941980923,-10.667235809168407,-151.3759745972385
2025-01-01 07:04:00,4.129214436412883,2.6003275311357417,0.0,0.06882024060688138,0.04333879218559569,0.0,0.08617038704193838,0.0,0.4926144126998524,3.5004296366710927,0.05,0.0,0.0,0.3246900188867279,2.26105417891568,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5082.414854152815,16.666666666666686,2.0522630119905383,1626.5055023806342,3.0491338033377593,0.45129583333333334,1,6257.624523200116,6257.624523200116,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.434920971142716,51.666666666666686,46.10666666666668,0.0,51.582008793680174,0.0,0.0,0.0,41.434920971142716,51.50853001780098,51.582008793680174,51.47179062986138,12.43753247303448,15.899266060362,-0.267400606304685,7.373701781816979,0.10333731258902434,0.0,9.236100170605994,4806.7368229839385,-555.8377660078311,-161.87621803982137,-858.031330002615,-0.0,-0.0,617.3937281711779,0.0,1.0,0.041031115880043476,0.0,0,0.5309854089018983,65.99961422222222,-35.04042933743823,0.2542278834362275,7.354179517853822,0.002788720581318769,4.735376088051842,1.2381251085260776,0.2301044785874336,-2231.6361175200764,49.29284913161101,0.07633842706786935,-10.375597383483816,-151.50062065633756
2025-01-01 07:05:00,4.133181438678402,2.6028899614603658,0.0,0.0688863573113067,0.04338149935767276,0.0,0.08617038704193838,0.0,0.4926144126998524,3.504396638936611,0.05,0.0,0.0,0.3246900188867279,2.2636166092403043,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5080.917873858238,16.666666666666686,2.0489492055520686,1626.0264295863117,3.0531008056032776,0.45129583333333334,1,6255.648470111216,6255.648470111216,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.354805032449896,51.666666666666686,46.10666666666668,0.0,51.57825100126445,0.0,0.0,0.0,41.354805032449896,51.5050409913886,51.57825100126445,51.46843598645067,12.43753247303448,15.964624180978614,-0.2020424856880716,7.421364340916252,0.10048545027235248,0.0,9.236100170605994,4796.738068921142,-574.4758206157826,-161.70451921678418,-863.7831342672855,-0.0,-0.0,617.3937281711779,0.0,1.0,0.041137062815439655,0.0,0,0.532356472681341,65.99961422222222,-37.7903988409886,0.25316980202435735,7.385943625954435,0.0027887429913332398,4.591149266104322,1.2378451975038658,0.23037287525592703,-2248.6809288785753,48.17867867648096,0.0763010517959982,-10.084316050351495,-151.62020316643267
2025-01-01 07:06:00,4.137028329792904,2.6053748076458616,0.0,0.06895047216321507,0.04342291346076436,0.0,0.08617038704193838,0.0,0.4926144126998524,3.508243530051113,0.05,0.0,0.0,0.3246900188867279,2.2661014554258,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5079.467429422039,16.666666666666686,2.045744469977502,1625.5622494821537,3.0569476967177796,0.45129583333333334,1,6253.733845570859,6253.733845570859,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.277140341328355,51.666666666666686,46.10666666666668,0.0,51.57450049456193,0.0,0.0,0.0,41.277140341328355,51.50155871113669,51.57450049456193,51.46508781942407,12.43753247303448,16.027882299723636,-0.13878436694304952,7.466198499982933,0.09763608279277086,0.0,9.236100170605994,4787.060199907497,-591.6516533274043,-161.5283905095033,-869.3646154622896,-0.0,-0.0,617.3937281711779,0.0,1.0,0.041239469926123255,0.0,0,0.5336817274392123,65.99961422222222,-40.43634222343066,0.2521504279537815,7.417097896858452,0.0027887647237121124,4.451717360326276,1.2375744006803624,0.23062505958113935,-2264.7421791382203,47.52827632866224,0.07626369092755715,-9.793567201616453,-151.73482330788687
2025-01-01 07:07:00,4.140762211111491,2.607786656714479,0.0,0.06901270351852484,0.04346311094524132,0.0,0.08617038704193838,0.0,0.4926144126998524,3.5119774113697004,0.05,0.0,0.0,0.3246900188867279,2.2685133044944177,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5078.060723108613,16.666666666666686,2.042642070759275,1625.1120667196917,3.0606815780363674,0.45129583333333334,1,6251.876956494972,6251.876956494972,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.20177715023369,51.666666666666686,46.10666666666668,0.0,51.570757051863026,0.0,0.0,0.0,41.20177715023369,51.49808297063802,51.570757051863026,51.46174593002552,12.43753247303448,16.089168912797994,-0.07749775386869118,7.508442951297746,0.09479084869271838,0.0,9.236100170605994,4777.775518654725,-607.9232914153511,-161.34812229852946,-874.7857160332827,-0.0,-0.0,617.3937281711779,0.0,1.0,0.041338558752124374,0.0,0,0.5349640401344271,65.99961422222222,-42.89321659178302,0.25116721926984614,7.446530110893308,0.00278878580069568,4.316783382788222,1.237312156477237,0.2308624251850316,-2279.9004258715404,46.865067736497764,0.0762263659840597,-9.503517267282675,-151.84460503124677
2025-01-01 07:08:00,4.144389154237875,2.610129430534781,0.0,0.06907315257063125,0.04350215717557968,0.0,0.08617038704193838,0.0,0.4926144126998524,3.5156043544960847,0.05,0.0,0.0,0.3246900188867279,2.2708560783147194,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0035977275219298247,0.0,On,0.08257265952000856,0,On,0.05969438751754841,0,On,0.3912955113262155,0.29347163349466154,On,HP On,5076.695358556728,16.666666666666686,2.039636216934366,1624.67511440074,3.064308521162751,0.45129583333333334,1,6250.074639624135,6250.074639624135,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9069.378604444444,Off,0.0,0.0,41.128586891463804,51.666666666666686,46.10666666666668,0.0,51.567020464999665,0.0,0.0,0.0,41.128586891463804,51.49461357609484,51.567020464999665,51.45841013164244,12.43753247303448,16.148594325656646,-0.01807234101003985,7.548280853029334,0.09195130745962073,0.0,9.236100170605994,4768.608593397133,-623.3089830968454,-161.16401310095804,-880.0549225106362,-0.0,-0.0,617.3937281711779,0.0,1.0,0.04143451990272934,0.0,0,0.5362058774498353,65.99961422222222,-45.42557082013727,0.2502179790283702,7.4754921663659335,0.002788806243156191,4.186091647298282,1.2370579824091328,0.23108604534974758,-2294.2170976494544,46.23300015186884,0.07618909749131902,-9.214323991894732,-151.9496891090633
