occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0491,0.213,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.433,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0607,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.264,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.122,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.933,0.0,1.0,0,0,0,0,0
1.0,0.651,0.126,0.391,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
1.0,0.609,0.0748,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.606,0.0711,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0782,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0787,0.214,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0787,0.214,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0787,0.214,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.152,0.353,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
1.0,0.651,0.157,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.651,0.157,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.198,1.0,0,0,0,0,0
1.0,0.651,0.157,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.165,0.352,0.352,0.0,0.0,0.0,0.0,0.0,0.933,0.0,1.0,0,0,0,0,0
1.0,0.651,0.166,0.351,0.351,0.0,0.0,0.0,0.0,0.0,0.933,0.281,1.0,0,0,0,0,0
0.533,0.609,0.0957,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0907,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.101,0.199,0.199,0.0,0.0,0.376,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.185,0.0714,0.933,0.0,0.088,1.0,0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.468,0.0,1.0,0.0,0.264,1.0,0,0,0,0,0
0.5,0.565,0.0216,0.0593,0.0593,0.0,0.0,0.654,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.142,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.618,0.112,0.188,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.0,0,0,0,0,0
0.5,0.643,0.144,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.933,0.0,1.0,0,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.967,0.766,0.327,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.34,0.359,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.533,0.675,0.189,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
0.5,0.668,0.178,0.204,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.675,0.233,0.219,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.676,0.237,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.676,0.237,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.676,0.237,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
0.5,0.669,0.322,0.256,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.654,0.398,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.324,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.324,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.324,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.967,0.68,0.726,0.719,0.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.624,0.473,0.586,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.593,0.249,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.591,0.234,0.312,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.591,0.234,0.312,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.563,0.0304,0.0669,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.533,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.967,0.596,0.0491,0.213,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.606,0.0607,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.352,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
1.0,0.606,0.0613,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.606,0.0705,0.221,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0711,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0711,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0711,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.648,0.137,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.264,1.0,0,0,0,0,0
1.0,0.651,0.142,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.142,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.142,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.252,1.0,0,0,0,0,0
0.533,0.609,0.09,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.5,0.606,0.0864,0.206,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.967,0.648,0.152,0.352,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.933,0,0,0,0,0
1.0,0.651,0.157,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.165,0.352,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.651,0.166,0.351,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.166,0.351,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.166,0.351,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.186,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.187,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.187,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
1.0,0.651,0.187,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.198,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.0,0,0,0,0,0
1.0,0.651,0.198,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.198,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.651,0.198,0.347,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.679,0.221,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.222,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.222,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.0,0,0,0,0,0
1.0,0.682,0.222,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.725,0.273,0.349,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.728,0.277,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.728,0.277,0.35,0.35,0.0,0.0,0.229,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.728,0.277,0.35,0.35,0.0,0.0,0.185,0.0714,0.933,0.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.336,0.358,0.358,0.0,0.0,0.0287,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.34,0.359,0.359,0.0,0.0,0.175,0.0,1.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.774,0.34,0.359,0.359,0.0,0.0,0.643,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.34,0.359,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.264,1.0,0,0,0,0,0
1.0,0.789,0.45,0.389,0.389,0.0,0.0,0.0637,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.79,0.457,0.391,0.391,0.0,0.0,0.191,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.79,0.457,0.391,0.391,0.0,0.0,0.166,0.0,0.0,0.0,0.088,1.0,0,0,0,0,0
1.0,0.79,0.457,0.391,0.391,0.0,0.0,0.22,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
1.0,0.776,0.628,0.462,0.462,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.64,0.467,0.467,0.0,0.0,0.669,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.64,0.467,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.64,0.467,0.467,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.746,0.781,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.744,0.791,0.599,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.744,0.791,0.599,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.744,0.791,0.599,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.686,0.752,0.737,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.747,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.57,0.0648,0.0958,0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
