occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.667,0.67,0.17,0.14,0.429,0.429,0.0,0.0855,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.429,0.0,0.0,0,0,0,0
0.378,0.636,0.12,0.262,0.32,0.32,0.0,0.0855,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.303,0.0,0.0,0,0,0,0
0.622,0.691,0.195,0.159,0.523,0.523,0.0,0.0,0,0,0,0
0.667,0.7,0.208,0.14,0.557,0.557,0.0,0.0855,0,0,0,0
0.667,0.709,0.269,0.14,0.635,0.635,0.0,0.0,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.0855,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.256,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.0,0,0,0,0
0.667,0.702,0.373,0.14,0.626,0.626,0.0,0.0,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.623,0.0,0.0,0,0,0,0
0.956,0.7,0.387,0.14,0.623,0.623,0.0,0.0,0,0,0,0
1.0,0.7,0.387,0.14,0.623,0.623,0.0,0.0,0,0,0,0
1.0,0.683,0.465,0.14,0.522,0.522,0.0,0.0,0,0,0,0
1.0,0.68,0.477,0.14,0.506,0.506,0.0,0.0,0,0,0,0
0.711,0.68,0.477,0.14,0.506,0.506,0.0,0.171,0,0,0,0
0.667,0.68,0.477,0.14,0.506,0.506,0.0,0.0,0,0,0,0
0.667,0.644,0.456,0.14,0.403,0.403,0.0,0.0855,0,0,0,0
0.667,0.639,0.452,0.14,0.387,0.387,0.0,0.0,0,0,0,0
0.667,0.572,0.0741,0.384,0.0944,0.0944,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.956,0.577,0.128,0.299,0.176,0.176,0.0,0.133,0,0,0,0
1.0,0.58,0.146,0.281,0.195,0.195,0.0,0.0,0,0,0,0
1.0,0.564,0.0332,0.402,0.0688,0.0688,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.559,0.0175,0.299,0.0506,0.0506,0.0,0.333,0,0,0,0
1.0,0.559,0.0177,0.281,0.0508,0.0508,0.0,0.0855,0,0,0,0
1.0,0.559,0.0177,0.281,0.0508,0.0508,0.0,0.256,0,0,0,0
1.0,0.559,0.0177,0.281,0.0508,0.0508,0.0,0.4,0,0,0,0
1.0,0.559,0.0217,0.281,0.0773,0.0773,0.0,0.342,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0813,0.0,0.427,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0813,0.0,0.193,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0813,0.0,0.0855,0,0,0,0
1.0,0.568,0.0285,0.281,0.138,0.138,0.0,0.0,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.147,0.0,0.0,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.147,0.0,0.0,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.147,0.0,0.0855,0,0,0,0
0.711,0.563,0.0177,0.402,0.0623,0.0623,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.586,0.0439,0.299,0.167,0.167,0.0,0.256,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.59,0.0522,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.667,0.59,0.0528,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.59,0.0528,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.59,0.0528,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.614,0.0927,0.159,0.283,0.283,0.0,0.617,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.299,0.0,0.0251,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.299,0.0,0.0232,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.299,0.0,0.185,0,0,0,0
0.667,0.618,0.103,0.14,0.292,0.292,0.0,0.0,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.291,0.0,0.0,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.291,0.867,0.256,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.291,1.0,0.342,0,0,0,0
0.667,0.618,0.115,0.14,0.289,0.289,1.0,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.288,0.4,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.288,0.0,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.288,0.0,0.171,0,0,0,0
0.378,0.594,0.076,0.262,0.189,0.189,0.0,0.0,0,0,0,0
0.333,0.59,0.0697,0.281,0.173,0.173,0.0,0.0855,0,0,0,0
0.333,0.59,0.0697,0.281,0.173,0.173,0.0,0.0855,0,0,0,0
0.333,0.59,0.0697,0.281,0.173,0.173,0.0,0.0,0,0,0,0
0.333,0.599,0.0759,0.281,0.192,0.192,0.0,0.0,0,0,0,0
0.333,0.6,0.0769,0.281,0.194,0.194,0.0,0.0,0,0,0,0
0.333,0.6,0.0769,0.281,0.194,0.194,0.0,0.0,0,0,0,0
0.333,0.6,0.0769,0.281,0.194,0.194,0.0,0.171,0,0,0,0
0.333,0.614,0.0909,0.281,0.233,0.233,0.0,0.0855,0,0,0,0
0.333,0.616,0.0931,0.281,0.239,0.239,0.0,0.0855,0,0,0,0
0.333,0.616,0.0931,0.281,0.239,0.239,0.0,0.0,0,0,0,0
0.333,0.616,0.0931,0.281,0.239,0.239,0.0,0.0,0,0,0,0
0.333,0.629,0.109,0.281,0.295,0.295,0.0,0.0,0,0,0,0
0.622,0.691,0.195,0.159,0.523,0.523,0.0,0.0,0,0,0,0
0.667,0.7,0.208,0.14,0.557,0.557,0.0,0.256,0,0,0,0
0.667,0.7,0.208,0.14,0.557,0.557,0.0,0.0,0,0,0,0
0.667,0.709,0.269,0.14,0.635,0.635,0.0,0.0855,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.0,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.171,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.647,0.0,0.0,0,0,0,0
0.667,0.702,0.373,0.14,0.626,0.626,0.0,0.0,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.623,0.0,0.0,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.623,0.0,0.0855,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.623,0.0,0.189,0,0,0,0
0.667,0.683,0.465,0.14,0.522,0.522,0.0,0.0,0,0,0,0
0.667,0.68,0.477,0.14,0.506,0.506,0.0,0.12,0,0,0,0
0.956,0.731,0.677,0.0187,0.704,0.704,0.0,0.0239,0,0,0,0
1.0,0.688,0.508,0.122,0.537,0.537,0.0,0.0,0,0,0,0
1.0,0.644,0.456,0.14,0.403,0.403,0.0,0.217,0,0,0,0
1.0,0.639,0.452,0.14,0.387,0.387,0.0,0.0,0,0,0,0
1.0,0.639,0.452,0.14,0.387,0.387,0.0,0.0,0,0,0,0
1.0,0.639,0.452,0.14,0.387,0.387,0.0,0.257,0,0,0,0
0.711,0.588,0.187,0.262,0.221,0.221,0.0,0.0,0,0,0,0
0.667,0.58,0.146,0.281,0.195,0.195,0.0,0.0675,0,0,0,0
0.667,0.58,0.146,0.281,0.195,0.195,0.0,0.0,0,0,0,0
0.667,0.58,0.146,0.281,0.195,0.195,0.0,0.0,0,0,0,0
0.667,0.566,0.0793,0.281,0.126,0.126,0.0,0.133,0,0,0,0
0.667,0.562,0.023,0.402,0.0582,0.0582,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0178,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.608,0.031,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.647,0.0731,0.281,0.189,0.189,0.0,0.0,0,0,0,0
1.0,0.647,0.0731,0.281,0.189,0.189,0.0,0.0,0,0,0,0
1.0,0.732,0.128,0.14,0.329,0.329,0.0,0.0855,0,0,0,0
0.667,0.647,0.0731,0.281,0.189,0.189,0.0,0.171,0,0,0,0
0.667,0.647,0.0928,0.281,0.193,0.193,0.0,0.0,0,0,0,0
0.667,0.647,0.0928,0.281,0.193,0.193,0.0,0.0,0,0,0,0
0.667,0.647,0.0928,0.281,0.193,0.193,0.0,0.171,0,0,0,0
0.667,0.647,0.0928,0.281,0.193,0.193,0.0,0.0,0,0,0,0
0.667,0.647,0.108,0.281,0.188,0.188,0.0,0.256,0,0,0,0
0.667,0.647,0.108,0.281,0.188,0.188,0.0,0.0,0,0,0,0
0.667,0.647,0.108,0.281,0.188,0.188,0.0,0.0,0,0,0,0
0.667,0.647,0.108,0.281,0.188,0.188,0.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.315,0.315,1.0,0.256,0,0,0,0
0.667,0.732,0.217,0.14,0.315,0.315,1.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.315,0.315,1.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.315,0.315,0.333,0.171,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.667,0.732,0.274,0.14,0.304,0.304,0.0,0.0855,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.0855,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.171,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.758,0.343,0.14,0.367,0.367,0.0,0.101,0,0,0,0
0.667,0.758,0.343,0.14,0.367,0.367,0.0,0.256,0,0,0,0
0.667,0.758,0.343,0.14,0.367,0.367,0.0,0.256,0,0,0,0
0.667,0.758,0.343,0.14,0.367,0.367,0.0,0.173,0,0,0,0
0.333,0.679,0.189,0.281,0.261,0.261,0.0,0.427,0,0,0,0
0.333,0.679,0.189,0.281,0.261,0.261,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.281,0.261,0.261,0.0,0.0,0,0,0,0
0.667,0.797,0.36,0.14,0.473,0.473,0.0,0.0,0,0,0,0
0.667,0.836,0.372,0.14,0.612,0.612,0.0,0.171,0,0,0,0
0.667,0.836,0.372,0.14,0.612,0.612,0.0,0.256,0,0,0,0
0.667,0.836,0.372,0.14,0.612,0.612,0.0,0.0,0,0,0,0
0.667,0.836,0.372,0.14,0.612,0.612,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.171,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0855,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.484,0.484,0.0,0.134,0,0,0,0
0.667,0.81,0.673,0.14,0.484,0.484,0.0,0.0,0,0,0,0
0.667,0.686,0.345,0.281,0.267,0.267,0.0,0.0,0,0,0,0
0.667,0.686,0.345,0.281,0.267,0.267,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.211,0.211,0.0,0.0855,0,0,0,0
0.667,0.66,0.32,0.281,0.211,0.211,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.211,0.211,0.0,0.0,0,0,0,0
0.667,0.758,0.621,0.14,0.373,0.373,0.0,0.0,0,0,0,0
1.0,0.779,0.582,0.0,0.477,0.477,0.0,0.0,0,0,0,0
1.0,0.779,0.582,0.0,0.477,0.477,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.14,0.334,0.334,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.14,0.334,0.334,0.0,0.0,0,0,0,0
1.0,0.667,0.183,0.14,0.182,0.182,0.0,0.183,0,0,0,0
1.0,0.667,0.183,0.14,0.182,0.182,0.0,0.0,0,0,0,0
1.0,0.667,0.183,0.14,0.182,0.182,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.256,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.956,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.608,0.0215,0.281,0.0511,0.0511,0.0,0.374,0,0,0,0
1.0,0.608,0.0215,0.281,0.0511,0.0511,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.732,0.128,0.14,0.329,0.329,0.0,0.272,0,0,0,0
0.667,0.732,0.128,0.14,0.329,0.329,0.0,0.173,0,0,0,0
0.667,0.732,0.128,0.14,0.329,0.329,0.0,0.0855,0,0,0,0
0.667,0.732,0.128,0.14,0.329,0.329,0.0,0.0855,0,0,0,0
0.667,0.732,0.168,0.14,0.336,0.336,0.0,0.376,0,0,0,0
0.667,0.732,0.168,0.14,0.336,0.336,0.0,0.221,0,0,0,0
0.667,0.732,0.168,0.14,0.336,0.336,0.0,0.0,0,0,0,0
0.667,0.732,0.168,0.14,0.336,0.336,0.0,0.256,0,0,0,0
0.667,0.732,0.198,0.14,0.327,0.327,0.0,0.215,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.647,0.118,0.281,0.182,0.182,0.0,0.277,0,0,0,0
0.667,0.647,0.118,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.647,0.118,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.359,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.14,0.306,0.306,0.0,0.0,0,0,0,0
0.333,0.647,0.125,0.281,0.178,0.178,0.0,0.0855,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.256,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.256,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.171,0,0,0,0
0.333,0.647,0.146,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.513,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.66,0.18,0.281,0.208,0.208,0.0,0.0855,0,0,0,0
0.333,0.66,0.18,0.281,0.208,0.208,0.0,0.0,0,0,0,0
0.333,0.66,0.18,0.281,0.208,0.208,0.0,0.0,0,0,0,0
0.333,0.66,0.18,0.281,0.208,0.208,0.0,0.598,0,0,0,0
0.333,0.679,0.189,0.281,0.261,0.261,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.699,0.195,0.281,0.33,0.33,1.0,0.342,0,0,0,0
0.333,0.699,0.195,0.281,0.33,0.33,1.0,0.0855,0,0,0,0
0.333,0.699,0.195,0.281,0.33,0.33,1.0,0.0855,0,0,0,0
0.333,0.699,0.195,0.281,0.33,0.33,0.333,0.0,0,0,0,0
0.333,0.705,0.228,0.281,0.366,0.366,0.0,0.171,0,0,0,0
0.333,0.705,0.228,0.281,0.366,0.366,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.0855,0,0,0,0
0.667,0.849,0.437,0.14,0.683,0.683,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0855,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0855,0,0,0,0
0.667,0.836,0.573,0.14,0.621,0.621,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.484,0.484,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.484,0.484,0.0,0.0,0,0,0,0
1.0,0.934,1.0,0.0,0.701,0.701,0.0,0.267,0,0,0,0
1.0,0.934,1.0,0.0,0.701,0.701,0.0,0.0,0,0,0,0
1.0,0.857,0.923,0.0,0.535,0.535,0.0,0.103,0,0,0,0
1.0,0.857,0.923,0.0,0.535,0.535,0.0,0.103,0,0,0,0
1.0,0.857,0.923,0.0,0.535,0.535,0.0,0.0,0,0,0,0
1.0,0.758,0.621,0.14,0.373,0.373,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.14,0.334,0.334,0.0,0.275,0,0,0,0
1.0,0.634,0.206,0.281,0.192,0.192,0.0,0.0,0,0,0,0
1.0,0.634,0.206,0.281,0.192,0.192,0.0,0.209,0,0,0,0
1.0,0.634,0.206,0.281,0.192,0.192,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.145,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.074,0.0,0.195,0,0,0,0
1.0,0.562,0.0162,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
