Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:43:00,1.6459796444913848,1.0621476742418863,0.0,0.02743299407485641,0.01770246123736477,0.0,0.008644773759394712,0.0,0.2876529267701026,1.2996819439618874,0.05,0.0,0.0,0.2080527392838629,0.83951160162469,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,HP On,2883.864030958919,21.111111111111143,2.37646907996875,0.0,1.1509027772952207,0.14877916666666666,1,2735.0848642922524,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.80099811211294,51.666666666666686,46.10666666666668,0.0,50.306822950518836,0.0,0.0,0.0,33.80099811211294,50.31821401565477,50.323909548222744,50.306822950518836,12.43753247303448,21.26606536522231,0.0,5.0,9.236100170605994,2889.9416224672686,-348.1027680642494,-0.0,-0.0,279.938846631426,278.66319084468347,0.0,0.01660357128734318,0.0,0,0.42352698857070753,0.0,74.241512941173,0.23042619060410344,10.681467901008782,0.003545250810323625,-19.55110033860355,1.213820758823755
2025-01-01 13:44:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.6881518634267,51.666666666666686,46.10666666666668,0.0,50.30180160002876,0.0,0.0,0.0,33.6881518634267,50.31347032875115,50.31930469311235,50.30180160002876,12.43753247303448,21.358304342046846,0.0,5.0,9.236100170605994,1.1058388593178847,-351.2688617129007,-0.0,-0.0,279.938846631426,276.54090504342497,0.0,0.016660112016013053,0.0,0,0.42496924000750536,0.0,72.43585394079258,0.22911458776292418,10.72134320744692,0.003545064781964521,-19.624646162527753,1.213440730337678
2025-01-01 13:45:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.743945785763394,51.666666666666686,46.10666666666668,0.0,50.2967970840975,0.0,0.0,0.0,33.743945785763394,50.308742478873114,50.31471517626093,50.2967970840975,12.43753247303448,21.305613685033062,0.0,5.0,9.236100170605994,4.143429661712901,-349.4588616788017,-0.0,-0.0,279.938846631426,274.42546814942494,0.0,0.016627825445646078,0.0,0,0.42414566815768134,0.0,73.66344470908862,0.22984390533469592,10.697901262945003,0.0035448779953382585,-19.567338427965357,1.2136580031264814
2025-01-01 13:46:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.79725638324171,51.666666666666686,46.10666666666668,0.0,50.291784337247016,0.0,0.0,0.0,33.79725638324171,50.30400679878552,50.31011802955478,50.291784337247016,12.43753247303448,21.255049592974338,0.0,5.0,9.236100170605994,6.73684202561634,-347.7254164058599,-0.0,-0.0,279.938846631426,272.3171788419412,0.0,0.01659681238430831,0.0,0,0.4233545812133469,0.0,74.52341180005024,0.23054580417057716,10.675537408936318,0.0035446917875062737,-19.51197258708878,1.213866585124533
2025-01-01 13:47:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.84830729068757,51.666666666666686,46.10666666666668,0.0,50.28676372866735,0.0,0.0,0.0,33.84830729068757,50.2992636370022,50.30551359116963,50.28676372866735,12.43753247303448,21.206420201873005,0.0,5.0,9.236100170605994,9.207025293142976,-346.061537758677,-0.0,-0.0,279.938846631426,270.2163356917024,0.0,0.016566958552013223,0.0,0,0.4225930640993227,0.0,75.32971642039396,0.23122270543677076,10.654153841117477,0.003544506138455954,-19.458377112854095,1.214067258685888
2025-01-01 13:48:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.89726899676053,51.666666666666686,46.10666666666668,0.0,50.28173559430473,0.0,0.0,0.0,33.89726899676053,50.294513310651716,50.30090216882522,50.28173559430473,12.43753247303448,21.159579295117677,0.0,5.0,9.236100170605994,11.549690931303246,-344.4618605820365,-0.0,-0.0,279.938846631426,268.12323706004383,0.0,0.016538177190154556,0.0,0,0.4218589037609226,0.0,76.07270488191374,0.2318764261218543,10.633676164996164,0.003544321029948033,-19.40642131889594,1.214260619205487
2025-01-01 13:49:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.94428750118374,51.666666666666686,46.10666666666668,0.0,50.27670024476115,0.0,0.0,0.0,33.94428750118374,50.28975611293598,50.296284047023406,50.27670024476115,12.43753247303448,21.11440168030881,0.0,5.0,9.236100170605994,13.754261514887219,-342.92178559986615,-0.0,-0.0,279.938846631426,266.03818095755423,0.0,0.016510394065651038,0.0,0,0.4211502066468849,0.0,76.73720048332737,0.2325085176612903,10.613378602263351,0.0035441364450963853,-19.35599321652526,1.2144471763542595
2025-01-01 13:50:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,33.98949089622569,51.666666666666686,46.10666666666668,0.0,50.27165796893459,0.0,0.0,0.0,33.98949089622569,50.28499231656707,50.29165949038332,50.27165796893459,12.43753247303448,21.070777535805117,0.0,5.0,9.236100170605994,15.826417572357343,-341.4372777776386,-0.0,-0.0,279.938846631426,263.96146492170817,0.0,0.01648354406731188,0.0,0,0.4204653118888288,0.0,77.32484871856998,0.23312034035182352,10.59453091656437,0.003543952368174686,-19.306994465844678,1.2146273772207203
2025-01-01 13:51:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.032992706357625,51.666666666666686,46.10666666666668,0.0,50.26660903668081,0.0,0.0,0.0,34.032992706357625,50.280222176280375,50.28702874608016,50.26660903668081,12.43753247303448,21.028609543063265,0.0,5.0,9.236100170605994,17.771775034282825,-340.00476202646746,-0.0,-0.0,279.938846631426,261.89338451017187,0.0,0.0164575694958017,0.0,0,0.4198027476813617,0.0,77.83769042932428,0.2337130997075999,10.575760647652718,0.0035437687844750458,-19.259337828832365,1.2148016180069556
2025-01-01 13:52:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.07489488636426,51.666666666666686,46.10666666666668,0.0,50.26155370097891,0.0,0.0,0.0,34.07489488636426,50.27544593087907,50.28239204582917,50.26155370097891,12.43753247303448,20.987810311614737,0.0,5.0,9.236100170605994,19.596680261354607,-338.6210303722766,-0.0,-0.0,279.938846631426,259.8342386996178,0.0,0.016432418521339965,0.0,0,0.4191611919407894,0.0,78.27886400220521,0.23428787967925574,10.557685430355196,0.0035435856801929806,-19.212944876299865,1.2149702545482883
2025-01-01 13:53:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.11528990311102,51.666666666666686,46.10666666666668,0.0,50.25649219965109,0.0,0.0,0.0,34.11528990311102,50.270663804857875,50.27774960746127,50.25649219965109,12.43753247303448,20.948300591466207,0.0,5.0,9.236100170605994,21.308008682178297,-337.2831770540186,-0.0,-0.0,279.938846631426,257.784321459237,0.0,0.01640804411673071,0.0,0,0.4185394450886389,0.0,78.65233910477093,0.23484566540123927,10.54026492501411,0.0035434030423360375,-19.16774439914871,1.215133609606477
2025-01-01 13:54:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.15426224185631,51.666666666666686,46.10666666666668,0.0,50.251424756773105,0.0,0.0,0.0,34.15426224185631,50.26587600973449,50.27310163621519,50.251424756773105,12.43753247303448,20.910007979738616,0.0,5.0,9.236100170605994,22.912669105582438,-335.9885512264443,-0.0,-0.0,279.938846631426,255.74392716066973,0.0,0.016384403288151488,0.0,0,0.41793641043048035,0.0,78.96237370060075,0.23538735941607875,10.522806297965921,0.003543220858648839,-19.123671261119057,1.2152919781393465
2025-01-01 13:55:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.19188954330594,51.666666666666686,46.10666666666668,0.0,50.246351583860694,0.0,0.0,0.0,34.19188954330594,50.26108274516987,50.268448325824465,50.246351583860694,12.43753247303448,20.8728659446902,0.0,5.0,9.236100170605994,24.41742272339124,-334.7347210363891,-0.0,-0.0,279.938846631426,253.71334906284662,0.0,0.01636145649660643,0.0,0,0.4173510793982435,0.0,79.21329712835436,0.23591379375599697,10.506588778609986,0.0035430391175499997,-19.08066553453149,1.2154456312723851
2025-01-01 13:56:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.22824347692144,51.666666666666686,46.10666666666668,0.0,50.24127288088712,0.0,0.0,0.0,34.22824347692144,50.25628419992873,50.263789859449545,50.24127288088712,12.43753247303448,20.836813075706935,0.0,5.0,9.236100170605994,25.82876147936335,-333.5194458200122,-0.0,-0.0,279.938846631426,251.69287918720272,0.0,0.016339167214944564,0.0,0,0.41678252025055884,0.0,79.40936066794958,0.23642573909040632,10.49027019672646,0.0035428578080780033,-19.038671837318578,1.2155948193466868
2025-01-01 13:57:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.26339043189478,51.666666666666686,46.10666666666668,0.0,50.236188837170765,0.0,0.0,0.0,34.26339043189478,50.25148055271758,50.25912641049099,50.236188837170765,12.43753247303448,20.80179249063487,0.0,5.0,9.236100170605994,27.15284161671019,-332.3406539897101,-0.0,-0.0,279.938846631426,249.6828081728087,0.0,0.016317501578992866,0.0,0,0.41622986917379395,0.0,79.55464897499432,0.23692391185407458,10.475130240969857,0.0035426769198439543,-18.997638809943002,1.2157397743244809
2025-01-01 13:58:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.29739207692506,51.666666666666686,46.10666666666668,0.0,50.23109963216014,0.0,0.0,0.0,34.29739207692506,50.24667197292575,50.25445814330857,50.23109963216014,12.43753247303448,20.767751355275003,0.0,5.0,9.236100170605994,28.39545457987927,-331.19642500607875,-0.0,-0.0,279.938846631426,247.68342517019445,0.0,0.016296428105545758,0.0,0,0.41569232308847787,0.0,79.65303295453205,0.2374089799555302,10.459835443517742,0.003542496442989772,-18.95751869181252,1.2158807117373336
2025-01-01 13:59:00,0.3462977005294973,0.22263607261719623,0.0,0.005771628342158289,0.0037106012102866037,0.0,0.008644773759394712,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.001996490314327486,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.33030582460925,51.666666666666686,46.10666666666668,0.0,50.22600543613557,0.0,0.0,0.0,34.33030582460925,50.24185862128791,50.24978521386409,50.22600543613557,12.43753247303448,20.734640484607343,0.0,5.0,9.236100170605994,29.562019954511072,-330.08497435065607,-0.0,-0.0,279.938846631426,245.69501769662043,0.0,0.01627591745887568,0.0,0,0.4151691336934085,0.0,79.70814767374118,0.2378815674675059,10.44501448629392,0.0035423163681507904,-18.918266970013836,1.2160178323016078
2025-01-01 14:00:00,0.3464403069805207,0.22263607261719623,0.0,0.005774005116342011,0.0037106012102866037,0.0,0.008787380210418104,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.0021390967653508773,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.36218522579543,51.666666666666686,46.10666666666668,0.0,50.220906410841934,0.0,0.0,0.0,34.36218522579543,50.23704065048133,50.24510777030103,50.220906410841934,12.43753247303448,20.702414004911457,0.0,5.0,9.236100170605994,30.80019845566602,-329.00464075415846,-0.0,-0.0,280.08145308244934,243.71787151061974,0.0,0.01625594225323734,0.0,0,0.41465960242789485,0.0,79.72338612737512,0.2383422585723748,10.430643952457238,0.003542136686422017,-18.879842081788414,1.2161513232864176
2025-01-01 14:01:00,0.3464403069805207,0.22263607261719623,0.0,0.005774005116342011,0.0037106012102866037,0.0,0.008787380210418104,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.0021390967653508773,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.39307211409389,51.666666666666686,46.10666666666668,0.0,50.21580271006272,0.0,0.0,0.0,34.39307211409389,50.23221820566788,50.24042595347046,50.21580271006272,12.43753247303448,20.671036105844188,0.0,5.0,9.236100170605994,31.829099633558116,-327.9541108263953,-0.0,-0.0,280.08145308244934,241.75227048655498,0.0,0.016236481252486355,0.0,0,0.4141631875964109,0.0,79.7017573775041,0.2387914973023232,10.416705613140266,0.003541957389327492,-18.842211549783805,1.2162813305362905
2025-01-01 14:02:00,0.3464403069805207,0.22263607261719623,0.0,0.005774005116342011,0.0037106012102866037,0.0,0.008787380210418104,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.0021390967653508773,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.42302174764724,51.666666666666686,46.10666666666668,0.0,50.21069448136171,0.0,0.0,0.0,34.42302174764724,50.22739142613841,50.23573989852677,50.21069448136171,12.43753247303448,20.640459432786592,0.0,5.0,9.236100170605994,32.796112684886054,-326.93169438632253,-0.0,-0.0,280.08145308244934,239.79849516520883,0.0,0.016217505979106813,0.0,0,0.4136791627891775,0.0,79.64635398875924,0.23922990428236543,10.403175244844393,0.0035417784687273427,-18.805332379333656,1.216408047881144
2025-01-01 14:03:00,0.3464403069805207,0.22263607261719623,0.0,0.005774005116342011,0.0037106012102866037,0.0,0.008787380210418104,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.0021390967653508773,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.45207794988984,51.666666666666686,46.10666666666668,0.0,50.20558186408775,0.0,0.0,0.0,34.45207794988984,50.2225604434288,50.231049733099326,50.20558186408775,12.43753247303448,20.61064645139276,-0.00046465971838216547,5.0,9.236100170605994,33.70528383710817,-325.9360394909205,-0.0,-0.0,280.08145308244934,237.8568278798085,0.0,0.01619899396661478,0.0,0,0.41320695492693815,0.0,79.55987024557933,0.23965796252913985,10.389386670336393,0.0035415999169242135,-18.769170453740212,1.2165316287009487
2025-01-01 14:04:00,0.3464403069805207,0.22263607261719623,0.0,0.005774005116342011,0.0037106012102866037,0.0,0.008787380210418104,0.0,0.2876529267701026,0.0,0.05,0.0,0.0,0.2080527392838629,0.0,0.01458333333333334,1,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.0021390967653508773,0.0,On,0.006648283445067227,0,On,0.010249274391618664,0,On,0.23369791282959104,0.17527343462219322,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2735.0848642922524,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2989.9114755555556,Off,0.0,0.0,34.4802818196628,51.666666666666686,46.10666666666668,0.0,50.20046499107435,0.0,0.0,0.0,34.4802818196628,50.21772538292463,50.22635557884977,50.20046499107435,12.43753247303448,20.581561963041445,-0.029549148069698106,5.0,9.236100170605994,34.560379623892004,-324.9658804973428,-0.0,-0.0,280.08145308244934,235.9275447527889,0.0,0.016180924128978178,0.0,0,0.4127460261432599,0.0,79.4448070387855,0.2400761265000488,10.376616826450787,0.00354142172657251,-18.733693746669143,1.2166522168767213
