Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:28:00,0.2570441922294235,0.1342841681141562,0.0022036070703072303,0.004284069870490391,0.00223806946856927,3.672678450512051e-05,0.01014605169057269,0.0,0.1968981405388508,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.11970083478082284,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.007973736266596082,0,On,0.006354798082143261,0,On,0.11797659918500869,0.08848244938875649,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,37.914024002612365,51.666666666666686,46.10666666666668,0.0,51.908474861413815,0.0,0.0,0.0,37.914024002612365,51.91953534354756,51.92506558461444,51.908474861413815,12.43753247303448,19.332268428585845,0.0,3.9,-1180.6918194342593,-1487.1566455531827,-0.0,-0.0,172.23917517806254,665.4982388991887,0.0666,0.07439368958969293,0.0,0,1.3843498352679708,4.3955743072,134.22565094086085,0.23805379832064177,9.49830311067742,0.003245308372016186,-41.935866828005175,1.2232557557722803
2025-01-01 13:29:00,0.2570441922294235,0.1342841681141562,0.0022036070703072303,0.004284069870490391,0.00223806946856927,3.672678450512051e-05,0.01014605169057269,0.0,0.1968981405388508,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.11970083478082284,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.007973736266596082,0,On,0.006354798082143261,0,On,0.11797659918500869,0.08848244938875649,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,37.958451356917834,51.666666666666686,46.10666666666668,0.0,51.9028421115186,0.0,0.0,0.0,37.958451356917834,51.91421442791873,51.9199005861188,51.9028421115186,12.43753247303448,19.288753183373082,0.0,3.9,-1173.0422937174058,-1480.882400992977,-0.0,-0.0,172.23917517806254,665.9356146129485,0.0666,0.07428930385767857,0.0,0,1.3824073805824266,4.3955743072,135.60093209750866,0.23867864737651373,9.47789918097077,0.003245019529550418,-41.800956818082625,1.2234379907284785
2025-01-01 13:30:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.001039566782346,51.666666666666686,46.10666666666668,0.0,51.897202827993304,0.0,0.0,0.0,38.001039566782346,51.90888727728293,51.91472950192775,51.897202827993304,12.43753247303448,19.246812431052838,0.0,5.0,-807.7615099930752,-1214.5872975190746,-0.0,-0.0,277.8105943314252,621.5640104137636,0.933,0.06614356151092504,0.0,0,1.2308278966496131,61.577640069333334,129.01519319457415,0.23928194950711484,9.458957160455757,0.0032447316591924734,15.658212706082052,1.2236136902819343
2025-01-01 13:31:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.026755584980066,51.666666666666686,46.10666666666668,0.0,51.891557284259584,0.0,0.0,0.0,38.026755584980066,51.90355414974868,51.909552582493234,51.891557284259584,12.43753247303448,19.21936726950693,0.0,5.0,-803.733164107207,-1210.9225715214095,-0.0,-0.0,277.8105943314252,621.9648575380636,0.933,0.06607126933729278,0.0,0,1.229482652728913,61.577640069333334,129.37881308277724,0.23946649477464035,9.438460458656822,0.0032448394770129103,15.674002046795286,1.2225392327532274
2025-01-01 13:32:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.051377866814846,51.666666666666686,46.10666666666668,0.0,51.88590798812126,0.0,0.0,0.0,38.051377866814846,51.89821741318672,51.904372125719455,51.88590798812126,12.43753247303448,19.192858556397663,0.0,5.0,-799.5670373367022,-1207.3870971123595,-0.0,-0.0,277.8105943314252,622.369064509737,0.933,0.06600140844162715,0.0,0,1.2281826510763563,61.577640069333334,130.00946544423203,0.23987040609499619,9.426475644635861,0.0032449474984078703,15.688512228542896,1.22265000908492
2025-01-01 13:33:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.07494482646437,51.666666666666686,46.10666666666668,0.0,51.88025510217414,0.0,0.0,0.0,38.07494482646437,51.892877221093784,51.899188280553616,51.88025510217414,12.43753247303448,19.167253428640347,0.0,5.0,-795.2718592811318,-1203.9760629298364,-0.0,-0.0,277.8105943314252,622.7764146709779,0.933,0.06593389578190721,0.0,0,1.2269263464102311,61.577640069333334,130.89360931727936,0.24026155135518057,9.414966097307369,0.0032450556100072866,15.70180836042614,1.222757025751141
2025-01-01 13:34:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.097493185747446,51.666666666666686,46.10666666666668,0.0,51.87459878330243,0.0,0.0,0.0,38.097493185747446,51.88753372157551,51.89400119071205,51.87459878330243,12.43753247303448,19.142520472402197,0.0,5.0,-791.4983954979366,-1200.6848844692659,-0.0,-0.0,277.8105943314252,623.1866854221731,0.933,0.06586865186045061,0.0,0,1.2257122594034053,61.577640069333334,131.375894639904,0.2406403286624855,9.4039153589198,0.0032451638037620627,15.713931873464714,1.2228604122029152
2025-01-01 13:35:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.11908477806097,51.666666666666686,46.10666666666668,0.0,51.868939182930355,0.0,0.0,0.0,38.11908477806097,51.88218705758391,51.8888109949107,51.868939182930355,12.43753247303448,19.118606685313342,0.0,5.0,-787.6675448470406,-1197.5061407342362,-0.0,-0.0,277.8105943314252,623.5996483243313,0.933,0.06580553993163663,0.0,0,1.2245378454344389,61.577640069333334,132.02800155577035,0.24100746614320923,9.393295487514198,0.0032452720718999695,15.724954576743327,1.2229603883803613
2025-01-01 13:36:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.13975419365398,51.666666666666686,46.10666666666668,0.0,51.86327644328984,0.0,0.0,0.0,38.13975419365398,51.876837363393236,51.88361782344493,51.86327644328984,12.43753247303448,19.095482471756227,0.0,5.0,-783.823164312075,-1194.4355591276935,-0.0,-0.0,277.8105943314252,624.0150691978195,0.933,0.06574448471714858,0.0,0,1.2234017036919747,61.577640069333334,132.80180048419325,0.24136334694797024,9.382458255701387,0.0032453804071266488,15.734915763061542,1.2230570764696178
2025-01-01 13:37:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.15953614553515,51.666666666666686,46.10666666666668,0.0,51.85761070146986,0.0,0.0,0.0,38.15953614553515,51.87148476842323,51.878421801899925,51.85761070146986,12.43753247303448,19.07311812558803,0.0,5.0,-780.4699613423497,-1191.4688795097295,-0.0,-0.0,277.8105943314252,624.4327082214731,0.933,0.06568541042316492,0.0,0,1.2223024237719184,61.577640069333334,133.18832383595452,0.24170836065477092,9.372654187065628,0.0032454888024099453,15.743855038832711,1.2231505992517564
2025-01-01 13:38:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.1784846457705,51.666666666666686,46.10666666666668,0.0,51.85194208939819,0.0,0.0,0.0,38.1784846457705,51.866129397222025,51.87322305113394,51.85194208939819,12.43753247303448,19.051467348556002,0.0,5.0,-777.0677118317612,-1188.5996698398915,-0.0,-0.0,277.8105943314252,624.8523200200785,0.933,0.06562819718773205,0.0,0,1.2212377752313839,61.577640069333334,133.72136367670498,0.2420431520018833,9.362594094913904,0.0032455972509817903,15.751835449838856,1.2232411490934096
2025-01-01 13:39:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.19662852774705,51.666666666666686,46.10666666666668,0.0,51.84627073097308,0.0,0.0,0.0,38.19662852774705,51.86077136675755,51.86802168464979,51.84627073097308,12.43753247303448,19.030505475590306,0.0,5.0,-773.7550906161335,-1185.8243937117218,-0.0,-0.0,277.8105943314252,625.2736537557685,0.933,0.06557278207672586,0.0,0,1.2202065869650687,61.577640069333334,134.25870876416303,0.242368044370328,9.353528381451433,0.0032457057464932663,15.75888986661647,1.2233288279449663
2025-01-01 13:40:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.21400096444196,51.666666666666686,46.10666666666668,0.0,51.84059674580567,0.0,0.0,0.0,38.21400096444196,51.85541078995125,51.86281781202405,51.84059674580567,12.43753247303448,19.010204107858648,0.0,5.0,-770.5820914159834,-1183.139041643048,-0.0,-0.0,277.8105943314252,625.6964534952072,0.933,0.0655190921092686,0.0,0,1.2192075009133494,61.577640069333334,134.74635589563925,0.24268342134156728,9.344180050400885,0.003245814282814552,15.765056535545332,1.2234137534921616
2025-01-01 13:41:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.23063569984889,51.666666666666686,46.10666666666668,0.0,51.83492024857506,0.0,0.0,0.0,38.23063569984889,51.850047775069,51.857611538315986,51.83492024857506,12.43753247303448,18.990534350874764,0.0,5.0,-767.538159424042,-1180.5395600426266,-0.0,-0.0,277.8105943314252,626.1204571535256,0.933,0.0654670528153592,0.0,0,1.2182391313063536,61.577640069333334,135.19080628715938,0.24298967782283304,9.335165185196065,0.0032459228540703835,15.770374536851625,1.223496045600536
2025-01-01 13:42:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.24656445505948,51.666666666666686,46.10666666666668,0.0,51.829241348943484,0.0,0.0,0.0,38.24656445505948,51.84468242564101,51.85240296398978,51.829241348943484,12.43753247303448,18.97146904431091,0.0,5.0,-764.6038094740402,-1178.0221447395686,-0.0,-0.0,277.8105943314252,626.5453982739963,0.933,0.0654165941444612,0.0,0,1.2173001746135113,61.577640069333334,135.6077409341032,0.24328718605255018,9.327098295054014,0.0032460314546454384,15.774880641405991,1.2235758169718367
2025-01-01 13:43:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.26181664254417,51.666666666666686,46.10666666666668,0.0,51.823560151857066,0.0,0.0,0.0,38.26181664254417,51.83931484074567,51.84719218518998,51.823560151857066,12.43753247303448,18.95298300750489,0.0,5.0,-761.7686982001428,-1175.5832713859224,-0.0,-0.0,277.8105943314252,626.9710049605391,0.933,0.06536765113191174,0.0,0,1.2163894219443796,61.577640069333334,136.0039788543544,0.24357629151876298,9.318707807338802,0.0032461400791689112,15.778608951949968,1.2236531721059283
2025-01-01 13:44:00,0.30651135652678746,0.145832142108456,0.0022036070703072303,0.005108522608779791,0.0024305357018076,3.672678450512051e-05,0.02568108958928575,0.0,0.23083026693750172,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.13124880877512266,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.02350877416530914,0,On,0.02488962582172777,0,On,0.1333738978440751,0.1000304233830563,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.27641988291068,51.666666666666686,46.10666666666668,0.0,51.81787675788898,0.0,0.0,0.0,38.27641988291068,51.8339451153336,51.84197929405592,51.81787675788898,12.43753247303448,18.935052595737556,-0.00939184870690113,5.0,-759.0288636761815,-1173.2196350131767,-0.0,-0.0,277.8105943314252,627.3970002293966,0.933,0.06532016273989888,0.0,0,1.2155057374810505,61.577640069333334,136.38017700556998,0.24385731936716715,9.310610682993161,0.0032462487224967315,15.781591516336666,1.2237282091502073
2025-01-01 13:45:00,0.31195102997943347,0.14676846432421004,0.0022036070703072303,0.005199183832990558,0.0024461410720701673,3.672678450512051e-05,0.027193349915709143,0.0,0.23475768006372436,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.1321851309908767,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.025021034491732534,0,On,0.027568609326945024,0,On,0.1346223274650805,0.10096674559881033,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.25163308188121,51.666666666666686,46.10666666666668,0.0,51.81219126350586,0.1774311462870981,487.0609099975429,0.0,38.25163308188121,51.828573340479096,51.83676437896571,51.81219126350586,12.43753247303448,18.917655382613155,-0.026789061831301808,5.0,-746.6731203143161,-1170.9281065994173,-0.0,-0.0,287.5188522492675,627.8231020686698,0.9990000000000001,0.06527407102918466,0.0,0,1.2146480430652153,65.933614608,136.7361340358337,0.24413057895954057,9.302795081048021,0.0032463573796978518,19.191178582559168,1.2238010212226054
2025-01-01 13:46:00,0.31195102997943347,0.14676846432421004,0.0022036070703072303,0.005199183832990558,0.0024461410720701673,3.672678450512051e-05,0.027193349915709143,0.0,0.23475768006372436,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.1321851309908767,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.025021034491732534,0,On,0.027568609326945024,0,On,0.1346223274650805,0.10096674559881033,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.18708166567524,51.666666666666686,46.10666666666668,0.0,51.7962497941041,0.17750301126090762,487.0609099975429,0.0,38.18708166567524,51.754850126074345,51.7962497941041,51.734150292059475,12.43753247303448,18.901120411695775,-0.04332403274868213,5.0,-744.1678484563743,-1168.7518134704626,-0.0,-0.0,287.5188522492675,628.2490234925303,0.9990000000000001,0.06523024956668014,0.0,0,1.2138325944064121,65.933614608,137.06511276482075,0.24439277270928353,9.295476554517835,0.003246489504248334,19.187452758012647,1.2238702113330926
2025-01-01 13:47:00,0.31195102997943347,0.14676846432421004,0.0022036070703072303,0.005199183832990558,0.0024461410720701673,3.672678450512051e-05,0.027193349915709143,0.0,0.23475768006372436,0.0,0.05,0.0022036070703072303,0.0,0.0,0.0,0.1321851309908767,0,0.01458333333333334,1,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0021723154239766088,0.0,On,0.025021034491732534,0,On,0.027568609326945024,0,On,0.1346223274650805,0.10096674559881033,On,0.03094222941561035,0,On,0.0022036070703072303,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,2869.1661777777776,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2827.55008,Off,0.0,0.0,38.12198123333934,51.666666666666686,46.10666666666668,0.0,51.78030500804177,0.17757494944313554,487.060909997543,0.0,38.12198123333934,51.68113597092006,51.78030500804177,51.63155145235921,12.43753247303448,18.88506601149689,-0.05937843294756817,5.0,-741.7478191447435,-1166.640322663899,-0.0,-0.0,287.5188522492675,628.6744725936542,0.9990000000000001,0.06518768851439849,0.0,0,1.2130406000042002,65.933614608,137.37365126988797,0.24464793150333164,9.287785531537018,0.0032466215956797567,19.183096851195018,1.2239373951975996
