Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.59756999051451,51.666666666666686,46.10666666666668,0.0,51.37306619650655,0.0,0.0,0.0,39.59756999051451,51.40376760453523,51.41911830854958,51.37306619650655,12.43753247303448,17.368920074707823,0.0,5.336612630656613,2.8,9.236100170605994,-265.00696754290806,-862.409155999201,-558.6236758425963,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029422144598228443,0.0,0,0.5474999459286273,131.99922844444444,9.750994382430646,0.2654533897219555,8.543941572505414,0.0031960624687391815,26.026929080427145,1.23275601708366,0.26195914055831476,-865.9750099543205,3.5658539551195236
2025-01-01 00:11:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.60505915270058,51.666666666666686,46.10666666666668,0.0,51.36718760717644,0.0,0.0,0.0,39.60505915270058,51.39821041733158,51.41372182240916,51.36718760717644,12.43753247303448,17.356916492306173,0.0,5.340481819836265,2.8,9.236100170605994,-264.2385409279429,-863.7156674057971,-557.9207029896374,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029409350595218327,0.0,0,0.5472618696071387,131.99922844444444,9.816448144436972,0.2656696335357369,8.538355235076068,0.003196240353393821,26.0444854438448,1.2328068216713126,0.26196840194000787,-867.326576343964,3.6109089381668813
2025-01-01 00:12:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.61231388995047,51.666666666666686,46.10666666666668,0.0,51.36130797653601,0.0,0.0,0.0,39.61231388995047,51.39265217908677,51.408324280362145,51.36130797653601,12.43753247303448,17.34511334637468,0.0,5.344170821765349,2.8,9.236100170605994,-263.48872928095034,-864.9151665496458,-557.2298143373765,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029396767885410492,0.0,0,0.5470277251206135,131.99922844444444,9.87537113916858,0.26588271099287597,8.532876457209348,0.003196418350704199,26.061480905460748,1.232856779724049,0.26197723171639353,-868.6152865628247,3.7001200131789247
2025-01-01 00:13:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.61934319890846,51.666666666666686,46.10666666666668,0.0,51.355427339426036,0.0,0.0,0.0,39.61934319890846,51.38709292270035,51.40292571433751,51.355427339426036,12.43753247303448,17.33350293728028,0.0,5.3476929644027145,2.8,9.236100170605994,-262.7572299095303,-866.0971066874157,-556.5505421322688,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029384388375468976,0.0,0,0.546797361864768,131.99922844444444,9.9275983054809,0.2660927425217595,8.528084835348782,0.0031965964569500814,26.077937107887273,1.2329059237177593,0.2619856618305616,-869.8457847195205,3.7486780321047526
2025-01-01 00:14:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.62615566205256,51.666666666666686,46.10666666666668,0.0,51.34954572934966,0.0,0.0,0.0,39.62615566205256,51.38153267980932,51.39752615503915,51.34954572934966,12.43753247303448,17.322077920132546,0.0,5.351054418074398,2.8,9.236100170605994,-262.0434984687628,-867.1766101060143,-555.882440514629,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029372204342648846,0.0,0,0.5465706361314366,131.99922844444444,9.973228128608627,0.26629984316252087,8.522808569317213,0.003196774668555118,26.093874706503094,1.2329542846361996,0.2619937070888412,-871.0202158034001,3.843605697385785
2025-01-01 00:15:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.6327594607907,51.666666666666686,46.10666666666668,0.0,51.343663178533994,0.0,0.0,0.0,39.6327594607907,51.37597148084616,51.39212563200224,51.343663178533994,12.43753247303448,17.310831293487862,0.0,5.354267082296185,2.8,9.236100170605994,-261.34670779829406,-868.2483232330867,-555.2250847744109,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029360208423310018,0.0,0,0.5463474108948314,131.99922844444444,10.012663058859237,0.26650412271576457,8.51762800538448,0.003196952982080262,26.109313399820927,1.2330018920179422,0.2620013960055559,-872.1427276543518,3.894404421265164
2025-01-01 00:16:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.63916238425339,51.666666666666686,46.10666666666668,0.0,51.33777971798974,0.0,0.0,0.0,39.63916238425339,51.37040935509516,51.386724173647885,51.33777971798974,12.43753247303448,17.299756392017528,0.0,5.357335504886452,2.8,9.236100170605994,-260.66600836478494,-869.221923382455,-554.5780708439725,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029348393605623815,0.0,0,0.5461275556758226,131.99922844444444,10.046348561929914,0.2667056858270495,8.51253955654277,0.003197131394217399,26.124271948650552,1.2330487739865679,0.26200873949597364,-873.214900576979,3.992977194523956
2025-01-01 00:17:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.64537184792535,51.666666666666686,46.10666666666668,0.0,51.331895377569495,0.0,0.0,0.0,39.64537184792535,51.36484633074751,51.381321807336526,51.331895377569495,12.43753247303448,17.288846870343132,0.0,5.360270503974178,2.8,9.236100170605994,-260.000623208299,-870.1953329106237,-553.9410142796974,-0.0,-0.0,283.8657139172576,0.0,2.0,0.0293367532128243,0.0,0,0.5459109462302724,131.99922844444444,10.074677154140772,0.2669046322226136,8.507539807889906,0.003197309901783098,26.138768220572196,1.233094957318409,0.2620157634785277,-874.2405067679339,4.045173857310164
2025-01-01 00:18:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.65139491614189,51.666666666666686,46.10666666666668,0.0,51.326010186023304,0.0,0.0,0.0,39.65139491614189,51.359282434953656,51.375918559418835,51.326010186023304,12.43753247303448,17.278096683945982,0.0,5.363075411828785,2.8,9.236100170605994,-259.3498399763757,-871.0747359158611,-553.3135490785475,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029325280883299002,0.0,0,0.5456974641785542,131.99922844444444,10.097995184914138,0.2671010569972883,8.503207453454813,0.003197488501712667,26.152819242893322,1.2331404675227864,0.2620224759533241,-875.220703498829,4.145967582967907
2025-01-01 00:19:00,0.1591642538827255,0.10792217143198152,0.0,0.002652737564712092,0.001798702857199692,0.0,0.010881208680695042,0.0,0.14828304520203048,0.0,0.0,0.0,0.10792217143198152,0.0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.00777790093215703,0,On,0.004386816626055083,0,On,0.10425383442731968,0.07819037582048974,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4370.56948,Off,0.0,0.0,39.657238322830196,51.666666666666686,46.10666666666668,0.0,51.320124171050885,0.0,0.0,0.0,39.657238322830196,51.35371769387263,51.37051445528351,51.320124171050885,12.43753247303448,17.267500071184596,-0.010277706593232239,5.365760170983558,2.8,9.236100170605994,-258.7129923703572,-871.959999673654,-552.6953265650775,-0.0,-0.0,283.8657139172576,0.0,2.0,0.029313970551823436,0.0,0,0.5454869966563574,131.99922844444444,10.116620277462701,0.2672950508865685,8.498375154441725,0.0031976671910545584,26.16644125257313,1.2331853289176076,0.2620289007370686,-876.1589587649065,4.198959091252522
