Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 08:22:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.22250700729923,86.42587498336364,3.777492992700768,3.5741250166363647,128.46186343431503,-3.76039988611592,1413.981805,12.84662244268828,52.36865854406661,5.414904411254497,3.9662556778728297,1.4486487333816678,1.1486487333816677,0.3,21.70285968792568,5.226121643562701,3.988975625254757,1.2371460183079444,1.1486487333816677,0.3,2.2462332839439454,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:23:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,86.09067403168041,86.28908341174883,3.9093259683195893,3.7109165882511657,128.64732969295108,-3.760726020896982,1413.981805,12.518774931965135,52.44239743358376,5.422528991475344,3.9671033568612506,1.4554256346140932,1.1554256346140932,0.3,21.732376808804272,5.233229465596176,3.9902959736357406,1.2429334919604356,1.1554256346140932,0.3,2.2559086091594707,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:24:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.95897019082248,86.15264552334705,4.041029809177519,3.847354476652947,128.8330862294817,-3.7610521528768004,1413.981805,12.206287006144004,52.51746586672366,5.4302910461289535,3.96789023235318,1.4624008137757734,1.1624008137757733,0.3,21.762206974600044,5.240412669899113,3.9915223749346023,1.2488902949645104,1.1624008137757733,0.3,2.2655856698745396,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:25:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.82741115062392,86.01656321589515,4.172588849376082,3.9834367841048466,129.0191346567285,-3.761378282251826,1413.981805,11.908206040948476,52.59372372542911,5.438176087048027,3.9686162897351096,1.469559797312917,1.169559797312917,0.3,21.792298060915414,5.247658704741174,3.992654637835943,1.2550040669052311,1.169559797312917,0.3,2.2752659222959504,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:26:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.69601182773634,85.88083866738457,4.303988172263659,4.119161332615431,129.20547619961195,-3.761704408650985,1413.981805,11.623649888108469,52.67104047133163,5.446170616602362,3.9692815141060027,1.4768891024963586,1.1768891024963586,0.3,21.822601507272914,5.254955876595978,3.993692583064088,1.2612632935318902,1.1768891024963586,0.3,2.284950633091256,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:27:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.56478594373588,85.74547378748568,4.435214056264113,4.2545262125143255,129.39211244498193,-3.762030532270728,1413.981805,11.351800099773515,52.74929468487879,5.4542620800447414,3.96988589320494,1.4843761868398015,1.1843761868398015,0.3,21.85307215723693,5.262293311641875,3.9946360480806837,1.2676572635611905,1.1843761868398015,0.3,2.294640933486667,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:28:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.43374645566625,85.61047058304447,4.566253544333751,4.389529416955526,129.57904484227817,-3.762356653060124,1413.981805,11.09189760000501,52.82837315248972,5.462438771123076,3.9704294154214668,1.4920093557016096,1.1920093557016096,0.3,21.883667918346205,5.269660873872552,3.9954848841033774,1.2741759897691747,1.1920093557016096,0.3,2.304337806951521,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:29:00,-1.1,0.78,102.9,3,4,2,3.1,-17.812712361092508,12.43753247303448,9.236100170605994,0.0026419395275833913,-2.2934322405302696,85.30290553865498,85.47583106695288,4.69709446134501,4.524168933047128,129.76627482767782,-3.7626827710555517,1413.981805,10.843237754203361,52.908170264449275,5.470689769822835,3.970912070302165,1.4997776995206697,1.1997776995206697,0.3,21.91434954326096,5.277049112396523,3.996238957005871,1.280810155390652,1.1997776995206697,0.3,2.3140421080493545,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:30:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,85.17227464941321,85.3415572571109,4.8277253505867925,4.6584427428891,129.9538038253702,-3.7630088863006677,1413.981805,10.605166025036018,2902.416377250512,300.1090285947712,220.4090285947712,79.7,75.0,4.699999999999999,1203.8521436335216,289.8916471819953,221.82784718199534,68.0638,75.0,4.699999999999999,45.54995141932973,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:31:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,85.0418645865391,85.20765117789948,4.958135413460887,4.792348822100526,130.14163324533178,-3.763334998751816,1413.981805,10.377073990172587,2902.610087536489,300.12905818329233,220.4290581832923,79.7,75.0,4.699999999999999,1203.982180392842,289.9229604712169,221.8591604712169,68.0638,75.0,4.699999999999999,46.252166391630254,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:32:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.9116855432526,85.07411485917066,5.088314456747396,4.925885140829332,130.32976448454224,-3.7636611083944445,1413.981805,10.158395686085264,2902.771114060151,300.1457082800782,220.44570828007824,79.7,75.0,4.699999999999999,1204.0903040380047,289.94899700881103,221.88519700881102,68.0638,75.0,4.699999999999999,46.95623182819765,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:33:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.78174715661227,84.94095033646339,5.2182528433877255,5.059049663536606,130.51819892650184,-3.7639872152503813,1413.981805,9.948604259233816,2902.8994536981695,300.1589785621776,220.45897856217758,79.7,75.0,4.699999999999999,1204.1764973735937,289.9697526540638,221.9059526540638,68.0638,75.0,4.699999999999999,47.57648959076508,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:34:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.65205855244223,84.80815965121847,5.347941447557769,5.191840348781526,130.7069379407357,-3.7643133192905225,1413.981805,9.747208897888004,2902.995103949031,300.16886877093464,220.46886877093462,79.7,75.0,4.699999999999999,1204.2407466718444,289.98522410128317,221.92142410128318,68.0638,75.0,4.699999999999999,48.08894708027201,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:35:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.5226283851653,84.67574484977806,5.4773716148346985,5.324255150221951,130.8959828840192,-3.764639420558524,1413.981805,9.553752019888142,2903.0580629337132,300.175378712059,220.475378712059,79.7,75.0,4.699999999999999,1204.2830416832671,289.99540888235765,221.93160888235766,68.0638,75.0,4.699999999999999,48.599846536546636,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:36:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.39346478994177,84.54370789640886,5.606535210058228,5.456292103591139,131.0853352252194,-3.76496551927994,1413.981805,9.367806578080971,2903.088329404015,300.178508256487,220.478508256487,79.7,75.0,4.699999999999999,1204.3033756498237,290.0003053699288,221.9365053699288,68.0638,75.0,4.699999999999999,49.10917857984545,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:37:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.26457576197399,84.4120510261855,5.735424238026016,5.587948973814505,131.27499603844802,-3.765291614923626,1413.981805,9.188974194219881,2903.0859026840913,300.17825733433654,220.47825733433655,79.7,75.0,4.699999999999999,1204.3017452706656,289.9999127691413,221.9361127691413,68.0638,75.0,4.699999999999999,49.616932837126555,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:38:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.13596866815709,84.28077621399633,5.864031331842915,5.719223786003673,131.46496676433287,-3.7656177078242763,1413.981805,9.016882251117647,2903.050782792005,300.17462594747525,220.47462594747526,79.7,75.0,4.699999999999999,1204.2781507862055,289.9942311378872,221.9304311378872,68.0638,75.0,4.699999999999999,50.12309999041729,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:39:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,84.0076506223042,84.14988552911791,5.992349377695804,5.850114470882084,131.6552487019021,-3.7659437979164068,1413.981805,8.85118241647074,2902.9829703368177,300.1676141588799,220.46761415887994,79.7,75.0,4.699999999999999,1204.2325959088128,289.98326137011765,221.91946137011766,68.0638,75.0,4.699999999999999,50.62767040902338,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:40:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.87962842350728,84.01938104558364,6.12037157649271,5.980618954416362,131.84584313663026,-3.7662698852145695,1413.981805,8.691548699613065,2902.882466549244,300.1572220958061,220.45722209580612,79.7,75.0,4.699999999999999,1204.1650878406379,289.9670052001346,221.90320520013464,68.0638,75.0,4.699999999999999,51.130634495362386,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:41:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.75190858131634,83.88926484357947,6.248091418683651,6.110735156420533,132.03675133819883,-3.7665959697260405,1413.981805,8.537675788971022,2902.7492732823966,300.14344994986516,220.4434499498652,79.7,75.0,4.699999999999999,1204.0756372687633,289.94546520142364,221.88166520142363,68.0638,75.0,4.699999999999999,51.63198267962453,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:42:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.62449733657472,83.75953900844726,6.375502663425274,6.24046099155273,132.22797456171617,-3.7669220514508197,1413.981805,8.389277523879322,2902.58339301131,300.1262979769749,220.42629797697487,79.7,75.0,4.699999999999999,1203.9642583569414,289.9186447846639,221.8548447846639,68.0638,75.0,4.699999999999999,52.13170542364982,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:43:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.49740068159956,83.63020563087332,6.502599318400439,6.369794369126682,132.41951404722283,-3.7672481303306995,1413.981805,8.246085493282827,2902.384828832976,300.1057664973634,220.4057664973634,79.7,75.0,4.699999999999999,1203.8309687351227,289.8865481952068,221.82274819520677,68.0638,75.0,4.699999999999999,52.62979322022999,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:44:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.37062437874705,83.5012668071134,6.629375621252944,6.498733192886608,132.61137101911572,-3.7675742064675433,1413.981805,8.107847748816098,2902.1535844667774,300.08185589561384,220.38185589561385,79.7,75.0,4.699999999999999,1203.6757894866275,289.84918050998675,221.78538050998674,68.0638,75.0,4.699999999999999,53.12623659226528,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.844625944994083,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:45:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.24417397623422,83.37272463795624,6.755826023765782,6.627275362043765,132.80354668746747,-3.7679002797667636,1413.981805,7.974327620931193,2901.8896642525965,300.0545666204688,220.35456662046877,79.7,75.0,4.699999999999999,1203.4987451312668,289.80654763345683,221.74274763345684,68.0638,75.0,4.699999999999999,53.621026096771416,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:46:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,83.11805482501617,83.24458123015185,6.881945174983822,6.755418769848145,132.99604224565053,-3.76822635030112,1413.981805,7.845302632942429,2901.593073153356,300.023899185093,220.32389918509298,79.7,75.0,4.699999999999999,1203.2998636088155,289.75865629360885,221.69485629360886,68.0638,75.0,4.699999999999999,54.11415231939117,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:47:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.99227200776876,83.11683860985647,7.00772799223124,6.883161390143523,133.18885900103623,-3.7685524182670633,1413.981805,7.720563417167093,2901.263816521491,299.9898541429268,220.2898541429268,79.7,75.0,4.699999999999999,1203.0791761018122,289.70551399930304,221.64171399930305,68.0638,75.0,4.699999999999999,54.605606207353915,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:48:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.86683068934362,82.989499065213,7.133169310656381,7.01050093478701,133.38199785703227,-3.768878483228036,1413.981805,7.599913125802767,2900.9019010043353,299.9524321813026,220.25243218130257,79.7,75.0,4.699999999999999,1202.8367176190702,289.6471291807794,221.5833291807794,68.0638,75.0,4.699999999999999,55.095377751578084,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:49:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.74173562291533,82.86256463256217,7.258264377084676,7.137435367437827,133.57546008834333,-3.7692045453586616,1413.981805,7.483166080944913,2900.5073332199904,299.91163398453017,220.21163398453015,79.7,75.0,4.699999999999999,1202.5725260823845,289.5835109697338,221.51971096973384,68.0638,75.0,4.699999999999999,55.5834579633228,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:50:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.6169914977396,82.73603743837324,7.383008502260392,7.263962561626749,133.76924682523742,-3.769530604695319,1413.981805,7.370147328884065,2900.0801206154965,299.8674603226314,220.1674603226314,79.7,75.0,4.699999999999999,1202.2866428735504,289.51466933104183,221.45086933104184,68.0638,75.0,4.699999999999999,56.069837558600284,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:51:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.4926028662818,82.6099196148082,7.507397133718193,7.390080385191801,133.96335918040222,-3.769856661245285,1413.981805,7.260691834867015,2899.620271261242,299.81991203008215,220.1199120300821,79.7,75.0,4.699999999999999,1201.9791126658138,289.4406150221714,221.3768150221714,68.0638,75.0,4.699999999999999,56.55450728304386,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:52:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.36857415269733,82.48421329872784,7.631425847302668,7.515786701272166,134.1577982501919,-3.770182715023111,1413.981805,7.154643816268361,2899.1277938479525,299.76899000550094,220.0689900055009,79.7,75.0,4.699999999999999,1201.6499833886865,289.3613595847102,221.29755958471023,68.0638,75.0,4.699999999999999,57.03745791570246,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:53:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.24490966172922,82.35892063185295,7.755090338270772,7.641079368147049,134.35256511412018,-3.7705087659705896,1413.981805,7.051856127662616,2898.602697687151,299.71469521169666,220.01469521169665,79.7,75.0,4.699999999999999,1201.2993061926682,289.27691533587074,221.21311533587075,68.0638,75.0,4.699999999999999,57.518680268385765,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:54:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,82.12161358699704,82.23404376097675,7.878386413002963,7.7659562390232475,134.54766083424,-3.7708348141459282,1413.981805,6.952189692460963,2898.0449927121895,299.65702867577505,219.95702867577504,79.7,75.0,4.699999999999999,1200.92713541195,289.1872953595091,221.1234953595091,68.0638,75.0,4.699999999999999,57.99816518480806,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:55:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.99869001746687,82.10958483694729,8.001309982533131,7.8904151630527135,134.74308645646613,-3.7711608595127473,1413.981805,6.855512976240801,2897.4546894737314,299.59599148867176,219.89599148867174,79.7,75.0,4.699999999999999,1200.5335285210515,289.09251349568285,221.02871349568284,68.0638,75.0,4.699999999999999,58.47590354444709,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:56:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.87614294570238,81.9855460160145,8.123857054297611,8.014453983985506,134.93884300818206,-3.7714869021074264,1413.981805,6.761701501090041,2896.831799145824,299.53158480577997,219.83158480577995,79.7,75.0,4.699999999999999,1200.1185460961692,288.9925843313441,220.9287843313441,68.0638,75.0,4.699999999999999,58.95188625731791,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:57:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.75397627329457,81.86192945883424,8.246023726705427,8.13807054116576,135.13493149950904,-3.77181294184993,1413.981805,6.670637393984626,2896.176333521571,299.4638098465034,219.76380984650336,79.7,75.0,4.699999999999999,1199.6822517673002,288.88752318881023,220.82372318881022,68.0638,75.0,4.699999999999999,59.42610426773548,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:58:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.63219381699305,81.73873733065521,8.367806183006952,8.261262669344783,135.33135292271646,-3.772138978849398,1413.981805,6.582208969088039,2895.488305014013,299.39266789434686,219.69266789434684,79.7,75.0,4.699999999999999,1199.2247121715432,288.7773461145188,220.7135461145188,68.0638,75.0,4.699999999999999,59.89854855352903,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 08:59:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.51079923308237,81.61597171927123,8.489200766917632,8.384028280728767,135.52810838377275,-3.772465013229521,1413.981805,6.49631028350205,2894.767726162978,299.318160245925,219.61816024592503,79.7,75.0,4.699999999999999,1198.7459965761195,288.6620697882499,220.59826978824987,68.0638,75.0,4.699999999999999,60.369210440474355,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.10761450632827523,0.10761450632827523,0.0,51.666666666666686,0.0426651267024907,0.0022103999908625735,18.666666666666686,19.666666666666686
2025-01-01 09:00:00,-1.7,0.92,103.0,47,222,28,3.1,-18.077998212880004,12.43753247303448,9.236100170605994,0.002963029610825206,-2.1158858878993927,81.38979634692514,81.49363496308027,8.610203653074857,8.506365036919732,135.72519857557614,-3.7727910445973976,1413.981805,6.412841005598202,2894.0146115842103,299.2402884125016,219.54028841250158,79.7,75.0,4.699999999999999,1198.2461781212476,288.5417118224141,220.4779118224141,68.0638,75.0,4.699999999999999,60.838080344589564,3.0,0.32766195484046,0.0725948036671656,0.010859350177699335,0.0423109425903382,0.0,0.0,1.1206102615839053,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
