Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.80025922008188,51.666666666666686,46.10666666666668,0.0,51.08313235601916,0.0,0.0,0.0,62.18790503137793,51.12434783719141,51.14495557777754,51.08313235601916,12.43753247303448,24.821075439830217,-0.23448011572538263,2.8,9.236100170605994,4253.419832512123,-644.1752400102339,-0.0,-65.72380674341676,217.36517160667606,0.0,1.0,0.022446459614285225,0.0,0.002290163735165844,0.6309863952333641,65.99961422222222,-52.76322533235526,0.14806545680077635,11.455598032888174,0.002816092094597403,17.057006005931424,1.202200682472886
2025-01-01 00:11:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.636852211637574,51.666666666666686,46.10666666666668,0.0,51.07437963926509,0.0,0.0,0.0,61.93258158068371,51.11607963053842,51.13692962617509,51.07437963926509,12.43753247303448,24.92078020207319,-0.13477535348241076,2.8,9.236100170605994,4243.014623010681,-648.5197352997578,-0.0,-68.99171493197642,217.36517160667606,0.0,1.0,0.022495989691759737,0.0,0.0023931991941759296,0.6348780653511208,65.99961422222222,-55.556031355713145,0.14719565539434779,11.497903167339981,0.002816255960405294,16.820653476896307,1.201798427163204
2025-01-01 00:12:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.479105645296265,51.666666666666686,46.10666666666668,0.0,51.0656631060385,0.0,0.0,0.0,61.68610257077542,51.107845370471225,51.128936502687594,51.0656631060385,12.43753247303448,25.01677827191851,-0.038777283637088544,2.8,9.236100170605994,4232.986728190606,-652.7137299069378,-0.0,-72.14343044928283,217.36517160667606,0.0,1.0,0.022543638704582498,0.0,0.0024917132219505972,0.6386064194114159,65.99961422222222,-58.238216051301464,0.14636384313470835,11.53905329304699,0.0028164176096739063,16.593699628727475,1.201411377768689
2025-01-01 00:13:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.32663066878523,51.666666666666686,46.10666666666668,0.0,51.056981508448594,0.0,0.0,0.0,61.44786041997692,51.09964388107525,51.120975067388585,51.056981508448594,12.43753247303448,25.109325444494885,0.0,2.8,9.236100170605994,4223.37123236121,-656.7671774154028,-0.0,-75.18676336830394,217.36517160667606,0.0,1.0,0.022589538033801808,0.0,0.002586052271111754,0.642183646084499,65.99961422222222,-60.75693145321212,0.14556714800226261,11.578328141993751,0.0028165771292530464,16.3754500886437,1.201038475069918
2025-01-01 00:14:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.17908829641316,51.666666666666686,46.10666666666668,0.0,51.04833368429927,0.0,0.0,0.0,61.21732546314556,51.09147406721708,51.11304425867598,51.04833368429927,12.43753247303448,25.198644641585815,0.0,2.8,9.236100170605994,4214.152334369936,-660.688743984511,-0.0,-78.12851611323237,217.36517160667606,0.0,1.0,0.0226338022055911,0.0,0.0026765180978544035,0.6456203639785504,65.99961422222222,-63.11251013044901,0.14480306597899503,11.616717546242565,0.002816734599618999,16.165299871185123,1.200678795773547
2025-01-01 00:15:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,39.03618013991936,51.666666666666686,46.10666666666668,0.0,51.03971854610125,0.0,0.0,0.0,60.994031468623994,51.083334904185016,51.1051430832269,51.03971854610125,12.43753247303448,25.284932026628592,0.0,2.8,9.236100170605994,4205.31427210056,-664.4860506846518,-0.0,-80.97467227158315,217.36517160667606,0.0,1.0,0.022676532016135426,0.0,0.0027633759149205293,0.6489259093174446,65.99961422222222,-65.30710954133394,0.14406939395268034,11.653463162165428,0.0028168900956956084,15.962716982795012,1.200331527293962
2025-01-01 00:16:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,38.897639363387064,51.666666666666686,46.10666666666668,0.0,51.03113507212649,0.0,0.0,0.0,60.77756150529229,51.075225429255326,51.09727060781975,51.03113507212649,12.43753247303448,25.36836297379088,0.0,2.8,9.236100170605994,4196.8391720402615,-668.1659154536319,-0.0,-83.73058350210995,217.36517160667606,0.0,1.0,0.02271781756244559,0.0,0.0028468619491112818,0.6521086060297503,65.99961422222222,-67.34643360212549,0.1433641671464084,11.688659570101603,0.002817043687524507,15.767227005770142,1.1999959432610854
2025-01-01 00:17:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,38.76322454256544,51.666666666666686,46.10666666666668,0.0,51.02258229945552,0.0,0.0,0.0,60.5675383477585,51.06714473513745,51.08942595297841,51.02258229945552,12.43753247303448,25.4490961194739,0.0,2.8,9.236100170605994,4188.708561488811,-671.734515485776,-0.0,-86.40109551277924,217.36517160667606,0.0,1.0,0.02275774030618624,0.0,0.0029271887159585137,0.6551759529405448,65.99961422222222,-69.23793211076216,0.14268561561703275,11.722392383864111,0.0028171954407929974,15.578402423782155,1.1996713868540627
2025-01-01 00:18:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,38.63271524243852,51.666666666666686,46.10666666666668,0.0,51.014059318377754,0.0,0.0,0.0,60.36361756631019,51.05909196469487,51.081608287853435,51.014059318377754,12.43753247303448,25.52727627954905,0.0,2.8,9.236100170605994,4180.904041563594,-675.1975029755866,-0.0,-88.99063820008399,217.36517160667606,0.0,1.0,0.022796374564003474,0.0,0.003004548909257714,0.6581347610018987,65.99961422222222,-70.98992185886506,0.14203213227398123,11.755619300629762,0.002817345417263555,15.395854802905294,1.1993572587736852
2025-01-01 00:19:00,0.2639601634985481,0.10608805594821974,0.20003226208601782,0.0043993360583091355,0.0017681342658036623,0.0033338710347669636,0.012909382412254432,0.1452815503170629,0.10576923076923077,0.0,0.20003226208601782,0.0,0.10608805594821974,0,1,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.004278193530701754,0.0,On,0.00863118888155268,0,On,0.003830809052769873,0,On,0.0975053620694784,0.07312902155210878,On,On,4798.716932991453,25.5555555555556,0.8005208676345467,0.0,5.8623677307618225,0.10576923076923077,1,4692.947702222223,4692.947702222223,Off,0.0,0,38.50590877827662,51.666666666666686,46.10666666666668,0.0,51.0055652677662,0.0,0.0,0.0,60.16548246605722,51.05106630658485,51.07381682599418,51.0055652677662,12.43753247303448,25.603036585496135,0.0,2.8,9.236100170605994,4173.407713680809,-678.5600888157065,-0.0,-91.50329114524908,217.36517160667606,0.0,1.0,0.022833788602641222,0.0,0.003079118328493398,0.6609912559006211,65.99961422222222,-72.61101095636403,0.14140224888267272,11.788419115803396,0.0028174936751313782,15.21922895097499,1.199053008410947
