occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.667,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,0,1.0,0,0,0,0
0.667,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.667,0.647,0.165,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0,1.0,0,0,0,0
0.667,0.691,0.236,0.225,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0,1.0,0,0,0,0
0.667,0.758,0.343,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,0,1.0,0,0,0,0
0.667,0.758,0.343,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0,1.0,0,0,0,0
0.667,0.758,0.343,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0.6,0,0,0,0
0.667,0.774,0.35,0.14,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.256,1.0,0,0,0,0,0
0.667,0.797,0.36,0.14,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.844,0.428,0.0842,0.503,0.0,0.0,0.0,0.0,0.0,0.4,0.171,1.0,0,0,0,0,0
1.0,0.915,0.531,0.0,0.616,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0,0,0,0,0
1.0,0.938,0.538,0.0,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.248,1.0,0,0,0,0,0
1.0,0.973,0.549,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
1.0,0.918,0.478,0.0561,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0657,1.0,0,0,0,0,0
1.0,0.891,0.443,0.0842,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0219,1.0,0,0,0,0,0
1.0,0.981,0.588,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.993,0.647,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.377,1.0,0,0,0,0,0
1.0,0.993,0.647,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.993,0.647,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.985,0.728,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.851,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.851,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.851,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.958,0.91,0.0,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.934,1.0,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.934,1.0,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.934,1.0,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.864,0.848,0.0561,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.0,0,0,0,0,0
1.0,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.0,0,0,0,0,0
1.0,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.758,0.621,0.14,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,0,0,0,0,0
1.0,0.737,0.53,0.14,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.706,0.394,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
1.0,0.706,0.394,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.706,0.394,0.14,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.691,0.31,0.14,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.646,0.15,0.196,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.612,0.0773,0.281,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.0358,0.281,0.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
1.0,0.589,0.022,0.337,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.867,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.609,0.0316,0.309,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0,0,0,0,0
0.667,0.68,0.0551,0.14,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.533,0.657,0.0473,0.196,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0,0.333,0,0,0,0
0.467,0.645,0.0433,0.225,0.191,0.0,0.0,0.0,0.0,0.0,0.4,0.134,0,0.267,0,0,0,0
0.667,0.696,0.0627,0.14,0.277,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.156,1.0,0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.353,0.4,0.0,0.0,0.0,0.0,0.389,1.0,0,0,0,0,0
0.667,0.719,0.074,0.14,0.315,0.467,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.724,0.0802,0.14,0.322,0.426,1.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.248,1.0,0.0,0.0,0.0,0.0,0.142,1.0,0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.353,0.867,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.341,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.667,0.732,0.0957,0.14,0.337,0.467,0.0,0.0,0.0,0.0,0.0,0.132,1.0,0,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.763,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.589,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.533,0.698,0.0895,0.196,0.282,0.329,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.333,0.647,0.0688,0.281,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0738,0.281,0.183,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0793,0.281,0.18,0.0,0.0,0.0,0.0,0.0,0.733,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0862,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.333,0.652,0.0925,0.281,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.668,0.107,0.281,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.0,0.0,0.182,0.4,0.0,0.0,0.0,1.0,0,0,0,0,0
0.467,0.742,0.181,0.225,0.367,0.0,0.0,0.254,0.533,0.467,0.0,0.153,1.0,0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0.419,0.0,1.0,0.0,0.102,1.0,0,0,0,0,0
0.8,0.891,0.325,0.0842,0.663,0.0,0.0,0.367,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.402,0.0,0.817,0.0,0.0,0.159,0.0,0.8,0.0,0.148,1.0,0,0,0,0,0
1.0,0.981,0.458,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.159,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.332,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.985,0.628,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
1.0,0.918,0.659,0.0561,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.836,0.51,0.14,0.668,0.386,0.4,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
1.0,0.836,0.51,0.14,0.668,0.349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.826,0.558,0.14,0.62,0.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.867,0.0,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.152,1.0,0,0,0,0,0
1.0,0.75,0.5,0.196,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,1.0,0,0,0,0,0
1.0,0.66,0.306,0.281,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.66,0.306,0.281,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.229,1.0,0,0,0,0,0
1.0,0.66,0.306,0.281,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.65,0.259,0.281,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.605,0.12,0.337,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.58,0.0175,0.365,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.867,0.589,0.0184,0.337,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.667,0.58,0.0199,0.365,0.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.8,0.645,0.0342,0.168,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0,0.6,0,0,0,0
0.867,0.693,0.0499,0.0561,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.621,1.0,0,0,0,0,0
0.667,0.68,0.0551,0.14,0.252,0.357,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.533,0.657,0.0473,0.196,0.212,0.284,1.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.621,0.0355,0.281,0.151,0.434,1.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.629,0.0393,0.281,0.163,0.576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.64,0.0449,0.281,0.182,0.499,0.867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.64,0.0449,0.281,0.182,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.64,0.0449,0.281,0.182,0.313,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.643,0.048,0.281,0.186,0.353,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.333,0.647,0.0527,0.281,0.191,0.434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0527,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0527,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0558,0.281,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0628,0.281,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0688,0.281,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,0.4,0.256,1.0,0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0.0,0.0,0.0,1.0,0.171,1.0,0,0,0,0,0
0.333,0.647,0.0738,0.281,0.183,0.0,0.0,0.0,0.0,0.0,0.667,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0793,0.281,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.467,0.681,0.115,0.225,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.732,0.162,0.14,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.256,1.0,0,0,0,0,0
0.667,0.732,0.162,0.14,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.256,1.0,0,0,0,0,0
0.667,0.732,0.162,0.14,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.667,0.743,0.169,0.14,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,0,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
0.667,0.774,0.198,0.14,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.667,0.813,0.243,0.14,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.891,0.325,0.0842,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.0,0,0,0,0,0
1.0,0.973,0.402,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.402,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,1.0,0,0,0,0,0
1.0,0.981,0.458,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.155,1.0,0,0,0,0,0
1.0,0.985,0.628,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0,0,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.908,0.706,0.0561,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.76,0.506,0.196,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.675,0.316,0.281,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
