Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:30:00,1.0495850222225238,0.5310438934462797,0.0035117003045056746,0.01749308370370873,0.008850731557437994,5.852833840842791e-05,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,84.74460653500515,51.666666666666686,46.10666666666668,0.0,51.25451986537145,0.30865351612821856,835.2753585246251,0.0,132.41344771094555,48.66700257332927,51.25451986537145,47.37324392730819,12.43753247303448,17.133535367124285,-0.14424241065354337,6.393503476228675,1.1521536568582096,1.7,9.236100170605994,-246.28089454481994,-2229.043424446362,271.939018055027,-1883.9272518158725,-0.0,-0.0,1151.93976632465,2346.5942519978084,3.0,0.09343560485121395,0.0,0,0.6814324278837062,197.99884266666666,485.7065909464025,0.25639343677114906,8.25218560336096,0.003040584334004838,248.8900171697018,1.2338712961776719,0.38056550128620903,-2333.5271915264666,104.4837670801046,0.3624556363775999,259.4178946027475,12.52112345227956
2025-01-01 10:31:00,1.0495850222225238,0.5310438934462797,0.0035117003045056746,0.01749308370370873,0.008850731557437994,5.852833840842791e-05,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,84.65022559912853,51.666666666666686,46.10666666666668,0.0,51.22663977067214,0.30887536421543793,835.2753585246251,0.0,132.26597749863834,48.57050811405655,51.22663977067214,47.242442285748766,12.43753247303448,17.074565848792588,-0.20321192898524032,6.436577282479622,1.245910151349973,1.7,9.236100170605994,-242.7126504218562,-2254.3792183601554,227.7876574642948,-1872.4175443044876,-0.0,-0.0,1151.93976632465,2335.771511700644,3.0,0.09322095232194355,0.0,0,0.6798669519133304,197.99884266666666,477.7651275579814,0.2574091735472943,8.225382405115095,0.003041250420984097,248.50535409041157,1.2341215055967296,0.3810272611799412,-2357.800103047424,103.42088468726854,0.3624556363775999,215.02202939188405,12.765628072410749
2025-01-01 10:32:00,1.0495850222225238,0.5310438934462797,0.0035117003045056746,0.01749308370370873,0.008850731557437994,5.852833840842791e-05,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,84.55181667411685,51.666666666666686,46.10666666666668,0.0,51.19874197129898,0.30909767262773297,835.275358524625,0.0,132.11221355330758,48.474028359984835,51.19874197129898,47.11167155432776,12.43753247303448,17.01711103339506,-0.2606667443827675,6.477418531875188,1.3336029270224345,1.7,9.236100170605994,-232.3339231114777,-2278.4099803871327,186.51468855286373,-1861.2305204072593,-0.0,-0.0,1151.93976632465,2324.983790486495,3.0,0.09301157517147904,0.0,0,0.67833994965106,197.99884266666666,476.9568309711315,0.2584044528545278,8.198784802739732,0.0030419153436806907,248.12651541003922,1.2343653740311011,0.3814645713634242,-2380.8597026401003,102.44972225296777,0.3624556363775999,173.49747506820353,13.017213484660212
2025-01-01 10:33:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,84.4493761613535,51.666666666666686,46.10666666666668,0.0,51.17082715365185,0.3093204371830775,835.2753585246251,0.0,131.95215025211485,48.37756393870261,51.17082715365185,46.98093233122798,12.43753247303448,16.961172891649966,-0.31660488612786253,6.516192427740712,1.4156399539917017,1.7,9.236100170605994,14602.66466142942,-2301.2196930100895,147.87424678968003,-1850.3644837202278,-0.0,-0.0,1151.93976632465,2314.2337952621106,3.0,0.0928074982550446,0.0,0,0.6768516023677905,197.99884266666666,478.43179215833203,0.25937894276973733,8.172990546103577,0.0030425791215575727,247.75348097553965,1.234602885492483,0.38187928182800474,-2402.7923097020907,101.57261669200128,0.3624556363775999,134.6510483606914,13.223198428988638
2025-01-01 10:34:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,83.779906891305,51.666666666666686,46.10666666666668,0.0,51.14289600470113,0.30954365366823966,835.2753585246252,0.0,130.90610451766406,48.281115478359055,51.14289600470113,46.85022521518802,12.43753247303448,17.116563930095797,-0.16121384768203129,6.553040265860025,1.4923840460860678,1.7,9.236100170605994,14556.569504137844,-2322.9304535146293,111.70132800834419,-1880.6118766051118,-0.0,-0.0,1151.93976632465,2303.5242147377285,3.0,0.09337385314258234,0.0,0,0.6809820683360176,197.99884266666666,462.5840277516396,0.25689244108770637,8.247652987483228,0.003043241774003203,248.04551108714543,1.2339414611965929,0.3822729749976142,-2423.6717271124444,100.741273597815,0.3624556363775999,98.31094854338345,13.390379464960745
2025-01-01 10:35:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,83.12263542184039,51.666666666666686,46.10666666666668,0.0,51.115042944092416,0.3097665671402201,835.2753585246251,0.0,129.8791178466256,48.1847713259468,51.115042944092416,46.719635516874,12.43753247303448,17.26751262938226,-0.010265148395568247,6.588084348359976,1.5641851432224947,1.7,9.236100170605994,14512.855977671601,-2343.5990482322504,77.8464396131051,-1910.1813368329676,-0.0,-0.0,1151.93976632465,2292.8577188623112,3.0,0.09392237483487037,0.0,0,0.6849824755589163,197.99884266666666,448.439961513253,0.25450441417440184,8.319721112265858,0.003043905563142915,248.31948000721803,1.2332996085916283,0.3826470205091905,-2443.561832952754,99.96278472050318,0.3624556363775999,64.31147098462125,13.534968628483849
2025-01-01 10:36:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,82.47679689937257,51.666666666666686,46.10666666666668,0.0,51.08726595379897,0.3099891917783168,835.2753585246251,0.0,128.86999515526963,48.08852958096436,51.08726595379897,46.58916139454706,12.43753247303448,17.414302122605452,0.0,6.621434039455769,1.631396049139944,1.7,9.236100170605994,14470.035967770898,-2363.2839617526006,46.155435978071196,-1939.1120069547992,-0.0,-0.0,1151.93976632465,2282.2369581030084,3.0,0.09445424725418428,0.0,0,0.688861458464786,197.99884266666666,434.5506217343817,0.252207779352905,8.389356555599978,0.0030445704312856703,248.5765274676539,1.2326760666271868,0.3830026415820714,-2462.519871061801,99.23590930920055,0.3624556363775999,32.48555496689688,13.669881011174322
2025-01-01 10:37:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,81.84181016097936,51.666666666666686,46.10666666666668,0.0,51.05956314319082,0.3102115408293998,835.2753585246251,0.0,127.87782837653026,47.9923884620797,51.05956314319082,46.458801121524154,12.43753247303448,17.55714720632685,0.0,6.653188522216983,1.6943595160028047,1.7,9.236100170605994,14428.297198951475,-2382.039429381837,-482.8336147852761,-1967.431322015303,-0.0,-0.0,1151.93976632465,2271.6645628714805,3.0,0.09497038917888902,0.0,0,0.6926257177687654,197.99884266666666,421.1311679754629,0.24999683294298458,8.457291348734353,0.003045236324333275,248.81755604311445,1.2320698704950674,0.3833409456990156,-2480.5979096979536,98.55848031611636,0.3624556363775999,-496.6320334434635,13.798418658187453
2025-01-01 10:38:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,81.21717023534009,51.666666666666686,46.10666666666668,0.0,51.03193271844833,0.3104336268465068,835.2753585246251,0.0,126.90182849271889,47.89634627851001,51.03193271844833,46.32855305854085,12.43753247303448,17.696234373725716,0.0,6.683438797072997,1.7000000000551665,1.7,9.236100170605994,14387.644897199529,-2399.9152429443075,14.021499966521178,-1995.1625234920973,-0.0,-0.0,1151.93976632465,2261.1431427014645,3.0,0.09547160292933496,0.0,0,0.6962811048495142,197.99884266666666,408.2100677003098,0.24786655036408792,8.523645985370116,0.00304590319100094,249.04336096693888,1.2314801803759394,0.3836629469244253,-2497.843892585393,97.92864964108543,0.3624556363775999,-2.6122629676700507e-08,14.021499992643808
2025-01-01 10:39:00,1.0495850222225238,0.5310438934462797,0.8464617003045057,0.01749308370370873,0.008850731557437994,0.014107695005075095,0.12764030758444858,0.9219447146380753,0.0,0.0,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,Off,0.0,0,80.60242943053433,51.666666666666686,46.10666666666668,0.0,51.00437296987411,0.3106554617853988,835.2753585246252,0.0,125.94129598520988,47.80040141815044,51.00437296987411,46.198415642288616,12.43753247303448,17.83172885042468,0.0,6.712269095410885,1.7595980148308294,1.7,9.236100170605994,14348.063528069175,-2416.957901625159,-14.10213252234404,-2022.3258401641813,-0.0,-0.0,1151.93976632465,2250.6752854755296,3.0,0.0959586019328202,0.0,0,0.6998328227824193,197.99884266666666,395.7920152420403,0.24581243991369262,8.587911942920496,0.0030465709824747654,249.2546548575363,1.2309062508547117,0.38396958178988916,-2514.302373953305,97.34447232814597,0.3624556363775999,-28.221036287752746,14.118903765408707
2025-01-01 10:40:00,1.0495850222225238,0.5310438934462797,1.311034551485431,0.01749308370370873,0.008850731557437994,0.021850575858090516,0.12764030758444858,0.9219447146380753,0.0,0.4645728511809253,0.0035117003045056746,0.8429500000000001,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,On,14822.657586666666,17.77777777777783,0.5999999999999999,0.0,24.704429311111113,0.0,1,14822.657586666666,14822.657586666666,On,10550.56,0,81.36041141830123,51.666666666666686,46.10666666666668,0.0,50.97688226235395,0.3108770570766055,835.2753585246251,10550.56,127.12564284109567,47.7045523386497,50.97688226235395,46.068387376797574,12.43753247303448,17.96378035818073,0.0,6.739757881713529,1.8154911213601201,1.7,9.236100170605994,14309.523453773021,-2433.211034979564,-40.46797263149983,-2048.93947426588,-0.0,-0.0,1151.93976632465,2240.263549642209,3.0,0.09643203314180139,0.0,0,0.7032855898371806,197.99884266666666,383.8655750475854,0.24383042556894846,8.650175856624397,0.003047239652150149,249.45208771107673,1.2303474059342396,0.38426172065214415,-2530.015031446377,96.80399646681317,0.3624556363775999,-54.687712939243966,14.219740307744129
2025-01-01 10:41:00,1.0495850222225238,0.5310438934462797,0.46808455148543093,0.01749308370370873,0.008850731557437994,0.007801409191423849,0.12764030758444858,0.9219447146380753,0.0,0.4645728511809253,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,83.4900120083461,51.666666666666686,46.10666666666668,0.0,50.94948828499986,0.31109818734334777,835.2753585246251,10550.56,130.45314376304077,48.66064918717397,50.94948828499986,47.51622963826104,12.43753247303448,18.092526748028966,0.0,6.76597859193241,1.8679582567221138,1.7,9.236100170605994,-550.6668317607104,-2448.7157331857848,-65.21839304578589,-2075.020203509898,-0.0,-0.0,1151.93976632465,2229.9104911438126,3.0,0.09689249138399934,0.0,0,0.7066437441341391,197.99884266666666,372.41360542453765,0.24191676952717064,8.711141826686902,0.0030479091554358904,249.63625976470445,1.2298030232185946,0.38454017613405594,-2545.0210378445263,96.30530465874163,0.3624556363775999,-79.53211312888449,14.313720083098609
2025-01-01 10:42:00,1.0495850222225238,0.5310438934462797,0.46808455148543093,0.01749308370370873,0.008850731557437994,0.007801409191423849,0.12764030758444858,0.9219447146380753,0.0,0.4645728511809253,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,86.19042261810013,51.666666666666686,46.10666666666668,0.0,50.92221875386662,0.3113186257183249,835.2753585246251,10550.56,134.67253534078145,49.61641422923307,50.92221875386662,48.9635119669163,12.43753247303448,18.008233483982504,0.0,6.791000189167375,1.9172554599402964,1.7,9.236100170605994,-526.423077254491,-2463.510830631457,-88.4738684959539,-2057.9296941888415,-0.0,-0.0,1151.93976632465,2219.6186207095943,3.0,0.09659114350153429,0.0,0,0.7044459928645587,197.99884266666666,379.5668506097006,0.24325578843158327,8.672923960163729,0.003048579449600241,249.17474380406586,1.2301585664170682,0.3848057095368567,-2559.35733567661,95.84650504515321,0.3624556363775999,-102.87547724686834,14.401608750914436
2025-01-01 10:43:00,1.0495850222225238,0.5310438934462797,0.46808455148543093,0.01749308370370873,0.008850731557437994,0.007801409191423849,0.12764030758444858,0.9219447146380753,0.0,0.4645728511809253,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,88.88217725644093,51.666666666666686,46.10666666666668,0.0,50.89497841328463,0.3115391402425411,835.2753585246251,10550.56,138.87840196318894,50.571758528687596,50.89497841328463,50.41014858638908,12.43753247303448,17.926760717226234,0.0,6.814887542419932,1.963618898444897,1.7,9.236100170605994,-504.4529704097839,-2477.633298163035,-110.34622772133008,-2041.4645703425902,-0.0,-0.0,1151.93976632465,2209.390430773331,3.0,0.0962994284447588,0.0,0,0.7023184944692168,197.99884266666666,385.07183360815645,0.2445595181943465,8.635559833181603,0.0030492483111840014,248.7230709500252,1.2305023930766892,0.3850590353045914,-2573.0588163602,95.42551819716505,0.3624556363775999,-124.82963602509813,14.483408303768048
2025-01-01 10:44:00,1.0495850222225238,0.5310438934462797,0.46808455148543093,0.01749308370370873,0.008850731557437994,0.007801409191423849,0.12764030758444858,0.9219447146380753,0.0,0.4645728511809253,0.0035117003045056746,0.0,0.0,0.5310438934462797,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.0035110760891579255,0.0,On,0.12140280057423802,0,On,0.16457620282932883,0,On,0.6619158764404843,0.4964369073303631,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,On,10550.56,0,91.62652737375087,51.666666666666686,46.10666666666668,0.0,51.52668343419761,0.3065044737362858,835.2753585246251,10550.56,143.16644902148573,51.5266834341976,51.52668343419761,51.52668343419761,12.43753247303448,17.847870310024817,0.0,6.837701624041012,2.007266355001299,1.7,9.236100170605994,-483.7177090593956,-2491.1183835457196,-130.93852417532977,-2025.5715515181143,-0.0,-0.0,1151.93976632465,2199.2283874805285,3.0,0.09601653526514123,0.0,0,0.7002553346435217,197.99884266666666,389.9140761340691,0.24583092113976268,8.59954691836096,0.0030499157737846685,248.28048379397364,1.2308354905856442,0.38530082351093026,-2586.158399945694,95.04001639997443,0.3624556363775999,-145.4977146321249,14.559190456795143
2025-01-01 10:45:00,0.86436258634012,0.4744211162176175,0.0035117003045056746,0.014406043105668667,0.00790701860362696,5.852833840842791e-05,0.07855490889558026,0.7858076774445397,0.0,0.0,0.0035117003045056746,0.0,0.0,0.4744211162176175,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.002131384943011857,0.0,On,0.07369709303151577,0,On,0.10393620194067614,0,On,0.5864188401356015,0.439814130101701,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,93.13827140798398,51.666666666666686,46.10666666666668,0.0,52.48118075102461,0.0,0.0,0.0,145.52854907497496,52.48118075102461,52.48118075102461,52.48118075102461,12.43753247303448,17.77138726156688,0.0,6.859499684354217,2.0483986871179796,1.7,9.236100170605994,-731.1160607355938,-2503.999508654621,-150.345783147987,-2010.2107682126702,-0.0,-0.0,884.0906368395879,2189.134929654107,1.668,0.09574187388283788,0.0,0,0.6982522098937338,110.08735652266665,395.00407063748855,0.24707207584192967,8.564178393290916,0.003050581868365284,178.02417853161882,1.2311585819128505,0.38553170206068443,-2598.6871053825257,94.68759672790469,0.3624556363775999,-164.97482373650854,14.629040588521562
2025-01-01 10:46:00,0.86436258634012,0.4744211162176175,0.0035117003045056746,0.014406043105668667,0.00790701860362696,5.852833840842791e-05,0.07855490889558026,0.7858076774445397,0.0,0.0,0.0035117003045056746,0.0,0.0,0.4744211162176175,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.002131384943011857,0.0,On,0.07369709303151577,0,On,0.10393620194067614,0,On,0.5864188401356015,0.439814130101701,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,93.30853626081145,51.666666666666686,46.10666666666668,0.0,52.46567427517543,0.0,0.0,0.0,145.7945879075179,52.46666916572855,52.467166611005105,52.46567427517543,12.43753247303448,17.693389053827786,0.0,6.880335452962937,2.0872011671288377,1.7,9.236100170605994,-710.4203306033418,-2516.3082497031696,-168.65563433171164,-1994.593675539433,-0.0,-0.0,884.0906368395879,2179.11246763118,1.668,0.09546136280623255,0.0,0,0.696206422912595,110.08735652266665,400.08270809650344,0.2483286484717233,8.52822469427695,0.003051059351813385,177.64376726725123,1.231488398688529,0.38575225913532507,-2610.674139362519,94.36588965934922,0.3624556363775999,-183.348694066746,14.693059735034359
2025-01-01 10:47:00,0.86436258634012,0.4744211162176175,0.0035117003045056746,0.014406043105668667,0.00790701860362696,5.852833840842791e-05,0.07855490889558026,0.7858076774445397,0.0,0.0,0.0035117003045056746,0.0,0.0,0.4744211162176175,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.002726430921052631,0.0,On,0.002131384943011857,0.0,On,0.07369709303151577,0,On,0.10393620194067614,0,On,0.5864188401356015,0.439814130101701,On,0.04930998721370674,0,On,0.0035117003045056746,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14822.657586666666,Off,0.0,0,93.47265085950312,51.666666666666686,46.10666666666668,0.0,52.450139936693986,0.0,0.0,0.0,146.05101696797362,52.45213105199366,52.453126609643505,52.450139936693986,12.43753247303448,17.617656284102406,0.0,6.900259349250204,2.123844716218155,1.7,9.236100170605994,-690.5487708911204,-2528.074384727391,-185.94889888115418,-1979.476625571342,-0.0,-0.0,884.0906368395879,2169.1633822496,1.668,0.09518860223529979,0.0,0,0.6942171609136212,110.08735652266665,404.8372178406339,0.24955658103169476,8.493455061726252,0.0030515356873439953,177.2710315219894,1.231808795883261,0.385963045700263,-2622.1469934492775,94.0726087218863,0.3624556363775999,-200.70026075058684,14.751361869432664
