Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.3115355220497396,0.1261862010518559,0.03265888583634248,0.3115355220497396,0.1261862010518559,0.03265888583634248,0.08575253995503815,0.22578298209470143,0.0,0.030971523412061684,0.0016873624242807939,0.0,0.0,0.1261862010518559,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0027929769736842105,0.0,0.08295956298135396,0.0,0.03384139957631152,0.0,0.12860587392048556,0.09645440544036414,0.023693314449248645,0.0,0.0016873624242807939,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,703.3706666666666,0.0,93.87727849020459,51.66666666666668,46.10666666666668,0.0,50.53679187848008,0.03534896905592998,95.7173951427933,703.3706666666666,146.68324764094464,50.25135016691641,50.54203053632906,50.10339065328561,12.43753247303448,15.31149267613381,0.0,0.85,221.1886025096396,-257.9408130342301,0.0,0.0,344.8394106482792,706.4878570023494,1.0,0.013569265061633855,0.0,0.0,0.2525027318363145,65.99961422222222,134.29000489559044,0.2849733539296059,7.339858123727167,0.0030085408056417322,66.91165545137947,1.2416889744609383
2025-01-01 11:00:00,0.31108500584162885,0.1261862010518559,0.03254639500805709,0.31108500584162885,0.1261862010518559,0.03254639500805709,0.08299726645695478,0.22808773938467405,0.0,0.030971523412061684,0.0015748715959954076,0.0,0.0,0.1261862010518559,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0027929769736842105,0.0,0.08020428948327059,0.0,0.03772571116290074,0.0,0.12860587392048556,0.09645440544036414,0.02211376015263207,0.0,0.0015748715959954076,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,703.3706666666666,0.0,91.40407789661018,51.66666666666668,46.10666666666668,0.0,50.28490069367502,0.1817349347333949,479.0816392547561,703.3706666666666,142.81887171345338,49.55707854190088,50.28490069367502,49.19316746601382,12.43753247303448,15.527517103341626,0.0,1.95,250.65525759204624,-228.0965752527427,0.0,0.0,345.96844873678504,699.018621823952,1.0,0.012873765636511176,0.0,0.0,0.23956057881355403,65.99961422222222,132.78338410800387,0.2833921009615507,7.473215405185912,0.003035169302004472,62.54376239787222,1.2401577822345982
2025-01-01 12:00:00,0.3134408645152459,0.1276727908324305,0.0015748715959954076,0.3134408645152459,0.1276727908324305,0.0015748715959954076,0.0804444692962567,0.23299639521898913,0.0,0.0,0.0015748715959954076,0.0,0.0,0.1276727908324305,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002909351014254386,0.0,0.07753511828200232,0.0,0.040652247289783026,0.0,0.12860587392048556,0.09645440544036414,0.02211376015263207,0.0,0.0015748715959954076,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,92.5355965730373,51.66666666666668,46.10666666666668,0.0,51.036656952805956,0.0,0.0,0.0,144.58686964537077,50.22740511998175,51.036656952805956,49.82277920356966,12.43753247303448,15.764278112534784,0.0,3.05,266.54437030766695,-214.5429379470092,0.0,0.0,348.324307410402,701.0714475379225,1.0,0.012996054269490437,0.0,0.0,0.2418361783953691,65.99961422222222,132.76300084427416,0.281196331491758,7.612738234613717,0.0030593382381749025,55.9386623746969,1.2385014708476716
2025-01-01 13:00:00,0.31626376892545033,0.1276727908324305,0.0015748715959954076,0.3162637689254503,0.1276727908324305,0.0015748715959954076,0.07932985237211045,0.23693391655333987,0.0,0.0,0.0015748715959954076,0.0,0.0,0.1276727908324305,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032584731359649125,0.0,0.07607137923614553,0.0,0.04458976862413375,0.0,0.12860587392048556,0.09645440544036414,0.02211376015263207,0.0,0.0015748715959954076,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,88.03358775935467,51.66666666666668,46.10666666666668,0.0,49.7673907231241,0.0369407850406334,95.7173951427933,0.0,137.55248087399164,48.81883285089516,49.7673907231241,48.3445539147807,12.43753247303448,16.0315967708946,0.0,4.45,291.3121271150196,-185.74305898886678,0.0,0.0,351.14721182060646,665.1219254557855,1.0,0.012373027787025337,0.0,0.0,0.23024263312123286,65.99961422222222,125.90797428327998,0.2782697712913111,7.763823310764165,0.0030812433291006283,53.03966956832687,1.2367592322548397
2025-01-01 14:00:00,0.3367766708860596,0.1276727908324305,0.00269977987884927,0.33677667088605956,0.1276727908324305,0.0026997798788492696,0.07995006078891877,0.2568266100971408,0.0,0.0,0.00269977987884927,0.0,0.0,0.1276727908324305,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0034912212171052627,0.0,0.07645883957181351,0.0,0.04868691920176894,0.0,0.12860587392048556,0.09645440544036414,0.03790930311879783,0.0,0.00269977987884927,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,83.24411505011608,51.66666666666668,46.10666666666668,0.0,48.52145620382876,0.0,0.0,0.0,130.06892976580636,47.270571733581875,48.52145620382876,46.64512949845843,12.43753247303448,16.28369298215759,0.0,4.7,282.2180611545078,-180.39845830270514,0.0,0.0,355.86457081504994,545.8514337995417,1.0,0.012052108609745616,0.0,0.0,0.22427083077278384,65.99961422222222,106.75194864216293,0.27556395590866795,7.905788999013913,0.003102452198779069,47.42060176377655,1.2350452863509784
2025-01-01 15:00:00,0.40253080659883533,0.129287794363668,0.037495991452614084,0.4025308065988353,0.129287794363668,0.03749599145261409,0.08548281305863821,0.3170479935401971,0.0,0.030971523412061684,0.006524468040552403,0.0,0.0,0.129287794363668,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00407309141995614,0.0,0.08140972163868206,0.0,0.05305011851821162,0.0,0.13175027181585194,0.09881270386188894,0.09161414920376143,0.0,0.006524468040552403,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,703.3706666666666,0.0,91.45093271893498,51.66666666666668,46.10666666666668,0.0,51.19960417322623,0.10562305445330214,287.1521854283799,703.3706666666666,142.8920823733359,50.439542773400234,51.20068898484817,50.0584272618653,12.43753247303448,16.405925849806547,0.0,4.15,249.64514499906636,-193.68589504738839,0.0,0.0,367.6937525901864,348.0380876156496,1.0,0.01222643616814734,0.0,0.0,0.227514793104631,65.99961422222222,75.63728745626831,0.274994429296174,7.985211509803961,0.003120346196698845,44.32276841180795,1.23451056722594
2025-01-01 16:00:00,0.546256179003374,0.13726603143699656,0.029659606069989512,0.546256179003374,0.13726603143699656,0.029659606069989512,0.10121062103074524,0.44504555797262885,0.0,0.015485761706030842,0.01417384436395867,0.0,0.0,0.13726603143699656,0.0,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00512045778508772,0.0,0.09609016324565751,0.0,0.0630003413496114,0.0,0.13941474168580753,0.10456105626435562,0.19902384137368861,0.0,0.01417384436395867,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,351.6853333333333,0.0,85.88078091711341,51.66666666666668,46.10666666666668,0.0,50.177496447424566,0.03685864554369563,95.7173951427933,351.6853333333333,134.1887201829897,48.33169272528221,50.177496447424566,47.40879086421104,12.43753247303448,16.396605162673342,0.0,3.05,211.2811300024637,-228.34684827880147,0.0,0.0,403.47291993390115,105.93576927834184,1.0,0.013090969249922398,0.0,0.0,0.24360239725412097,65.99961422222222,36.155058347364026,0.27668379735304327,8.001205921054758,0.003137721159509002,30.651888701720775,1.2345373834171478
2025-01-01 17:00:00,0.5971994123824216,0.14710775515083674,0.06018116616890965,0.5971994123824215,0.14710775515083674,0.060181166168909644,0.13050425368568147,0.4666951586967401,0.0,0.04645728511809253,0.013723881050817123,0.0,0.0,0.14710775515083674,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006516946271929825,0.0,0.12398730741375164,0.0,0.0778458609750688,0.0,0.14857280055606217,0.1114296004170466,0.1927056241872223,0.0,0.013723881050817123,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,1055.056,0.0,94.59722012981265,51.66666666666668,46.10666666666668,0.0,51.91108489551425,0.2824578148332639,765.9864929127413,1055.056,147.8081564528323,51.46912834209965,51.923530868693746,51.235704092212856,12.43753247303448,16.2449426513812,0.0,1.95,221.57071261118875,-257.04755604206673,0.0,0.0,460.0933063784972,5.149948790651322,1.0,0.01379576259752655,0.0,0.0,0.2567174955915605,65.99961422222222,18.524962274758323,0.279963076710229,7.934940318572345,0.003145889064841751,20.14982001565175,1.23459748052538
2025-01-01 18:00:00,0.5755848657550335,0.15313406939284654,0.007649376323406267,0.5755848657550336,0.15313406939284654,0.0076493763234062664,0.16316394238660914,0.41242092336842445,0.0,0.0,0.007649376323406267,0.0,0.0,0.15313406939284654,0.0,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.007447938596491227,0.0,0.15571600379011794,0.0,0.10083247200803513,0.0,0.1546257665046425,0.11596932487848183,0.10740969216992718,0.0,0.007649376323406267,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,92.11290901821937,51.66666666666668,46.10666666666668,0.0,51.01609907388009,0.0,0.0,0.0,143.92642034096778,50.45783010868392,51.01609907388009,50.17869562608585,12.43753247303448,16.144647074651182,0.0,1.15,278.44930363473935,-260.80947957240653,0.0,0.0,523.3509841520037,0.0,1.0,0.013306424605810092,0.0,0.0,0.2476116833652921,65.99961422222222,15.907799055142227,0.282472196133896,7.894416946618466,0.0031554752989499573,21.74399207507311,1.234397411774189
2025-01-01 19:00:00,0.6144008509631772,0.15155904342146478,0.006861940525408562,0.6144008509631772,0.15155904342146478,0.006861940525408562,0.17693224340682362,0.4374686075563536,0.0,0.0,0.006861940525408562,0.0,0.0,0.15155904342146478,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007913434758771931,0.0,0.1690188086480517,0.0,0.13903707090078934,0.0,0.15450785158356625,0.11588088868767467,0.09635281209361116,0.0,0.006861940525408562,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,88.3034482239048,51.66666666666668,46.10666666666668,0.0,49.74235911768979,0.07431686495997675,191.4347902855866,0.0,137.97413784985125,48.96000896812442,49.74235911768979,48.568833893341754,12.43753247303448,16.060970892288303,0.0,-0.25000000000000006,296.91309816044776,-292.49244045120486,0.0,0.0,573.2321034809387,0.0,1.0,0.013624367399869436,0.0,0.0,0.25352809989212705,65.99961422222222,16.173435130713955,0.28466948448941837,7.863415243328888,0.003163112969501349,17.459786408029004,1.234748873944659
2025-01-01 20:00:00,0.5161349151695036,0.13563420244261162,0.06768007906667807,0.5161349151695036,0.13563420244261162,0.06768007906667807,0.12607619367272124,0.39005872149678233,0.0,0.06194304682412337,0.005737032242554699,0.0,0.0,0.13563420244261162,0.0,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.00814618283991228,0.0,0.11793001083280898,0.0,0.12865584911252145,0.0,0.13426579013214507,0.10069934259910879,0.08055726912744539,0.0,0.005737032242554699,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,1406.7413333333332,0.0,91.70985957435933,51.66666666666668,46.10666666666668,0.0,51.05847436997859,0.21038749121628342,573.8097073159702,1406.7413333333332,143.29665558493647,50.02548255198128,51.06053323591844,49.50692777704277,12.43753247303448,15.930398559777128,0.0,-0.55,211.9259322033093,-296.1863037529223,0.0,0.0,492.1786549550303,0.0,1.0,0.01365079580398868,0.0,0.0,0.25401989102509354,65.99961422222222,15.933581001201274,0.2877315016830842,7.809731357233631,0.0031705776441664207,20.877863343852066,1.2353010798759507
2025-01-01 21:00:00,0.30846720343153666,0.10971607190254712,0.004837105616271609,0.3084672034315366,0.10971607190254712,0.004837105616271608,0.041436956204123826,0.2670302472274128,0.0,0.0,0.004837105616271609,0.0,0.0,0.10971607190254712,0.0,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.007564312637061404,0.0,0.03387264356706242,0.0,0.05282131660283719,0.0,0.1006993425991088,0.07552450694933159,0.06792083475451277,0.0,0.004837105616271609,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,98.30436294024503,51.66666666666668,46.10666666666668,0.0,52.11410706708745,0.0,0.0,0.0,153.60056709413286,52.14598869544907,52.16192950962988,52.11410706708745,12.43753247303448,15.507432480925985,0.0,-0.3,33.85530524863133,-283.88611071192923,0.0,0.0,299.4970289173085,0.0,1.0,0.013662091896418226,0.0,0.0,0.25423009358098586,65.99961422222222,18.244387043252075,0.2965248273780733,7.617822819240388,0.0031801316509855585,24.393733021191903,1.2371041496162785
2025-01-01 22:00:00,0.4027842127618113,0.12214344280896881,0.00269977987884927,0.4027842127618113,0.12214344280896883,0.0026997798788492696,0.08139580869718614,0.3213884040646252,0.0,0.0,0.00269977987884927,0.0,0.0,0.12214344280896881,0.0,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.006516946271929825,0.0,0.07487886242525632,0.0,0.12062117720053553,0.0,0.11925129018177054,0.08943846763632787,0.03790930311879783,0.0,0.00269977987884927,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1733.8086933333334,0.0,0.0,95.51605026487677,51.66666666666668,46.10666666666668,0.0,50.90463606052663,0.0,0.0,0.0,149.24382853886993,50.937625465085176,50.95412016736446,50.90463606052663,12.43753247303448,15.338227292799536,0.0,-1.95,99.65145383603422,-339.0684340527641,0.0,0.0,422.5269335525118,0.0,1.0,0.014780925567304311,0.0,0.0,0.27504983268151845,65.99961422222222,16.19295433628652,0.3006778961168275,7.547878931822674,0.003189921821963467,21.48043957516503,1.2378223787470202
2025-01-01 23:00:00,0.2212629750805952,0.09674327614662583,0.02856543914789995,0.2212629750805952,0.09674327614662583,0.02856543914789995,0.013959266372767627,0.1702844779385968,0.03701923076923076,0.0,0.00269977987884927,0.02586565926905068,0.0,0.09674327614662583,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0054695799067982455,0.0,0.008489686465969381,0.0,0.003384139957631153,0.0,0.08835758085979571,0.06626818564484677,0.03790930311879783,0.0,0.00269977987884927,0.0,0.0,643.8522734358975,15.5555555555556,0.2801823036720913,0.0,0.7580477501602092,0.03701923076923076,0.35,606.8330426666668,1733.8086933333334,0.0,0.0,93.17400910608859,51.66666666666668,46.10666666666668,0.0,49.72643330799133,0.0,0.0,0.0,145.5843892282634,49.75946906234209,49.77598693951748,49.72643330799133,12.43753247303448,15.032937651240566,-0.10892239312642417,-3.05,508.5821037642276,-357.6352009156724,0.0,0.0,206.14902475460312,0.0,1.0,0.014895349213191,0.0,0.0,0.2771790771941598,65.99961422222222,16.216006489399426,0.30741849996720566,7.409293518964279,0.0031977283415174592,19.07968727997885,1.239128597032512
