Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,3.305464196979821,0.2422152772581452,0.0,3.3054641969798215,0.2422152772581452,0.0,0.010267693523736205,0.0,0.37784943501164037,2.9173470684444442,0.0,0.0,0.2422152772581452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.001879599780701754,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.02306542078574808,0.0,0.021201774566564368,0.0,0.0,0.0,2917.3470684444446,19.444444444444457,0.38333333333333336,0.0,2.9173470684444442,0.0,0.38333333333333336,2917.3470684444446,7610.470613333334,0.0,0.0,20.53934992393927,51.66666666666668,46.10666666666668,0.0,50.56452059543347,0.0,0.0,0.0,20.53934992393927,48.2747371417933,50.56452059543347,47.12984541497323,12.43753247303448,19.194042371527658,-0.04679841434236825,0.18530778023609976,0.85,9.236100170605994,2237.9839289062193,32.46959095524649,-1023.0950562193564,0.0,0.0,325.37281280811396,393.6515064278617,0.0,0.0424528894469498,0.0,0.0,0.7657710998665773,0.0,18.35910387301699,0.20941331492680754,8.96665495125075,0.0028250287874993394,71.06658970304875,1.2253355884503199,0.06304856749036485,53.065788848640736,-20.59619789339425
2025-01-01 11:00:00,4.444083642623,0.2422152772581452,0.0,4.444083642623001,0.2422152772581452,0.0,0.010267693523736205,0.0,0.3748982886548196,4.058917660444445,0.0,0.0,0.2422152772581452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.001879599780701754,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.02152772606669821,0.0,0.01978832292879341,0.0,0.0,0.0,4058.9176604444447,21.111111111111143,0.5333333333333333,0.0,4.058917660444445,0.0,0.5333333333333333,4058.9176604444447,7610.470613333334,0.0,0.0,19.41113649744146,51.66666666666668,46.10666666666668,0.0,50.439949773965324,0.0,0.0,0.0,19.41113649744146,48.17360916329105,50.439949773965324,47.0404388579539,12.43753247303448,20.694070881377165,-0.11015446751340925,2.6958002770844183,1.95,9.236100170605994,3384.0287080178127,-31.6898247501635,-1043.0805148849515,0.0,0.0,325.37281280811396,543.4754589911257,0.0,0.0426355829150001,0.0,0.0,0.7690665499475935,0.0,42.818749650206065,0.19255768444087099,9.67857621957912,0.0028518681610148807,58.91746123834337,1.2184896329509882,0.05898913654053485,-64.63690602376847,32.94708127360498
2025-01-01 12:00:00,4.148037498069896,0.2970021303449698,0.0,4.148037498069896,0.2970021303449698,0.0,0.04952589429236603,0.9166775903703706,0.5181692987404923,2.663664714666667,0.0,0.0,0.2970021303449698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.001957916438230994,0.0,0.04756797785413503,0.0,0.08085040928504085,0.0,0.3340582579228091,0.2505436934421067,0.02152772606669821,0.0,0.01978832292879341,0.0,0.0,0.0,2663.664714666667,21.111111111111143,0.35,0.0,2.663664714666667,0.0,0.35,2663.664714666667,7610.470613333334,916.6775903703705,0.16666666666666666,19.95826015445837,51.66666666666668,46.10666666666668,0.0,50.72462002678996,0.1854150549278897,499.8900631115293,916.6775903703705,19.95826015445837,49.11877085569607,50.72462002678996,48.31584627014913,12.43753247303448,20.854773856935086,-0.047721813192477924,5.030285721797083,3.05,9.236100170605994,2328.841453916941,-135.99956147492867,-977.9690257090317,0.0,0.0,541.4893409778813,643.3324900728588,0.5832499999999999,0.04225138145451323,0.0,0.0,0.7621362707887385,38.49427499511111,101.65642398142502,0.19207662616192483,9.77287429080985,0.00287494043475213,68.29767365657986,1.2171944530886807,0.07603156964055652,-193.6107254967401,57.61116402181141
2025-01-01 13:00:00,3.9344218636148764,0.33460570050306454,0.0,3.9344218636148764,0.33460570050306454,0.0,0.07731139354164449,1.833355180740741,0.6285023435547131,1.3952529457777778,0.0,0.0,0.33460570050306454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0021928664108187136,0.0,0.07511852713082577,0.0,0.1410453605551353,0.0,0.38419635146693537,0.28814726360020143,0.02152772606669821,0.0,0.01978832292879341,0.0,0.0,0.0,1395.252945777778,21.111111111111143,0.18333333333333332,0.0,1.3952529457777778,0.0,0.18333333333333332,1395.252945777778,7610.470613333334,1833.355180740741,0.3333333333333333,20.258664548340153,51.66666666666668,46.10666666666668,0.0,51.152562399768875,0.5708425046171627,1533.2510073371648,1833.355180740741,20.258664548340153,49.464681521448064,51.152562399768875,48.620741082287665,12.43753247303448,20.77217339867998,-0.06253438258509915,6.961660547290511,4.45,9.236100170605994,1384.3154471701043,-189.04547278057265,-848.4442651255534,0.0,0.0,703.6035577204027,655.0237176473079,1.0,0.04014232610203724,0.0,0.0,0.7240928382218398,65.99961422222222,133.90320879747722,0.19503232352553213,9.76626236089684,0.002905913403272946,78.64751146060227,1.216941637458335,0.07882582193542596,-257.4958399615229,68.45036718095028
2025-01-01 14:00:00,2.547465096799757,0.2819430893683089,0.0,2.5474650967997574,0.2819430893683089,0.0,0.0384455258432151,0.09166775903703704,0.5147341585861717,1.9026176533333334,0.0,0.0,0.2819430893683089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0023494997258771927,0.0,0.03609602611733791,0.0,0.06798252686472636,0.0,0.3139795366205946,0.2354846524654458,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,1902.6176533333335,21.111111111111143,0.25,0.0,1.9026176533333334,0.0,0.25,1902.6176533333335,7610.470613333334,91.66775903703704,0.016666666666666666,20.968274290982457,51.66666666666668,46.10666666666668,0.0,51.64278553138369,0.11500961138070999,315.33207148761136,91.66775903703704,20.968274290982457,50.56493825403366,51.64278553138369,50.026014615358655,12.43753247303448,20.821366998615638,-0.04761548147627413,8.375372182527077,4.7,9.236100170605994,1708.4936378587556,-325.3299551111957,-819.1124626871799,0.0,0.0,487.8789435293563,590.3104380185604,0.41675,0.03934045671546252,0.0,0.0,0.7096286071622794,27.50533922711111,137.10950368324566,0.19606725914765372,9.813154022024825,0.0029318531723201294,28.107190425432467,1.2161077619048108,0.0810615081787378,-388.50201659072565,63.17206147952996
2025-01-01 15:00:00,2.4199704294576168,0.2433214305177372,0.0,2.4199704294576168,0.2433214305177372,0.0,0.011129176756557842,0.0,0.5062235993677253,1.9026176533333334,0.0,0.0,0.2433214305177372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.0027410830135233917,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.08918629370489259,0.0,0.08198019499071556,0.0,0.0,0.0,1902.6176533333335,21.111111111111143,0.25,0.0,1.9026176533333334,0.0,0.25,1902.6176533333335,7610.470613333334,0.0,0.0,20.788264322025313,51.66666666666668,46.10666666666668,0.0,51.495453118660286,0.0,0.0,0.0,20.788264322025313,50.25496699438838,51.495453118660286,49.634723932252435,12.43753247303448,20.78214183105426,-0.05964295402618311,8.40559377337699,4.15,9.236100170605994,1491.2098090135744,-415.66165806249444,-855.5514312224557,0.0,0.0,327.7091670537249,442.1283187378537,0.0,0.03977128712723148,0.0,0.0,0.7173999858027972,0.0,116.43441984897167,0.19655017075125109,9.79565278308512,0.002931960678533373,-2.1179453293483363,1.2162700373636535,0.08119480915770814,-445.7772935998617,30.115635537367204
2025-01-01 16:00:00,2.879460198455342,0.24663989029651312,0.0,2.879460198455342,0.2466398902965131,0.0,0.011834026674321001,0.0,0.7113261646699097,2.1563000071111116,0.0,0.0,0.24663989029651312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.0034459329312865493,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.1937495346002839,0.0,0.17809490635914071,0.0,0.0,0.0,2156.3000071111114,21.111111111111143,0.2833333333333333,0.0,2.1563000071111116,0.0,0.2833333333333333,2156.3000071111114,7610.470613333334,0.0,0.0,20.71127509889768,51.66666666666668,46.10666666666668,0.0,51.374302715237725,0.0,0.0,0.0,20.71127509889768,50.15018989120888,51.374302715237725,49.538133479194464,12.43753247303448,20.786082947328737,-0.0613425102583007,7.312602762103672,3.05,9.236100170605994,1576.984507573239,-504.0504625047704,-966.0804530301801,0.0,0.0,332.838630009856,164.98815869841485,0.0,0.04179842092450132,0.0,0.0,0.7539657060101779,0.0,53.92632348245196,0.19632701608365313,9.794341389994877,0.002929259565363008,-40.287030275121985,1.216255898479307,0.08472931915599013,-475.41242540149267,-28.638037103277654
2025-01-01 17:00:00,3.1281772507473447,0.251064503334881,0.0,3.1281772507473447,0.251064503334881,0.0,0.012773826564671877,0.0,0.7054210632937836,2.409982360888889,0.0,0.0,0.251064503334881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.004385732821637427,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.1875987557240844,0.0,0.17244109980805686,0.0,0.0,0.0,2409.982360888889,21.111111111111143,0.31666666666666665,0.0,2.409982360888889,0.0,0.31666666666666665,2409.982360888889,7610.470613333334,0.0,0.0,20.621672965382253,51.66666666666668,46.10666666666668,0.0,51.2537461468363,0.0,0.0,0.0,20.621672965382253,50.04585932649281,51.2537461468363,49.441915916321065,12.43753247303448,20.808385890955954,-0.059746993679263186,4.880565407563878,1.95,9.236100170605994,1681.780923492033,-405.1299298425881,-1074.1650036875028,0.0,0.0,339.6779139513641,13.324828761042957,0.0,0.04367755071132838,0.0,0.0,0.7878617093775999,0.0,6.28565233928287,0.19407590397251853,9.769027520123867,0.002900914280281587,-68.48162597188397,1.2156124382103826,0.08099698768751581,-314.26319660363595,-90.86673323895215
2025-01-01 18:00:00,3.0992327996537212,0.253276809854065,0.0,3.0992327996537217,0.253276809854065,0.0,0.013400359824905795,0.0,0.5490089020510374,2.536823537777778,0.0,0.0,0.253276809854065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.005012266081871344,0.0,0.008388093743034451,0.0,0.010628536648467544,0.0,0.2639588624992882,0.19796914687446607,0.1045632408953913,0.0,0.09611471136842514,0.0,0.0,0.0,2536.823537777778,21.111111111111143,0.3333333333333333,0.0,2.536823537777778,0.0,0.3333333333333333,2536.823537777778,7610.470613333334,0.0,0.0,20.529064557258785,51.66666666666668,46.10666666666668,0.0,51.13357891230826,0.0,0.0,0.0,20.529064557258785,49.941785737689635,51.13357891230826,49.34588915038033,12.43753247303448,20.83521948676547,-0.056180909574255186,3.012044837764324,1.15,9.236100170605994,1746.6875774321823,-256.12977939351595,-1118.0906036656534,0.0,0.0,343.2541892371766,0.0,0.0,0.043430105023961364,0.0,0.0,0.7833982497959131,0.0,-15.299545917118861,0.1921050714628611,9.750787559589623,0.0028774403355737942,-62.90929751022457,1.2149077554406094,0.05872511322048571,-142.00334253711077,-114.12643685640519
2025-01-01 19:00:00,3.3582286658862417,0.2993238861138879,0.0,3.3582286658862417,0.2993238861138878,0.0,0.06634763861339411,0.0,0.7550574894950695,2.536823537777778,0.0,0.0,0.2993238861138879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.005325532711988304,0.0,0.061022105901405804,0.0,0.17593904691048162,0.0,0.32830470620463065,0.2462285296534729,0.0937993778620422,0.0,0.08622054990402843,0.0,0.0,0.0,2536.823537777778,21.111111111111143,0.3333333333333333,0.0,2.536823537777778,0.0,0.3333333333333333,2536.823537777778,7610.470613333334,0.0,0.0,20.463853898652893,51.66666666666668,46.10666666666668,0.0,51.01404235149006,0.0,0.0,0.0,20.463853898652893,49.83819480932173,51.01404235149006,49.25027103823756,12.43753247303448,20.823637424222913,-0.0515232769856515,1.6025909807652103,-0.25000000000000006,9.236100170605994,1908.1768761430262,-237.45728921864708,-1240.5116793680727,0.0,0.0,640.3982423476244,0.0,0.33325,0.0447276612557973,0.0,0.0,0.8068037488263949,21.994371439555554,-28.533224614303258,0.1904300052354649,9.715284667510904,0.0028502536970058537,-52.65847160551088,1.2149753897834468,0.047799345624280114,-118.19780679970204,-119.25948241894504
2025-01-01 20:00:00,3.6793016898651265,0.3867226228048467,0.0,3.6793016898651265,0.3867226228048467,0.0,0.15397524542326016,0.0,1.242185260441866,2.283141184,0.0,0.0,0.3867226228048467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.005482166027046783,0.0,0.14849307939621337,0.0,0.5760466325042078,0.0,0.4463112261386985,0.33473341960402375,0.07842243067154347,0.0,0.07208603352631884,0.0,0.0,0.0,2283.141184,21.111111111111143,0.3,0.0,2.283141184,0.0,0.3,2283.141184,7610.470613333334,0.0,0.0,20.398494194362602,51.66666666666668,46.10666666666668,0.0,50.895026267615364,0.0,0.0,0.0,20.398494194362602,49.734984860794825,50.895026267615364,49.154964157384555,12.43753247303448,20.812653123214282,-0.054843431195463664,0.29518982656391535,-0.55,9.236100170605994,2256.4420136667327,-142.15867213825953,-1265.899499392774,0.0,0.0,1280.4098700597772,0.0,1.0,0.045026289606670857,0.0,0.0,0.81219044838157,65.99961422222222,-41.209541000270555,0.189918239066962,9.699676128378275,0.002840646934992578,-1.0678643901878162,1.2150278469162439,0.03218400236877914,-14.473981744279106,-127.68469039398043
2025-01-01 21:00:00,4.885343809036283,0.3640406506020856,0.0,4.885343809036282,0.3640406506020857,0.0,0.12142646705582669,1.0083453494074075,1.2187484547952705,2.536823537777778,0.0,0.0,0.3640406506020856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.005090582739400585,0.0,0.11633588431642611,0.0,0.6064616273158604,0.0,0.4175434675478063,0.3131576006608547,0.0661208729191445,0.0,0.060778420424151186,0.0,0.0,0.0,2536.823537777778,21.111111111111143,0.3333333333333333,0.0,2.536823537777778,0.0,0.3333333333333333,2536.823537777778,7610.470613333334,1008.3453494074075,0.18333333333333332,20.44302661306476,51.66666666666668,46.10666666666668,0.0,50.950906071531264,0.24112040449716227,643.0863154883708,1008.3453494074075,20.44302661306476,49.75087697721263,50.950906071531264,49.1508624300533,12.43753247303448,20.781446805573378,-0.06750856803779967,-0.11687065154686117,-0.3,9.236100170605994,2482.2616059687207,-63.961307494910805,-1253.1847297921668,0.0,0.0,1250.047200001677,0.0,1.0,0.0452236168159846,0.0,0.0,0.8157498639143718,65.99961422222222,-51.4244020185677,0.19050221101152945,9.689255739979986,0.0028439055347871263,12.855377950601616,1.2151545061778997,0.038171698298035434,60.20301758271174,-124.16432507762255
2025-01-01 22:00:00,4.242938247919524,0.33452832827725915,0.0,4.242938247919524,0.33452832827725915,0.0,0.0989857352785777,0.0,0.9729230904187237,3.171029422222223,0.0,0.0,0.33452832827725915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.004385732821637427,0.0,0.09460000245694027,0.0,0.45605780681867814,0.0,0.3811434464736162,0.2858575848552121,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,3171.0294222222224,21.111111111111143,0.4166666666666667,0.0,3.171029422222223,0.0,0.4166666666666667,3171.0294222222224,7610.470613333334,0.0,0.0,21.513502866571365,51.66666666666668,46.10666666666668,0.0,51.569049476647095,0.0,0.0,0.0,21.513502866571365,51.3713087322178,51.569049476647095,51.27243836000316,12.43753247303448,20.83023231157053,-0.051411521649165216,-0.797969775235649,-1.95,9.236100170605994,2702.7123579168724,-200.69270689655326,-1450.5083841619285,0.0,0.0,1040.4008861026707,0.0,1.0,0.04803767672838175,0.0,0.0,0.8665102663811972,65.99961422222222,-58.2095662460921,0.19026687579784152,9.716932087496968,0.0028489936413132353,7.280084409898026,1.2149490430982202,0.06126507311502171,-84.0886646574161,-116.60404223913716
2025-01-01 23:00:00,4.944194692336302,0.3076085645116696,0.0,4.944194692336302,0.3076085645116696,0.0,0.06535804277912759,0.7333420722962963,0.7207828012608779,3.424711776,0.0,0.0,0.3076085645116696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.0036808829038742687,0.0,0.06167715987525333,0.0,0.2398105360149517,0.0,0.34967504115786485,0.26225628086839853,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,3424.7117760000006,21.111111111111143,0.45,0.0,3.424711776,0.0,0.45,3424.7117760000006,7610.470613333334,733.3420722962964,0.13333333333333333,20.442535595699347,51.66666666666668,46.10666666666668,0.0,51.19274056234738,0.28300468646805105,764.0318632537491,733.3420722962964,20.442535595699347,49.764500611037555,51.19274056234738,49.05038063538265,12.43753247303448,20.78809623468984,-0.06018419396264439,-2.034305830334802,-3.05,9.236100170605994,2570.2454978472947,-202.88768770428112,-1549.8720291438226,0.0,0.0,756.8356928174774,0.0,1.0,0.04897084173435539,0.0,0.0,0.8833428260088382,65.99961422222222,-61.42994182636026,0.1908216521142149,9.698959372093892,0.002849895311591009,1.9355860079323404,1.2151225673410901,0.05073465685897889,-77.75039515907956,-125.13729254520153
