Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 13:58:00,5.800768686094654,0.12741078645751958,0.0,0.09667947810157757,0.0021235131076253262,0.0,0.064143232852205,5.500065542222223,0.23655991102022564,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.032729134623412766,0,On,0.001989639985380117,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,32.511478793943354,51.666666666666686,46.10666666666668,0.0,50.88962093862043,0.17514296212625632,469.51474690867275,5500.065542222223,32.511478793943354,48.528904917030786,50.88962093862043,47.348546906235974,12.43753247303448,20.877250471369205,0.0,4.545155621869039,9.72265865968377,5.0,9.236100170605994,-83.64630166526354,23.5020802453647,-311.6267563489147,-1244.587869962722,-0.0,-0.0,411.7357815279369,3109.0196088767166,2.0,0.060817255167753694,0.0,0,1.5740773513423914,131.99922844444444,749.2057867695214,0.22584962193397085,10.344166300741039,0.0033919875337149004,50.20841216011246,1.2155381073979976,0,0,23.5020802453647,0.0547452824448463,-333.23968118897,21.612924840055285
2025-01-01 13:59:00,5.800768686094654,0.12741078645751958,0.0,0.09667947810157757,0.0021235131076253262,0.0,0.064143232852205,5.500065542222223,0.23655991102022564,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.032729134623412766,0,On,0.001989639985380117,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,32.972775396542374,51.666666666666686,46.10666666666668,0.0,50.88041435533069,0.17517039128186396,469.47584413865957,5500.065542222223,32.972775396542374,48.94976468402791,50.88041435533069,47.98443984837652,12.43753247303448,20.885788685547713,0.0,4.563830197740657,9.741583081533054,5.0,9.236100170605994,-84.06609587087564,23.32406572981403,-313.5694058334297,-1245.6628694387068,-0.0,-0.0,411.7357815279369,3111.6587248514243,2.0,0.06083706943460203,0.0,0,1.5745901858758373,131.99922844444444,749.8609920398942,0.22576305035205427,10.348761773317394,0.003392471583570849,50.096183012654436,1.215502456091184,0,0,23.32406572981403,0.05480633401016993,-334.94813978603355,21.378733952603827
2025-01-01 14:00:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,33.443112736814385,51.666666666666686,46.10666666666668,-0.0,50.871234053560485,0.1038503338241296,278.2638084703057,5500.065542222223,33.443112736814385,49.37058888336364,50.871234053560485,48.62026629826523,12.43753247303448,20.894320174895963,0.0,4.582248395850274,9.759984970838056,5.0,9.236100170605994,-105.22848155124007,23.240511456330452,-315.46802684567456,-1246.7373911663258,-0.0,-0.0,390.9917116040032,3114.265536837625,2.0,0.06085686484158576,0.0,0,1.5751025322766696,131.99922844444444,750.5171980110825,0.2256765378823367,10.352680034996716,0.0033929545656123947,44.686995990140694,1.215466835435223,0,0,23.240511456330452,0.05486563470027425,-336.6118816203598,21.143854774685238
2025-01-01 14:01:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,33.923702164715905,51.666666666666686,46.10666666666668,-0.0,50.86449493926122,0.1038503338241296,278.21501661488946,5500.065542222223,33.923702164715905,49.80747448230656,50.86449493926122,49.27896425382923,12.43753247303448,20.90180326043474,0.0,4.600418920162133,9.777877159071515,5.0,9.236100170605994,-105.47555610259428,23.117850010937637,-317.3236369646835,-1247.680172357733,-0.0,-0.0,390.9917116040032,3116.8384965930372,2.0,0.06087422498672606,0.0,0,1.5755518490241287,131.99922844444444,751.2129046511354,0.22560116355851942,10.35663473536205,0.003393385409795944,44.58727346135022,1.2154355884916253,0,0,23.117850010937637,0.05492323147060179,-338.23185981032964,20.908222845646165
2025-01-01 14:02:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,34.404219004267134,51.666666666666686,46.10666666666668,-0.0,50.85778261504995,0.1038503338241296,278.1664187223653,5500.065542222223,34.404219004267134,50.244323721746426,50.85778261504995,49.93759427509467,12.43753247303448,20.909314693732128,0.0,4.6183435993263275,9.795271936344946,5.0,9.236100170605994,-105.79449987675162,22.98698292846015,-319.1372071556576,-1248.6268102746808,-0.0,-0.0,390.9917116040032,3119.376041580652,2.0,0.0608916483826906,0.0,0,1.5760028028347801,131.99922844444444,751.8405987939259,0.22552536069482157,10.360602141865913,0.003393815303568591,44.48762279728119,1.2154042266679628,0,0,22.98698292846015,0.05497916917844541,-339.80899112144283,20.67178396578518
2025-01-01 14:03:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,34.88466674703852,51.666666666666686,46.10666666666668,-0.0,50.85109707512754,0.1038503338241296,278.11801475074697,5500.065542222223,34.88466674703852,50.68113659146291,50.85109707512754,50.5961563496306,12.43753247303448,20.91685146384069,0.0,4.636025718666553,9.812181087871602,5.0,9.236100170605994,-106.07959468004651,22.828289757894353,-320.9096657353047,-1249.5769284762337,-0.0,-0.0,390.9917116040032,3121.8765875699396,2.0,0.06090912801969275,0.0,0,1.576455212280732,131.99922844444444,752.5056221921839,0.22544917163041742,10.364580685417419,0.0033942442476149206,44.38805076454755,1.2153727624257922,0,0,22.828289757894353,0.05503349072472334,-341.34415843140886,20.434492696104165
2025-01-01 14:04:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,35.37667826730802,51.666666666666686,46.10666666666668,-0.0,51.1179130809452,0.1038503338241296,280.049789076051,5500.065542222223,35.37667826730802,51.11791308094519,51.1179130809452,51.1179130809452,12.43753247303448,20.924415902990496,0.0,4.653467473212961,9.828615926985378,5.0,9.236100170605994,-106.37076076025005,22.751430742907807,-322.6419019023058,-1250.530823962294,-0.0,-0.0,390.9917116040032,3124.33853822807,2.0,0.06092666928138166,0.0,0,1.5769092167020484,131.99922844444444,753.1683515980408,0.2253725645808841,10.367899468300456,0.003394672242680159,44.28855176758891,1.2153411861420087,0,0,22.751430742907807,0.05508623718259461,-342.8382129528375,20.196311050531733
2025-01-01 14:05:00,5.768181668613053,0.12741078645751958,0.0,0.09613636114355088,0.0021235131076253262,0.0,0.06428534999401786,5.500065542222223,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Lower On,5500.065542222223,1.0,35.875651336377814,51.666666666666686,46.10666666666668,-0.0,51.55448547560517,0.1038503338241296,283.21061648052455,5500.065542222223,35.875651336377814,51.55448547560517,51.554485475605176,51.55448547560517,12.43753247303448,20.93200819416712,0.0,4.6706766065021545,9.844587325091926,5.0,9.236100170605994,-106.65472626125984,22.636693454226805,-324.33476887324645,-1251.4885229509928,-0.0,-0.0,390.9917116040032,3126.760277592517,2.0,0.06094427256537445,0.0,0,1.577364826389889,131.99922844444444,753.8420850857298,0.22529553759155033,10.371902621615861,0.0033950992894587768,44.18912518355071,1.2153094970774612,0,0,22.636693454226805,0.05513744791434636,-344.2919762402632,19.9572073670167
2025-01-01 14:06:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,36.11473063634298,51.666666666666686,46.10666666666668,-0.0,51.99074969686413,0.1038503338241296,286.36921267903284,0.0,36.11473063634298,51.99074969686413,51.99074969686414,51.99074969686413,12.43753247303448,20.93962910955755,0.0,4.6876546974933735,9.860105738882243,5.0,9.236100170605994,-107.01866642104437,22.514049399337075,-325.9890866787885,-1252.4501260558113,-0.0,-0.0,390.9917116040032,3129.140171031783,2.0,0.06096193963477364,0.0,0,1.5778220869770228,131.99922844444444,754.4397480307637,0.2252180805531363,10.375918619675204,0.0033955253886392895,44.08976902084847,1.2152776920584434,0,0,22.514049399337075,0.05518716067780851,-345.7062420050008,19.717155326212215
2025-01-01 14:07:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,36.07511150385824,51.666666666666686,46.10666666666668,-0.0,51.983865786362905,0.1038503338241296,286.31937248476413,0.0,36.07511150385824,51.96359494504067,51.983865786362905,51.953459524379554,12.43753247303448,20.947275001040612,0.0,4.704404749125414,9.875181235102284,5.0,9.236100170605994,-107.34573998634801,22.396590209684668,-327.6056446545488,-1253.4151760120703,-0.0,-0.0,390.9917116040032,3131.47656445663,2.0,0.06097966200649935,0.0,0,1.5782807789036568,131.99922844444444,755.0777244217192,0.22514024457214926,10.379945562088567,0.0033959505408919085,43.99049156685711,1.2152457861772434,0,0,22.396590209684668,0.05523541172340957,-347.0817777587963,19.476133104247495
2025-01-01 14:08:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,36.0354691506152,51.666666666666686,46.10666666666668,-0.0,51.97698290632218,0.1038503338241296,286.2695397511315,0.0,36.0354691506152,51.936447726137416,51.97698290632218,51.91618013604504,12.43753247303448,20.954948142796876,0.0,4.720930364093651,9.889823513137287,5.0,9.236100170605994,-107.68038489858463,22.284467850154527,-329.1852036617821,-1254.3839628461092,-0.0,-0.0,390.9917116040032,3133.7677834252395,2.0,0.06099744492661681,0.0,0,1.5787410379488969,131.99922844444444,755.7118663435213,0.22506199872171967,10.383311772134974,0.003396374746961275,43.89128734290119,1.21521377005261,0,0,22.284467850154527,0.055282235882854344,-348.4193263047623,19.234122642980196
2025-01-01 14:09:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.995803697004305,51.666666666666686,46.10666666666668,-0.0,51.970101059767664,0.1038503338241296,286.21971450004156,0.0,35.995803697004305,51.90930804148147,51.970101059767664,51.87891153233837,12.43753247303448,20.96264843304117,0.0,4.737235094258471,9.904041925638078,5.0,9.236100170605994,-108.00979945148424,22.175075234873816,-330.7284980686061,-1255.356476826462,-0.0,-0.0,390.9917116040032,3136.0121322286386,2.0,0.06101528813281103,0.0,0,1.5792028573234835,131.99922844444444,756.3549657709746,0.22498334499243636,10.387362725879521,0.0033967980075422875,43.792156396089375,1.215181644122104,0,0,22.175075234873816,0.055327666650285594,-349.71960709183196,18.991109023225878
2025-01-01 14:10:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.95611459552697,51.666666666666686,46.10666666666668,-0.0,51.963220249713665,0.1038503338241296,286.169896753318,0.0,35.95611459552697,51.882175892387906,51.963220249713665,51.84165371372504,12.43753247303448,20.970376343414568,0.0,4.753322298797366,9.917845497393651,5.0,9.236100170605994,-108.42303823988368,22.067100567567792,-332.2362375268945,-1256.3327806709008,-0.0,-0.0,390.9917116040032,3138.207892885105,2.0,0.06103319269129218,0.0,0,1.5796662646231592,131.99922844444444,756.9180308270138,0.22490427744563618,10.391425996451915,0.0033972203233299443,43.693097437106175,1.2151494064541628,0,0,22.067100567567792,0.05537173625670244,-350.9833174473985,18.747079920504
2025-01-01 14:11:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.91640654003106,51.666666666666686,46.10666666666668,-0.0,51.95634047922343,0.1038503338241296,286.12008653313916,0.0,35.91640654003106,51.85505128021612,51.95634047922343,51.80440668071246,12.43753247303448,20.978127841379138,0.0,4.769195208983803,9.93124294263165,5.0,9.236100170605994,-108.79872849830463,21.960407072351554,-333.7091085647313,-1257.3123678822594,-0.0,-0.0,390.9917116040032,3140.353324064801,2.0,0.06105114923428156,0.0,0,1.5801310173902812,131.99922844444444,757.5219277799515,0.2248248524111773,10.394826053260424,0.0033976416950072786,43.5941197020999,1.2151170737255983,0,0,21.960407072351554,0.05541447573832202,-352.2111337011993,18.502025136467946
2025-01-01 14:12:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.87667705394307,51.666666666666686,46.10666666666668,-0.0,51.94946175093527,0.1038503338241296,286.0702838586066,0.0,35.87667705394307,51.82793420592833,51.94946175093527,51.76717043342486,12.43753247303448,20.985905056265576,0.0,4.784856988929987,9.944242680905738,5.0,9.236100170605994,-109.18387160333418,21.855159074266346,-335.14777601285857,-1258.2955104021155,-0.0,-0.0,390.9917116040032,3142.446659959589,2.0,0.06106916267043591,0.0,0,1.58059724267112,131.99922844444444,758.119927194778,0.22474504100058026,10.398910673295266,0.003398062123340422,43.49521803793334,1.2150846371548094,0,0,21.855159074266346,0.05545591499948629,-353.40371221183204,18.25593619897345
2025-01-01 14:13:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.836926571055926,51.666666666666686,46.10666666666668,-0.0,51.942584067710925,0.1038503338241296,286.02048875043965,0.0,35.836926571055926,51.80082467069373,51.942584067710925,51.72994497218514,12.43753247303448,20.993707616625027,0.0,4.800310752899007,9.956852851709506,5.0,9.236100170605994,-109.56556134946436,21.751429937352604,-336.55288428439445,-1259.2821642362096,-0.0,-0.0,390.9917116040032,3144.4861090327186,2.0,0.061087232114455305,0.0,0,1.581064917552267,131.99922844444444,758.7248912827421,0.22466484890975016,10.403006422787314,0.0033984816090486783,43.39639313672397,1.2150520982923958,0,0,21.751429937352604,0.055496082870644184,-354.5616903058803,18.008806021485874
2025-01-01 14:14:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.797154842992995,51.666666666666686,46.10666666666668,-0.0,51.93570743237237,0.1038503338241296,285.9707012290697,0.0,35.797154842992995,51.77372267564323,51.93570743237237,51.69273029727867,12.43753247303448,21.001535737134322,0.0,4.81555956273513,9.969081327944288,5.0,9.236100170605994,-110.03410983226604,21.64919111440266,-337.9015154461679,-1260.272359492409,-0.0,-0.0,390.9917116040032,3146.4698540390555,2.0,0.06110535803856115,0.0,0,1.5815340542557974,131.99922844444444,759.2465380561397,0.22458427373704806,10.406439402826916,0.0033989001528573095,43.29764431984222,1.2150194562676335,0,0,21.64919111440266,0.055535007161890235,-355.6856871387957,17.784171692627783
2025-01-01 14:15:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.738053525390114,51.666666666666686,46.10666666666668,-0.0,51.92883184776352,0.25167999051328205,692.9257915144989,0.0,35.738053525390114,51.74662822192694,51.92883184776352,51.65552640900866,12.43753247303448,21.00938507349655,0.0,4.830606424485059,9.980939778802444,5.0,9.236100170605994,-110.46481677213933,21.548385645059,-339.27540272883095,-1261.2655493762636,-0.0,-0.0,390.9917116040032,3148.396045340999,2.0,0.06112353036074353,0.0,0,1.5820043918382758,131.99922844444444,759.8090210001211,0.22450337599572148,10.410555177169126,0.003399317755485151,43.19898161308525,1.2149867290402858,0,0,21.548385645059,0.05557272759214868,-356.7766773000469,17.50127457121598
2025-01-01 14:16:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.65963034145284,51.666666666666686,46.10666666666668,-0.0,51.91681600126532,0.25167999051328205,692.7149579871824,0.0,35.65963034145284,51.685271102340245,51.91681600126532,51.56949865287771,12.43753247303448,21.01725761966975,0.0,4.845454288542529,9.992425471334922,5.0,9.236100170605994,-110.90678762039215,21.448965192763367,-340.57048186570483,-1262.2619887789015,-0.0,-0.0,390.9917116040032,3150.262807401986,2.0,0.06114175367563655,0.0,0,1.5824760492184118,131.99922844444444,760.3634895545061,0.22442212868193542,10.41468096688357,0.003399734417741397,43.100400173240935,1.2149539083883207,0,0,21.448965192763367,0.05560923792664603,-357.83431561343775,17.263833747732907
2025-01-01 14:17:00,0.2681161263908307,0.12741078645751958,0.0,0.004468602106513845,0.0021235131076253262,0.0,0.06428534999401786,0.0,0.20383077639681285,0.0,0.0,0.0,0.12741078645751958,0.0,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.002131757127192982,0.0,On,0.031076796433412438,0,On,0.031076796433412438,0.0,On,0.0339497277867867,0,On,0.1303377604467421,0.09775332033505656,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11964.628111111111,Off,0.0,0.0,35.581208240692035,51.666666666666686,46.10666666666668,-0.0,51.904802165505,0.25167999051328205,692.504159740856,0.0,35.581208240692035,51.62393833960718,51.904802165505,51.48350642665828,12.43753247303448,21.025152766504743,0.0,4.860106051555149,10.003553946794318,5.0,9.236100170605994,-111.34706574931943,21.35089276348953,-341.8275703188442,-1263.2616032809738,-0.0,-0.0,390.9917116040032,3152.0682318555528,2.0,0.06116002655075992,0.0,0,1.582948989320629,131.99922844444444,760.922825927651,0.2243405407262945,10.418816454503139,0.0034001501403912106,43.00190127107596,1.214920996842184,0,0,21.35089276348953,0.055644589901782796,-358.8599440002858,17.03237368144156
