Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:46:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.2467595883307,51.666666666666686,46.10666666666668,0.0,50.70821908153197,0.0,0.0,0.0,20.2467595883307,48.584951458950904,50.70821908153197,47.52331764766037,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3129.287496884958,19.89745754947717,0.0,5.0,-294.1393589626531,-552.5247046020272,-0.0,-0.0,210.60288465574388,418.2336720437963,1.0,0.02877505033988619,0.0,0,0.40182916580950095,65.99961422222222,47.78246098363023,0.20969940861666816,9.429745670048561,0.002962469484656107,63.67872140289213,1.219918052578957
2025-01-01 13:47:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.266395043374438,51.666666666666686,46.10666666666668,0.0,50.70487597624992,0.0,0.0,0.0,20.266395043374438,48.582109995868024,50.70487597624992,47.52072700567708,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3129.030632485361,19.86671911004411,0.0,5.0,-291.33120713477297,-550.7068439553668,-0.0,-0.0,210.60288465574388,419.6190060229198,1.0,0.028739677162732284,0.0,0,0.4013351971074521,65.99961422222222,48.77275216485001,0.21012273158178374,9.415911019287105,0.0029627995287552656,63.6361909034015,1.2200457832004692
2025-01-01 13:48:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.285350343304685,51.666666666666686,46.10666666666668,0.0,50.70153003137528,0.0,0.0,0.0,20.285350343304685,48.57926577711354,50.70153003137528,47.51813364998267,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3128.770965875479,19.83694372630523,0.0,5.0,-287.9691026018802,-548.9482165015,-0.0,-0.0,210.60288465574388,421.0118037712474,1.0,0.02870539164003273,0.0,0,0.40085641695509877,65.99961422222222,50.37622924387596,0.21053440796343903,9.403275860397486,0.0029631293178903296,63.594145296279635,1.2201695300693234
2025-01-01 13:49:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.303642401938248,51.666666666666686,46.10666666666668,0.0,50.69818134801394,0.0,0.0,0.0,20.303642401938248,48.57641889814151,50.69818134801394,47.5155376732053,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3128.520898410717,19.80810747636877,0.0,5.0,-285.3306981577658,-547.2471958522765,-0.0,-0.0,210.60288465574388,422.41167136568123,1.0,0.028672168128807466,0.0,0,0.40039246726106803,65.99961422222222,51.313613038766846,0.2109346706367716,9.390449986728086,0.0029634588557032396,63.55257165527508,1.2202893903921288
2025-01-01 13:50:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.32131143221796,51.666666666666686,46.10666666666668,0.0,50.694830024756996,0.0,0.0,0.0,20.32131143221796,48.5735694520323,50.694830024756996,47.51293916566996,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3128.280193727751,19.78015335150509,0.0,5.0,-282.4534008225979,-545.6002209325102,-0.0,-0.0,210.60288465574388,423.81821034512456,1.0,0.02863994271599874,0.0,0,0.3999424555115195,65.99961422222222,52.54393545416839,0.21132419106573133,9.37809231369558,0.0029637881457391605,63.511443586422814,1.2204055993753984
2025-01-01 13:51:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.338377569752534,51.666666666666686,46.10666666666668,0.0,50.691476154217746,0.0,0.0,0.0,20.338377569752534,48.57071752622273,50.691476154217746,47.51033821222522,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3128.048281258324,19.753052846861927,0.0,5.0,-279.48917013744733,-544.0054291396042,-0.0,-0.0,210.60288465574388,425.2310187706039,1.0,0.028608684179219072,0.0,0,0.3995059457014502,65.99961422222222,53.91337434641299,0.2117032742474775,9.36618776303147,0.0029641171913396855,63.47074655929175,1.2205182737001505
2025-01-01 13:52:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.354862902660788,51.666666666666686,46.10666666666668,0.0,50.68811982601588,0.0,0.0,0.0,20.354862902660788,48.567863205323725,50.68811982601588,47.50773489497765,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3127.8248778520783,19.726774682401466,0.0,5.0,-277.13560589232384,-542.4608081141093,-0.0,-0.0,210.60288465574388,426.6496875478072,1.0,0.028578357976331847,0.0,0,0.3990824554672228,65.99961422222222,54.72231756604164,0.21207226645153932,9.354034925832337,0.0029644459957365514,63.430465016425146,1.2206275417639278
2025-01-01 13:53:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.370801647360317,51.666666666666686,46.10666666666668,0.0,50.6847611264873,0.0,0.0,0.0,20.370801647360317,48.565006570846364,50.6847611264873,47.505129293025895,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3127.6096721314093,19.701270352745038,0.0,5.0,-274.5533294930909,-540.9633480999348,-0.0,-0.0,210.60288465574388,428.07380619461713,1.0,0.028548909552937974,0.0,0,0.398671222983978,65.99961422222222,55.80713395110001,0.21243174596948017,9.34297841711604,0.002964774562043357,63.39057651526648,1.2207336039188306
2025-01-01 13:54:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.38621057997254,51.666666666666686,46.10666666666668,0.0,50.681400136881514,0.0,0.0,0.0,20.38621057997254,48.56214769949972,50.681400136881514,47.50252148080882,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3127.402178507431,19.676516112751415,0.0,5.0,-272.0342148461036,-539.5115078851419,-0.0,-0.0,210.60288465574388,429.50295915564874,1.0,0.028520312812906977,0.0,0,0.39827188383232415,65.99961422222222,56.87440838329437,0.21278197022333734,9.332320012086083,0.002965102893200743,63.35106884700562,1.2208365574811226
2025-01-01 13:55:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.40111124176696,51.666666666666686,46.10666666666668,0.0,50.678036935953834,0.0,0.0,0.0,20.40111124176696,48.55928666563847,50.678036935953834,47.49991153048079,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3127.189285260488,19.652481448543142,0.0,5.0,-269.6498264408689,-538.1033600794483,-0.0,-0.0,210.60288465574388,430.93672682701396,1.0,0.028492533745333545,0.0,0,0.39788396306700324,65.99961422222222,57.85064898283555,0.21312328990274035,9.321361064604165,0.002965430992057347,63.311927154146616,1.2209365281067175
2025-01-01 13:56:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.41552555096665,51.666666666666686,46.10666666666668,0.0,50.67467159925717,0.0,0.0,0.0,20.41552555096665,48.556423540594174,50.67467159925717,47.49729951126268,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.996454447018,19.629135307958403,0.0,5.0,-267.36753729913164,-536.736957167427,-0.0,-0.0,210.60288465574388,432.3746856262035,1.0,0.028465537615890678,0.0,0,0.3975069756405355,65.99961422222222,58.766535212551496,0.21345606698991326,9.31145070039183,0.002965758861348628,63.273136481909546,1.2210336438247174
2025-01-01 13:57:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.42947381800399,51.666666666666686,46.10666666666668,0.0,50.67130419908601,0.0,0.0,0.0,20.42947381800399,48.55355839262235,50.67130419908601,47.49468548939052,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.797637939946,19.606448918567605,0.0,5.0,-265.15980594365135,-535.4104958244936,-0.0,-0.0,210.60288465574388,433.8164080671034,1.0,0.028439292230659646,0.0,0,0.3971404719809705,65.99961422222222,59.64780522509837,0.2137806372168883,9.301209459609957,0.002966086503695896,63.23468291704611,1.221128023278788
2025-01-01 13:58:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.442974922318964,51.666666666666686,46.10666666666668,0.0,50.66793480471545,0.0,0.0,0.0,20.442974922318964,48.5506912871281,50.66793480471545,47.492069528334426,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.6182568702975,19.584395537509188,0.0,5.0,-263.0198799940482,-534.1223011587638,-0.0,-0.0,210.60288465574388,435.2614627978853,1.0,0.02841376765671167,0.0,0,0.39678403408995006,65.99961422222222,60.49953650897173,0.21409731297545265,9.29130551456214,0.0029664139216143918,63.19655347676914,1.2212197767577715
2025-01-01 13:59:00,0.15164611400048786,0.10307252922248655,0.0,0.0025274352333414644,0.0017178754870414426,0.0,0.010148312895057106,0.0,0.14149780110543075,0.0,0.0,0.0,0.0,0.10307252922248655,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002388481359649123,0.0,On,0.007759831535407984,0,On,0.004067762142115307,0,On,0.1006120509566598,0.07545903821749483,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.456046776513556,51.666666666666686,46.10666666666668,0.0,50.66456348261388,0.0,0.0,0.0,20.456046776513556,48.547822286866975,50.66456348261388,47.48945168899352,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.432362896359,19.562949791760385,0.0,5.0,-260.94746461426905,-532.8707872191599,-0.0,-0.0,210.60288465574388,436.7094146565206,1.0,0.028388935466970328,0.0,0,0.39643726499758963,65.99961422222222,61.32043794914689,0.21440639174161388,9.281725328037394,0.0029667411175204983,63.158735835017886,1.2213090089369139
2025-01-01 14:00:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.468706497395146,51.666666666666686,46.10666666666668,0.0,50.66119029658672,0.0,0.0,0.0,20.468706497395146,48.544951452080625,50.66119029658672,47.486832029827575,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.2525490563166,19.542087436070073,0.0,5.0,-183.6079133946244,-531.6544421174806,-0.0,-0.0,285.93607215886516,438.1598247024339,1.0,0.028364768466526417,0.0,0,0.3960997849406031,65.99961422222222,62.11045656399103,0.21470815902910426,9.273134835272359,0.0029670680937367846,63.56860169885762,1.221395819879289
2025-01-01 14:01:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.47953313859273,51.666666666666686,46.10666666666668,0.0,50.65781530789473,0.0,0.0,0.0,20.47953313859273,48.54207884060851,50.65781530789473,47.4842106069654,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3126.0785724053417,19.523826258625203,0.0,5.0,-181.83603813331246,-530.5906644816775,-0.0,-0.0,285.93607215886516,439.6122502375296,1.0,0.028343606309216736,0.0,0,0.39580426601298924,65.99961422222222,62.81855418949989,0.21497577524519643,9.264588190107698,0.002967397168460266,63.53197967636889,1.221471785559689
2025-01-01 14:02:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.490019678192986,51.666666666666686,46.10666666666668,0.0,50.65443878899603,0.0,0.0,0.0,20.490019678192986,48.539204709708,50.65443878899603,47.481587670063995,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.930917604108,19.506046502509992,0.0,5.0,-180.13730367823206,-529.5557479491591,-0.0,-0.0,285.93607215886516,441.0662458050019,1.0,0.028322994536444848,0.0,0,0.39551643292978167,65.99961422222222,63.482372112061896,0.21523729842317524,9.256976808255166,0.002967726033149017,63.49560876997253,1.2215457514203727
2025-01-01 14:03:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.500179534450194,51.666666666666686,46.10666666666668,0.0,50.651060790442244,0.0,0.0,0.0,20.500179534450194,48.53632910710952,50.651060790442244,47.47896326544317,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.7880777952664,19.488729161684628,-0.011270838315429188,5.0,-178.48581811743838,-528.5485223607129,-0.0,-0.0,285.93607215886516,442.521359273268,1.0,0.02830291169616664,0.0,0,0.39523598612392874,65.99961422222222,64.12663208440934,0.21549295771681076,9.24961167462579,0.002968054689666999,63.4594797360448,1.2216177960709547
2025-01-01 14:04:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.510025067208744,51.666666666666686,46.10666666666668,0.0,50.64768136079017,0.0,0.0,0.0,20.510025067208744,48.53345207866034,50.64768136079017,47.476337437595426,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.64986248711,19.471856731239335,-0.02814326876072215,5.0,-176.87785759087797,-527.5679097580457,-0.0,-0.0,285.93607215886516,443.97713768601614,1.0,0.028283338033140773,0.0,0,0.39496264972337974,65.99961422222222,64.75398000830258,0.2157429640247478,9.242483449539222,0.0029683831398078344,63.42358400647205,1.2216879919099752
2025-01-01 14:05:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.51956804647926,51.666666666666686,46.10666666666668,0.0,50.64430054675913,0.0,0.0,0.0,20.51956804647926,48.53057366847311,50.64430054675913,47.47371022933011,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.5033452041366,19.455412542053203,-0.044587457946853704,5.0,-175.31524584593444,-526.6128852286703,-0.0,-0.0,285.93607215886516,445.4331233371952,1.0,0.02826425472142366,0.0,0,0.3946961608332616,65.99961422222222,65.36156722387064,0.21598751873112526,9.23490721270313,0.0029687113853000577,63.387913418583764,1.2217564078970515
2025-01-01 14:06:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.52881978415969,51.666666666666686,46.10666666666668,0.0,50.640918393318614,0.0,0.0,0.0,20.52881978415969,48.5276939190087,50.640918393318614,47.47108168185375,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.3738712554614,19.439380573905297,-0.06061942609476034,5.0,-173.79772474555995,-525.6824657033666,-0.0,-0.0,285.93607215886516,446.8888547060608,1.0,0.028245643650591484,0.0,0,0.3944362665505764,65.99961422222222,65.94866879894141,0.2162268160867064,9.228226997651348,0.002969039427810218,63.352460137529164,1.221823110329241
2025-01-01 14:07:00,0.22847057976778878,0.1190505106244116,0.0,0.003807842996129813,0.0019841751770735268,0.0,0.0395481421572773,0.0,0.1889224376105115,0.0,0.0,0.0,0.0,0.1190505106244116,0.0,0.0,1,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002559087171052631,0.0,On,0.036989054986224665,0,On,0.030188423444629322,0,On,0.12191602615922655,0.09143701961941988,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,20.53779111515051,51.666666666666686,46.10666666666668,0.0,50.63753494375643,0.0,0.0,0.0,20.53779111515051,48.52481287114041,50.63753494375643,47.46845183483241,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3125.2485186071945,19.423745482233866,-0.0762545177661913,5.0,-172.32335348184864,-524.7757112044316,-0.0,-0.0,285.93607215886516,448.3438664180579,1.0,0.02822748745951639,0.0,0,0.39418272443586916,65.99961422222222,66.51628556371772,0.21646104273729894,9.221083067986845,0.0029693672689453643,63.317216663605485,1.2218881627258709
