Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:51:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.92632558354774,51.666666666666686,46.10666666666668,0.0,51.058136917319395,0.0,0.0,0.0,32.92632558354774,48.61861070003631,51.058136917319395,47.39884759139477,12.43753247303448,20.40942914250391,0.0,1.7,1.7,9.236100170605994,-1071.622662963615,-1157.9388763515644,-1971.6973690345183,-0.0,-0.0,682.0400224652791,1337.833478748163,1.0,0.08066653728933224,0.0,0,2.0878181530573046,65.99961422222222,218.03468360562394,0.2263514665362547,10.047706589401278,0.0032959785558575308,65.7244565900959,1.2199144137391498,0,0,43.33202965871007
2025-01-01 10:52:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.05337908158372,51.666666666666686,46.10666666666668,0.0,51.0547770718301,0.0,0.0,0.0,33.05337908158372,48.61583813967101,51.0547770718301,47.396368673591475,12.43753247303448,20.297436566202006,0.0,1.6978165598908816,1.7,9.236100170605994,-1048.6456469379677,-1075.257290174206,-1952.686163763407,-0.0,-0.0,682.0400224652791,1336.9167231365147,1.0,0.08036983141029778,0.0,0,2.0801387863560286,65.99961422222222,222.00049436016025,0.2279663131356188,9.99855618893028,0.0032966099198765905,65.54605795331801,1.2203795229091667,0,0,43.561870804217726
2025-01-01 10:53:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.17594626232844,51.666666666666686,46.10666666666668,0.0,51.05140583121051,0.0,0.0,0.0,33.17594626232844,48.61305488076931,51.05140583121051,47.393879405548724,12.43753247303448,20.18928911008901,0.0,1.7,1.7,9.236100170605994,-1026.5986525258093,-1164.4553934463477,-1934.397227880259,-0.0,-0.0,682.0400224652791,1336.005522330647,1.0,0.08008278023515601,0.0,0,2.0727093035189528,65.99961422222222,225.7585528891704,0.2295393105175761,9.950675736395503,0.0032972393301865834,65.3698561164725,1.220828985709842,0,0,43.72582481922126
2025-01-01 10:54:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.294225816647206,51.666666666666686,46.10666666666668,0.0,51.048023601191865,0.0,0.0,0.0,33.294225816647206,48.610261301101445,51.048023601191865,47.39138015105623,12.43753247303448,20.08481638461967,0.0,1.697796717105879,1.7,9.236100170605994,-1005.4328920716375,-1080.5848714684942,-1916.7947449766873,-0.0,-0.0,682.0400224652791,1335.1003375964629,1.0,0.07980498268102318,0.0,0,2.0655193236848963,65.99961422222222,229.3218304397707,0.23107173949458779,9.904646237751212,0.0032978668174048977,65.19575968708068,1.2212634767634616,0,0,43.92266778931802
2025-01-01 10:55:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.408405181281275,51.666666666666686,46.10666666666668,0.0,51.04463076953675,0.0,0.0,0.0,33.408405181281275,48.607457761706854,51.04463076953675,47.38887125779191,12.43753247303448,19.983857655988544,-0.07169789956705586,1.7,1.7,9.236100170605994,-985.1029510231178,-1170.1149169480925,-1899.8451524006566,-0.0,-0.0,682.0400224652791,1334.2016197649837,1.0,0.07953605899184595,0.0,0,2.05855901797551,65.99961422222222,232.70217891225963,0.23256483638246492,9.859733889455821,0.0032984924108186613,65.02368230227438,1.2216836335845893,0,0,44.054303683620276
2025-01-01 10:56:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.51866136017098,51.666666666666686,46.10666666666668,0.0,51.041227707056834,0.0,0.0,0.0,33.51866136017098,48.60464460784193,51.041227707056834,47.38635305823448,12.43753247303448,19.886261141316414,-0.1692944142391859,1.6977801655172928,1.7,9.236100170605994,-965.5663862747845,-1085.2363398533876,-1883.5169638835328,-0.0,-0.0,682.0400224652791,1333.3098090163885,1.0,0.07927564924888489,0.0,0,2.0518190709434836,65.99961422222222,235.91055514346942,0.23401979506254106,9.816521846247472,0.0032991161384602254,64.85354229013709,1.2220900592228823,0,0,44.22225619597708
2025-01-01 10:57:00,0.6938281269946451,0.40394173389634325,0.0031757960791244815,0.01156380211657742,0.00673236223160572,5.292993465207469e-05,0.05262048673275685,0.0,0.6412076402618883,0.0,0.0031757960791244815,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.625161664490406,51.666666666666686,46.10666666666668,0.0,51.03781476855629,0.0,0.0,0.0,33.625161664490406,48.6018221698584,51.03781476855629,47.38382587050946,12.43753247303448,19.791883373211547,-0.26367218234405243,1.7,1.7,9.236100170605994,-946.7834711160722,-1175.0292102878384,-1867.780609943007,-0.0,-0.0,682.0400224652791,1332.425334674226,1.0,0.07902341202771312,0.0,0,2.0452906458128717,65.99961422222222,238.95711636165572,0.23543776881838788,9.774937846411309,0.0032997380271773376,64.68526236011424,1.2224833246475615,0,0,44.32718664831057
2025-01-01 10:58:00,1.068525001994645,0.40394173389634325,0.37353255283588127,0.017808750033244083,0.00673236223160572,0.006225542547264688,0.05262048673275685,0.0,0.6412076402618883,0.37469687500000004,0.0031757960791244815,0.3703567567567568,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,33.728064387426194,51.666666666666686,46.10666666666668,0.0,51.03439229370833,0.0,0.0,0.0,33.728064387426194,48.5989907640196,51.03439229370833,47.38128999917524,12.43753247303448,19.700588620925263,-0.3549669346303368,1.697766415328001,1.7,9.236100170605994,6041.279108916682,2355.429479157262,-1852.6082931881451,-0.0,-0.0,682.0400224652791,1331.5486149766252,1.0,0.07877902317207353,0.0,0,2.038965352743961,65.99961422222222,241.85129615786948,0.23681987204452679,9.73426917906253,0.003300358102698482,64.51876931872269,1.2228639709231142,0,0,44.47102231611282
2025-01-01 10:59:00,1.068525001994645,0.40394173389634325,0.37353255283588127,0.017808750033244083,0.00673236223160572,0.006225542547264688,0.05262048673275685,0.0,0.6412076402618883,0.37469687500000004,0.0031757960791244815,0.3703567567567568,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.044593345239069826,0,On,0.0031757960791244815,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,33.41938355619075,51.666666666666686,46.10666666666668,0.0,51.0309606078707,0.0,0.0,0.0,33.41938355619075,48.596150693259766,51.0309606078707,47.3787457359543,12.43753247303448,19.963027918538728,-0.09252763701687172,1.873575152289724,1.7,9.236100170605994,5988.2626338781565,-1113.7019301270348,-1896.3555735212813,-0.0,-0.0,682.0400224652791,1330.680056850016,1.0,0.07948051707064877,0.0,0,2.0571214772649773,65.99961422222222,232.5821014524802,0.2330396026659947,9.853013109731716,0.0033009763896937965,64.39182814446694,1.221768622128614,0,0,42.52761719123683
2025-01-01 11:00:00,1.0655521123120404,0.40394173389634325,0.373320833097273,0.01775920187186734,0.00673236223160572,0.00622201388495455,0.05262048673275685,0.0,0.6382347505792836,0.37469687500000004,0.002964076340516183,0.3703567567567568,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,33.120192873363116,51.666666666666686,46.10666666666668,0.0,51.027556923679754,0.0,0.0,0.0,33.120192873363116,48.59333661496107,51.027556923679754,47.37622646060173,12.43753247303448,20.217336807464672,0.0,1.8714322453949412,1.7,9.236100170605994,5937.6979135289075,-1076.3399495191143,-1939.1338347251542,-0.0,-0.0,682.0400224652791,1329.8200556769857,1.0,0.08015727647527951,0.0,0,2.07463742151795,65.99961422222222,224.79564230710452,0.22944251188172451,9.968290735126057,0.003301594013425192,64.26134339484635,1.2207090634164304,0,0,42.830133828333516
2025-01-01 11:01:00,1.0655521123120404,0.40394173389634325,0.373320833097273,0.01775920187186734,0.00673236223160572,0.00622201388495455,0.05262048673275685,0.0,0.6382347505792836,0.37469687500000004,0.002964076340516183,0.3703567567567568,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,32.83003016280521,51.666666666666686,46.10666666666668,0.0,51.02418038278628,0.0,0.0,0.0,32.83003016280521,48.590547730005824,51.02418038278628,47.373731403615594,12.43753247303448,20.46391171187218,0.0,1.8714170020065213,1.7,9.236100170605994,5888.41650490812,-1079.5578367450462,-1980.9724617211903,-0.0,-0.0,682.0400224652791,1328.9689950509978,1.0,0.08081067825038152,0.0,0,2.091548821624351,65.99961422222222,217.35286068235274,0.22601572508851653,10.079043795500889,0.0033022109205954183,64.12752923882032,1.2196834670449253,0,0,42.945715028669525
2025-01-01 11:02:00,1.0655521123120404,0.40394173389634325,0.373320833097273,0.01775920187186734,0.00673236223160572,0.00622201388495455,0.05262048673275685,0.0,0.6382347505792836,0.37469687500000004,0.002964076340516183,0.3703567567567568,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,32.54852207481396,51.666666666666686,46.10666666666668,0.0,51.020830168637154,0.0,0.0,0.0,32.54852207481396,48.587783278193854,51.020830168637154,47.37125983297221,12.43753247303448,20.70307275140336,0.0,1.8714111780321852,1.7,9.236100170605994,5840.465540508997,-1082.4731993130363,-2021.8914490399927,-0.0,-0.0,682.0400224652791,1328.1272459806282,1.0,0.08144186286107126,0.0,0,2.107885195198958,65.99961422222222,210.32088360203187,0.22274822119769963,10.186135920100025,0.0033028270608124544,63.99058025220298,1.2186903389513128,0,0,43.05188246795932
2025-01-01 11:03:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.27530934430929,51.666666666666686,46.10666666666668,0.0,51.01750549844382,0.0,0.0,0.0,32.27530934430929,48.58504253076291,51.01750549844382,47.36881104692246,12.43753247303448,20.935127972012726,0.0,1.871405828404045,1.7,9.236100170605994,-1176.2029535202782,-4529.772435953253,-2061.9117767638327,-0.0,-0.0,682.0400224652791,1327.2951688858745,1.0,0.08205190972072567,0.0,0,2.1236744797102505,65.99961422222222,203.66880077827545,0.21962981242509969,10.289769632579434,0.0033034423862465536,63.85067948308076,1.2177282493095531,0,0,43.16370130092382
2025-01-01 11:04:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.41818739823566,51.666666666666686,46.10666666666668,0.0,51.01420562190846,0.0,0.0,0.0,32.41818739823566,48.58232478920263,51.01420562190846,47.36638437284972,12.43753247303448,20.809589711056542,0.0,1.6978250417203915,1.7,9.236100170605994,-1148.7507126248122,-1107.6209804660182,-2040.2227047638091,-0.0,-0.0,682.0400224652791,1326.4731099592964,1.0,0.08172217337169631,0.0,0,2.1151402155858703,65.99961422222222,209.43196967371787,0.22137379978496152,10.23460862500367,0.003304056851499163,63.67994618333775,1.2182478407024853,0,0,45.292993575331955
2025-01-01 11:05:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.555755671566295,51.666666666666686,46.10666666666668,0.0,51.01089291868714,0.0,0.0,0.0,32.555755671566295,48.57959501659965,51.01089291868714,47.3639460655559,12.43753247303448,20.688602974224743,0.0,1.7,1.7,9.236100170605994,-1123.4587166180008,-1195.0236436385933,-2019.4063166533995,-0.0,-0.0,682.0400224652791,1325.6614031741879,1.0,0.08140374603620512,0.0,0,2.1068986523081064,65.99961422222222,213.9075775701196,0.22307059880165145,10.181721246442414,0.0033046694123315306,63.51132113934906,1.2187489989118852,0,0,45.22339803091222
2025-01-01 11:06:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.68832184862863,51.666666666666686,46.10666666666668,0.0,51.00756786897852,0.0,0.0,0.0,32.68832184862863,48.576853660063875,51.00756786897852,47.361496555606564,12.43753247303448,20.571903765112886,0.0,1.6977212564952753,1.7,9.236100170605994,-1099.1427123019378,-1105.593409303826,-1999.4080723604377,-0.0,-0.0,682.0400224652791,1324.860369449235,1.0,0.08109599791727665,0.0,0,2.098933489418276,65.99961422222222,218.2253375932209,0.2247224025833939,10.130304489226454,0.003305280099875215,63.344707521339224,1.2192327736805635,0,0,45.24832752440717
2025-01-01 11:07:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.81611106146445,51.666666666666686,46.10666666666668,0.0,51.00423092515739,0.0,0.0,0.0,32.81611106146445,48.57410114079672,51.00423092515739,47.35903624861639,12.43753247303448,20.45929901225596,0.0,1.7,1.7,9.236100170605994,-1075.8377714015874,-1195.6437590569901,-1980.1865272511159,-0.0,-0.0,682.0400224652791,1324.0703163921255,1.0,0.0807984798299845,0.0,0,2.091233101074055,65.99961422222222,222.30873338424962,0.22633056203583843,10.080939915993119,0.0033058889436835244,63.18001877787449,1.2196999251146559,0,0,45.295485224818655
2025-01-01 11:08:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.939340379844445,51.666666666666686,46.10666666666668,0.0,51.00088251923873,0.0,0.0,0.0,32.939340379844445,48.57133786104231,51.00088251923873,47.356565531944106,12.43753247303448,20.35060255473173,0.0,1.69771762412283,1.7,9.236100170605994,-1053.4824292489375,-1106.418121081302,-1961.7021843054156,-0.0,-0.0,682.0400224652791,1323.2915380246118,1.0,0.08051075562953358,0.0,0,2.0837861989389017,65.99961422222222,226.17973259119896,0.2278964427069953,10.032871138610435,0.003306495971985894,63.01717295984118,1.2201511884237128,0,0,45.361253234966355
2025-01-01 11:09:00,0.6908552373120405,0.40394173389634325,0.002964076340516183,0.011514253955200674,0.00673236223160572,4.940127234193638e-05,0.05262048673275685,0.0,0.6382347505792836,0.0,0.002964076340516183,0.0,0.0,0.0,0.40394173389634325,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.0025581085526315784,0.0,On,0.025031189090062637,0,On,0.025031189090062637,0.0,On,0.058025316494360636,0,On,0.47420533589312147,0.355654001919841,On,0.04162045555646517,0,On,0.002964076340516183,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.05821377841384,51.666666666666686,46.10666666666668,0.0,50.99752306360692,0.0,0.0,0.0,33.05821377841384,48.568564204766446,50.99752306360692,47.35408477534621,12.43753247303448,20.245639467883052,0.0,1.7,1.7,9.236100170605994,-1032.0270318583423,-1196.8349026031299,-1943.9181646208685,-0.0,-0.0,682.0400224652791,1322.5243145117229,1.0,0.0802324140690137,0.0,0,2.076582139085442,65.99961422222222,229.8511102972472,0.2294213558832607,9.986680916645536,0.003307101211753372,62.85609278312303,1.2205872556183712,0,0,45.39009565416777
