Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.8229226142503833,0.40394173389634325,0.13280066094398937,0.8229226142503832,0.4039417338963432,0.13280066094398937,0.05378087298196505,0.0,0.637997835018418,0.13114390625000003,0.0031757960791244815,0.12962486486486488,0.0,0.0,0.40394173389634325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0025581085526315784,0.0,0.025611382214666738,0.0,0.025611382214666738,0.0,0.05481551125089043,0.0,0.47420533589312147,0.355654001919841,0.04459334523906982,0.0,0.0031757960791244815,0.0,0.0,3049.3732865232346,20.5555555555556,0.3237500000000001,595.7811632823217,3.798930317357357,0.13114390625000003,0.35,3514.0105435555556,10040.030124444445,0.0,0.0,33.473677385626736,51.66666666666668,46.10666666666668,0.0,51.1722031959192,0.05295652448239506,143.15996011282627,0.0,33.473677385626736,48.956081697503045,51.1722031959192,47.84802094829498,12.43753247303448,20.26239494588736,-0.06931186078460669,0.6929703168207533,0.85,9.236100170605994,1185.6563699619585,-837.5124742833234,-2118.3799363674507,0.0,0.0,679.990603471017,1202.226398263534,1.0,0.08311338602389175,0.0,0.0,2.15114769932846,65.99961422222222,184.5470736398046,0.2275180095249225,9.966106126174932,0.003281972715909991,68.07493101252875,1.2205379057765668,0.0,0.0,51.55399930496135
2025-01-01 11:00:00,2.166263719462505,0.40394173389634325,0.101725878142318,2.166263719462505,0.4039417338963432,0.101725878142318,0.05237183253649794,1.3750163855555557,0.6389563347037847,0.09991916666666668,0.002964076340516183,0.0987618018018018,0.0,0.0,0.40394173389634325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0025581085526315784,0.0,0.024906861991933187,0.0,0.024906861991933187,0.0,0.05874690061886169,0.0,0.47420533589312147,0.355654001919841,0.04162045555646517,0.0,0.002964076340516183,0.0,0.0,2323.3320278272263,20.5555555555556,0.2466666666666667,453.92850535795947,2.8944230989389386,0.09991916666666668,0.26666666666666666,2677.341366518519,10040.030124444445,1375.0163855555556,0.25,33.89211453633585,51.66666666666668,46.10666666666668,0.0,51.05887891711711,0.3205713477433511,858.9597606769577,1375.0163855555556,33.89211453633585,49.35122988567862,51.05887891711711,48.497405369959374,12.43753247303448,20.30573129231542,-0.04982835397884055,1.969059559542825,1.95,9.236100170605994,881.3151989992595,-968.7349170282845,-1910.1141268908093,0.0,0.0,682.5129523935212,1388.366608851518,1.0,0.07972294209678694,0.0,0.0,2.0633959423323356,65.99961422222222,250.2507512347665,0.2291755064875403,10.019894175907185,0.0033166219447355585,43.156183183811464,1.2197592115972038,0.0,0.0,43.03798776256176
2025-01-01 12:00:00,0.8473615249524309,0.40635612049516834,0.1511067790432189,0.8473615249524308,0.40635612049516834,0.1511067790432189,0.0516495730719946,0.0,0.6458332018804361,0.14987875,0.002964076340516183,0.14814270270270272,0.0,0.0,0.40635612049516834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.002664696408991228,0.0,0.024492438331501686,0.0,0.024492438331501686,0.0,0.06240458566374634,0.0,0.47420533589312147,0.355654001919841,0.04162045555646517,0.0,0.002964076340516183,0.0,0.0,3484.9980417408387,22.222222222222285,0.37000000000000005,680.8927580369392,4.341634648408408,0.14987875,0.4,4016.012049777778,10040.030124444445,0.0,0.0,33.85665871787404,51.66666666666668,46.10666666666668,0.0,51.50609762260369,0.0,0.0,0.0,33.85665871787404,50.94490710904233,51.50609762260369,50.664311852261655,12.43753247303448,21.86689276822291,-0.10849746752143113,2.849003961684269,3.05,9.236100170605994,1722.5388663989638,-270.18561303218286,-2016.870230067175,0.0,0.0,688.6675601056693,1473.3861858523853,1.0,0.08242804011670386,0.0,0.0,2.133409518488762,65.99961422222222,262.74310296779805,0.20900750026675435,10.71920204923569,0.00332999230573657,3.5811270428667665,1.212687853410066,0.0,0.0,35.76138577914116
2025-01-01 13:00:00,0.7781331152511555,0.40635612049516834,0.07703542769186754,0.7781331152511556,0.40635612049516834,0.07703542769186754,0.05188645190898725,0.0,0.6513072883421683,0.074939375,0.002964076340516183,0.07407135135135136,0.0,0.0,0.40635612049516834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.0029844599780701753,0.0,0.024450995965458536,0.0,0.024450995965458536,0.0,0.06787867212547848,0.0,0.47420533589312147,0.355654001919841,0.04162045555646517,0.0,0.002964076340516183,0.0,0.0,1742.4990208704194,22.222222222222285,0.18500000000000003,340.4463790184696,2.170817324204204,0.074939375,0.2,2008.006024888889,10040.030124444445,0.0,0.0,33.47043650588318,51.66666666666668,46.10666666666668,0.0,51.305520877665394,0.052979148892249944,143.15996011282627,0.0,33.47043650588318,50.690403423077655,51.305520877665394,50.38284469578379,12.43753247303448,21.940483867882275,-0.05228935240862302,4.245692272542124,4.45,9.236100170605994,603.0253718210007,-101.06984881351589,-1785.4513001508456,0.0,0.0,694.3785254043942,1475.5645547743238,1.0,0.0788977257100079,0.0,0.0,2.042037621888531,65.99961422222222,300.0989298711164,0.20766097164395844,10.743504297388721,0.0033259929508125162,-5.314743253406444,1.2118169380721002,0.0,0.0,25.930650366352943
2025-01-01 14:00:00,1.6159613359116591,0.4077764639533147,0.05446217462750007,1.6159613359116591,0.4077764639533147,0.05446217462750007,0.05375732226343254,0.8250098313333335,0.6872345989815599,0.04995958333333334,0.0050812737265991705,0.0493809009009009,0.0,0.0,0.4077764639533147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.003197635690789473,0.0,0.025279843286321536,0.0,0.025279843286321536,0.0,0.07218329466129511,0.0,0.4760991271706499,0.3570743453779873,0.07134935238251174,0.0,0.0050812737265991705,0.0,0.0,1161.6660139136131,22.222222222222285,0.12333333333333335,226.96425267897973,1.4472115494694693,0.04995958333333334,0.13333333333333333,1338.6706832592595,10040.030124444445,825.0098313333333,0.15,31.82296978937433,51.66666666666668,46.10666666666668,0.0,50.87722687524879,0.26823130240084314,715.7998005641313,825.0098313333333,31.82296978937433,49.199495355135134,50.87722687524879,48.36062959507831,12.43753247303448,21.914792064459483,-0.05188561353088641,4.732485752608609,4.7,9.236100170605994,213.12980868933087,-565.3962384829189,-1718.8944470816382,0.0,0.0,702.3152441827574,1352.5694597145323,1.0,0.07732645495497473,0.0,0.0,2.0013698590718403,65.99961422222222,300.37620045732103,0.2075735479112673,10.722647703483306,0.003321042119384862,-32.99567322470372,1.2113171587419516,0.0,0.0,23.300761656002962
2025-01-01 15:00:00,1.3059879276120754,0.41267674752393135,0.08635109619063269,1.3059879276120754,0.41267674752393135,0.08635109619063269,0.0599264233270992,0.36667103614814817,0.804451093136828,0.074939375,0.01227974483928133,0.07407135135135136,0.0,0.0,0.41267674752393135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.003730574972587719,0.0,0.028097924177255745,0.0,0.028097924177255745,0.0,0.08178782818051604,0.0,0.48424242966402226,0.36318182224801654,0.17242760159107,0.0,0.01227974483928133,0.0,0.0,1742.4990208704194,22.222222222222285,0.18500000000000003,340.4463790184696,2.170817324204204,0.074939375,0.2,2008.006024888889,10040.030124444445,366.6710361481482,0.06666666666666667,32.88308140739185,51.66666666666668,46.10666666666668,0.0,51.602394822781854,0.2619469912006576,715.7998005641314,366.6710361481482,32.88308140739185,50.18032217796772,51.602394822781854,49.46928585556066,12.43753247303448,21.95647673385363,-0.05974975205610414,4.19226934864784,4.15,9.236100170605994,545.4452399652248,-686.1737890887358,-1806.5936814396002,0.0,0.0,724.0525590185979,990.9820955067581,1.0,0.0784342245991493,0.0,0.0,2.0300412468644997,65.99961422222222,233.98714568989138,0.20519962374008183,10.708555813605248,0.003291088048862064,-42.53738819103236,1.2111682725082085,0.0,0.0,26.882048322888764
2025-01-01 16:00:00,2.207958162666087,0.424820388171047,0.11309326364122223,2.207958162666087,0.424820388171047,0.11309326364122223,0.07273823072267696,1.0083453494074075,1.0394453117026692,0.08742927083333334,0.026676687064645647,0.08641657657657657,0.0,0.0,0.424820388171047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.004689865679824561,0.0,0.0340241825214262,0.0,0.0340241825214262,0.0,0.09843402746641967,0.0,0.4956051773291929,0.37170388299689455,0.3745841000081866,0.0,0.026676687064645647,0.0,0.0,2032.9155243488228,22.222222222222285,0.21583333333333338,397.18744218821456,2.532620211571571,0.08742927083333334,0.23333333333333334,2342.673695703704,10040.030124444445,1008.3453494074075,0.18333333333333332,33.75033968285868,51.66666666666668,46.10666666666668,0.0,51.705839037547555,0.21027293716222584,572.6398404513051,1008.3453494074075,33.75033968285868,50.91253258543624,51.70945030859323,50.5122680883349,12.43753247303448,21.951987570562903,-0.054775489521234275,3.117747944030769,3.05,9.236100170605994,461.41171903617095,-1370.8814540804128,-2021.3808214373596,0.0,0.0,768.9066942263382,341.9434990327294,1.0,0.08208029157298577,0.0,0.0,2.124409061215262,65.99961422222222,87.55342676813402,0.20348235251426006,10.675821080716256,0.003262463104268053,-114.43608358445901,1.2112074503686112,0.0,0.0,35.21164546119106
2025-01-01 17:00:00,2.89487664207932,0.5413922705464208,0.12459160991201426,2.8948766420793204,0.5413922705464208,0.12459160991201426,0.14372334468357115,1.0083453494074075,1.6428887813216746,0.09991916666666668,0.025829808110212453,0.0987618018018018,0.0,0.0,0.5413922705464208,0.0,1.0,0.0,0.0,0.0,0.0,0.4114065882304468,0.058622263843050845,0.07726037116240361,0.057945278371802696,0.01832513455596333,0.0,0.0059689199561403505,0.0,0.0688772123637154,0.0,0.0688772123637154,0.0,0.2067711749863366,0.0,0.5664329711087566,0.4248247283315673,0.3626925412777679,0.0,0.025829808110212453,0.0,0.0,2323.3320278272263,22.222222222222285,0.2466666666666667,453.92850535795947,2.8944230989389386,0.09991916666666668,0.26666666666666666,2677.341366518519,10040.030124444445,1008.3453494074075,0.18333333333333332,32.56475804513902,51.66666666666668,46.10666666666668,0.0,51.49261863747292,0.3154027457017733,858.4497484592571,1008.3453494074075,32.56475804513902,49.80197294019419,51.49261863747293,48.95665009155482,12.43753247303448,21.881819359194537,-0.06781775765148611,2.0004717423198373,1.95,9.236100170605994,843.6841146634141,-1165.6830585623698,-2216.889296009116,0.0,0.0,1207.3310774902282,23.33386836447355,1.7830000000000001,0.08528714427425513,0.0,0.0,2.2074090945484945,117.67731215822222,-5.423289079478677,0.20144248979931292,10.59253750726152,0.0032174346117391736,-0.5612013571039867,1.2109585907612028,0.0,0.0,41.94880232856445
2025-01-01 18:00:00,2.7029624277883126,0.5640134552293165,0.10698613141455351,2.7029624277883126,0.5640134552293165,0.1069861314145535,0.2604489029910959,0.9166775903703706,1.4321617156768462,0.09367421875000001,0.014396942225364319,0.0925891891891892,0.0,0.0,0.5640134552293165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.006821622807017543,0.0,0.1268136400920392,0.0,0.1268136400920392,0.0,0.4779872769539742,0.0,0.671538387011585,0.5036537902586886,0.20215649841711655,0.0,0.014396942225364319,0.0,0.0,2178.1237760880244,22.222222222222285,0.23125000000000004,425.557973773087,2.713521655255255,0.09367421875000001,0.25,2510.0075311111113,10040.030124444445,916.6775903703705,0.16666666666666666,32.98651416943338,51.66666666666668,46.10666666666668,0.0,51.63163937068976,0.2966311494725041,809.268532340519,916.6775903703705,32.98651416943338,50.27931543621834,51.63163937068976,49.60315346898264,12.43753247303448,21.982493056450604,-0.04645727817965083,1.2131575912625878,1.15,9.236100170605994,1022.4688285948175,-1675.1952844648615,-2326.218958656746,0.0,0.0,1645.86724997957,0.0,3.067,0.08538985702637349,0.0,0.0,2.210067514701748,202.42081681955554,-39.67848359842597,0.19882415884383048,10.609883033417438,0.003196680179805122,-50.26596434473217,1.2099520372811576,0.0,0.0,47.583346224177944
2025-01-01 19:00:00,2.2185243822691567,0.6044934410665106,0.12402193108213326,2.2185243822691563,0.6044934410665105,0.12402193108213325,0.3143359066121981,0.0,1.7917794131569587,0.11240906250000002,0.012914904055106226,0.11110702702702704,0.0,0.0,0.6044934410665106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.00724797423245614,0.0,0.15354396618987096,0.0,0.15354396618987096,0.0,0.804441887762727,0.0,0.7287308835929439,0.5465481626947077,0.18134627063888395,0.0,0.012914904055106226,0.0,0.0,2613.7485313056295,22.222222222222285,0.2775,510.66956852770437,3.256225986306306,0.11240906250000002,0.3,3012.0090373333337,10040.030124444445,0.0,0.0,33.8910421107931,51.66666666666668,46.10666666666668,0.0,51.709485688795944,0.02821699773277051,77.44236679989916,0.0,33.8910421107931,51.00287646107625,51.709485688795944,50.649571847216414,12.43753247303448,21.897512915086523,-0.07100399062642739,-0.1714043503156959,-0.25000000000000006,9.236100170605994,1614.3919583472452,-2185.823966577031,-2558.4449447722523,0.0,0.0,2137.7563441676557,0.0,4.0,0.08779856472907004,0.0,0.0,2.272409891554509,263.9984568888889,-55.91826609266182,0.19876004509179462,10.553472606122108,0.003178930803648819,-22.743120444509675,1.2103135840311317,0.0,0.0,57.25552069101268
2025-01-01 20:00:00,3.8395361733301296,0.5750214129499861,0.10955950847082505,3.839536173330129,0.575021412949986,0.10955950847082505,0.2536288042414868,1.650019662666667,1.8359685397553092,0.09991916666666668,0.010797706669023239,0.0987618018018018,0.0,0.0,0.5750214129499861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.007461149945175438,0.0,0.12308382714815568,0.0,0.12308382714815568,0.0,0.9176559486758236,0.0,0.691044437170128,0.5182833278775958,0.1516173738128374,0.0,0.010797706669023239,0.0,0.0,2323.3320278272263,22.222222222222285,0.2466666666666667,453.92850535795947,2.8944230989389386,0.09991916666666668,0.26666666666666666,2677.341366518519,10040.030124444445,1650.0196626666666,0.3,32.67369237944823,51.66666666666668,46.10666666666668,0.0,51.300266200275374,0.5724457352515206,1543.0138504413155,1650.0196626666666,32.67369237944823,50.021732030611446,51.300266200275374,49.38246494577949,12.43753247303448,21.990862537335836,-0.04688908685993335,-0.5785263959971287,-0.55,9.236100170605994,1307.792754732572,-1247.5468783796066,-2629.7624772598124,0.0,0.0,2153.6053164709383,0.0,4.0,0.08864846141036505,0.0,0.0,2.294406989472155,263.9984568888889,-74.71570674033518,0.19708550380920414,10.584786842689288,0.003170081117651094,4.323625618432964,1.209937306734248,0.0,0.0,57.52403788996506
2025-01-01 21:00:00,2.2548931041320026,0.5199832025868274,0.14490142623763436,2.2548931041320026,0.5199832025868274,0.14490142623763433,0.18670519455856216,0.36667103614814817,1.564128019258626,0.13738885416666669,0.009103948760156848,0.13579747747747747,0.0,0.0,0.5199832025868274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.006928210663377192,0.0,0.08988849194759248,0.0,0.08988849194759248,0.0,0.742982826124189,0.0,0.6192697477518,0.46445231081384986,0.12783425635200016,0.0,0.009103948760156848,0.0,0.0,3194.581538262436,22.222222222222285,0.3391666666666667,624.1516948671942,3.9798317610410407,0.13738885416666669,0.36666666666666664,3681.344378962963,10040.030124444445,366.6710361481482,0.06666666666666667,31.894609501106746,51.66666666666668,46.10666666666668,0.0,51.453826476657646,0.25456561001449063,693.2782946439428,366.6710361481482,31.894609501106746,49.26754960567677,51.453826476657646,48.17441117018634,12.43753247303448,21.92235332822103,-0.06742766469414416,-0.22813222761538401,-0.3,9.236100170605994,1719.3094767002265,-1764.0070268706147,-2592.6255763179697,0.0,0.0,1843.648532011451,0.0,4.0,0.08876692686101027,0.0,0.0,2.2974731223034186,263.9984568888889,-87.37870960320369,0.19870501567079826,10.56856227644718,0.0031828542688358903,28.909686389307936,1.2102088854895108,0.0,0.0,56.068782818791775
2025-01-01 22:00:00,1.5705143620924311,0.40110065242000326,0.2211227151680406,1.570514362092431,0.40110065242000326,0.2211227151680406,0.05895712917891202,0.5500065542222222,0.7429775016079634,0.21857317708333338,0.0050812737265991705,0.21604144144144144,0.0,0.0,0.40110065242000326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.0059689199561403505,0.0,0.026494104611385835,0.0,0.026494104611385835,0.0,0.1368272793321137,0.0,0.4639788629944679,0.3479841472458508,0.07134935238251174,0.0,0.0050812737265991705,0.0,0.0,5082.288810872056,22.222222222222285,0.5395833333333334,992.9686054705363,6.331550528928928,0.21857317708333338,0.5833333333333334,5856.68423925926,10040.030124444445,550.0065542222222,0.1,32.901002106862535,51.66666666666668,46.10666666666668,0.0,51.350150985415766,0.17470765589081524,474.8720628132773,550.0065542222222,32.901002106862535,50.16315708333423,51.35015098541577,49.56966013229346,12.43753247303448,21.932504031425093,-0.06475761434116288,-1.803475630798097,-1.95,9.236100170605994,1965.7340882674825,-2962.9416542253052,-2968.829330284861,0.0,0.0,962.1052148836399,0.0,4.0,0.0937875341432741,0.0,0.0,2.4274169053827053,263.9984568888889,-93.37284502894202,0.19944279823075242,10.588055170168197,0.003196780061349901,8.027560299253317,1.2101570170874867,0.0,0.0,68.37457254170275
2025-01-01 23:00:00,0.8250645750050906,0.36878813466720983,0.22729532778065323,0.8250645750050906,0.36878813466720983,0.22729532778065323,0.021354498416321897,0.0,0.5788919515887687,0.22481812500000004,0.0050812737265991705,0.2222140540540541,0.0,0.0,0.36878813466720983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.005009629248903509,0.0,0.008172434583709191,0.0,0.008172434583709191,0.0,0.01582508631664381,0.0,0.42572427918839345,0.31929320939129496,0.07134935238251174,0.0,0.0050812737265991705,0.0,0.0,5227.497062611259,22.222222222222285,0.555,1021.3391370554087,6.512451972612612,0.22481812500000004,0.6,6024.018074666667,10040.030124444445,0.0,0.0,32.233163779644705,51.66666666666668,46.10666666666668,0.0,51.13119016572583,0.0,0.0,0.0,32.233163779644705,49.56153658961298,51.13119016572583,48.77670980155655,12.43753247303448,21.91603880831516,-0.06427243975284085,-2.972836911461502,-3.05,9.236100170605994,1675.1583593281123,-2037.643574308065,-3173.1669704203023,0.0,0.0,763.0948549682803,0.0,4.0,0.09572848792005714,0.0,0.0,2.4776528354918392,263.9984568888889,-96.76717530887267,0.19949202762379517,10.578303514551402,0.0031944084816909056,-3.6415462434563683,1.2102261552691507,0.0,0.0,73.56317777289402
